Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-4B 4phi 1"
Duration Time,60.905
Ambient Temperature,"96.3"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"868709"
Raw Accumulated Counts,"904467"
Valid Count Last Packet,"13355"
Raw Count Last Packet,"13913"
Live Time,58.788975
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,19.8084
Number of Channels,2048
Vacuum,1022
Channel#,Intensity
0,"1751"
1,"1430"
2,"980"
3,"521"
4,"214"
5,"62"
6,"25"
7,"2"
8,"2"
9,"1"
10,"1"
11,"0"
12,"0"
13,"2"
14,"0"
15,"0"
16,"1"
17,"0"
18,"0"
19,"2"
20,"3"
21,"3"
22,"47"
23,"133"
24,"202"
25,"221"
26,"230"
27,"175"
28,"207"
29,"180"
30,"182"
31,"229"
32,"179"
33,"185"
34,"181"
35,"177"
36,"183"
37,"193"
38,"184"
39,"153"
40,"161"
41,"159"
42,"153"
43,"162"
44,"184"
45,"166"
46,"219"
47,"193"
48,"184"
49,"184"
50,"163"
51,"159"
52,"170"
53,"178"
54,"199"
55,"149"
56,"154"
57,"169"
58,"158"
59,"164"
60,"144"
61,"133"
62,"164"
63,"162"
64,"150"
65,"156"
66,"143"
67,"137"
68,"131"
69,"166"
70,"222"
71,"225"
72,"264"
73,"294"
74,"280"
75,"299"
76,"261"
77,"235"
78,"245"
79,"238"
80,"274"
81,"347"
82,"573"
83,"901"
84,"1291"
85,"1573"
86,"1759"
87,"1681"
88,"1425"
89,"1024"
90,"708"
91,"472"
92,"279"
93,"195"
94,"173"
95,"171"
96,"151"
97,"153"
98,"163"
99,"174"
100,"148"
101,"142"
102,"133"
103,"124"
104,"149"
105,"130"
106,"134"
107,"119"
108,"144"
109,"160"
110,"158"
111,"185"
112,"187"
113,"246"
114,"240"
115,"258"
116,"238"
117,"240"
118,"188"
119,"221"
120,"209"
121,"220"
122,"171"
123,"208"
124,"236"
125,"233"
126,"328"
127,"396"
128,"552"
129,"807"
130,"1073"
131,"1344"
132,"1789"
133,"1912"
134,"1983"
135,"1830"
136,"1647"
137,"1463"
138,"1406"
139,"1380"
140,"1431"
141,"1417"
142,"1478"
143,"1505"
144,"1644"
145,"1757"
146,"1824"
147,"1735"
148,"1543"
149,"1257"
150,"955"
151,"695"
152,"466"
153,"402"
154,"344"
155,"345"
156,"418"
157,"488"
158,"654"
159,"968"
160,"1518"
161,"2124"
162,"2907"
163,"3510"
164,"4074"
165,"3856"
166,"3282"
167,"2643"
168,"1857"
169,"1084"
170,"652"
171,"433"
172,"322"
173,"327"
174,"475"
175,"540"
176,"720"
177,"863"
178,"1019"
179,"1169"
180,"1258"
181,"1340"
182,"1394"
183,"1410"
184,"1337"
185,"1040"
186,"887"
187,"677"
188,"437"
189,"354"
190,"241"
191,"220"
192,"220"
193,"209"
194,"254"
195,"284"
196,"313"
197,"325"
198,"359"
199,"420"
200,"357"
201,"346"
202,"358"
203,"304"
204,"282"
205,"247"
206,"255"
207,"217"
208,"222"
209,"247"
210,"240"
211,"252"
212,"245"
213,"224"
214,"246"
215,"283"
216,"272"
217,"332"
218,"381"
219,"461"
220,"642"
221,"781"
222,"958"
223,"1013"
224,"1049"
225,"936"
226,"828"
227,"703"
228,"548"
229,"440"
230,"383"
231,"393"
232,"351"
233,"324"
234,"344"
235,"364"
236,"358"
237,"353"
238,"359"
239,"413"
240,"420"
241,"403"
242,"444"
243,"462"
244,"476"
245,"460"
246,"478"
247,"460"
248,"402"
249,"424"
250,"382"
251,"378"
252,"393"
253,"372"
