Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-4B 3phi 8"
Duration Time,60.907
Ambient Temperature,"96.3"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"805851"
Raw Accumulated Counts,"837339"
Valid Count Last Packet,"12482"
Raw Count Last Packet,"12956"
Live Time,58.941994
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,19.8134
Number of Channels,2048
Vacuum,514
Channel#,Intensity
0,"1838"
1,"1463"
2,"950"
3,"539"
4,"237"
5,"73"
6,"31"
7,"2"
8,"3"
9,"1"
10,"1"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"0"
17,"0"
18,"0"
19,"0"
20,"2"
21,"3"
22,"35"
23,"104"
24,"212"
25,"197"
26,"204"
27,"201"
28,"201"
29,"210"
30,"198"
31,"175"
32,"184"
33,"170"
34,"188"
35,"158"
36,"188"
37,"149"
38,"147"
39,"166"
40,"159"
41,"163"
42,"167"
43,"170"
44,"169"
45,"181"
46,"179"
47,"197"
48,"184"
49,"184"
50,"145"
51,"177"
52,"164"
53,"149"
54,"174"
55,"182"
56,"176"
57,"164"
58,"172"
59,"144"
60,"180"
61,"143"
62,"161"
63,"165"
64,"152"
65,"158"
66,"156"
67,"170"
68,"151"
69,"174"
70,"193"
71,"226"
72,"256"
73,"312"
74,"315"
75,"256"
76,"269"
77,"207"
78,"216"
79,"200"
80,"251"
81,"316"
82,"537"
83,"811"
84,"1146"
85,"1565"
86,"1592"
87,"1545"
88,"1250"
89,"937"
90,"666"
91,"454"
92,"313"
93,"222"
94,"189"
95,"139"
96,"164"
97,"169"
98,"166"
99,"176"
100,"157"
101,"147"
102,"163"
103,"116"
104,"124"
105,"115"
106,"124"
107,"119"
108,"133"
109,"147"
110,"144"
111,"180"
112,"219"
113,"215"
114,"231"
115,"238"
116,"272"
117,"230"
118,"187"
119,"217"
120,"222"
121,"182"
122,"184"
123,"230"
124,"229"
125,"241"
126,"300"
127,"397"
128,"566"
129,"791"
130,"1106"
131,"1404"
132,"1707"
133,"2016"
134,"1965"
135,"1837"
136,"1586"
137,"1499"
138,"1327"
139,"1380"
140,"1397"
141,"1406"
142,"1543"
143,"1504"
144,"1685"
145,"1772"
146,"1829"
147,"1661"
148,"1555"
149,"1258"
150,"900"
151,"672"
152,"495"
153,"400"
154,"343"
155,"327"
156,"395"
157,"461"
158,"673"
159,"930"
160,"1444"
161,"2101"
162,"2876"
163,"3579"
164,"3982"
165,"3808"
166,"3249"
167,"2539"
168,"1695"
169,"1134"
170,"639"
171,"413"
172,"349"
173,"330"
174,"389"
175,"508"
176,"654"
177,"778"
178,"906"
179,"977"
180,"1007"
181,"1065"
182,"1029"
183,"1045"
184,"898"
185,"762"
186,"603"
187,"410"
188,"352"
189,"271"
190,"226"
191,"216"
192,"207"
193,"220"
194,"241"
195,"230"
196,"291"
197,"300"
198,"287"
199,"329"
200,"318"
201,"295"
