Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-4B 5phi 4"
Duration Time,60.289
Ambient Temperature,"96.9"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"455221"
Raw Accumulated Counts,"468364"
Valid Count Last Packet,"7137"
Raw Count Last Packet,"7326"
Live Time,59.177979
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,19.8077
Number of Channels,2048
Vacuum,767
Channel#,Intensity
0,"1804"
1,"1518"
2,"978"
3,"504"
4,"210"
5,"83"
6,"17"
7,"4"
8,"1"
9,"0"
10,"0"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"0"
17,"1"
18,"0"
19,"0"
20,"0"
21,"1"
22,"17"
23,"55"
24,"105"
25,"137"
26,"116"
27,"94"
28,"123"
29,"123"
30,"98"
31,"113"
32,"96"
33,"101"
34,"90"
35,"88"
36,"108"
37,"92"
38,"99"
39,"87"
40,"86"
41,"95"
42,"110"
43,"100"
44,"102"
45,"99"
46,"123"
47,"92"
48,"113"
49,"112"
50,"117"
51,"113"
52,"81"
53,"104"
54,"89"
55,"96"
56,"109"
57,"96"
58,"100"
59,"98"
60,"103"
61,"83"
62,"111"
63,"97"
64,"79"
65,"87"
66,"73"
67,"86"
68,"76"
69,"85"
70,"102"
71,"103"
72,"85"
73,"93"
74,"109"
75,"122"
76,"98"
77,"105"
78,"98"
79,"105"
80,"97"
81,"94"
82,"134"
83,"141"
84,"207"
85,"209"
86,"226"
87,"269"
88,"215"
89,"158"
90,"129"
91,"107"
92,"96"
93,"99"
94,"94"
95,"79"
96,"88"
97,"89"
98,"91"
99,"106"
100,"100"
101,"85"
102,"91"
103,"91"
104,"81"
105,"103"
106,"101"
107,"89"
108,"97"
109,"107"
110,"102"
111,"128"
112,"161"
113,"167"
114,"204"
115,"214"
116,"225"
117,"189"
118,"167"
119,"164"
120,"172"
121,"154"
122,"154"
123,"164"
124,"201"
125,"218"
126,"232"
127,"316"
128,"468"
129,"735"
130,"1062"
131,"1366"
132,"1655"
133,"1839"
134,"2002"
135,"1852"
136,"1636"
137,"1327"
138,"1318"
139,"1292"
140,"1371"
141,"1423"
142,"1399"
143,"1598"
144,"1659"
145,"1845"
146,"1791"
147,"1769"
148,"1569"
149,"1332"
150,"934"
151,"634"
152,"491"
153,"329"
154,"287"
155,"271"
156,"277"
157,"300"
158,"333"
159,"389"
160,"492"
161,"533"
162,"676"
163,"792"
164,"848"
165,"811"
166,"759"
167,"618"
168,"396"
169,"287"
170,"231"
171,"170"
172,"149"
173,"162"
174,"186"
175,"191"
176,"242"
177,"309"
178,"340"
179,"387"
180,"544"
181,"551"
182,"613"
183,"644"
184,"597"
185,"510"
186,"463"
187,"307"
188,"264"
189,"217"
190,"177"
191,"185"
192,"184"
193,"170"
194,"179"
195,"216"
196,"223"
197,"217"
198,"231"
199,"239"
200,"263"
201,"269"
202,"215"
203,"192"
204,"212"
205,"193"
206,"190"
207,"184"
208,"182"
209,"205"
210,"171"
211,"206"
212,"187"
213,"200"
214,"220"
215,"228"
216,"235"
217,"259"
218,"243"
219,"313"
220,"385"
221,"438"
222,"560"
223,"546"
224,"600"
225,"553"
226,"484"
227,"383"
228,"414"
229,"296"
230,"315"
231,"291"
232,"262"
233,"259"
234,"233"
235,"267"
236,"233"
237,"239"
238,"263"
239,"298"
240,"271"
241,"299"
242,"288"
243,"297"
244,"301"
245,"324"
246,"300"
247,"283"
248,"310"
249,"285"
250,"284"
251,"274"
252,"258"
253,"271"
254,"260"
255,"275"
256,"266"
257,"255"
258,"271"
259,"274"
260,"284"
261,"263"
262,"275"
263,"307"
264,"275"
265,"270"
266,"291"
267,"344"
268,"295"
269,"304"
270,"316"
271,"309"
272,"299"
273,"318"
274,"300"
275,"337"
276,"303"
277,"354"
278,"307"
279,"303"
280,"328"
281,"334"
282,"331"
283,"319"
284,"331"
285,"339"
286,"352"
287,"366"
288,"376"
289,"381"
290,"335"
291,"391"
292,"445"
293,"378"
294,"450"
295,"405"
296,"399"
297,"396"
298,"396"
299,"357"
300,"394"
301,"383"
302,"420"
303,"428"
304,"424"
305,"416"
306,"444"
307,"481"
308,"600"
309,"739"
310,"1067"
311,"1468"
312,"2238"
313,"3271"
314,"4386"
315,"5534"
316,"6569"
317,"7071"
318,"7018"
319,"6465"
320,"5485"
321,"4402"
322,"2996"
323,"2134"
324,"1372"
325,"915"
326,"648"
327,"504"
328,"448"
329,"393"
330,"443"
331,"414"
332,"380"
333,"378"
334,"378"
335,"416"
336,"459"
337,"415"
338,"414"
339,"407"
340,"454"
341,"455"
342,"526"
343,"538"
344,"744"
345,"823"
346,"985"
347,"1147"
348,"1333"
349,"1390"
350,"1480"
351,"1442"
352,"1343"
353,"1231"
354,"925"
355,"846"
356,"755"
357,"703"
358,"640"
359,"688"
360,"687"
361,"694"
362,"704"
363,"757"
364,"755"
365,"813"
366,"822"
367,"884"
368,"963"
369,"950"
370,"1047"
371,"1000"
372,"937"
373,"782"
374,"698"
375,"627"
376,"529"
377,"468"
378,"364"
379,"351"
380,"365"
381,"323"
382,"321"
383,"331"
384,"344"
385,"353"
386,"305"
387,"352"
388,"369"
