Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-4B 5phi 2"
Duration Time,60.288
Ambient Temperature,"98.1"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"457515"
Raw Accumulated Counts,"470453"
Valid Count Last Packet,"7135"
Raw Count Last Packet,"7343"
Live Time,59.166977
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,19.7973
Number of Channels,2048
Vacuum,766
Channel#,Intensity
0,"1805"
1,"1475"
2,"1004"
3,"500"
4,"188"
5,"86"
6,"11"
7,"7"
8,"2"
9,"1"
10,"0"
11,"0"
12,"0"
13,"0"
14,"0"
15,"1"
16,"0"
17,"0"
18,"0"
19,"0"
20,"0"
21,"2"
22,"17"
23,"61"
24,"105"
25,"122"
26,"129"
27,"121"
28,"118"
29,"96"
30,"102"
31,"108"
32,"105"
33,"111"
34,"128"
35,"110"
36,"89"
37,"100"
38,"107"
39,"99"
40,"99"
41,"98"
42,"102"
43,"90"
44,"98"
45,"117"
46,"123"
47,"107"
48,"94"
49,"107"
50,"95"
51,"107"
52,"102"
53,"118"
54,"93"
55,"88"
56,"88"
57,"101"
58,"87"
59,"119"
60,"110"
61,"96"
62,"91"
63,"101"
64,"96"
65,"89"
66,"66"
67,"62"
68,"85"
69,"72"
70,"89"
71,"97"
72,"93"
73,"113"
74,"102"
75,"111"
76,"100"
77,"103"
78,"97"
79,"96"
80,"94"
81,"102"
82,"124"
83,"140"
84,"212"
85,"237"
86,"249"
87,"213"
88,"204"
89,"166"
90,"122"
91,"111"
92,"91"
93,"100"
94,"85"
95,"83"
96,"78"
97,"95"
98,"108"
99,"113"
100,"79"
101,"103"
102,"110"
103,"105"
104,"91"
105,"84"
106,"81"
107,"80"
108,"107"
109,"126"
110,"122"
111,"130"
112,"166"
113,"184"
114,"184"
115,"222"
116,"195"
117,"187"
118,"183"
119,"169"
120,"173"
121,"167"
122,"160"
123,"156"
124,"191"
125,"223"
126,"259"
127,"332"
128,"493"
129,"729"
130,"1015"
131,"1405"
132,"1674"
133,"1954"
134,"1872"
135,"1833"
136,"1552"
137,"1442"
138,"1334"
139,"1268"
140,"1385"
141,"1370"
142,"1465"
143,"1544"
144,"1640"
145,"1780"
146,"1893"
147,"1741"
148,"1569"
149,"1273"
150,"954"
151,"635"
152,"440"
153,"352"
154,"314"
155,"304"
156,"302"
157,"357"
158,"385"
159,"385"
160,"453"
161,"660"
162,"751"
163,"797"
164,"880"
165,"844"
166,"784"
167,"621"
168,"459"
169,"311"
170,"231"
171,"178"
172,"169"
173,"156"
174,"184"
175,"223"
176,"229"
177,"303"
178,"354"
179,"426"
180,"450"
181,"598"
182,"550"
183,"596"
184,"589"
185,"477"
186,"423"
187,"311"
188,"239"
189,"214"
190,"186"
191,"163"
192,"166"
193,"186"
194,"186"
195,"215"
196,"222"
197,"230"
198,"252"
199,"248"
200,"244"
201,"219"
202,"220"
203,"229"
204,"182"
205,"185"
206,"179"
207,"209"
208,"209"
209,"173"
210,"200"
211,"187"
212,"203"
213,"219"
214,"230"
215,"204"
216,"209"
217,"229"
218,"281"
219,"311"
220,"385"
221,"461"
222,"541"
223,"581"
224,"568"
225,"544"
226,"501"
227,"432"
228,"336"
229,"346"
230,"279"
231,"273"
232,"263"
233,"271"
234,"292"
235,"253"
236,"266"
237,"256"
238,"248"
239,"286"
240,"292"
241,"294"
242,"286"
243,"314"
244,"317"
245,"297"
246,"302"
247,"321"
248,"287"
249,"297"
250,"257"
251,"287"
252,"273"
253,"289"
254,"308"
255,"282"
256,"273"
257,"245"
258,"303"
259,"282"
260,"269"
261,"256"
262,"272"
263,"284"
264,"269"
265,"271"
266,"298"
267,"299"
268,"317"
269,"315"
270,"322"
271,"305"
272,"322"
273,"312"
274,"325"
275,"314"
276,"316"
277,"307"
278,"336"
279,"302"
280,"316"
281,"327"
282,"315"
283,"335"
284,"338"
285,"323"
286,"338"
287,"363"
288,"351"
289,"362"
290,"403"
291,"432"
292,"429"
293,"417"
294,"425"
295,"416"
296,"392"
297,"399"
298,"359"
299,"383"
300,"381"
301,"406"
302,"399"
303,"405"
304,"410"
305,"421"
306,"440"
307,"496"
308,"568"
309,"722"
310,"1004"
311,"1447"
312,"2339"
313,"3197"
314,"4360"
315,"5725"
316,"6596"
317,"7168"
318,"6985"
319,"6495"
320,"5426"
321,"4228"
322,"3035"
323,"2008"
324,"1429"
325,"908"
326,"649"
327,"522"
328,"437"
329,"388"
330,"405"
331,"384"
332,"406"
333,"407"
334,"412"
335,"414"
336,"408"
337,"408"
338,"421"
339,"451"
340,"433"
341,"467"
342,"502"
343,"577"
344,"631"
345,"816"
346,"952"
347,"1184"
348,"1272"
349,"1412"
350,"1544"
351,"1472"
352,"1378"
353,"1171"
354,"1033"
355,"900"
356,"753"
357,"707"
358,"644"
359,"677"
360,"689"
361,"670"
362,"672"
363,"735"
364,"747"
365,"766"
366,"787"
367,"929"
368,"906"
369,"961"
370,"992"
371,"920"
372,"914"
373,"801"
374,"709"
375,"621"
376,"500"
377,"433"
378,"390"
379,"356"
380,"360"
381,"326"
382,"330"
383,"333"
384,"345"
385,"345"
386,"353"
387,"318"
388,"341"
389,"387"
390,"357"
391,"414"
392,"419"
393,"441"
394,"471"
395,"523"
396,"508"
397,"577"
398,"607"
399,"574"
400,"595"
401,"570"
402,"467"
403,"518"
404,"481"
405,"460"
406,"432"
407,"438"
408,"410"
409,"450"
410,"416"
411,"415"
412,"394"
413,"396"
414,"374"
415,"398"
416,"408"
417,"327"
418,"361"
419,"358"
420,"325"
421,"343"
422,"360"
423,"376"
424,"390"
425,"417"
426,"406"
427,"394"
428,"406"
429,"402"
430,"389"
431,"417"
432,"379"
433,"377"
434,"377"
435,"329"
436,"403"
437,"319"
438,"354"
439,"346"
440,"356"
441,"357"
442,"432"
443,"337"
444,"336"
445,"370"
446,"352"
447,"344"
448,"348"
449,"344"
450,"342"
451,"366"
452,"342"
453,"326"
454,"378"
455,"367"
456,"313"
457,"344"
458,"346"
459,"324"
460,"398"
461,"349"
462,"348"
463,"348"
464,"317"
465,"346"
466,"354"
467,"329"
468,"344"
469,"328"
470,"351"
471,"348"
472,"336"
473,"323"
474,"338"
475,"347"
476,"338"
477,"340"
478,"328"
479,"346"
480,"313"
481,"324"
482,"340"
483,"336"
484,"342"
485,"315"
486,"327"
487,"342"
488,"317"
489,"346"
490,"309"
491,"331"
492,"322"
