Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-4B 1phi 4"
Duration Time,60.907
Ambient Temperature,"93.1"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"757844"
Raw Accumulated Counts,"786724"
Valid Count Last Packet,"11541"
Raw Count Last Packet,"12036"
Live Time,59.036011
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,764
Channel#,Intensity
0,"1818"
1,"1523"
2,"988"
3,"498"
4,"238"
5,"52"
6,"21"
7,"6"
8,"3"
9,"0"
10,"0"
11,"0"
12,"0"
13,"1"
14,"0"
15,"0"
16,"0"
17,"0"
18,"0"
19,"1"
20,"0"
21,"7"
22,"42"
23,"132"
24,"206"
25,"217"
26,"207"
27,"211"
28,"199"
29,"186"
30,"192"
31,"178"
32,"197"
33,"156"
34,"184"
35,"177"
36,"175"
37,"162"
38,"165"
39,"158"
40,"180"
41,"155"
42,"158"
43,"157"
44,"172"
45,"192"
46,"179"
47,"217"
48,"172"
49,"170"
50,"170"
51,"160"
52,"157"
53,"154"
54,"161"
55,"175"
56,"163"
57,"158"
58,"195"
59,"148"
60,"161"
61,"143"
62,"150"
63,"170"
64,"157"
65,"144"
66,"120"
67,"146"
68,"158"
69,"176"
70,"181"
71,"223"
72,"212"
73,"219"
74,"271"
75,"243"
76,"268"
77,"242"
78,"218"
79,"233"
80,"250"
81,"406"
82,"644"
83,"994"
84,"1439"
85,"1807"
86,"1971"
87,"1893"
88,"1543"
89,"1205"
90,"787"
91,"471"
92,"305"
93,"227"
94,"166"
95,"139"
96,"119"
97,"129"
98,"157"
99,"137"
100,"149"
101,"130"
102,"162"
103,"140"
104,"123"
105,"127"
106,"113"
107,"122"
108,"142"
109,"149"
110,"180"
111,"144"
112,"206"
113,"207"
114,"253"
115,"238"
116,"264"
117,"201"
118,"241"
119,"208"
120,"182"
121,"195"
122,"207"
123,"202"
124,"223"
125,"270"
126,"292"
127,"395"
128,"582"
129,"752"
130,"1034"
131,"1401"
132,"1696"
133,"1948"
134,"2028"
135,"1877"
136,"1637"
137,"1453"
138,"1419"
139,"1367"
140,"1404"
141,"1560"
142,"1570"
143,"1685"
144,"1745"
145,"1682"
146,"1851"
147,"1751"
148,"1574"
149,"1143"
150,"1026"
151,"666"
152,"485"
153,"337"
154,"290"
155,"320"
156,"387"
157,"513"
158,"648"
159,"922"
160,"1473"
161,"2076"
162,"2850"
163,"3497"
164,"3836"
165,"3670"
166,"3313"
167,"2472"
168,"1681"
169,"1075"
170,"647"
171,"409"
172,"320"
173,"338"
174,"331"
175,"440"
176,"598"
177,"708"
178,"773"
179,"837"
180,"845"
181,"791"
182,"732"
183,"665"
184,"601"
185,"476"
186,"419"
187,"331"
188,"235"
189,"222"
190,"202"
191,"162"
192,"195"
193,"173"
194,"204"
195,"192"
196,"234"
197,"205"
198,"255"
199,"240"
200,"224"
201,"242"
202,"254"
203,"216"
204,"224"
205,"222"
206,"205"
207,"210"
208,"194"
209,"206"
210,"212"
211,"232"
212,"217"
213,"210"
214,"234"
215,"246"
216,"233"
217,"292"
218,"323"
219,"350"
220,"410"
221,"475"
222,"566"
223,"553"
224,"568"
225,"540"
226,"482"
227,"431"
228,"362"
229,"309"
230,"292"
231,"286"
232,"286"
233,"295"
234,"302"
235,"310"
236,"306"
237,"342"
238,"368"
239,"346"
240,"369"
241,"370"
242,"383"
243,"352"
244,"333"
245,"356"
246,"381"
247,"349"
248,"353"
249,"348"
250,"334"
251,"319"
252,"327"
253,"340"
254,"326"
255,"364"
256,"348"
257,"305"
258,"327"
259,"319"
260,"290"
261,"315"
262,"318"
263,"298"
264,"293"
265,"300"
266,"304"
267,"334"
268,"327"
269,"334"
270,"337"
271,"310"
272,"344"
273,"333"
274,"419"
275,"368"
276,"360"
277,"428"
278,"395"
279,"441"
280,"410"
281,"468"
282,"493"
283,"478"
284,"482"
285,"442"
286,"439"
287,"468"
288,"485"
289,"471"
290,"544"
291,"523"
292,"516"
293,"530"
294,"495"
295,"491"
296,"472"
297,"506"
298,"426"
299,"458"
300,"464"
301,"446"
302,"445"
303,"445"
304,"453"
305,"409"
306,"433"
307,"481"
308,"503"
309,"653"
310,"828"
311,"1096"
312,"1609"
313,"2169"
314,"2860"
315,"3576"
316,"4203"
317,"4445"
318,"4408"
319,"3945"
320,"3397"
321,"2619"
322,"2054"
323,"1424"
324,"1070"
325,"732"
326,"642"
327,"504"
328,"458"
329,"492"
330,"481"
331,"448"
332,"463"
333,"474"
334,"517"
335,"493"
336,"512"
337,"538"
338,"525"
339,"563"
340,"542"
341,"597"
342,"583"
343,"654"
344,"693"
345,"780"
346,"823"
347,"974"
348,"1117"
349,"1148"
350,"1188"
351,"1157"
352,"1061"
353,"1045"
354,"953"
355,"823"
356,"874"
357,"877"
358,"821"
359,"901"
360,"830"
361,"963"
362,"933"
363,"1012"
364,"1042"
365,"1179"
366,"1231"
367,"1337"
368,"1429"
369,"1558"
370,"1627"
371,"1561"
372,"1362"
373,"1293"
374,"1119"
375,"956"
376,"783"
377,"663"
378,"559"
379,"532"
380,"467"
381,"435"
382,"485"
383,"433"
384,"455"
385,"452"
386,"475"
387,"441"
388,"471"
389,"480"
390,"494"
391,"547"
392,"497"
393,"538"
394,"578"
395,"616"
396,"667"
397,"707"
398,"737"
399,"724"
400,"680"
401,"714"
402,"689"
403,"668"
404,"621"
405,"629"
406,"582"
407,"586"
408,"601"
409,"608"
410,"580"
411,"542"
412,"592"
413,"626"
414,"533"
415,"551"
416,"463"
417,"500"
418,"510"
419,"488"
420,"476"
421,"511"
422,"509"
423,"518"
424,"531"
425,"609"
426,"590"
427,"568"
428,"603"
429,"620"
430,"556"
431,"618"
432,"591"
