Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-4B 0phi 4"
Duration Time,60.037
Ambient Temperature,"90.2"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"633297"
Raw Accumulated Counts,"654735"
Valid Count Last Packet,"9997"
Raw Count Last Packet,"10294"
Live Time,58.506008
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,19.7985
Number of Channels,2048
Vacuum,764
Channel#,Intensity
0,"1798"
1,"1551"
2,"936"
3,"482"
4,"222"
5,"81"
6,"13"
7,"5"
8,"2"
9,"0"
10,"1"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"0"
17,"0"
18,"0"
19,"0"
20,"0"
21,"5"
22,"52"
23,"102"
24,"154"
25,"157"
26,"184"
27,"174"
28,"185"
29,"196"
30,"150"
31,"169"
32,"150"
33,"159"
34,"148"
35,"169"
36,"163"
37,"132"
38,"156"
39,"154"
40,"144"
41,"152"
42,"164"
43,"133"
44,"134"
45,"156"
46,"153"
47,"161"
48,"161"
49,"147"
50,"143"
51,"148"
52,"130"
53,"156"
54,"146"
55,"130"
56,"141"
57,"171"
58,"142"
59,"141"
60,"141"
61,"122"
62,"161"
63,"140"
64,"126"
65,"109"
66,"127"
67,"117"
68,"131"
69,"114"
70,"135"
71,"149"
72,"186"
73,"206"
74,"190"
75,"194"
76,"185"
77,"146"
78,"151"
79,"166"
80,"218"
81,"247"
82,"447"
83,"668"
84,"914"
85,"1158"
86,"1319"
87,"1222"
88,"1055"
89,"740"
90,"511"
91,"354"
92,"224"
93,"160"
94,"144"
95,"126"
96,"131"
97,"126"
98,"121"
99,"107"
100,"111"
101,"126"
102,"122"
103,"102"
104,"116"
105,"122"
106,"106"
107,"121"
108,"123"
109,"118"
110,"143"
111,"142"
112,"193"
113,"189"
114,"215"
115,"250"
116,"224"
117,"199"
118,"201"
119,"198"
120,"158"
121,"195"
122,"187"
123,"170"
124,"207"
125,"230"
126,"287"
127,"369"
128,"538"
129,"704"
130,"1088"
131,"1304"
132,"1669"
133,"1913"
134,"1983"
135,"1807"
136,"1570"
137,"1330"
138,"1313"
139,"1259"
140,"1302"
141,"1359"
142,"1437"
143,"1528"
144,"1617"
145,"1710"
146,"1877"
147,"1683"
148,"1545"
149,"1301"
150,"934"
151,"656"
152,"466"
153,"333"
154,"291"
155,"310"
156,"332"
157,"401"
158,"466"
159,"629"
160,"886"
161,"1201"
162,"1620"
163,"1975"
164,"2152"
165,"2075"
166,"1755"
167,"1428"
168,"1005"
169,"635"
170,"416"
171,"298"
172,"244"
173,"250"
174,"240"
175,"318"
176,"378"
177,"445"
178,"550"
179,"545"
180,"562"
181,"558"
182,"532"
183,"521"
184,"493"
185,"400"
186,"332"
187,"244"
188,"210"
189,"207"
190,"195"
191,"163"
192,"166"
193,"201"
194,"190"
195,"192"
196,"237"
197,"204"
198,"213"
199,"228"
200,"231"
201,"215"
202,"205"
203,"205"
204,"208"
205,"212"
206,"203"
207,"199"
208,"200"
209,"207"
210,"207"
211,"187"
212,"185"
213,"218"
214,"194"
215,"195"
216,"213"
217,"240"
218,"237"
219,"259"
220,"297"
221,"320"
222,"387"
223,"380"
224,"402"
225,"419"
226,"363"
227,"314"
228,"286"
229,"241"
230,"258"
231,"257"
232,"304"
233,"269"
234,"291"
235,"347"
236,"388"
237,"442"
238,"523"
239,"495"
240,"553"
241,"511"
242,"517"
243,"476"
244,"411"
245,"425"
246,"362"
247,"326"
248,"314"
249,"335"
250,"316"
251,"277"
252,"270"
253,"292"
254,"268"
255,"277"
256,"284"
257,"289"
258,"322"
259,"278"
260,"273"
261,"263"
262,"243"
263,"261"
264,"281"
265,"286"
266,"287"
267,"295"
268,"277"
269,"301"
270,"355"
271,"333"
272,"331"
273,"320"
274,"322"
275,"326"
276,"335"
277,"329"
278,"366"
279,"326"
280,"348"
281,"353"
282,"338"
283,"369"
284,"385"
285,"376"
286,"410"
287,"416"
288,"436"
289,"466"
290,"484"
291,"482"
292,"528"
293,"461"
294,"517"
295,"490"
296,"475"
297,"455"
298,"432"
299,"415"
300,"396"
301,"401"
302,"386"
303,"408"
304,"388"
305,"375"
306,"427"
307,"425"
308,"459"
309,"524"
310,"620"
311,"806"
312,"1014"
313,"1359"
314,"1794"
315,"2044"
316,"2464"
317,"2735"
318,"2604"
319,"2412"
320,"2008"
321,"1602"
322,"1303"
323,"962"
324,"719"
325,"564"
326,"582"
327,"492"
328,"499"
329,"479"
330,"487"
331,"515"
332,"487"
333,"445"
334,"500"
335,"492"
336,"436"
337,"496"
338,"510"
339,"535"
340,"502"
341,"519"
342,"542"
343,"560"
344,"571"
345,"646"
346,"669"
347,"751"
348,"834"
349,"920"
350,"920"
351,"958"
352,"903"
353,"876"
354,"784"
355,"734"
356,"699"
357,"768"
358,"710"
359,"704"
360,"757"
361,"802"
362,"892"
363,"901"
364,"986"
365,"998"
366,"1120"
367,"1229"
368,"1357"
369,"1446"
370,"1453"
371,"1384"
372,"1293"
373,"1153"
374,"1004"
375,"877"
376,"755"
377,"586"
378,"522"
379,"437"
380,"435"
381,"448"
382,"406"
383,"405"
384,"424"
385,"416"
386,"409"
387,"404"
388,"410"
389,"441"
390,"409"
391,"470"
392,"453"
393,"494"
394,"523"
395,"564"
396,"621"
397,"672"
398,"695"
399,"691"
400,"683"
401,"723"
402,"630"
403,"606"
404,"539"
405,"609"
406,"583"
407,"588"
408,"603"
409,"550"
410,"577"
411,"704"
412,"619"
413,"588"
414,"603"
415,"582"
416,"569"
417,"587"
418,"580"
419,"570"
420,"536"
421,"564"
422,"569"
423,"570"
424,"587"
425,"609"
426,"581"
427,"594"
428,"583"
429,"547"
430,"524"
431,"485"
432,"508"
433,"464"
434,"442"
435,"468"
436,"447"
437,"478"
438,"444"
439,"448"
440,"437"
441,"450"
442,"474"
443,"461"
444,"424"
445,"454"
446,"416"
447,"453"
448,"448"
449,"449"
450,"392"
451,"426"
452,"441"
453,"428"
454,"424"
455,"410"
456,"432"
457,"414"
458,"436"
459,"427"
460,"450"
461,"425"
462,"431"
463,"425"
464,"491"
465,"456"
466,"441"
467,"470"
468,"426"
469,"469"
470,"508"
471,"449"
472,"525"
473,"520"
474,"564"
475,"549"
476,"558"
477,"564"
478,"529"
479,"539"
480,"517"
481,"544"
482,"504"
483,"487"
484,"483"
485,"491"
486,"475"
487,"453"
488,"448"
489,"470"
490,"467"
491,"459"
492,"477"
493,"451"
494,"430"
495,"479"
496,"452"
497,"453"
498,"472"
499,"471"
500,"462"
501,"462"
502,"480"
503,"475"
504,"511"
505,"485"
506,"467"
507,"482"
508,"479"
509,"493"
510,"466"
511,"459"
512,"488"
513,"481"
514,"489"
515,"488"
516,"495"
517,"484"
518,"527"
519,"540"
520,"536"
521,"466"
522,"505"
523,"498"
524,"507"
525,"480"
526,"503"
527,"496"
528,"482"
529,"467"
530,"445"
531,"421"
532,"435"
533,"420"
534,"452"
535,"463"
536,"410"
537,"431"
538,"443"
539,"427"
540,"453"
541,"455"
542,"465"
543,"442"
544,"482"
545,"465"
546,"471"
547,"426"
548,"458"
549,"471"
550,"496"
551,"443"
552,"409"
553,"446"
554,"440"
555,"431"
556,"434"
557,"436"
558,"450"
559,"432"
560,"452"
561,"474"
562,"429"
563,"446"
564,"476"
565,"445"
566,"442"
567,"487"
568,"438"
569,"453"
570,"511"
571,"471"
572,"491"
573,"477"
574,"471"
575,"449"
576,"490"
577,"451"
578,"494"
579,"455"
580,"441"
581,"465"
582,"426"
583,"498"
584,"447"
585,"476"
586,"451"
587,"448"
588,"428"
589,"444"
590,"438"
591,"440"
592,"442"
593,"473"
594,"443"
595,"476"
596,"463"
597,"463"
598,"463"
599,"472"
600,"477"
601,"458"
602,"393"
603,"456"
604,"410"
605,"462"
606,"471"
607,"442"
608,"420"
609,"427"
610,"477"
611,"451"
612,"440"
613,"449"
614,"470"
615,"456"
616,"440"
617,"478"
618,"429"
619,"475"
620,"402"
621,"462"
622,"479"
623,"470"
624,"522"
625,"491"
626,"461"
627,"471"
628,"478"
629,"485"
630,"443"
631,"492"
632,"472"
633,"445"
634,"441"
635,"458"
636,"468"
637,"461"
638,"465"
639,"451"
640,"500"
641,"490"
642,"477"
643,"468"
644,"458"
645,"488"
646,"471"
647,"485"
648,"475"
649,"478"
650,"499"
651,"491"
652,"470"
653,"502"
654,"533"
655,"551"
656,"610"
657,"687"
658,"718"
659,"795"
660,"839"
661,"964"
662,"932"
663,"958"
664,"991"
665,"948"
666,"890"
667,"835"
668,"775"
669,"701"
670,"605"
671,"604"
672,"528"
673,"524"
674,"440"
675,"490"
676,"466"
677,"441"
678,"434"
679,"488"
680,"476"
681,"435"
682,"482"
683,"485"
684,"454"
685,"434"
686,"459"
687,"394"
688,"416"
689,"452"
690,"451"
691,"454"
692,"487"
693,"454"
694,"452"
695,"486"
696,"505"
697,"523"
698,"548"
699,"534"
700,"534"
701,"589"
702,"575"
703,"603"
704,"524"
705,"542"
706,"479"
707,"499"
708,"479"
709,"465"
710,"439"
711,"447"
712,"418"
713,"397"
714,"448"
715,"435"
716,"438"
717,"452"
718,"408"
719,"447"
720,"439"
721,"427"
722,"414"
723,"411"
724,"420"
725,"404"
726,"417"
727,"398"
728,"425"
729,"417"
730,"426"
731,"418"
732,"434"
733,"441"
734,"453"
735,"462"
736,"482"
737,"452"
738,"516"
739,"502"
740,"490"
741,"516"
742,"493"
743,"507"
744,"503"
745,"461"
746,"503"
747,"481"
748,"455"
749,"449"
750,"432"
751,"471"
752,"431"
753,"459"
754,"456"
755,"423"
756,"428"
757,"470"
758,"444"
759,"432"
760,"389"
761,"405"
762,"407"
763,"396"
764,"424"
765,"407"
766,"384"
767,"421"
768,"392"
769,"419"
770,"421"
771,"425"
772,"418"
773,"409"
774,"462"
775,"475"
776,"466"
777,"460"
778,"478"
779,"484"
780,"536"
781,"512"
782,"487"
783,"525"
784,"495"
785,"435"
786,"469"
787,"444"
788,"412"
789,"436"
790,"464"
791,"422"
792,"434"
793,"394"
794,"405"
795,"404"
796,"423"
797,"421"
798,"427"
799,"397"
800,"432"
801,"408"
802,"409"
803,"431"
804,"436"
805,"429"
806,"406"
807,"416"
808,"368"
809,"387"
810,"400"
811,"381"
812,"394"
813,"457"
814,"411"
815,"436"
816,"448"
817,"416"
818,"385"
819,"412"
820,"360"
821,"405"
822,"415"
823,"375"
824,"384"
825,"429"
826,"409"
827,"418"
828,"398"
829,"397"
830,"403"
831,"383"
832,"397"
833,"421"
834,"388"
835,"396"
836,"431"
837,"418"
838,"408"
839,"385"
840,"440"
841,"418"
842,"394"
843,"429"
844,"378"
845,"402"
846,"408"
847,"400"
848,"406"
849,"395"
850,"404"
851,"441"
852,"393"
853,"395"
854,"383"
855,"384"
856,"436"
857,"397"
858,"431"
859,"376"
860,"399"
861,"418"
862,"431"
863,"417"
864,"392"
865,"404"
866,"411"
867,"470"
868,"409"
869,"441"
870,"401"
871,"396"
872,"440"
873,"449"
874,"439"
875,"435"
876,"435"
877,"441"
878,"402"
879,"443"
880,"430"
881,"398"
882,"454"
883,"448"
884,"390"
885,"444"
886,"443"
887,"485"
888,"501"
889,"459"
890,"437"
891,"457"
892,"470"
893,"445"
894,"456"
895,"485"
896,"488"
897,"496"
898,"465"
899,"503"
900,"484"
901,"482"
902,"530"
903,"541"
904,"518"
905,"579"
906,"559"
907,"596"
908,"579"
909,"627"
910,"561"
911,"593"
912,"681"
913,"675"
914,"697"
915,"638"
916,"786"
917,"778"
918,"814"
919,"854"
920,"874"
921,"908"
922,"928"
923,"1001"
924,"1006"
925,"1053"
926,"1131"
927,"1133"
928,"1199"
929,"1301"
930,"1241"
931,"1345"
932,"1301"
933,"1318"
934,"1428"
935,"1342"
936,"1430"
937,"1363"
938,"1356"
939,"1348"
940,"1482"
941,"1427"
942,"1411"
943,"1345"
944,"1366"
945,"1367"
946,"1295"
947,"1156"
948,"1172"
949,"1163"
950,"1047"
951,"1060"
952,"1015"
953,"963"
954,"925"
955,"924"
956,"798"
957,"808"
958,"820"
959,"784"
960,"712"
961,"722"
962,"680"
963,"707"
964,"652"
965,"610"
966,"576"
967,"538"
968,"537"
969,"545"
970,"517"
971,"471"
972,"497"
973,"449"
974,"439"
975,"430"
976,"418"
977,"437"
978,"415"
979,"413"
980,"451"
981,"417"
982,"417"
983,"402"
984,"396"
985,"413"
986,"407"
987,"440"
988,"439"
989,"466"
990,"536"
991,"527"
992,"627"
993,"578"
994,"687"
995,"684"
996,"763"
997,"794"
998,"836"
999,"841"
1000,"919"
1001,"853"
1002,"828"
1003,"833"
1004,"730"
1005,"707"
1006,"707"
1007,"657"
1008,"597"
1009,"589"
1010,"476"
1011,"454"
1012,"429"
1013,"393"
1014,"365"
1015,"327"
1016,"349"
1017,"338"
1018,"377"
1019,"353"
1020,"341"
1021,"334"
1022,"357"
1023,"387"
1024,"368"
1025,"355"
1026,"381"
1027,"374"
1028,"402"
1029,"383"
1030,"376"
1031,"430"
1032,"393"
1033,"440"
1034,"404"
1035,"442"
1036,"493"
1037,"438"
1038,"482"
1039,"525"
1040,"524"
1041,"528"
1042,"574"
1043,"589"
1044,"651"
1045,"600"
1046,"604"
1047,"643"
1048,"641"
1049,"672"
1050,"635"
1051,"639"
1052,"608"
1053,"586"
1054,"605"
1055,"547"
1056,"515"
1057,"490"
1058,"453"
1059,"414"
1060,"454"
1061,"450"
1062,"399"
1063,"379"
1064,"386"
1065,"391"
1066,"374"
1067,"389"
1068,"361"
1069,"338"
1070,"334"
1071,"352"
1072,"351"
1073,"335"
1074,"323"
1075,"325"
1076,"308"
1077,"280"
1078,"305"
1079,"310"
1080,"284"
1081,"314"
1082,"340"
1083,"299"
1084,"279"
1085,"298"
1086,"278"
1087,"282"
1088,"282"
1089,"247"
1090,"304"
1091,"236"
1092,"294"
1093,"276"
1094,"281"
1095,"272"
1096,"307"
1097,"277"
1098,"236"
1099,"231"
1100,"237"
1101,"267"
1102,"252"
1103,"232"
1104,"238"
1105,"235"
1106,"243"
1107,"228"
1108,"241"
1109,"226"
1110,"240"
1111,"228"
1112,"238"
1113,"230"
1114,"254"
1115,"241"
1116,"267"
1117,"264"
1118,"251"
1119,"264"
1120,"292"
1121,"250"
1122,"286"
1123,"300"
1124,"302"
1125,"305"
1126,"318"
1127,"319"
1128,"276"
1129,"309"
1130,"303"
1131,"283"
1132,"261"
1133,"273"
1134,"206"
1135,"270"
1136,"235"
1137,"236"
1138,"194"
1139,"253"
1140,"226"
1141,"241"
1142,"229"
1143,"214"
1144,"220"
1145,"217"
1146,"229"
1147,"202"
1148,"238"
1149,"223"
1150,"206"
1151,"214"
1152,"243"
1153,"209"
1154,"231"
1155,"204"
1156,"201"
1157,"201"
1158,"234"
1159,"221"
1160,"198"
1161,"208"
1162,"200"
1163,"207"
1164,"206"
1165,"212"
1166,"197"
1167,"201"
1168,"211"
1169,"198"
1170,"200"
1171,"220"
1172,"197"
1173,"195"
1174,"236"
1175,"202"
1176,"208"
1177,"213"
1178,"226"
1179,"234"
1180,"238"
1181,"259"
1182,"243"
1183,"258"
1184,"205"
1185,"240"
1186,"201"
1187,"192"
1188,"196"
1189,"211"
1190,"212"
1191,"193"
1192,"194"
1193,"186"
1194,"187"
1195,"169"
1196,"190"
1197,"166"
1198,"203"
1199,"195"
1200,"214"
1201,"183"
1202,"188"
1203,"220"
1204,"186"
1205,"185"
1206,"197"
1207,"175"
1208,"166"
1209,"193"
1210,"166"
1211,"195"
1212,"189"
1213,"197"
1214,"168"
1215,"170"
1216,"196"
1217,"188"
1218,"194"
1219,"182"
1220,"168"
1221,"169"
1222,"179"
1223,"175"
1224,"169"
1225,"168"
1226,"175"
1227,"179"
1228,"169"
1229,"173"
1230,"195"
1231,"174"
1232,"149"
1233,"158"
1234,"181"
1235,"194"
1236,"154"
1237,"155"
1238,"165"
1239,"190"
1240,"176"
1241,"161"
1242,"184"
1243,"172"
1244,"157"
1245,"205"
1246,"177"
1247,"173"
1248,"178"
1249,"176"
1250,"152"
1251,"169"
1252,"192"
1253,"171"
1254,"192"
1255,"145"
1256,"166"
1257,"175"
1258,"168"
1259,"164"
1260,"164"
1261,"198"
1262,"166"
1263,"174"
1264,"139"
1265,"161"
1266,"151"
1267,"164"
1268,"161"
1269,"158"
1270,"171"
1271,"167"
1272,"168"
1273,"162"
1274,"166"
1275,"152"
1276,"146"
1277,"141"
1278,"166"
1279,"142"
1280,"126"
1281,"143"
1282,"166"
1283,"151"
1284,"140"
1285,"136"
1286,"148"
1287,"149"
1288,"145"
1289,"140"
1290,"150"
1291,"132"
1292,"143"
1293,"131"
1294,"144"
1295,"147"
1296,"148"
1297,"133"
1298,"154"
1299,"150"
1300,"151"
1301,"142"
1302,"149"
1303,"138"
1304,"128"
1305,"150"
1306,"162"
1307,"136"
1308,"153"
1309,"128"
1310,"146"
1311,"117"
1312,"137"
1313,"136"
1314,"135"
1315,"153"
1316,"125"
1317,"133"
1318,"141"
1319,"110"
1320,"117"
1321,"119"
1322,"135"
1323,"138"
1324,"123"
1325,"138"
1326,"136"
1327,"124"
1328,"125"
1329,"131"
1330,"134"
1331,"137"
1332,"132"
1333,"109"
1334,"149"
1335,"150"
1336,"142"
1337,"133"
1338,"123"
1339,"135"
1340,"133"
1341,"117"
1342,"102"
1343,"134"
1344,"123"
1345,"133"
1346,"131"
1347,"131"
1348,"124"
1349,"120"
1350,"126"
1351,"119"
1352,"122"
1353,"119"
1354,"133"
1355,"117"
1356,"128"
1357,"137"
1358,"113"
1359,"126"
1360,"122"
1361,"111"
1362,"104"
1363,"144"
1364,"106"
1365,"122"
1366,"118"
1367,"121"
1368,"131"
1369,"116"
1370,"115"
1371,"140"
1372,"117"
1373,"114"
1374,"121"
1375,"122"
1376,"116"
1377,"99"
1378,"103"
1379,"122"
1380,"91"
1381,"135"
1382,"117"
1383,"114"
1384,"119"
1385,"115"
1386,"93"
1387,"113"
1388,"105"
1389,"108"
1390,"102"
1391,"100"
1392,"97"
1393,"100"
1394,"96"
1395,"97"
1396,"96"
1397,"116"
1398,"100"
1399,"112"
1400,"104"
1401,"104"
1402,"97"
1403,"118"
1404,"97"
1405,"121"
1406,"114"
1407,"118"
1408,"104"
1409,"106"
1410,"99"
1411,"109"
1412,"84"
1413,"95"
1414,"116"
1415,"92"
1416,"104"
1417,"98"
1418,"104"
1419,"101"
1420,"96"
1421,"105"
1422,"100"
1423,"103"
1424,"83"
1425,"97"
1426,"100"
1427,"93"
1428,"109"
1429,"94"
1430,"86"
1431,"113"
1432,"90"
1433,"102"
1434,"104"
1435,"92"
1436,"90"
1437,"97"
1438,"86"
1439,"91"
1440,"97"
1441,"79"
1442,"94"
1443,"78"
1444,"83"
1445,"94"
1446,"92"
1447,"93"
1448,"82"
1449,"93"
1450,"75"
1451,"97"
1452,"99"
1453,"93"
1454,"82"
1455,"85"
1456,"90"
1457,"83"
1458,"81"
1459,"86"
1460,"53"
1461,"76"
1462,"81"
1463,"114"
1464,"70"
1465,"76"
1466,"80"
1467,"87"
1468,"76"
1469,"86"
1470,"77"
1471,"85"
1472,"71"
1473,"96"
1474,"83"
1475,"80"
1476,"78"
1477,"68"
1478,"78"
1479,"70"
1480,"90"
1481,"66"
1482,"81"
1483,"72"
1484,"68"
1485,"87"
1486,"85"
1487,"77"
1488,"69"
1489,"71"
1490,"67"
1491,"78"
1492,"76"
1493,"71"
1494,"57"
1495,"82"
1496,"52"
1497,"68"
1498,"75"
1499,"71"
1500,"66"
1501,"65"
1502,"71"
1503,"76"
1504,"50"
1505,"60"
1506,"69"
1507,"60"
1508,"65"
1509,"77"
1510,"61"
1511,"65"
1512,"58"
1513,"71"
1514,"55"
1515,"71"
1516,"61"
1517,"69"
1518,"58"
1519,"54"
1520,"58"
1521,"57"
1522,"68"
1523,"71"
1524,"64"
1525,"60"
1526,"57"
1527,"63"
1528,"66"
1529,"61"
1530,"57"
1531,"59"
1532,"82"
1533,"64"
1534,"63"
1535,"55"
1536,"60"
1537,"59"
1538,"66"
1539,"61"
1540,"56"
1541,"64"
1542,"49"
1543,"66"
1544,"49"
1545,"50"
1546,"48"
1547,"60"
1548,"61"
1549,"56"
1550,"53"
1551,"61"
1552,"69"
1553,"52"
1554,"45"
1555,"59"
1556,"50"
1557,"53"
1558,"49"
1559,"42"
1560,"51"
1561,"47"
1562,"42"
1563,"48"
1564,"50"
1565,"43"
1566,"48"
1567,"48"
1568,"56"
1569,"50"
1570,"39"
1571,"58"
1572,"50"
1573,"59"
1574,"49"
1575,"51"
1576,"44"
1577,"49"
1578,"48"
1579,"57"
1580,"50"
1581,"55"
1582,"51"
1583,"52"
1584,"37"
1585,"38"
1586,"39"
1587,"39"
1588,"54"
1589,"54"
1590,"38"
1591,"30"
1592,"32"
1593,"34"
1594,"46"
1595,"48"
1596,"39"
1597,"43"
1598,"40"
1599,"31"
1600,"37"
1601,"50"
1602,"43"
1603,"43"
1604,"42"
1605,"30"
1606,"43"
1607,"30"
1608,"42"
1609,"43"
1610,"40"
1611,"38"
1612,"41"
1613,"33"
1614,"39"
1615,"30"
1616,"40"
1617,"33"
1618,"33"
1619,"29"
1620,"32"
1621,"25"
1622,"34"
1623,"37"
1624,"35"
1625,"34"
1626,"24"
1627,"20"
1628,"36"
1629,"32"
1630,"20"
1631,"31"
1632,"24"
1633,"27"
1634,"32"
1635,"26"
1636,"28"
1637,"18"
1638,"17"
1639,"41"
1640,"28"
1641,"27"
1642,"25"
1643,"17"
1644,"26"
1645,"27"
1646,"28"
1647,"28"
1648,"16"
1649,"30"
1650,"21"
1651,"24"
1652,"19"
1653,"33"
1654,"16"
1655,"23"
1656,"28"
1657,"19"
1658,"20"
1659,"23"
1660,"20"
1661,"21"
1662,"23"
