Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-4B -1phi 6"
219,"354"
220,"382"
221,"455"
222,"457"
223,"527"
224,"528"
225,"526"
226,"502"
227,"441"
228,"378"
229,"366"
230,"349"
231,"336"
232,"322"
233,"292"
234,"265"
235,"283"
236,"272"
237,"294"
238,"269"
239,"288"
240,"305"
241,"311"
242,"362"
243,"384"
244,"353"
245,"343"
246,"395"
247,"333"
248,"330"
249,"360"
250,"356"
251,"353"
252,"329"
253,"332"
254,"320"
255,"322"
256,"309"
257,"362"
258,"318"
259,"302"
260,"329"
261,"296"
262,"345"
263,"343"
264,"315"
265,"359"
266,"353"
267,"373"
268,"402"
269,"407"
270,"412"
271,"436"
272,"400"
273,"424"
274,"436"
275,"433"
276,"451"
277,"452"
278,"448"
279,"449"
280,"463"
281,"414"
282,"413"
283,"402"
284,"406"
285,"436"
286,"409"
287,"414"
288,"431"
289,"451"
290,"462"
291,"496"
292,"548"
293,"489"
294,"518"
295,"494"
296,"495"
297,"464"
298,"456"
299,"466"
300,"440"
301,"492"
302,"451"
303,"448"
304,"516"
305,"502"
306,"570"
307,"590"
308,"721"
309,"963"
310,"1443"
311,"2185"
312,"3330"
313,"4948"
314,"6840"
315,"8536"
316,"10188"
317,"10958"
318,"10902"
319,"9764"
320,"8234"
321,"6454"
322,"4679"
323,"3106"
324,"2028"
325,"1308"
326,"978"
327,"723"
328,"605"
329,"524"
330,"517"
331,"536"
332,"497"
333,"499"
334,"507"
335,"520"
336,"543"
337,"479"
338,"531"
339,"544"
340,"565"
341,"625"
342,"711"
343,"855"
344,"895"
345,"1210"
346,"1419"
347,"1670"
348,"1902"
349,"2072"
350,"2138"
351,"2072"
352,"1839"
353,"1705"
354,"1353"
355,"1139"
356,"989"
357,"832"
358,"777"
359,"829"
360,"711"
361,"806"
362,"853"
363,"900"
364,"874"
365,"997"
366,"1052"
367,"1132"
368,"1263"
369,"1294"
370,"1354"
371,"1286"
372,"1277"
373,"1095"
374,"1013"
375,"769"
376,"703"
377,"596"
378,"533"
379,"483"
380,"443"
381,"427"
382,"434"
383,"447"
384,"405"
385,"458"
386,"446"
387,"481"
388,"440"
389,"476"
390,"456"
391,"479"
392,"554"
393,"550"
394,"640"
395,"657"
396,"651"
397,"729"
398,"728"
399,"776"
400,"753"
401,"715"
402,"704"
403,"603"
404,"657"
405,"598"
406,"614"
407,"569"
408,"632"
409,"576"
410,"580"
411,"543"
412,"543"
413,"540"
414,"523"
415,"470"
416,"454"
417,"488"
418,"458"
419,"479"
420,"462"
421,"464"
422,"459"
423,"517"
424,"533"
425,"502"
426,"535"
427,"586"
428,"571"
429,"584"
430,"585"
431,"542"
432,"535"
433,"494"
434,"514"
435,"501"
436,"447"
437,"463"
438,"428"
439,"482"
440,"452"
441,"481"
442,"503"
443,"468"
444,"467"
445,"491"
446,"477"
447,"438"
448,"404"
449,"490"
450,"431"
451,"444"
452,"459"
453,"479"
454,"477"
455,"490"
456,"478"
457,"493"
458,"494"
459,"514"
460,"508"
461,"481"
462,"517"
463,"487"
464,"499"
465,"491"
466,"463"
467,"508"
468,"506"
469,"512"
470,"536"
471,"524"
472,"558"
473,"496"
474,"528"
475,"499"
476,"518"
477,"504"
478,"487"
479,"520"
480,"493"
481,"487"
482,"506"
483,"441"
484,"458"
485,"476"
486,"430"
487,"498"
488,"459"
489,"461"
490,"454"
491,"473"
492,"481"
493,"454"
494,"413"
495,"503"
496,"460"
497,"473"
498,"465"
499,"472"
500,"471"
501,"449"
502,"437"
503,"467"
504,"431"
505,"465"
506,"443"
507,"452"
508,"424"
509,"416"
510,"479"
511,"444"
512,"457"
513,"488"
514,"445"
515,"464"
516,"430"
517,"415"
518,"420"
519,"444"
520,"477"
521,"413"
522,"489"
523,"471"
524,"468"
525,"476"
526,"490"
527,"491"
528,"461"
529,"488"
530,"433"
531,"434"
532,"438"
533,"415"
534,"450"
535,"460"
536,"468"
537,"459"
538,"475"
539,"400"
540,"484"
541,"445"
542,"459"
543,"438"
544,"449"
545,"452"
546,"436"
547,"464"
548,"434"
549,"438"
550,"468"
551,"456"
552,"438"
553,"434"
554,"464"
555,"435"
556,"437"
557,"418"
558,"433"
559,"485"
560,"430"
561,"452"
562,"449"
563,"443"
564,"423"
565,"440"
566,"439"
567,"394"
568,"429"
569,"430"
570,"452"
571,"452"
572,"432"
573,"406"
574,"428"
575,"448"
576,"424"
577,"420"
578,"392"
579,"402"
580,"403"
581,"386"
582,"428"
583,"405"
584,"435"
585,"422"
586,"407"
587,"438"
588,"454"
589,"425"
590,"416"
591,"467"
592,"451"
593,"427"
594,"447"
595,"421"
596,"418"
597,"463"
598,"448"
599,"429"
600,"463"
601,"412"
602,"413"
603,"467"
604,"435"
605,"399"
606,"409"
607,"398"
608,"450"
609,"427"
610,"419"
611,"400"
612,"415"
613,"435"
614,"420"
615,"475"
616,"449"
617,"416"
618,"416"
619,"406"
620,"420"
621,"440"
622,"434"
623,"454"
624,"417"
625,"435"
626,"400"
627,"434"
628,"453"
629,"450"
630,"434"
631,"419"
632,"451"
633,"456"
634,"443"
635,"428"
636,"410"
637,"414"
638,"454"
639,"413"
640,"452"
641,"436"
642,"470"
643,"412"
644,"431"
645,"452"
646,"440"
647,"422"
648,"448"
649,"427"
650,"441"
651,"475"
652,"417"
653,"463"
654,"443"
655,"491"
656,"521"
657,"552"
658,"568"
659,"627"
660,"702"
661,"792"
662,"805"
663,"855"
664,"885"
665,"780"
666,"770"
667,"712"
668,"662"
669,"582"
670,"573"
671,"503"
672,"451"
673,"471"
674,"431"
675,"387"
676,"412"
677,"420"
678,"422"
679,"428"
680,"389"
681,"395"
682,"390"
683,"402"
684,"418"
685,"396"
686,"428"
687,"400"
688,"409"
689,"384"
690,"405"
691,"402"
692,"389"
693,"400"
694,"390"
695,"426"
696,"433"
697,"463"
698,"421"
699,"464"
700,"454"
701,"437"
702,"421"
703,"446"
704,"468"
705,"438"
706,"442"
707,"384"
708,"380"
709,"403"
710,"403"
711,"417"
712,"393"
713,"412"
714,"414"
715,"364"
716,"392"
717,"380"
718,"372"
719,"388"
720,"383"
721,"378"
722,"372"
723,"387"
724,"386"
725,"364"
726,"353"
727,"389"
728,"351"
729,"382"
730,"373"
731,"346"
732,"400"
733,"408"
734,"371"
735,"404"
736,"385"
737,"413"
738,"434"
739,"466"
740,"462"
741,"403"
742,"446"
743,"421"
744,"410"
745,"441"
746,"384"
747,"365"
748,"384"
749,"412"
750,"395"
751,"393"
752,"376"
753,"367"
754,"372"
755,"388"
756,"362"
757,"375"
758,"347"
759,"361"
760,"340"
761,"340"
762,"357"
763,"309"
764,"358"
765,"360"
766,"351"
767,"355"
768,"396"
769,"383"
770,"334"
771,"372"
772,"348"
773,"351"
774,"382"
775,"365"
776,"406"
777,"406"
778,"388"
779,"382"
780,"404"
781,"437"
782,"406"
783,"416"
784,"410"
785,"373"
786,"412"
787,"382"
788,"394"
789,"349"
790,"378"
791,"370"
792,"351"
793,"308"
794,"330"
795,"374"
796,"327"
797,"338"
798,"348"
799,"349"
800,"347"
801,"360"
802,"344"
803,"313"
804,"352"
805,"349"
806,"335"
807,"343"
808,"347"
809,"340"
810,"327"
811,"339"
812,"339"
813,"358"
814,"325"
815,"322"
816,"340"
817,"336"
818,"374"
819,"369"
820,"355"
821,"364"
822,"345"
823,"351"
824,"355"
825,"349"
826,"342"
827,"345"
828,"352"
829,"356"
830,"346"
831,"324"
832,"369"
833,"352"
834,"297"
835,"322"
836,"315"
837,"345"
838,"331"
839,"339"
840,"339"
841,"377"
842,"347"
843,"322"
844,"323"
845,"326"
846,"372"
847,"358"
848,"310"
849,"321"
850,"338"
851,"347"
852,"343"
853,"336"
854,"320"
855,"300"
856,"360"
857,"344"
858,"342"
859,"340"
860,"341"
861,"371"
862,"356"
863,"319"
864,"319"
865,"338"
866,"337"
867,"358"
868,"356"
869,"333"
870,"332"
871,"347"
872,"356"
873,"361"
874,"392"
875,"377"
876,"377"
877,"378"
878,"403"
879,"394"
880,"381"
881,"359"
882,"342"
883,"361"
884,"346"
885,"387"
886,"409"
887,"407"
888,"387"
889,"358"
890,"396"
891,"369"
892,"382"
893,"386"
894,"385"
895,"415"
896,"391"
897,"439"
898,"417"
899,"422"
900,"404"
901,"443"
902,"432"
903,"484"
904,"428"
905,"480"
906,"481"
907,"455"
908,"485"
909,"469"
910,"498"
911,"531"
912,"547"
913,"540"
914,"562"
915,"573"
916,"614"
917,"672"
918,"650"
919,"747"
920,"688"
921,"771"
922,"778"
923,"809"
924,"884"
925,"913"
926,"980"
927,"983"
928,"1011"
929,"1055"
930,"1102"
931,"1120"
932,"1119"
933,"1122"
934,"1189"
935,"1191"
936,"1220"
937,"1196"
938,"1189"
939,"1129"
940,"1086"
941,"1193"
942,"1107"
943,"1074"
944,"1070"
945,"1063"
946,"1018"
947,"1030"
948,"1013"
949,"898"
950,"881"
951,"813"
952,"813"
953,"777"
954,"762"
955,"706"
956,"683"
957,"611"
958,"714"
959,"607"
960,"569"
961,"579"
962,"552"
963,"520"
964,"544"
965,"503"
966,"459"
967,"469"
968,"482"
969,"431"
970,"429"
971,"416"
972,"396"
973,"392"
974,"386"
975,"372"
976,"364"
977,"370"
978,"345"
979,"351"
980,"358"
981,"299"
982,"340"
983,"326"
984,"295"
985,"314"
986,"354"
987,"350"
988,"380"
989,"396"
990,"416"
991,"431"
992,"458"
993,"494"
994,"560"
995,"588"
996,"635"
997,"643"
998,"689"
999,"719"
1000,"783"
1001,"711"
1002,"702"
1003,"668"
1004,"627"
1005,"642"
1006,"639"
1007,"564"
1008,"537"
1009,"443"
1010,"430"
1011,"406"
1012,"390"
1013,"302"
1014,"301"
1015,"286"
1016,"256"
1017,"275"
1018,"305"
1019,"281"
1020,"299"
1021,"290"
1022,"317"
1023,"296"
1024,"309"
1025,"305"
1026,"306"
1027,"308"
1028,"350"
1029,"326"
1030,"342"
1031,"366"
1032,"350"
1033,"376"
1034,"343"
1035,"357"
1036,"419"
1037,"372"
1038,"421"
1039,"437"
1040,"467"
1041,"496"
1042,"520"
1043,"489"
1044,"518"
1045,"512"
1046,"562"
1047,"514"
1048,"567"
1049,"606"
1050,"588"
1051,"559"
1052,"508"
1053,"501"
1054,"478"
1055,"453"
1056,"432"
1057,"379"
1058,"422"
1059,"421"
1060,"353"
1061,"316"
1062,"327"
1063,"328"
1064,"285"
1065,"332"
1066,"299"
1067,"325"
1068,"296"
1069,"281"
1070,"316"
1071,"308"
1072,"255"
1073,"286"
1074,"244"
1075,"267"
1076,"266"
1077,"252"
1078,"285"
1079,"276"
1080,"264"
1081,"249"
1082,"263"
1083,"242"
1084,"238"
1085,"254"
1086,"198"
1087,"233"
1088,"221"
1089,"205"
1090,"237"
1091,"203"
1092,"246"
1093,"199"
1094,"240"
1095,"198"
1096,"224"
1097,"223"
1098,"223"
1099,"213"
1100,"219"
1101,"223"
1102,"203"
1103,"209"
1104,"199"
1105,"199"
1106,"205"
1107,"209"
1108,"203"
1109,"188"
1110,"204"
1111,"190"
1112,"214"
1113,"210"
1114,"201"
1115,"201"
1116,"199"
1117,"221"
1118,"215"
1119,"204"
1120,"224"
1121,"238"
1122,"198"
1123,"246"
1124,"227"
1125,"279"
1126,"250"
1127,"272"
1128,"281"
1129,"239"
1130,"247"
1131,"243"
1132,"248"
1133,"211"
1134,"203"
1135,"189"
1136,"172"
1137,"206"
1138,"191"
1139,"186"
1140,"201"
1141,"170"
1142,"197"
1143,"197"
1144,"222"
1145,"188"
1146,"183"
1147,"195"
1148,"173"
1149,"197"
1150,"194"
1151,"159"
1152,"190"
1153,"148"
1154,"183"
1155,"187"
1156,"162"
1157,"180"
1158,"140"
1159,"177"
1160,"168"
1161,"170"
1162,"179"
1163,"149"
1164,"172"
1165,"183"
1166,"168"
1167,"159"
1168,"184"
1169,"159"
1170,"197"
1171,"179"
1172,"165"
1173,"199"
1174,"187"
1175,"205"
1176,"200"
1177,"185"
1178,"198"
1179,"193"
1180,"207"
1181,"194"
1182,"202"
1183,"197"
1184,"201"
1185,"196"
1186,"212"
1187,"158"
1188,"186"
1189,"190"
1190,"168"
1191,"171"
1192,"185"
1193,"171"
1194,"177"
1195,"165"
1196,"176"
1197,"163"
1198,"153"
1199,"154"
1200,"157"
1201,"166"
1202,"158"
1203,"136"
1204,"139"
1205,"160"
1206,"176"
1207,"160"
1208,"180"
1209,"172"
1210,"154"
1211,"166"
1212,"160"
1213,"151"
1214,"146"
1215,"110"
1216,"175"
1217,"160"
1218,"135"
1219,"180"
1220,"132"
1221,"145"
1222,"136"
1223,"158"
1224,"163"
1225,"143"
1226,"149"
1227,"168"
1228,"141"
1229,"125"
1230,"169"
1231,"130"
1232,"139"
1233,"117"
1234,"154"
1235,"149"
1236,"164"
1237,"145"
1238,"159"
1239,"156"
1240,"139"
1241,"143"
1242,"151"
1243,"143"
1244,"147"
1245,"162"
1246,"175"
1247,"131"
1248,"145"
1249,"142"
1250,"145"
1251,"146"
1252,"163"
1253,"157"
1254,"152"
1255,"182"
1256,"127"
1257,"130"
1258,"150"
1259,"139"
1260,"133"
1261,"131"
1262,"139"
1263,"162"
1264,"137"
1265,"131"
1266,"161"
1267,"147"
1268,"140"
1269,"128"
1270,"141"
1271,"124"
1272,"142"
1273,"144"
1274,"137"
1275,"128"
1276,"137"
1277,"126"
1278,"123"
1279,"147"
1280,"130"
1281,"133"
1282,"127"
1283,"134"
1284,"120"
1285,"139"
1286,"128"
1287,"149"
1288,"122"
1289,"132"
1290,"154"
1291,"150"
1292,"130"
1293,"117"
1294,"133"
1295,"118"
1296,"129"
1297,"124"
1298,"132"
1299,"138"
1300,"110"
1301,"105"
1302,"128"
1303,"122"
1304,"143"
1305,"136"
1306,"117"
1307,"125"
1308,"117"
1309,"129"
1310,"105"
1311,"127"
1312,"106"
1313,"101"
1314,"116"
1315,"133"
1316,"134"
1317,"125"
1318,"107"
1319,"111"
1320,"126"
1321,"129"
1322,"130"
1323,"120"
1324,"125"
1325,"92"
1326,"110"
1327,"113"
1328,"125"
1329,"115"
1330,"100"
1331,"128"
1332,"111"
1333,"116"
1334,"109"
1335,"110"
1336,"94"
1337,"112"
1338,"99"
1339,"108"
1340,"130"
1341,"127"
1342,"109"
1343,"101"
1344,"119"
1345,"112"
1346,"114"
1347,"103"
1348,"111"
1349,"118"
1350,"106"
1351,"90"
1352,"90"
1353,"91"
1354,"101"
1355,"118"
1356,"99"
1357,"103"
1358,"110"
1359,"108"
1360,"119"
1361,"118"
1362,"110"
1363,"110"
1364,"108"
1365,"108"
1366,"99"
1367,"122"
1368,"105"
1369,"101"
1370,"88"
1371,"95"
1372,"111"
1373,"86"
1374,"98"
1375,"100"
1376,"82"
1377,"111"
1378,"99"
1379,"109"
1380,"102"
1381,"104"
1382,"99"
1383,"98"
1384,"97"
1385,"85"
1386,"97"
1387,"101"
1388,"92"
1389,"84"
1390,"99"
1391,"85"
1392,"121"
1393,"107"
1394,"100"
1395,"80"
1396,"98"
1397,"71"
1398,"80"
1399,"86"
1400,"74"
1401,"112"
1402,"94"
1403,"83"
1404,"93"
1405,"93"
1406,"102"
1407,"93"
1408,"95"
1409,"65"
1410,"95"
1411,"85"
1412,"84"
1413,"82"
1414,"94"
1415,"90"
1416,"85"
1417,"80"
1418,"83"
1419,"80"
1420,"95"
1421,"71"
1422,"78"
1423,"93"
1424,"80"
1425,"91"
1426,"86"
1427,"65"
1428,"82"
1429,"86"
1430,"81"
1431,"84"
1432,"87"
1433,"89"
1434,"82"
1435,"76"
1436,"79"
1437,"66"
1438,"74"
1439,"73"
1440,"88"
1441,"77"
1442,"88"
1443,"82"
1444,"66"
1445,"88"
1446,"88"
1447,"84"
1448,"87"
1449,"77"
1450,"83"
1451,"90"
1452,"85"
1453,"75"
1454,"81"
1455,"68"
1456,"78"
1457,"87"
1458,"77"
1459,"74"
1460,"80"
1461,"89"
1462,"74"
1463,"73"
1464,"87"
1465,"78"
1466,"56"
1467,"74"
1468,"67"
1469,"63"
1470,"61"
1471,"74"
1472,"60"
1473,"77"
1474,"69"
1475,"62"
1476,"79"
1477,"70"
1478,"87"
1479,"60"
1480,"77"
1481,"79"
1482,"76"
1483,"74"
1484,"48"
1485,"61"
1486,"56"
1487,"64"
1488,"69"
1489,"63"
1490,"74"
1491,"67"
1492,"60"
1493,"75"
1494,"67"
1495,"56"
1496,"67"
1497,"67"
1498,"46"
1499,"66"
1500,"52"
1501,"75"
1502,"51"
1503,"61"
1504,"61"
1505,"50"
1506,"58"
1507,"58"
1508,"51"
1509,"56"
1510,"56"
1511,"71"
1512,"61"
1513,"54"
1514,"55"
1515,"51"
1516,"50"
1517,"60"
1518,"52"
1519,"56"
1520,"56"
1521,"47"
1522,"47"
1523,"63"
1524,"56"
1525,"52"
1526,"56"
1527,"59"
1528,"59"
1529,"57"
1530,"57"
1531,"45"
1532,"59"
1533,"51"
1534,"61"
1535,"54"
1536,"47"
1537,"49"
1538,"51"
1539,"51"
1540,"35"
1541,"58"
1542,"50"
1543,"57"
1544,"61"
1545,"50"
1546,"46"
1547,"50"
1548,"52"
1549,"47"
1550,"46"
1551,"48"
1552,"37"
1553,"60"
1554,"53"
1555,"47"
1556,"47"
1557,"43"
1558,"46"
1559,"43"
1560,"54"
1561,"45"
1562,"40"
1563,"46"
1564,"50"
1565,"35"
1566,"48"
1567,"48"
1568,"36"
1569,"42"
1570,"44"
1571,"41"
1572,"43"
1573,"36"
1574,"40"
1575,"40"
1576,"36"
1577,"33"
1578,"42"
1579,"42"
1580,"40"
1581,"39"
1582,"42"
1583,"39"
1584,"41"
1585,"43"
1586,"44"
1587,"30"
1588,"43"
1589,"34"
1590,"40"
1591,"37"
1592,"41"
1593,"39"
1594,"33"
1595,"41"
1596,"36"
1597,"34"
1598,"45"
1599,"37"
1600,"27"
1601,"39"
1602,"26"
1603,"36"
1604,"31"
1605,"23"
1606,"38"
1607,"42"
1608,"23"
1609,"32"
1610,"31"
1611,"24"
1612,"40"
1613,"19"
1614,"30"
1615,"32"
1616,"38"
1617,"33"
1618,"24"
1619,"19"
1620,"29"
1621,"31"
1622,"30"
1623,"29"
1624,"23"
1625,"22"
1626,"24"
1627,"20"
1628,"33"
1629,"28"
1630,"18"
1631,"30"
1632,"24"
1633,"23"
1634,"30"
1635,"20"
1636,"30"
1637,"23"
1638,"28"
1639,"37"
1640,"17"
1641,"17"
1642,"29"
1643,"22"
1644,"22"
1645,"19"
1646,"22"
1647,"29"
1648,"19"
1649,"23"
1650,"18"
1651,"20"
1652,"22"
1653,"17"
1654,"20"
1655,"21"
1656,"22"
1657,"17"
1658,"24"
1659,"19"
1660,"15"
1661,"33"
1662,"12"
1663,"16"
1664,"24"
1665,"20"
1666,"13"
1667,"15"
1668,"16"
1669,"20"
1670,"24"
1671,"11"
1672,"18"
1673,"16"
1674,"12"
1675,"10"
1676,"13"
1677,"12"
1678,"15"
1679,"17"
1680,"12"
1681,"7"
1682,"12"
1683,"5"
1684,"15"
1685,"19"
1686,"16"
1687,"15"
1688,"15"
1689,"19"
1690,"11"
1691,"12"
1692,"10"
1693,"17"
1694,"9"
1695,"13"
1696,"8"
1697,"17"
1698,"9"
1699,"10"
1700,"9"
1701,"8"
1702,"10"
1703,"12"
1704,"7"
1705,"7"
1706,"11"
1707,"10"
1708,"8"
1709,"12"
1710,"3"
1711,"5"
1712,"9"
1713,"6"
1714,"8"
1715,"3"
1716,"6"
1717,"7"
1718,"9"
1719,"10"
1720,"9"
1721,"4"
1722,"5"
1723,"6"
1724,"6"
1725,"12"
1726,"5"
1727,"7"
1728,"7"
1729,"6"
1730,"4"
1731,"1"
1732,"4"
1733,"3"
1734,"2"
1735,"6"
1736,"7"
1737,"2"
1738,"6"
1739,"4"
1740,"4"
1741,"4"
1742,"4"
1743,"5"
1744,"7"
1745,"4"
1746,"2"
1747,"1"
1748,"3"
1749,"1"
1750,"1"
1751,"2"
1752,"2"
1753,"3"
1754,"4"
1755,"2"
1756,"1"
1757,"2"
1758,"4"
1759,"1"
1760,"3"
1761,"2"
1762,"3"
1763,"3"
1764,"6"
1765,"0"
1766,"4"
1767,"1"
1768,"4"
1769,"5"
1770,"2"
1771,"5"
1772,"3"
1773,"0"
1774,"1"
1775,"3"
1776,"5"
1777,"5"
1778,"4"
1779,"2"
1780,"4"
1781,"5"
1782,"1"
1783,"1"
1784,"0"
1785,"1"
1786,"3"
1787,"4"
1788,"1"
1789,"2"
1790,"7"
1791,"1"
1792,"0"
1793,"3"
1794,"2"
1795,"1"
1796,"2"
1797,"1"
1798,"3"
1799,"0"
1800,"1"
1801,"0"
1802,"1"
1803,"1"
1804,"1"
1805,"0"
1806,"0"
1807,"5"
1808,"1"
1809,"1"
1810,"0"
1811,"4"
1812,"2"
1813,"1"
1814,"2"
1815,"3"
1816,"1"
1817,"2"
1818,"1"
1819,"5"
1820,"1"
1821,"3"
1822,"1"
1823,"0"
1824,"1"
1825,"1"
1826,"1"
1827,"0"
1828,"0"
1829,"1"
1830,"1"
1831,"1"
1832,"1"
1833,"1"
1834,"2"
1835,"1"
1836,"1"
1837,"3"
1838,"0"
1839,"0"
1840,"1"
1841,"2"
1842,"1"
1843,"1"
1844,"0"
1845,"1"
1846,"2"
1847,"2"
1848,"1"
1849,"0"
1850,"0"
1851,"0"
1852,"0"
1853,"2"
1854,"0"
1855,"0"
1856,"1"
1857,"2"
1858,"1"
1859,"1"
1860,"1"
1861,"0"
1862,"0"
1863,"0"
1864,"1"
1865,"1"
1866,"0"
1867,"1"
1868,"1"
1869,"0"
1870,"1"
1871,"0"
1872,"0"
1873,"1"
1874,"1"
1875,"0"
1876,"2"
1877,"2"
1878,"0"
1879,"0"
1880,"0"
1881,"2"
1882,"1"
1883,"0"
1884,"0"
1885,"0"
1886,"1"
1887,"1"
1888,"1"
1889,"1"
1890,"1"
1891,"0"
1892,"0"
1893,"1"
1894,"0"
1895,"0"
1896,"0"
1897,"1"
1898,"0"
1899,"1"
1900,"0"
1901,"0"
1902,"1"
1903,"0"
1904,"0"
1905,"0"
1906,"1"
1907,"1"
1908,"0"
1909,"0"
1910,"0"
1911,"0"
1912,"2"
1913,"0"
1914,"1"
1915,"0"
1916,"0"
1917,"1"
1918,"1"
1919,"0"
1920,"1"
1921,"0"
1922,"0"
1923,"0"
1924,"0"
1925,"0"
1926,"1"
1927,"0"
1928,"0"
1929,"0"
1930,"0"
1931,"0"
1932,"0"
1933,"0"
1934,"1"
1935,"0"
1936,"0"
1937,"0"
1938,"0"
1939,"1"
1940,"0"
1941,"0"
1942,"0"
1943,"0"
1944,"0"
1945,"0"
1946,"0"
1947,"1"
1948,"0"
1949,"0"
1950,"0"
1951,"0"
1952,"0"
1953,"0"
1954,"0"
1955,"0"
1956,"0"
1957,"0"
1958,"0"
1959,"0"
1960,"0"
1961,"0"
1962,"0"
1963,"1"
1964,"1"
1965,"0"
1966,"0"
1967,"0"
1968,"0"
1969,"0"
1970,"0"
1971,"0"
1972,"0"
1973,"0"
1974,"0"
1975,"0"
1976,"0"
1977,"0"
1978,"0"
1979,"0"
1980,"0"
1981,"0"
1982,"0"
1983,"0"
1984,"0"
1985,"0"
1986,"0"
1987,"0"
1988,"0"
1989,"0"
1990,"0"
1991,"0"
1992,"0"
1993,"0"
1994,"0"
1995,"0"
1996,"0"
1997,"0"
1998,"1"
1999,"0"
2000,"0"
2001,"0"
2002,"0"
2003,"0"
2004,"0"
2005,"0"
2006,"0"
2007,"0"
2008,"0"
2009,"0"
2010,"0"
2011,"0"
2012,"0"
2013,"0"
2014,"0"
2015,"0"
2016,"1"
2017,"0"
2018,"0"
2019,"0"
2020,"0"
2021,"0"
2022,"0"
2023,"0"
2024,"0"
2025,"0"
2026,"0"
2027,"0"
2028,"0"
2029,"0"
2030,"0"
2031,"0"
2032,"1"
2033,"0"
2034,"0"
2035,"0"
2036,"0"
2037,"0"
2038,"0"
2039,"0"
2040,"0"
2041,"0"
2042,"0"
2043,"1"
2044,"0"
2045,"0"
2046,"0"
2047,"0"


