Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-4B 0phi 1"
Duration Time,60.034
Ambient Temperature,"89.5"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"670218"
Raw Accumulated Counts,"693810"
Valid Count Last Packet,"10547"
Raw Count Last Packet,"10885"
Live Time,58.395000
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,19.7976
Number of Channels,2048
Vacuum,764
Channel#,Intensity
0,"1792"
1,"1433"
2,"958"
3,"484"
4,"218"
5,"83"
6,"15"
7,"7"
8,"2"
9,"0"
10,"0"
11,"1"
12,"0"
13,"0"
14,"0"
15,"0"
16,"0"
17,"1"
18,"0"
19,"0"
20,"2"
21,"5"
22,"32"
23,"117"
24,"148"
25,"190"
26,"182"
27,"166"
28,"176"
29,"189"
30,"175"
31,"152"
32,"157"
33,"176"
34,"157"
35,"158"
36,"157"
37,"167"
38,"155"
39,"158"
40,"141"
41,"148"
42,"150"
43,"167"
44,"153"
45,"152"
46,"141"
47,"169"
48,"158"
49,"165"
50,"161"
51,"135"
52,"150"
53,"170"
54,"167"
55,"145"
56,"148"
57,"152"
58,"141"
59,"147"
60,"153"
61,"147"
62,"136"
63,"151"
64,"140"
65,"141"
66,"160"
67,"138"
68,"122"
69,"168"
70,"141"
71,"188"
72,"197"
73,"177"
74,"220"
75,"197"
76,"191"
77,"192"
78,"183"
79,"153"
80,"202"
81,"287"
82,"465"
83,"671"
84,"1008"
85,"1249"
86,"1387"
87,"1288"
88,"1122"
89,"786"
90,"552"
91,"348"
92,"258"
93,"205"
94,"159"
95,"157"
96,"126"
97,"137"
98,"125"
99,"151"
100,"145"
101,"151"
102,"106"
103,"124"
104,"129"
105,"136"
106,"126"
107,"114"
108,"138"
109,"145"
110,"141"
111,"177"
112,"175"
113,"175"
114,"231"
115,"216"
116,"224"
117,"202"
118,"225"
119,"195"
120,"179"
121,"216"
122,"181"
123,"210"
124,"236"
125,"271"
126,"301"
127,"364"
128,"509"
129,"727"
130,"1076"
131,"1309"
132,"1676"
133,"1956"
134,"1951"
135,"1863"
136,"1617"
137,"1455"
138,"1315"
139,"1311"
140,"1360"
141,"1393"
142,"1466"
143,"1520"
144,"1613"
145,"1752"
146,"1761"
147,"1729"
148,"1464"
149,"1255"
150,"902"
151,"623"
152,"488"
153,"330"
154,"312"
155,"271"
156,"373"
157,"415"
158,"600"
159,"826"
160,"1190"
161,"1635"
162,"2294"
163,"2766"
164,"3046"
165,"3047"
166,"2636"
167,"2042"
168,"1407"
169,"888"
170,"521"
171,"342"
172,"242"
173,"283"
174,"311"
175,"433"
176,"539"
177,"621"
178,"649"
179,"768"
180,"757"
181,"772"
182,"731"
183,"683"
184,"638"
185,"546"
186,"437"
187,"331"
188,"233"
189,"233"
190,"194"
191,"168"
192,"194"
193,"179"
194,"197"
195,"220"
196,"220"
197,"258"
198,"235"
199,"263"
200,"264"
201,"239"
202,"207"
203,"232"
204,"225"
205,"202"
206,"196"
207,"200"
208,"206"
209,"212"
210,"227"
211,"233"
212,"251"
213,"283"
214,"252"
215,"287"
216,"299"
217,"296"
218,"377"
219,"414"
220,"407"
221,"472"
222,"518"
223,"524"
224,"509"
225,"477"
226,"419"
227,"415"
228,"359"
229,"309"
230,"280"
231,"274"
232,"313"
233,"255"
234,"270"
235,"294"
236,"264"
237,"314"
238,"275"
239,"319"
240,"342"
241,"342"
242,"367"
243,"357"
244,"377"
245,"353"
246,"389"
247,"372"
248,"352"
249,"363"
250,"380"
251,"338"
252,"329"
253,"339"
254,"327"
255,"311"
256,"351"
257,"351"
258,"355"
259,"313"
260,"306"
261,"318"
262,"329"
263,"341"
264,"336"
265,"331"
266,"371"
267,"341"
268,"325"
269,"340"
270,"325"
271,"332"
272,"346"
273,"348"
274,"323"
275,"311"
276,"332"
277,"359"
278,"335"
279,"375"
280,"331"
281,"358"
282,"398"
283,"374"
284,"405"
285,"403"
286,"403"
287,"438"
288,"420"
289,"464"
290,"487"
291,"508"
292,"497"
293,"468"
294,"432"
295,"485"
296,"459"
297,"439"
298,"428"
299,"417"
300,"409"
301,"401"
302,"424"
303,"438"
304,"429"
305,"464"
306,"465"
307,"555"
308,"639"
309,"699"
310,"928"
311,"1240"
312,"1840"
313,"2537"
314,"3317"
315,"4179"
316,"4856"
317,"5216"
318,"5196"
319,"4820"
320,"4004"
321,"3069"
322,"2235"
323,"1547"
324,"1188"
325,"811"
326,"658"
327,"502"
328,"431"
329,"417"
330,"448"
331,"409"
332,"460"
333,"447"
334,"437"
335,"467"
336,"503"
337,"454"
338,"518"
339,"492"
340,"527"
341,"577"
342,"576"
343,"643"
344,"690"
345,"782"
346,"898"
347,"986"
348,"1118"
349,"1159"
350,"1303"
