Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-4B 3phi 3"
Duration Time,60.907
Ambient Temperature,"95.4"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"819665"
Raw Accumulated Counts,"852403"
Valid Count Last Packet,"12681"
Raw Count Last Packet,"13200"
Live Time,58.896000
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,19.8028
Number of Channels,2048
Vacuum,766
Channel#,Intensity
0,"1840"
1,"1419"
2,"932"
3,"509"
4,"222"
5,"67"
6,"21"
7,"4"
8,"0"
9,"2"
10,"1"
11,"0"
12,"0"
13,"0"
14,"1"
15,"0"
16,"0"
17,"0"
18,"0"
19,"0"
20,"0"
21,"5"
22,"51"
23,"128"
24,"197"
25,"224"
26,"225"
27,"209"
28,"209"
29,"202"
30,"193"
31,"196"
32,"179"
33,"173"
34,"187"
35,"167"
36,"171"
37,"190"
38,"177"
39,"168"
40,"178"
41,"183"
42,"190"
43,"147"
44,"176"
45,"189"
46,"195"
47,"195"
48,"195"
49,"179"
50,"147"
51,"163"
52,"177"
53,"203"
54,"169"
55,"169"
56,"171"
57,"158"
58,"197"
59,"161"
60,"166"
61,"174"
62,"161"
63,"152"
64,"139"
65,"147"
66,"130"
67,"149"
68,"179"
69,"169"
70,"176"
71,"235"
72,"260"
73,"267"
74,"297"
75,"317"
76,"291"
77,"231"
78,"225"
79,"233"
80,"258"
81,"320"
82,"513"
83,"807"
84,"1165"
85,"1517"
86,"1625"
87,"1512"
88,"1324"
89,"878"
90,"618"
91,"397"
92,"267"
93,"191"
94,"184"
95,"157"
96,"146"
97,"162"
98,"142"
99,"154"
100,"157"
101,"137"
102,"148"
103,"139"
104,"132"
105,"132"
106,"143"
107,"146"
108,"149"
109,"149"
110,"164"
111,"188"
112,"206"
113,"227"
114,"230"
115,"226"
116,"218"
117,"217"
118,"247"
119,"196"
120,"210"
121,"221"
122,"179"
123,"194"
124,"226"
125,"263"
126,"313"
127,"375"
128,"555"
129,"799"
130,"1082"
131,"1422"
132,"1776"
133,"1991"
134,"2026"
135,"1872"
136,"1612"
137,"1440"
138,"1398"
139,"1305"
140,"1340"
141,"1413"
142,"1470"
143,"1608"
144,"1609"
145,"1757"
146,"1778"
147,"1747"
148,"1541"
149,"1295"
150,"987"
151,"748"
152,"472"
153,"391"
154,"339"
155,"376"
156,"430"
157,"477"
158,"649"
159,"958"
160,"1499"
161,"2111"
162,"3054"
163,"3683"
164,"4066"
165,"3921"
166,"3450"
167,"2635"
168,"1867"
169,"1204"
170,"667"
171,"447"
172,"311"
173,"324"
174,"361"
175,"543"
176,"693"
177,"787"
178,"905"
179,"994"
180,"1044"
181,"1055"
182,"1075"
183,"1092"
184,"941"
185,"821"
186,"609"
187,"482"
188,"355"
189,"259"
190,"216"
191,"211"
192,"197"
193,"214"
194,"220"
195,"238"
196,"254"
197,"291"
198,"291"
199,"313"
200,"322"
201,"269"
202,"273"
203,"269"
204,"253"
205,"219"
206,"192"
207,"201"
208,"222"
209,"227"
210,"210"
211,"246"
212,"230"
213,"221"
214,"233"
215,"252"
216,"253"
217,"265"
218,"325"
219,"377"
220,"463"
221,"571"
222,"665"
223,"670"
224,"707"
225,"649"
226,"622"
227,"490"
228,"411"
229,"387"
230,"367"
231,"332"
232,"303"
233,"324"
234,"357"
235,"354"
236,"348"
237,"344"
238,"337"
239,"361"
240,"359"
241,"384"
242,"349"
243,"430"
244,"408"
245,"389"
246,"402"
247,"384"
248,"359"
249,"370"
250,"336"
251,"330"
252,"362"
253,"355"
254,"345"
255,"377"
256,"362"
257,"359"
258,"337"
259,"369"
260,"348"
261,"387"
262,"343"
263,"346"
264,"373"
265,"336"
266,"378"
267,"391"
268,"382"
269,"377"
270,"389"
271,"386"
272,"400"
273,"378"
274,"425"
275,"399"
276,"423"
277,"406"
278,"424"
279,"429"
280,"426"
281,"434"
282,"456"
283,"424"
284,"388"
285,"460"
286,"431"
287,"446"
288,"482"
289,"461"
290,"524"
291,"586"
292,"537"
293,"568"
294,"551"
295,"558"
296,"500"
297,"512"
298,"481"
299,"454"
300,"484"
301,"515"
302,"507"
303,"505"
304,"506"
305,"577"
306,"518"
307,"561"
308,"748"
309,"920"
310,"1256"
311,"1894"
312,"2748"
313,"4135"
314,"5579"
315,"6996"
316,"8251"
317,"8868"
318,"8754"
319,"7903"
320,"6776"
321,"5091"
322,"3764"
323,"2587"
324,"1768"
325,"1128"
326,"833"
327,"685"
328,"597"
329,"524"
330,"488"
331,"506"
332,"494"
333,"536"
334,"495"
335,"507"
336,"498"
337,"568"
338,"579"
339,"583"
340,"632"
341,"594"
342,"700"
343,"779"
344,"859"
345,"1081"
346,"1189"
347,"1516"
348,"1651"
349,"1752"
350,"1770"
351,"1822"
352,"1690"
353,"1452"
354,"1290"
355,"1154"
356,"1044"
357,"932"
358,"836"
359,"874"
360,"885"
361,"930"
362,"1000"
363,"991"
364,"1055"
365,"1101"
366,"1257"
367,"1286"
368,"1425"
369,"1571"
370,"1520"
371,"1492"
372,"1449"
373,"1289"
374,"1114"
375,"951"
376,"795"
377,"687"
378,"626"
379,"587"
380,"575"
381,"518"
382,"548"
383,"578"
384,"538"
385,"554"
386,"511"
387,"516"
388,"526"
389,"535"
390,"550"
391,"567"
392,"628"
393,"594"
394,"694"
395,"713"
396,"698"
397,"831"
398,"844"
399,"822"
400,"803"
401,"777"
402,"711"
403,"765"
404,"687"
405,"664"
406,"650"
407,"602"
408,"615"
409,"670"
410,"671"
411,"642"
412,"671"
413,"623"
414,"589"
415,"565"
416,"556"
417,"520"
418,"562"
419,"568"
420,"495"
421,"534"
422,"559"
423,"603"
424,"579"
425,"646"
426,"676"
427,"695"
428,"675"
429,"688"
430,"604"
431,"627"
432,"589"
433,"624"
434,"629"
435,"615"
436,"561"
437,"588"
438,"568"
439,"623"
440,"586"
441,"608"
442,"619"
443,"557"
444,"597"
445,"592"
446,"558"
447,"537"
448,"559"
449,"562"
450,"560"
451,"572"
452,"542"
453,"634"
454,"595"
455,"568"
456,"676"
457,"631"
458,"611"
459,"623"
460,"641"
461,"632"
462,"607"
463,"634"
464,"588"
465,"541"
466,"587"
467,"565"
468,"607"
469,"583"
470,"645"
471,"583"
472,"619"
473,"624"
474,"585"
475,"615"
476,"618"
477,"595"
478,"621"
479,"635"
480,"575"
481,"603"
482,"581"
483,"558"
484,"563"
485,"601"
486,"603"
487,"565"
488,"601"
489,"588"
490,"674"
491,"571"
492,"586"
493,"592"
494,"589"
495,"608"
496,"577"
497,"587"
498,"642"
499,"602"
500,"588"
501,"604"
502,"569"
503,"580"
504,"628"
505,"550"
506,"623"
507,"565"
508,"640"
509,"590"
510,"607"
511,"556"
512,"602"
513,"568"
514,"620"
515,"568"
516,"578"
517,"627"
518,"597"
519,"641"
520,"620"
521,"608"
522,"704"
523,"663"
524,"622"
525,"659"
526,"623"
527,"665"
528,"583"
529,"648"
530,"613"
531,"548"
532,"604"
533,"601"
534,"597"
535,"551"
536,"519"
537,"558"
538,"575"
539,"593"
540,"604"
541,"538"
542,"624"
543,"579"
544,"587"
545,"573"
546,"559"
547,"599"
548,"585"
549,"561"
550,"570"
551,"581"
552,"586"
553,"587"
554,"561"
555,"527"
556,"561"
557,"601"
558,"541"
559,"542"
560,"528"
561,"599"
562,"603"
563,"610"
564,"562"
565,"572"
566,"568"
567,"586"
568,"564"
569,"639"
570,"601"
571,"582"
572,"607"
573,"581"
574,"571"
575,"588"
576,"582"
577,"562"
578,"566"
579,"594"
580,"558"
581,"551"
582,"574"
583,"509"
584,"562"
585,"535"
586,"598"
587,"590"
588,"567"
589,"595"
590,"564"
591,"560"
592,"567"
593,"583"
594,"592"
595,"602"
596,"578"
597,"578"
598,"575"
599,"584"
600,"550"
601,"591"
602,"547"
603,"578"
604,"580"
605,"602"
606,"614"
607,"587"
608,"589"
609,"591"
610,"571"
611,"603"
612,"597"
613,"583"
614,"564"
615,"585"
616,"575"
617,"592"
618,"578"
619,"603"
620,"601"
621,"634"
622,"669"
623,"594"
624,"627"
625,"602"
626,"675"
627,"580"
628,"639"
629,"614"
630,"571"
631,"590"
632,"583"
633,"542"
634,"622"
635,"564"
636,"595"
637,"554"
638,"582"
639,"573"
640,"579"
641,"550"
642,"575"
643,"535"
644,"595"
645,"619"
646,"582"
647,"590"
648,"605"
649,"588"
650,"613"
651,"600"
652,"618"
653,"625"
654,"694"
655,"778"
656,"888"
657,"923"
658,"1040"
659,"1284"
660,"1399"
661,"1497"
662,"1541"
663,"1570"
664,"1649"
665,"1581"
666,"1474"
667,"1346"
668,"1182"
669,"1064"
670,"996"
671,"794"
672,"782"
673,"694"
674,"660"
675,"603"
676,"578"
677,"586"
678,"589"
679,"505"
680,"584"
681,"580"
682,"530"
683,"571"
684,"544"
685,"555"
686,"582"
687,"592"
688,"651"
689,"567"
690,"575"
691,"603"
692,"592"
693,"598"
694,"649"
695,"670"
696,"680"
697,"734"
698,"764"
699,"867"
700,"832"
701,"850"
702,"873"
703,"783"
704,"880"
705,"810"
706,"757"
707,"684"
708,"669"
709,"667"
710,"623"
711,"544"
712,"549"
713,"561"
714,"534"
715,"487"
716,"558"
717,"537"
718,"545"
719,"540"
720,"535"
721,"585"
722,"484"
723,"525"
724,"533"
725,"502"
726,"509"
727,"537"
728,"519"
729,"519"
730,"542"
731,"543"
732,"488"
733,"561"
734,"586"
735,"609"
736,"583"
737,"620"
738,"619"
739,"668"
740,"652"
741,"662"
742,"657"
743,"651"
744,"639"
745,"680"
746,"629"
747,"596"
748,"578"
749,"602"
750,"557"
751,"525"
752,"522"
753,"506"
754,"534"
755,"496"
756,"480"
757,"552"
758,"487"
759,"538"
760,"484"
761,"486"
762,"475"
763,"486"
764,"517"
765,"503"
766,"454"
767,"484"
768,"450"
769,"482"
770,"470"
771,"522"
772,"531"
773,"534"
774,"532"
775,"586"
776,"586"
777,"568"
778,"588"
779,"532"
780,"593"
781,"615"
782,"616"
783,"623"
784,"619"
785,"617"
786,"592"
787,"581"
788,"545"
789,"554"
790,"531"
791,"537"
792,"490"
793,"530"
794,"506"
795,"503"
796,"517"
797,"511"
798,"490"
799,"488"
800,"516"
801,"447"
802,"487"
803,"486"
804,"496"
805,"477"
806,"502"
807,"502"
808,"473"
809,"469"
810,"475"
811,"458"
812,"465"
813,"486"
814,"467"
815,"457"
816,"456"
817,"424"
818,"487"
819,"519"
820,"542"
821,"504"
822,"459"
823,"481"
824,"512"
825,"480"
826,"456"
827,"425"
828,"449"
829,"469"
830,"503"
831,"455"
832,"429"
833,"455"
834,"479"
835,"456"
836,"472"
837,"485"
838,"453"
839,"425"
840,"447"
841,"500"
842,"466"
843,"479"
844,"464"
845,"438"
846,"432"
847,"441"
848,"486"
849,"434"
850,"483"
851,"454"
852,"492"
853,"509"
854,"503"
855,"477"
856,"487"
857,"546"
858,"485"
859,"484"
860,"469"
861,"467"
862,"500"
863,"515"
864,"462"
865,"468"
866,"472"
867,"487"
868,"509"
869,"475"
870,"467"
871,"514"
872,"485"
873,"488"
874,"487"
875,"477"
876,"484"
877,"540"
878,"499"
879,"518"
880,"494"
881,"544"
882,"551"
883,"479"
884,"512"
885,"531"
886,"518"
887,"490"
888,"554"
889,"546"
890,"535"
891,"531"
892,"567"
893,"521"
894,"562"
895,"551"
896,"539"
897,"575"
898,"531"
899,"538"
900,"567"
901,"593"
902,"587"
903,"652"
904,"548"
905,"639"
906,"642"
907,"668"
908,"657"
909,"694"
910,"659"
911,"648"
912,"734"
913,"792"
914,"763"
915,"771"
916,"854"
917,"858"
918,"907"
919,"893"
920,"956"
921,"1048"
922,"1037"
923,"1123"
924,"1101"
925,"1174"
926,"1232"
927,"1278"
928,"1320"
929,"1407"
930,"1389"
931,"1529"
932,"1581"
933,"1487"
934,"1564"
935,"1596"
936,"1562"
937,"1548"
938,"1586"
939,"1667"
940,"1564"
941,"1565"
942,"1545"
943,"1556"
944,"1509"
945,"1555"
946,"1423"
947,"1440"
948,"1425"
949,"1345"
950,"1338"
951,"1253"
952,"1183"
953,"1163"
954,"1116"
955,"1083"
956,"1034"
957,"1025"
958,"914"
959,"919"
960,"838"
961,"854"
962,"821"
963,"752"
964,"742"
965,"697"
966,"621"
967,"674"
968,"618"
969,"587"
970,"604"
971,"574"
972,"585"
973,"532"
974,"551"
975,"519"
976,"517"
977,"513"
978,"507"
979,"494"
980,"497"
981,"448"
982,"455"
983,"477"
984,"462"
985,"454"
986,"500"
987,"504"
988,"540"
989,"564"
990,"623"
991,"626"
992,"677"
993,"772"
994,"788"
995,"863"
996,"851"
997,"950"
998,"957"
999,"977"
1000,"1007"
1001,"1100"
1002,"1014"
1003,"996"
1004,"953"
1005,"918"
1006,"812"
1007,"756"
1008,"656"
1009,"658"
1010,"569"
1011,"513"
1012,"495"
1013,"466"
1014,"404"
1015,"387"
1016,"390"
1017,"392"
1018,"372"
1019,"381"
1020,"418"
1021,"384"
1022,"415"
1023,"415"
1024,"393"
1025,"418"
1026,"378"
1027,"391"
1028,"409"
1029,"426"
1030,"438"
1031,"449"
1032,"430"
1033,"471"
1034,"485"
1035,"441"
1036,"498"
1037,"529"
1038,"529"
1039,"592"
1040,"570"
1041,"589"
1042,"627"
1043,"622"
1044,"679"
1045,"711"
1046,"658"
1047,"689"
1048,"720"
1049,"715"
1050,"714"
1051,"734"
1052,"679"
1053,"658"
1054,"624"
1055,"611"
1056,"561"
1057,"561"
1058,"542"
1059,"517"
1060,"537"
1061,"495"
1062,"477"
1063,"460"
1064,"442"
1065,"454"
1066,"449"
1067,"416"
1068,"380"
1069,"455"
1070,"419"
1071,"421"
1072,"394"
1073,"355"
1074,"408"
1075,"372"
1076,"313"
1077,"367"
1078,"330"
1079,"349"
1080,"338"
1081,"334"
1082,"353"
1083,"313"
1084,"338"
1085,"313"
1086,"292"
1087,"298"
1088,"314"
1089,"340"
1090,"297"
1091,"297"
1092,"330"
1093,"291"
1094,"304"
1095,"306"
1096,"252"
1097,"289"
1098,"280"
1099,"306"
1100,"310"
1101,"259"
1102,"262"
1103,"265"
1104,"290"
1105,"311"
1106,"301"
1107,"287"
1108,"286"
1109,"273"
1110,"274"
1111,"270"
1112,"261"
1113,"261"
1114,"302"
1115,"292"
1116,"298"
1117,"278"
1118,"275"
1119,"285"
1120,"296"
1121,"271"
1122,"294"
1123,"352"
1124,"358"
1125,"345"
1126,"370"
1127,"331"
1128,"310"
1129,"335"
1130,"325"
1131,"312"
1132,"310"
1133,"313"
1134,"279"
1135,"259"
1136,"271"
1137,"227"
1138,"245"
1139,"266"
1140,"261"
1141,"248"
1142,"257"
1143,"252"
1144,"240"
1145,"261"
1146,"254"
1147,"267"
1148,"244"
1149,"248"
1150,"253"
1151,"268"
1152,"239"
1153,"264"
1154,"236"
1155,"235"
1156,"237"
1157,"257"
1158,"217"
1159,"236"
1160,"197"
1161,"215"
1162,"217"
1163,"210"
1164,"219"
1165,"238"
1166,"217"
1167,"227"
1168,"220"
1169,"235"
1170,"223"
1171,"241"
1172,"218"
1173,"203"
1174,"253"
1175,"230"
1176,"242"
1177,"290"
1178,"246"
1179,"279"
1180,"240"
1181,"240"
1182,"258"
1183,"292"
1184,"242"
1185,"234"
1186,"228"
1187,"216"
1188,"250"
1189,"230"
1190,"205"
1191,"226"
1192,"171"
1193,"218"
1194,"229"
1195,"225"
1196,"186"
1197,"215"
1198,"220"
1199,"210"
1200,"227"
1201,"228"
1202,"211"
1203,"213"
1204,"235"
1205,"182"
1206,"223"
1207,"215"
1208,"218"
1209,"189"
1210,"212"
1211,"198"
1212,"229"
1213,"197"
1214,"201"
1215,"215"
1216,"199"
1217,"187"
1218,"203"
1219,"230"
1220,"191"
1221,"207"
1222,"189"
1223,"197"
1224,"185"
1225,"190"
1226,"202"
1227,"177"
1228,"195"
1229,"212"
1230,"181"
1231,"185"
1232,"183"
1233,"191"
1234,"201"
1235,"173"
1236,"168"
1237,"188"
1238,"212"
1239,"176"
1240,"213"
1241,"193"
1242,"201"
1243,"180"
1244,"180"
1245,"198"
1246,"207"
1247,"178"
1248,"186"
1249,"196"
1250,"199"
1251,"194"
1252,"205"
1253,"156"
1254,"197"
1255,"206"
1256,"184"
1257,"208"
1258,"205"
1259,"186"
1260,"153"
1261,"187"
1262,"195"
1263,"167"
1264,"183"
1265,"201"
1266,"147"
1267,"176"
1268,"169"
1269,"163"
1270,"187"
1271,"174"
1272,"163"
1273,"172"
1274,"186"
1275,"161"
1276,"166"
1277,"136"
1278,"153"
1279,"164"
1280,"161"
1281,"157"
1282,"151"
1283,"149"
1284,"162"
1285,"182"
1286,"164"
1287,"162"
1288,"163"
1289,"140"
1290,"169"
1291,"154"
1292,"160"
1293,"168"
1294,"155"
1295,"150"
1296,"165"
1297,"154"
1298,"167"
1299,"147"
1300,"169"
1301,"187"
1302,"145"
1303,"172"
1304,"176"
1305,"149"
1306,"156"
1307,"153"
1308,"136"
1309,"146"
1310,"167"
1311,"145"
1312,"137"
1313,"152"
1314,"174"
1315,"139"
1316,"160"
1317,"165"
1318,"152"
1319,"156"
1320,"150"
1321,"136"
1322,"130"
1323,"142"
1324,"123"
1325,"135"
1326,"160"
1327,"163"
1328,"154"
1329,"138"
1330,"158"
1331,"140"
1332,"150"
1333,"117"
1334,"129"
1335,"159"
1336,"153"
1337,"136"
1338,"136"
1339,"128"
1340,"148"
1341,"133"
1342,"143"
1343,"132"
1344,"155"
1345,"140"
1346,"145"
1347,"148"
1348,"134"
1349,"140"
1350,"153"
1351,"150"
1352,"126"
1353,"108"
1354,"156"
1355,"122"
1356,"155"
1357,"136"
1358,"115"
1359,"138"
1360,"112"
