Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-4B -1phi 4"
383,"342"
384,"377"
385,"340"
386,"391"
387,"364"
388,"379"
389,"356"
390,"383"
391,"394"
392,"414"
393,"482"
394,"540"
395,"586"
396,"599"
397,"658"
398,"649"
399,"712"
400,"741"
401,"646"
402,"635"
403,"661"
404,"604"
405,"551"
406,"525"
407,"527"
408,"514"
409,"524"
410,"494"
411,"436"
412,"465"
413,"449"
414,"408"
415,"399"
416,"397"
417,"391"
418,"351"
419,"380"
420,"386"
421,"377"
422,"350"
423,"378"
424,"357"
425,"394"
426,"441"
427,"398"
428,"415"
429,"411"
430,"422"
431,"402"
432,"371"
433,"455"
434,"406"
435,"405"
436,"377"
437,"394"
438,"384"
439,"405"
440,"428"
441,"444"
442,"429"
443,"380"
444,"434"
445,"404"
446,"419"
447,"397"
448,"405"
449,"421"
450,"426"
451,"413"
452,"373"
453,"404"
454,"391"
455,"428"
456,"379"
457,"388"
458,"403"
459,"362"
460,"401"
461,"410"
462,"383"
463,"381"
464,"382"
465,"372"
466,"393"
467,"431"
468,"327"
469,"376"
470,"382"
471,"357"
472,"399"
473,"370"
474,"391"
475,"389"
476,"404"
477,"356"
478,"413"
479,"357"
480,"378"
481,"412"
482,"404"
483,"353"
484,"365"
485,"398"
486,"401"
487,"407"
488,"408"
489,"376"
490,"390"
491,"421"
492,"403"
493,"374"
494,"372"
495,"369"
496,"396"
497,"419"
498,"406"
499,"365"
500,"412"
501,"389"
502,"368"
503,"358"
504,"385"
505,"372"
506,"335"
507,"357"
508,"356"
509,"384"
510,"355"
511,"363"
512,"381"
513,"375"
514,"395"
515,"359"
516,"386"
517,"395"
518,"426"
519,"392"
520,"399"
521,"423"
522,"384"
523,"404"
524,"412"
525,"413"
526,"395"
527,"402"
528,"441"
529,"384"
530,"373"
531,"384"
532,"363"
533,"362"
534,"394"
535,"381"
536,"338"
537,"390"
538,"381"
539,"317"
540,"381"
541,"384"
542,"402"
543,"366"
544,"342"
545,"400"
546,"349"
547,"347"
548,"411"
549,"362"
550,"362"
551,"404"
552,"373"
553,"343"
554,"367"
555,"357"
556,"381"
557,"348"
558,"397"
559,"357"
560,"355"
561,"369"
562,"351"
563,"327"
564,"354"
565,"328"
566,"369"
567,"369"
568,"384"
569,"372"
570,"362"
571,"389"
572,"400"
573,"362"
574,"362"
575,"381"
576,"371"
577,"368"
578,"370"
579,"342"
580,"361"
581,"347"
582,"347"
583,"399"
584,"387"
585,"378"
586,"353"
587,"347"
588,"365"
589,"374"
590,"389"
591,"356"
592,"350"
593,"359"
594,"359"
595,"334"
596,"416"
597,"380"
598,"324"
599,"345"
600,"365"
601,"367"
602,"373"
603,"381"
604,"374"
605,"358"
606,"332"
607,"358"
608,"362"
609,"341"
610,"385"
611,"349"
612,"348"
613,"346"
614,"345"
615,"367"
616,"385"
617,"360"
618,"373"
619,"359"
620,"314"
621,"339"
622,"377"
623,"401"
624,"402"
625,"359"
626,"357"
627,"352"
628,"355"
629,"400"
630,"349"
631,"393"
632,"374"
633,"368"
634,"365"
635,"353"
636,"334"
637,"380"
638,"343"
639,"363"
640,"338"
641,"388"
642,"394"
643,"325"
644,"318"
645,"367"
646,"360"
647,"343"
648,"369"
649,"361"
650,"363"
651,"358"
652,"409"
653,"378"
654,"420"
655,"462"
656,"437"
657,"474"
658,"561"
659,"571"
660,"625"
661,"725"
662,"731"
663,"746"
664,"796"
665,"753"
666,"683"
667,"656"
668,"618"
669,"508"
670,"446"
671,"450"
672,"413"
673,"375"
674,"402"
675,"367"
676,"338"
677,"352"
678,"351"
679,"361"
680,"360"
681,"329"
682,"383"
683,"341"
684,"356"
685,"344"
686,"347"
687,"344"
688,"353"
689,"363"
690,"329"
691,"345"
692,"336"
693,"367"
694,"371"
695,"371"
696,"382"
697,"397"
698,"423"
699,"433"
700,"434"
701,"475"
702,"400"
703,"457"
704,"443"
705,"393"
706,"442"
707,"397"
708,"387"
709,"378"
710,"350"
711,"358"
712,"335"
713,"338"
714,"379"
715,"342"
716,"338"
717,"327"
718,"318"
719,"301"
720,"300"
721,"309"
722,"347"
723,"327"
724,"335"
725,"337"
726,"302"
727,"360"
728,"329"
729,"314"
730,"338"
731,"323"
732,"333"
733,"309"
734,"342"
735,"371"
736,"325"
737,"340"
738,"392"
739,"389"
740,"369"
741,"379"
742,"400"
743,"420"
744,"348"
745,"364"
746,"353"
747,"347"
748,"343"
749,"311"
750,"321"
751,"337"
752,"318"
753,"319"
754,"346"
755,"311"
756,"323"
757,"310"
758,"296"
759,"317"
760,"291"
761,"302"
762,"335"
763,"297"
764,"284"
765,"308"
766,"281"
767,"305"
768,"322"
769,"333"
770,"329"
771,"341"
772,"337"
773,"291"
774,"349"
775,"322"
776,"354"
777,"347"
778,"345"
779,"351"
780,"372"
781,"380"
782,"379"
783,"373"
784,"370"
785,"371"
786,"345"
787,"336"
788,"347"
789,"309"
790,"338"
791,"301"
792,"301"
793,"291"
794,"313"
795,"308"
796,"308"
797,"291"
798,"326"
799,"331"
800,"292"
801,"302"
802,"283"
803,"310"
804,"291"
805,"311"
806,"342"
807,"315"
808,"303"
809,"296"
810,"267"
811,"284"
812,"303"
813,"311"
814,"325"
815,"292"
816,"298"
817,"283"
818,"325"
819,"308"
820,"315"
821,"311"
822,"320"
823,"309"
824,"331"
825,"275"
826,"312"
827,"318"
828,"314"
829,"298"
830,"317"
831,"307"
832,"307"
833,"293"
834,"310"
835,"298"
836,"306"
837,"318"
838,"302"
839,"312"
840,"288"
841,"285"
842,"309"
843,"310"
844,"308"
845,"304"
846,"287"
847,"292"
848,"286"
849,"288"
850,"297"
851,"312"
852,"296"
853,"305"
854,"308"
855,"326"
856,"294"
857,"275"
858,"288"
859,"283"
860,"309"
861,"332"
862,"308"
863,"313"
864,"274"
865,"276"
866,"317"
867,"312"
868,"302"
869,"307"
870,"302"
871,"315"
872,"323"
873,"306"
874,"341"
875,"331"
876,"332"
877,"332"
878,"326"
879,"310"
880,"336"
881,"367"
882,"346"
883,"337"
884,"348"
885,"364"
886,"340"
887,"321"
888,"342"
889,"360"
890,"326"
891,"355"
892,"347"
893,"345"
894,"368"
895,"372"
896,"358"
897,"415"
898,"410"
899,"385"
900,"392"
901,"404"
902,"455"
903,"436"
904,"397"
905,"416"
906,"469"
907,"455"
908,"426"
909,"470"
910,"455"
911,"451"
912,"493"
913,"547"
914,"536"
915,"566"
916,"561"
917,"599"
918,"632"
919,"659"
920,"653"
921,"666"
922,"761"
923,"761"
924,"845"
925,"874"
926,"876"
927,"868"
928,"889"
929,"956"
930,"1021"
931,"990"
932,"1010"
933,"1058"
934,"1058"
935,"1033"
936,"1075"
937,"1026"
938,"1040"
939,"1077"
940,"1018"
941,"1088"
942,"1048"
943,"1026"
944,"947"
945,"930"
946,"918"
947,"918"
948,"894"
949,"845"
950,"813"
951,"800"
952,"786"
953,"786"
954,"676"
955,"713"
956,"655"
957,"623"
958,"561"
959,"591"
960,"537"
961,"534"
962,"513"
963,"502"
964,"489"
965,"464"
966,"444"
967,"377"
968,"449"
969,"388"
970,"360"
971,"390"
972,"385"
973,"368"
974,"379"
975,"379"
976,"360"
977,"301"
978,"314"
979,"298"
980,"351"
981,"325"
982,"308"
983,"301"
984,"307"
985,"289"
986,"347"
987,"352"
988,"336"
989,"370"
990,"417"
991,"429"
992,"406"
993,"449"
994,"507"
995,"571"
996,"530"
997,"563"
998,"630"
999,"651"
1000,"661"
1001,"651"
1002,"688"
1003,"678"
1004,"632"
1005,"532"
1006,"521"
1007,"484"
1008,"426"
1009,"399"
1010,"367"
1011,"344"
1012,"311"
1013,"301"
1014,"277"
1015,"298"
1016,"264"
1017,"278"
1018,"229"
1019,"259"
1020,"270"
1021,"282"
1022,"270"
1023,"254"
1024,"290"
1025,"294"
1026,"273"
1027,"276"
1028,"293"
1029,"278"
1030,"286"
1031,"301"
1032,"316"
1033,"294"
1034,"332"
1035,"334"
1036,"363"
1037,"390"
1038,"388"
1039,"405"
1040,"462"
1041,"467"
1042,"457"
1043,"473"
1044,"458"
1045,"493"
1046,"469"
1047,"520"
1048,"502"
1049,"502"
1050,"506"
1051,"501"
1052,"453"
1053,"478"
1054,"453"
1055,"429"
1056,"417"
1057,"371"
1058,"370"
1059,"344"
1060,"344"
1061,"334"
1062,"304"
1063,"343"
1064,"300"
1065,"289"
1066,"279"
1067,"287"
1068,"292"
1069,"282"
1070,"291"
1071,"262"
1072,"267"
1073,"240"
1074,"282"
1075,"236"
1076,"256"
1077,"262"
1078,"256"
1079,"215"
1080,"245"
1081,"233"
1082,"230"
1083,"236"
1084,"233"
1085,"202"
1086,"217"
1087,"218"
1088,"220"
1089,"215"
1090,"214"
1091,"199"
1092,"173"
1093,"213"
1094,"207"
1095,"180"
1096,"212"
1097,"164"
1098,"228"
1099,"185"
1100,"176"
1101,"191"
1102,"201"
1103,"181"
1104,"179"
1105,"190"
1106,"192"
1107,"180"
1108,"189"
1109,"198"
1110,"188"
1111,"175"
1112,"173"
1113,"200"
1114,"170"
1115,"176"
1116,"184"
1117,"189"
1118,"213"
1119,"194"
1120,"212"
1121,"230"
1122,"215"
1123,"227"
1124,"238"
1125,"223"
1126,"223"
1127,"232"
1128,"208"
1129,"242"
1130,"227"
1131,"229"
1132,"209"
1133,"193"
1134,"191"
1135,"181"
1136,"180"
1137,"186"
1138,"180"
1139,"162"
1140,"204"
1141,"176"
1142,"170"
1143,"164"
1144,"195"
1145,"156"
1146,"185"
1147,"171"
1148,"181"
1149,"172"
1150,"180"
1151,"162"
1152,"171"
1153,"167"
1154,"194"
1155,"183"
1156,"154"
1157,"174"
1158,"152"
1159,"161"
1160,"156"
1161,"157"
1162,"164"
1163,"150"
1164,"156"
1165,"156"
1166,"158"
1167,"166"
1168,"165"
1169,"167"
1170,"145"
1171,"155"
1172,"154"
1173,"140"
1174,"165"
1175,"161"
1176,"180"
1177,"180"
1178,"195"
1179,"184"
1180,"204"
1181,"155"
1182,"174"
1183,"175"
1184,"179"
1185,"171"
1186,"143"
1187,"189"
1188,"174"
1189,"179"
1190,"138"
1191,"156"
1192,"156"
1193,"158"
1194,"126"
1195,"160"
1196,"164"
1197,"164"
1198,"150"
1199,"169"
1200,"148"
1201,"165"
1202,"150"
1203,"139"
1204,"151"
1205,"144"
1206,"146"
1207,"142"
1208,"146"
1209,"134"
1210,"145"
1211,"148"
1212,"129"
1213,"139"
1214,"146"
1215,"129"
1216,"148"
1217,"163"
1218,"141"
1219,"159"
1220,"159"
1221,"150"
1222,"150"
1223,"142"
1224,"134"
1225,"134"
1226,"144"
1227,"157"
1228,"146"
1229,"122"
1230,"161"
1231,"127"
1232,"136"
1233,"123"
1234,"122"
1235,"140"
1236,"143"
1237,"138"
1238,"146"
1239,"163"
1240,"126"
1241,"133"
1242,"134"
1243,"158"
1244,"157"
1245,"126"
1246,"130"
1247,"133"
1248,"149"
1249,"117"
1250,"146"
1251,"130"
1252,"154"
1253,"121"
1254,"135"
1255,"132"
1256,"106"
1257,"137"
1258,"144"
1259,"136"
1260,"109"
1261,"116"
1262,"124"
1263,"145"
1264,"129"
1265,"127"
1266,"106"
1267,"128"
1268,"111"
1269,"134"
1270,"145"
1271,"121"
1272,"152"
1273,"122"
1274,"116"
1275,"110"
1276,"132"
1277,"123"
1278,"121"
1279,"128"
1280,"124"
1281,"118"
1282,"134"
1283,"119"
1284,"116"
1285,"113"
1286,"114"
1287,"111"
1288,"123"
1289,"112"
1290,"105"
1291,"113"
1292,"109"
1293,"112"
1294,"122"
1295,"117"
1296,"104"
1297,"128"
1298,"107"
1299,"121"
1300,"119"
1301,"129"
1302,"109"
1303,"97"
1304,"83"
1305,"101"
1306,"103"
1307,"106"
1308,"98"
1309,"101"
1310,"112"
1311,"106"
1312,"133"
1313,"89"
1314,"97"
1315,"95"
1316,"107"
1317,"98"
1318,"97"
1319,"113"
1320,"79"
1321,"111"
1322,"114"
1323,"92"
1324,"118"
1325,"106"
1326,"104"
1327,"104"
1328,"91"
1329,"116"
1330,"110"
1331,"109"
1332,"109"
1333,"100"
1334,"112"
1335,"101"
1336,"97"
1337,"76"
1338,"114"
1339,"99"
1340,"104"
1341,"102"
1342,"101"
1343,"84"
1344,"97"
1345,"86"
1346,"89"
1347,"88"
1348,"94"
1349,"101"
1350,"88"
1351,"103"
1352,"103"
1353,"103"
1354,"99"
1355,"110"
1356,"112"
1357,"105"
1358,"103"
1359,"86"
1360,"91"
1361,"94"
1362,"92"
1363,"100"
1364,"81"
1365,"95"
1366,"93"
1367,"105"
1368,"91"
1369,"94"
1370,"97"
1371,"103"
1372,"88"
1373,"86"
1374,"78"
1375,"91"
1376,"77"
1377,"78"
1378,"94"
1379,"94"
1380,"93"
1381,"88"
1382,"97"
1383,"78"
1384,"90"
1385,"85"
1386,"88"
1387,"97"
1388,"74"
1389,"100"
1390,"66"
1391,"88"
1392,"82"
1393,"78"
1394,"77"
1395,"99"
1396,"85"
1397,"90"
1398,"94"
1399,"88"
1400,"85"
1401,"91"
1402,"96"
1403,"85"
1404,"83"
1405,"107"
1406,"80"
1407,"77"
1408,"87"
1409,"88"
1410,"54"
1411,"83"
1412,"92"
1413,"91"
1414,"83"
1415,"85"
1416,"82"
1417,"85"
1418,"72"
1419,"71"
1420,"76"
1421,"90"
1422,"82"
1423,"74"
1424,"62"
1425,"66"
1426,"65"
1427,"74"
1428,"71"
1429,"84"
1430,"79"
1431,"76"
1432,"95"
1433,"71"
1434,"72"
1435,"81"
1436,"62"
1437,"72"
1438,"64"
1439,"65"
1440,"69"
1441,"56"
1442,"87"
1443,"65"
1444,"60"
1445,"72"
1446,"67"
1447,"64"
1448,"82"
1449,"65"
1450,"57"
1451,"78"
1452,"53"
1453,"76"
1454,"85"
1455,"66"
1456,"64"
1457,"67"
1458,"67"
1459,"59"
1460,"73"
1461,"67"
1462,"72"
1463,"60"
1464,"49"
1465,"60"
1466,"65"
1467,"57"
1468,"65"
1469,"71"
1470,"65"
1471,"57"
1472,"57"
1473,"65"
1474,"62"
1475,"60"
1476,"63"
1477,"71"
1478,"59"
1479,"64"
1480,"46"
1481,"57"
1482,"47"
1483,"61"
1484,"69"
1485,"60"
1486,"64"
1487,"42"
1488,"68"
1489,"63"
1490,"59"
1491,"40"
1492,"60"
1493,"63"
1494,"56"
1495,"52"
1496,"60"
1497,"78"
1498,"56"
1499,"49"
1500,"66"
1501,"61"
1502,"51"
1503,"71"
1504,"56"
1505,"58"
1506,"71"
1507,"46"
1508,"51"
1509,"48"
1510,"55"
1511,"51"
1512,"59"
1513,"46"
1514,"50"
1515,"49"
1516,"41"
1517,"63"
1518,"61"
1519,"63"
1520,"44"
1521,"42"
1522,"63"
1523,"38"
1524,"50"
1525,"57"
1526,"42"
1527,"56"
1528,"33"
1529,"36"
1530,"41"
1531,"51"
1532,"47"
1533,"49"
1534,"42"
1535,"43"
1536,"44"
1537,"46"
1538,"35"
1539,"41"
1540,"55"
1541,"53"
1542,"48"
1543,"48"
1544,"50"
1545,"52"
1546,"57"
1547,"38"
1548,"41"
1549,"38"
1550,"45"
1551,"49"
1552,"34"
1553,"40"
1554,"27"
1555,"47"
1556,"44"
1557,"33"
1558,"35"
1559,"35"
1560,"37"
1561,"31"
1562,"33"
1563,"39"
1564,"35"
1565,"44"
1566,"44"
1567,"41"
1568,"42"
1569,"34"
1570,"30"
1571,"41"
1572,"24"
1573,"40"
1574,"33"
1575,"31"
1576,"44"
1577,"35"
1578,"42"
1579,"43"
1580,"32"
1581,"38"
1582,"40"
1583,"42"
1584,"37"
1585,"30"
1586,"38"
1587,"40"
1588,"34"
1589,"26"
1590,"36"
1591,"30"
1592,"32"
1593,"35"
1594,"40"
1595,"33"
1596,"27"
1597,"31"
1598,"32"
1599,"38"
1600,"41"
1601,"32"
1602,"24"
1603,"28"
1604,"39"
1605,"25"
1606,"24"
1607,"30"
1608,"20"
1609,"33"
1610,"31"
1611,"32"
1612,"27"
1613,"25"
1614,"27"
1615,"23"
1616,"24"
1617,"25"
1618,"30"
1619,"32"
1620,"17"
1621,"17"
1622,"20"
1623,"25"
1624,"18"
1625,"21"
1626,"23"
1627,"23"
1628,"28"
1629,"23"
1630,"21"
1631,"24"
1632,"22"
1633,"31"
1634,"13"
1635,"20"
1636,"22"
1637,"27"
1638,"23"
1639,"23"
1640,"20"
1641,"20"
1642,"18"
1643,"30"
1644,"20"
1645,"19"
1646,"21"
1647,"22"
1648,"22"
1649,"21"
1650,"20"
1651,"19"
1652,"15"
1653,"19"
1654,"11"
1655,"20"
1656,"17"
1657,"18"
1658,"15"
1659,"25"
1660,"10"
1661,"18"
1662,"13"
1663,"10"
1664,"14"
1665,"14"
1666,"20"
1667,"13"
1668,"14"
1669,"11"
1670,"15"
1671,"8"
1672,"18"
1673,"10"
1674,"15"
1675,"19"
1676,"16"
1677,"7"
1678,"20"
1679,"8"
1680,"10"
1681,"14"
1682,"14"
1683,"17"
1684,"10"
1685,"12"
1686,"11"
1687,"13"
1688,"9"
1689,"10"
1690,"6"
1691,"7"
1692,"10"
1693,"18"
1694,"10"
1695,"7"
1696,"5"
1697,"16"
1698,"10"
1699,"8"
1700,"8"
1701,"7"
1702,"7"
1703,"7"
1704,"6"
1705,"8"
1706,"8"
1707,"2"
1708,"8"
1709,"10"
1710,"5"
1711,"7"
1712,"6"
1713,"6"
1714,"10"
1715,"7"
1716,"8"
1717,"5"
1718,"5"
1719,"9"
1720,"4"
1721,"8"
1722,"11"
1723,"6"
1724,"1"
1725,"4"
1726,"8"
1727,"4"
1728,"8"
1729,"3"
1730,"4"
1731,"1"
1732,"6"
1733,"3"
1734,"2"
1735,"4"
1736,"1"
1737,"2"
1738,"6"
1739,"2"
1740,"4"
1741,"7"
1742,"5"
1743,"8"
1744,"4"
1745,"4"
1746,"6"
1747,"2"
1748,"3"
1749,"2"
1750,"5"
1751,"2"
1752,"3"
1753,"0"
1754,"5"
1755,"3"
1756,"2"
1757,"4"
1758,"0"
1759,"2"
1760,"3"
1761,"5"
1762,"1"
1763,"4"
1764,"2"
1765,"3"
1766,"1"
1767,"1"
1768,"2"
1769,"1"
1770,"2"
1771,"2"
1772,"1"
1773,"4"
1774,"2"
1775,"4"
1776,"1"
1777,"1"
1778,"1"
1779,"0"
1780,"3"
1781,"1"
1782,"0"
1783,"0"
1784,"4"
1785,"1"
1786,"3"
1787,"3"
1788,"1"
1789,"1"
1790,"3"
1791,"1"
1792,"1"
1793,"2"
1794,"1"
1795,"1"
1796,"0"
1797,"0"
1798,"2"
1799,"2"
1800,"0"
1801,"1"
1802,"1"
1803,"0"
1804,"1"
1805,"0"
1806,"0"
1807,"0"
1808,"0"
1809,"1"
1810,"1"
1811,"0"
1812,"0"
1813,"1"
1814,"2"
1815,"2"
1816,"1"
1817,"3"
1818,"0"
1819,"0"
1820,"2"
1821,"0"
1822,"1"
1823,"0"
1824,"0"
1825,"1"
1826,"3"
1827,"1"
1828,"0"
1829,"2"
1830,"1"
1831,"0"
1832,"1"
1833,"1"
1834,"0"
1835,"0"
1836,"1"
1837,"0"
1838,"1"
1839,"1"
1840,"1"
1841,"0"
1842,"0"
1843,"0"
1844,"0"
1845,"0"
1846,"2"
1847,"1"
1848,"1"
1849,"1"
1850,"1"
1851,"1"
1852,"3"
1853,"2"
1854,"0"
1855,"0"
1856,"1"
1857,"1"
1858,"2"
1859,"2"
1860,"0"
1861,"0"
1862,"1"
1863,"1"
1864,"0"
1865,"1"
1866,"1"
1867,"1"
1868,"0"
1869,"1"
1870,"0"
1871,"0"
1872,"0"
1873,"1"
1874,"0"
1875,"0"
1876,"0"
1877,"0"
1878,"0"
1879,"0"
1880,"0"
1881,"0"
1882,"0"
1883,"0"
1884,"0"
1885,"1"
1886,"0"
1887,"1"
1888,"0"
1889,"0"
1890,"0"
1891,"1"
1892,"1"
1893,"0"
1894,"0"
1895,"1"
1896,"1"
1897,"0"
1898,"0"
1899,"0"
1900,"0"
1901,"2"
1902,"1"
1903,"0"
1904,"0"
1905,"0"
1906,"1"
1907,"2"
1908,"0"
1909,"0"
1910,"0"
1911,"1"
1912,"0"
1913,"0"
1914,"0"
1915,"2"
1916,"1"
1917,"0"
1918,"0"
1919,"0"
1920,"1"
1921,"0"
1922,"0"
1923,"1"
1924,"0"
1925,"0"
1926,"0"
1927,"0"
1928,"0"
1929,"0"
1930,"0"
1931,"0"
1932,"0"
1933,"1"
1934,"0"
1935,"1"
1936,"0"
1937,"0"
1938,"0"
1939,"0"
1940,"1"
1941,"0"
1942,"0"
1943,"0"
1944,"0"
1945,"0"
1946,"0"
1947,"0"
1948,"0"
1949,"0"
1950,"0"
1951,"0"
1952,"1"
1953,"0"
1954,"0"
1955,"0"
1956,"0"
1957,"0"
1958,"0"
1959,"0"
1960,"0"
1961,"0"
1962,"0"
1963,"0"
1964,"0"
1965,"0"
1966,"0"
1967,"0"
1968,"1"
1969,"0"
1970,"0"
1971,"0"
1972,"1"
1973,"0"
1974,"0"
1975,"0"
1976,"0"
1977,"0"
1978,"0"
1979,"0"
1980,"0"
1981,"0"
1982,"0"
1983,"0"
1984,"0"
1985,"0"
1986,"0"
1987,"0"
1988,"0"
1989,"0"
1990,"0"
1991,"0"
1992,"0"
1993,"0"
1994,"0"
1995,"0"
1996,"0"
1997,"1"
1998,"0"
1999,"0"
2000,"0"
2001,"0"
2002,"0"
2003,"0"
2004,"0"
2005,"1"
2006,"0"
2007,"0"
2008,"0"
2009,"0"
2010,"0"
2011,"0"
2012,"0"
2013,"0"
2014,"0"
2015,"0"
2016,"0"
2017,"0"
2018,"0"
2019,"0"
2020,"0"
2021,"0"
2022,"0"
2023,"0"
2024,"2"
2025,"0"
2026,"1"
2027,"0"
2028,"0"
2029,"0"
2030,"0"
2031,"0"
2032,"0"
2033,"0"
2034,"0"
2035,"0"
2036,"0"
2037,"0"
2038,"0"
2039,"0"
2040,"0"
2041,"0"
2042,"0"
2043,"0"
2044,"0"
2045,"0"
2046,"1"
2047,"0"


