Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-4B 3phi 1"
Duration Time,60.009
Ambient Temperature,"94.5"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"750772"
Raw Accumulated Counts,"779451"
Valid Count Last Packet,"11777"
Raw Count Last Packet,"12257"
Live Time,58.165009
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,19.8063
Number of Channels,2048
Vacuum,765
Channel#,Intensity
0,"1759"
1,"1403"
2,"973"
3,"523"
4,"175"
5,"64"
6,"16"
7,"4"
8,"1"
9,"1"
10,"0"
11,"1"
12,"0"
13,"0"
14,"0"
15,"0"
16,"1"
17,"1"
18,"2"
19,"1"
20,"0"
21,"5"
22,"29"
23,"118"
24,"172"
25,"180"
26,"176"
27,"186"
28,"178"
29,"176"
30,"178"
31,"176"
32,"165"
33,"175"
34,"191"
35,"157"
36,"148"
37,"165"
38,"150"
39,"162"
40,"160"
41,"151"
42,"146"
43,"163"
44,"158"
45,"158"
46,"154"
47,"158"
48,"177"
49,"159"
50,"178"
51,"140"
52,"171"
53,"140"
54,"167"
55,"161"
56,"164"
57,"176"
58,"134"
59,"147"
60,"149"
61,"144"
62,"124"
63,"145"
64,"119"
65,"120"
66,"137"
67,"121"
68,"149"
69,"146"
70,"161"
71,"199"
72,"229"
73,"226"
74,"255"
75,"251"
76,"225"
77,"224"
78,"189"
79,"239"
80,"219"
81,"288"
82,"473"
83,"754"
84,"1010"
85,"1219"
86,"1388"
87,"1344"
88,"1108"
89,"772"
90,"555"
91,"375"
92,"240"
93,"215"
94,"171"
95,"144"
96,"142"
97,"136"
98,"164"
99,"145"
100,"137"
101,"120"
102,"136"
103,"112"
104,"138"
105,"117"
106,"138"
107,"126"
108,"133"
109,"160"
110,"120"
111,"172"
112,"194"
113,"229"
114,"234"
115,"245"
116,"239"
117,"224"
118,"223"
119,"222"
120,"203"
121,"181"
122,"208"
123,"205"
124,"215"
125,"263"
126,"296"
127,"422"
128,"551"
129,"761"
130,"1062"
131,"1434"
132,"1780"
133,"1917"
134,"2017"
135,"1893"
136,"1601"
137,"1448"
138,"1386"
139,"1361"
140,"1402"
141,"1425"
142,"1461"
143,"1612"
144,"1709"
145,"1788"
146,"1842"
147,"1728"
148,"1544"
149,"1226"
150,"866"
151,"694"
152,"499"
153,"371"
154,"330"
155,"358"
156,"363"
157,"430"
158,"575"
159,"844"
160,"1282"
161,"1922"
162,"2663"
163,"3336"
164,"3612"
165,"3529"
166,"3097"
167,"2391"
168,"1696"
169,"1085"
170,"629"
171,"402"
172,"277"
173,"309"
174,"388"
175,"466"
176,"618"
177,"730"
178,"824"
179,"949"
180,"947"
181,"921"
182,"945"
183,"946"
184,"829"
185,"695"
186,"578"
187,"416"
188,"290"
189,"252"
190,"212"
191,"208"
192,"197"
193,"211"
194,"223"
195,"250"
196,"259"
197,"261"
198,"271"
199,"298"
200,"282"
201,"285"
202,"255"
203,"260"
204,"200"
205,"223"
206,"204"
207,"228"
208,"221"
209,"216"
210,"208"
211,"212"
212,"252"
213,"247"
214,"232"
215,"270"
216,"263"
217,"280"
218,"340"
219,"391"
220,"511"
221,"535"
222,"629"
223,"654"
224,"634"
225,"613"
226,"555"
227,"476"
228,"425"
229,"390"
230,"309"
231,"343"
232,"290"
233,"256"
234,"283"
235,"272"
236,"323"
237,"302"
238,"300"
239,"324"
240,"342"
241,"366"
242,"341"
243,"371"
244,"405"
245,"383"
246,"389"
247,"362"
248,"358"
249,"359"
250,"341"
251,"326"
252,"299"
253,"320"
254,"311"
255,"344"
256,"358"
257,"337"
258,"308"
259,"348"
260,"340"
261,"353"
262,"385"
263,"391"
264,"370"
265,"409"
266,"371"
267,"372"
268,"405"
269,"404"
270,"412"
271,"419"
272,"394"
273,"383"
274,"426"
275,"371"
276,"410"
277,"412"
278,"449"
279,"384"
280,"406"
281,"385"
282,"448"
283,"416"
284,"411"
285,"409"
286,"433"
287,"445"
288,"431"
289,"519"
290,"529"
291,"530"
292,"554"
293,"563"
294,"534"
295,"501"
296,"526"
297,"477"
298,"464"
299,"479"
300,"434"
301,"469"
302,"440"
303,"439"
304,"458"
305,"478"
306,"538"
307,"565"
308,"649"
309,"797"
310,"1093"
311,"1478"
312,"2142"
313,"3139"
314,"4253"
315,"5379"
316,"6258"
317,"6702"
318,"6660"
319,"6079"
320,"5064"
321,"3918"
322,"2966"
323,"2064"
324,"1423"
325,"979"
326,"726"
327,"592"
328,"568"
329,"518"
330,"502"
331,"511"
332,"533"
333,"504"
334,"496"
335,"541"
336,"535"
337,"574"
338,"480"
339,"584"
340,"546"
341,"601"
342,"590"
343,"699"
344,"797"
345,"863"
346,"1011"
347,"1221"
348,"1358"
349,"1457"
350,"1534"
351,"1472"
352,"1313"
353,"1246"
354,"1095"
355,"997"
356,"879"
357,"819"
358,"781"
359,"838"
360,"885"
361,"872"
362,"912"
363,"928"
364,"984"
365,"1162"
366,"1207"
367,"1234"
368,"1380"
369,"1414"
370,"1401"
371,"1479"
372,"1373"
373,"1205"
374,"1044"
375,"844"
376,"738"
377,"634"
378,"545"
379,"552"
380,"515"
381,"523"
382,"499"
383,"543"
384,"499"
385,"506"
386,"525"
387,"522"
388,"538"
389,"522"
390,"539"
391,"514"
392,"548"
393,"618"
394,"633"
395,"652"
396,"703"
397,"720"
398,"779"
399,"776"
400,"773"
401,"768"
402,"722"
403,"681"
404,"689"
405,"661"
406,"665"
407,"614"
408,"625"
409,"621"
410,"664"
411,"627"
412,"662"
413,"630"
414,"574"
415,"603"
416,"574"
417,"538"
418,"551"
419,"544"
420,"523"
421,"533"
422,"543"
423,"589"
424,"588"
425,"564"
426,"601"
427,"601"
428,"558"
429,"600"
430,"585"
431,"581"
432,"581"
433,"569"
434,"544"
435,"554"
436,"566"
437,"553"
438,"562"
439,"598"
440,"590"
441,"582"
442,"548"
443,"541"
444,"545"
445,"581"
446,"534"
447,"581"
448,"541"
449,"556"
450,"540"
451,"506"
452,"552"
453,"559"
454,"580"
455,"558"
456,"586"
457,"600"
458,"599"
459,"592"
460,"589"
461,"564"
462,"595"
463,"606"
464,"528"
465,"605"
466,"584"
467,"604"
468,"528"
469,"539"
470,"580"
471,"578"
472,"598"
473,"590"
474,"584"
475,"588"
476,"628"
477,"590"
478,"551"
479,"569"
480,"644"
481,"558"
482,"539"
483,"507"
484,"590"
485,"567"
486,"549"
487,"580"
488,"571"
489,"596"
490,"570"
491,"552"
492,"585"
493,"608"
494,"598"
495,"553"
496,"536"
497,"594"
498,"577"
499,"590"
500,"558"
501,"552"
502,"540"
503,"545"
504,"544"
505,"604"
506,"560"
507,"569"
508,"589"
509,"530"
510,"591"
511,"540"
512,"565"
513,"531"
514,"555"
515,"577"
516,"570"
517,"564"
518,"598"
519,"642"
520,"589"
521,"610"
522,"599"
523,"570"
524,"641"
525,"578"
526,"573"
527,"567"
528,"595"
529,"552"
530,"570"
531,"573"
532,"535"
533,"528"
534,"560"
535,"530"
536,"553"
537,"504"
538,"556"
539,"578"
540,"560"
541,"523"
542,"592"
543,"583"
544,"572"
545,"606"
546,"539"
547,"539"
548,"523"
549,"544"
550,"529"
551,"539"
552,"579"
553,"522"
554,"509"
555,"511"
556,"546"
557,"577"
558,"553"
559,"545"
560,"547"
561,"545"
562,"548"
563,"560"
564,"557"
565,"539"
566,"525"
567,"515"
568,"539"
569,"566"
570,"568"
571,"567"
572,"542"
573,"521"
574,"563"
575,"572"
576,"579"
577,"523"
578,"561"
579,"586"
580,"494"
581,"507"
582,"522"
583,"520"
584,"540"
585,"542"
586,"576"
587,"538"
588,"535"
589,"511"
590,"556"
591,"590"
592,"581"
593,"570"
594,"511"
595,"505"
596,"586"
597,"529"
598,"541"
599,"537"
600,"540"
601,"516"
602,"502"
603,"505"
604,"529"
605,"567"
606,"542"
607,"528"
608,"557"
609,"555"
610,"567"
611,"545"
612,"551"
613,"497"
614,"582"
615,"555"
616,"556"
617,"522"
618,"543"
619,"540"
620,"555"
621,"554"
622,"579"
623,"604"
624,"574"
625,"587"
626,"597"
627,"623"
628,"591"
629,"553"
630,"581"
631,"582"
632,"595"
633,"558"
634,"554"
635,"573"
636,"548"
637,"591"
638,"546"
639,"554"
640,"592"
641,"517"
642,"564"
643,"561"
644,"554"
645,"525"
646,"517"
647,"544"
648,"529"
649,"559"
650,"549"
651,"596"
652,"604"
653,"626"
654,"688"
655,"743"
656,"754"
657,"892"
658,"991"
659,"1147"
660,"1312"
661,"1310"
662,"1417"
663,"1471"
664,"1470"
665,"1428"
666,"1331"
667,"1178"
668,"1087"
669,"1026"
670,"860"
671,"752"
672,"711"
673,"603"
674,"602"
675,"563"
676,"574"
677,"539"
678,"549"
679,"577"
680,"558"
681,"518"
682,"512"
683,"514"
684,"538"
685,"494"
686,"531"
687,"516"
688,"532"
689,"518"
690,"525"
691,"514"
692,"578"
693,"593"
694,"585"
695,"623"
696,"724"
697,"689"
698,"723"
699,"742"
700,"804"
701,"811"
702,"831"
703,"827"
704,"819"
705,"745"
706,"746"
707,"688"
708,"620"
709,"614"
710,"542"
711,"559"
712,"542"
713,"524"
714,"481"
715,"509"
716,"471"
717,"507"
718,"496"
719,"523"
720,"517"
721,"536"
722,"545"
723,"542"
724,"484"
725,"517"
726,"509"
727,"485"
728,"459"
729,"485"
730,"522"
731,"477"
732,"500"
733,"480"
734,"520"
735,"533"
736,"562"
737,"540"
738,"634"
739,"613"
740,"655"
741,"638"
742,"667"
743,"623"
744,"585"
745,"622"
746,"599"
747,"547"
748,"575"
749,"501"
750,"512"
751,"530"
752,"487"
753,"488"
754,"531"
755,"507"
756,"485"
757,"476"
758,"476"
759,"520"
760,"456"
761,"470"
762,"459"
763,"464"
764,"473"
765,"486"
766,"448"
767,"481"
768,"490"
769,"457"
770,"447"
771,"505"
772,"523"
773,"489"
774,"508"
775,"524"
776,"535"
777,"535"
778,"550"
779,"578"
780,"581"
781,"618"
782,"572"
783,"584"
784,"589"
785,"596"
786,"564"
787,"580"
788,"520"
789,"476"
790,"513"
791,"495"
792,"478"
793,"449"
794,"448"
795,"439"
796,"463"
797,"495"
798,"448"
799,"472"
800,"463"
801,"410"
802,"441"
803,"471"
804,"403"
805,"386"
806,"448"
807,"465"
808,"424"
809,"437"
810,"483"
811,"415"
812,"445"
813,"431"
814,"441"
815,"462"
816,"444"
817,"445"
818,"428"
819,"451"
820,"457"
821,"434"
822,"415"
823,"480"
824,"454"
825,"482"
826,"472"
827,"434"
828,"495"
829,"399"
830,"444"
831,"435"
832,"395"
833,"402"
834,"430"
835,"457"
836,"461"
837,"420"
838,"443"
839,"433"
840,"409"
841,"455"
842,"450"
843,"433"
844,"457"
845,"446"
846,"408"
847,"433"
848,"446"
849,"447"
850,"446"
851,"428"
852,"436"
853,"444"
854,"426"
855,"431"
856,"474"
857,"406"
858,"432"
859,"438"
860,"416"
861,"449"
862,"460"
863,"445"
864,"443"
865,"442"
866,"430"
867,"428"
868,"453"
869,"445"
870,"479"
871,"441"
872,"468"
873,"439"
874,"504"
875,"448"
876,"492"
877,"490"
878,"448"
879,"480"
880,"436"
881,"472"
882,"463"
883,"399"
884,"479"
885,"489"
886,"467"
887,"471"
888,"490"
889,"493"
890,"490"
891,"469"
892,"495"
893,"512"
894,"484"
895,"498"
896,"515"
897,"505"
898,"536"
899,"545"
900,"569"
901,"576"
902,"553"
903,"586"
904,"572"
905,"560"
906,"571"
907,"604"
908,"637"
909,"620"
910,"662"
911,"648"
912,"686"
913,"722"
914,"715"
915,"725"
916,"740"
917,"773"
918,"853"
919,"883"
920,"899"
921,"930"
922,"1001"
923,"958"
924,"1061"
925,"1142"
926,"1174"
927,"1206"
928,"1197"
929,"1258"
930,"1292"
931,"1341"
932,"1391"
933,"1433"
934,"1486"
935,"1420"
936,"1489"
937,"1471"
938,"1496"
939,"1522"
940,"1454"
941,"1476"
942,"1398"
943,"1396"
944,"1382"
945,"1307"
946,"1310"
947,"1288"
948,"1236"
949,"1256"
950,"1177"
951,"1140"
952,"1097"
953,"1066"
954,"991"
955,"943"
956,"914"
957,"894"
958,"913"
959,"795"
960,"793"
961,"751"
962,"730"
963,"725"
964,"693"
965,"635"
966,"577"
967,"643"
968,"551"
969,"579"
970,"557"
971,"537"
972,"545"
973,"497"
974,"456"
975,"488"
976,"487"
977,"452"
978,"454"
979,"450"
980,"426"
981,"414"
982,"385"
983,"440"
984,"443"
985,"448"
986,"437"
987,"467"
988,"456"
989,"487"
990,"583"
991,"566"
992,"624"
993,"617"
994,"721"
995,"717"
996,"822"
997,"856"
998,"878"
999,"883"
1000,"950"
1001,"922"
1002,"944"
1003,"921"
1004,"833"
1005,"857"
1006,"799"
1007,"717"
1008,"648"
1009,"580"
1010,"511"
1011,"434"
1012,"451"
1013,"411"
1014,"398"
1015,"378"
1016,"388"
1017,"407"
1018,"352"
1019,"373"
1020,"373"
1021,"376"
1022,"411"
1023,"386"
1024,"377"
1025,"410"
1026,"386"
1027,"387"
1028,"381"
1029,"406"
1030,"397"
1031,"423"
1032,"394"
1033,"443"
1034,"435"
1035,"445"
1036,"478"
1037,"481"
1038,"503"
1039,"506"
1040,"546"
1041,"578"
1042,"605"
1043,"620"
1044,"605"
1045,"624"
1046,"605"
1047,"659"
1048,"663"
1049,"626"
1050,"638"
1051,"664"
1052,"648"
1053,"641"
1054,"602"
1055,"561"
1056,"591"
1057,"521"
1058,"496"
1059,"521"
1060,"456"
1061,"486"
1062,"438"
1063,"392"
1064,"430"
1065,"391"
1066,"389"
1067,"370"
1068,"360"
1069,"365"
1070,"332"
1071,"352"
1072,"346"
1073,"339"
1074,"334"
1075,"355"
1076,"329"
1077,"350"
1078,"319"
1079,"326"
1080,"319"
1081,"296"
1082,"275"
1083,"312"
1084,"306"
1085,"293"
1086,"306"
1087,"284"
1088,"269"
1089,"286"
1090,"276"
1091,"261"
1092,"280"
1093,"255"
1094,"257"
1095,"295"
1096,"276"
1097,"269"
1098,"251"
1099,"251"
1100,"222"
1101,"276"
1102,"243"
1103,"274"
1104,"265"
1105,"230"
1106,"235"
1107,"235"
1108,"250"
1109,"251"
1110,"256"
1111,"221"
1112,"231"
1113,"240"
1114,"225"
1115,"232"
1116,"252"
1117,"247"
1118,"255"
1119,"259"
1120,"269"
1121,"259"
1122,"307"
1123,"299"
1124,"299"
1125,"328"
1126,"290"
1127,"307"
1128,"320"
1129,"297"
1130,"283"
1131,"279"
1132,"285"
1133,"279"
1134,"251"
1135,"256"
1136,"243"
1137,"229"
1138,"236"
1139,"237"
1140,"235"
1141,"193"
1142,"219"
1143,"247"
1144,"211"
1145,"214"
1146,"235"
1147,"240"
1148,"220"
1149,"209"
1150,"237"
1151,"207"
1152,"233"
1153,"222"
1154,"223"
1155,"200"
1156,"209"
1157,"203"
1158,"200"
1159,"194"
1160,"201"
1161,"198"
1162,"199"
1163,"193"
1164,"198"
1165,"195"
1166,"197"
1167,"182"
1168,"198"
1169,"199"
1170,"213"
1171,"201"
1172,"218"
1173,"214"
1174,"193"
1175,"218"
1176,"230"
1177,"231"
1178,"238"
1179,"217"
1180,"245"
1181,"233"
1182,"215"
1183,"218"
1184,"218"
1185,"244"
1186,"213"
1187,"232"
1188,"240"
1189,"220"
1190,"216"
1191,"196"
1192,"220"
1193,"196"
1194,"183"
1195,"198"
1196,"174"
1197,"197"
1198,"199"
1199,"196"
1200,"196"
1201,"203"
1202,"178"
1203,"190"
1204,"162"
1205,"199"
1206,"206"
1207,"171"
1208,"181"
1209,"180"
1210,"163"
1211,"172"
1212,"182"
1213,"163"
1214,"183"
1215,"174"
1216,"189"
1217,"171"
1218,"193"
1219,"145"
1220,"181"
1221,"191"
1222,"184"
1223,"164"
1224,"166"
1225,"180"
1226,"196"
1227,"157"
1228,"161"
1229,"183"
1230,"192"
1231,"146"
1232,"158"
1233,"178"
1234,"174"
1235,"169"
1236,"160"
1237,"186"
1238,"169"
1239,"179"
1240,"194"
1241,"185"
1242,"199"
1243,"166"
1244,"192"
1245,"172"
1246,"158"
1247,"168"
1248,"191"
1249,"186"
1250,"164"
1251,"197"
1252,"175"
1253,"172"
1254,"170"
1255,"172"
1256,"170"
1257,"141"
1258,"166"
1259,"176"
1260,"154"
1261,"151"
1262,"163"
1263,"181"
1264,"172"
1265,"162"
1266,"179"
1267,"146"
1268,"149"
1269,"141"
1270,"163"
1271,"152"
1272,"149"
1273,"142"
1274,"172"
1275,"141"
1276,"142"
1277,"143"
1278,"160"
1279,"150"
1280,"143"
1281,"140"
1282,"131"
1283,"165"
1284,"148"
1285,"166"
1286,"141"
1287,"140"
1288,"148"
1289,"135"
1290,"144"
1291,"150"
1292,"148"
1293,"144"
1294,"175"
1295,"134"
1296,"156"
1297,"129"
1298,"156"
1299,"132"
1300,"138"
1301,"177"
1302,"152"
1303,"142"
1304,"167"
1305,"136"
1306,"146"
1307,"155"
1308,"152"
1309,"152"
1310,"123"
1311,"132"
1312,"141"
1313,"124"
1314,"140"
1315,"130"
1316,"149"
1317,"142"
1318,"144"
1319,"135"
1320,"147"
1321,"133"
1322,"113"
1323,"135"
1324,"126"
1325,"117"
1326,"120"
1327,"135"
1328,"140"
1329,"118"
1330,"127"
1331,"142"
1332,"130"
1333,"130"
1334,"133"
1335,"113"
1336,"119"
1337,"139"
1338,"128"
1339,"117"
1340,"125"
1341,"112"
1342,"100"
1343,"123"
1344,"109"
1345,"130"
1346,"109"
1347,"131"
1348,"135"
1349,"123"
1350,"126"
1351,"100"
1352,"107"
1353,"123"
1354,"132"
1355,"109"
1356,"104"
1357,"118"
1358,"107"
1359,"131"
1360,"128"
1361,"146"
1362,"102"
1363,"139"
1364,"111"
1365,"127"
1366,"120"
1367,"93"
1368,"126"
1369,"113"
1370,"133"
1371,"127"
1372,"110"
1373,"119"
1374,"100"
1375,"113"
1376,"102"
1377,"101"
1378,"109"
1379,"116"
1380,"117"
1381,"101"
1382,"137"
1383,"105"
1384,"120"
1385,"108"
1386,"98"
1387,"120"
1388,"130"
1389,"104"
1390,"123"
1391,"113"
1392,"115"
1393,"104"
1394,"108"
1395,"103"
1396,"99"
1397,"109"
1398,"107"
1399,"105"
1400,"91"
1401,"128"
1402,"104"
1403,"99"
1404,"94"
1405,"97"
1406,"115"
1407,"101"
1408,"107"
1409,"102"
1410,"94"
1411,"99"
1412,"103"
1413,"102"
1414,"86"
1415,"101"
1416,"96"
1417,"115"
1418,"114"
1419,"91"
1420,"120"
1421,"125"
1422,"102"
1423,"97"
1424,"100"
1425,"102"
1426,"83"
1427,"92"
1428,"86"
1429,"102"
1430,"97"
1431,"95"
1432,"79"
1433,"80"
1434,"89"
1435,"88"
1436,"84"
1437,"106"
1438,"89"
1439,"83"
1440,"82"
1441,"85"
1442,"83"
1443,"92"
1444,"91"
1445,"91"
1446,"77"
1447,"88"
1448,"93"
1449,"89"
1450,"89"
1451,"96"
1452,"81"
1453,"88"
1454,"81"
1455,"81"
1456,"79"
1457,"76"
1458,"78"
1459,"84"
1460,"80"
1461,"80"
1462,"71"
1463,"109"
1464,"74"
1465,"75"
1466,"60"
1467,"77"
1468,"84"
1469,"92"
1470,"70"
1471,"58"
1472,"67"
1473,"59"
1474,"78"
1475,"75"
1476,"78"
1477,"67"
1478,"76"
1479,"91"
1480,"66"
1481,"64"
1482,"81"
1483,"86"
1484,"66"
1485,"66"
1486,"63"
1487,"86"
1488,"82"
1489,"72"
1490,"68"
1491,"77"
1492,"82"
1493,"63"
1494,"76"
1495,"81"
1496,"76"
1497,"75"
1498,"63"
1499,"73"
1500,"70"
1501,"75"
1502,"68"
1503,"82"
1504,"71"
1505,"61"
1506,"62"
1507,"55"
1508,"59"
1509,"64"
1510,"61"
1511,"61"
1512,"56"
1513,"62"
1514,"66"
1515,"79"
1516,"53"
1517,"55"
1518,"67"
1519,"72"
1520,"48"
1521,"42"
1522,"59"
1523,"55"
1524,"49"
1525,"62"
1526,"54"
1527,"55"
1528,"52"
1529,"61"
1530,"63"
1531,"59"
1532,"54"
1533,"57"
1534,"61"
1535,"60"
1536,"65"
1537,"61"
1538,"51"
1539,"57"
1540,"52"
1541,"41"
1542,"69"
1543,"62"
1544,"59"
1545,"66"
1546,"49"
1547,"54"
1548,"33"
1549,"45"
1550,"51"
1551,"51"
1552,"42"
1553,"56"
1554,"45"
1555,"57"
1556,"47"
1557,"56"
1558,"55"
1559,"45"
1560,"45"
1561,"52"
1562,"47"
1563,"51"
1564,"48"
1565,"46"
1566,"40"
1567,"51"
1568,"48"
1569,"36"
1570,"46"
1571,"49"
1572,"45"
1573,"45"
1574,"58"
1575,"42"
1576,"56"
1577,"44"
1578,"45"
1579,"46"
1580,"35"
1581,"43"
1582,"38"
1583,"47"
1584,"45"
1585,"35"
1586,"47"
1587,"35"
1588,"34"
1589,"41"
1590,"40"
