Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-4B 2phi 3"
Duration Time,60.907
Ambient Temperature,"95.1"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"756707"
Raw Accumulated Counts,"784761"
Valid Count Last Packet,"11483"
Raw Count Last Packet,"11901"
Live Time,59.088005
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,19.8238
Number of Channels,2048
Vacuum,514
Channel#,Intensity
0,"1887"
1,"1433"
2,"968"
3,"500"
4,"192"
5,"80"
6,"20"
7,"9"
8,"1"
9,"0"
10,"0"
11,"0"
12,"0"
13,"0"
14,"0"
15,"1"
16,"0"
17,"0"
18,"0"
19,"0"
20,"1"
21,"4"
22,"51"
23,"132"
24,"207"
25,"190"
26,"204"
27,"198"
28,"179"
29,"186"
30,"186"
31,"176"
32,"172"
33,"162"
34,"158"
35,"174"
36,"154"
37,"166"
38,"169"
39,"182"
40,"153"
41,"162"
42,"144"
43,"163"
44,"172"
45,"153"
46,"187"
47,"168"
48,"172"
49,"165"
50,"160"
51,"137"
52,"179"
53,"179"
54,"163"
55,"165"
56,"161"
57,"186"
58,"173"
59,"179"
60,"174"
61,"148"
62,"154"
63,"162"
64,"145"
65,"105"
66,"133"
67,"141"
68,"133"
69,"163"
70,"187"
71,"236"
72,"244"
73,"305"
74,"246"
75,"293"
76,"282"
77,"214"
78,"233"
79,"235"
80,"239"
81,"322"
82,"528"
83,"799"
84,"1090"
85,"1492"
86,"1544"
87,"1527"
88,"1305"
89,"920"
90,"637"
91,"393"
92,"319"
93,"214"
94,"175"
95,"148"
96,"174"
97,"142"
98,"159"
99,"152"
100,"122"
101,"127"
102,"148"
103,"135"
104,"135"
105,"110"
106,"138"
107,"115"
108,"138"
109,"147"
110,"162"
111,"178"
112,"220"
113,"222"
114,"238"
115,"266"
116,"258"
117,"225"
118,"250"
119,"208"
120,"201"
121,"212"
122,"196"
123,"198"
124,"204"
125,"243"
126,"296"
127,"423"
128,"553"
129,"817"
130,"1078"
131,"1470"
132,"1855"
133,"2140"
134,"2138"
135,"1960"
136,"1766"
137,"1575"
138,"1404"
139,"1403"
140,"1402"
141,"1527"
142,"1519"
143,"1576"
144,"1753"
145,"1763"
146,"1803"
147,"1664"
148,"1516"
149,"1226"
