Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-4B 3phi 4"
Duration Time,60.013
Ambient Temperature,"95.4"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"746785"
Raw Accumulated Counts,"774758"
Valid Count Last Packet,"11749"
Raw Count Last Packet,"12198"
Live Time,58.179001
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,19.8118
Number of Channels,2048
Vacuum,767
Channel#,Intensity
0,"1766"
1,"1396"
2,"967"
3,"496"
4,"201"
5,"63"
6,"19"
7,"4"
8,"0"
9,"1"
10,"1"
11,"1"
12,"3"
13,"0"
14,"0"
15,"0"
16,"0"
17,"0"
18,"0"
19,"0"
20,"0"
21,"2"
22,"42"
23,"103"
24,"178"
25,"199"
26,"215"
27,"159"
28,"188"
29,"192"
30,"164"
31,"162"
32,"176"
33,"196"
34,"177"
35,"148"
36,"160"
37,"167"
38,"159"
39,"139"
40,"129"
41,"173"
42,"138"
43,"135"
44,"186"
45,"178"
46,"172"
47,"157"
48,"161"
49,"163"
50,"170"
51,"156"
52,"165"
53,"141"
54,"148"
55,"144"
56,"139"
57,"145"
58,"159"
59,"156"
60,"160"
61,"146"
62,"136"
63,"164"
64,"150"
65,"110"
66,"120"
67,"143"
68,"140"
69,"146"
70,"156"
71,"189"
72,"218"
73,"243"
74,"263"
75,"247"
76,"237"
77,"222"
78,"173"
79,"199"
80,"197"
81,"294"
82,"417"
83,"691"
84,"990"
85,"1214"
86,"1305"
87,"1236"
88,"1033"
89,"728"
90,"554"
91,"352"
92,"232"
93,"208"
94,"141"
95,"137"
96,"142"
97,"147"
98,"139"
99,"140"
100,"139"
101,"156"
102,"142"
103,"119"
104,"147"
105,"127"
106,"130"
107,"138"
108,"120"
109,"149"
110,"140"
111,"179"
112,"184"
113,"213"
114,"216"
115,"233"
116,"223"
117,"231"
118,"191"
119,"191"
120,"183"
121,"186"
122,"178"
123,"214"
124,"247"
125,"250"
126,"300"
127,"336"
128,"518"
129,"763"
130,"1043"
131,"1437"
132,"1753"
133,"1906"
134,"2039"
135,"1831"
136,"1635"
137,"1470"
138,"1393"
139,"1335"
140,"1404"
141,"1341"
142,"1578"
143,"1547"
144,"1583"
145,"1748"
146,"1810"
147,"1751"
148,"1564"
149,"1295"
150,"879"
151,"633"
152,"484"
153,"368"
154,"330"
155,"368"
156,"379"
157,"480"
158,"612"
159,"935"
160,"1336"
161,"1985"
162,"2636"
163,"3309"
164,"3603"
165,"3539"
166,"3167"
167,"2326"
168,"1655"
169,"1018"
170,"624"
171,"402"
172,"303"
173,"337"
174,"375"
175,"479"
176,"600"
177,"729"
178,"778"
179,"898"
180,"887"
181,"930"
182,"899"
183,"889"
184,"787"
185,"642"
186,"541"
187,"386"
188,"323"
189,"226"
190,"210"
191,"191"
192,"181"
193,"225"
194,"211"
195,"256"
196,"260"
197,"266"
198,"318"
199,"287"
200,"278"
201,"278"
202,"274"
203,"243"
204,"213"
205,"198"
206,"229"
207,"202"
208,"212"
209,"204"
210,"219"
211,"215"
212,"208"
213,"249"
214,"250"
215,"240"
216,"283"
217,"269"
218,"319"
219,"364"
220,"433"
221,"477"
222,"564"
223,"616"
224,"606"
225,"616"
226,"511"
227,"444"
228,"422"
229,"325"
230,"278"
231,"314"
232,"308"
233,"315"
234,"306"
235,"289"
236,"297"
237,"351"
238,"356"
239,"371"
240,"327"
241,"356"
242,"368"
243,"358"
244,"363"
245,"377"
246,"336"
247,"375"
248,"344"
249,"338"
250,"365"
251,"308"
252,"360"
253,"317"
254,"341"
255,"333"
256,"368"
257,"334"
258,"353"
259,"355"
260,"344"
261,"360"
262,"351"
263,"338"
264,"346"
265,"342"
266,"346"
267,"393"
268,"352"
269,"386"
270,"401"
271,"379"
272,"401"
273,"364"
274,"419"
275,"422"
276,"398"
277,"401"
278,"383"
279,"394"
280,"406"
281,"398"
282,"384"
283,"422"
284,"429"
285,"435"
286,"417"
287,"423"
288,"455"
289,"461"
290,"482"
291,"467"
292,"508"
293,"545"
294,"556"
295,"491"
296,"514"
297,"480"
298,"446"
299,"440"
300,"408"
301,"425"
302,"461"
303,"505"
304,"483"
305,"518"
306,"539"
307,"593"
308,"653"
309,"831"
310,"1104"
311,"1556"
312,"2387"
313,"3428"
314,"4577"
315,"5868"
316,"6871"
317,"7419"
318,"7310"
319,"6715"
320,"5452"
321,"4379"
322,"3188"
323,"2231"
324,"1507"
325,"1079"
326,"730"
327,"593"
328,"513"
329,"498"
330,"489"
331,"467"
332,"471"
333,"480"
334,"519"
335,"495"
336,"528"
337,"515"
338,"502"
339,"553"
340,"620"
341,"596"
342,"643"
343,"743"
344,"803"
345,"931"
346,"1132"
347,"1289"
348,"1430"
349,"1462"
350,"1603"
351,"1520"
352,"1384"
353,"1330"
354,"1128"
355,"994"
356,"790"
357,"833"
358,"795"
359,"838"
360,"818"
361,"886"
362,"878"
363,"1010"
364,"1023"
365,"1078"
366,"1193"
367,"1266"
368,"1362"
369,"1503"
370,"1444"
371,"1453"
372,"1332"
373,"1267"
374,"1096"
375,"925"
376,"719"
377,"685"
378,"610"
379,"512"
380,"487"
381,"487"
382,"460"
383,"477"
384,"447"
385,"478"
386,"440"
387,"498"
388,"476"
389,"491"
390,"469"
391,"524"
392,"533"
393,"547"
394,"562"
395,"642"
396,"680"
397,"728"
398,"752"
399,"770"
400,"760"
401,"685"
402,"674"
403,"639"
404,"638"
405,"582"
406,"567"
407,"617"
408,"585"
409,"648"
410,"613"
411,"650"
412,"637"
413,"576"
414,"537"
415,"553"
416,"502"
417,"518"
418,"505"
419,"483"
420,"509"
421,"510"
422,"509"
423,"553"
424,"546"
425,"564"
426,"541"
427,"586"
428,"607"
429,"608"
430,"591"
431,"578"
432,"581"
433,"577"
434,"516"
435,"543"
436,"503"
437,"564"
438,"562"
439,"524"
440,"555"
441,"541"
442,"590"
443,"542"
444,"578"
445,"531"
446,"555"
447,"490"
448,"561"
449,"563"
450,"571"
451,"584"
452,"567"
453,"562"
454,"609"
455,"599"
456,"561"
457,"572"
458,"585"
459,"565"
460,"588"
461,"574"
462,"596"
463,"558"
464,"550"
465,"538"
466,"521"
467,"510"
468,"548"
469,"546"
470,"579"
471,"538"
472,"562"
473,"576"
474,"562"
475,"574"
476,"524"
477,"577"
478,"596"
479,"590"
480,"591"
481,"552"
482,"560"
483,"588"
484,"604"
485,"576"
486,"573"
487,"578"
488,"533"
489,"576"
490,"568"
491,"541"
492,"555"
493,"576"
494,"575"
495,"557"
496,"523"
497,"569"
498,"550"
499,"537"
500,"549"
501,"566"
502,"568"
503,"596"
504,"530"
505,"568"
506,"598"
507,"562"
508,"474"
509,"544"
510,"549"
511,"560"
512,"530"
513,"554"
514,"582"
515,"551"
516,"563"
517,"596"
518,"584"
519,"552"
520,"600"
521,"620"
522,"559"
523,"610"
524,"567"
525,"583"
526,"542"
527,"550"
528,"564"
529,"589"
530,"579"
531,"573"
532,"596"
533,"533"
534,"559"
535,"545"
536,"592"
537,"541"
538,"514"
539,"524"
540,"535"
541,"532"
542,"546"
543,"510"
544,"535"
545,"523"
546,"583"
547,"538"
548,"514"
549,"576"
550,"516"
551,"547"
552,"469"
553,"567"
554,"530"
555,"532"
556,"524"
557,"551"
558,"547"
559,"536"
560,"543"
561,"527"
562,"536"
563,"560"
564,"507"
565,"548"
566,"533"
567,"481"
568,"522"
569,"566"
570,"574"
571,"495"
572,"536"
573,"536"
574,"539"
575,"541"
576,"596"
577,"542"
578,"514"
579,"558"
580,"571"
581,"542"
582,"515"
583,"576"
584,"565"
585,"528"
586,"560"
587,"537"
588,"537"
589,"535"
590,"534"
591,"554"
592,"545"
593,"562"
594,"550"
595,"558"
596,"528"
597,"550"
598,"588"
599,"549"
600,"533"
601,"517"
602,"522"
603,"567"
604,"508"
605,"533"
606,"553"
607,"547"
608,"555"
609,"534"
610,"537"
611,"517"
612,"541"
613,"565"
614,"573"
615,"528"
616,"483"
617,"545"
618,"551"
619,"588"
620,"542"
621,"589"
622,"556"
623,"590"
624,"597"
625,"586"
626,"601"
627,"578"
628,"588"
629,"545"
630,"580"
631,"549"
632,"537"
633,"536"
634,"510"
635,"577"
636,"469"
637,"541"
638,"517"
639,"513"
640,"521"
641,"488"
642,"524"
643,"532"
644,"519"
645,"543"
646,"530"
647,"548"
648,"572"
649,"541"
650,"504"
651,"564"
652,"595"
653,"592"
654,"632"
655,"704"
656,"772"
657,"878"
658,"981"
659,"1063"
660,"1154"
661,"1303"
662,"1396"
663,"1490"
664,"1443"
665,"1409"
666,"1341"
667,"1230"
668,"1134"
669,"988"
670,"854"
671,"764"
672,"653"
673,"609"
674,"617"
675,"586"
676,"506"
677,"534"
678,"532"
679,"555"
680,"539"
681,"491"
682,"502"
683,"510"
684,"507"
685,"504"
686,"518"
687,"509"
688,"500"
689,"513"
690,"528"
691,"511"
692,"547"
693,"571"
694,"596"
695,"651"
696,"625"
697,"632"
698,"738"
699,"769"
700,"742"
701,"760"
702,"793"
703,"747"
704,"711"
705,"691"
706,"673"
707,"663"
708,"624"
709,"633"
710,"544"
711,"546"
712,"500"
713,"496"
714,"486"
715,"490"
716,"496"
717,"493"
718,"508"
719,"479"
720,"451"
721,"467"
722,"505"
723,"480"
724,"492"
725,"492"
726,"497"
727,"501"
728,"468"
729,"516"
730,"500"
731,"484"
732,"463"
733,"523"
734,"513"
735,"514"
736,"555"
737,"574"
738,"596"
739,"599"
740,"607"
741,"639"
742,"586"
743,"629"
744,"595"
745,"575"
746,"575"
747,"538"
748,"522"
749,"505"
750,"540"
751,"499"
752,"502"
753,"487"
754,"498"
755,"484"
756,"421"
757,"503"
758,"449"
759,"478"
760,"482"
761,"466"
762,"435"
763,"432"
764,"470"
765,"457"
766,"452"
767,"477"
768,"461"
769,"439"
770,"514"
771,"460"
772,"515"
773,"465"
774,"522"
775,"480"
776,"563"
777,"571"
778,"573"
779,"558"
780,"580"
781,"604"
782,"579"
783,"574"
784,"566"
785,"565"
786,"579"
787,"514"
788,"559"
789,"522"
790,"547"
791,"481"
792,"469"
793,"424"
794,"459"
795,"449"
796,"443"
797,"482"
798,"436"
799,"447"
800,"401"
801,"417"
802,"438"
803,"424"
804,"429"
805,"449"
806,"437"
807,"418"
808,"413"
809,"427"
810,"423"
811,"421"
812,"410"
813,"439"
814,"427"
815,"447"
816,"421"
817,"454"
818,"424"
819,"446"
820,"448"
821,"424"
822,"455"
823,"414"
824,"409"
825,"439"
826,"459"
827,"462"
828,"427"
829,"426"
830,"457"
831,"459"
832,"417"
833,"433"
834,"429"
835,"428"
836,"459"
837,"410"
838,"423"
839,"480"
840,"431"
841,"382"
842,"409"
843,"439"
844,"430"
845,"447"
846,"416"
847,"425"
848,"427"
849,"413"
850,"434"
851,"399"
852,"434"
853,"429"
854,"406"
855,"429"
856,"413"
857,"446"
858,"481"
859,"443"
860,"431"
861,"408"
862,"455"
863,"428"
864,"437"
865,"430"
866,"465"
867,"421"
868,"458"
869,"462"
870,"433"
871,"484"
872,"449"
873,"443"
874,"433"
875,"468"
876,"433"
877,"450"
878,"497"
879,"453"
880,"451"
881,"448"
882,"467"
883,"437"
884,"456"
885,"496"
886,"454"
887,"465"
888,"514"
889,"523"
890,"539"
891,"440"
892,"514"
893,"512"
894,"537"
895,"474"
896,"508"
897,"531"
898,"552"
899,"529"
900,"569"
901,"507"
902,"525"
903,"565"
904,"592"
905,"554"
906,"532"
907,"598"
908,"619"
909,"634"
910,"680"
911,"675"
912,"694"
913,"670"
914,"752"
915,"761"
916,"727"
917,"807"
918,"813"
919,"863"
920,"890"
921,"954"
922,"979"
923,"1028"
924,"1046"
925,"1050"
926,"1117"
927,"1189"
928,"1168"
929,"1254"
930,"1273"
931,"1365"
932,"1345"
933,"1365"
934,"1463"
935,"1503"
936,"1392"
937,"1520"
938,"1411"
939,"1453"
940,"1445"
941,"1420"
942,"1422"
943,"1369"
944,"1408"
945,"1345"
946,"1255"
947,"1274"
948,"1270"
949,"1215"
950,"1138"
951,"1116"
952,"1077"
953,"1037"
954,"953"
955,"925"
956,"899"
957,"874"
958,"834"
959,"792"
960,"776"
961,"717"
962,"718"
963,"665"
964,"651"
965,"622"
966,"597"
967,"546"
968,"598"
969,"558"
970,"525"
971,"472"
972,"508"
973,"506"
974,"467"
975,"451"
976,"434"
977,"446"
978,"455"
979,"431"
980,"435"
981,"425"
982,"437"
983,"382"
984,"432"
985,"440"
986,"439"
987,"435"
988,"489"
989,"489"
990,"562"
991,"581"
992,"588"
993,"619"
994,"722"
995,"759"
996,"750"
997,"886"
998,"871"
999,"923"
1000,"857"
1001,"899"
1002,"892"
1003,"911"
1004,"889"
1005,"834"
1006,"769"
1007,"769"
1008,"615"
1009,"516"
1010,"464"
1011,"458"
1012,"458"
1013,"441"
1014,"373"
1015,"378"
1016,"358"
1017,"367"
1018,"359"
1019,"338"
1020,"386"
1021,"341"
1022,"347"
1023,"358"
1024,"358"
1025,"364"
1026,"361"
1027,"386"
1028,"373"
1029,"402"
1030,"364"
1031,"408"
1032,"420"
1033,"418"
1034,"430"
1035,"438"
1036,"444"
1037,"481"
1038,"468"
1039,"512"
1040,"555"
1041,"545"
1042,"571"
1043,"600"
1044,"614"
1045,"612"
1046,"659"
1047,"675"
1048,"649"
1049,"618"
1050,"676"
1051,"680"
1052,"594"
1053,"604"
1054,"592"
1055,"603"
1056,"594"
1057,"515"
1058,"471"
1059,"461"
1060,"448"
1061,"446"
1062,"410"
1063,"448"
1064,"391"
1065,"399"
1066,"389"
1067,"391"
1068,"377"
1069,"397"
1070,"364"
1071,"347"
1072,"351"
1073,"325"
1074,"329"
1075,"355"
1076,"310"
1077,"300"
1078,"327"
1079,"300"
1080,"288"
1081,"299"
1082,"285"
1083,"295"
1084,"318"
1085,"263"
1086,"271"
1087,"272"
1088,"275"
1089,"267"
1090,"277"
1091,"295"
1092,"275"
1093,"294"
1094,"248"
1095,"251"
1096,"263"
1097,"255"
1098,"272"
1099,"249"
1100,"286"
1101,"271"
1102,"236"
1103,"231"
1104,"271"
1105,"267"
1106,"262"
1107,"271"
1108,"255"
1109,"244"
1110,"225"
1111,"235"
1112,"243"
1113,"264"
1114,"224"
1115,"207"
1116,"273"
1117,"258"
1118,"256"
1119,"271"
1120,"265"
1121,"285"
1122,"302"
1123,"288"
1124,"292"
1125,"301"
1126,"317"
1127,"317"
1128,"316"
1129,"276"
1130,"285"
1131,"326"
1132,"308"
1133,"237"
1134,"248"
1135,"225"
1136,"250"
1137,"244"
1138,"234"
1139,"234"
1140,"215"
1141,"204"
1142,"229"
1143,"230"
1144,"210"
1145,"216"
1146,"239"
1147,"236"
1148,"255"
1149,"225"
1150,"228"
1151,"244"
1152,"220"
1153,"207"
1154,"226"
1155,"222"
1156,"222"
1157,"184"
1158,"212"
1159,"203"
1160,"233"
1161,"200"
1162,"209"
1163,"220"
1164,"216"
1165,"214"
1166,"191"
1167,"195"
1168,"197"
1169,"193"
1170,"177"
1171,"215"
1172,"239"
1173,"213"
1174,"209"
1175,"236"
1176,"235"
1177,"236"
1178,"252"
1179,"209"
1180,"215"
1181,"210"
1182,"218"
1183,"250"
1184,"245"
1185,"208"
1186,"217"
1187,"205"
1188,"229"
1189,"178"
1190,"231"
1191,"205"
1192,"203"
1193,"161"
1194,"216"
1195,"191"
1196,"216"
1197,"185"
1198,"203"
1199,"196"
1200,"189"
1201,"167"
1202,"218"
1203,"154"
1204,"192"
1205,"212"
1206,"196"
1207,"205"
1208,"188"
1209,"208"
1210,"186"
