Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-4B 1phi 0"
Duration Time,60.032
Ambient Temperature,"91.1"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"697403"
Raw Accumulated Counts,"722896"
Valid Count Last Packet,"10797"
Raw Count Last Packet,"11208"
Live Time,58.289989
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,19.7985
Number of Channels,2048
Vacuum,764
Channel#,Intensity
0,"1757"
1,"1479"
2,"981"
3,"468"
4,"196"
5,"78"
6,"21"
7,"5"
8,"0"
9,"0"
10,"0"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"0"
17,"0"
18,"0"
19,"0"
20,"0"
21,"5"
22,"39"
23,"111"
24,"185"
25,"218"
26,"184"
27,"183"
28,"182"
29,"175"
30,"145"
31,"182"
32,"173"
33,"183"
34,"165"
35,"157"
36,"157"
37,"145"
38,"145"
39,"150"
40,"143"
41,"139"
42,"153"
43,"149"
44,"156"
45,"165"
46,"157"
47,"198"
48,"160"
49,"163"
50,"149"
51,"165"
52,"135"
53,"166"
54,"164"
55,"165"
56,"147"
57,"174"
58,"135"
59,"148"
60,"168"
61,"128"
62,"156"
63,"132"
64,"134"
65,"139"
66,"126"
67,"145"
68,"146"
69,"154"
70,"172"
71,"200"
72,"180"
73,"248"
74,"251"
75,"230"
76,"220"
77,"194"
78,"187"
79,"197"
80,"233"
81,"316"
82,"512"
83,"742"
84,"1088"
85,"1302"
86,"1400"
87,"1398"
88,"1175"
89,"802"
90,"569"
91,"419"
92,"284"
93,"211"
94,"149"
95,"132"
96,"148"
97,"110"
98,"114"
99,"149"
100,"141"
101,"149"
102,"128"
103,"136"
104,"123"
105,"112"
106,"108"
107,"112"
108,"121"
109,"123"
110,"178"
111,"158"
112,"211"
113,"236"
114,"256"
115,"238"
116,"273"
117,"233"
118,"247"
119,"200"
120,"193"
121,"183"
122,"206"
123,"208"
124,"198"
125,"253"
126,"300"
127,"381"
128,"560"
129,"770"
130,"1104"
131,"1411"
132,"1862"
133,"2021"
134,"2021"
135,"1958"
136,"1725"
137,"1476"
138,"1343"
139,"1343"
140,"1375"
141,"1360"
142,"1442"
143,"1442"
144,"1662"
145,"1734"
146,"1803"
147,"1776"
148,"1509"
149,"1206"
150,"943"
151,"653"
152,"460"
153,"374"
154,"291"
155,"335"
156,"376"
157,"455"
158,"619"
159,"927"
160,"1345"
161,"1878"
162,"2753"
163,"3084"
164,"3591"
165,"3451"
166,"2973"
167,"2303"
168,"1616"
169,"967"
170,"648"
171,"418"
172,"296"
173,"295"
174,"345"
175,"473"
176,"623"
177,"706"
178,"787"
179,"810"
180,"771"
181,"719"
182,"666"
183,"622"
184,"615"
185,"480"
186,"401"
187,"308"
188,"248"
189,"194"
190,"180"
191,"171"
192,"189"
193,"174"
194,"189"
195,"190"
196,"218"
197,"218"
198,"273"
199,"226"
200,"281"
201,"255"
202,"217"
203,"209"
204,"231"
205,"198"
206,"201"
207,"229"
208,"206"
209,"197"
210,"203"
211,"196"
212,"230"
213,"209"
214,"221"
215,"225"
216,"234"
217,"260"
218,"292"
219,"341"
220,"413"
221,"446"
222,"496"
223,"550"
224,"507"
225,"512"
226,"477"
227,"403"
228,"342"
229,"312"
230,"278"
231,"248"
232,"273"
233,"265"
234,"242"
235,"255"
236,"259"
237,"283"
238,"299"
239,"307"
240,"263"
241,"306"
242,"304"
243,"324"
244,"341"
245,"309"
246,"319"
247,"303"
248,"315"
249,"311"
250,"291"
251,"275"
252,"258"
253,"319"
254,"292"
255,"308"
256,"293"
257,"309"
258,"300"
259,"297"
260,"323"
261,"320"
262,"293"
263,"351"
264,"378"
265,"346"
266,"373"
267,"399"
268,"381"
269,"382"
270,"389"
271,"418"
272,"404"
273,"416"
274,"414"
275,"395"
276,"375"
277,"384"
278,"434"
279,"395"
280,"377"
281,"364"
282,"377"
283,"375"
284,"403"
285,"385"
286,"385"
287,"410"
288,"386"
289,"418"
290,"416"
291,"460"
292,"410"
293,"449"
294,"430"
295,"438"
296,"428"
297,"418"
298,"424"
299,"422"
300,"414"
301,"448"
302,"416"
303,"414"
304,"413"
305,"380"
306,"448"
307,"504"
308,"549"
309,"610"
310,"831"
311,"1101"
312,"1538"
313,"2045"
314,"2783"
315,"3473"
316,"4114"
317,"4450"
318,"4408"
319,"4007"
320,"3313"
321,"2655"
322,"1939"
323,"1389"
324,"1004"
325,"703"
326,"595"
327,"471"
328,"457"
329,"435"
330,"419"
331,"407"
332,"449"
333,"445"
334,"435"
335,"455"
336,"485"
337,"487"
338,"535"
339,"519"
340,"497"
341,"542"
342,"543"
343,"638"
344,"726"
345,"734"
346,"825"
347,"915"
348,"1042"
349,"1112"
350,"1075"
351,"1087"
352,"953"
353,"963"
354,"962"
355,"795"
356,"800"
357,"747"
358,"776"
359,"757"
360,"818"
361,"822"
362,"859"
363,"882"
364,"945"
365,"1058"
366,"1139"
367,"1101"
368,"1222"
369,"1318"
370,"1358"
371,"1344"
372,"1199"
373,"1155"
374,"936"
375,"813"
376,"691"
377,"587"
378,"522"
379,"490"
380,"475"
381,"441"
382,"452"
383,"447"
384,"449"
385,"423"
386,"485"
387,"445"
388,"461"
389,"495"
390,"528"
391,"514"
392,"522"
393,"571"
394,"596"
395,"648"
396,"657"
397,"679"
398,"724"
399,"744"
400,"752"
401,"774"
402,"752"
403,"719"
404,"660"
405,"726"
406,"702"
407,"693"
408,"675"
409,"696"
410,"688"
411,"715"
412,"608"
413,"626"
414,"570"
415,"532"
416,"534"
417,"514"
418,"436"
419,"466"
420,"476"
421,"434"
422,"447"
423,"490"
424,"468"
425,"486"
426,"510"
427,"513"
428,"524"
429,"491"
430,"507"
431,"542"
432,"472"
433,"516"
434,"524"
435,"479"
436,"492"
437,"486"
438,"532"
439,"508"
440,"514"
441,"516"
442,"510"
443,"464"
444,"492"
445,"512"
446,"489"
447,"482"
448,"485"
449,"483"
450,"456"
451,"497"
452,"450"
453,"485"
454,"499"
455,"496"
456,"512"
457,"537"
458,"509"
459,"511"
460,"467"
461,"487"
462,"478"
463,"478"
464,"513"
465,"507"
466,"471"
467,"456"
468,"441"
469,"483"
470,"439"
471,"523"
472,"476"
473,"475"
474,"498"
475,"461"
476,"522"
477,"528"
478,"518"
479,"521"
480,"533"
481,"462"
482,"503"
483,"520"
484,"494"
485,"525"
486,"504"
487,"487"
488,"548"
489,"522"
490,"545"
491,"534"
492,"507"
493,"491"
494,"523"
495,"515"
496,"470"
497,"503"
498,"517"
499,"546"
500,"527"
501,"483"
502,"543"
503,"507"
504,"527"
505,"481"
506,"541"
507,"466"
508,"527"
509,"497"
510,"482"
511,"512"
512,"484"
513,"554"
514,"466"
515,"479"
516,"532"
517,"482"
518,"535"
519,"534"
520,"497"
521,"499"
522,"541"
523,"540"
524,"534"
525,"513"
526,"510"
527,"543"
528,"507"
529,"507"
530,"536"
531,"503"
532,"497"
533,"488"
534,"453"
535,"475"
536,"506"
537,"514"
538,"490"
539,"502"
540,"486"
541,"511"
542,"474"
543,"501"
544,"436"
545,"474"
546,"509"
547,"469"
548,"513"
549,"511"
550,"482"
551,"465"
552,"476"
553,"446"
554,"454"
555,"512"
556,"448"
557,"473"
558,"504"
559,"477"
560,"482"
561,"470"
562,"478"
563,"445"
564,"451"
565,"465"
566,"499"
567,"496"
568,"447"
569,"484"
570,"487"
571,"468"
572,"424"
573,"489"
574,"471"
575,"515"
576,"472"
577,"513"
578,"525"
579,"516"
580,"512"
581,"508"
582,"502"
583,"468"
584,"495"
585,"467"
586,"500"
587,"508"
588,"504"
589,"479"
590,"472"
591,"489"
592,"509"
593,"538"
594,"523"
595,"494"
