Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-4B 1phi 1"
Duration Time,60.034
Ambient Temperature,"92.0"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"680110"
Raw Accumulated Counts,"704397"
Valid Count Last Packet,"10914"
Raw Count Last Packet,"11287"
Live Time,58.360985
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,19.82
Number of Channels,2048
Vacuum,765
Channel#,Intensity
0,"1774"
1,"1424"
2,"978"
3,"497"
4,"195"
5,"84"
6,"22"
7,"2"
8,"3"
9,"1"
10,"0"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"0"
17,"0"
18,"0"
19,"0"
20,"0"
21,"3"
22,"35"
23,"111"
24,"189"
25,"169"
26,"164"
27,"169"
28,"167"
29,"165"
30,"157"
31,"155"
32,"168"
33,"148"
34,"163"
35,"168"
36,"138"
37,"136"
38,"129"
39,"122"
40,"146"
41,"126"
42,"127"
43,"158"
44,"158"
45,"173"
46,"203"
47,"173"
48,"153"
49,"144"
50,"156"
51,"127"
52,"177"
53,"128"
54,"129"
55,"145"
56,"136"
57,"151"
58,"143"
59,"129"
60,"149"
61,"138"
62,"145"
63,"133"
64,"131"
65,"117"
66,"119"
67,"123"
68,"125"
69,"143"
70,"171"
71,"171"
72,"207"
73,"212"
74,"240"
75,"211"
76,"190"
77,"180"
78,"175"
79,"171"
80,"212"
81,"281"
82,"434"
83,"682"
84,"1031"
85,"1191"
86,"1379"
87,"1203"
88,"1056"
89,"788"
90,"524"
91,"350"
92,"237"
93,"178"
94,"144"
95,"149"
96,"97"
97,"125"
98,"126"
99,"135"
100,"142"
101,"124"
102,"134"
103,"148"
104,"113"
105,"120"
106,"130"
107,"122"
108,"110"
109,"128"
110,"142"
111,"163"
112,"195"
113,"210"
114,"211"
115,"247"
116,"228"
117,"243"
118,"190"
119,"177"
120,"194"
121,"179"
122,"195"
123,"202"
124,"195"
125,"237"
126,"290"
127,"392"
128,"508"
129,"762"
130,"1010"
131,"1355"
132,"1708"
133,"1814"
134,"1912"
135,"1864"
136,"1652"
137,"1409"
138,"1286"
139,"1303"
140,"1319"
141,"1415"
142,"1420"
143,"1486"
144,"1572"
145,"1726"
146,"1789"
147,"1710"
148,"1533"
149,"1244"
150,"912"
151,"628"
152,"450"
153,"338"
154,"283"
155,"355"
156,"401"
157,"471"
158,"614"
159,"807"
160,"1248"
161,"1807"
162,"2425"
163,"3016"
164,"3328"
165,"3119"
166,"2751"
167,"2162"
168,"1496"
169,"953"
170,"565"
171,"359"
172,"276"
173,"297"
174,"374"
175,"407"
176,"549"
177,"596"
178,"713"
179,"774"
180,"762"
181,"740"
182,"733"
183,"629"
184,"588"
185,"487"
186,"393"
187,"303"
188,"249"
189,"208"
190,"215"
191,"185"
192,"150"
193,"194"
194,"201"
195,"176"
196,"233"
197,"264"
198,"242"
199,"265"
200,"246"
201,"211"
202,"249"
203,"211"
204,"225"
205,"206"
206,"204"
207,"215"
208,"200"
209,"230"
210,"206"
211,"236"
212,"229"
213,"237"
214,"268"
215,"233"
216,"239"
217,"287"
218,"298"
219,"353"
220,"442"
221,"487"
222,"605"
223,"657"
224,"594"
225,"583"
226,"464"
227,"414"
228,"410"
229,"315"
230,"282"
231,"255"
232,"249"
233,"270"
234,"267"
235,"270"
236,"236"
237,"269"
238,"282"
239,"329"
240,"305"
241,"303"
242,"352"
243,"345"
244,"328"
245,"377"
246,"346"
247,"317"
248,"314"
249,"277"
250,"311"
251,"295"
252,"326"
253,"286"
254,"302"
255,"294"
256,"324"
257,"329"
258,"325"
259,"338"
260,"322"
261,"343"
262,"335"
263,"342"
264,"350"
265,"368"
266,"408"
267,"363"
268,"344"
269,"396"
270,"356"
271,"326"
272,"370"
273,"372"
274,"350"
275,"372"
276,"384"
277,"375"
278,"367"
279,"361"
280,"393"
281,"354"
282,"354"
283,"374"
284,"390"
285,"385"
286,"358"
287,"424"
288,"410"
289,"470"
290,"444"
291,"455"
292,"483"
293,"452"
294,"482"
295,"491"
296,"460"
297,"415"
298,"413"
299,"433"
300,"428"
301,"394"
302,"437"
