Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-4B 2phi 0"
Duration Time,60.907
Ambient Temperature,"93.6"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"764900"
Raw Accumulated Counts,"793938"
Valid Count Last Packet,"11967"
Raw Count Last Packet,"12391"
Live Time,59.046021
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,20
Number of Channels,2048
Vacuum,764
Channel#,Intensity
0,"1763"
1,"1449"
2,"983"
3,"465"
4,"196"
5,"71"
6,"19"
7,"7"
8,"0"
9,"0"
10,"0"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"0"
17,"0"
18,"0"
19,"0"
20,"1"
21,"11"
22,"45"
23,"162"
24,"197"
25,"216"
26,"224"
27,"181"
28,"168"
29,"191"
30,"218"
31,"167"
32,"191"
33,"178"
34,"163"
35,"155"
36,"172"
37,"145"
38,"159"
39,"140"
40,"165"
41,"187"
42,"168"
43,"170"
44,"164"
45,"172"
46,"180"
47,"172"
48,"182"
49,"150"
50,"166"
51,"165"
52,"157"
53,"148"
54,"170"
55,"158"
56,"140"
57,"168"
58,"156"
59,"167"
60,"156"
61,"171"
62,"175"
63,"134"
64,"161"
65,"146"
66,"132"
67,"125"
68,"124"
69,"170"
70,"183"
71,"197"
72,"261"
73,"261"
74,"278"
75,"256"
76,"256"
77,"251"
78,"206"
79,"205"
80,"267"
81,"335"
82,"555"
83,"849"
84,"1141"
85,"1471"
86,"1618"
87,"1515"
88,"1383"
89,"896"
90,"607"
91,"441"
92,"294"
93,"228"
94,"171"
95,"164"
96,"146"
97,"139"
98,"131"
99,"155"
100,"142"
101,"133"
102,"109"
103,"129"
104,"143"
105,"146"
106,"144"
107,"138"
108,"123"
109,"137"
110,"153"
111,"184"
112,"184"
113,"215"
114,"238"
115,"237"
116,"242"
117,"215"
118,"228"
119,"211"
120,"185"
121,"200"
122,"217"
123,"237"
124,"209"
125,"256"
126,"300"
127,"368"
128,"556"
129,"739"
130,"1063"
131,"1384"
132,"1698"
133,"1910"
134,"1932"
135,"1721"
136,"1525"
137,"1467"
138,"1386"
139,"1328"
140,"1340"
141,"1480"
142,"1507"
143,"1594"
144,"1648"
145,"1729"
146,"1838"
147,"1732"
148,"1574"
149,"1214"
150,"962"
151,"656"
152,"499"
153,"354"
154,"303"
155,"379"
156,"356"
