Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-4B 2phi 2"
Duration Time,60.907
Ambient Temperature,"93.6"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"761925"
Raw Accumulated Counts,"790968"
Valid Count Last Packet,"11798"
Raw Count Last Packet,"12253"
Live Time,59.042999
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,19.8238
Number of Channels,2048
Vacuum,765
Channel#,Intensity
0,"1761"
1,"1457"
2,"997"
3,"497"
4,"215"
5,"79"
6,"22"
7,"5"
8,"0"
9,"1"
10,"2"
11,"1"
12,"0"
13,"1"
14,"0"
15,"1"
16,"0"
17,"0"
18,"0"
19,"0"
20,"1"
21,"4"
22,"53"
23,"131"
24,"180"
25,"205"
26,"196"
27,"175"
28,"219"
29,"202"
30,"172"
31,"166"
32,"172"
33,"161"
34,"163"
35,"179"
36,"192"
37,"168"
38,"165"
39,"170"
40,"161"
41,"176"
42,"131"
43,"166"
44,"190"
45,"157"
46,"157"
47,"214"
48,"165"
49,"163"
50,"160"
51,"150"
52,"167"
53,"149"
54,"169"
55,"160"
56,"147"
57,"166"
58,"164"
59,"175"
60,"160"
61,"159"
62,"157"
63,"160"
64,"135"
65,"149"
66,"143"
67,"139"
68,"147"
69,"154"
70,"187"
71,"217"
72,"253"
73,"277"
74,"302"
75,"276"
76,"256"
77,"216"
78,"233"
79,"227"
80,"248"
81,"316"
82,"549"
83,"784"
84,"1134"
85,"1497"
86,"1593"
87,"1459"
88,"1237"
89,"895"
90,"582"
91,"395"
92,"266"
93,"205"
94,"146"
95,"155"
96,"162"
97,"162"
98,"132"
99,"163"
100,"135"
101,"127"
102,"150"
103,"128"
104,"122"
105,"129"
106,"118"
107,"139"
108,"134"
109,"145"
110,"178"
111,"175"
112,"178"
113,"219"
114,"212"
115,"231"
116,"238"
117,"230"
118,"210"
119,"185"
120,"194"
121,"194"
122,"210"
123,"203"
124,"214"
125,"258"
126,"288"
127,"382"
128,"533"
129,"782"
130,"1030"
131,"1322"
132,"1761"
133,"1944"
134,"1951"
135,"1789"
136,"1584"
137,"1454"
138,"1297"
139,"1379"
140,"1355"
141,"1381"
142,"1410"
143,"1611"
144,"1662"
145,"1743"
146,"1811"
147,"1758"
148,"1457"
149,"1232"
150,"944"
151,"670"
152,"510"
153,"412"
154,"349"
155,"311"
156,"383"
