Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-4B -1phi 7"
645,"409"
646,"439"
647,"405"
648,"400"
649,"420"
650,"391"
651,"406"
652,"429"
653,"429"
654,"477"
655,"497"
656,"537"
657,"608"
658,"656"
659,"688"
660,"785"
661,"831"
662,"848"
663,"902"
664,"899"
665,"927"
666,"763"
667,"767"
668,"679"
669,"617"
670,"541"
671,"544"
672,"511"
673,"415"
674,"426"
675,"431"
676,"381"
677,"395"
678,"376"
679,"393"
680,"387"
681,"421"
682,"399"
683,"379"
684,"395"
685,"382"
686,"375"
687,"380"
688,"391"
689,"373"
690,"378"
691,"382"
692,"372"
693,"414"
694,"402"
695,"445"
696,"439"
697,"445"
698,"520"
699,"469"
700,"544"
701,"543"
702,"511"
703,"529"
704,"507"
705,"490"
706,"449"
707,"442"
708,"423"
709,"385"
710,"366"
711,"362"
712,"364"
713,"385"
714,"369"
715,"377"
716,"376"
717,"360"
718,"373"
719,"390"
720,"374"
721,"382"
722,"371"
723,"355"
724,"372"
725,"374"
726,"357"
727,"348"
728,"376"
729,"384"
730,"431"
731,"388"
732,"397"
733,"410"
734,"419"
735,"418"
736,"395"
737,"389"
738,"411"
739,"474"
740,"482"
741,"428"
742,"454"
743,"471"
744,"463"
745,"455"
746,"390"
747,"435"
748,"382"
749,"382"
750,"365"
751,"393"
752,"346"
753,"395"
754,"387"
755,"436"
756,"374"
757,"372"
758,"329"
759,"359"
760,"383"
761,"372"
762,"355"
763,"329"
764,"347"
765,"359"
766,"347"
767,"342"
768,"366"
769,"326"
770,"356"
771,"371"
772,"371"
773,"390"
774,"462"
775,"433"
776,"433"
777,"475"
778,"479"
779,"521"
780,"496"
781,"503"
782,"518"
783,"498"
784,"487"
785,"485"
786,"470"
787,"426"
788,"413"
789,"432"
790,"409"
791,"376"
792,"380"
793,"378"
794,"360"
795,"342"
796,"349"
797,"390"
798,"361"
799,"311"
800,"298"
801,"340"
802,"311"
803,"337"
804,"356"
805,"337"
806,"359"
807,"331"
808,"354"
809,"335"
810,"331"
811,"357"
812,"355"
813,"309"
814,"351"
815,"373"
816,"326"
817,"352"
818,"297"
819,"355"
820,"322"
821,"339"
822,"346"
823,"329"
824,"370"
825,"345"
826,"346"
827,"354"
828,"359"
829,"356"
830,"337"
831,"352"
832,"326"
833,"338"
834,"312"
835,"322"
836,"312"
837,"357"
838,"346"
839,"337"
840,"321"
841,"352"
842,"335"
843,"316"
844,"332"
845,"336"
846,"326"
847,"352"
848,"351"
849,"362"
850,"331"
851,"322"
852,"357"
853,"385"
854,"384"
855,"328"
856,"328"
857,"373"
858,"335"
859,"319"
860,"317"
861,"354"
862,"328"
863,"360"
864,"378"
865,"386"
866,"346"
867,"339"
868,"364"
869,"374"
870,"339"
871,"357"
872,"396"
873,"383"
874,"385"
875,"387"
876,"391"
877,"395"
878,"385"
879,"415"
880,"365"
881,"376"
882,"374"
883,"371"
884,"399"
885,"374"
886,"385"
887,"414"
888,"385"
889,"375"
890,"387"
891,"405"
892,"404"
893,"413"
894,"426"
895,"420"
896,"434"
897,"403"
898,"423"
899,"418"
900,"468"
901,"463"
902,"434"
903,"425"
904,"461"
905,"524"
906,"447"
907,"485"
908,"491"
909,"532"
910,"513"
911,"551"
912,"532"
913,"565"
914,"607"
915,"604"
916,"651"
917,"694"
918,"722"
919,"716"
920,"741"
921,"791"
922,"773"
923,"844"
924,"885"
925,"978"
926,"954"
927,"1045"
928,"1030"
929,"1005"
930,"1056"
931,"1070"
932,"1161"
933,"1148"
934,"1160"
935,"1217"
936,"1243"
937,"1244"
938,"1213"
939,"1189"
940,"1219"
941,"1234"
942,"1246"
943,"1232"
944,"1170"
945,"1136"
946,"1072"
947,"1065"
948,"1063"
949,"1051"
950,"1003"
951,"925"
952,"916"
953,"854"
954,"824"
955,"855"
956,"722"
957,"718"
958,"722"
959,"658"
960,"621"
961,"620"
962,"619"
963,"614"
964,"532"
965,"521"
966,"582"
967,"515"
968,"468"
969,"410"
970,"483"
971,"462"
972,"448"
973,"403"
974,"411"
975,"411"
976,"440"
977,"392"
978,"346"
979,"315"
980,"364"
981,"373"
982,"335"
983,"360"
984,"354"
985,"356"
986,"371"
987,"330"
988,"373"
989,"419"
990,"401"
991,"484"
992,"458"
993,"582"
994,"608"
995,"613"
996,"621"
997,"691"
998,"720"
999,"711"
1000,"735"
1001,"778"
1002,"747"
1003,"760"
1004,"742"
1005,"648"
1006,"576"
1007,"579"
1008,"586"
1009,"457"
1010,"452"
1011,"364"
1012,"343"
1013,"357"
1014,"337"
1015,"311"
1016,"283"
1017,"293"
1018,"312"
1019,"283"
1020,"325"
1021,"337"
1022,"316"
1023,"327"
1024,"311"
1025,"320"
1026,"331"
1027,"346"
1028,"334"
1029,"319"
1030,"343"
1031,"314"
1032,"356"
1033,"356"
1034,"414"
1035,"372"
1036,"393"
1037,"470"
1038,"427"
1039,"502"
1040,"434"
1041,"465"
1042,"507"
1043,"569"
1044,"532"
1045,"570"
1046,"588"
1047,"610"
1048,"637"
1049,"552"
1050,"580"
1051,"580"
1052,"538"
1053,"564"
1054,"511"
1055,"469"
1056,"501"
1057,"448"
1058,"411"
1059,"352"
1060,"384"
1061,"380"
1062,"398"
1063,"398"
1064,"352"
1065,"372"
1066,"323"
1067,"324"
1068,"329"
1069,"314"
1070,"301"
1071,"299"
1072,"318"
1073,"284"
1074,"301"
1075,"321"
1076,"330"
1077,"270"
1078,"264"
1079,"294"
1080,"269"
1081,"279"
1082,"268"
1083,"246"
1084,"258"
1085,"276"
1086,"290"
1087,"235"
1088,"273"
1089,"238"
1090,"232"
1091,"238"
1092,"252"
1093,"241"
1094,"251"
1095,"237"
1096,"249"
1097,"256"
1098,"220"
1099,"215"
1100,"261"
1101,"237"
1102,"198"
1103,"261"
1104,"224"
1105,"211"
1106,"202"
1107,"208"
1108,"206"
1109,"210"
1110,"218"
1111,"227"
1112,"206"
1113,"235"
1114,"240"
1115,"223"
1116,"214"
1117,"239"
1118,"221"
1119,"241"
1120,"228"
1121,"269"
1122,"246"
1123,"248"
1124,"289"
1125,"289"
1126,"277"
1127,"284"
1128,"296"
1129,"257"
1130,"259"
1131,"259"
1132,"236"
1133,"233"
1134,"244"
1135,"211"
1136,"241"
1137,"217"
1138,"203"
1139,"197"
1140,"205"
1141,"195"
1142,"200"
1143,"200"
1144,"192"
1145,"220"
1146,"203"
1147,"200"
1148,"218"
1149,"208"
1150,"212"
1151,"247"
1152,"191"
1153,"203"
1154,"197"
1155,"180"
1156,"207"
1157,"185"
1158,"166"
1159,"178"
1160,"179"
1161,"211"
1162,"189"
1163,"203"
1164,"173"
1165,"181"
1166,"189"
1167,"179"
1168,"178"
1169,"178"
1170,"167"
1171,"206"
1172,"178"
1173,"184"
1174,"180"
1175,"214"
1176,"200"
1177,"202"
1178,"218"
1179,"212"
1180,"212"
1181,"209"
1182,"207"
1183,"239"
1184,"239"
1185,"205"
1186,"189"
1187,"192"
1188,"185"
1189,"193"
1190,"204"
1191,"174"
1192,"172"
1193,"173"
1194,"180"
1195,"157"
1196,"173"
1197,"190"
1198,"169"
1199,"173"
1200,"179"
1201,"183"
1202,"181"
1203,"200"
1204,"201"
1205,"177"
1206,"165"
1207,"160"
1208,"163"
1209,"171"
1210,"167"
1211,"154"
1212,"161"
1213,"174"
1214,"165"
1215,"155"
1216,"168"
1217,"158"
1218,"170"
1219,"157"
1220,"163"
1221,"160"
1222,"151"
1223,"167"
1224,"136"
1225,"134"
1226,"163"
1227,"149"
1228,"151"
1229,"146"
1230,"145"
1231,"171"
1232,"159"
1233,"141"
1234,"151"
1235,"166"
1236,"153"
1237,"173"
1238,"188"
1239,"145"
1240,"155"
1241,"173"
1242,"132"
1243,"157"
1244,"149"
1245,"161"
1246,"146"
1247,"169"
1248,"158"
1249,"153"
1250,"152"
1251,"154"
1252,"161"
1253,"129"
1254,"163"
1255,"148"
1256,"150"
1257,"162"
1258,"156"
1259,"154"
1260,"130"
1261,"155"
1262,"164"
1263,"176"
1264,"153"
1265,"162"
1266,"156"
1267,"151"
1268,"118"
1269,"151"
1270,"127"
1271,"133"
1272,"147"
1273,"148"
1274,"136"
1275,"135"
1276,"132"
1277,"164"
1278,"124"
1279,"133"
1280,"122"
1281,"111"
1282,"140"
1283,"145"
1284,"144"
1285,"150"
1286,"134"
1287,"130"
1288,"125"
1289,"130"
1290,"139"
1291,"139"
1292,"141"
1293,"120"
1294,"141"
1295,"133"
1296,"149"
1297,"138"
1298,"125"
1299,"116"
1300,"130"
1301,"127"
1302,"120"
1303,"115"
1304,"131"
1305,"118"
1306,"135"
1307,"127"
1308,"136"
1309,"140"
1310,"115"
1311,"126"
1312,"120"
1313,"123"
1314,"122"
1315,"131"
1316,"126"
1317,"127"
1318,"124"
1319,"109"
1320,"124"
1321,"145"
1322,"124"
1323,"119"
1324,"118"
1325,"123"
1326,"123"
1327,"121"
1328,"125"
1329,"112"
1330,"109"
1331,"137"
1332,"124"
1333,"126"
1334,"106"
1335,"117"
1336,"104"
1337,"126"
1338,"122"
1339,"105"
1340,"126"
1341,"104"
1342,"137"
1343,"127"
1344,"101"
1345,"151"
1346,"97"
1347,"115"
1348,"109"
1349,"114"
1350,"123"
1351,"125"
1352,"110"
1353,"101"
1354,"106"
1355,"96"
1356,"115"
1357,"113"
1358,"133"
1359,"102"
1360,"100"
1361,"116"
1362,"99"
1363,"117"
1364,"102"
1365,"103"
1366,"100"
1367,"97"
1368,"110"
1369,"120"
1370,"103"
1371,"87"
1372,"108"
1373,"111"
1374,"100"
1375,"120"
1376,"94"
1377,"107"
1378,"86"
1379,"117"
1380,"101"
1381,"109"
1382,"106"
1383,"111"
1384,"86"
1385,"110"
1386,"100"
1387,"99"
1388,"100"
1389,"96"
1390,"115"
1391,"96"
1392,"100"
1393,"105"
1394,"100"
1395,"89"
1396,"106"
1397,"114"
1398,"101"
1399,"96"
1400,"97"
1401,"94"
1402,"100"
1403,"103"
1404,"121"
1405,"94"
1406,"99"
1407,"103"
1408,"84"
1409,"90"
1410,"87"
1411,"84"
1412,"101"
1413,"103"
1414,"82"
1415,"91"
1416,"97"
1417,"82"
1418,"92"
1419,"94"
1420,"77"
1421,"114"
1422,"88"
1423,"82"
1424,"80"
1425,"98"
1426,"81"
1427,"91"
1428,"101"
1429,"89"
1430,"85"
1431,"71"
1432,"74"
1433,"96"
1434,"86"
1435,"88"
1436,"84"
1437,"72"
1438,"85"
1439,"95"
1440,"73"
1441,"83"
1442,"106"
1443,"93"
1444,"78"
1445,"99"
1446,"86"
1447,"86"
1448,"79"
1449,"86"
1450,"81"
1451,"73"
1452,"84"
1453,"72"
1454,"81"
1455,"90"
1456,"91"
1457,"79"
1458,"77"
1459,"81"
1460,"87"
1461,"70"
1462,"79"
1463,"94"
1464,"77"
1465,"58"
1466,"73"
1467,"68"
1468,"45"
1469,"64"
1470,"75"
1471,"80"
1472,"84"
1473,"78"
1474,"79"
1475,"55"
1476,"79"
1477,"71"
1478,"72"
1479,"80"
1480,"68"
1481,"63"
1482,"62"
1483,"78"
1484,"80"
1485,"73"
1486,"68"
1487,"66"
1488,"74"
1489,"77"
1490,"69"
1491,"66"
1492,"73"
1493,"77"
1494,"65"
1495,"58"
1496,"60"
1497,"66"
1498,"78"
1499,"53"
1500,"61"
1501,"71"
1502,"67"
1503,"81"
1504,"60"
1505,"61"
1506,"63"
1507,"48"
1508,"77"
1509,"72"
1510,"65"
1511,"51"
1512,"55"
1513,"56"
1514,"56"
1515,"63"
1516,"59"
1517,"69"
1518,"70"
1519,"75"
1520,"70"
1521,"44"
1522,"52"
1523,"54"
1524,"57"
1525,"64"
1526,"68"
1527,"45"
1528,"57"
1529,"65"
1530,"57"
1531,"52"
1532,"57"
1533,"61"
1534,"52"
1535,"54"
1536,"67"
1537,"57"
1538,"65"
1539,"63"
1540,"46"
1541,"49"
1542,"49"
1543,"61"
1544,"63"
1545,"54"
1546,"47"
1547,"51"
1548,"51"
1549,"50"
1550,"51"
1551,"59"
1552,"42"
1553,"50"
1554,"64"
1555,"52"
1556,"55"
1557,"46"
1558,"44"
1559,"42"
1560,"42"
1561,"62"
1562,"48"
1563,"49"
1564,"35"
1565,"41"
1566,"41"
1567,"42"
1568,"42"
1569,"32"
1570,"49"
1571,"48"
1572,"53"
1573,"50"
1574,"54"
1575,"47"
1576,"53"
1577,"52"
1578,"47"
1579,"38"
1580,"33"
1581,"44"
1582,"46"
1583,"34"
1584,"43"
1585,"41"
1586,"44"
1587,"34"
1588,"42"
1589,"43"
1590,"39"
1591,"42"
1592,"35"
1593,"45"
1594,"32"
1595,"40"
1596,"47"
1597,"32"
1598,"37"
1599,"43"
1600,"42"
1601,"59"
1602,"44"
1603,"35"
1604,"30"
1605,"44"
1606,"36"
1607,"38"
1608,"30"
1609,"30"
1610,"24"
1611,"24"
1612,"30"
1613,"37"
1614,"37"
1615,"36"
1616,"39"
1617,"37"
1618,"35"
1619,"37"
1620,"30"
1621,"29"
1622,"33"
1623,"31"
1624,"29"
1625,"30"
1626,"27"
1627,"31"
1628,"29"
1629,"32"
1630,"32"
1631,"39"
1632,"27"
1633,"30"
1634,"31"
1635,"23"
1636,"26"
1637,"30"
1638,"25"
1639,"22"
1640,"23"
1641,"25"
1642,"25"
1643,"19"
1644,"18"
1645,"24"
1646,"24"
1647,"23"
1648,"17"
1649,"28"
1650,"21"
1651,"21"
1652,"21"
1653,"15"
1654,"18"
1655,"24"
1656,"20"
1657,"22"
1658,"18"
1659,"22"
1660,"21"
1661,"28"
1662,"16"
1663,"19"
1664,"21"
1665,"25"
1666,"21"
1667,"15"
1668,"18"
1669,"13"
1670,"15"
1671,"23"
1672,"20"
1673,"12"
1674,"19"
1675,"20"
1676,"19"
1677,"18"
1678,"15"
1679,"18"
1680,"18"
1681,"19"
1682,"12"
1683,"14"
1684,"19"
1685,"14"
1686,"16"
1687,"17"
1688,"11"
1689,"20"
1690,"10"
1691,"21"
1692,"7"
1693,"14"
1694,"11"
1695,"11"
1696,"8"
1697,"10"
1698,"7"
1699,"10"
1700,"10"
1701,"15"
1702,"11"
1703,"13"
1704,"10"
1705,"11"
1706,"10"
1707,"12"
1708,"10"
1709,"10"
1710,"11"
1711,"13"
1712,"11"
1713,"13"
1714,"12"
1715,"5"
1716,"9"
1717,"8"
1718,"7"
1719,"12"
1720,"12"
1721,"10"
1722,"5"
1723,"5"
1724,"2"
1725,"6"
1726,"5"
1727,"6"
1728,"7"
1729,"4"
1730,"4"
1731,"7"
1732,"4"
1733,"7"
1734,"4"
1735,"9"
1736,"2"
1737,"4"
1738,"3"
1739,"7"
1740,"1"
1741,"7"
1742,"4"
1743,"3"
1744,"7"
1745,"2"
1746,"2"
1747,"2"
1748,"4"
1749,"2"
1750,"4"
1751,"1"
1752,"6"
1753,"4"
1754,"4"
1755,"3"
1756,"3"
1757,"1"
1758,"2"
1759,"4"
1760,"4"
1761,"3"
1762,"1"
1763,"3"
1764,"0"
1765,"2"
1766,"1"
1767,"0"
1768,"3"
1769,"4"
1770,"3"
1771,"1"
1772,"1"
1773,"5"
1774,"1"
1775,"0"
1776,"2"
1777,"5"
1778,"2"
1779,"5"
1780,"6"
1781,"0"
1782,"2"
1783,"2"
1784,"3"
1785,"3"
1786,"1"
1787,"3"
1788,"2"
1789,"1"
1790,"0"
1791,"2"
1792,"3"
1793,"4"
1794,"3"
1795,"2"
1796,"0"
1797,"3"
1798,"5"
1799,"1"
1800,"0"
1801,"1"
1802,"2"
1803,"2"
1804,"2"
1805,"4"
1806,"0"
1807,"4"
1808,"0"
1809,"0"
1810,"4"
1811,"2"
1812,"0"
1813,"2"
1814,"1"
1815,"2"
1816,"2"
1817,"1"
1818,"1"
1819,"2"
1820,"2"
1821,"1"
1822,"2"
1823,"1"
1824,"0"
1825,"2"
1826,"1"
1827,"0"
1828,"1"
1829,"2"
1830,"0"
1831,"1"
1832,"2"
1833,"1"
1834,"0"
1835,"4"
1836,"2"
1837,"0"
1838,"2"
1839,"0"
1840,"2"
1841,"2"
1842,"2"
1843,"1"
1844,"1"
1845,"2"
1846,"1"
1847,"1"
1848,"1"
1849,"1"
1850,"0"
1851,"1"
1852,"0"
1853,"1"
1854,"2"
1855,"1"
1856,"1"
1857,"2"
1858,"0"
1859,"0"
1860,"1"
1861,"0"
1862,"1"
1863,"2"
1864,"1"
1865,"2"
1866,"0"
1867,"1"
1868,"0"
1869,"2"
1870,"0"
1871,"1"
1872,"0"
1873,"0"
1874,"1"
1875,"2"
1876,"0"
1877,"0"
1878,"0"
1879,"1"
1880,"0"
1881,"0"
1882,"0"
1883,"0"
1884,"1"
1885,"0"
1886,"1"
1887,"1"
1888,"0"
1889,"1"
1890,"1"
1891,"0"
1892,"0"
1893,"0"
1894,"2"
1895,"0"
1896,"0"
1897,"0"
1898,"0"
1899,"1"
1900,"1"
1901,"1"
1902,"1"
1903,"1"
1904,"1"
1905,"0"
1906,"1"
1907,"0"
1908,"1"
1909,"0"
1910,"3"
1911,"0"
1912,"1"
1913,"0"
1914,"0"
1915,"1"
1916,"0"
1917,"0"
1918,"0"
1919,"0"
1920,"0"
1921,"0"
1922,"0"
1923,"0"
1924,"1"
1925,"0"
1926,"0"
1927,"0"
1928,"2"
1929,"1"
1930,"0"
1931,"0"
1932,"0"
1933,"0"
1934,"1"
1935,"1"
1936,"0"
1937,"1"
1938,"0"
1939,"0"
1940,"0"
1941,"1"
1942,"0"
1943,"0"
1944,"0"
1945,"0"
1946,"0"
1947,"0"
1948,"1"
1949,"0"
1950,"0"
1951,"0"
1952,"0"
1953,"0"
1954,"0"
1955,"0"
1956,"0"
1957,"0"
1958,"0"
1959,"0"
1960,"0"
1961,"0"
1962,"0"
1963,"0"
1964,"0"
1965,"0"
1966,"0"
1967,"0"
1968,"0"
1969,"0"
1970,"0"
1971,"0"
1972,"0"
1973,"0"
1974,"0"
1975,"0"
1976,"0"
1977,"0"
1978,"0"
1979,"0"
1980,"0"
1981,"0"
1982,"0"
1983,"0"
1984,"0"
1985,"0"
1986,"0"
1987,"0"
1988,"0"
1989,"0"
1990,"0"
1991,"0"
1992,"0"
1993,"0"
1994,"0"
1995,"0"
1996,"0"
1997,"0"
1998,"0"
1999,"0"
2000,"0"
2001,"0"
2002,"0"
2003,"0"
2004,"0"
2005,"0"
2006,"0"
2007,"0"
2008,"0"
2009,"0"
2010,"0"
2011,"0"
2012,"1"
2013,"0"
2014,"0"
2015,"0"
2016,"0"
2017,"0"
2018,"0"
2019,"0"
2020,"0"
2021,"0"
2022,"0"
2023,"0"
2024,"1"
2025,"0"
2026,"0"
2027,"0"
2028,"0"
2029,"0"
2030,"0"
2031,"0"
2032,"0"
2033,"0"
2034,"0"
2035,"0"
2036,"0"
2037,"0"
2038,"0"
2039,"0"
2040,"0"
2041,"0"
2042,"1"
2043,"1"
2044,"0"
2045,"0"
2046,"0"
2047,"0"


