Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"AM-0102 6phi 2"
1541,"49"
1542,"55"
1543,"44"
1544,"42"
1545,"49"
1546,"44"
1547,"47"
1548,"55"
1549,"54"
1550,"53"
1551,"40"
1552,"54"
1553,"59"
1554,"42"
1555,"58"
1556,"53"
1557,"43"
1558,"42"
1559,"47"
1560,"46"
1561,"36"
1562,"48"
1563,"46"
1564,"47"
1565,"53"
1566,"41"
1567,"37"
1568,"31"
1569,"46"
1570,"38"
1571,"42"
1572,"34"
1573,"40"
1574,"53"
1575,"42"
1576,"44"
1577,"35"
1578,"30"
1579,"38"
1580,"51"
1581,"38"
1582,"32"
1583,"37"
1584,"37"
1585,"37"
1586,"33"
1587,"30"
1588,"42"
1589,"34"
1590,"29"
1591,"49"
1592,"39"
1593,"38"
1594,"43"
1595,"34"
1596,"41"
1597,"27"
1598,"38"
1599,"42"
1600,"45"
1601,"41"
1602,"30"
1603,"37"
1604,"32"
1605,"30"
1606,"33"
1607,"29"
1608,"35"
1609,"36"
1610,"44"
1611,"39"
1612,"38"
1613,"40"
1614,"32"
1615,"31"
1616,"39"
1617,"27"
1618,"36"
1619,"34"
1620,"28"
1621,"31"
1622,"22"
1623,"30"
1624,"23"
1625,"26"
1626,"34"
1627,"25"
1628,"27"
1629,"25"
1630,"22"
1631,"30"
1632,"25"
1633,"18"
1634,"23"
1635,"19"
1636,"23"
1637,"19"
1638,"16"
1639,"26"
1640,"35"
1641,"23"
1642,"25"
1643,"37"
1644,"23"
1645,"15"
1646,"17"
1647,"19"
1648,"23"
1649,"19"
1650,"18"
1651,"20"
1652,"9"
1653,"22"
1654,"24"
1655,"25"
1656,"23"
1657,"20"
1658,"25"
1659,"12"
1660,"18"
1661,"24"
1662,"18"
1663,"24"
1664,"26"
1665,"23"
1666,"19"
1667,"23"
1668,"13"
1669,"16"
1670,"18"
1671,"20"
1672,"14"
1673,"22"
1674,"18"
1675,"15"
1676,"15"
1677,"18"
1678,"22"
1679,"14"
1680,"16"
1681,"11"
1682,"16"
1683,"10"
1684,"8"
1685,"12"
1686,"19"
1687,"11"
1688,"15"
1689,"20"
1690,"12"
1691,"10"
1692,"17"
1693,"15"
1694,"12"
1695,"14"
1696,"8"
1697,"12"
1698,"5"
1699,"9"
1700,"15"
1701,"11"
1702,"6"
1703,"9"
1704,"12"
1705,"11"
1706,"16"
1707,"11"
1708,"10"
1709,"12"
1710,"7"
1711,"8"
1712,"18"
1713,"8"
1714,"8"
1715,"5"
1716,"8"
1717,"6"
1718,"10"
1719,"11"
1720,"6"
1721,"14"
1722,"13"
1723,"3"
1724,"8"
1725,"10"
1726,"11"
1727,"7"
1728,"6"
1729,"8"
1730,"4"
1731,"4"
1732,"3"
1733,"5"
1734,"7"
1735,"7"
1736,"6"
1737,"12"
1738,"6"
1739,"3"
1740,"5"
1741,"9"
1742,"4"
1743,"8"
1744,"4"
1745,"7"
1746,"4"
1747,"5"
1748,"4"
1749,"8"
1750,"2"
1751,"6"
1752,"4"
1753,"6"
1754,"1"
1755,"5"
1756,"2"
1757,"4"
1758,"7"
1759,"6"
1760,"4"
1761,"1"
1762,"1"
1763,"3"
1764,"6"
1765,"2"
1766,"2"
1767,"7"
1768,"2"
1769,"7"
1770,"2"
1771,"4"
1772,"2"
1773,"7"
1774,"3"
1775,"0"
1776,"2"
1777,"5"
1778,"0"
1779,"1"
1780,"0"
1781,"2"
1782,"1"
1783,"0"
1784,"0"
1785,"0"
1786,"1"
1787,"4"
1788,"1"
1789,"3"
1790,"0"
1791,"1"
1792,"6"
1793,"1"
1794,"3"
1795,"1"
1796,"3"
1797,"1"
1798,"4"
1799,"4"
1800,"6"
1801,"1"
1802,"2"
1803,"2"
1804,"0"
1805,"1"
1806,"1"
1807,"1"
1808,"0"
1809,"1"
1810,"2"
1811,"0"
1812,"2"
1813,"4"
1814,"1"
1815,"1"
1816,"1"
1817,"4"
1818,"0"
1819,"3"
1820,"3"
1821,"0"
1822,"1"
1823,"1"
1824,"2"
1825,"0"
1826,"3"
1827,"4"
1828,"3"
1829,"0"
1830,"0"
1831,"0"
1832,"2"
1833,"0"
1834,"1"
1835,"0"
1836,"1"
1837,"3"
1838,"1"
1839,"0"
1840,"0"
1841,"4"
1842,"0"
1843,"1"
1844,"0"
1845,"1"
1846,"1"
1847,"3"
1848,"2"
1849,"1"
1850,"0"
1851,"1"
1852,"1"
1853,"1"
1854,"0"
1855,"0"
1856,"3"
1857,"2"
1858,"0"
1859,"1"
1860,"0"
1861,"1"
1862,"1"
1863,"0"
1864,"1"
1865,"1"
1866,"0"
1867,"0"
1868,"0"
1869,"1"
1870,"2"
1871,"0"
1872,"0"
1873,"1"
1874,"0"
1875,"1"
1876,"1"
1877,"2"
1878,"0"
1879,"0"
1880,"0"
1881,"0"
1882,"1"
1883,"1"
1884,"1"
1885,"1"
1886,"0"
1887,"1"
1888,"1"
1889,"1"
1890,"1"
1891,"2"
1892,"1"
1893,"0"
1894,"0"
1895,"2"
1896,"2"
1897,"0"
1898,"1"
1899,"1"
1900,"2"
1901,"2"
1902,"1"
1903,"0"
1904,"0"
1905,"1"
1906,"2"
1907,"0"
1908,"0"
1909,"0"
1910,"0"
1911,"1"
1912,"0"
1913,"0"
1914,"1"
1915,"1"
1916,"0"
1917,"1"
1918,"0"
1919,"1"
1920,"0"
1921,"2"
1922,"1"
1923,"3"
1924,"1"
1925,"1"
1926,"0"
1927,"0"
1928,"0"
1929,"0"
1930,"0"
1931,"0"
1932,"1"
1933,"0"
1934,"0"
1935,"0"
1936,"0"
1937,"1"
1938,"0"
1939,"0"
1940,"0"
1941,"0"
1942,"1"
1943,"0"
1944,"0"
1945,"0"
1946,"0"
1947,"0"
1948,"0"
1949,"0"
1950,"0"
1951,"0"
1952,"0"
1953,"1"
1954,"0"
1955,"1"
1956,"0"
1957,"0"
1958,"0"
1959,"0"
1960,"0"
1961,"1"
1962,"0"
1963,"0"
1964,"0"
1965,"0"
1966,"0"
1967,"0"
1968,"0"
1969,"0"
1970,"1"
1971,"0"
1972,"0"
1973,"0"
1974,"0"
1975,"0"
1976,"0"
1977,"0"
1978,"0"
1979,"0"
1980,"0"
1981,"0"
1982,"0"
1983,"0"
1984,"0"
1985,"0"
1986,"0"
1987,"0"
1988,"0"
1989,"0"
1990,"0"
1991,"2"
1992,"0"
1993,"1"
1994,"0"
1995,"0"
1996,"0"
1997,"0"
1998,"1"
1999,"0"
2000,"0"
2001,"1"
2002,"0"
2003,"0"
2004,"0"
2005,"0"
2006,"1"
2007,"0"
2008,"0"
2009,"0"
2010,"0"
2011,"0"
2012,"0"
2013,"0"
2014,"0"
2015,"0"
2016,"0"
2017,"0"
2018,"0"
2019,"0"
2020,"0"
2021,"0"
2022,"0"
2023,"0"
2024,"0"
2025,"0"
2026,"0"
2027,"0"
2028,"0"
2029,"0"
2030,"0"
2031,"0"
2032,"0"
2033,"1"
2034,"0"
2035,"0"
2036,"0"
2037,"0"
2038,"1"
2039,"0"
2040,"0"
2041,"0"
2042,"0"
2043,"1"
2044,"1"
2045,"0"
2046,"0"
2047,"0"


