Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"AM-0102 5phi 4"
Duration Time,60.842
Ambient Temperature,"101.0"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"1280735"
Raw Accumulated Counts,"1354221"
Valid Count Last Packet,"19333"
Raw Count Last Packet,"20542"
Live Time,57.691010
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,19.7884
Number of Channels,2048
Vacuum,512
Channel#,Intensity
0,"1749"
1,"1485"
2,"894"
3,"489"
4,"257"
5,"70"
6,"10"
7,"6"
8,"2"
9,"0"
10,"0"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"1"
17,"0"
18,"0"
19,"0"
20,"0"
21,"5"
22,"23"
23,"115"
24,"187"
25,"222"
26,"200"
27,"189"
28,"245"
29,"185"
30,"186"
31,"191"
32,"188"
33,"156"
34,"219"
35,"184"
36,"187"
37,"179"
38,"170"
39,"168"
40,"172"
41,"193"
42,"158"
43,"190"
44,"191"
45,"190"
46,"183"
47,"191"
48,"198"
49,"200"
50,"184"
51,"181"
52,"178"
53,"172"
54,"182"
55,"153"
56,"176"
57,"145"
58,"160"
59,"164"
60,"176"
61,"166"
62,"162"
63,"162"
64,"162"
65,"134"
66,"158"
67,"156"
68,"176"
69,"191"
70,"187"
71,"215"
72,"269"
73,"310"
74,"321"
75,"268"
76,"288"
77,"251"
78,"240"
79,"256"
80,"204"
81,"260"
82,"424"
83,"577"
84,"845"
85,"1092"
86,"1199"
87,"1083"
88,"994"
89,"764"
90,"515"
91,"327"
92,"246"
93,"198"
94,"181"
95,"170"
96,"171"
97,"171"
98,"180"
99,"146"
100,"175"
101,"168"
102,"168"
103,"152"
104,"140"
105,"152"
106,"158"
107,"134"
108,"183"
109,"154"
110,"185"
111,"182"
112,"230"
113,"258"
114,"271"
115,"279"
116,"248"
117,"247"
118,"241"
119,"214"
120,"221"
121,"212"
122,"231"
123,"205"
124,"232"
125,"270"
126,"346"
127,"414"
128,"508"
129,"752"
130,"1077"
131,"1294"
132,"1782"
133,"1866"
134,"2047"
135,"1931"
136,"1752"
137,"1558"
138,"1351"
139,"1427"
140,"1445"
141,"1544"
142,"1505"
143,"1575"
144,"1666"
145,"1731"
146,"1784"
147,"1780"
148,"1577"
149,"1256"
150,"967"
151,"730"
152,"567"
153,"421"
154,"366"
155,"353"
156,"399"
157,"501"
158,"663"
159,"935"
160,"1264"
161,"1911"
162,"2663"
163,"3222"
164,"3635"
165,"3641"
166,"3131"
167,"2418"
168,"1817"
169,"1175"
170,"683"
171,"435"
172,"354"
173,"335"
174,"411"
175,"514"
176,"622"
177,"776"
178,"934"
179,"1066"
180,"1118"
181,"1380"
182,"1373"
183,"1388"
184,"1266"
185,"1087"
186,"883"
187,"616"
188,"486"
189,"354"
190,"288"
191,"245"
192,"256"
193,"242"
194,"288"
195,"277"
196,"336"
197,"355"
198,"422"
199,"444"
200,"432"
201,"366"
202,"399"
203,"313"
204,"272"
205,"299"
206,"258"
207,"302"
208,"260"
209,"268"
210,"256"
211,"281"
212,"299"
213,"280"
214,"272"
215,"353"
216,"372"
217,"461"
218,"603"
219,"869"
220,"1175"
221,"1452"
222,"1810"
223,"2038"
224,"2057"
225,"1911"
226,"1631"
227,"1335"
228,"1156"
229,"892"
230,"781"
231,"673"
232,"622"
233,"575"
234,"538"
235,"485"
236,"447"
237,"451"
238,"473"
239,"535"
240,"580"
241,"595"
242,"677"
243,"695"
244,"723"
245,"704"
246,"754"
247,"679"
248,"584"
249,"539"
250,"480"
251,"498"
252,"473"
253,"431"
254,"467"
255,"440"
256,"488"
257,"488"
258,"452"
259,"413"
260,"495"
261,"481"
262,"523"
263,"527"
264,"546"
265,"550"
266,"530"
267,"549"
268,"580"
269,"622"
270,"568"
271,"560"
272,"541"
273,"524"
274,"587"
275,"513"
276,"537"
277,"517"
278,"521"
279,"513"
280,"534"
281,"515"
282,"523"
283,"512"
284,"542"
285,"542"
286,"639"
287,"683"
288,"806"
289,"892"
290,"989"
291,"1209"
292,"1162"
293,"1275"
294,"1155"
295,"1158"
296,"1029"
297,"914"
298,"833"
299,"817"
300,"744"
301,"815"
302,"806"
303,"825"
304,"846"
305,"976"
306,"1062"
307,"1391"
308,"2067"
309,"3337"
310,"6057"
311,"10079"
312,"16706"
313,"26016"
314,"36972"
315,"48732"
316,"59160"
317,"65272"
318,"66423"
319,"61428"
320,"52094"
321,"40335"
322,"28439"
323,"18961"
324,"11468"
325,"6615"
326,"3677"
327,"2028"
328,"1277"
329,"909"
330,"801"
331,"724"
332,"693"
333,"690"
334,"694"
335,"685"
336,"765"
337,"780"
338,"828"
339,"934"
340,"1043"
341,"1212"
342,"1574"
343,"2091"
344,"3088"
345,"4395"
346,"5826"
347,"7529"
348,"9226"
349,"10496"
350,"11025"
351,"10672"
352,"9741"
353,"8072"
354,"6189"
355,"4577"
356,"3163"
357,"2235"
358,"1497"
359,"1195"
360,"947"
361,"913"
362,"887"
363,"943"
364,"923"
365,"1041"
366,"1021"
367,"1173"
368,"1253"
369,"1356"
370,"1349"
371,"1373"
372,"1369"
373,"1146"
374,"982"
375,"826"
376,"731"
377,"631"
378,"548"
379,"485"
380,"475"
381,"448"
382,"439"
383,"493"
384,"426"
385,"445"
386,"469"
387,"436"
388,"478"
389,"426"
390,"448"
391,"477"
392,"501"
393,"480"
394,"593"
395,"536"
396,"632"
397,"675"
398,"751"
399,"709"
400,"693"
401,"700"
402,"723"
403,"638"
404,"563"
405,"570"
406,"589"
407,"574"
408,"595"
409,"627"
410,"606"
411,"609"
412,"565"
413,"520"
414,"509"
415,"486"
416,"513"
417,"488"
418,"473"
419,"470"
420,"441"
421,"472"
422,"487"
423,"522"
424,"546"
425,"567"
426,"607"
427,"632"
428,"627"
429,"625"
430,"635"
431,"610"
432,"578"
433,"568"
434,"486"
435,"516"
436,"484"
437,"514"
438,"465"
439,"475"
440,"459"
441,"496"
442,"522"
443,"493"
444,"486"
445,"497"
446,"505"
447,"490"
448,"529"
449,"501"
450,"469"
451,"468"
452,"501"
453,"487"
454,"534"
455,"519"
456,"553"
457,"539"
458,"546"
459,"510"
460,"508"
461,"521"
462,"533"
463,"535"
464,"481"
465,"504"
466,"482"
467,"441"
468,"468"
469,"497"
470,"478"
471,"426"
472,"499"
473,"499"
474,"491"
475,"497"
476,"481"
477,"503"
478,"519"
479,"492"
480,"507"
481,"491"
482,"452"
483,"445"
484,"460"
485,"476"
486,"437"
487,"481"
488,"466"
489,"492"
490,"470"
491,"512"
492,"470"
493,"484"
494,"521"
495,"433"
496,"500"
497,"446"
498,"453"
499,"449"
500,"443"
501,"523"
502,"479"
503,"496"
504,"466"
505,"459"
506,"438"
507,"492"
508,"492"
509,"490"
510,"466"
511,"470"
512,"497"
513,"468"
514,"489"
515,"458"
516,"502"
517,"493"
518,"509"
519,"473"
520,"503"
521,"498"
522,"472"
523,"512"
524,"454"
525,"476"
526,"488"
527,"468"
528,"486"
529,"461"
530,"474"
531,"464"
532,"475"
533,"460"
534,"486"
535,"452"
536,"472"
537,"471"
538,"422"
539,"440"
540,"479"
541,"439"
542,"484"
543,"452"
544,"435"
545,"436"
546,"417"
547,"440"
548,"468"
549,"425"
550,"497"
551,"500"
552,"494"
553,"465"
554,"448"
555,"484"
556,"442"
557,"490"
558,"410"
559,"476"
560,"479"
561,"439"
562,"454"
563,"458"
564,"441"
565,"442"
566,"435"
567,"467"
568,"470"
569,"425"
570,"461"
571,"477"
572,"446"
573,"467"
574,"439"
575,"448"
576,"490"
577,"445"
578,"434"
579,"424"
580,"490"
581,"438"
582,"417"
583,"460"
584,"424"
585,"411"
586,"438"
587,"444"
588,"464"
589,"462"
590,"487"
591,"482"
592,"422"
593,"458"
594,"436"
595,"433"
596,"415"
597,"416"
598,"462"
599,"425"
600,"398"
601,"443"
602,"436"
603,"443"
604,"441"
605,"471"
606,"484"
607,"445"
608,"449"
609,"487"
610,"404"
611,"475"
612,"464"
613,"409"
614,"448"
615,"440"
616,"462"
617,"481"
618,"450"
619,"456"
620,"426"
621,"462"
622,"439"
623,"427"
624,"420"
625,"462"
626,"477"
627,"466"
628,"473"
629,"485"
630,"457"
631,"420"
632,"492"
633,"476"
