Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"AM-0102 5phi 0"
Duration Time,60.787
Ambient Temperature,"98.7"
Detector Temperature,"-15.5"
Valid Accumulated Counts,"1341542"
Raw Accumulated Counts,"1422491"
Valid Count Last Packet,"20436"
Raw Count Last Packet,"21715"
Live Time,57.499004
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,19.7885
Number of Channels,2048
Vacuum,767
Channel#,Intensity
0,"1750"
1,"1486"
2,"915"
3,"488"
4,"228"
5,"61"
6,"20"
7,"8"
8,"2"
9,"0"
10,"0"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"0"
17,"0"
18,"0"
19,"0"
20,"0"
21,"4"
22,"29"
23,"114"
24,"180"
25,"211"
26,"205"
27,"210"
28,"226"
29,"203"
30,"223"
31,"199"
32,"179"
33,"175"
34,"140"
35,"223"
36,"207"
37,"188"
38,"193"
39,"160"
40,"170"
41,"158"
42,"192"
43,"211"
44,"193"
45,"183"
46,"179"
47,"181"
48,"177"
49,"195"
50,"179"
51,"196"
52,"186"
53,"179"
54,"179"
55,"155"
56,"186"
57,"161"
58,"169"
59,"183"
60,"198"
61,"167"
62,"140"
63,"150"
64,"158"
65,"168"
66,"159"
67,"142"
68,"161"
69,"188"
70,"170"
71,"237"
72,"267"
73,"304"
74,"305"
75,"329"
76,"250"
77,"258"
78,"214"
79,"227"
80,"228"
81,"301"
82,"429"
83,"576"
84,"901"
85,"1049"
86,"1179"
87,"1114"
88,"919"
89,"710"
90,"518"
91,"357"
92,"245"
93,"218"
94,"194"
95,"162"
96,"143"
97,"161"
98,"159"
99,"176"
100,"176"
101,"171"
102,"157"
103,"154"
104,"157"
105,"156"
106,"141"
107,"146"
108,"162"
109,"168"
110,"200"
111,"226"
112,"236"
113,"256"
114,"263"
115,"233"
116,"253"
117,"252"
118,"236"
119,"242"
120,"231"
121,"227"
122,"200"
123,"222"
124,"256"
125,"280"
126,"303"
127,"397"
128,"518"
129,"713"
130,"1038"
131,"1389"
132,"1653"
133,"2058"
134,"2009"
135,"1916"
136,"1749"
137,"1514"
138,"1379"
139,"1399"
140,"1427"
141,"1407"
142,"1540"
143,"1589"
144,"1664"
145,"1754"
146,"1821"
147,"1718"
148,"1606"
149,"1379"
150,"943"
151,"690"
152,"536"
153,"485"
154,"364"
155,"400"
156,"482"
157,"484"
158,"685"
159,"987"
160,"1428"
161,"2140"
162,"2817"
163,"3548"
164,"4018"
165,"3917"
166,"3350"
167,"2641"
168,"1925"
169,"1277"
170,"764"
171,"480"
172,"364"
173,"361"
174,"418"
175,"532"
176,"674"
177,"821"
178,"1010"
179,"1120"
180,"1215"
181,"1277"
182,"1427"
183,"1403"
184,"1353"
185,"1196"
186,"917"
187,"605"
188,"449"
189,"355"
190,"322"
191,"247"
192,"264"
193,"237"
194,"272"
195,"310"
196,"399"
197,"373"
198,"411"
199,"424"
200,"427"
201,"457"
202,"357"
203,"364"
204,"312"
205,"302"
206,"288"
207,"286"
208,"281"
209,"303"
210,"293"
211,"275"
212,"284"
213,"298"
214,"327"
215,"349"
216,"417"
217,"492"
218,"683"
219,"940"
220,"1208"
221,"1536"
222,"1940"
223,"2105"
224,"2308"
225,"2126"
226,"1865"
227,"1493"
228,"1131"
229,"971"
230,"775"
231,"740"
232,"632"
233,"573"
234,"545"
235,"480"
236,"460"
237,"438"
238,"490"
239,"551"
240,"565"
241,"665"
242,"683"
243,"763"
244,"795"
245,"753"
246,"817"
247,"734"
248,"647"
249,"603"
250,"525"
251,"479"
252,"486"
253,"459"
254,"446"
255,"467"
256,"409"
257,"427"
258,"474"
259,"457"
260,"512"
261,"470"
262,"491"
263,"521"
264,"497"
265,"578"
266,"561"
267,"588"
268,"552"
269,"576"
270,"620"
271,"589"
272,"626"
273,"494"
274,"565"
275,"562"
276,"538"
277,"531"
278,"523"
279,"552"
280,"523"
281,"515"
282,"504"
283,"557"
284,"600"
285,"593"
286,"678"
287,"739"
288,"847"
289,"922"
290,"1082"
291,"1086"
292,"1349"
293,"1320"
294,"1208"
295,"1156"
296,"1055"
297,"962"
298,"826"
299,"791"
300,"815"
301,"792"
302,"825"
303,"813"
304,"918"
305,"1078"
306,"1146"
307,"1439"
308,"2200"
