Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"AM-0102 3phi 2"
Duration Time,60.844
Ambient Temperature,"99.2"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"998704"
Raw Accumulated Counts,"1045279"
Valid Count Last Packet,"15400"
Raw Count Last Packet,"16100"
Live Time,58.399010
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,19.793
Number of Channels,2048
Vacuum,514
Channel#,Intensity
0,"1714"
1,"1472"
2,"1026"
3,"512"
4,"212"
5,"76"
6,"23"
7,"11"
8,"0"
9,"0"
10,"0"
11,"0"
12,"1"
13,"0"
14,"0"
15,"1"
16,"0"
17,"0"
18,"0"
19,"0"
20,"1"
21,"1"
22,"25"
23,"129"
24,"188"
25,"213"
26,"213"
27,"214"
28,"211"
29,"189"
30,"191"
31,"190"
32,"162"
33,"195"
34,"174"
35,"171"
36,"168"
37,"196"
38,"175"
39,"180"
40,"162"
41,"176"
42,"176"
43,"145"
44,"181"
45,"169"
46,"197"
47,"192"
48,"197"
49,"174"
50,"191"
51,"171"
52,"166"
53,"169"
54,"184"
55,"160"
56,"181"
57,"167"
58,"178"
59,"181"
60,"166"
61,"174"
62,"164"
63,"170"
64,"185"
65,"151"
66,"133"
67,"151"
68,"158"
69,"157"
70,"184"
71,"239"
72,"258"
73,"228"
74,"282"
75,"313"
76,"236"
77,"259"
78,"218"
79,"194"
80,"246"
81,"346"
82,"585"
83,"844"
84,"1248"
85,"1560"
86,"1808"
87,"1737"
88,"1410"
89,"987"
90,"695"
91,"470"
92,"274"
93,"239"
94,"177"
95,"159"
96,"175"
97,"173"
98,"183"
99,"164"
100,"155"
101,"140"
102,"152"
103,"136"
104,"154"
105,"136"
106,"137"
107,"137"
108,"142"
109,"135"
110,"158"
111,"174"
112,"225"
113,"234"
114,"217"
115,"257"
116,"240"
117,"229"
118,"240"
119,"220"
120,"201"
121,"220"
122,"198"
123,"206"
124,"245"
125,"201"
126,"276"
127,"368"
128,"533"
129,"791"
130,"992"
131,"1405"
132,"1754"
133,"1987"
134,"2042"
135,"1981"
136,"1702"
137,"1563"
138,"1342"
139,"1285"
140,"1430"
141,"1437"
142,"1518"
143,"1578"
144,"1601"
145,"1726"
146,"1752"
147,"1744"
148,"1570"
149,"1241"
150,"916"
151,"717"
152,"489"
153,"409"
154,"343"
155,"352"
156,"379"
157,"420"
158,"546"
159,"791"
160,"1077"
161,"1595"
162,"2112"
163,"2520"
164,"2864"
165,"2854"
166,"2527"
167,"1929"
168,"1346"
169,"860"
170,"589"
171,"352"
172,"270"
173,"277"
174,"363"
175,"396"
176,"542"
177,"681"
178,"859"
179,"1040"
180,"1213"
181,"1400"
182,"1635"
183,"1516"
184,"1507"
185,"1307"
186,"992"
187,"774"
188,"539"
189,"397"
190,"271"
191,"232"
192,"253"
193,"234"
194,"264"
195,"295"
196,"366"
197,"398"
198,"413"
199,"445"
200,"418"
201,"408"
202,"316"
203,"304"
204,"294"
205,"253"
206,"226"
207,"277"
208,"239"
209,"207"
210,"270"
211,"251"
212,"272"
213,"232"
214,"263"
215,"301"
216,"292"
217,"380"
218,"482"
219,"608"
220,"800"
221,"1017"
222,"1179"
223,"1315"
224,"1344"
225,"1231"
226,"1049"
227,"884"
228,"715"
229,"596"
230,"516"
231,"494"
232,"400"
233,"442"
234,"385"
235,"399"
236,"372"
237,"421"
238,"430"
239,"442"
240,"427"
241,"531"
242,"542"
243,"549"
244,"592"
245,"555"
246,"572"
247,"538"
248,"507"
249,"471"
250,"443"
251,"411"
252,"401"
253,"384"
254,"415"
255,"406"
256,"408"
257,"413"
258,"343"
259,"435"
260,"413"
261,"421"
262,"452"
263,"451"
264,"454"
265,"468"
266,"427"
267,"488"
268,"488"
269,"476"
270,"509"
271,"437"
272,"459"
273,"472"
274,"451"
275,"483"
276,"448"
277,"430"
278,"440"
279,"480"
280,"475"
281,"428"
282,"492"
283,"456"
284,"476"
285,"523"
286,"509"
287,"545"
288,"576"
289,"666"
290,"693"
291,"716"
292,"793"
293,"788"
294,"768"
295,"734"
296,"707"
297,"655"
298,"622"
299,"598"
300,"569"
301,"570"
302,"532"
303,"623"
304,"671"
305,"658"
306,"774"
307,"951"
308,"1149"
309,"1777"
310,"2928"
311,"4767"
312,"7700"
313,"11870"
314,"16650"
315,"21685"
316,"25948"
317,"29266"
318,"28996"
319,"26816"
320,"22741"
321,"17654"
322,"12623"
323,"8345"
324,"5157"
325,"3125"
326,"1759"
327,"1155"
328,"765"
329,"667"
330,"599"
331,"570"
