Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"AM-0102 0phi 1"
305,"462"
306,"524"
307,"595"
308,"762"
309,"994"
310,"1497"
311,"2277"
312,"3696"
313,"5246"
314,"7450"
315,"9554"
316,"11531"
317,"12583"
318,"12854"
319,"11811"
320,"10097"
321,"7705"
322,"5530"
323,"3792"
324,"2328"
325,"1552"
326,"1023"
327,"717"
328,"606"
329,"526"
330,"535"
331,"521"
332,"507"
333,"493"
334,"503"
335,"513"
336,"500"
337,"533"
338,"586"
339,"561"
340,"648"
341,"684"
342,"776"
343,"909"
344,"1038"
345,"1288"
346,"1581"
347,"1859"
348,"2165"
349,"2361"
350,"2474"
351,"2344"
352,"2181"
353,"1912"
354,"1661"
355,"1225"
356,"1090"
357,"936"
358,"873"
359,"828"
360,"810"
361,"889"
362,"840"
363,"905"
364,"972"
365,"989"
366,"1016"
367,"1184"
368,"1241"
369,"1292"
370,"1406"
371,"1376"
372,"1280"
373,"1160"
374,"1043"
375,"871"
376,"719"
377,"639"
378,"521"
379,"504"
380,"463"
381,"467"
382,"441"
383,"441"
384,"443"
385,"462"
386,"395"
387,"423"
388,"437"
389,"430"
390,"431"
391,"490"
392,"475"
393,"473"
394,"520"
395,"548"
396,"644"
397,"689"
398,"682"
399,"659"
400,"698"
401,"699"
402,"664"
403,"651"
404,"589"
405,"566"
406,"562"
407,"547"
408,"580"
409,"569"
410,"545"
411,"563"
412,"553"
413,"546"
414,"489"
415,"538"
416,"536"
417,"477"
418,"491"
419,"487"
420,"442"
421,"509"
422,"490"
423,"480"
424,"549"
425,"567"
426,"534"
427,"532"
428,"592"
429,"536"
430,"565"
431,"514"
432,"516"
433,"510"
434,"492"
435,"501"
436,"500"
437,"477"
438,"454"
439,"539"
440,"519"
441,"526"
442,"546"
443,"496"
444,"502"
445,"462"
446,"491"
447,"487"
448,"493"
449,"481"
450,"464"
451,"480"
452,"442"
453,"492"
454,"509"
455,"496"
456,"533"
457,"478"
458,"498"
459,"463"
460,"482"
461,"511"
462,"471"
463,"484"
464,"504"
465,"541"
466,"522"
467,"487"
468,"492"
469,"500"
470,"518"
471,"494"
472,"525"
473,"497"
474,"518"
475,"527"
476,"491"
477,"493"
478,"497"
479,"519"
480,"517"
481,"480"
482,"516"
483,"526"
484,"468"
485,"507"
486,"488"
487,"511"
488,"513"
489,"508"
490,"501"
491,"503"
492,"475"
493,"474"
494,"533"
495,"560"
496,"503"
497,"512"
498,"496"
499,"500"
500,"488"
501,"489"
502,"498"
503,"515"
504,"500"
505,"516"
506,"445"
507,"526"
508,"501"
509,"515"
510,"528"
511,"455"
512,"459"
513,"500"
514,"459"
515,"447"
516,"510"
517,"482"
518,"447"
519,"503"
520,"484"
521,"498"
522,"536"
523,"508"
524,"511"
525,"462"
526,"491"
527,"435"
528,"470"
529,"513"
530,"478"
531,"489"
532,"463"
533,"493"
534,"452"
535,"482"
536,"462"
537,"469"
538,"477"
539,"460"
540,"469"
541,"453"
542,"476"
543,"487"
544,"454"
545,"501"
546,"479"
547,"465"
548,"447"
549,"468"
550,"454"
551,"446"
552,"463"
553,"470"
554,"502"
555,"412"
556,"469"
557,"474"
558,"473"
559,"485"
560,"478"
561,"494"
562,"460"
563,"463"
564,"475"
565,"447"
566,"480"
567,"458"
568,"453"
569,"510"
570,"443"
571,"488"
572,"495"
573,"487"
574,"480"
575,"461"
576,"462"
577,"481"
578,"497"
579,"435"
580,"457"
581,"456"
582,"479"
583,"449"
584,"472"
585,"448"
586,"470"
587,"454"
588,"501"
589,"500"
590,"486"
591,"528"
592,"490"
593,"456"
594,"486"
595,"474"
596,"518"
597,"468"
598,"477"
599,"512"
600,"494"
601,"453"
602,"493"
603,"482"
604,"477"
605,"499"
606,"447"
607,"504"
608,"489"
609,"463"
610,"496"
611,"426"
612,"516"
613,"486"
614,"483"
615,"471"
616,"476"
617,"454"
618,"459"
619,"489"
620,"504"
621,"508"
622,"460"
623,"491"
624,"465"
625,"506"
626,"486"
627,"487"
628,"481"
629,"489"
630,"495"
631,"468"
632,"489"
633,"454"
634,"488"
635,"474"
636,"510"
637,"482"
638,"451"
639,"470"
640,"496"
641,"490"
642,"474"
643,"495"
644,"475"
645,"434"
646,"512"
647,"519"
648,"471"
649,"523"
650,"489"
651,"459"
652,"460"
653,"510"
654,"482"
655,"466"
656,"532"
657,"529"
658,"544"
659,"558"
660,"575"
661,"650"
662,"620"
663,"611"
664,"620"
665,"624"
666,"646"
667,"591"
668,"581"
669,"563"
670,"594"
671,"572"
672,"502"
673,"533"
674,"510"
675,"507"
676,"523"
677,"435"
678,"457"
679,"456"
680,"473"
681,"480"
682,"504"
683,"488"
684,"482"
685,"505"
686,"482"
687,"495"
688,"511"
689,"514"
690,"504"
691,"479"
692,"546"
693,"565"
694,"556"
695,"658"
696,"721"
697,"738"
698,"843"
699,"883"
700,"1013"
701,"999"
702,"959"
703,"1014"
704,"983"
705,"872"
706,"845"
707,"772"
708,"635"
709,"605"
710,"565"
711,"508"
712,"464"
713,"489"
714,"464"
715,"461"
716,"459"
717,"449"
718,"468"
719,"459"
720,"441"
721,"473"
722,"420"
723,"420"
724,"478"
725,"464"
726,"473"
727,"451"
728,"457"
729,"476"
730,"395"
731,"436"
732,"434"
733,"461"
734,"480"
735,"480"
736,"485"
737,"461"
738,"464"
739,"449"
740,"464"
741,"517"
742,"493"
743,"469"
744,"431"
745,"526"
746,"494"
747,"512"
748,"448"
749,"463"
750,"457"
751,"457"
752,"468"
753,"383"
754,"485"
755,"444"
756,"416"
757,"444"
758,"429"
759,"424"
760,"412"
761,"419"
762,"438"
763,"412"
764,"439"
765,"437"
766,"440"
767,"418"
768,"440"
769,"411"
770,"448"
771,"463"
772,"467"
773,"465"
774,"469"
775,"498"
776,"530"
777,"506"
778,"598"
779,"563"
780,"603"
781,"638"
782,"645"
783,"654"
784,"660"
785,"679"
786,"585"
787,"617"
788,"585"
789,"539"
790,"519"
791,"520"
792,"517"
793,"503"
794,"454"
795,"465"
796,"471"
797,"463"
798,"444"
799,"431"
800,"405"
801,"448"
802,"417"
803,"445"
804,"440"
805,"433"
806,"459"
807,"431"
808,"414"
809,"420"
810,"434"
811,"433"
812,"431"
813,"443"
814,"415"
815,"440"
816,"381"
817,"402"
818,"424"
819,"437"
820,"423"
821,"412"
822,"418"
823,"422"
824,"413"
825,"434"
826,"404"
827,"417"
828,"409"
829,"438"
830,"403"
831,"420"
832,"400"
833,"402"
834,"415"
835,"436"
836,"387"
837,"421"
838,"449"
839,"421"
840,"365"
841,"411"
842,"420"
843,"393"
844,"413"
845,"441"
846,"431"
847,"400"
848,"417"
849,"404"
850,"421"
851,"412"
852,"395"
853,"447"
854,"408"
855,"413"
856,"434"
857,"448"
858,"400"
859,"378"
860,"422"
861,"428"
862,"428"
863,"446"
864,"403"
865,"396"
866,"364"
867,"441"
868,"412"
869,"439"
870,"440"
871,"439"
872,"422"
873,"455"
874,"444"
875,"449"
876,"501"
877,"477"
878,"452"
879,"472"
880,"450"
881,"451"
882,"468"
883,"456"
884,"474"
885,"453"
886,"432"
887,"500"
888,"454"
889,"489"
890,"483"
891,"466"
892,"436"
893,"475"
894,"498"
895,"556"
896,"495"
897,"495"
898,"498"
899,"492"
900,"545"
901,"516"
902,"581"
903,"558"
904,"550"
905,"560"
906,"575"
907,"610"
908,"567"
909,"623"
910,"619"
911,"624"
912,"627"
913,"641"
914,"650"
915,"712"
916,"742"
917,"794"
918,"800"
919,"849"
920,"847"
921,"848"
922,"980"
923,"915"
924,"1002"
925,"1115"
926,"1124"
927,"1176"
928,"1176"
929,"1227"
930,"1354"
931,"1280"
932,"1340"
933,"1385"
934,"1358"
935,"1450"
936,"1453"
937,"1514"
938,"1419"
939,"1440"
940,"1507"
941,"1480"
942,"1391"
943,"1411"
944,"1442"
945,"1375"
946,"1333"
947,"1351"
948,"1321"
949,"1276"
950,"1160"
951,"1238"
952,"1140"
953,"1077"
954,"1022"
955,"958"
956,"991"
957,"946"
958,"935"
959,"820"
960,"830"
961,"764"
962,"732"
963,"666"
964,"673"
965,"659"
966,"670"
967,"647"
968,"621"
969,"570"
970,"587"
971,"495"
972,"516"
973,"529"
974,"477"
975,"492"
976,"471"
977,"482"
978,"427"
979,"481"
980,"440"
981,"441"
982,"413"
983,"445"
984,"413"
985,"449"
986,"452"
987,"442"
988,"457"
989,"507"
990,"501"
991,"553"
992,"599"
993,"635"
994,"695"
995,"722"
996,"814"
997,"824"
998,"842"
999,"885"
1000,"942"
1001,"906"
1002,"962"
1003,"936"
1004,"909"
1005,"795"
1006,"794"
1007,"790"
1008,"645"
1009,"639"
1010,"582"
1011,"503"
1012,"453"
1013,"423"
1014,"405"
1015,"413"
1016,"360"
1017,"374"
1018,"381"
1019,"347"
1020,"414"
1021,"390"
1022,"365"
1023,"402"
1024,"373"
1025,"363"
1026,"384"
1027,"378"
1028,"375"
1029,"446"
1030,"397"
1031,"356"
1032,"450"
1033,"403"
1034,"428"
1035,"444"
1036,"487"
1037,"490"
1038,"498"
1039,"554"
1040,"516"
1041,"516"
1042,"594"
1043,"619"
1044,"607"
1045,"654"
1046,"717"
1047,"647"
1048,"688"
1049,"684"
1050,"705"
1051,"682"
1052,"693"
1053,"631"
1054,"641"
1055,"592"
1056,"589"
1057,"558"
1058,"554"
1059,"535"
1060,"506"
1061,"458"
1062,"443"
1063,"432"
1064,"432"
1065,"422"
1066,"443"
1067,"394"
1068,"392"
1069,"402"
1070,"396"
1071,"332"
1072,"339"
1073,"339"
1074,"353"
1075,"335"
1076,"366"
1077,"368"
1078,"357"
1079,"331"
1080,"331"
1081,"289"
1082,"299"
1083,"317"
1084,"344"
1085,"302"
1086,"298"
1087,"278"
1088,"307"
1089,"275"
1090,"321"
1091,"273"
1092,"289"
1093,"293"
1094,"290"
1095,"298"
1096,"290"
1097,"258"
1098,"285"
1099,"278"
1100,"284"
1101,"306"
1102,"270"
1103,"273"
1104,"268"
1105,"235"
1106,"254"
1107,"258"
1108,"246"
1109,"266"
1110,"274"
1111,"231"
1112,"256"
1113,"262"
1114,"258"
1115,"236"
1116,"292"
1117,"285"
1118,"252"
1119,"256"
1120,"275"
1121,"275"
1122,"297"
1123,"297"
1124,"354"
1125,"333"
1126,"337"
1127,"354"
1128,"349"
1129,"324"
1130,"343"
1131,"320"
1132,"272"
1133,"294"
1134,"296"
1135,"263"
1136,"244"
1137,"237"
1138,"261"
1139,"256"
1140,"255"
1141,"254"
1142,"256"
1143,"201"
1144,"232"
1145,"206"
1146,"256"
1147,"233"
1148,"218"
1149,"240"
1150,"271"
1151,"234"
1152,"230"
1153,"255"
1154,"214"
1155,"262"
1156,"233"
1157,"214"
1158,"232"
1159,"225"
1160,"216"
1161,"219"
1162,"242"
1163,"231"
1164,"194"
1165,"231"
1166,"202"
1167,"198"
1168,"249"
1169,"209"
1170,"218"
1171,"215"
1172,"200"
1173,"233"
1174,"214"
1175,"233"
1176,"238"
1177,"250"
1178,"263"
1179,"247"
1180,"222"
1181,"220"
1182,"266"
1183,"249"
1184,"241"
1185,"253"
1186,"271"
1187,"245"
1188,"227"
1189,"246"
1190,"195"
1191,"218"
1192,"217"
1193,"213"
1194,"222"
1195,"190"
1196,"212"
1197,"221"
1198,"212"
1199,"205"
1200,"194"
1201,"205"
1202,"187"
1203,"220"
1204,"192"
1205,"210"
1206,"215"
1207,"188"
1208,"208"
1209,"194"
1210,"184"
1211,"209"
1212,"219"
1213,"192"
1214,"178"
1215,"202"
1216,"201"
1217,"201"
1218,"200"
1219,"196"
1220,"167"
1221,"183"
1222,"177"
1223,"170"
1224,"186"
1225,"189"
1226,"186"
1227,"188"
1228,"180"
1229,"181"
1230,"202"
1231,"185"
1232,"182"
1233,"213"
1234,"186"
1235,"217"
1236,"194"
1237,"182"
1238,"173"
1239,"187"
1240,"181"
1241,"186"
1242,"199"
1243,"169"
1244,"184"
1245,"175"
1246,"173"
1247,"168"
1248,"172"
1249,"191"
1250,"174"
1251,"197"
1252,"182"
1253,"161"
1254,"174"
1255,"179"
1256,"201"
1257,"211"
1258,"172"
1259,"207"
1260,"209"
1261,"174"
1262,"191"
1263,"177"
1264,"159"
1265,"158"
1266,"152"
1267,"180"
1268,"184"
1269,"157"
1270,"172"
1271,"140"
1272,"163"
1273,"174"
1274,"148"
1275,"156"
1276,"179"
1277,"164"
1278,"173"
1279,"140"
1280,"147"
1281,"138"
1282,"158"
1283,"167"
1284,"169"
1285,"176"
1286,"175"
1287,"184"
1288,"169"
1289,"173"
1290,"163"
1291,"180"
1292,"172"
1293,"141"
1294,"152"
1295,"172"
1296,"140"
1297,"154"
1298,"176"
1299,"161"
1300,"155"
1301,"162"
1302,"161"
1303,"153"
1304,"155"
1305,"161"
1306,"172"
1307,"174"
1308,"164"
1309,"160"
1310,"144"
1311,"138"
1312,"155"
1313,"134"
1314,"127"
1315,"153"
1316,"150"
1317,"147"
1318,"144"
1319,"149"
1320,"133"
1321,"143"
1322,"123"
1323,"149"
1324,"120"
1325,"159"
1326,"142"
1327,"143"
1328,"125"
1329,"135"
1330,"135"
1331,"145"
1332,"164"
1333,"148"
1334,"136"
1335,"147"
1336,"129"
1337,"127"
1338,"130"
1339,"134"
1340,"132"
1341,"155"
1342,"114"
1343,"126"
1344,"138"
1345,"130"
1346,"137"
1347,"152"
1348,"130"
1349,"138"
1350,"126"
1351,"145"
1352,"145"
1353,"132"
1354,"145"
1355,"129"
1356,"135"
1357,"150"
1358,"134"
1359,"145"
1360,"120"
1361,"130"
1362,"124"
1363,"142"
1364,"137"
1365,"153"
1366,"135"
1367,"124"
1368,"123"
1369,"134"
1370,"125"
1371,"104"
1372,"125"
1373,"131"
1374,"131"
1375,"104"
1376,"113"
1377,"140"
1378,"135"
1379,"111"
1380,"126"
1381,"131"
1382,"114"
1383,"115"
1384,"124"
1385,"135"
1386,"114"
1387,"125"
1388,"124"
1389,"118"
1390,"118"
1391,"151"
1392,"123"
1393,"125"
1394,"116"
1395,"116"
1396,"102"
1397,"131"
1398,"136"
1399,"121"
1400,"118"
1401,"116"
1402,"122"
1403,"118"
1404,"93"
1405,"116"
1406,"117"
1407,"113"
1408,"119"
1409,"117"
1410,"124"
1411,"141"
1412,"118"
1413,"127"
1414,"107"
1415,"99"
1416,"94"
1417,"85"
1418,"101"
1419,"98"
1420,"105"
1421,"96"
1422,"114"
1423,"112"
1424,"107"
1425,"100"
1426,"113"
1427,"103"
1428,"103"
1429,"110"
1430,"102"
1431,"106"
1432,"115"
1433,"105"
1434,"108"
1435,"105"
1436,"92"
1437,"122"
1438,"108"
1439,"99"
1440,"106"
1441,"105"
1442,"99"
1443,"99"
1444,"113"
1445,"87"
1446,"86"
1447,"99"
1448,"102"
1449,"92"
1450,"96"
1451,"104"
1452,"100"
1453,"117"
1454,"102"
1455,"100"
1456,"96"
1457,"95"
1458,"98"
1459,"99"
1460,"97"
1461,"96"
1462,"83"
1463,"94"
1464,"84"
1465,"96"
1466,"90"
1467,"102"
1468,"90"
1469,"74"
1470,"67"
1471,"77"
1472,"76"
1473,"83"
1474,"89"
1475,"98"
1476,"84"
1477,"84"
1478,"110"
1479,"80"
1480,"83"
1481,"72"
1482,"72"
1483,"90"
1484,"94"
1485,"92"
1486,"68"
1487,"96"
1488,"94"
1489,"71"
1490,"78"
1491,"99"
1492,"85"
1493,"62"
1494,"80"
1495,"79"
1496,"102"
1497,"79"
1498,"68"
1499,"79"
1500,"90"
1501,"80"
1502,"83"
1503,"73"
1504,"86"
1505,"76"
1506,"61"
1507,"83"
1508,"67"
1509,"77"
1510,"66"
1511,"80"
1512,"63"
1513,"71"
1514,"75"
1515,"73"
1516,"57"
1517,"82"
1518,"77"
1519,"58"
1520,"79"
1521,"74"
1522,"76"
1523,"71"
1524,"65"
1525,"65"
1526,"63"
1527,"71"
1528,"77"
1529,"70"
1530,"59"
1531,"72"
1532,"63"
1533,"82"
1534,"78"
1535,"70"
1536,"44"
1537,"68"
1538,"73"
1539,"74"
1540,"51"
1541,"57"
1542,"56"
1543,"57"
1544,"61"
1545,"57"
1546,"63"
1547,"53"
1548,"55"
1549,"69"
1550,"55"
1551,"61"
1552,"61"
1553,"65"
1554,"54"
1555,"73"
1556,"66"
1557,"51"
1558,"45"
1559,"61"
1560,"62"
1561,"56"
1562,"50"
1563,"43"
1564,"61"
1565,"60"
1566,"47"
1567,"52"
1568,"49"
1569,"40"
1570,"53"
1571,"47"
1572,"56"
1573,"60"
1574,"52"
1575,"56"
1576,"50"
1577,"49"
1578,"48"
1579,"47"
1580,"48"
1581,"45"
1582,"45"
1583,"42"
1584,"44"
1585,"65"
1586,"41"
1587,"48"
1588,"45"
1589,"52"
1590,"49"
1591,"59"
1592,"44"
1593,"52"
1594,"49"
1595,"58"
1596,"41"
1597,"38"
1598,"58"
1599,"49"
1600,"48"
1601,"49"
1602,"42"
1603,"36"
1604,"35"
1605,"39"
1606,"45"
1607,"54"
1608,"44"
1609,"44"
1610,"31"
1611,"47"
1612,"42"
1613,"39"
1614,"29"
1615,"49"
1616,"35"
1617,"37"
1618,"28"
1619,"40"
1620,"37"
1621,"43"
1622,"29"
1623,"48"
1624,"42"
1625,"31"
1626,"34"
1627,"43"
1628,"37"
1629,"27"
1630,"27"
1631,"26"
1632,"37"
1633,"34"
1634,"39"
1635,"29"
1636,"40"
1637,"36"
1638,"26"
1639,"24"
1640,"28"
1641,"22"
1642,"30"
1643,"26"
1644,"27"
1645,"36"
1646,"40"
1647,"24"
1648,"30"
1649,"29"
1650,"29"
1651,"27"
1652,"29"
1653,"25"
1654,"29"
1655,"17"
1656,"14"
1657,"23"
1658,"27"
1659,"29"
1660,"23"
1661,"17"
1662,"31"
1663,"24"
1664,"32"
1665,"12"
1666,"23"
1667,"16"
1668,"23"
1669,"20"
1670,"19"
1671,"25"
1672,"10"
1673,"19"
1674,"16"
1675,"20"
1676,"19"
1677,"21"
1678,"19"
1679,"16"
1680,"27"
1681,"15"
1682,"22"
1683,"16"
1684,"19"
1685,"21"
1686,"15"
1687,"13"
1688,"17"
1689,"15"
1690,"16"
1691,"16"
1692,"17"
1693,"17"
1694,"21"
1695,"15"
1696,"16"
1697,"20"
1698,"11"
1699,"19"
1700,"14"
1701,"9"
1702,"13"
1703,"7"
1704,"5"
1705,"6"
1706,"7"
1707,"15"
1708,"11"
1709,"8"
1710,"13"
1711,"12"
1712,"8"
1713,"11"
1714,"10"
1715,"13"
1716,"9"
1717,"4"
1718,"4"
1719,"13"
1720,"10"
1721,"5"
1722,"11"
1723,"6"
1724,"6"
1725,"10"
1726,"12"
1727,"3"
1728,"5"
1729,"3"
1730,"6"
1731,"6"
1732,"7"
1733,"3"
1734,"7"
1735,"6"
1736,"6"
1737,"8"
1738,"4"
1739,"1"
1740,"8"
1741,"5"
1742,"5"
1743,"3"
1744,"3"
1745,"3"
1746,"7"
1747,"6"
1748,"6"
1749,"4"
1750,"5"
1751,"6"
1752,"5"
1753,"1"
1754,"2"
1755,"5"
1756,"7"
1757,"7"
1758,"2"
1759,"2"
1760,"3"
1761,"4"
1762,"1"
1763,"4"
1764,"3"
1765,"8"
1766,"4"
1767,"3"
1768,"6"
1769,"6"
1770,"6"
1771,"3"
1772,"3"
1773,"5"
1774,"2"
1775,"2"
1776,"2"
1777,"2"
1778,"3"
1779,"3"
1780,"3"
1781,"4"
1782,"2"
1783,"4"
1784,"2"
1785,"3"
1786,"2"
1787,"2"
1788,"3"
1789,"2"
1790,"3"
1791,"4"
1792,"2"
1793,"4"
1794,"2"
1795,"2"
1796,"2"
1797,"2"
1798,"3"
1799,"0"
1800,"2"
1801,"2"
1802,"3"
1803,"2"
1804,"2"
1805,"1"
1806,"2"
1807,"0"
1808,"0"
1809,"5"
1810,"2"
1811,"1"
1812,"0"
1813,"5"
1814,"1"
1815,"1"
1816,"5"
1817,"3"
1818,"2"
1819,"1"
1820,"2"
1821,"1"
1822,"1"
1823,"1"
1824,"1"
1825,"1"
1826,"0"
1827,"1"
1828,"2"
1829,"1"
1830,"2"
1831,"1"
1832,"4"
1833,"1"
1834,"2"
1835,"0"
1836,"0"
1837,"0"
1838,"0"
1839,"2"
1840,"0"
1841,"2"
1842,"2"
1843,"2"
1844,"2"
1845,"4"
1846,"2"
1847,"0"
1848,"2"
1849,"1"
1850,"1"
1851,"3"
1852,"1"
1853,"1"
1854,"2"
1855,"2"
1856,"1"
1857,"0"
1858,"1"
1859,"2"
1860,"1"
1861,"0"
1862,"0"
1863,"0"
1864,"1"
1865,"1"
1866,"4"
1867,"2"
1868,"0"
1869,"1"
1870,"0"
1871,"0"
1872,"1"
1873,"0"
1874,"1"
1875,"1"
1876,"2"
1877,"2"
1878,"0"
1879,"0"
1880,"0"
1881,"0"
1882,"0"
1883,"1"
1884,"0"
1885,"0"
1886,"2"
1887,"0"
1888,"2"
1889,"1"
1890,"0"
1891,"0"
1892,"1"
1893,"0"
1894,"1"
1895,"0"
1896,"2"
1897,"0"
1898,"1"
1899,"0"
1900,"0"
1901,"0"
1902,"1"
1903,"0"
1904,"1"
1905,"0"
1906,"2"
1907,"1"
1908,"0"
1909,"1"
1910,"0"
1911,"0"
1912,"0"
1913,"0"
1914,"0"
1915,"0"
1916,"1"
1917,"0"
1918,"1"
1919,"0"
1920,"0"
1921,"0"
1922,"0"
1923,"1"
1924,"0"
1925,"0"
1926,"1"
1927,"0"
1928,"0"
1929,"1"
1930,"0"
1931,"1"
1932,"1"
1933,"0"
1934,"1"
1935,"0"
1936,"0"
1937,"0"
1938,"0"
1939,"0"
1940,"0"
1941,"0"
1942,"1"
1943,"0"
1944,"0"
1945,"0"
1946,"0"
1947,"0"
1948,"0"
1949,"1"
1950,"0"
1951,"0"
1952,"0"
1953,"1"
1954,"0"
1955,"1"
1956,"0"
1957,"0"
1958,"0"
1959,"0"
1960,"1"
1961,"0"
1962,"0"
1963,"0"
1964,"0"
1965,"1"
1966,"0"
1967,"0"
1968,"0"
1969,"0"
1970,"0"
1971,"0"
1972,"0"
1973,"0"
1974,"0"
1975,"0"
1976,"0"
1977,"0"
1978,"0"
1979,"0"
1980,"0"
1981,"1"
1982,"0"
1983,"0"
1984,"1"
1985,"0"
1986,"1"
1987,"0"
1988,"0"
1989,"0"
1990,"0"
1991,"1"
1992,"0"
1993,"0"
1994,"0"
1995,"0"
1996,"0"
1997,"0"
1998,"0"
1999,"0"
2000,"0"
2001,"0"
2002,"0"
2003,"0"
2004,"1"
2005,"0"
2006,"0"
2007,"0"
2008,"0"
2009,"0"
2010,"0"
2011,"0"
2012,"0"
2013,"0"
2014,"0"
2015,"0"
2016,"0"
2017,"1"
2018,"0"
2019,"0"
2020,"0"
2021,"0"
2022,"0"
2023,"0"
2024,"0"
2025,"0"
2026,"0"
2027,"0"
2028,"0"
2029,"0"
2030,"0"
2031,"0"
2032,"1"
2033,"0"
2034,"0"
2035,"0"
2036,"0"
2037,"0"
2038,"0"
2039,"0"
2040,"0"
2041,"0"
2042,"0"
2043,"0"
2044,"1"
2045,"0"
2046,"0"
2047,"0"


