Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"AM-0102 3phi 7"
Duration Time,60.844
Ambient Temperature,"100.3"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"1009764"
Raw Accumulated Counts,"1056497"
Valid Count Last Packet,"15521"
Raw Count Last Packet,"16355"
Live Time,58.400993
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,19.7945
Number of Channels,2048
Vacuum,766
Channel#,Intensity
0,"1768"
1,"1486"
2,"973"
3,"487"
4,"234"
5,"66"
6,"22"
7,"6"
8,"1"
9,"0"
10,"0"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"0"
17,"0"
18,"0"
19,"0"
20,"1"
21,"4"
22,"23"
23,"108"
24,"187"
25,"207"
26,"182"
27,"217"
28,"210"
29,"175"
30,"197"
31,"178"
32,"195"
33,"188"
34,"180"
35,"150"
36,"177"
37,"197"
38,"156"
39,"181"
40,"162"
41,"188"
42,"179"
43,"173"
44,"183"
45,"178"
46,"178"
47,"192"
48,"203"
49,"161"
50,"191"
51,"174"
52,"163"
53,"161"
54,"207"
55,"171"
56,"196"
57,"158"
58,"187"
59,"167"
60,"175"
61,"172"
62,"185"
63,"164"
64,"161"
65,"141"
66,"147"
67,"156"
68,"176"
69,"174"
70,"182"
71,"207"
72,"255"
73,"289"
74,"258"
75,"256"
76,"226"
77,"204"
78,"213"
79,"200"
80,"269"
81,"318"
82,"588"
83,"882"
84,"1280"
85,"1605"
86,"1848"
87,"1732"
88,"1472"
89,"1090"
90,"736"
91,"468"
92,"295"
93,"260"
94,"191"
95,"194"
96,"167"
97,"145"
98,"175"
99,"156"
100,"173"
101,"133"
102,"159"
103,"125"
104,"137"
105,"135"
106,"157"
107,"141"
108,"165"
109,"168"
110,"175"
111,"178"
112,"188"
113,"242"
114,"237"
115,"229"
116,"253"
117,"248"
118,"233"
119,"190"
120,"211"
121,"208"
122,"200"
123,"223"
124,"224"
125,"285"
126,"287"
127,"371"
128,"504"
129,"723"
130,"1017"
131,"1376"
132,"1773"
133,"1939"
134,"2057"
135,"1897"
136,"1695"
137,"1510"
138,"1404"
139,"1343"
140,"1451"
141,"1466"
142,"1493"
143,"1557"
144,"1698"
145,"1688"
146,"1749"
147,"1714"
148,"1574"
149,"1273"
150,"958"
151,"697"
152,"481"
153,"376"
154,"379"
155,"347"
156,"380"
157,"421"
158,"579"
159,"694"
160,"1023"
161,"1420"
162,"1876"
163,"2295"
164,"2483"
165,"2541"
166,"2245"
167,"1720"
168,"1226"
169,"789"
170,"518"
171,"360"
172,"286"
173,"276"
174,"330"
175,"393"
176,"515"
177,"650"
178,"845"
179,"1081"
180,"1286"
181,"1610"
182,"1763"
183,"1843"
184,"1667"
185,"1473"
186,"1216"
187,"827"
188,"553"
189,"429"
190,"307"
191,"241"
192,"216"
193,"269"
194,"298"
195,"308"
196,"366"
197,"388"
198,"424"
199,"457"
200,"471"
201,"429"
202,"375"
203,"345"
204,"288"
205,"280"
