Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"AM-0102 0phi 4"
304,"480"
305,"486"
306,"532"
307,"581"
308,"665"
309,"879"
310,"1293"
311,"1904"
312,"3009"
313,"4261"
314,"5896"
315,"7767"
316,"9189"
317,"10088"
318,"10284"
319,"9427"
320,"7934"
321,"6319"
322,"4442"
323,"3008"
324,"1983"
325,"1280"
326,"859"
327,"626"
328,"482"
329,"496"
330,"422"
331,"486"
332,"471"
333,"444"
334,"451"
335,"470"
336,"479"
337,"488"
338,"487"
339,"546"
340,"569"
341,"608"
342,"680"
343,"694"
344,"848"
345,"1031"
346,"1218"
347,"1475"
348,"1651"
349,"1909"
350,"1986"
351,"1883"
352,"1692"
353,"1501"
354,"1326"
355,"1054"
356,"914"
357,"810"
358,"778"
359,"771"
360,"819"
361,"747"
362,"830"
363,"896"
364,"880"
365,"917"
366,"985"
367,"1062"
368,"1229"
369,"1270"
370,"1400"
371,"1311"
372,"1214"
373,"1210"
374,"972"
375,"853"
376,"726"
377,"570"
378,"504"
379,"466"
380,"461"
381,"438"
382,"413"
383,"440"
384,"447"
385,"463"
386,"423"
387,"454"
388,"460"
389,"444"
390,"452"
391,"488"
392,"493"
393,"505"
394,"559"
395,"630"
396,"595"
397,"658"
398,"688"
399,"695"
400,"702"
401,"689"
402,"690"
403,"674"
404,"580"
405,"566"
406,"542"
407,"552"
408,"564"
409,"521"
410,"587"
411,"587"
412,"529"
413,"508"
414,"549"
415,"488"
416,"449"
417,"435"
418,"441"
419,"455"
420,"443"
421,"419"
422,"452"
423,"444"
424,"465"
425,"476"
426,"474"
427,"536"
428,"483"
429,"512"
430,"523"
431,"484"
432,"505"
433,"508"
434,"497"
435,"520"
436,"566"
437,"534"
438,"492"
439,"478"
440,"527"
441,"547"
442,"498"
443,"498"
444,"492"
445,"502"
446,"464"
447,"471"
448,"471"
449,"475"
450,"498"
451,"476"
452,"470"
453,"480"
454,"451"
455,"456"
456,"485"
457,"417"
458,"478"
459,"447"
460,"429"
461,"410"
462,"452"
463,"450"
464,"458"
465,"438"
466,"460"
467,"460"
468,"460"
469,"467"
470,"474"
471,"428"
472,"459"
473,"443"
474,"442"
475,"475"
476,"483"
477,"455"
478,"485"
479,"454"
480,"454"
481,"474"
482,"462"
483,"460"
484,"470"
485,"481"
486,"464"
487,"469"
488,"451"
489,"473"
490,"421"
491,"489"
492,"454"
493,"423"
494,"436"
495,"462"
496,"464"
497,"459"
498,"430"
499,"438"
500,"508"
501,"441"
502,"432"
503,"419"
504,"442"
505,"470"
506,"487"
507,"466"
508,"436"
509,"449"
510,"485"
511,"489"
512,"425"
513,"432"
514,"435"
515,"453"
516,"444"
517,"463"
518,"427"
519,"465"
520,"438"
521,"476"
522,"475"
523,"470"
524,"453"
525,"460"
526,"483"
527,"457"
528,"481"
529,"487"
530,"474"
531,"467"
532,"416"
533,"414"
534,"428"
535,"446"
536,"413"
537,"476"
538,"448"
539,"436"
540,"506"
541,"433"
542,"511"
543,"481"
544,"497"
545,"458"
546,"403"
547,"413"
548,"438"
549,"425"
550,"442"
551,"453"
552,"420"
553,"451"
554,"438"
555,"435"
556,"455"
557,"465"
558,"442"
559,"447"
560,"445"
561,"455"
562,"414"
563,"440"
564,"425"
565,"453"
566,"420"
567,"445"
568,"452"
569,"457"
570,"459"
571,"425"
572,"428"
573,"441"
574,"457"
575,"450"
576,"490"
577,"439"
578,"460"
579,"486"
580,"466"
581,"477"
582,"442"
583,"462"
584,"438"
585,"428"
586,"457"
587,"456"
588,"465"
589,"467"
590,"440"
591,"443"
592,"475"
593,"413"
594,"473"
595,"456"
596,"461"
597,"417"
598,"420"
599,"468"
600,"434"
601,"440"
602,"424"
603,"431"
604,"417"
605,"452"
606,"422"
607,"443"
608,"405"
609,"460"
610,"461"
611,"400"
612,"463"
613,"428"
614,"436"
615,"481"
616,"454"
617,"437"
618,"456"
619,"444"
620,"432"
621,"435"
622,"432"
623,"446"
624,"459"
625,"460"
626,"451"
627,"457"
628,"483"
629,"475"
630,"462"
631,"465"
632,"468"
633,"445"
634,"473"
635,"502"
636,"456"
637,"409"
638,"483"
639,"445"
640,"422"
641,"440"
642,"468"
643,"467"
644,"463"
645,"431"
646,"453"
647,"466"
648,"468"
649,"424"
650,"451"
651,"460"
652,"490"
653,"497"
654,"495"
655,"463"
656,"469"
657,"506"
658,"521"
659,"487"
660,"525"
661,"565"
662,"574"
663,"583"
664,"637"
665,"584"
666,"520"
667,"526"
668,"544"
669,"532"
670,"478"
671,"478"
672,"455"
673,"489"
674,"445"
675,"434"
676,"432"
677,"459"
678,"452"
679,"428"
680,"428"
681,"439"
682,"460"
683,"433"
684,"454"
685,"439"
686,"413"
687,"427"
688,"406"
689,"450"
690,"451"
691,"502"
692,"500"
693,"497"
694,"545"
695,"610"
696,"641"
697,"711"
698,"769"
699,"837"
700,"868"
701,"854"
702,"913"
703,"819"
704,"800"
705,"760"
706,"732"
707,"715"
708,"647"
709,"533"
710,"513"
711,"525"
712,"450"
713,"453"
714,"406"
715,"458"
716,"455"
717,"437"
718,"416"
719,"414"
720,"385"
721,"390"
722,"444"
723,"388"
724,"404"
725,"432"
726,"420"
727,"396"
728,"424"
729,"438"
730,"409"
731,"391"
732,"381"
733,"398"
734,"438"
735,"427"
736,"433"
737,"426"
738,"442"
739,"421"
740,"441"
741,"430"
742,"423"
743,"393"
744,"403"
745,"415"
746,"410"
747,"421"
748,"412"
749,"432"
750,"458"
751,"415"
752,"404"
753,"443"
754,"372"
755,"433"
756,"436"
757,"408"
758,"415"
759,"401"
760,"429"
761,"396"
762,"397"
763,"412"
764,"372"
765,"387"
766,"432"
767,"365"
768,"419"
769,"400"
770,"386"
771,"440"
772,"418"
773,"433"
774,"406"
775,"451"
776,"460"
777,"479"
778,"527"
779,"525"
780,"540"
781,"557"
782,"596"
783,"551"
784,"600"
785,"598"
786,"542"
787,"538"
788,"508"
789,"439"
790,"456"
791,"459"
792,"410"
793,"449"
794,"437"
795,"403"
796,"457"
797,"392"
798,"426"
799,"400"
800,"386"
801,"396"
802,"369"
803,"425"
804,"422"
805,"410"
806,"376"
807,"380"
808,"397"
809,"361"
810,"420"
811,"375"
812,"384"
813,"385"
814,"368"
815,"392"
816,"429"
817,"399"
818,"388"
819,"376"
820,"431"
821,"387"
822,"371"
823,"382"
824,"370"
825,"367"
826,"345"
827,"374"
828,"370"
829,"390"
830,"375"
831,"378"
832,"419"
833,"379"
834,"362"
835,"353"
836,"396"
837,"402"
838,"399"
839,"374"
840,"397"
841,"392"
842,"368"
843,"354"
844,"375"
845,"380"
846,"357"
847,"385"
848,"375"
849,"434"
850,"386"
851,"395"
852,"359"
853,"368"
854,"406"
855,"416"
856,"348"
857,"390"
858,"362"
859,"400"
860,"358"
861,"379"
862,"373"
863,"417"
864,"383"
865,"410"
866,"392"
867,"373"
868,"409"
869,"382"
870,"400"
871,"407"
872,"445"
873,"411"
874,"423"
875,"412"
876,"428"
877,"421"
878,"374"
879,"459"
880,"390"
881,"396"
882,"455"
883,"448"
884,"448"
885,"420"
886,"420"
887,"431"
888,"474"
889,"427"
890,"428"
891,"407"
892,"442"
893,"433"
894,"450"
895,"467"
896,"486"
897,"474"
898,"480"
899,"487"
900,"514"
901,"522"
902,"523"
903,"511"
904,"543"
905,"500"
906,"528"
907,"576"
908,"591"
909,"574"
910,"544"
911,"644"
912,"600"
913,"658"
914,"672"
915,"645"
916,"693"
917,"735"
918,"720"
919,"784"
920,"841"
921,"821"
922,"924"
923,"983"
924,"928"
925,"1012"
926,"1033"
927,"1136"
928,"1137"
929,"1157"
930,"1181"
931,"1249"
932,"1255"
933,"1324"
934,"1201"
935,"1299"
936,"1348"
937,"1267"
938,"1370"
939,"1366"
940,"1339"
941,"1332"
942,"1296"
943,"1241"
944,"1250"
945,"1276"
946,"1169"
947,"1199"
948,"1102"
949,"1102"
950,"1117"
951,"1065"
952,"947"
953,"901"
954,"915"
955,"867"
956,"881"
957,"861"
958,"789"
959,"720"
960,"697"
961,"690"
962,"666"
963,"649"
964,"616"
965,"572"
966,"605"
967,"531"
968,"546"
969,"524"
970,"520"
971,"497"
972,"514"
973,"460"
974,"435"
975,"454"
976,"428"
977,"418"
978,"397"
979,"396"
980,"396"
981,"381"
982,"414"
983,"394"
984,"380"
985,"391"
986,"426"
987,"415"
988,"459"
989,"421"
990,"494"
991,"517"
992,"536"
993,"579"
994,"668"
995,"688"
996,"678"
997,"718"
998,"778"
999,"819"
1000,"867"
1001,"910"
1002,"860"
1003,"822"
1004,"826"
1005,"791"
1006,"727"
1007,"652"
1008,"600"
1009,"544"
1010,"515"
1011,"426"
1012,"410"
1013,"361"
1014,"375"
1015,"366"
1016,"370"
1017,"319"
1018,"333"
1019,"337"
1020,"334"
1021,"344"
1022,"337"
1023,"329"
1024,"339"
1025,"356"
1026,"362"
1027,"321"
1028,"340"
1029,"348"
1030,"359"
1031,"384"
1032,"367"
1033,"397"
1034,"411"
1035,"451"
1036,"422"
1037,"461"
1038,"469"
1039,"516"
1040,"500"
1041,"501"
1042,"526"
1043,"555"
1044,"601"
1045,"604"
1046,"606"
1047,"635"
1048,"608"
1049,"604"
1050,"630"
1051,"610"
1052,"613"
1053,"621"
1054,"561"
1055,"539"
1056,"527"
1057,"488"
1058,"492"
1059,"428"
1060,"429"
1061,"393"
1062,"440"
1063,"364"
1064,"355"
1065,"377"
1066,"342"
1067,"344"
1068,"364"
1069,"317"
1070,"367"
1071,"369"
1072,"333"
1073,"312"
1074,"351"
1075,"333"
1076,"303"
1077,"327"
1078,"291"
1079,"302"
1080,"284"
1081,"280"
1082,"278"
1083,"304"
1084,"274"
1085,"296"
1086,"282"
1087,"279"
1088,"252"
1089,"275"
1090,"266"
1091,"256"
1092,"263"
1093,"267"
1094,"276"
1095,"242"
1096,"260"
1097,"249"
1098,"253"
1099,"254"
1100,"243"
1101,"248"
1102,"232"
1103,"255"
1104,"226"
1105,"231"
1106,"227"
1107,"247"
1108,"259"
1109,"230"
1110,"213"
1111,"223"
1112,"229"
1113,"202"
1114,"244"
1115,"252"
1116,"231"
1117,"209"
1118,"273"
1119,"252"
1120,"253"
1121,"263"
1122,"267"
1123,"291"
1124,"264"
1125,"286"
1126,"280"
1127,"324"
1128,"252"
1129,"280"
1130,"290"
1131,"254"
1132,"276"
1133,"250"
1134,"275"
1135,"253"
1136,"214"
1137,"233"
1138,"221"
1139,"226"
1140,"209"
1141,"216"
1142,"244"
1143,"225"
1144,"223"
1145,"219"
1146,"222"
1147,"269"
1148,"237"
1149,"202"
1150,"224"
1151,"208"
1152,"230"
1153,"239"
1154,"193"
1155,"210"
1156,"213"
1157,"250"
1158,"220"
1159,"188"
1160,"221"
1161,"200"
1162,"196"
1163,"190"
1164,"174"
1165,"211"
1166,"206"
1167,"175"
1168,"180"
1169,"196"
1170,"179"
1171,"189"
1172,"193"
1173,"188"
1174,"198"
1175,"205"
1176,"227"
1177,"217"
1178,"217"
1179,"244"
1180,"235"
1181,"199"
1182,"197"
1183,"225"
1184,"212"
1185,"232"
1186,"203"
1187,"211"
1188,"209"
1189,"201"
1190,"219"
1191,"211"
1192,"188"
1193,"208"
1194,"187"
1195,"202"
1196,"184"
1197,"174"
1198,"172"
1199,"178"
1200,"204"
1201,"190"
1202,"168"
1203,"167"
1204,"179"
1205,"192"
1206,"190"
1207,"168"
1208,"167"
1209,"149"
1210,"176"
1211,"157"
1212,"159"
1213,"173"
1214,"166"
1215,"162"
1216,"177"
1217,"174"
1218,"186"
1219,"186"
1220,"181"
1221,"177"
1222,"163"
1223,"167"
1224,"169"
1225,"188"
1226,"177"
1227,"166"
1228,"165"
1229,"160"
1230,"155"
1231,"161"
1232,"140"
1233,"183"
1234,"170"
1235,"173"
1236,"160"
1237,"157"
1238,"163"
1239,"173"
1240,"173"
1241,"190"
1242,"158"
1243,"166"
1244,"200"
1245,"178"
1246,"164"
1247,"175"
1248,"195"
1249,"157"
1250,"178"
1251,"158"
1252,"161"
1253,"163"
1254,"179"
1255,"150"
1256,"175"
1257,"177"
1258,"149"
1259,"152"
1260,"154"
1261,"153"
1262,"160"
1263,"157"
1264,"159"
1265,"164"
1266,"146"
1267,"145"
1268,"153"
1269,"162"
1270,"142"
1271,"159"
1272,"138"
1273,"136"
1274,"181"
1275,"151"
1276,"155"
1277,"140"
1278,"157"
1279,"147"
1280,"153"
1281,"124"
1282,"152"
1283,"142"
1284,"141"
1285,"160"
1286,"168"
1287,"137"
1288,"113"
1289,"129"
1290,"144"
1291,"137"
1292,"156"
1293,"154"
1294,"158"
1295,"134"
1296,"128"
1297,"113"
1298,"137"
1299,"156"
1300,"143"
1301,"141"
1302,"139"
1303,"153"
1304,"123"
1305,"154"
1306,"134"
1307,"134"
1308,"120"
1309,"126"
1310,"110"
1311,"125"
1312,"143"
1313,"127"
1314,"132"
1315,"131"
1316,"120"
1317,"118"
1318,"133"
1319,"138"
1320,"129"
1321,"139"
1322,"125"
1323,"109"
1324,"129"
1325,"123"
1326,"126"
1327,"124"
1328,"120"
1329,"142"
1330,"116"
1331,"129"
1332,"142"
1333,"131"
1334,"116"
1335,"126"
1336,"125"
1337,"121"
1338,"132"
1339,"150"
1340,"134"
1341,"118"
1342,"121"
1343,"129"
1344,"130"
1345,"119"
1346,"130"
1347,"120"
1348,"122"
1349,"133"
1350,"118"
1351,"99"
1352,"137"
1353,"125"
1354,"129"
1355,"149"
1356,"128"
1357,"88"
1358,"110"
1359,"109"
1360,"111"
1361,"115"
1362,"121"
1363,"115"
1364,"121"
1365,"137"
1366,"115"
1367,"108"
1368,"119"
1369,"116"
1370,"109"
1371,"122"
1372,"108"
1373,"96"
1374,"95"
1375,"91"
1376,"122"
1377,"118"
1378,"105"
1379,"106"
1380,"111"
1381,"113"
1382,"119"
1383,"111"
1384,"117"
1385,"127"
1386,"103"
1387,"91"
1388,"104"
1389,"102"
1390,"82"
1391,"106"
1392,"106"
1393,"117"
1394,"116"
1395,"127"
1396,"108"
1397,"103"
1398,"102"
1399,"90"
1400,"111"
1401,"104"
1402,"92"
1403,"89"
1404,"95"
1405,"94"
1406,"84"
1407,"96"
1408,"105"
1409,"102"
1410,"107"
1411,"117"
1412,"108"
1413,"97"
1414,"111"
1415,"97"
1416,"93"
1417,"95"
1418,"110"
1419,"82"
1420,"96"
1421,"77"
1422,"87"
1423,"87"
1424,"98"
1425,"95"
1426,"91"
1427,"95"
1428,"86"
1429,"90"
1430,"76"
1431,"107"
1432,"88"
1433,"87"
1434,"88"
1435,"98"
1436,"82"
1437,"94"
1438,"86"
1439,"93"
1440,"87"
1441,"81"
1442,"100"
1443,"100"
1444,"95"
1445,"81"
1446,"90"
1447,"85"
1448,"90"
1449,"82"
1450,"70"
1451,"74"
1452,"72"
1453,"96"
1454,"85"
1455,"78"
1456,"74"
1457,"94"
1458,"92"
1459,"87"
1460,"84"
1461,"64"
1462,"75"
1463,"69"
1464,"89"
1465,"67"
1466,"79"
1467,"85"
1468,"82"
1469,"72"
1470,"85"
1471,"59"
1472,"59"
1473,"73"
1474,"77"
1475,"75"
1476,"77"
1477,"70"
1478,"74"
1479,"75"
1480,"80"
1481,"75"
1482,"94"
1483,"66"
1484,"74"
1485,"73"
1486,"71"
1487,"64"
1488,"75"
1489,"73"
1490,"67"
1491,"67"
1492,"82"
1493,"64"
1494,"65"
1495,"87"
1496,"71"
1497,"71"
1498,"69"
1499,"70"
1500,"61"
1501,"57"
1502,"65"
1503,"65"
1504,"60"
1505,"69"
1506,"64"
1507,"58"
1508,"56"
1509,"59"
1510,"70"
1511,"62"
1512,"73"
1513,"63"
1514,"61"
1515,"56"
1516,"84"
1517,"61"
1518,"66"
1519,"72"
1520,"63"
1521,"53"
1522,"58"
1523,"66"
1524,"60"
1525,"66"
1526,"58"
1527,"66"
1528,"66"
1529,"68"
1530,"52"
1531,"77"
1532,"55"
1533,"61"
1534,"71"
1535,"46"
1536,"51"
1537,"69"
1538,"53"
1539,"54"
1540,"56"
1541,"55"
1542,"44"
1543,"50"
1544,"57"
1545,"48"
1546,"55"
1547,"44"
1548,"36"
1549,"54"
1550,"59"
1551,"63"
1552,"49"
1553,"46"
1554,"63"
1555,"50"
1556,"37"
1557,"60"
1558,"55"
1559,"49"
1560,"54"
1561,"43"
1562,"51"
1563,"44"
1564,"41"
1565,"46"
1566,"49"
1567,"50"
1568,"51"
1569,"54"
1570,"55"
1571,"44"
1572,"38"
1573,"38"
1574,"50"
1575,"44"
1576,"58"
1577,"45"
1578,"54"
1579,"41"
1580,"34"
1581,"46"
1582,"49"
1583,"45"
1584,"54"
1585,"35"
1586,"38"
1587,"48"
1588,"42"
1589,"37"
1590,"50"
1591,"50"
1592,"54"
1593,"45"
1594,"46"
1595,"38"
1596,"50"
1597,"40"
1598,"42"
1599,"41"
1600,"48"
1601,"49"
1602,"43"
1603,"38"
1604,"41"
1605,"43"
1606,"34"
1607,"37"
1608,"37"
1609,"33"
1610,"41"
1611,"38"
1612,"38"
1613,"45"
1614,"35"
1615,"34"
1616,"39"
1617,"40"
1618,"31"
1619,"38"
1620,"33"
1621,"35"
1622,"21"
1623,"31"
1624,"24"
1625,"28"
1626,"39"
1627,"26"
1628,"40"
1629,"21"
1630,"36"
1631,"28"
1632,"23"
1633,"32"
1634,"28"
1635,"36"
1636,"27"
1637,"23"
1638,"19"
1639,"19"
1640,"25"
1641,"21"
1642,"30"
1643,"25"
1644,"29"
1645,"30"
1646,"25"
1647,"30"
1648,"30"
1649,"17"
1650,"26"
1651,"19"
1652,"16"
1653,"19"
1654,"19"
1655,"25"
1656,"26"
1657,"23"
1658,"18"
1659,"21"
1660,"27"
1661,"25"
1662,"22"
1663,"16"
1664,"15"
1665,"16"
1666,"21"
1667,"18"
1668,"16"
1669,"18"
1670,"21"
1671,"22"
1672,"17"
1673,"14"
1674,"14"
1675,"8"
1676,"20"
1677,"18"
1678,"15"
1679,"29"
1680,"19"
1681,"14"
1682,"17"
1683,"12"
1684,"13"
1685,"17"
1686,"17"
1687,"14"
1688,"12"
1689,"12"
1690,"20"
1691,"17"
1692,"10"
1693,"12"
1694,"12"
1695,"7"
1696,"13"
1697,"14"
1698,"14"
1699,"12"
1700,"9"
1701,"6"
1702,"9"
1703,"8"
1704,"13"
1705,"10"
1706,"10"
1707,"13"
1708,"9"
1709,"10"
1710,"10"
1711,"5"
1712,"3"
1713,"8"
1714,"10"
1715,"8"
1716,"11"
1717,"5"
1718,"5"
1719,"11"
1720,"10"
1721,"6"
1722,"10"
1723,"9"
1724,"5"
1725,"6"
1726,"9"
1727,"10"
1728,"5"
1729,"7"
1730,"6"
1731,"4"
1732,"8"
1733,"7"
1734,"3"
1735,"11"
1736,"4"
1737,"3"
1738,"4"
1739,"5"
1740,"1"
1741,"5"
1742,"4"
1743,"2"
1744,"5"
1745,"6"
1746,"4"
1747,"4"
1748,"1"
1749,"3"
1750,"4"
1751,"2"
1752,"2"
1753,"3"
1754,"6"
1755,"8"
1756,"4"
1757,"2"
1758,"6"
1759,"3"
1760,"5"
1761,"5"
1762,"1"
1763,"4"
1764,"3"
1765,"2"
1766,"2"
1767,"1"
1768,"3"
1769,"4"
1770,"1"
1771,"5"
1772,"1"
1773,"2"
1774,"1"
1775,"4"
1776,"1"
1777,"5"
1778,"4"
1779,"1"
1780,"5"
1781,"3"
1782,"0"
1783,"3"
1784,"3"
1785,"1"
1786,"4"
1787,"3"
1788,"2"
1789,"2"
1790,"2"
1791,"1"
1792,"3"
1793,"3"
1794,"0"
1795,"2"
1796,"3"
1797,"1"
1798,"0"
1799,"1"
1800,"2"
1801,"1"
1802,"4"
1803,"3"
1804,"1"
1805,"1"
1806,"1"
1807,"2"
1808,"1"
1809,"3"
1810,"1"
1811,"0"
1812,"2"
1813,"2"
1814,"1"
1815,"3"
1816,"3"
1817,"1"
1818,"1"
1819,"1"
1820,"5"
1821,"0"
1822,"3"
1823,"1"
1824,"2"
1825,"1"
1826,"2"
1827,"1"
1828,"2"
1829,"0"
1830,"2"
1831,"1"
1832,"1"
1833,"2"
1834,"2"
1835,"0"
1836,"0"
1837,"0"
1838,"0"
1839,"0"
1840,"1"
1841,"1"
1842,"1"
1843,"0"
1844,"2"
1845,"1"
1846,"0"
1847,"2"
1848,"0"
1849,"2"
1850,"1"
1851,"1"
1852,"0"
1853,"0"
1854,"3"
1855,"0"
1856,"1"
1857,"4"
1858,"1"
1859,"2"
1860,"2"
1861,"0"
1862,"2"
1863,"1"
1864,"1"
1865,"4"
1866,"2"
1867,"0"
1868,"1"
1869,"0"
1870,"0"
1871,"2"
1872,"1"
1873,"1"
1874,"1"
1875,"0"
1876,"0"
1877,"1"
1878,"0"
1879,"0"
1880,"0"
1881,"1"
1882,"0"
1883,"0"
1884,"0"
1885,"0"
1886,"0"
1887,"0"
1888,"2"
1889,"1"
1890,"2"
1891,"2"
1892,"1"
1893,"0"
1894,"0"
1895,"2"
1896,"0"
1897,"1"
1898,"0"
1899,"0"
1900,"0"
1901,"0"
1902,"0"
1903,"0"
1904,"1"
1905,"1"
1906,"1"
1907,"1"
1908,"0"
1909,"1"
1910,"0"
1911,"0"
1912,"0"
1913,"1"
1914,"0"
1915,"2"
1916,"0"
1917,"2"
1918,"0"
1919,"1"
1920,"1"
1921,"0"
1922,"0"
1923,"1"
1924,"0"
1925,"0"
1926,"0"
1927,"1"
1928,"1"
1929,"1"
1930,"0"
1931,"0"
1932,"0"
1933,"0"
1934,"0"
1935,"0"
1936,"1"
1937,"0"
1938,"1"
1939,"1"
1940,"0"
1941,"0"
1942,"0"
1943,"0"
1944,"1"
1945,"0"
1946,"0"
1947,"0"
1948,"0"
1949,"0"
1950,"0"
1951,"0"
1952,"0"
1953,"0"
1954,"1"
1955,"0"
1956,"1"
1957,"0"
1958,"0"
1959,"0"
1960,"0"
1961,"1"
1962,"0"
1963,"0"
1964,"0"
1965,"0"
1966,"0"
1967,"0"
1968,"1"
1969,"0"
1970,"1"
1971,"0"
1972,"0"
1973,"0"
1974,"0"
1975,"1"
1976,"0"
1977,"0"
1978,"0"
1979,"0"
1980,"1"
1981,"0"
1982,"0"
1983,"0"
1984,"0"
1985,"1"
1986,"2"
1987,"0"
1988,"0"
1989,"0"
1990,"0"
1991,"0"
1992,"0"
1993,"0"
1994,"0"
1995,"0"
1996,"0"
1997,"0"
1998,"0"
1999,"1"
2000,"0"
2001,"0"
2002,"1"
2003,"0"
2004,"0"
2005,"0"
2006,"0"
2007,"0"
2008,"0"
2009,"0"
2010,"0"
2011,"0"
2012,"0"
2013,"0"
2014,"0"
2015,"0"
2016,"0"
2017,"0"
2018,"0"
2019,"0"
2020,"0"
2021,"0"
2022,"0"
2023,"1"
2024,"0"
2025,"0"
2026,"0"
2027,"0"
2028,"1"
2029,"2"
2030,"0"
2031,"0"
2032,"0"
2033,"0"
2034,"0"
2035,"0"
2036,"0"
2037,"1"
2038,"0"
2039,"0"
2040,"0"
2041,"0"
2042,"0"
2043,"0"
2044,"0"
2045,"0"
2046,"0"
2047,"0"


