Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"AM-0102 4phi 0"
Duration Time,60.842
Ambient Temperature,"99.4"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"1197860"
Raw Accumulated Counts,"1262031"
Valid Count Last Packet,"18439"
Raw Count Last Packet,"19387"
Live Time,57.920994
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,19.7913
Number of Channels,2048
Vacuum,1022
Channel#,Intensity
0,"1752"
1,"1479"
2,"976"
3,"442"
4,"214"
5,"85"
6,"21"
7,"3"
8,"0"
9,"1"
10,"1"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"0"
17,"0"
18,"0"
19,"0"
20,"0"
21,"2"
22,"23"
23,"119"
24,"208"
25,"207"
26,"228"
27,"210"
28,"186"
29,"195"
30,"219"
31,"199"
32,"189"
33,"167"
34,"191"
35,"200"
36,"178"
37,"174"
38,"166"
39,"187"
40,"201"
41,"142"
42,"182"
43,"183"
44,"185"
45,"169"
46,"186"
47,"198"
48,"181"
49,"170"
50,"154"
51,"147"
52,"187"
53,"172"
54,"164"
55,"155"
56,"145"
57,"182"
58,"147"
59,"173"
60,"169"
61,"183"
62,"169"
63,"151"
64,"156"
65,"142"
66,"165"
67,"140"
68,"175"
69,"179"
70,"185"
71,"223"
72,"270"
73,"315"
74,"268"
75,"308"
76,"260"
77,"240"
78,"237"
79,"222"
80,"243"
81,"304"
82,"470"
83,"602"
84,"857"
85,"1169"
86,"1266"
87,"1146"
88,"1049"
89,"721"
90,"541"
91,"356"
92,"256"
93,"195"
94,"180"
95,"187"
96,"157"
97,"165"
98,"189"
99,"150"
100,"166"
101,"156"
102,"151"
103,"164"
104,"167"
105,"152"
106,"164"
107,"154"
108,"152"
109,"188"
110,"173"
111,"212"
112,"234"
113,"247"
114,"244"
115,"245"
116,"241"
117,"234"
118,"202"
119,"215"
120,"210"
121,"216"
122,"196"
123,"219"
124,"225"
125,"264"
126,"315"
127,"428"
128,"522"
129,"741"
130,"1086"
131,"1342"
132,"1759"
133,"1981"
134,"1992"
135,"1928"
136,"1687"
137,"1524"
138,"1341"
139,"1404"
140,"1454"
141,"1505"
142,"1478"
143,"1526"
144,"1596"
145,"1751"
146,"1826"
147,"1738"
148,"1599"
149,"1351"
150,"957"
151,"691"
152,"512"
153,"449"
154,"334"
155,"328"
156,"385"
157,"521"
158,"669"
159,"892"
160,"1360"
161,"2060"
162,"2686"
163,"3293"
164,"3734"
165,"3875"
166,"3328"
167,"2545"
168,"1785"
169,"1229"
170,"719"
171,"483"
172,"361"
173,"362"
174,"413"
175,"599"
176,"643"
177,"850"
178,"1017"
179,"1266"
180,"1440"
181,"1591"
182,"1687"
183,"1802"
184,"1655"
185,"1386"
186,"1079"
187,"820"
188,"597"
189,"465"
190,"282"
191,"259"
192,"258"
193,"281"
194,"287"
195,"287"
196,"380"
197,"414"
198,"410"
199,"482"
200,"455"
201,"438"
202,"387"
203,"384"
204,"334"
205,"287"
206,"276"
207,"261"
208,"264"
209,"268"
210,"279"
211,"271"
212,"291"
213,"283"
214,"301"
215,"334"
216,"388"
217,"436"
218,"589"
219,"819"
220,"1249"
221,"1532"
222,"1942"
223,"2126"
224,"2204"
225,"2010"
226,"1789"
227,"1497"
228,"1144"
229,"922"
230,"757"
231,"639"
232,"591"
233,"475"
234,"475"
235,"470"
236,"440"
237,"399"
238,"467"
239,"496"
240,"532"
241,"609"
242,"668"
243,"735"
244,"730"
245,"765"
246,"770"
247,"674"
248,"615"
249,"538"
250,"511"
251,"479"
252,"447"
253,"433"
254,"399"
255,"419"
256,"438"
257,"437"
258,"450"
259,"463"
260,"499"
261,"485"
262,"474"
263,"491"
264,"497"
265,"517"
266,"552"
267,"514"
268,"578"
269,"578"
270,"570"
271,"560"
272,"573"
273,"510"
274,"544"
275,"515"
276,"520"
277,"503"
278,"525"
279,"500"
280,"519"
281,"544"
282,"552"
283,"554"
284,"584"
285,"536"
286,"654"
287,"703"
288,"752"
289,"887"
290,"1053"
291,"1142"
292,"1242"
293,"1300"
294,"1225"
295,"1116"
296,"954"
297,"885"
298,"822"
299,"756"
300,"759"
301,"737"
302,"724"
303,"776"
304,"847"
305,"870"
306,"1044"
307,"1260"
308,"1775"
309,"2969"
310,"4882"
311,"8530"
312,"14231"
313,"21743"
314,"30842"
315,"40859"
316,"49237"
317,"54303"
318,"54728"
319,"50661"
320,"43217"
321,"33275"
322,"23680"
323,"15472"
324,"9656"
325,"5537"
326,"3052"
327,"1725"
328,"1144"
329,"855"
330,"698"
331,"675"
332,"697"
333,"627"
334,"717"
335,"667"
336,"673"
337,"714"
338,"791"
339,"828"
340,"877"
341,"1168"
342,"1406"
343,"1866"
344,"2554"
345,"3666"
346,"4931"
347,"6295"
348,"7610"
349,"8607"
350,"8854"
351,"8772"
352,"7778"
353,"6587"
354,"5119"
355,"3830"
356,"2719"
357,"1910"
358,"1404"
359,"1127"
360,"930"
361,"926"
362,"875"
363,"888"
364,"948"
365,"1025"
366,"1126"
367,"1164"
368,"1289"
369,"1347"
370,"1452"
371,"1437"
372,"1366"
373,"1300"
374,"1067"
375,"868"
376,"798"
377,"650"
378,"565"
379,"502"
380,"465"
381,"440"
382,"433"
383,"452"
384,"492"
385,"432"
386,"442"
387,"467"
388,"454"
389,"466"
390,"482"
391,"518"
392,"513"
393,"527"
394,"583"
395,"592"
396,"706"
397,"671"
398,"739"
399,"724"
400,"737"
401,"724"
402,"755"
403,"687"
404,"674"
405,"596"
406,"583"
407,"619"
408,"616"
409,"599"
410,"627"
411,"614"
412,"576"
413,"566"
414,"611"
415,"527"
416,"482"
417,"513"
418,"506"
419,"490"
420,"528"
421,"513"
422,"538"
423,"574"
424,"575"
425,"552"
426,"618"
427,"611"
428,"607"
429,"623"
430,"632"
431,"610"
432,"564"
433,"562"
434,"542"
435,"510"
436,"545"
437,"505"
438,"495"
439,"520"
440,"527"
441,"531"
442,"548"
443,"521"
444,"535"
445,"492"
446,"524"
447,"487"
448,"492"
449,"519"
450,"525"
451,"524"
452,"517"
453,"505"
454,"545"
455,"485"
456,"522"
457,"592"
458,"513"
459,"558"
460,"524"
461,"506"
462,"565"
463,"506"
464,"557"
465,"564"
466,"536"
467,"486"
468,"528"
469,"498"
470,"480"
471,"552"
472,"482"
473,"477"
474,"499"
475,"522"
476,"538"
477,"513"
478,"481"
479,"508"
480,"520"
481,"548"
482,"525"
483,"493"
484,"539"
485,"527"
486,"508"
487,"504"
488,"483"
489,"502"
490,"472"
491,"525"
492,"504"
493,"526"
494,"492"
495,"523"
496,"524"
497,"495"
498,"483"
499,"537"
500,"496"
501,"517"
502,"474"
503,"517"
504,"473"
505,"485"
506,"525"
507,"500"
508,"485"
509,"526"
510,"514"
511,"516"
512,"546"
513,"502"
514,"497"
515,"512"
516,"537"
517,"486"
518,"508"
519,"481"
520,"501"
521,"490"
522,"529"
523,"508"
524,"515"
525,"500"
526,"461"
527,"469"
528,"473"
529,"499"
530,"516"
531,"519"
532,"504"
533,"514"
534,"540"
535,"448"
536,"494"
537,"495"
538,"524"
539,"507"
540,"503"
541,"491"
542,"525"
543,"492"
544,"495"
545,"490"
546,"484"
547,"502"
548,"453"
549,"472"
550,"490"
551,"501"
552,"515"
553,"462"
554,"503"
555,"500"
556,"481"
557,"481"
558,"484"
559,"474"
560,"486"
561,"504"
562,"512"
563,"455"
564,"495"
565,"499"
566,"450"
567,"450"
568,"486"
569,"465"
570,"517"
571,"466"
572,"449"
573,"438"
574,"484"
575,"482"
576,"474"
577,"490"
578,"466"
579,"439"
580,"456"
581,"511"
582,"499"
583,"501"
584,"477"
585,"503"
586,"517"
587,"464"
588,"461"
589,"475"
590,"474"
591,"500"
592,"488"
593,"486"
594,"451"
595,"472"
596,"471"
597,"462"
598,"467"
599,"473"
600,"496"
601,"487"
602,"457"
603,"444"
604,"453"
605,"487"
606,"478"
607,"488"
608,"487"
609,"482"
610,"500"
611,"473"
612,"494"
613,"458"
614,"486"
615,"434"
616,"465"
617,"462"
618,"431"
619,"503"
620,"481"
621,"481"
622,"500"
623,"487"
624,"512"
625,"468"
626,"505"
627,"475"
628,"510"
629,"494"
630,"475"
631,"494"
632,"527"
633,"472"
634,"504"
635,"538"
636,"537"
637,"534"
638,"495"
639,"475"
640,"493"
641,"500"
642,"461"
643,"450"
644,"459"
645,"440"
646,"479"
647,"455"
648,"453"
649,"464"
650,"445"
651,"568"
652,"472"
653,"483"
654,"485"
655,"546"
656,"495"
657,"600"
658,"621"
659,"659"
660,"687"
661,"731"
662,"797"
663,"801"
664,"798"
665,"813"
666,"814"
667,"755"
668,"680"
669,"645"
670,"601"
671,"544"
672,"517"
673,"477"
674,"449"
675,"460"
676,"459"
677,"493"
678,"438"
679,"436"
680,"475"
681,"434"
682,"432"
683,"428"
684,"429"
685,"428"
686,"425"
687,"418"
688,"466"
689,"424"
690,"512"
691,"468"
692,"464"
693,"553"
694,"527"
695,"630"
696,"646"
697,"693"
698,"721"
699,"813"
700,"805"
701,"827"
702,"894"
703,"820"
704,"838"
705,"790"
706,"755"
707,"702"
708,"589"
709,"561"
710,"531"
711,"486"
712,"472"
713,"445"
714,"443"
715,"425"
716,"424"
717,"412"
718,"448"
719,"438"
720,"463"
721,"405"
722,"410"
723,"443"
724,"447"
725,"437"
726,"389"
727,"428"
728,"454"
729,"388"
730,"430"
731,"387"
732,"439"
733,"449"
734,"436"
735,"466"
736,"470"
737,"456"
738,"478"
739,"526"
740,"556"
741,"513"
742,"512"
743,"503"
744,"487"
745,"523"
746,"479"
747,"492"
748,"465"
749,"399"
750,"420"
751,"404"
752,"395"
753,"397"
754,"398"
755,"378"
756,"428"
757,"409"
758,"408"
759,"395"
760,"414"
761,"416"
762,"389"
763,"401"
764,"397"
765,"393"
766,"393"
767,"384"
768,"404"
769,"406"
770,"412"
771,"409"
772,"419"
773,"434"
774,"461"
775,"512"
776,"519"
777,"549"
778,"613"
779,"655"
780,"693"
781,"694"
782,"731"
783,"681"
784,"670"
785,"657"
786,"636"
787,"582"
788,"541"
789,"516"
790,"513"
791,"486"
792,"446"
793,"398"
794,"424"
795,"423"
796,"409"
797,"363"
798,"354"
799,"363"
800,"390"
801,"375"
802,"416"
803,"417"
804,"402"
805,"355"
806,"350"
807,"367"
808,"401"
809,"356"
810,"359"
811,"403"
812,"378"
813,"348"
814,"350"
815,"395"
816,"371"
817,"379"
818,"380"
819,"410"
820,"357"
821,"410"
822,"358"
823,"387"
824,"407"
825,"425"
826,"411"
827,"392"
828,"381"
829,"406"
830,"410"
831,"366"
832,"345"
833,"341"
834,"353"
835,"366"
836,"361"
837,"362"
838,"338"
839,"364"
840,"352"
841,"337"
842,"375"
843,"343"
844,"348"
845,"333"
846,"367"
847,"312"
848,"353"
849,"356"
850,"354"
851,"387"
852,"329"
853,"367"
854,"354"
855,"365"
856,"359"
857,"373"
858,"395"
859,"376"
860,"351"
861,"317"
862,"358"
863,"378"
864,"343"
865,"385"
866,"363"
867,"361"
868,"380"
869,"391"
870,"386"
871,"435"
872,"411"
873,"389"
874,"410"
875,"449"
876,"385"
877,"408"
878,"451"
879,"423"
880,"393"
881,"360"
882,"404"
883,"437"
884,"391"
885,"384"
886,"390"
887,"370"
888,"406"
889,"417"
890,"414"
891,"386"
892,"396"
893,"417"
894,"411"
895,"403"
896,"368"
897,"450"
898,"390"
899,"416"
900,"402"
901,"432"
902,"428"
903,"453"
904,"470"
905,"473"
906,"469"
907,"494"
908,"512"
909,"531"
910,"521"
911,"512"
912,"550"
913,"554"
914,"595"
915,"606"
916,"658"
917,"658"
918,"655"
919,"667"
920,"748"
921,"692"
922,"794"
923,"843"
924,"784"
925,"837"
926,"903"
927,"988"
928,"1003"
929,"1033"
930,"1065"
931,"1120"
932,"1099"
933,"1113"
934,"1169"
935,"1156"
936,"1249"
937,"1222"
938,"1236"
939,"1191"
940,"1194"
941,"1211"
942,"1249"
943,"1175"
944,"1159"
945,"1146"
946,"1077"
947,"1071"
948,"1080"
949,"1034"
950,"943"
951,"981"
952,"892"
953,"897"
954,"859"
955,"822"
956,"806"
957,"757"
958,"720"
959,"678"
960,"692"
961,"623"
962,"610"
963,"578"
964,"560"
965,"508"
966,"534"
967,"532"
968,"504"
969,"457"
970,"463"
971,"433"
972,"436"
973,"442"
974,"408"
975,"349"
976,"405"
977,"364"
978,"347"
979,"344"
980,"364"
981,"352"
982,"320"
983,"329"
984,"349"
985,"373"
986,"350"
987,"383"
988,"360"
989,"402"
990,"460"
991,"427"
992,"501"
993,"560"
994,"569"
995,"654"
996,"653"
997,"708"
998,"685"
999,"839"
1000,"856"
1001,"807"
1002,"771"
1003,"783"
1004,"738"
1005,"711"
1006,"713"
1007,"610"
1008,"612"
1009,"529"
1010,"460"
1011,"425"
1012,"384"
1013,"340"
1014,"342"
1015,"312"
1016,"280"
1017,"303"
1018,"297"
1019,"261"
1020,"272"
1021,"292"
1022,"293"
1023,"276"
1024,"309"
1025,"283"
1026,"324"
1027,"313"
1028,"324"
1029,"309"
1030,"310"
1031,"336"
1032,"335"
1033,"328"
1034,"353"
1035,"391"
1036,"408"
1037,"400"
1038,"337"
1039,"426"
1040,"423"
1041,"472"
1042,"486"
1043,"480"
1044,"532"
1045,"517"
1046,"512"
1047,"528"
1048,"513"
1049,"528"
1050,"564"
1051,"539"
1052,"517"
1053,"534"
1054,"477"
1055,"456"
1056,"489"
1057,"440"
1058,"408"
1059,"406"
1060,"397"
1061,"353"
1062,"357"
1063,"327"
1064,"349"
1065,"345"
1066,"360"
1067,"311"
1068,"284"
1069,"293"
1070,"300"
1071,"302"
1072,"289"
1073,"286"
1074,"295"
1075,"273"
1076,"251"
1077,"274"
1078,"266"
1079,"247"
1080,"246"
1081,"235"
1082,"248"
1083,"256"
1084,"271"
1085,"247"
1086,"254"
1087,"236"
1088,"233"
1089,"245"
1090,"232"
1091,"201"
1092,"234"
1093,"217"
1094,"207"
1095,"226"
1096,"224"
1097,"220"
1098,"226"
1099,"223"
1100,"199"
1101,"266"
1102,"204"
1103,"216"
1104,"213"
1105,"204"
1106,"201"
1107,"192"
1108,"214"
1109,"221"
1110,"215"
1111,"183"
1112,"197"
1113,"198"
1114,"172"
1115,"202"
1116,"197"
1117,"197"
1118,"216"
1119,"235"
1120,"241"
1121,"232"
1122,"224"
1123,"242"
1124,"254"
1125,"259"
1126,"255"
1127,"289"
1128,"280"
1129,"284"
1130,"276"
1131,"244"
1132,"258"
1133,"234"
1134,"218"
1135,"211"
1136,"217"
1137,"200"
1138,"199"
1139,"185"
1140,"206"
1141,"194"
1142,"197"
1143,"169"
1144,"179"
1145,"198"
1146,"173"
1147,"182"
1148,"177"
1149,"192"
1150,"187"
1151,"187"
1152,"170"
1153,"188"
1154,"149"
1155,"219"
1156,"188"
1157,"191"
1158,"175"
1159,"151"
1160,"202"
1161,"174"
1162,"175"
1163,"182"
1164,"145"
1165,"171"
1166,"163"
1167,"166"
1168,"165"
1169,"177"
1170,"157"
1171,"178"
1172,"168"
1173,"174"
1174,"163"
1175,"167"
1176,"189"
1177,"170"
1178,"172"
1179,"161"
1180,"188"
1181,"183"
1182,"184"
1183,"209"
1184,"155"
1185,"172"
1186,"176"
1187,"188"
1188,"173"
1189,"175"
1190,"157"
1191,"153"
