Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"AM-0102 2phi 3"
414,"587"
415,"568"
416,"566"
417,"528"
418,"550"
419,"536"
420,"561"
421,"562"
422,"559"
423,"536"
424,"565"
425,"574"
426,"637"
427,"594"
428,"596"
429,"635"
430,"616"
431,"608"
432,"595"
433,"609"
434,"591"
435,"540"
436,"614"
437,"573"
438,"570"
439,"584"
440,"580"
441,"627"
442,"589"
443,"581"
444,"570"
445,"577"
446,"528"
447,"546"
448,"579"
449,"584"
450,"557"
451,"576"
452,"578"
453,"560"
454,"549"
455,"604"
456,"544"
457,"610"
458,"610"
459,"576"
460,"646"
461,"578"
462,"603"
463,"595"
464,"546"
465,"592"
466,"585"
467,"583"
468,"555"
469,"605"
470,"583"
471,"597"
472,"574"
473,"631"
474,"644"
475,"606"
476,"613"
477,"581"
478,"586"
479,"590"
480,"583"
481,"583"
482,"615"
483,"592"
484,"540"
485,"602"
486,"611"
487,"603"
488,"547"
489,"570"
490,"589"
491,"583"
492,"563"
493,"534"
494,"606"
495,"532"
496,"594"
497,"580"
498,"583"
499,"577"
500,"583"
501,"630"
502,"605"
503,"567"
504,"596"
505,"593"
506,"585"
507,"538"
508,"621"
509,"569"
510,"617"
511,"605"
512,"545"
513,"611"
514,"583"
515,"570"
516,"607"
517,"596"
518,"604"
519,"597"
520,"612"
521,"617"
522,"624"
523,"590"
524,"601"
525,"609"
526,"558"
527,"584"
528,"569"
529,"565"
530,"594"
531,"557"
532,"546"
533,"557"
534,"589"
535,"572"
536,"561"
537,"559"
538,"570"
539,"545"
540,"522"
541,"545"
542,"542"
543,"555"
544,"565"
545,"529"
546,"571"
547,"570"
548,"549"
549,"542"
550,"544"
551,"579"
552,"506"
553,"559"
554,"537"
555,"568"
556,"539"
557,"552"
558,"565"
559,"569"
560,"569"
561,"515"
562,"578"
563,"594"
564,"548"
565,"536"
566,"561"
567,"541"
568,"562"
569,"551"
570,"585"
571,"545"
572,"572"
573,"572"
574,"579"
575,"554"
576,"545"
577,"547"
578,"542"
579,"581"
580,"513"
581,"527"
582,"596"
583,"598"
584,"569"
585,"585"
586,"600"
587,"566"
588,"560"
589,"569"
590,"591"
591,"565"
592,"580"
593,"564"
594,"548"
595,"533"
596,"552"
597,"497"
598,"603"
599,"580"
600,"566"
601,"550"
602,"601"
603,"572"
604,"539"
605,"556"
606,"557"
607,"570"
608,"557"
609,"565"
610,"568"
611,"583"
612,"592"
613,"570"
614,"566"
615,"564"
616,"557"
617,"563"
618,"558"
619,"583"
620,"582"
621,"528"
622,"598"
623,"563"
624,"576"
625,"557"
626,"579"
627,"592"
628,"577"
629,"550"
630,"549"
631,"561"
632,"559"
633,"568"
634,"556"
635,"568"
636,"569"
637,"579"
638,"586"
639,"601"
640,"565"
641,"561"
642,"550"
643,"608"
644,"561"
645,"567"
646,"584"
647,"588"
648,"541"
649,"543"
650,"574"
651,"588"
652,"583"
653,"565"
654,"545"
655,"651"
656,"633"
657,"665"
658,"698"
659,"760"
660,"778"
661,"854"
662,"818"
663,"921"
664,"907"
665,"940"
666,"907"
667,"847"
668,"718"
669,"757"
670,"731"
671,"655"
672,"627"
673,"589"
674,"575"
675,"551"
676,"595"
677,"559"
678,"584"
679,"518"
680,"540"
681,"591"
682,"567"
683,"552"
684,"565"
685,"549"
686,"545"
687,"577"
688,"540"
689,"564"
690,"554"
691,"593"
692,"588"
693,"654"
694,"728"
695,"769"
696,"852"
697,"911"
698,"981"
699,"1056"
700,"1230"
701,"1189"
702,"1196"
703,"1200"
704,"1215"
705,"1102"
706,"1011"
707,"959"
708,"868"
709,"808"
710,"655"
711,"661"
712,"623"
713,"573"
714,"608"
715,"568"
716,"551"
717,"504"
718,"523"
719,"523"
720,"525"
721,"528"
722,"543"
723,"501"
724,"538"
725,"577"
726,"490"
727,"476"
728,"559"
729,"538"
730,"552"
731,"539"
732,"545"
733,"458"
734,"519"
735,"546"
736,"561"
737,"592"
738,"563"
739,"565"
740,"576"
741,"628"
742,"612"
743,"554"
744,"551"
745,"606"
746,"591"
747,"586"
748,"563"
749,"546"
750,"490"
751,"531"
752,"490"
753,"497"
754,"504"
755,"519"
756,"503"
757,"460"
758,"545"
759,"498"
760,"494"
761,"519"
762,"536"
763,"517"
764,"510"
765,"505"
766,"489"
767,"510"
768,"492"
769,"485"
770,"541"
771,"489"
772,"499"
773,"502"
774,"582"
775,"611"
776,"640"
777,"671"
778,"708"
779,"759"
780,"770"
781,"811"
782,"826"
783,"832"
784,"792"
785,"831"
786,"740"
787,"720"
788,"669"
789,"637"
790,"599"
791,"608"
792,"537"
793,"510"
794,"535"
795,"498"
796,"489"
797,"502"
798,"505"
799,"481"
800,"511"
801,"506"
802,"473"
803,"487"
804,"447"
805,"477"
806,"464"
807,"475"
808,"455"
809,"471"
810,"456"
811,"471"
812,"454"
813,"478"
814,"484"
815,"506"
816,"496"
817,"505"
818,"512"
819,"514"
820,"470"
821,"490"
822,"504"
823,"490"
824,"501"
825,"485"
826,"493"
827,"476"
828,"482"
829,"512"
830,"521"
831,"476"
832,"469"
833,"451"
834,"421"
835,"475"
836,"450"
837,"467"
838,"428"
839,"481"
840,"492"
841,"496"
842,"466"
843,"477"
844,"466"
845,"516"
846,"454"
847,"480"
848,"490"
849,"451"
850,"471"
851,"448"
852,"453"
853,"452"
854,"479"
855,"449"
856,"485"
857,"515"
858,"498"
859,"464"
860,"483"
861,"485"
862,"463"
863,"493"
864,"478"
865,"469"
866,"453"
867,"453"
868,"495"
869,"487"
870,"508"
871,"500"
872,"516"
873,"478"
874,"495"
875,"548"
876,"481"
877,"500"
878,"489"
879,"537"
880,"524"
881,"479"
882,"499"
883,"508"
884,"518"
885,"524"
886,"536"
887,"529"
888,"535"
889,"536"
890,"550"
891,"565"
892,"569"
893,"498"
894,"533"
895,"575"
896,"553"
897,"558"
898,"553"
899,"587"
900,"557"
901,"589"
902,"610"
903,"584"
904,"643"
905,"631"
906,"601"
907,"629"
908,"713"
909,"638"
910,"633"
911,"689"
912,"691"
913,"713"
914,"758"
915,"739"
916,"727"
917,"827"
918,"847"
919,"871"
920,"885"
921,"1042"
922,"989"
923,"1122"
924,"1086"
925,"1099"
926,"1186"
927,"1193"
928,"1259"
929,"1296"
930,"1338"
931,"1386"
932,"1447"
933,"1452"
934,"1461"
935,"1533"
936,"1557"
937,"1563"
938,"1534"
939,"1612"
940,"1594"
941,"1584"
942,"1652"
943,"1579"
944,"1643"
945,"1564"
946,"1535"
947,"1558"
948,"1418"
949,"1461"
950,"1314"
951,"1342"
952,"1253"
953,"1222"
954,"1158"
955,"1166"
956,"1091"
957,"1047"
958,"967"
959,"918"
960,"924"
961,"914"
962,"842"
963,"799"
964,"769"
965,"803"
966,"743"
967,"679"
968,"621"
969,"626"
970,"592"
971,"596"
972,"576"
973,"583"
974,"552"
975,"568"
976,"528"
977,"536"
978,"534"
979,"523"
980,"497"
981,"484"
982,"469"
983,"461"
984,"457"
985,"481"
986,"526"
987,"493"
988,"461"
989,"485"
990,"543"
991,"627"
992,"654"
993,"701"
994,"756"
995,"841"
996,"798"
997,"995"
998,"1011"
999,"1036"
1000,"1038"
1001,"1113"
1002,"1032"
1003,"1048"
1004,"1020"
1005,"987"
1006,"955"
1007,"820"
1008,"722"
1009,"702"
1010,"660"
1011,"576"
1012,"491"
1013,"518"
1014,"414"
1015,"452"
1016,"361"
1017,"422"
1018,"392"
1019,"376"
1020,"402"
1021,"399"
1022,"398"
1023,"379"
1024,"390"
1025,"407"
1026,"447"
1027,"403"
1028,"445"
1029,"407"
1030,"443"
1031,"445"
1032,"477"
1033,"466"
1034,"470"
1035,"483"
1036,"473"
1037,"485"
1038,"505"
1039,"547"
1040,"535"
1041,"658"
1042,"628"
1043,"640"
1044,"659"
1045,"659"
1046,"708"
1047,"682"
1048,"725"
1049,"742"
1050,"821"
1051,"737"
1052,"699"
1053,"709"
1054,"659"
1055,"652"
1056,"592"
1057,"635"
1058,"600"
1059,"535"
1060,"555"
1061,"540"
1062,"486"
1063,"462"
1064,"424"
1065,"453"
1066,"461"
1067,"454"
1068,"450"
1069,"421"
1070,"385"
1071,"428"
1072,"393"
1073,"399"
1074,"352"
1075,"378"
1076,"369"
1077,"353"
1078,"387"
1079,"328"
1080,"367"
1081,"359"
1082,"387"
1083,"307"
1084,"354"
1085,"343"
1086,"348"
1087,"318"
1088,"346"
1089,"301"
1090,"293"
1091,"337"
1092,"324"
1093,"294"
1094,"350"
1095,"264"
1096,"320"
1097,"314"
1098,"288"
1099,"278"
1100,"275"
1101,"285"
1102,"306"
1103,"272"
1104,"289"
1105,"301"
1106,"282"
1107,"242"
1108,"287"
1109,"255"
1110,"292"
1111,"289"
1112,"301"
1113,"267"
1114,"254"
1115,"267"
1116,"292"
1117,"294"
1118,"292"
1119,"309"
1120,"361"
1121,"367"
1122,"327"
1123,"326"
1124,"317"
1125,"364"
1126,"372"
1127,"324"
1128,"387"
1129,"348"
1130,"384"
1131,"360"
1132,"320"
1133,"306"
1134,"345"
1135,"266"
1136,"284"
1137,"250"
1138,"259"
1139,"262"
1140,"253"
1141,"247"
1142,"270"
1143,"254"
1144,"259"
1145,"264"
1146,"259"
1147,"264"
1148,"280"
1149,"246"
1150,"276"
1151,"282"
1152,"264"
1153,"254"
1154,"250"
1155,"243"
1156,"244"
1157,"220"
1158,"254"
1159,"261"
1160,"221"
1161,"242"
1162,"247"
1163,"223"
1164,"232"
1165,"228"
1166,"230"
1167,"243"
1168,"252"
1169,"242"
1170,"264"
1171,"250"
1172,"234"
1173,"223"
1174,"253"
1175,"234"
1176,"267"
1177,"269"
1178,"271"
1179,"254"
1180,"266"
1181,"290"
1182,"251"
1183,"272"
1184,"243"
1185,"259"
1186,"234"
1187,"250"
1188,"236"
1189,"239"
1190,"223"
1191,"215"
1192,"246"
1193,"205"
1194,"207"
1195,"203"
1196,"231"
1197,"212"
1198,"197"
1199,"219"
1200,"207"
1201,"232"
1202,"222"
1203,"231"
1204,"235"
1205,"222"
1206,"232"
1207,"209"
1208,"225"
1209,"202"
1210,"224"
1211,"200"
1212,"205"
1213,"211"
1214,"192"
1215,"197"
1216,"206"
1217,"207"
1218,"191"
1219,"217"
1220,"211"
1221,"192"
1222,"205"
1223,"183"
1224,"213"
1225,"230"
1226,"218"
1227,"155"
1228,"180"
1229,"181"
1230,"199"
1231,"227"
1232,"222"
1233,"181"
1234,"199"
1235,"186"
1236,"200"
1237,"223"
1238,"192"
1239,"214"
1240,"201"
1241,"190"
1242,"160"
1243,"185"
1244,"184"
1245,"200"
1246,"208"
1247,"185"
1248,"212"
1249,"185"
1250,"198"
1251,"179"
1252,"182"
1253,"182"
1254,"170"
1255,"200"
1256,"182"
1257,"199"
1258,"200"
1259,"203"
1260,"177"
1261,"166"
1262,"194"
1263,"198"
1264,"196"
1265,"176"
1266,"178"
1267,"185"
1268,"201"
1269,"169"
1270,"165"
1271,"167"
1272,"181"
1273,"172"
1274,"166"
1275,"195"
1276,"175"
1277,"173"
1278,"195"
1279,"175"
1280,"152"
1281,"157"
1282,"162"
1283,"169"
1284,"159"
1285,"171"
1286,"174"
1287,"162"
1288,"193"
1289,"188"
1290,"167"
1291,"168"
1292,"175"
1293,"187"
1294,"147"
1295,"173"
1296,"155"
1297,"163"
1298,"169"
1299,"181"
1300,"172"
1301,"164"
1302,"140"
1303,"146"
1304,"146"
1305,"166"
1306,"152"
1307,"152"
1308,"182"
1309,"140"
1310,"174"
1311,"161"
1312,"155"
1313,"171"
1314,"131"
1315,"160"
1316,"173"
1317,"161"
1318,"154"
1319,"155"
1320,"150"
1321,"156"
1322,"166"
1323,"171"
1324,"140"
1325,"138"
1326,"152"
1327,"133"
1328,"152"
1329,"145"
1330,"124"
1331,"137"
1332,"175"
1333,"147"
1334,"151"
1335,"156"
1336,"157"
1337,"151"
1338,"144"
1339,"154"
1340,"150"
1341,"167"
1342,"151"
1343,"145"
1344,"170"
1345,"127"
1346,"155"
1347,"162"
1348,"152"
1349,"141"
1350,"143"
1351,"142"
1352,"139"
1353,"124"
1354,"133"
1355,"142"
1356,"122"
1357,"144"
1358,"146"
1359,"139"
1360,"142"
1361,"145"
1362,"131"
1363,"133"
1364,"128"
1365,"124"
1366,"128"
1367,"150"
1368,"128"
1369,"133"
1370,"133"
1371,"137"
1372,"134"
1373,"156"
1374,"152"
1375,"120"
1376,"137"
1377,"131"
1378,"131"
1379,"128"
1380,"127"
1381,"140"
1382,"125"
1383,"126"
1384,"126"
1385,"127"
1386,"134"
1387,"121"
1388,"120"
1389,"117"
1390,"146"
1391,"139"
1392,"121"
1393,"111"
1394,"111"
1395,"106"
1396,"136"
1397,"133"
1398,"125"
1399,"106"
1400,"121"
1401,"113"
1402,"123"
1403,"128"
1404,"115"
1405,"142"
1406,"95"
1407,"108"
1408,"120"
1409,"117"
1410,"114"
1411,"121"
1412,"132"
1413,"111"
1414,"115"
1415,"90"
1416,"120"
1417,"108"
1418,"127"
1419,"102"
1420,"127"
1421,"94"
1422,"124"
1423,"110"
1424,"123"
1425,"111"
1426,"121"
1427,"103"
1428,"95"
1429,"126"
1430,"91"
1431,"108"
1432,"136"
1433,"98"
1434,"117"
1435,"116"
1436,"115"
1437,"112"
1438,"111"
1439,"109"
1440,"114"
1441,"92"
1442,"104"
1443,"101"
1444,"120"
1445,"97"
1446,"107"
1447,"95"
1448,"110"
1449,"107"
1450,"95"
1451,"100"
1452,"119"
1453,"89"
1454,"96"
1455,"116"
1456,"97"
1457,"95"
1458,"104"
1459,"117"
1460,"86"
1461,"100"
1462,"86"
1463,"103"
1464,"78"
1465,"84"
1466,"81"
1467,"85"
1468,"91"
1469,"87"
1470,"101"
1471,"97"
1472,"101"
1473,"79"
1474,"93"
1475,"107"
1476,"86"
1477,"92"
1478,"94"
1479,"95"
1480,"95"
1481,"84"
1482,"90"
1483,"91"
1484,"85"
1485,"101"
1486,"89"
1487,"99"
1488,"102"
1489,"83"
1490,"87"
1491,"66"
1492,"89"
1493,"95"
1494,"88"
1495,"80"
1496,"96"
1497,"104"
1498,"83"
1499,"60"
1500,"82"
1501,"81"
1502,"84"
1503,"82"
1504,"70"
1505,"80"
1506,"71"
1507,"68"
1508,"78"
1509,"64"
1510,"100"
1511,"72"
1512,"71"
1513,"62"
1514,"83"
1515,"90"
1516,"64"
1517,"82"
1518,"76"
1519,"68"
1520,"87"
1521,"76"
1522,"80"
1523,"59"
1524,"89"
1525,"68"
1526,"68"
1527,"73"
1528,"58"
1529,"64"
1530,"78"
1531,"63"
1532,"68"
1533,"68"
1534,"71"
1535,"57"
1536,"77"
1537,"89"
1538,"70"
1539,"62"
1540,"60"
1541,"63"
1542,"77"
1543,"65"
1544,"62"
1545,"64"
1546,"55"
1547,"71"
1548,"77"
1549,"50"
1550,"65"
1551,"58"
1552,"67"
1553,"59"
1554,"58"
1555,"62"
1556,"64"
1557,"54"
1558,"59"
1559,"65"
1560,"51"
1561,"55"
1562,"71"
1563,"48"
1564,"64"
1565,"59"
1566,"61"
1567,"50"
1568,"60"
1569,"51"
1570,"56"
1571,"45"
1572,"38"
1573,"57"
1574,"61"
1575,"50"
1576,"55"
1577,"52"
1578,"45"
1579,"48"
1580,"47"
1581,"55"
1582,"63"
1583,"54"
1584,"43"
1585,"40"
1586,"42"
1587,"50"
1588,"33"
1589,"53"
1590,"43"
1591,"58"
1592,"50"
1593,"47"
1594,"50"
1595,"48"
1596,"50"
1597,"44"
1598,"55"
1599,"43"
1600,"36"
1601,"37"
1602,"46"
1603,"61"
1604,"50"
1605,"49"
1606,"47"
1607,"39"
1608,"39"
1609,"31"
1610,"46"
1611,"43"
1612,"50"
1613,"29"
1614,"46"
1615,"43"
1616,"45"
1617,"48"
1618,"36"
1619,"39"
1620,"46"
1621,"40"
1622,"48"
1623,"46"
1624,"36"
1625,"30"
1626,"36"
1627,"32"
1628,"37"
1629,"42"
1630,"27"
1631,"39"
1632,"36"
1633,"29"
1634,"30"
1635,"40"
1636,"36"
1637,"36"
1638,"35"
1639,"34"
1640,"38"
1641,"30"
1642,"24"
1643,"34"
1644,"32"
1645,"34"
1646,"32"
1647,"25"
1648,"22"
1649,"29"
1650,"32"
1651,"26"
1652,"22"
1653,"32"
1654,"24"
1655,"34"
1656,"26"
1657,"28"
1658,"34"
1659,"24"
1660,"25"
1661,"22"
1662,"26"
1663,"22"
1664,"15"
1665,"32"
1666,"14"
1667,"26"
1668,"22"
1669,"21"
1670,"31"
1671,"17"
1672,"17"
1673,"23"
1674,"18"
1675,"20"
1676,"20"
1677,"24"
1678,"26"
1679,"20"
1680,"19"
1681,"26"
1682,"16"
1683,"14"
1684,"16"
1685,"24"
1686,"19"
1687,"24"
1688,"11"
1689,"23"
1690,"14"
1691,"16"
1692,"18"
1693,"13"
1694,"13"
1695,"17"
1696,"14"
1697,"11"
1698,"12"
1699,"14"
1700,"21"
1701,"11"
1702,"15"
1703,"5"
1704,"17"
1705,"15"
1706,"11"
1707,"18"
1708,"24"
1709,"17"
1710,"6"
1711,"11"
1712,"8"
1713,"14"
1714,"14"
1715,"9"
1716,"13"
1717,"17"
1718,"7"
1719,"13"
1720,"4"
1721,"8"
1722,"12"
1723,"8"
1724,"6"
1725,"6"
1726,"8"
1727,"4"
1728,"13"
1729,"6"
1730,"8"
1731,"5"
1732,"6"
1733,"6"
1734,"5"
1735,"12"
1736,"5"
1737,"8"
1738,"8"
1739,"8"
1740,"5"
1741,"6"
1742,"5"
1743,"3"
1744,"7"
1745,"6"
1746,"4"
1747,"5"
1748,"5"
1749,"5"
1750,"8"
1751,"5"
1752,"5"
1753,"6"
1754,"6"
1755,"4"
1756,"5"
1757,"5"
1758,"2"
1759,"4"
1760,"5"
1761,"8"
1762,"4"
1763,"5"
1764,"6"
1765,"4"
1766,"4"
1767,"8"
1768,"1"
1769,"3"
1770,"2"
1771,"4"
1772,"3"
1773,"4"
1774,"1"
1775,"3"
1776,"0"
1777,"4"
1778,"4"
1779,"3"
1780,"1"
1781,"4"
1782,"5"
1783,"2"
1784,"4"
1785,"0"
1786,"6"
1787,"4"
1788,"4"
1789,"6"
1790,"0"
1791,"2"
1792,"1"
1793,"4"
1794,"3"
1795,"1"
1796,"2"
1797,"2"
1798,"4"
1799,"4"
1800,"2"
1801,"4"
1802,"3"
1803,"3"
1804,"3"
1805,"1"
1806,"3"
1807,"4"
1808,"1"
1809,"4"
1810,"1"
1811,"2"
1812,"2"
1813,"2"
1814,"3"
1815,"3"
1816,"3"
1817,"3"
1818,"1"
1819,"1"
1820,"2"
1821,"0"
1822,"4"
1823,"2"
1824,"1"
1825,"1"
1826,"4"
1827,"2"
1828,"0"
1829,"2"
1830,"2"
1831,"2"
1832,"0"
1833,"2"
1834,"1"
1835,"2"
1836,"2"
1837,"3"
1838,"2"
1839,"0"
1840,"0"
1841,"1"
1842,"0"
1843,"6"
1844,"1"
1845,"2"
1846,"1"
1847,"0"
1848,"3"
1849,"0"
1850,"1"
1851,"0"
1852,"1"
1853,"2"
1854,"0"
1855,"0"
1856,"3"
1857,"0"
1858,"1"
1859,"1"
1860,"2"
1861,"1"
1862,"1"
1863,"0"
1864,"0"
1865,"1"
1866,"0"
1867,"1"
1868,"3"
1869,"2"
1870,"0"
1871,"0"
1872,"1"
1873,"0"
1874,"1"
1875,"1"
1876,"1"
1877,"0"
1878,"1"
1879,"2"
1880,"0"
1881,"2"
1882,"1"
1883,"0"
1884,"2"
1885,"0"
1886,"0"
1887,"0"
1888,"0"
1889,"1"
1890,"1"
1891,"0"
1892,"0"
1893,"0"
1894,"1"
1895,"1"
1896,"0"
1897,"0"
1898,"0"
1899,"1"
1900,"1"
1901,"1"
1902,"2"
1903,"0"
1904,"0"
1905,"0"
1906,"0"
1907,"1"
1908,"0"
1909,"0"
1910,"0"
1911,"0"
1912,"0"
1913,"1"
1914,"1"
1915,"0"
1916,"1"
1917,"1"
1918,"2"
1919,"0"
1920,"0"
1921,"0"
1922,"1"
1923,"0"
1924,"0"
1925,"0"
1926,"0"
1927,"0"
1928,"0"
1929,"1"
1930,"1"
1931,"0"
1932,"0"
1933,"0"
1934,"0"
1935,"0"
1936,"2"
1937,"0"
1938,"0"
1939,"0"
1940,"0"
1941,"1"
1942,"0"
1943,"0"
1944,"1"
1945,"0"
1946,"0"
1947,"1"
1948,"0"
1949,"0"
1950,"1"
1951,"0"
1952,"0"
1953,"0"
1954,"0"
1955,"0"
1956,"0"
1957,"0"
1958,"2"
1959,"1"
1960,"0"
1961,"1"
1962,"2"
1963,"1"
1964,"0"
1965,"0"
1966,"1"
1967,"1"
1968,"0"
1969,"0"
1970,"0"
1971,"1"
1972,"0"
1973,"0"
1974,"0"
1975,"0"
1976,"0"
1977,"2"
1978,"0"
1979,"0"
1980,"0"
1981,"0"
1982,"0"
1983,"0"
1984,"0"
1985,"1"
1986,"0"
1987,"0"
1988,"0"
1989,"0"
1990,"0"
1991,"0"
1992,"0"
1993,"0"
1994,"0"
1995,"0"
1996,"0"
1997,"0"
1998,"0"
1999,"0"
2000,"0"
2001,"2"
2002,"1"
2003,"0"
2004,"0"
2005,"0"
2006,"0"
2007,"0"
2008,"0"
2009,"0"
2010,"0"
2011,"0"
2012,"1"
2013,"0"
2014,"0"
2015,"0"
2016,"0"
2017,"1"
2018,"0"
2019,"0"
2020,"1"
2021,"0"
2022,"0"
2023,"0"
2024,"0"
2025,"0"
2026,"0"
2027,"0"
2028,"0"
2029,"0"
2030,"0"
2031,"0"
2032,"0"
2033,"0"
2034,"0"
2035,"0"
2036,"0"
2037,"0"
2038,"0"
2039,"0"
2040,"0"
2041,"0"
2042,"0"
2043,"0"
2044,"0"
2045,"1"
2046,"0"
2047,"1"


