Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"AM-0102 2phi 0"
516,"535"
517,"572"
518,"570"
519,"577"
520,"563"
521,"554"
522,"534"
523,"584"
524,"565"
525,"551"
526,"605"
527,"571"
528,"559"
529,"555"
530,"521"
531,"501"
532,"544"
533,"543"
534,"507"
535,"521"
536,"565"
537,"529"
538,"537"
539,"538"
540,"598"
541,"538"
542,"555"
543,"558"
544,"498"
545,"497"
546,"528"
547,"524"
548,"519"
549,"578"
550,"552"
551,"542"
552,"536"
553,"509"
554,"526"
555,"530"
556,"540"
557,"510"
558,"539"
559,"508"
560,"576"
561,"545"
562,"560"
563,"514"
564,"547"
565,"524"
566,"506"
567,"592"
568,"528"
569,"520"
570,"572"
571,"540"
572,"525"
573,"522"
574,"542"
575,"564"
576,"561"
577,"556"
578,"548"
579,"519"
580,"539"
581,"516"
582,"518"
583,"592"
584,"566"
585,"560"
586,"521"
587,"534"
588,"531"
589,"546"
590,"543"
591,"523"
592,"521"
593,"539"
594,"553"
595,"542"
596,"541"
597,"514"
598,"529"
599,"542"
600,"513"
601,"515"
602,"536"
603,"543"
604,"496"
605,"545"
606,"519"
607,"534"
608,"555"
609,"491"
610,"515"
611,"510"
612,"540"
613,"564"
614,"530"
615,"513"
616,"494"
617,"542"
618,"524"
619,"569"
620,"575"
621,"540"
622,"585"
623,"547"
624,"554"
625,"506"
626,"524"
627,"531"
628,"579"
629,"558"
630,"505"
631,"558"
632,"526"
633,"592"
634,"526"
635,"583"
636,"531"
637,"506"
638,"565"
639,"554"
640,"530"
641,"510"
642,"503"
643,"546"
644,"546"
645,"521"
646,"537"
647,"532"
648,"507"
649,"535"
650,"498"
651,"538"
652,"575"
653,"626"
654,"552"
655,"592"
656,"607"
657,"653"
658,"668"
659,"686"
660,"736"
661,"711"
662,"804"
663,"767"
664,"839"
665,"836"
666,"815"
667,"765"
668,"729"
669,"662"
670,"682"
671,"570"
672,"607"
673,"611"
674,"547"
675,"592"
676,"507"
677,"511"
678,"518"
679,"528"
680,"559"
681,"532"
682,"513"
683,"548"
684,"522"
685,"515"
686,"517"
687,"556"
688,"577"
689,"518"
690,"508"
691,"584"
692,"598"
693,"618"
694,"658"
695,"668"
696,"802"
697,"961"
698,"947"
699,"1001"
700,"1074"
701,"1077"
702,"1166"
703,"1050"
704,"1046"
705,"1006"
706,"892"
707,"833"
708,"755"
709,"677"
710,"642"
711,"587"
712,"565"
713,"501"
714,"513"
715,"536"
716,"483"
717,"488"
718,"481"
719,"440"
720,"504"
721,"464"
722,"478"
723,"488"
724,"494"
725,"508"
726,"483"
727,"525"
728,"497"
729,"473"
730,"499"
731,"492"
732,"490"
733,"499"
734,"496"
735,"469"
736,"506"
737,"511"
738,"501"
739,"552"
740,"574"
741,"525"
742,"527"
743,"563"
744,"558"
745,"554"
746,"535"
747,"540"
748,"492"
749,"512"
750,"478"
751,"489"
752,"473"
753,"482"
754,"474"
755,"448"
756,"467"
757,"489"
758,"464"
759,"518"
760,"448"
761,"437"
762,"471"
763,"464"
764,"494"
765,"458"
766,"440"
767,"473"
768,"451"
769,"465"
770,"491"
771,"487"
772,"500"
773,"507"
774,"548"
775,"571"
776,"581"
777,"626"
778,"680"
779,"708"
780,"730"
781,"736"
782,"757"
783,"778"
784,"721"
785,"767"
786,"722"
787,"695"
788,"605"
789,"612"
790,"593"
791,"529"
792,"526"
793,"489"
794,"474"
795,"515"
796,"474"
797,"448"
798,"479"
799,"484"
800,"442"
801,"478"
802,"494"
803,"461"
804,"493"
805,"424"
806,"429"
807,"440"
808,"457"
809,"482"
810,"437"
811,"462"
812,"417"
813,"462"
814,"509"
815,"455"
816,"440"
817,"429"
818,"434"
819,"449"
820,"423"
821,"454"
822,"459"
823,"470"
824,"441"
825,"479"
826,"472"
827,"454"
828,"414"
829,"472"
830,"473"
831,"464"
832,"417"
833,"435"
834,"449"
835,"437"
836,"442"
837,"437"
838,"394"
839,"439"
840,"445"
841,"417"
842,"462"
843,"433"
844,"420"
845,"452"
846,"448"
847,"456"
848,"448"
849,"410"
850,"441"
851,"497"
852,"420"
853,"428"
854,"485"
855,"483"
856,"435"
857,"451"
858,"454"
859,"459"
860,"439"
861,"482"
862,"416"
863,"452"
864,"409"
865,"451"
866,"426"
867,"462"
868,"458"
869,"444"
870,"429"
871,"458"
872,"468"
873,"472"
874,"492"
875,"482"
876,"495"
877,"483"
878,"503"
879,"498"
880,"482"
881,"499"
882,"490"
883,"501"
884,"491"
885,"504"
886,"484"
887,"503"
888,"476"
889,"478"
890,"518"
891,"515"
892,"495"
893,"526"
894,"513"
895,"538"
896,"533"
897,"561"
898,"535"
899,"559"
900,"550"
901,"557"
902,"571"
903,"572"
904,"570"
905,"616"
906,"596"
907,"612"
908,"623"
909,"654"
910,"641"
911,"694"
912,"657"
913,"699"
914,"696"
915,"730"
916,"748"
917,"842"
918,"819"
919,"801"
920,"875"
921,"944"
922,"935"
923,"1008"
924,"1052"
925,"1078"
926,"1098"
927,"1158"
928,"1190"
929,"1203"
930,"1298"
931,"1316"
932,"1378"
933,"1418"
934,"1451"
935,"1429"
936,"1497"
937,"1476"
938,"1544"
939,"1553"
940,"1557"
941,"1481"
942,"1577"
943,"1513"
944,"1489"
945,"1419"
946,"1457"
947,"1366"
948,"1413"
949,"1303"
950,"1262"
951,"1240"
952,"1178"
953,"1124"
954,"1120"
955,"1023"
956,"1037"
957,"955"
958,"943"
959,"844"
960,"846"
961,"820"
962,"728"
963,"770"
964,"738"
965,"698"
966,"660"
967,"646"
968,"594"
969,"655"
970,"600"
971,"565"
972,"527"
973,"542"
974,"495"
975,"543"
976,"500"
977,"477"
978,"447"
979,"465"
980,"429"
981,"443"
982,"417"
983,"457"
984,"445"
985,"405"
986,"445"
987,"506"
988,"485"
989,"471"
990,"542"
991,"590"
992,"616"
993,"693"
994,"699"
995,"794"
996,"810"
997,"846"
998,"925"
999,"936"
1000,"1005"
1001,"955"
1002,"997"
1003,"946"
1004,"951"
1005,"911"
1006,"806"
1007,"799"
1008,"727"
1009,"638"
1010,"580"
1011,"495"
1012,"508"
1013,"415"
1014,"421"
1015,"356"
1016,"366"
1017,"359"
1018,"356"
1019,"364"
1020,"388"
1021,"407"
1022,"380"
1023,"351"
1024,"358"
1025,"383"
1026,"349"
1027,"356"
1028,"412"
1029,"390"
1030,"394"
1031,"418"
1032,"426"
1033,"417"
1034,"426"
1035,"471"
1036,"460"
1037,"493"
1038,"512"
1039,"551"
1040,"572"
1041,"587"
1042,"580"
1043,"626"
1044,"627"
1045,"623"
1046,"652"
1047,"711"
1048,"655"
1049,"715"
1050,"664"
1051,"701"
1052,"646"
1053,"664"
1054,"634"
1055,"633"
1056,"639"
1057,"541"
1058,"548"
1059,"500"
1060,"506"
1061,"476"
1062,"489"
1063,"464"
1064,"447"
1065,"408"
1066,"439"
1067,"428"
1068,"410"
1069,"432"
1070,"407"
1071,"374"
1072,"372"
1073,"365"
1074,"354"
1075,"320"
1076,"342"
1077,"320"
1078,"364"
1079,"368"
1080,"343"
1081,"327"
1082,"312"
1083,"312"
1084,"323"
1085,"327"
1086,"322"
1087,"297"
1088,"328"
1089,"296"
1090,"281"
1091,"291"
1092,"299"
1093,"278"
1094,"288"
1095,"317"
1096,"297"
1097,"295"
1098,"284"
1099,"292"
1100,"287"
1101,"265"
1102,"277"
1103,"268"
1104,"277"
1105,"243"
1106,"271"
1107,"265"
1108,"255"
1109,"266"
1110,"270"
1111,"255"
1112,"268"
1113,"272"
1114,"238"
1115,"259"
1116,"251"
1117,"277"
1118,"273"
1119,"243"
1120,"261"
1121,"291"
1122,"315"
1123,"308"
1124,"326"
1125,"326"
1126,"308"
1127,"361"
1128,"346"
1129,"372"
1130,"318"
1131,"335"
1132,"330"
1133,"297"
1134,"290"
1135,"273"
1136,"288"
1137,"246"
1138,"243"
1139,"255"
1140,"237"
1141,"236"
1142,"222"
1143,"239"
1144,"252"
1145,"248"
1146,"248"
1147,"257"
1148,"255"
1149,"232"
1150,"244"
1151,"229"
1152,"249"
1153,"239"
1154,"246"
1155,"229"
1156,"209"
1157,"229"
1158,"241"
1159,"216"
1160,"216"
1161,"217"
1162,"215"
1163,"211"
1164,"193"
1165,"226"
1166,"219"
1167,"198"
1168,"217"
1169,"205"
1170,"206"
1171,"235"
1172,"193"
1173,"220"
1174,"234"
1175,"229"
1176,"232"
1177,"228"
1178,"250"
1179,"227"
1180,"231"
1181,"251"
1182,"259"
1183,"237"
1184,"268"
1185,"234"
1186,"248"
1187,"231"
1188,"233"
1189,"216"
1190,"198"
1191,"200"
1192,"195"
1193,"227"
1194,"191"
1195,"190"
1196,"227"
1197,"196"
1198,"176"
1199,"228"
1200,"186"
1201,"202"
1202,"198"
1203,"195"
1204,"192"
1205,"213"
1206,"196"
1207,"183"
1208,"207"
1209,"207"
1210,"202"
1211,"188"
1212,"221"
1213,"181"
1214,"227"
1215,"193"
1216,"172"
1217,"185"
1218,"172"
1219,"176"
1220,"185"
1221,"200"
1222,"194"
1223,"201"
1224,"179"
1225,"197"
1226,"214"
1227,"179"
1228,"181"
1229,"199"
1230,"191"
1231,"176"
1232,"188"
1233,"184"
1234,"192"
1235,"196"
1236,"181"
1237,"185"
1238,"161"
1239,"178"
1240,"176"
1241,"182"
1242,"196"
1243,"181"
1244,"169"
1245,"179"
1246,"198"
1247,"174"
1248,"154"
1249,"178"
1250,"179"
1251,"197"
1252,"183"
1253,"174"
1254,"194"
1255,"192"
1256,"169"
1257,"180"
1258,"174"
1259,"177"
1260,"180"
1261,"184"
1262,"176"
1263,"175"
1264,"172"
1265,"158"
1266,"185"
1267,"170"
1268,"145"
1269,"191"
1270,"174"
1271,"153"
1272,"178"
1273,"162"
1274,"189"
1275,"167"
1276,"183"
1277,"141"
1278,"167"
1279,"158"
1280,"152"
1281,"159"
1282,"143"
1283,"164"
1284,"156"
1285,"167"
1286,"175"
1287,"163"
1288,"177"
1289,"157"
1290,"157"
1291,"156"
1292,"157"
1293,"171"
1294,"150"
1295,"161"
1296,"145"
1297,"150"
1298,"175"
1299,"145"
1300,"142"
1301,"183"
1302,"168"
1303,"155"
1304,"168"
1305,"130"
1306,"156"
1307,"153"
1308,"156"
1309,"146"
1310,"142"
1311,"152"
1312,"165"
1313,"129"
1314,"161"
1315,"139"
1316,"145"
1317,"138"
1318,"156"
1319,"157"
1320,"125"
1321,"122"
1322,"131"
1323,"131"
1324,"141"
1325,"148"
1326,"140"
1327,"149"
1328,"166"
1329,"145"
1330,"111"
1331,"112"
1332,"152"
1333,"142"
1334,"154"
1335,"139"
1336,"125"
1337,"140"
1338,"130"
1339,"140"
1340,"117"
1341,"152"
1342,"123"
1343,"144"
1344,"143"
1345,"154"
1346,"139"
1347,"123"
1348,"133"
1349,"134"
1350,"130"
1351,"139"
1352,"145"
1353,"138"
1354,"132"
1355,"113"
1356,"135"
1357,"138"
1358,"147"
1359,"132"
1360,"135"
1361,"124"
1362,"146"
1363,"130"
1364,"121"
1365,"132"
1366,"139"
1367,"114"
1368,"133"
1369,"109"
1370,"108"
1371,"103"
1372,"132"
1373,"143"
1374,"113"
1375,"139"
1376,"126"
1377,"127"
1378,"124"
1379,"135"
1380,"105"
1381,"119"
1382,"117"
1383,"125"
1384,"116"
1385,"111"
1386,"102"
1387,"102"
1388,"114"
1389,"116"
1390,"106"
1391,"133"
1392,"119"
1393,"139"
1394,"125"
1395,"114"
1396,"123"
1397,"126"
1398,"111"
1399,"122"
1400,"114"
1401,"101"
1402,"138"
1403,"120"
1404,"110"
1405,"116"
1406,"125"
1407,"100"
1408,"107"
1409,"126"
1410,"115"
1411,"106"
1412,"109"
1413,"105"
1414,"116"
1415,"93"
1416,"114"
1417,"107"
1418,"108"
1419,"114"
1420,"96"
1421,"93"
1422,"123"
1423,"109"
1424,"100"
1425,"118"
1426,"96"
1427,"98"
1428,"110"
1429,"89"
1430,"101"
1431,"109"
1432,"91"
1433,"96"
1434,"90"
1435,"102"
1436,"94"
1437,"100"
1438,"94"
1439,"95"
1440,"105"
1441,"114"
1442,"107"
1443,"79"
1444,"91"
1445,"87"
1446,"109"
1447,"88"
1448,"98"
1449,"85"
1450,"95"
1451,"95"
1452,"88"
1453,"88"
1454,"83"
1455,"107"
1456,"84"
1457,"111"
1458,"87"
1459,"105"
1460,"82"
1461,"84"
1462,"79"
1463,"105"
1464,"89"
1465,"79"
1466,"87"
1467,"79"
1468,"86"
1469,"72"
1470,"85"
1471,"105"
1472,"73"
1473,"101"
1474,"75"
1475,"85"
1476,"89"
1477,"88"
1478,"84"
1479,"86"
1480,"91"
1481,"104"
1482,"64"
1483,"92"
1484,"77"
1485,"97"
1486,"64"
1487,"75"
1488,"89"
1489,"81"
1490,"76"
1491,"94"
1492,"82"
1493,"64"
1494,"89"
1495,"70"
1496,"82"
1497,"80"
1498,"89"
1499,"84"
1500,"74"
1501,"90"
1502,"71"
1503,"83"
1504,"65"
1505,"68"
1506,"76"
1507,"96"
1508,"66"
1509,"75"
1510,"84"
1511,"59"
1512,"73"
1513,"82"
1514,"74"
1515,"87"
1516,"63"
1517,"64"
1518,"83"
1519,"78"
1520,"62"
1521,"78"
1522,"66"
1523,"72"
1524,"67"
1525,"77"
1526,"55"
1527,"59"
1528,"59"
1529,"58"
1530,"61"
1531,"65"
1532,"71"
1533,"66"
1534,"56"
1535,"52"
1536,"62"
1537,"66"
1538,"62"
1539,"82"
1540,"50"
1541,"75"
1542,"61"
1543,"67"
1544,"53"
1545,"70"
1546,"65"
1547,"64"
1548,"66"
1549,"63"
1550,"51"
1551,"67"
1552,"55"
1553,"69"
1554,"77"
1555,"51"
1556,"59"
1557,"62"
1558,"41"
1559,"44"
1560,"48"
1561,"54"
1562,"68"
1563,"59"
1564,"55"
1565,"51"
1566,"42"
1567,"44"
1568,"69"
1569,"51"
1570,"50"
1571,"50"
1572,"58"
1573,"34"
1574,"51"
1575,"53"
1576,"41"
1577,"43"
1578,"59"
1579,"49"
1580,"46"
1581,"47"
1582,"48"
1583,"52"
1584,"33"
1585,"56"
1586,"50"
1587,"42"
1588,"47"
1589,"42"
1590,"44"
1591,"55"
1592,"40"
1593,"47"
1594,"30"
1595,"45"
1596,"61"
1597,"47"
1598,"43"
1599,"40"
1600,"44"
1601,"41"
1602,"40"
1603,"37"
1604,"42"
1605,"37"
1606,"39"
1607,"38"
1608,"32"
1609,"41"
1610,"47"
1611,"34"
1612,"51"
1613,"34"
1614,"26"
1615,"41"
1616,"40"
1617,"30"
1618,"41"
1619,"34"
1620,"27"
1621,"33"
1622,"45"
1623,"39"
1624,"43"
1625,"27"
1626,"38"
1627,"24"
1628,"30"
1629,"30"
1630,"34"
1631,"30"
1632,"37"
1633,"40"
1634,"31"
1635,"27"
1636,"31"
1637,"26"
1638,"31"
1639,"20"
1640,"18"
1641,"14"
1642,"21"
1643,"41"
1644,"25"
1645,"24"
1646,"21"
1647,"28"
1648,"31"
1649,"29"
1650,"33"
1651,"35"
1652,"32"
1653,"32"
1654,"27"
1655,"17"
1656,"21"
1657,"28"
1658,"29"
1659,"24"
1660,"24"
1661,"31"
1662,"30"
1663,"29"
1664,"28"
1665,"27"
1666,"31"
1667,"29"
1668,"23"
1669,"15"
1670,"16"
1671,"21"
1672,"15"
1673,"22"
1674,"17"
1675,"14"
1676,"16"
1677,"17"
1678,"14"
1679,"12"
1680,"16"
1681,"19"
1682,"19"
1683,"13"
1684,"24"
1685,"10"
1686,"21"
1687,"14"
1688,"16"
1689,"16"
1690,"17"
1691,"8"
1692,"16"
1693,"9"
1694,"12"
1695,"18"
1696,"14"
1697,"14"
1698,"11"
1699,"5"
1700,"19"
1701,"17"
1702,"17"
1703,"9"
1704,"6"
1705,"7"
1706,"10"
1707,"17"
1708,"11"
1709,"13"
1710,"9"
1711,"9"
1712,"11"
1713,"8"
1714,"11"
1715,"10"
1716,"9"
1717,"8"
1718,"5"
1719,"11"
1720,"10"
1721,"8"
1722,"5"
1723,"10"
1724,"7"
1725,"8"
1726,"6"
1727,"7"
1728,"10"
1729,"5"
1730,"8"
1731,"5"
1732,"10"
1733,"7"
1734,"3"
1735,"8"
1736,"5"
1737,"9"
1738,"4"
1739,"5"
1740,"8"
1741,"6"
1742,"6"
1743,"5"
1744,"3"
1745,"5"
1746,"6"
1747,"6"
1748,"2"
1749,"4"
1750,"4"
1751,"5"
1752,"2"
1753,"6"
1754,"13"
1755,"3"
1756,"4"
1757,"3"
1758,"2"
1759,"4"
1760,"2"
1761,"7"
1762,"4"
1763,"2"
1764,"3"
1765,"2"
1766,"2"
1767,"2"
1768,"2"
1769,"4"
1770,"5"
1771,"2"
1772,"2"
1773,"2"
1774,"1"
1775,"3"
1776,"2"
1777,"7"
1778,"1"
1779,"1"
1780,"5"
1781,"2"
1782,"0"
1783,"1"
1784,"2"
1785,"3"
1786,"5"
1787,"4"
1788,"2"
1789,"2"
1790,"4"
1791,"4"
1792,"2"
1793,"3"
1794,"3"
1795,"4"
1796,"3"
1797,"3"
1798,"1"
1799,"1"
1800,"4"
1801,"7"
1802,"4"
1803,"0"
1804,"0"
1805,"3"
1806,"2"
1807,"3"
1808,"4"
1809,"2"
1810,"1"
1811,"2"
1812,"2"
1813,"2"
1814,"4"
1815,"1"
1816,"1"
1817,"2"
1818,"1"
1819,"4"
1820,"3"
1821,"4"
1822,"3"
1823,"1"
1824,"0"
1825,"3"
1826,"2"
1827,"1"
1828,"1"
1829,"1"
1830,"0"
1831,"4"
1832,"1"
1833,"1"
1834,"2"
1835,"1"
1836,"0"
1837,"2"
1838,"1"
1839,"1"
1840,"2"
1841,"0"
1842,"0"
1843,"2"
1844,"1"
1845,"4"
1846,"0"
1847,"1"
1848,"1"
1849,"2"
1850,"0"
1851,"1"
1852,"2"
1853,"1"
1854,"0"
1855,"1"
1856,"1"
1857,"1"
1858,"2"
1859,"3"
1860,"0"
1861,"2"
1862,"0"
1863,"2"
1864,"1"
1865,"0"
1866,"2"
1867,"2"
1868,"2"
1869,"1"
1870,"0"
1871,"0"
1872,"0"
1873,"2"
1874,"1"
1875,"1"
1876,"4"
1877,"2"
1878,"1"
1879,"3"
1880,"1"
1881,"1"
1882,"2"
1883,"0"
1884,"1"
1885,"1"
1886,"2"
1887,"1"
1888,"0"
1889,"0"
1890,"0"
1891,"2"
1892,"1"
1893,"2"
1894,"0"
1895,"1"
1896,"0"
1897,"1"
1898,"1"
1899,"1"
1900,"2"
1901,"0"
1902,"0"
1903,"0"
1904,"2"
1905,"0"
1906,"0"
1907,"1"
1908,"0"
1909,"0"
1910,"0"
1911,"0"
1912,"0"
1913,"0"
1914,"1"
1915,"0"
1916,"0"
1917,"0"
1918,"1"
1919,"0"
1920,"0"
1921,"0"
1922,"0"
1923,"0"
1924,"1"
1925,"1"
1926,"0"
1927,"0"
1928,"0"
1929,"0"
1930,"0"
1931,"0"
1932,"0"
1933,"0"
1934,"0"
1935,"0"
1936,"0"
1937,"0"
1938,"1"
1939,"0"
1940,"0"
1941,"0"
1942,"0"
1943,"0"
1944,"0"
1945,"0"
1946,"0"
1947,"0"
1948,"0"
1949,"0"
1950,"0"
1951,"0"
1952,"0"
1953,"0"
1954,"0"
1955,"0"
1956,"0"
1957,"0"
1958,"0"
1959,"1"
1960,"0"
1961,"1"
1962,"0"
1963,"0"
1964,"0"
1965,"0"
1966,"1"
1967,"0"
1968,"0"
1969,"0"
1970,"1"
1971,"0"
1972,"0"
1973,"0"
1974,"1"
1975,"0"
1976,"0"
1977,"0"
1978,"0"
1979,"0"
1980,"0"
1981,"0"
1982,"0"
1983,"0"
1984,"0"
1985,"1"
1986,"0"
1987,"0"
1988,"1"
1989,"0"
1990,"0"
1991,"0"
1992,"0"
1993,"0"
1994,"0"
1995,"1"
1996,"1"
1997,"0"
1998,"0"
1999,"0"
2000,"0"
2001,"0"
2002,"0"
2003,"0"
2004,"0"
2005,"0"
2006,"1"
2007,"0"
2008,"0"
2009,"0"
2010,"0"
2011,"0"
2012,"0"
2013,"0"
2014,"0"
2015,"0"
2016,"1"
2017,"0"
2018,"0"
2019,"0"
2020,"0"
2021,"0"
2022,"0"
2023,"0"
2024,"0"
2025,"1"
2026,"0"
2027,"0"
2028,"0"
2029,"0"
2030,"0"
2031,"0"
2032,"0"
2033,"0"
2034,"0"
2035,"0"
2036,"0"
2037,"0"
2038,"0"
2039,"0"
2040,"0"
2041,"0"
2042,"0"
2043,"0"
2044,"0"
2045,"0"
2046,"0"
2047,"0"


