Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"AM-0102 -1phi 9"
334,"461"
335,"496"
336,"503"
337,"555"
338,"509"
339,"555"
340,"581"
341,"634"
342,"714"
343,"815"
344,"1044"
345,"1303"
346,"1593"
347,"2096"
348,"2374"
349,"2503"
350,"2689"
351,"2582"
352,"2401"
353,"2024"
354,"1734"
355,"1347"
356,"1137"
357,"965"
358,"769"
359,"766"
360,"780"
361,"761"
362,"833"
363,"841"
364,"875"
365,"960"
366,"990"
367,"1094"
368,"1223"
369,"1188"
370,"1206"
371,"1142"
372,"1103"
373,"1029"
374,"854"
375,"757"
376,"649"
377,"541"
378,"496"
379,"475"
380,"442"
381,"426"
382,"446"
383,"426"
384,"423"
385,"391"
386,"394"
387,"426"
388,"385"
389,"382"
390,"454"
391,"473"
392,"486"
393,"485"
394,"483"
395,"553"
396,"582"
397,"586"
398,"673"
399,"709"
400,"684"
401,"657"
402,"653"
403,"625"
404,"573"
405,"573"
406,"503"
407,"518"
408,"531"
409,"505"
410,"559"
411,"544"
412,"523"
413,"468"
414,"491"
415,"409"
416,"440"
417,"435"
418,"427"
419,"457"
420,"433"
421,"467"
422,"453"
423,"428"
424,"460"
425,"440"
426,"426"
427,"453"
428,"472"
429,"433"
430,"481"
431,"473"
432,"412"
433,"433"
434,"483"
435,"416"
436,"399"
437,"395"
438,"392"
439,"444"
440,"423"
441,"465"
442,"428"
443,"423"
444,"403"
445,"470"
446,"422"
447,"399"
448,"432"
449,"413"
450,"426"
451,"429"
452,"386"
453,"400"
454,"415"
455,"435"
456,"438"
457,"462"
458,"470"
459,"420"
460,"395"
461,"405"
462,"397"
463,"466"
464,"440"
465,"505"
466,"431"
467,"383"
468,"396"
469,"404"
470,"411"
471,"470"
472,"421"
473,"416"
474,"419"
475,"427"
476,"444"
477,"427"
478,"421"
479,"438"
480,"433"
481,"374"
482,"439"
483,"387"
484,"405"
485,"431"
486,"445"
487,"426"
488,"387"
489,"409"
490,"369"
491,"432"
492,"411"
493,"435"
494,"414"
495,"413"
496,"428"
497,"403"
498,"420"
499,"412"
500,"419"
501,"420"
502,"399"
503,"389"
504,"429"
505,"409"
506,"439"
507,"432"
508,"393"
509,"420"
510,"405"
511,"388"
512,"405"
513,"452"
514,"388"
515,"420"
516,"431"
517,"405"
518,"405"
519,"418"
520,"390"
521,"411"
522,"441"
523,"415"
524,"442"
525,"371"
526,"427"
527,"434"
528,"409"
529,"409"
530,"426"
531,"399"
532,"414"
533,"393"
534,"411"
535,"372"
536,"397"
537,"415"
538,"404"
539,"421"
540,"414"
541,"406"
542,"387"
543,"377"
544,"397"
545,"394"
546,"401"
547,"403"
548,"369"
549,"371"
550,"440"
551,"420"
552,"372"
553,"414"
554,"390"
555,"402"
556,"413"
557,"382"
558,"399"
559,"375"
560,"398"
561,"437"
562,"382"
563,"402"
564,"337"
565,"351"
566,"396"
567,"374"
568,"428"
569,"371"
570,"385"
571,"405"
572,"406"
573,"381"
574,"390"
575,"391"
576,"429"
577,"393"
578,"355"
579,"373"
580,"399"
581,"388"
582,"364"
583,"392"
584,"437"
585,"395"
586,"420"
587,"409"
588,"394"
589,"390"
590,"386"
591,"382"
592,"360"
593,"432"
594,"370"
595,"365"
596,"408"
597,"390"
598,"370"
599,"350"
600,"401"
601,"393"
602,"395"
603,"405"
604,"395"
605,"396"
606,"378"
607,"370"
608,"378"
609,"369"
610,"370"
611,"396"
612,"389"
613,"377"
614,"407"
615,"387"
616,"388"
617,"378"
618,"367"
619,"422"
620,"390"
621,"399"
622,"429"
623,"432"
624,"401"
625,"402"
626,"445"
627,"398"
628,"429"
629,"411"
630,"409"
631,"415"
632,"395"
633,"396"
634,"420"
635,"368"
636,"380"
637,"381"
638,"372"
639,"409"
640,"419"
641,"382"
642,"402"
643,"403"
644,"403"
645,"373"
646,"380"
647,"390"
648,"396"
649,"415"
650,"387"
651,"396"
652,"372"
653,"411"
654,"393"
655,"363"
656,"436"
657,"438"
658,"498"
659,"528"
660,"546"
661,"568"
662,"585"
663,"582"
664,"599"
665,"597"
666,"570"
667,"574"
668,"510"
669,"523"
670,"437"
671,"470"
672,"433"
673,"385"
674,"418"
675,"370"
676,"346"
677,"393"
678,"396"
679,"380"
680,"404"
681,"421"
682,"377"
683,"370"
684,"377"
685,"391"
686,"377"
687,"395"
688,"410"
689,"363"
690,"423"
691,"404"
692,"428"
693,"483"
694,"517"
695,"580"
696,"694"
697,"719"
698,"776"
699,"839"
700,"869"
701,"925"
702,"977"
703,"992"
704,"891"
705,"809"
706,"679"
707,"660"
708,"569"
709,"548"
710,"480"
711,"465"
712,"408"
713,"374"
714,"398"
715,"372"
716,"368"
717,"364"
718,"375"
719,"372"
720,"365"
721,"374"
722,"331"
723,"346"
724,"342"
725,"362"
726,"389"
727,"335"
728,"335"
729,"321"
730,"368"
731,"343"
732,"362"
733,"377"
734,"359"
735,"380"
736,"337"
737,"374"
738,"382"
739,"389"
740,"392"
741,"399"
742,"387"
743,"373"
744,"403"
745,"401"
746,"407"
747,"371"
748,"369"
749,"394"
750,"336"
751,"344"
752,"351"
753,"372"
754,"328"
755,"335"
756,"336"
757,"336"
758,"345"
759,"328"
760,"357"
761,"328"
762,"330"
763,"334"
764,"337"
765,"334"
766,"304"
767,"350"
768,"295"
769,"317"
770,"296"
771,"362"
772,"350"
773,"362"
774,"392"
775,"374"
776,"376"
777,"375"
778,"408"
779,"458"
780,"488"
781,"448"
782,"540"
783,"468"
784,"531"
785,"458"
786,"470"
787,"452"
788,"421"
789,"431"
790,"409"
791,"400"
792,"359"
793,"372"
794,"332"
795,"328"
796,"354"
797,"344"
798,"323"
799,"342"
800,"347"
801,"310"
802,"351"
803,"344"
804,"318"
805,"326"
806,"356"
807,"341"
808,"316"
809,"347"
810,"282"
811,"318"
812,"315"
813,"335"
814,"337"
815,"328"
816,"308"
817,"334"
818,"320"
819,"298"
820,"314"
821,"344"
822,"343"
823,"300"
824,"361"
825,"315"
826,"336"
827,"359"
828,"347"
829,"304"
830,"317"
831,"308"
832,"340"
833,"304"
834,"329"
835,"337"
836,"354"
837,"311"
838,"351"
839,"311"
840,"362"
841,"297"
842,"332"
843,"335"
844,"297"
845,"294"
846,"314"
847,"316"
848,"330"
849,"321"
850,"316"
851,"311"
852,"323"
853,"350"
854,"335"
855,"332"
856,"315"
857,"302"
858,"325"
859,"323"
860,"349"
861,"316"
862,"337"
863,"345"
864,"300"
865,"332"
866,"330"
867,"323"
868,"358"
869,"335"
870,"354"
871,"347"
872,"364"
873,"339"
874,"344"
875,"365"
876,"360"
877,"351"
878,"352"
879,"334"
880,"365"
881,"395"
882,"351"
883,"362"
884,"347"
885,"362"
886,"375"
887,"370"
888,"363"
889,"364"
890,"368"
891,"396"
892,"381"
893,"401"
894,"396"
895,"378"
896,"362"
897,"383"
898,"393"
899,"387"
900,"424"
901,"406"
902,"420"
903,"429"
904,"435"
905,"439"
906,"426"
907,"446"
908,"450"
909,"465"
910,"504"
911,"540"
912,"519"
913,"489"
914,"598"
915,"576"
916,"588"
917,"612"
918,"636"
919,"705"
920,"697"
921,"689"
922,"766"
923,"848"
924,"846"
925,"867"
926,"899"
927,"951"
928,"1029"
929,"950"
930,"970"
931,"1073"
932,"1109"
933,"1084"
934,"1094"
935,"1127"
936,"1130"
937,"1194"
938,"1146"
939,"1100"
940,"1131"
941,"1107"
942,"1082"
943,"1049"
944,"1038"
945,"998"
946,"985"
947,"1009"
948,"944"
949,"931"
950,"842"
951,"861"
952,"836"
953,"830"
954,"703"
955,"720"
956,"685"
957,"681"
958,"660"
959,"585"
960,"576"
961,"571"
962,"542"
963,"538"
964,"538"
965,"459"
966,"478"
967,"459"
968,"465"
969,"420"
970,"439"
971,"442"
972,"363"
973,"369"
974,"372"
975,"373"
976,"374"
977,"361"
978,"348"
979,"307"
980,"335"
981,"336"
982,"276"
983,"325"
984,"325"
985,"323"
986,"341"
987,"361"
988,"348"
989,"383"
990,"403"
991,"435"
992,"449"
993,"510"
994,"510"
995,"615"
996,"575"
997,"640"
998,"661"
999,"677"
1000,"731"
1001,"746"
1002,"728"
1003,"680"
1004,"646"
1005,"643"
1006,"608"
1007,"538"
1008,"517"
1009,"433"
1010,"412"
1011,"399"
1012,"327"
1013,"341"
1014,"287"
1015,"336"
1016,"274"
1017,"312"
1018,"261"
1019,"281"
1020,"276"
1021,"266"
1022,"300"
1023,"341"
1024,"300"
1025,"300"
1026,"339"
1027,"318"
1028,"306"
1029,"354"
1030,"317"
1031,"311"
1032,"343"
1033,"349"
1034,"336"
1035,"376"
1036,"382"
1037,"401"
1038,"405"
1039,"399"
1040,"391"
1041,"460"
1042,"494"
1043,"515"
1044,"487"
1045,"507"
1046,"517"
1047,"547"
1048,"577"
1049,"528"
1050,"518"
1051,"544"
1052,"511"
1053,"519"
1054,"506"
1055,"488"
1056,"427"
1057,"412"
1058,"412"
1059,"381"
1060,"335"
1061,"348"
1062,"353"
1063,"322"
1064,"296"
1065,"304"
1066,"307"
1067,"313"
1068,"316"
1069,"305"
1070,"310"
1071,"310"
1072,"281"
1073,"294"
1074,"267"
1075,"244"
1076,"258"
1077,"254"
1078,"275"
1079,"274"
1080,"234"
1081,"254"
1082,"256"
1083,"241"
1084,"242"
1085,"236"
1086,"245"
1087,"234"
1088,"220"
1089,"226"
1090,"207"
1091,"209"
1092,"219"
1093,"202"
1094,"237"
1095,"211"
1096,"212"
1097,"221"
1098,"189"
1099,"243"
1100,"210"
1101,"214"
1102,"229"
1103,"197"
1104,"191"
1105,"182"
1106,"205"
1107,"199"
1108,"187"
1109,"200"
1110,"189"
1111,"187"
1112,"183"
1113,"190"
1114,"219"
1115,"191"
1116,"205"
1117,"193"
1118,"201"
1119,"208"
1120,"208"
1121,"243"
1122,"220"
1123,"236"
1124,"239"
1125,"275"
1126,"277"
1127,"238"
1128,"248"
1129,"241"
1130,"244"
1131,"221"
1132,"239"
1133,"238"
1134,"245"
1135,"228"
1136,"213"
1137,"193"
1138,"195"
1139,"178"
1140,"189"
1141,"194"
1142,"182"
1143,"180"
1144,"188"
1145,"166"
1146,"189"
1147,"198"
1148,"187"
1149,"175"
1150,"177"
1151,"186"
1152,"225"
1153,"201"
1154,"200"
1155,"175"
1156,"166"
1157,"190"
1158,"191"
1159,"159"
1160,"185"
1161,"190"
1162,"160"
1163,"162"
1164,"165"
1165,"154"
1166,"151"
1167,"158"
1168,"155"
1169,"172"
1170,"164"
1171,"161"
1172,"154"
1173,"164"
1174,"178"
1175,"200"
1176,"165"
1177,"192"
1178,"202"
1179,"172"
1180,"193"
1181,"203"
1182,"208"
1183,"184"
1184,"181"
1185,"196"
1186,"174"
1187,"165"
1188,"190"
1189,"170"
1190,"189"
1191,"172"
1192,"173"
1193,"143"
1194,"163"
1195,"139"
1196,"185"
1197,"174"
1198,"155"
1199,"157"
1200,"171"
1201,"132"
1202,"143"
1203,"167"
1204,"163"
1205,"165"
1206,"137"
1207,"147"
1208,"149"
1209,"147"
1210,"158"
1211,"147"
1212,"157"
1213,"139"
1214,"159"
1215,"157"
1216,"159"
1217,"157"
1218,"169"
1219,"133"
1220,"155"
1221,"126"
1222,"151"
1223,"129"
1224,"153"
1225,"131"
1226,"145"
1227,"149"
1228,"129"
1229,"163"
1230,"138"
1231,"151"
1232,"144"
1233,"135"
1234,"157"
1235,"147"
1236,"142"
1237,"142"
1238,"145"
1239,"148"
1240,"154"
1241,"134"
1242,"132"
1243,"162"
1244,"163"
1245,"132"
1246,"136"
1247,"144"
1248,"162"
1249,"134"
1250,"130"
1251,"134"
1252,"127"
1253,"151"
1254,"161"
1255,"139"
1256,"133"
1257,"174"
1258,"154"
1259,"148"
1260,"149"
1261,"157"
1262,"154"
1263,"135"
1264,"130"
1265,"137"
1266,"125"
1267,"119"
1268,"136"
1269,"139"
1270,"118"
1271,"134"
1272,"132"
1273,"127"
1274,"125"
1275,"134"
1276,"121"
1277,"153"
1278,"135"
1279,"142"
1280,"130"
1281,"142"
1282,"104"
1283,"126"
1284,"131"
1285,"124"
1286,"120"
1287,"141"
1288,"138"
1289,"110"
1290,"125"
1291,"126"
1292,"132"
1293,"102"
1294,"118"
1295,"119"
1296,"127"
1297,"133"
1298,"126"
1299,"139"
1300,"146"
1301,"119"
1302,"141"
1303,"127"
1304,"128"
1305,"100"
1306,"122"
1307,"114"
1308,"120"
1309,"111"
1310,"126"
1311,"117"
1312,"120"
1313,"116"
1314,"124"
1315,"123"
1316,"107"
1317,"105"
1318,"123"
1319,"119"
1320,"122"
1321,"106"
1322,"97"
1323,"107"
1324,"110"
1325,"137"
1326,"110"
1327,"107"
1328,"127"
1329,"125"
1330,"111"
1331,"123"
1332,"108"
1333,"106"
1334,"118"
1335,"112"
1336,"118"
1337,"105"
1338,"120"
1339,"102"
1340,"82"
1341,"128"
1342,"107"
1343,"95"
1344,"96"
1345,"113"
1346,"117"
1347,"121"
1348,"109"
1349,"89"
1350,"95"
1351,"113"
1352,"110"
1353,"115"
1354,"103"
1355,"89"
1356,"89"
1357,"106"
1358,"99"
1359,"130"
1360,"107"
1361,"114"
1362,"109"
1363,"88"
1364,"97"
1365,"108"
1366,"99"
1367,"111"
1368,"97"
1369,"96"
1370,"89"
1371,"94"
1372,"87"
1373,"101"
1374,"81"
1375,"102"
1376,"91"
1377,"82"
1378,"99"
1379,"92"
1380,"109"
1381,"100"
1382,"103"
1383,"99"
1384,"94"
1385,"109"
1386,"95"
1387,"116"
1388,"94"
1389,"75"
1390,"92"
1391,"87"
1392,"100"
1393,"79"
1394,"91"
1395,"96"
1396,"84"
1397,"103"
1398,"97"
1399,"91"
1400,"105"
1401,"94"
1402,"88"
1403,"90"
1404,"104"
1405,"85"
1406,"84"
1407,"104"
1408,"107"
1409,"82"
1410,"99"
1411,"74"
1412,"81"
1413,"80"
1414,"109"
1415,"102"
1416,"100"
1417,"80"
1418,"87"
1419,"77"
1420,"76"
1421,"77"
1422,"99"
1423,"82"
1424,"94"
1425,"85"
1426,"82"
1427,"81"
1428,"90"
1429,"65"
1430,"84"
1431,"75"
1432,"76"
1433,"83"
1434,"87"
1435,"95"
1436,"73"
1437,"76"
1438,"83"
1439,"66"
1440,"73"
1441,"74"
1442,"67"
1443,"76"
1444,"75"
1445,"82"
1446,"70"
1447,"73"
1448,"80"
1449,"88"
1450,"85"
1451,"66"
1452,"64"
1453,"80"
1454,"69"
1455,"67"
1456,"82"
1457,"81"
1458,"73"
1459,"85"
1460,"72"
1461,"63"
1462,"81"
1463,"73"
1464,"72"
1465,"72"
1466,"72"
1467,"86"
1468,"74"
1469,"72"
1470,"65"
1471,"68"
1472,"72"
1473,"80"
1474,"69"
1475,"55"
1476,"73"
1477,"65"
1478,"73"
1479,"65"
1480,"75"
1481,"53"
1482,"78"
1483,"70"
1484,"60"
1485,"60"
1486,"67"
1487,"55"
1488,"67"
1489,"61"
1490,"59"
1491,"75"
1492,"62"
1493,"70"
1494,"66"
1495,"64"
1496,"58"
1497,"57"
1498,"63"
1499,"56"
1500,"56"
1501,"61"
1502,"68"
1503,"68"
1504,"71"
1505,"52"
1506,"59"
1507,"51"
1508,"63"
1509,"66"
1510,"62"
1511,"64"
1512,"56"
1513,"69"
1514,"73"
1515,"62"
1516,"62"
1517,"48"
1518,"49"
1519,"49"
1520,"72"
1521,"58"
1522,"54"
1523,"62"
1524,"51"
1525,"54"
1526,"46"
1527,"50"
1528,"58"
1529,"47"
1530,"53"
1531,"55"
1532,"50"
1533,"53"
1534,"60"
1535,"60"
1536,"59"
1537,"66"
1538,"55"
1539,"41"
1540,"64"
1541,"52"
1542,"41"
1543,"53"
1544,"52"
1545,"51"
1546,"57"
1547,"41"
1548,"50"
1549,"44"
1550,"61"
1551,"39"
1552,"57"
1553,"40"
1554,"40"
1555,"48"
1556,"47"
1557,"41"
1558,"43"
1559,"38"
1560,"39"
1561,"38"
1562,"43"
1563,"48"
1564,"44"
1565,"45"
1566,"47"
1567,"49"
1568,"48"
1569,"37"
1570,"35"
1571,"40"
1572,"34"
1573,"52"
1574,"39"
1575,"46"
1576,"40"
1577,"31"
1578,"46"
1579,"46"
1580,"45"
1581,"28"
1582,"44"
1583,"36"
1584,"27"
1585,"34"
1586,"45"
1587,"36"
1588,"45"
1589,"38"
1590,"42"
1591,"26"
1592,"27"
1593,"47"
1594,"40"
1595,"43"
1596,"42"
1597,"36"
1598,"35"
1599,"34"
1600,"37"
1601,"32"
1602,"38"
1603,"25"
1604,"34"
1605,"40"
1606,"40"
1607,"23"
1608,"37"
1609,"43"
1610,"30"
1611,"26"
1612,"28"
1613,"31"
1614,"28"
1615,"37"
1616,"31"
1617,"26"
1618,"24"
1619,"30"
1620,"28"
1621,"25"
1622,"26"
1623,"25"
1624,"28"
1625,"22"
1626,"28"
1627,"17"
1628,"25"
1629,"24"
1630,"37"
1631,"31"
1632,"25"
1633,"24"
1634,"15"
1635,"33"
1636,"25"
1637,"20"
1638,"20"
1639,"25"
1640,"28"
1641,"22"
1642,"21"
1643,"23"
1644,"23"
1645,"14"
1646,"25"
1647,"27"
1648,"18"
1649,"26"
1650,"19"
1651,"23"
1652,"19"
1653,"17"
1654,"20"
1655,"18"
1656,"15"
1657,"22"
1658,"17"
1659,"18"
1660,"15"
1661,"27"
1662,"20"
1663,"19"
1664,"23"
1665,"14"
1666,"22"
1667,"6"
1668,"18"
1669,"20"
1670,"17"
1671,"20"
1672,"19"
1673,"16"
1674,"13"
1675,"17"
1676,"14"
1677,"8"
1678,"14"
1679,"18"
1680,"12"
1681,"8"
1682,"13"
1683,"19"
1684,"7"
1685,"15"
1686,"16"
1687,"10"
1688,"11"
1689,"13"
1690,"10"
1691,"10"
1692,"10"
1693,"12"
1694,"5"
1695,"13"
1696,"5"
1697,"9"
1698,"15"
1699,"11"
1700,"7"
1701,"6"
1702,"8"
1703,"6"
1704,"9"
1705,"8"
1706,"8"
1707,"10"
1708,"8"
1709,"8"
1710,"2"
1711,"8"
1712,"10"
1713,"5"
1714,"1"
1715,"4"
1716,"7"
1717,"12"
1718,"5"
1719,"7"
1720,"4"
1721,"6"
1722,"5"
1723,"7"
1724,"5"
1725,"4"
1726,"5"
1727,"7"
1728,"1"
1729,"9"
1730,"3"
1731,"4"
1732,"9"
1733,"9"
1734,"9"
1735,"6"
1736,"7"
1737,"4"
1738,"7"
1739,"5"
1740,"4"
1741,"2"
1742,"8"
1743,"3"
1744,"1"
1745,"9"
1746,"3"
1747,"1"
1748,"5"
1749,"4"
1750,"2"
1751,"4"
1752,"6"
1753,"0"
1754,"1"
1755,"1"
1756,"2"
1757,"4"
1758,"1"
1759,"4"
1760,"5"
1761,"1"
1762,"3"
1763,"7"
1764,"4"
1765,"3"
1766,"0"
1767,"0"
1768,"7"
1769,"3"
1770,"3"
1771,"3"
1772,"3"
1773,"2"
1774,"3"
1775,"7"
1776,"2"
1777,"1"
1778,"3"
1779,"4"
1780,"5"
1781,"4"
1782,"3"
1783,"2"
1784,"1"
1785,"5"
1786,"3"
1787,"0"
1788,"0"
1789,"0"
1790,"3"
1791,"1"
1792,"1"
1793,"1"
1794,"3"
1795,"2"
1796,"0"
1797,"1"
1798,"1"
1799,"3"
1800,"2"
1801,"1"
1802,"4"
1803,"2"
1804,"2"
1805,"1"
1806,"2"
1807,"2"
1808,"2"
1809,"4"
1810,"2"
1811,"2"
1812,"2"
1813,"4"
1814,"0"
1815,"2"
1816,"1"
1817,"0"
1818,"2"
1819,"1"
1820,"1"
1821,"2"
1822,"1"
1823,"0"
1824,"1"
1825,"2"
1826,"0"
1827,"1"
1828,"1"
1829,"0"
1830,"1"
1831,"0"
1832,"2"
1833,"3"
1834,"0"
1835,"1"
1836,"1"
1837,"0"
1838,"2"
1839,"0"
1840,"1"
1841,"0"
1842,"3"
1843,"1"
1844,"7"
1845,"1"
1846,"0"
1847,"1"
1848,"0"
1849,"0"
1850,"0"
1851,"3"
1852,"1"
1853,"2"
1854,"1"
1855,"0"
1856,"2"
1857,"0"
1858,"1"
1859,"0"
1860,"0"
1861,"0"
1862,"2"
1863,"0"
1864,"2"
1865,"0"
1866,"0"
1867,"1"
1868,"1"
1869,"0"
1870,"0"
1871,"0"
1872,"0"
1873,"1"
1874,"1"
1875,"0"
1876,"0"
1877,"0"
1878,"0"
1879,"0"
1880,"0"
1881,"0"
1882,"1"
1883,"0"
1884,"0"
1885,"0"
1886,"1"
1887,"1"
1888,"0"
1889,"0"
1890,"1"
1891,"0"
1892,"1"
1893,"1"
1894,"0"
1895,"0"
1896,"1"
1897,"0"
1898,"1"
1899,"2"
1900,"1"
1901,"0"
1902,"0"
1903,"0"
1904,"1"
1905,"1"
1906,"1"
1907,"0"
1908,"0"
1909,"0"
1910,"0"
1911,"0"
1912,"1"
1913,"0"
1914,"0"
1915,"0"
1916,"0"
1917,"0"
1918,"1"
1919,"0"
1920,"1"
1921,"0"
1922,"0"
1923,"0"
1924,"0"
1925,"0"
1926,"1"
1927,"0"
1928,"1"
1929,"0"
1930,"0"
1931,"0"
1932,"0"
1933,"0"
1934,"0"
1935,"0"
1936,"0"
1937,"0"
1938,"0"
1939,"0"
1940,"0"
1941,"0"
1942,"0"
1943,"1"
1944,"0"
1945,"0"
1946,"0"
1947,"0"
1948,"0"
1949,"0"
1950,"1"
1951,"0"
1952,"0"
1953,"0"
1954,"0"
1955,"1"
1956,"0"
1957,"0"
1958,"0"
1959,"0"
1960,"0"
1961,"0"
1962,"0"
1963,"0"
1964,"0"
1965,"0"
1966,"0"
1967,"0"
1968,"0"
1969,"0"
1970,"0"
1971,"0"
1972,"0"
1973,"0"
1974,"0"
1975,"0"
1976,"0"
1977,"0"
1978,"0"
1979,"0"
1980,"0"
1981,"0"
1982,"0"
1983,"0"
1984,"0"
1985,"0"
1986,"0"
1987,"0"
1988,"0"
1989,"0"
1990,"0"
1991,"1"
1992,"0"
1993,"0"
1994,"0"
1995,"0"
1996,"0"
1997,"0"
1998,"0"
1999,"0"
2000,"0"
2001,"0"
2002,"0"
2003,"0"
2004,"0"
2005,"0"
2006,"0"
2007,"0"
2008,"0"
2009,"0"
2010,"0"
2011,"0"
2012,"0"
2013,"0"
2014,"0"
2015,"0"
2016,"0"
2017,"1"
2018,"0"
2019,"0"
2020,"0"
2021,"0"
2022,"0"
2023,"1"
2024,"0"
2025,"0"
2026,"0"
2027,"0"
2028,"0"
2029,"0"
2030,"0"
2031,"0"
2032,"0"
2033,"0"
2034,"0"
2035,"0"
2036,"0"
2037,"0"
2038,"0"
2039,"0"
2040,"0"
2041,"0"
2042,"0"
2043,"0"
2044,"0"
2045,"0"
2046,"0"
2047,"0"


