Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"AM-0102 0phi 3"
281,"393"
282,"403"
283,"404"
284,"410"
285,"431"
286,"429"
287,"449"
288,"478"
289,"523"
290,"507"
291,"563"
292,"629"
293,"612"
294,"599"
295,"566"
296,"547"
297,"506"
298,"481"
299,"498"
300,"466"
301,"477"
302,"519"
303,"466"
304,"542"
305,"503"
306,"593"
307,"730"
308,"858"
309,"1232"
310,"1847"
311,"2898"
312,"4719"
313,"7114"
314,"9577"
315,"12575"
316,"15043"
317,"16912"
318,"16544"
319,"15292"
320,"13119"
321,"10116"
322,"7202"
323,"4751"
324,"3031"
325,"1872"
326,"1121"
327,"819"
328,"619"
329,"569"
330,"481"
331,"507"
332,"495"
333,"533"
334,"511"
335,"516"
336,"577"
337,"554"
338,"616"
339,"645"
340,"629"
341,"709"
342,"789"
343,"909"
344,"1196"
345,"1398"
346,"1783"
347,"2255"
348,"2631"
349,"2967"
350,"3096"
351,"2860"
352,"2723"
353,"2363"
354,"1948"
355,"1573"
356,"1195"
357,"973"
358,"852"
359,"823"
360,"788"
361,"789"
362,"817"
363,"923"
364,"935"
365,"964"
366,"968"
367,"1107"
368,"1218"
369,"1259"
370,"1291"
371,"1278"
372,"1175"
373,"1114"
374,"943"
375,"777"
376,"758"
377,"614"
378,"541"
379,"497"
380,"472"
381,"466"
382,"435"
383,"417"
384,"450"
385,"438"
386,"403"
387,"441"
388,"439"
389,"467"
390,"499"
391,"545"
392,"476"
393,"529"
394,"561"
395,"586"
396,"660"
397,"678"
398,"732"
399,"752"
400,"700"
401,"710"
402,"659"
403,"623"
404,"673"
405,"607"
406,"642"
407,"613"
408,"614"
409,"675"
410,"626"
411,"627"
412,"607"
413,"603"
414,"540"
415,"511"
416,"487"
417,"461"
418,"439"
419,"457"
420,"424"
421,"467"
422,"432"
423,"454"
424,"529"
425,"462"
426,"471"
427,"507"
428,"460"
429,"470"
430,"493"
431,"486"
432,"455"
433,"446"
434,"443"
435,"465"
436,"450"
437,"454"
438,"542"
439,"445"
440,"491"
441,"516"
442,"472"
443,"488"
444,"450"
445,"484"
446,"482"
447,"487"
448,"485"
449,"475"
450,"445"
451,"523"
452,"448"
453,"477"
454,"483"
455,"503"
456,"562"
457,"578"
458,"468"
459,"509"
460,"480"
461,"520"
462,"501"
463,"495"
464,"462"
465,"501"
466,"473"
467,"466"
468,"484"
469,"486"
470,"474"
471,"492"
472,"490"
473,"457"
474,"483"
475,"483"
476,"483"
477,"538"
478,"473"
479,"485"
480,"517"
481,"446"
482,"472"
483,"435"
484,"497"
485,"453"
486,"452"
487,"504"
488,"467"
489,"477"
490,"494"
491,"495"
492,"474"
493,"448"
494,"448"
495,"470"
496,"485"
497,"484"
498,"472"
499,"468"
500,"473"
501,"505"
502,"466"
503,"491"
504,"468"
505,"489"
506,"468"
507,"471"
508,"493"
509,"453"
510,"508"
511,"494"
512,"484"
513,"471"
514,"492"
515,"463"
516,"468"
517,"452"
518,"488"
519,"493"
520,"495"
521,"465"
522,"478"
523,"462"
524,"512"
525,"474"
526,"496"
527,"476"
528,"460"
529,"469"
530,"435"
531,"488"
532,"521"
533,"473"
534,"457"
535,"449"
536,"446"
537,"485"
538,"471"
539,"476"
540,"484"
541,"492"
542,"423"
543,"492"
544,"515"
545,"496"
546,"506"
547,"488"
548,"505"
549,"484"
550,"501"
551,"505"
552,"487"
553,"437"
554,"483"
555,"491"
556,"510"
557,"497"
558,"503"
559,"505"
560,"502"
561,"470"
562,"470"
563,"447"
564,"454"
565,"491"
566,"490"
567,"511"
568,"474"
569,"491"
570,"495"
571,"497"
572,"479"
573,"502"
574,"509"
575,"447"
576,"441"
577,"476"
578,"450"
579,"439"
580,"462"
581,"447"
582,"486"
583,"482"
584,"457"
585,"463"
586,"538"
587,"477"
588,"438"
589,"441"
590,"460"
591,"474"
592,"449"
593,"469"
594,"501"
595,"457"
596,"472"
597,"461"
598,"482"
599,"483"
600,"445"
601,"487"
602,"495"
603,"467"
604,"468"
605,"466"
606,"495"
607,"494"
608,"482"
609,"459"
610,"442"
611,"488"
612,"467"
613,"525"
614,"508"
615,"444"
616,"451"
617,"469"
618,"480"
619,"475"
620,"437"
621,"477"
622,"478"
623,"459"
624,"428"
625,"428"
626,"501"
627,"490"
628,"537"
629,"492"
630,"488"
631,"483"
632,"497"
633,"465"
634,"454"
635,"490"
636,"476"
637,"479"
638,"482"
639,"477"
640,"448"
641,"446"
642,"485"
643,"457"
644,"498"
645,"519"
646,"482"
647,"482"
648,"470"
649,"476"
650,"463"
651,"523"
652,"456"
653,"520"
654,"462"
655,"491"
656,"476"
657,"536"
658,"572"
659,"565"
660,"595"
661,"629"
662,"653"
663,"616"
664,"637"
665,"666"
666,"584"
667,"622"
668,"579"
669,"571"
670,"504"
671,"516"
672,"490"
673,"519"
674,"485"
675,"498"
676,"456"
677,"409"
678,"472"
679,"486"
680,"452"
681,"458"
682,"459"
683,"472"
684,"423"
685,"458"
686,"496"
687,"494"
688,"451"
689,"473"
690,"484"
691,"482"
692,"538"
693,"514"
694,"634"
695,"634"
696,"694"
697,"730"
698,"763"
699,"863"
700,"915"
701,"935"
702,"1018"
703,"1009"
704,"881"
705,"877"
706,"814"
707,"751"
708,"690"
709,"605"
710,"527"
711,"555"
712,"538"
713,"467"
714,"454"
715,"479"
716,"429"
717,"460"
718,"446"
719,"429"
720,"435"
721,"461"
722,"424"
723,"398"
724,"410"
725,"445"
726,"398"
727,"424"
728,"456"
729,"440"
730,"459"
731,"447"
732,"446"
733,"434"
734,"487"
735,"438"
736,"445"
737,"456"
738,"479"
739,"499"
740,"476"
741,"499"
742,"501"
743,"462"
744,"457"
745,"480"
746,"436"
747,"438"
748,"439"
749,"431"
750,"423"
751,"461"
752,"417"
753,"427"
754,"456"
755,"406"
756,"448"
757,"451"
758,"450"
759,"398"
760,"417"
761,"420"
762,"418"
763,"428"
764,"458"
765,"403"
766,"443"
767,"388"
768,"447"
769,"457"
770,"445"
771,"452"
772,"414"
773,"456"
774,"513"
775,"514"
776,"519"
777,"576"
778,"593"
779,"606"
780,"657"
781,"678"
782,"694"
783,"684"
784,"663"
785,"633"
786,"668"
787,"599"
788,"568"
789,"527"
790,"484"
791,"488"
792,"485"
793,"438"
794,"474"
795,"466"
796,"455"
797,"431"
798,"462"
799,"441"
800,"412"
801,"440"
802,"452"
803,"442"
804,"420"
805,"429"
806,"443"
807,"427"
808,"393"
809,"407"
810,"415"
811,"378"
812,"392"
813,"422"
814,"387"
815,"393"
816,"417"
817,"393"
818,"383"
819,"427"
820,"430"
821,"405"
822,"430"
823,"455"
824,"378"
825,"426"
826,"433"
827,"416"
828,"383"
829,"391"
830,"377"
831,"392"
832,"427"
833,"432"
834,"468"
835,"425"
836,"406"
837,"449"
838,"407"
839,"385"
840,"400"
841,"420"
842,"442"
843,"412"
844,"416"
845,"396"
846,"402"
847,"409"
848,"421"
849,"454"
850,"393"
851,"389"
852,"400"
853,"405"
854,"414"
855,"397"
856,"397"
857,"398"
858,"414"
859,"431"
860,"393"
861,"421"
862,"440"
863,"397"
864,"407"
865,"400"
866,"418"
867,"440"
868,"412"
869,"440"
870,"434"
871,"421"
872,"464"
873,"444"
874,"483"
875,"462"
876,"432"
877,"458"
878,"447"
879,"443"
880,"478"
881,"474"
882,"458"
883,"458"
884,"452"
885,"470"
886,"443"
887,"469"
888,"431"
889,"479"
890,"446"
891,"460"
892,"503"
893,"467"
894,"472"
895,"463"
896,"487"
897,"491"
898,"495"
899,"515"
900,"523"
901,"521"
902,"530"
903,"525"
904,"527"
905,"538"
906,"562"
907,"587"
908,"610"
909,"641"
910,"584"
911,"668"
912,"653"
913,"657"
914,"669"
915,"701"
916,"720"
917,"808"
918,"804"
919,"816"
920,"852"
921,"874"
922,"902"
923,"969"
924,"1028"
925,"1056"
926,"1053"
927,"1125"
928,"1140"
929,"1199"
930,"1277"
931,"1315"
932,"1293"
933,"1435"
934,"1363"
935,"1340"
936,"1453"
937,"1413"
938,"1461"
939,"1432"
940,"1475"
941,"1435"
942,"1439"
943,"1392"
944,"1390"
945,"1367"
946,"1267"
947,"1286"
948,"1303"
949,"1209"
950,"1232"
951,"1116"
952,"1125"
953,"982"
954,"1022"
955,"972"
956,"941"
957,"966"
958,"863"
959,"823"
960,"794"
961,"709"
962,"719"
963,"703"
964,"677"
965,"699"
966,"636"
967,"590"
968,"605"
969,"595"
970,"516"
971,"550"
972,"547"
973,"475"
974,"508"
975,"486"
976,"471"
977,"448"
978,"446"
979,"434"
980,"415"
981,"433"
982,"442"
983,"474"
984,"423"
985,"409"
986,"398"
987,"450"
988,"474"
989,"478"
990,"516"
991,"528"
992,"632"
993,"670"
994,"713"
995,"764"
996,"790"
997,"847"
998,"936"
999,"918"
1000,"952"
1001,"902"
1002,"916"
1003,"907"
1004,"885"
1005,"847"
1006,"782"
1007,"721"
1008,"673"
1009,"568"
1010,"548"
1011,"499"
1012,"451"
1013,"427"
1014,"357"
1015,"403"
1016,"361"
1017,"388"
1018,"349"
1019,"353"
1020,"352"
1021,"362"
1022,"338"
1023,"390"
1024,"381"
1025,"338"
1026,"380"
1027,"352"
1028,"418"
1029,"375"
1030,"382"
1031,"435"
1032,"430"
1033,"411"
1034,"458"
1035,"434"
1036,"436"
1037,"516"
1038,"493"
1039,"505"
1040,"548"
1041,"578"
1042,"564"
1043,"615"
1044,"590"
1045,"707"
1046,"668"
1047,"647"
1048,"706"
1049,"677"
1050,"648"
1051,"679"
1052,"665"
1053,"671"
1054,"604"
1055,"608"
1056,"587"
1057,"542"
1058,"509"
1059,"498"
1060,"477"
1061,"451"
1062,"471"
1063,"468"
1064,"406"
1065,"434"
1066,"376"
1067,"404"
1068,"376"
1069,"411"
1070,"378"
1071,"383"
1072,"358"
1073,"333"
1074,"375"
1075,"318"
1076,"332"
1077,"323"
1078,"295"
1079,"320"
1080,"336"
1081,"301"
1082,"307"
1083,"304"
1084,"323"
1085,"318"
1086,"311"
1087,"297"
1088,"307"
1089,"275"
1090,"292"
1091,"286"
1092,"277"
1093,"279"
1094,"246"
1095,"231"
1096,"262"
1097,"261"
1098,"276"
1099,"259"
1100,"285"
1101,"272"
1102,"256"
1103,"276"
1104,"270"
1105,"254"
1106,"258"
1107,"246"
1108,"238"
1109,"260"
1110,"242"
1111,"249"
1112,"261"
1113,"271"
1114,"250"
1115,"248"
1116,"251"
1117,"268"
1118,"256"
1119,"280"
1120,"254"
1121,"275"
1122,"295"
1123,"290"
1124,"317"
1125,"301"
1126,"284"
1127,"331"
1128,"332"
1129,"353"
1130,"333"
1131,"319"
1132,"307"
1133,"282"
1134,"261"
1135,"253"
1136,"249"
1137,"242"
1138,"245"
1139,"220"
1140,"230"
1141,"223"
1142,"225"
1143,"234"
1144,"230"
1145,"248"
1146,"247"
1147,"230"
1148,"238"
1149,"229"
1150,"248"
1151,"222"
1152,"211"
1153,"240"
1154,"222"
1155,"218"
1156,"234"
1157,"221"
1158,"240"
1159,"210"
1160,"225"
1161,"208"
1162,"181"
1163,"219"
1164,"219"
1165,"219"
1166,"225"
1167,"214"
1168,"185"
1169,"199"
1170,"225"
1171,"230"
1172,"187"
1173,"214"
1174,"238"
1175,"242"
1176,"217"
1177,"228"
1178,"214"
1179,"222"
1180,"238"
1181,"261"
1182,"239"
1183,"244"
1184,"248"
1185,"229"
1186,"233"
1187,"218"
1188,"221"
1189,"231"
1190,"229"
1191,"217"
1192,"213"
1193,"206"
1194,"198"
1195,"173"
1196,"241"
1197,"184"
1198,"196"
1199,"195"
1200,"199"
1201,"205"
1202,"211"
1203,"193"
1204,"192"
1205,"210"
1206,"221"
1207,"207"
1208,"193"
1209,"208"
1210,"193"
1211,"203"
1212,"198"
1213,"173"
1214,"152"
1215,"182"
1216,"215"
1217,"187"
1218,"193"
1219,"171"
1220,"182"
1221,"183"
1222,"204"
1223,"186"
1224,"202"
1225,"172"
1226,"173"
1227,"193"
1228,"166"
1229,"173"
1230,"188"
1231,"183"
1232,"180"
1233,"172"
1234,"172"
1235,"168"
1236,"161"
1237,"206"
1238,"174"
1239,"148"
1240,"186"
1241,"164"
1242,"187"
1243,"197"
1244,"185"
1245,"199"
1246,"179"
1247,"193"
1248,"185"
1249,"204"
1250,"187"
1251,"170"
1252,"188"
1253,"200"
1254,"206"
1255,"189"
1256,"178"
1257,"188"
1258,"153"
1259,"159"
1260,"192"
1261,"184"
1262,"175"
1263,"157"
1264,"166"
1265,"180"
1266,"168"
1267,"179"
1268,"190"
1269,"159"
1270,"170"
1271,"169"
1272,"177"
1273,"165"
1274,"155"
1275,"182"
1276,"179"
1277,"159"
1278,"181"
1279,"174"
1280,"159"
1281,"152"
1282,"151"
1283,"160"
1284,"150"
1285,"176"
1286,"178"
1287,"149"
1288,"152"
1289,"155"
1290,"156"
1291,"165"
1292,"155"
1293,"160"
1294,"129"
1295,"154"
1296,"150"
1297,"164"
1298,"158"
1299,"145"
1300,"140"
1301,"174"
1302,"145"
1303,"152"
1304,"144"
1305,"141"
1306,"141"
1307,"169"
1308,"143"
1309,"137"
1310,"168"
1311,"145"
1312,"145"
1313,"147"
1314,"153"
1315,"127"
1316,"145"
1317,"165"
1318,"158"
1319,"138"
1320,"138"
1321,"144"
1322,"140"
1323,"133"
1324,"146"
1325,"157"
1326,"140"
1327,"127"
1328,"128"
1329,"132"
1330,"139"
1331,"150"
1332,"161"
1333,"165"
1334,"143"
1335,"154"
1336,"133"
1337,"139"
1338,"149"
1339,"175"
1340,"114"
1341,"141"
1342,"120"
1343,"119"
1344,"121"
1345,"126"
1346,"148"
1347,"151"
1348,"160"
1349,"146"
1350,"126"
1351,"145"
1352,"172"
1353,"118"
1354,"135"
1355,"140"
1356,"123"
1357,"118"
1358,"134"
1359,"128"
1360,"132"
1361,"131"
1362,"154"
1363,"120"
1364,"124"
1365,"113"
1366,"137"
1367,"112"
1368,"124"
1369,"124"
1370,"146"
1371,"119"
1372,"119"
1373,"147"
1374,"141"
1375,"130"
1376,"133"
1377,"119"
1378,"123"
1379,"122"
1380,"112"
1381,"125"
1382,"121"
1383,"121"
1384,"132"
1385,"123"
1386,"117"
1387,"134"
1388,"117"
1389,"120"
1390,"126"
1391,"132"
1392,"104"
1393,"114"
1394,"129"
1395,"109"
1396,"112"
1397,"116"
1398,"104"
1399,"119"
1400,"111"
1401,"118"
1402,"117"
1403,"126"
1404,"111"
1405,"95"
1406,"111"
1407,"104"
1408,"133"
1409,"107"
1410,"106"
1411,"127"
1412,"108"
1413,"105"
1414,"115"
1415,"116"
1416,"115"
1417,"113"
1418,"141"
1419,"100"
1420,"109"
1421,"80"
1422,"106"
1423,"103"
1424,"104"
1425,"100"
1426,"122"
1427,"102"
1428,"101"
1429,"105"
1430,"94"
1431,"93"
1432,"87"
1433,"101"
1434,"99"
1435,"116"
1436,"80"
1437,"100"
1438,"99"
1439,"83"
1440,"102"
1441,"99"
1442,"79"
1443,"93"
1444,"103"
1445,"101"
1446,"101"
1447,"83"
1448,"96"
1449,"98"
1450,"102"
1451,"96"
1452,"102"
1453,"117"
1454,"95"
1455,"93"
1456,"95"
1457,"104"
1458,"74"
1459,"106"
1460,"91"
1461,"90"
1462,"93"
1463,"90"
1464,"84"
1465,"81"
1466,"89"
1467,"106"
1468,"98"
1469,"82"
1470,"79"
1471,"89"
1472,"84"
1473,"78"
1474,"99"
1475,"77"
1476,"84"
1477,"105"
1478,"94"
1479,"80"
1480,"92"
1481,"83"
1482,"83"
1483,"74"
1484,"89"
1485,"71"
1486,"71"
1487,"91"
1488,"82"
1489,"87"
1490,"67"
1491,"77"
1492,"100"
1493,"71"
1494,"73"
1495,"74"
1496,"89"
1497,"87"
1498,"74"
1499,"55"
1500,"90"
1501,"71"
1502,"66"
1503,"80"
1504,"70"
1505,"74"
1506,"78"
1507,"66"
1508,"63"
1509,"66"
1510,"77"
1511,"65"
1512,"56"
1513,"59"
1514,"68"
1515,"82"
1516,"63"
1517,"90"
1518,"67"
1519,"64"
1520,"62"
1521,"61"
1522,"73"
1523,"79"
1524,"66"
1525,"62"
1526,"65"
1527,"78"
1528,"60"
1529,"84"
1530,"81"
1531,"61"
1532,"63"
1533,"61"
1534,"64"
1535,"55"
1536,"71"
1537,"55"
1538,"64"
1539,"64"
1540,"61"
1541,"72"
1542,"59"
1543,"69"
1544,"58"
1545,"48"
1546,"53"
1547,"60"
1548,"52"
1549,"65"
1550,"51"
1551,"68"
1552,"53"
1553,"42"
1554,"50"
1555,"57"
1556,"55"
1557,"59"
1558,"54"
1559,"48"
1560,"40"
1561,"57"
1562,"61"
1563,"57"
1564,"54"
1565,"55"
1566,"62"
1567,"62"
1568,"62"
1569,"58"
1570,"70"
1571,"49"
1572,"48"
1573,"40"
1574,"51"
1575,"47"
1576,"62"
1577,"34"
1578,"57"
1579,"43"
1580,"51"
1581,"51"
1582,"48"
1583,"54"
1584,"49"
1585,"51"
1586,"51"
1587,"55"
1588,"37"
1589,"53"
1590,"65"
1591,"51"
1592,"47"
1593,"53"
1594,"51"
1595,"45"
1596,"39"
1597,"32"
1598,"42"
1599,"48"
1600,"45"
1601,"40"
1602,"44"
1603,"52"
1604,"37"
1605,"51"
1606,"43"
1607,"42"
1608,"52"
1609,"43"
1610,"45"
1611,"40"
1612,"46"
1613,"47"
1614,"49"
1615,"39"
1616,"22"
1617,"41"
1618,"34"
1619,"48"
1620,"28"
1621,"34"
1622,"36"
1623,"36"
1624,"29"
1625,"29"
1626,"45"
1627,"31"
1628,"31"
1629,"39"
1630,"25"
1631,"33"
1632,"37"
1633,"28"
1634,"39"
1635,"31"
1636,"33"
1637,"25"
1638,"35"
1639,"21"
1640,"37"
1641,"39"
1642,"22"
1643,"39"
1644,"37"
1645,"22"
1646,"38"
1647,"23"
1648,"28"
1649,"29"
1650,"29"
1651,"28"
1652,"26"
1653,"27"
1654,"20"
1655,"21"
1656,"23"
1657,"21"
1658,"22"
1659,"29"
1660,"29"
1661,"25"
1662,"24"
1663,"26"
1664,"30"
1665,"32"
1666,"23"
1667,"18"
1668,"26"
1669,"23"
1670,"17"
1671,"25"
1672,"20"
1673,"22"
1674,"14"
1675,"13"
1676,"15"
1677,"16"
1678,"18"
1679,"14"
1680,"18"
1681,"20"
1682,"23"
1683,"15"
1684,"14"
1685,"17"
1686,"13"
1687,"19"
1688,"11"
1689,"18"
1690,"13"
1691,"13"
1692,"14"
1693,"17"
1694,"11"
1695,"15"
1696,"14"
1697,"11"
1698,"12"
1699,"11"
1700,"15"
1701,"9"
1702,"16"
1703,"14"
1704,"11"
1705,"5"
1706,"18"
1707,"16"
1708,"7"
1709,"7"
1710,"10"
1711,"13"
1712,"12"
1713,"14"
1714,"15"
1715,"10"
1716,"7"
1717,"12"
1718,"13"
1719,"7"
1720,"15"
1721,"6"
1722,"7"
1723,"10"
1724,"7"
1725,"6"
1726,"5"
1727,"6"
1728,"5"
1729,"11"
1730,"3"
1731,"7"
1732,"5"
1733,"8"
1734,"7"
1735,"8"
1736,"6"
1737,"7"
1738,"8"
1739,"6"
1740,"6"
1741,"8"
1742,"2"
1743,"7"
1744,"3"
1745,"3"
1746,"2"
1747,"3"
1748,"3"
1749,"4"
1750,"5"
1751,"6"
1752,"1"
1753,"4"
1754,"2"
1755,"6"
1756,"1"
1757,"5"
1758,"4"
1759,"4"
1760,"4"
1761,"3"
1762,"6"
1763,"6"
1764,"1"
1765,"2"
1766,"2"
1767,"1"
1768,"2"
1769,"3"
1770,"5"
1771,"3"
1772,"2"
1773,"6"
1774,"6"
1775,"3"
1776,"6"
1777,"2"
1778,"4"
1779,"3"
1780,"1"
1781,"2"
1782,"1"
1783,"3"
1784,"2"
1785,"4"
1786,"0"
1787,"1"
1788,"0"
1789,"2"
1790,"2"
1791,"2"
1792,"2"
1793,"2"
1794,"3"
1795,"1"
1796,"3"
1797,"3"
1798,"1"
1799,"1"
1800,"2"
1801,"2"
1802,"2"
1803,"2"
1804,"2"
1805,"2"
1806,"1"
1807,"3"
1808,"1"
1809,"2"
1810,"1"
1811,"3"
1812,"6"
1813,"4"
1814,"4"
1815,"3"
1816,"1"
1817,"0"
1818,"2"
1819,"1"
1820,"2"
1821,"1"
1822,"1"
1823,"1"
1824,"0"
1825,"2"
1826,"4"
1827,"1"
1828,"4"
1829,"3"
1830,"2"
1831,"0"
1832,"2"
1833,"4"
1834,"0"
1835,"0"
1836,"0"
1837,"2"
1838,"0"
1839,"1"
1840,"0"
1841,"2"
1842,"2"
1843,"2"
1844,"0"
1845,"1"
1846,"1"
1847,"0"
1848,"4"
1849,"0"
1850,"2"
1851,"0"
1852,"0"
1853,"2"
1854,"1"
1855,"0"
1856,"0"
1857,"1"
1858,"0"
1859,"0"
1860,"0"
1861,"1"
1862,"1"
1863,"1"
1864,"1"
1865,"2"
1866,"1"
1867,"2"
1868,"1"
1869,"1"
1870,"4"
1871,"2"
1872,"0"
1873,"2"
1874,"2"
1875,"0"
1876,"0"
1877,"0"
1878,"1"
1879,"0"
1880,"0"
1881,"3"
1882,"1"
1883,"1"
1884,"0"
1885,"0"
1886,"2"
1887,"1"
1888,"0"
1889,"1"
1890,"2"
1891,"1"
1892,"0"
1893,"1"
1894,"0"
1895,"0"
1896,"1"
1897,"0"
1898,"1"
1899,"0"
1900,"0"
1901,"1"
1902,"1"
1903,"0"
1904,"1"
1905,"0"
1906,"0"
1907,"0"
1908,"0"
1909,"0"
1910,"0"
1911,"0"
1912,"0"
1913,"0"
1914,"1"
1915,"0"
1916,"0"
1917,"1"
1918,"0"
1919,"0"
1920,"0"
1921,"0"
1922,"1"
1923,"0"
1924,"0"
1925,"0"
1926,"1"
1927,"2"
1928,"0"
1929,"0"
1930,"0"
1931,"0"
1932,"1"
1933,"0"
1934,"0"
1935,"0"
1936,"1"
1937,"0"
1938,"1"
1939,"0"
1940,"0"
1941,"1"
1942,"0"
1943,"1"
1944,"0"
1945,"0"
1946,"0"
1947,"0"
1948,"0"
1949,"0"
1950,"0"
1951,"0"
1952,"0"
1953,"0"
1954,"0"
1955,"0"
1956,"1"
1957,"0"
1958,"0"
1959,"1"
1960,"0"
1961,"0"
1962,"0"
1963,"0"
1964,"0"
1965,"1"
1966,"0"
1967,"0"
1968,"0"
1969,"0"
1970,"1"
1971,"0"
1972,"1"
1973,"0"
1974,"0"
1975,"0"
1976,"1"
1977,"0"
1978,"0"
1979,"1"
1980,"0"
1981,"0"
1982,"1"
1983,"0"
1984,"0"
1985,"0"
1986,"0"
1987,"0"
1988,"0"
1989,"0"
1990,"0"
1991,"0"
1992,"0"
1993,"1"
1994,"0"
1995,"0"
1996,"1"
1997,"1"
1998,"0"
1999,"0"
2000,"0"
2001,"0"
2002,"0"
2003,"0"
2004,"0"
2005,"1"
2006,"0"
2007,"1"
2008,"0"
2009,"0"
2010,"0"
2011,"0"
2012,"0"
2013,"0"
2014,"0"
2015,"0"
2016,"0"
2017,"0"
2018,"1"
2019,"0"
2020,"0"
2021,"0"
2022,"0"
2023,"0"
2024,"0"
2025,"0"
2026,"0"
2027,"0"
2028,"0"
2029,"0"
2030,"0"
2031,"0"
2032,"0"
2033,"0"
2034,"0"
2035,"0"
2036,"0"
2037,"0"
2038,"0"
2039,"0"
2040,"0"
2041,"0"
2042,"0"
2043,"1"
2044,"0"
2045,"0"
2046,"0"
2047,"0"


