Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"AM-0102 1phi 2"
240,"357"
241,"383"
242,"390"
243,"426"
244,"415"
245,"418"
246,"424"
247,"420"
248,"439"
249,"408"
250,"420"
251,"360"
252,"396"
253,"380"
254,"408"
255,"400"
256,"428"
257,"419"
258,"423"
259,"435"
260,"393"
261,"439"
262,"448"
263,"407"
264,"401"
265,"371"
266,"433"
267,"404"
268,"421"
269,"445"
270,"426"
271,"452"
272,"429"
273,"401"
274,"484"
275,"451"
276,"425"
277,"434"
278,"419"
279,"443"
280,"403"
281,"424"
282,"458"
283,"433"
284,"406"
285,"426"
286,"417"
287,"448"
288,"528"
289,"534"
290,"629"
291,"621"
292,"622"
293,"624"
294,"611"
295,"586"
296,"570"
297,"542"
298,"518"
299,"494"
300,"476"
301,"497"
302,"525"
303,"495"
304,"530"
305,"562"
306,"642"
307,"683"
308,"862"
309,"1239"
310,"2047"
311,"3148"
312,"4974"
313,"7449"
314,"10434"
315,"13519"
316,"15961"
317,"17594"
318,"17769"
319,"16363"
320,"14114"
321,"10874"
322,"7774"
323,"5110"
324,"3232"
325,"1985"
326,"1373"
327,"833"
328,"664"
329,"562"
330,"576"
331,"540"
332,"536"
333,"542"
334,"557"
335,"507"
336,"584"
337,"611"
338,"608"
339,"658"
340,"685"
341,"770"
342,"857"
343,"963"
344,"1273"
345,"1508"
346,"1986"
347,"2452"
348,"2713"
349,"3145"
350,"3193"
351,"3158"
352,"2911"
353,"2395"
354,"2060"
355,"1631"
356,"1281"
357,"1023"
358,"964"
359,"875"
360,"862"
361,"807"
362,"909"
363,"935"
364,"989"
365,"999"
366,"1110"
367,"1258"
368,"1312"
369,"1259"
370,"1390"
371,"1424"
372,"1372"
373,"1220"
374,"1069"
375,"929"
376,"736"
377,"585"
378,"555"
379,"542"
380,"524"
381,"464"
382,"445"
383,"485"
384,"471"
385,"459"
386,"441"
387,"433"
388,"448"
389,"493"
390,"450"
391,"535"
392,"491"
393,"531"
394,"579"
395,"605"
396,"634"
397,"724"
398,"713"
399,"745"
400,"750"
401,"744"
402,"732"
403,"697"
404,"657"
405,"611"
406,"597"
407,"592"
408,"677"
409,"656"
410,"629"
411,"557"
412,"568"
413,"510"
414,"602"
415,"515"
416,"517"
417,"504"
418,"509"
419,"473"
420,"477"
421,"452"
422,"456"
423,"529"
424,"512"
425,"567"
426,"552"
427,"557"
428,"565"
429,"554"
430,"601"
431,"541"
432,"544"
433,"570"
434,"602"
435,"513"
436,"545"
437,"516"
438,"504"
439,"546"
440,"546"
441,"553"
442,"560"
443,"496"
444,"515"
445,"526"
446,"550"
447,"537"
448,"586"
449,"492"
450,"512"
451,"509"
452,"502"
453,"518"
454,"475"
455,"545"
456,"477"
457,"574"
458,"512"
459,"555"
460,"503"
461,"544"
462,"511"
463,"519"
464,"555"
465,"520"
466,"516"
467,"477"
468,"563"
469,"515"
470,"537"
471,"490"
472,"498"
473,"551"
474,"551"
475,"565"
476,"527"
477,"544"
478,"483"
479,"567"
480,"557"
481,"535"
482,"565"
483,"543"
484,"563"
485,"568"
486,"560"
487,"530"
488,"520"
489,"520"
490,"513"
491,"526"
492,"570"
493,"538"
494,"522"
495,"497"
496,"557"
497,"522"
498,"530"
499,"517"
500,"490"
501,"518"
502,"512"
503,"509"
504,"495"
505,"518"
506,"540"
507,"530"
508,"489"
509,"505"
510,"521"
511,"525"
512,"565"
513,"560"
514,"539"
515,"549"
516,"515"
517,"526"
518,"524"
519,"533"
520,"514"
521,"582"
522,"555"
523,"560"
524,"523"
525,"569"
526,"545"
527,"550"
528,"529"
529,"548"
530,"532"
531,"549"
532,"542"
533,"520"
534,"550"
535,"509"
536,"555"
537,"515"
538,"500"
539,"530"
540,"492"
541,"490"
542,"535"
543,"524"
544,"528"
545,"515"
546,"537"
547,"547"
548,"534"
549,"549"
550,"567"
551,"553"
552,"551"
553,"529"
554,"491"
555,"548"
556,"515"
557,"517"
558,"495"
559,"537"
560,"577"
561,"504"
562,"552"
563,"537"
564,"497"
565,"530"
566,"543"
567,"554"
568,"540"
569,"527"
570,"492"
571,"542"
572,"514"
573,"556"
574,"526"
575,"520"
576,"512"
577,"537"
578,"538"
579,"543"
580,"495"
581,"551"
582,"536"
583,"549"
584,"490"
585,"520"
586,"556"
587,"510"
588,"530"
589,"522"
590,"500"
591,"523"
592,"529"
593,"526"
594,"527"
595,"540"
596,"535"
597,"526"
598,"525"
599,"501"
600,"539"
601,"509"
602,"512"
603,"530"
604,"541"
605,"494"
606,"504"
607,"559"
608,"516"
609,"495"
610,"537"
611,"516"
612,"522"
613,"553"
614,"499"
615,"504"
616,"514"
617,"506"
618,"501"
619,"548"
620,"504"
621,"542"
622,"512"
623,"565"
624,"565"
625,"516"
626,"512"
627,"526"
628,"606"
629,"555"
630,"511"
631,"560"
632,"525"
633,"519"
634,"529"
635,"535"
636,"552"
637,"528"
638,"555"
639,"515"
640,"548"
641,"511"
642,"559"
643,"577"
644,"514"
645,"546"
646,"525"
647,"542"
648,"514"
649,"511"
650,"527"
651,"523"
652,"574"
653,"554"
654,"539"
655,"594"
656,"540"
657,"626"
658,"630"
659,"728"
660,"678"
661,"693"
662,"773"
663,"784"
664,"797"
665,"763"
666,"730"
667,"781"
668,"688"
669,"716"
670,"638"
671,"598"
672,"615"
673,"566"
674,"518"
675,"541"
676,"525"
677,"551"
678,"552"
679,"508"
680,"512"
681,"520"
682,"546"
683,"526"
684,"508"
685,"512"
686,"561"
687,"502"
688,"524"
689,"516"
690,"583"
691,"542"
692,"617"
693,"574"
694,"696"
695,"685"
696,"781"
697,"858"
698,"911"
699,"976"
700,"1045"
701,"1034"
702,"1148"
703,"1096"
704,"1037"
705,"989"
706,"926"
707,"866"
708,"749"
709,"671"
710,"628"
711,"612"
712,"538"
713,"494"
714,"515"
715,"509"
716,"512"
717,"458"
718,"494"
719,"478"
720,"446"
721,"478"
722,"482"
723,"539"
724,"454"
725,"502"
726,"510"
727,"468"
728,"463"
729,"510"
730,"482"
731,"506"
732,"511"
733,"493"
734,"518"
735,"492"
736,"495"
737,"555"
738,"537"
739,"541"
740,"539"
741,"532"
742,"543"
743,"602"
744,"524"
745,"529"
746,"545"
747,"465"
748,"481"
749,"501"
750,"515"
751,"523"
752,"499"
753,"479"
754,"485"
755,"443"
756,"477"
757,"448"
758,"458"
759,"474"
760,"489"
761,"489"
762,"442"
763,"516"
764,"493"
765,"458"
766,"463"
767,"474"
768,"455"
769,"462"
770,"481"
771,"494"
772,"497"
773,"547"
774,"493"
775,"545"
776,"544"
777,"567"
778,"610"
779,"638"
780,"682"
781,"667"
782,"680"
783,"678"
784,"713"
785,"703"
786,"652"
787,"628"
788,"629"
789,"560"
790,"545"
791,"513"
792,"526"
793,"491"
794,"487"
795,"470"
796,"497"
797,"465"
798,"526"
799,"491"
800,"443"
801,"458"
802,"488"
803,"508"
804,"484"
805,"467"
806,"466"
807,"423"
808,"512"
809,"443"
810,"469"
811,"452"
812,"426"
813,"452"
814,"429"
815,"397"
816,"485"
817,"443"
818,"445"
819,"452"
820,"461"
821,"444"
822,"466"
823,"454"
824,"482"
825,"436"
826,"445"
827,"438"
828,"467"
829,"439"
830,"467"
831,"429"
832,"458"
833,"491"
834,"440"
835,"454"
836,"446"
837,"429"
838,"441"
839,"434"
840,"485"
841,"449"
842,"435"
843,"465"
844,"441"
845,"457"
846,"455"
847,"443"
848,"442"
849,"462"
850,"451"
851,"453"
852,"421"
853,"445"
854,"440"
855,"436"
856,"467"
857,"452"
858,"425"
859,"456"
860,"477"
861,"452"
862,"443"
863,"426"
864,"424"
865,"457"
866,"494"
867,"445"
868,"489"
869,"473"
870,"515"
871,"484"
872,"492"
873,"508"
874,"501"
875,"482"
876,"503"
877,"484"
878,"522"
879,"514"
880,"478"
881,"539"
882,"513"
883,"506"
884,"507"
885,"526"
886,"512"
887,"511"
888,"566"
889,"509"
890,"500"
891,"511"
892,"523"
893,"494"
894,"549"
895,"544"
896,"525"
897,"541"
898,"571"
899,"595"
900,"532"
901,"554"
902,"571"
903,"605"
904,"561"
905,"597"
906,"639"
907,"574"
908,"664"
909,"657"
910,"667"
911,"596"
912,"728"
913,"719"
914,"713"
915,"798"
916,"744"
917,"805"
918,"845"
919,"857"
920,"922"
921,"912"
922,"1014"
923,"1124"
924,"1087"
925,"1096"
926,"1148"
927,"1211"
928,"1257"
929,"1303"
930,"1363"
931,"1385"
932,"1397"
933,"1459"
934,"1544"
935,"1540"
936,"1531"
937,"1525"
938,"1618"
939,"1596"
940,"1607"
941,"1614"
942,"1571"
943,"1573"
944,"1476"
945,"1473"
946,"1441"
947,"1447"
948,"1407"
949,"1314"
950,"1326"
951,"1264"
952,"1269"
953,"1162"
954,"1118"
955,"1091"
956,"1015"
957,"972"
958,"922"
959,"929"
960,"855"
961,"806"
962,"762"
963,"719"
964,"701"
965,"680"
966,"686"
967,"656"
968,"625"
969,"592"
970,"597"
971,"560"
972,"562"
973,"563"
974,"531"
975,"557"
976,"486"
977,"513"
978,"505"
979,"468"
980,"463"
981,"446"
982,"428"
983,"456"
984,"489"
985,"498"
986,"441"
987,"445"
988,"505"
989,"507"
990,"567"
991,"613"
992,"629"
993,"688"
994,"743"
995,"809"
996,"882"
997,"882"
998,"915"
999,"971"
1000,"979"
1001,"1008"
1002,"973"
1003,"1003"
1004,"934"
1005,"918"
1006,"855"
1007,"780"
1008,"735"
1009,"622"
1010,"568"
1011,"545"
1012,"502"
1013,"437"
1014,"421"
1015,"427"
1016,"379"
1017,"414"
1018,"381"
1019,"356"
1020,"375"
1021,"377"
1022,"367"
1023,"406"
1024,"389"
1025,"368"
1026,"374"
1027,"427"
1028,"423"
1029,"401"
1030,"421"
1031,"413"
1032,"442"
1033,"441"
1034,"447"
1035,"454"
1036,"475"
1037,"518"
1038,"508"
1039,"574"
1040,"607"
1041,"643"
1042,"632"
1043,"662"
1044,"671"
1045,"663"
1046,"715"
1047,"713"
1048,"760"
1049,"729"
1050,"722"
1051,"785"
1052,"692"
1053,"704"
1054,"651"
1055,"680"
1056,"577"
1057,"597"
1058,"586"
1059,"510"
1060,"478"
1061,"492"
1062,"532"
1063,"470"
1064,"472"
1065,"423"
1066,"429"
1067,"436"
1068,"381"
1069,"390"
1070,"460"
1071,"404"
1072,"421"
1073,"407"
1074,"389"
1075,"392"
1076,"352"
1077,"356"
1078,"355"
1079,"328"
1080,"313"
1081,"341"
1082,"326"
1083,"327"
1084,"328"
1085,"302"
1086,"292"
1087,"299"
1088,"305"
1089,"331"
1090,"302"
1091,"338"
1092,"288"
1093,"330"
1094,"317"
1095,"267"
1096,"304"
1097,"295"
1098,"286"
1099,"231"
1100,"303"
1101,"282"
1102,"274"
1103,"309"
1104,"259"
1105,"258"
1106,"286"
1107,"272"
1108,"266"
1109,"265"
1110,"273"
1111,"242"
1112,"258"
1113,"239"
1114,"265"
1115,"281"
1116,"269"
1117,"294"
1118,"297"
1119,"298"
1120,"314"
1121,"304"
1122,"316"
1123,"326"
1124,"307"
1125,"311"
1126,"336"
1127,"359"
1128,"383"
1129,"341"
1130,"353"
1131,"360"
1132,"320"
1133,"355"
1134,"286"
1135,"264"
1136,"253"
1137,"260"
1138,"244"
1139,"270"
1140,"266"
1141,"257"
1142,"262"
1143,"258"
1144,"244"
1145,"245"
1146,"241"
1147,"244"
1148,"267"
1149,"258"
1150,"269"
1151,"244"
1152,"271"
1153,"252"
1154,"277"
1155,"218"
1156,"233"
1157,"252"
1158,"218"
1159,"229"
1160,"239"
1161,"201"
1162,"233"
1163,"239"
1164,"251"
1165,"206"
1166,"228"
1167,"236"
1168,"200"
1169,"215"
1170,"244"
1171,"234"
1172,"230"
1173,"259"
1174,"248"
1175,"213"
1176,"283"
1177,"271"
1178,"240"
1179,"268"
1180,"255"
1181,"265"
1182,"239"
1183,"259"
1184,"262"
1185,"246"
1186,"260"
1187,"226"
1188,"221"
1189,"249"
1190,"224"
1191,"236"
1192,"207"
1193,"232"
1194,"219"
1195,"213"
1196,"211"
1197,"209"
1198,"229"
1199,"212"
1200,"196"
1201,"225"
1202,"209"
1203,"212"
1204,"228"
1205,"219"
1206,"235"
1207,"223"
1208,"205"
1209,"228"
1210,"194"
1211,"229"
1212,"209"
1213,"207"
1214,"214"
1215,"191"
1216,"213"
1217,"218"
1218,"170"
1219,"189"
1220,"200"
1221,"223"
1222,"202"
1223,"181"
1224,"224"
1225,"176"
1226,"182"
1227,"187"
1228,"208"
1229,"209"
1230,"181"
1231,"186"
1232,"183"
1233,"189"
1234,"204"
1235,"203"
1236,"207"
1237,"190"
1238,"195"
1239,"181"
1240,"202"
1241,"183"
1242,"183"
1243,"190"
1244,"180"
1245,"223"
1246,"188"
1247,"191"
1248,"192"
1249,"203"
1250,"197"
1251,"199"
1252,"204"
1253,"201"
1254,"180"
1255,"176"
1256,"187"
1257,"201"
1258,"190"
1259,"194"
1260,"203"
1261,"179"
1262,"169"
1263,"172"
1264,"171"
1265,"197"
1266,"164"
1267,"192"
1268,"179"
1269,"194"
1270,"202"
1271,"213"
1272,"199"
1273,"194"
1274,"187"
1275,"190"
1276,"174"
1277,"179"
1278,"178"
1279,"168"
1280,"191"
1281,"162"
1282,"184"
1283,"182"
1284,"175"
1285,"161"
1286,"195"
1287,"167"
1288,"150"
1289,"173"
1290,"146"
1291,"173"
1292,"174"
1293,"159"
1294,"166"
1295,"198"
1296,"173"
1297,"167"
1298,"172"
1299,"172"
1300,"179"
1301,"163"
1302,"153"
1303,"168"
1304,"155"
1305,"128"
1306,"159"
1307,"129"
1308,"149"
1309,"155"
1310,"165"
1311,"165"
1312,"142"
1313,"141"
1314,"156"
1315,"162"
1316,"149"
1317,"159"
1318,"156"
1319,"146"
1320,"148"
1321,"148"
1322,"153"
1323,"166"
1324,"140"
1325,"140"
1326,"157"
1327,"144"
1328,"172"
1329,"157"
1330,"139"
1331,"150"
1332,"165"
1333,"151"
1334,"135"
1335,"158"
1336,"164"
1337,"140"
1338,"126"
1339,"144"
1340,"134"
1341,"152"
1342,"152"
1343,"126"
1344,"158"
1345,"133"
1346,"142"
1347,"140"
1348,"145"
1349,"154"
1350,"126"
1351,"160"
1352,"147"
1353,"161"
1354,"148"
1355,"145"
1356,"150"
1357,"143"
1358,"134"
1359,"148"
1360,"124"
1361,"139"
1362,"138"
1363,"120"
1364,"144"
1365,"142"
1366,"127"
1367,"112"
1368,"140"
1369,"125"
1370,"130"
1371,"125"
1372,"134"
1373,"125"
1374,"140"
1375,"135"
1376,"125"
1377,"151"
1378,"145"
1379,"130"
1380,"144"
1381,"148"
1382,"102"
1383,"129"
1384,"123"
1385,"134"
1386,"144"
1387,"118"
1388,"145"
1389,"110"
1390,"120"
1391,"126"
1392,"118"
1393,"128"
1394,"129"
1395,"135"
1396,"131"
1397,"138"
1398,"119"
1399,"121"
1400,"123"
1401,"113"
1402,"113"
1403,"110"
1404,"115"
1405,"125"
1406,"100"
1407,"110"
1408,"128"
1409,"131"
1410,"125"
1411,"127"
1412,"113"
1413,"110"
1414,"111"
1415,"124"
1416,"109"
1417,"112"
1418,"120"
1419,"120"
1420,"129"
1421,"137"
1422,"117"
1423,"92"
1424,"114"
1425,"110"
1426,"121"
1427,"120"
1428,"120"
1429,"110"
1430,"109"
1431,"120"
1432,"94"
1433,"107"
1434,"102"
1435,"118"
1436,"99"
1437,"119"
1438,"88"
1439,"101"
1440,"110"
1441,"107"
1442,"112"
1443,"104"
1444,"103"
1445,"100"
1446,"112"
1447,"103"
1448,"97"
1449,"115"
1450,"85"
1451,"104"
1452,"85"
1453,"96"
1454,"105"
1455,"99"
1456,"95"
1457,"104"
1458,"88"
1459,"98"
1460,"85"
1461,"100"
1462,"86"
1463,"113"
1464,"108"
1465,"98"
1466,"92"
1467,"79"
1468,"97"
1469,"91"
1470,"104"
1471,"89"
1472,"73"
1473,"83"
1474,"92"
1475,"100"
1476,"105"
1477,"95"
1478,"94"
1479,"84"
1480,"90"
1481,"74"
1482,"102"
1483,"75"
1484,"74"
1485,"84"
1486,"93"
1487,"101"
1488,"78"
1489,"97"
1490,"86"
1491,"101"
1492,"88"
1493,"90"
1494,"92"
1495,"96"
1496,"79"
1497,"91"
1498,"95"
1499,"82"
1500,"80"
1501,"77"
1502,"63"
1503,"73"
1504,"70"
1505,"59"
1506,"67"
1507,"76"
1508,"64"
1509,"66"
1510,"70"
1511,"71"
1512,"76"
1513,"63"
1514,"85"
1515,"70"
1516,"74"
1517,"76"
1518,"76"
1519,"73"
1520,"81"
1521,"82"
1522,"69"
1523,"77"
1524,"67"
1525,"74"
1526,"68"
1527,"74"
1528,"73"
1529,"68"
1530,"72"
1531,"80"
1532,"66"
1533,"62"
1534,"81"
1535,"78"
1536,"64"
1537,"73"
1538,"66"
1539,"55"
1540,"67"
1541,"74"
1542,"64"
1543,"58"
1544,"66"
1545,"67"
1546,"75"
1547,"56"
1548,"64"
1549,"51"
1550,"59"
1551,"60"
1552,"53"
1553,"57"
1554,"63"
1555,"43"
1556,"65"
1557,"60"
1558,"54"
1559,"54"
1560,"47"
1561,"53"
1562,"47"
1563,"41"
1564,"61"
1565,"71"
1566,"74"
1567,"48"
1568,"63"
1569,"58"
1570,"54"
1571,"49"
1572,"56"
1573,"44"
1574,"55"
1575,"66"
1576,"41"
1577,"68"
1578,"57"
1579,"62"
1580,"61"
1581,"44"
1582,"75"
1583,"55"
1584,"42"
1585,"56"
1586,"35"
1587,"50"
1588,"42"
1589,"44"
1590,"37"
1591,"44"
1592,"47"
1593,"56"
1594,"54"
1595,"47"
1596,"43"
1597,"52"
1598,"58"
1599,"47"
1600,"54"
1601,"42"
1602,"53"
1603,"47"
1604,"46"
1605,"54"
1606,"46"
1607,"43"
1608,"44"
1609,"35"
1610,"48"
1611,"50"
1612,"50"
1613,"49"
1614,"39"
1615,"36"
1616,"34"
1617,"30"
1618,"44"
1619,"47"
1620,"26"
1621,"54"
1622,"34"
1623,"29"
1624,"32"
1625,"39"
1626,"30"
1627,"33"
1628,"41"
1629,"36"
1630,"38"
1631,"28"
1632,"45"
1633,"46"
1634,"36"
1635,"35"
1636,"37"
1637,"33"
1638,"26"
1639,"35"
1640,"27"
1641,"31"
1642,"22"
1643,"34"
1644,"31"
1645,"32"
1646,"31"
1647,"28"
1648,"29"
1649,"28"
1650,"15"
1651,"29"
1652,"19"
1653,"18"
1654,"21"
1655,"23"
1656,"23"
1657,"25"
1658,"27"
1659,"28"
1660,"26"
1661,"33"
1662,"29"
1663,"21"
1664,"21"
1665,"23"
1666,"26"
1667,"14"
1668,"24"
1669,"27"
1670,"19"
1671,"17"
1672,"16"
1673,"23"
1674,"19"
1675,"23"
1676,"26"
1677,"28"
1678,"27"
1679,"17"
1680,"21"
1681,"15"
1682,"11"
1683,"18"
1684,"19"
1685,"19"
1686,"19"
1687,"15"
1688,"16"
1689,"17"
1690,"15"
1691,"17"
1692,"15"
1693,"22"
1694,"24"
1695,"15"
1696,"15"
1697,"11"
1698,"17"
1699,"13"
1700,"12"
1701,"17"
1702,"10"
1703,"20"
1704,"25"
1705,"10"
1706,"18"
1707,"9"
1708,"18"
1709,"14"
1710,"16"
1711,"12"
1712,"9"
1713,"13"
1714,"7"
1715,"12"
1716,"10"
1717,"10"
1718,"10"
1719,"13"
1720,"5"
1721,"7"
1722,"10"
1723,"8"
1724,"10"
1725,"6"
1726,"7"
1727,"12"
1728,"7"
1729,"5"
1730,"5"
1731,"5"
1732,"5"
1733,"3"
1734,"13"
1735,"7"
1736,"4"
1737,"8"
1738,"3"
1739,"2"
1740,"10"
1741,"9"
1742,"3"
1743,"5"
1744,"9"
1745,"1"
1746,"6"
1747,"4"
1748,"3"
1749,"5"
1750,"7"
1751,"6"
1752,"5"
1753,"2"
1754,"1"
1755,"6"
1756,"5"
1757,"3"
1758,"8"
1759,"2"
1760,"2"
1761,"8"
1762,"5"
1763,"4"
1764,"1"
1765,"1"
1766,"2"
1767,"4"
1768,"6"
1769,"4"
1770,"3"
1771,"4"
1772,"0"
1773,"10"
1774,"4"
1775,"6"
1776,"4"
1777,"2"
1778,"3"
1779,"1"
1780,"3"
1781,"2"
1782,"5"
1783,"3"
1784,"5"
1785,"3"
1786,"0"
1787,"3"
1788,"4"
1789,"1"
1790,"4"
1791,"1"
1792,"1"
1793,"1"
1794,"1"
1795,"5"
1796,"2"
1797,"1"
1798,"1"
1799,"3"
1800,"3"
1801,"1"
1802,"5"
1803,"3"
1804,"6"
1805,"3"
1806,"3"
1807,"0"
1808,"4"
1809,"2"
1810,"2"
1811,"1"
1812,"3"
1813,"2"
1814,"2"
1815,"2"
1816,"2"
1817,"2"
1818,"3"
1819,"1"
1820,"5"
1821,"2"
1822,"1"
1823,"2"
1824,"2"
1825,"1"
1826,"0"
1827,"1"
1828,"2"
1829,"0"
1830,"1"
1831,"2"
1832,"0"
1833,"1"
1834,"2"
1835,"3"
1836,"3"
1837,"1"
1838,"1"
1839,"2"
1840,"2"
1841,"1"
1842,"0"
1843,"3"
1844,"0"
1845,"3"
1846,"2"
1847,"0"
1848,"1"
1849,"2"
1850,"0"
1851,"1"
1852,"1"
1853,"3"
1854,"3"
1855,"2"
1856,"1"
1857,"2"
1858,"0"
1859,"1"
1860,"4"
1861,"2"
1862,"1"
1863,"3"
1864,"0"
1865,"1"
1866,"3"
1867,"1"
1868,"2"
1869,"0"
1870,"2"
1871,"1"
1872,"0"
1873,"0"
1874,"1"
1875,"1"
1876,"1"
1877,"4"
1878,"2"
1879,"0"
1880,"1"
1881,"1"
1882,"0"
1883,"4"
1884,"0"
1885,"1"
1886,"1"
1887,"1"
1888,"2"
1889,"0"
1890,"1"
1891,"1"
1892,"1"
1893,"0"
1894,"0"
1895,"0"
1896,"0"
1897,"0"
1898,"0"
1899,"0"
1900,"0"
1901,"1"
1902,"0"
1903,"2"
1904,"0"
1905,"0"
1906,"0"
1907,"0"
1908,"0"
1909,"0"
1910,"0"
1911,"0"
1912,"0"
1913,"0"
1914,"1"
1915,"1"
1916,"2"
1917,"0"
1918,"0"
1919,"0"
1920,"0"
1921,"0"
1922,"0"
1923,"0"
1924,"1"
1925,"0"
1926,"0"
1927,"1"
1928,"0"
1929,"0"
1930,"0"
1931,"0"
1932,"0"
1933,"0"
1934,"2"
1935,"0"
1936,"0"
1937,"0"
1938,"0"
1939,"1"
1940,"0"
1941,"0"
1942,"1"
1943,"1"
1944,"0"
1945,"0"
1946,"1"
1947,"0"
1948,"0"
1949,"0"
1950,"0"
1951,"1"
1952,"0"
1953,"0"
1954,"0"
1955,"1"
1956,"0"
1957,"0"
1958,"0"
1959,"1"
1960,"0"
1961,"0"
1962,"0"
1963,"0"
1964,"0"
1965,"0"
1966,"0"
1967,"0"
1968,"0"
1969,"0"
1970,"0"
1971,"0"
1972,"0"
1973,"0"
1974,"0"
1975,"1"
1976,"0"
1977,"0"
1978,"0"
1979,"0"
1980,"0"
1981,"0"
1982,"0"
1983,"0"
1984,"0"
1985,"0"
1986,"0"
1987,"0"
1988,"0"
1989,"0"
1990,"0"
1991,"0"
1992,"0"
1993,"1"
1994,"0"
1995,"0"
1996,"0"
1997,"0"
1998,"0"
1999,"0"
2000,"0"
2001,"0"
2002,"0"
2003,"0"
2004,"0"
2005,"0"
2006,"0"
2007,"0"
2008,"0"
2009,"0"
2010,"0"
2011,"0"
2012,"1"
2013,"0"
2014,"0"
2015,"0"
2016,"0"
2017,"0"
2018,"0"
2019,"0"
2020,"0"
2021,"0"
2022,"0"
2023,"2"
2024,"0"
2025,"0"
2026,"0"
2027,"0"
2028,"1"
2029,"0"
2030,"0"
2031,"0"
2032,"0"
2033,"0"
2034,"0"
2035,"0"
2036,"0"
2037,"0"
2038,"0"
2039,"1"
2040,"0"
2041,"0"
2042,"1"
2043,"0"
2044,"0"
2045,"0"
2046,"0"
2047,"0"


