Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"AM-0102 3phi 6"
515,"543"
516,"545"
517,"589"
518,"583"
519,"578"
520,"597"
521,"607"
522,"566"
523,"600"
524,"618"
525,"597"
526,"554"
527,"558"
528,"570"
529,"583"
530,"596"
531,"574"
532,"573"
533,"587"
534,"558"
535,"567"
536,"571"
537,"574"
538,"526"
539,"587"
540,"534"
541,"528"
542,"551"
543,"542"
544,"543"
545,"548"
546,"512"
547,"535"
548,"522"
549,"557"
550,"568"
551,"561"
552,"601"
553,"535"
554,"565"
555,"538"
556,"574"
557,"584"
558,"558"
559,"552"
560,"578"
561,"566"
562,"607"
563,"503"
564,"530"
565,"509"
566,"547"
567,"569"
568,"533"
569,"602"
570,"529"
571,"535"
572,"535"
573,"599"
574,"546"
575,"551"
576,"569"
577,"505"
578,"538"
579,"559"
580,"579"
581,"540"
582,"547"
583,"528"
584,"540"
585,"533"
586,"532"
587,"566"
588,"512"
589,"548"
590,"548"
591,"542"
592,"544"
593,"560"
594,"530"
595,"588"
596,"565"
597,"562"
598,"539"
599,"488"
600,"520"
601,"596"
602,"546"
603,"533"
604,"584"
605,"528"
606,"502"
607,"570"
608,"536"
609,"536"
610,"585"
611,"530"
612,"570"
613,"588"
614,"536"
615,"552"
616,"557"
617,"575"
618,"559"
619,"533"
620,"534"
621,"561"
622,"600"
623,"532"
624,"503"
625,"569"
626,"566"
627,"601"
628,"540"
629,"606"
630,"553"
631,"493"
632,"582"
633,"553"
634,"591"
635,"558"
636,"525"
637,"565"
638,"553"
639,"595"
640,"570"
641,"535"
642,"531"
643,"535"
644,"559"
645,"523"
646,"573"
647,"563"
648,"531"
649,"537"
650,"533"
651,"543"
652,"569"
653,"550"
654,"588"
655,"589"
656,"623"
657,"682"
658,"702"
659,"701"
660,"772"
661,"710"
662,"799"
663,"856"
664,"861"
665,"858"
666,"841"
667,"772"
668,"756"
669,"743"
670,"673"
671,"621"
672,"602"
673,"604"
674,"571"
675,"586"
676,"550"
677,"556"
678,"514"
679,"514"
680,"519"
681,"506"
682,"554"
683,"500"
684,"534"
685,"567"
686,"557"
687,"497"
688,"554"
689,"550"
690,"503"
691,"644"
692,"594"
693,"576"
694,"680"
695,"721"
696,"836"
697,"860"
698,"897"
699,"1094"
700,"1157"
701,"1104"
702,"1157"
703,"1180"
704,"1102"
705,"1046"
706,"913"
707,"878"
708,"777"
709,"713"
710,"667"
711,"584"
712,"567"
713,"547"
714,"521"
715,"512"
716,"492"
717,"508"
718,"519"
719,"512"
720,"525"
721,"527"
722,"504"
723,"466"
724,"476"
725,"499"
726,"466"
727,"444"
728,"511"
729,"488"
730,"503"
731,"494"
732,"530"
733,"518"
734,"525"
735,"496"
736,"519"
737,"532"
738,"497"
739,"606"
740,"523"
741,"557"
742,"554"
743,"567"
744,"565"
745,"576"
746,"578"
747,"536"
748,"497"
749,"490"
750,"456"
751,"487"
752,"496"
753,"489"
754,"497"
755,"485"
756,"465"
757,"469"
758,"477"
759,"472"
760,"447"
761,"446"
762,"492"
763,"478"
764,"475"
765,"505"
766,"461"
767,"458"
768,"519"
769,"487"
770,"512"
771,"488"
772,"505"
773,"508"
774,"546"
775,"560"
776,"656"
777,"716"
778,"721"
779,"724"
780,"767"
781,"813"
782,"814"
783,"836"
784,"812"
785,"794"
786,"760"
787,"650"
788,"692"
789,"584"
790,"591"
791,"549"
792,"526"
793,"530"
794,"454"
795,"489"
796,"466"
797,"500"
798,"463"
799,"466"
800,"481"
801,"444"
802,"472"
803,"481"
804,"457"
805,"462"
806,"459"
807,"442"
808,"490"
809,"457"
810,"457"
811,"461"
812,"420"
813,"439"
814,"435"
815,"444"
816,"417"
817,"428"
818,"462"
819,"442"
820,"513"
821,"476"
822,"493"
823,"472"
824,"480"
825,"476"
826,"477"
827,"471"
828,"448"
829,"473"
830,"434"
831,"467"
832,"458"
833,"431"
834,"458"
835,"439"
836,"472"
837,"450"
838,"445"
839,"418"
840,"433"
841,"459"
842,"431"
843,"431"
844,"467"
845,"454"
846,"435"
847,"471"
848,"441"
849,"454"
850,"462"
851,"441"
852,"481"
853,"463"
854,"453"
855,"446"
856,"441"
857,"448"
858,"456"
859,"461"
860,"452"
861,"451"
862,"448"
863,"429"
864,"443"
865,"463"
866,"470"
867,"430"
868,"504"
869,"472"
870,"480"
871,"459"
872,"470"
873,"499"
874,"494"
875,"472"
876,"484"
877,"499"
878,"491"
879,"515"
880,"458"
881,"502"
882,"503"
883,"499"
884,"471"
885,"470"
886,"510"
887,"476"
888,"513"
889,"499"
890,"507"
891,"471"
892,"497"
893,"498"
894,"536"
895,"545"
896,"547"
897,"506"
898,"545"
899,"509"
900,"579"
901,"542"
902,"550"
903,"521"
904,"618"
905,"601"
906,"615"
907,"614"
908,"581"
909,"605"
910,"612"
911,"634"
912,"655"
913,"657"
914,"704"
915,"773"
916,"743"
917,"777"
918,"824"
919,"791"
920,"884"
921,"907"
922,"949"
923,"956"
924,"1047"
925,"1061"
926,"1148"
927,"1132"
928,"1192"
929,"1197"
930,"1342"
931,"1337"
932,"1376"
933,"1391"
934,"1408"
935,"1429"
936,"1478"
937,"1548"
938,"1505"
939,"1546"
940,"1510"
941,"1540"
942,"1544"
943,"1520"
944,"1534"
945,"1402"
946,"1431"
947,"1352"
948,"1319"
949,"1329"
950,"1299"
951,"1258"
952,"1209"
953,"1187"
954,"1091"
955,"1126"
956,"1063"
957,"911"
958,"901"
959,"914"
960,"841"
961,"846"
962,"823"
963,"746"
964,"661"
965,"683"
966,"687"
967,"629"
968,"648"
969,"627"
970,"590"
971,"599"
972,"597"
973,"530"
974,"509"
975,"538"
976,"492"
977,"484"
978,"499"
979,"452"
980,"438"
981,"464"
982,"422"
983,"474"
984,"504"
985,"445"
986,"422"
987,"448"
988,"472"
989,"534"
990,"515"
991,"614"
992,"613"
993,"640"
994,"707"
995,"831"
996,"852"
997,"900"
998,"945"
999,"968"
1000,"1019"
1001,"976"
1002,"971"
1003,"1035"
1004,"978"
1005,"913"
1006,"840"
1007,"775"
1008,"710"
1009,"611"
1010,"619"
1011,"523"
1012,"492"
1013,"456"
1014,"404"
1015,"401"
1016,"409"
1017,"383"
1018,"385"
1019,"358"
1020,"369"
1021,"372"
1022,"382"
1023,"351"
1024,"371"
1025,"375"
1026,"417"
1027,"364"
1028,"397"
1029,"386"
1030,"402"
1031,"409"
1032,"434"
1033,"450"
1034,"440"
1035,"450"
1036,"442"
1037,"458"
1038,"539"
1039,"558"
1040,"537"
1041,"532"
1042,"576"
1043,"601"
1044,"620"
1045,"674"
1046,"666"
1047,"687"
1048,"697"
1049,"690"
1050,"737"
1051,"665"
1052,"627"
1053,"653"
1054,"649"
1055,"592"
1056,"567"
1057,"562"
1058,"521"
1059,"517"
1060,"510"
1061,"458"
1062,"463"
1063,"488"
1064,"440"
1065,"415"
1066,"415"
1067,"419"
1068,"443"
1069,"394"
1070,"411"
1071,"424"
1072,"350"
1073,"333"
1074,"323"
1075,"354"
1076,"382"
1077,"360"
1078,"373"
1079,"341"
1080,"320"
1081,"308"
1082,"344"
1083,"334"
1084,"306"
1085,"307"
1086,"315"
1087,"319"
1088,"288"
1089,"279"
1090,"310"
1091,"300"
1092,"285"
1093,"293"
1094,"270"
1095,"275"
1096,"287"
1097,"294"
1098,"294"
1099,"275"
1100,"288"
1101,"236"
1102,"264"
1103,"291"
1104,"257"
1105,"260"
1106,"291"
1107,"281"
1108,"246"
1109,"251"
1110,"221"
1111,"264"
1112,"268"
1113,"262"
1114,"279"
1115,"256"
1116,"297"
1117,"269"
1118,"284"
1119,"262"
1120,"281"
1121,"292"
1122,"272"
1123,"350"
1124,"352"
1125,"334"
1126,"333"
1127,"354"
1128,"372"
1129,"349"
1130,"321"
1131,"299"
1132,"304"
1133,"332"
1134,"273"
1135,"257"
1136,"236"
1137,"264"
1138,"221"
1139,"235"
1140,"212"
1141,"240"
1142,"232"
1143,"244"
1144,"229"
1145,"235"
1146,"265"
1147,"244"
1148,"260"
1149,"229"
1150,"252"
1151,"236"
1152,"232"
1153,"244"
1154,"219"
1155,"256"
1156,"211"
1157,"205"
1158,"214"
1159,"215"
1160,"243"
1161,"217"
1162,"228"
1163,"252"
1164,"212"
1165,"200"
1166,"215"
1167,"231"
1168,"224"
1169,"227"
1170,"207"
1171,"230"
1172,"212"
1173,"241"
1174,"218"
1175,"239"
1176,"238"
1177,"240"
1178,"220"
1179,"255"
1180,"235"
1181,"240"
1182,"227"
1183,"249"
1184,"213"
1185,"231"
1186,"247"
1187,"241"
1188,"227"
1189,"207"
1190,"224"
1191,"221"
1192,"219"
1193,"202"
1194,"205"
1195,"181"
1196,"194"
1197,"188"
1198,"207"
1199,"188"
1200,"186"
1201,"200"
1202,"208"
1203,"224"
1204,"200"
1205,"196"
1206,"188"
1207,"198"
1208,"210"
1209,"182"
1210,"192"
1211,"179"
1212,"179"
1213,"179"
1214,"204"
1215,"210"
1216,"173"
1217,"180"
1218,"208"
1219,"190"
1220,"200"
1221,"180"
1222,"201"
1223,"181"
1224,"177"
1225,"171"
1226,"178"
1227,"174"
1228,"183"
1229,"177"
1230,"204"
1231,"174"
1232,"180"
1233,"186"
1234,"178"
1235,"180"
1236,"177"
1237,"194"
1238,"165"
1239,"182"
1240,"201"
1241,"208"
1242,"179"
1243,"180"
1244,"171"
1245,"177"
1246,"157"
1247,"197"
1248,"187"
1249,"183"
1250,"173"
1251,"191"
1252,"165"
1253,"160"
1254,"201"
1255,"162"
1256,"202"
1257,"191"
1258,"177"
1259,"164"
1260,"159"
1261,"165"
1262,"194"
1263,"163"
1264,"138"
1265,"163"
1266,"150"
1267,"164"
1268,"178"
1269,"143"
1270,"203"
1271,"167"
1272,"160"
1273,"164"
1274,"161"
1275,"162"
1276,"170"
1277,"153"
1278,"163"
1279,"178"
1280,"161"
1281,"151"
1282,"194"
1283,"147"
1284,"173"
1285,"171"
1286,"155"
1287,"156"
1288,"188"
1289,"145"
1290,"140"
1291,"149"
1292,"129"
1293,"186"
1294,"133"
1295,"152"
1296,"159"
1297,"165"
1298,"142"
1299,"143"
1300,"150"
1301,"146"
1302,"168"
1303,"147"
1304,"159"
1305,"133"
1306,"152"
1307,"137"
1308,"147"
1309,"163"
1310,"157"
1311,"144"
1312,"153"
1313,"139"
1314,"130"
1315,"143"
1316,"121"
1317,"138"
1318,"152"
1319,"133"
1320,"155"
1321,"151"
1322,"141"
1323,"140"
1324,"144"
1325,"154"
1326,"154"
1327,"133"
1328,"130"
1329,"145"
1330,"132"
1331,"146"
1332,"138"
1333,"141"
1334,"145"
1335,"116"
1336,"140"
1337,"135"
1338,"152"
1339,"157"
1340,"110"
1341,"130"
1342,"132"
1343,"133"
1344,"139"
1345,"149"
1346,"145"
1347,"130"
1348,"141"
1349,"144"
1350,"142"
1351,"134"
1352,"125"
1353,"165"
1354,"127"
1355,"133"
1356,"142"
1357,"120"
1358,"137"
1359,"131"
1360,"117"
1361,"130"
1362,"121"
1363,"121"
1364,"122"
1365,"144"
1366,"132"
1367,"112"
1368,"126"
1369,"105"
1370,"130"
1371,"119"
1372,"118"
1373,"122"
1374,"119"
1375,"129"
1376,"95"
1377,"123"
1378,"123"
1379,"118"
1380,"115"
1381,"114"
1382,"119"
1383,"107"
1384,"152"
1385,"122"
1386,"117"
1387,"122"
1388,"113"
1389,"99"
1390,"121"
1391,"108"
1392,"130"
1393,"111"
1394,"123"
1395,"124"
1396,"122"
1397,"114"
1398,"118"
1399,"118"
1400,"108"
1401,"120"
1402,"99"
1403,"87"
1404,"103"
1405,"101"
1406,"115"
1407,"132"
1408,"115"
1409,"103"
1410,"117"
1411,"116"
1412,"112"
1413,"107"
1414,"112"
1415,"128"
1416,"115"
1417,"91"
1418,"112"
1419,"112"
1420,"100"
1421,"112"
1422,"135"
1423,"114"
1424,"102"
1425,"115"
1426,"86"
1427,"86"
1428,"90"
1429,"105"
1430,"106"
1431,"112"
1432,"93"
1433,"85"
1434,"99"
1435,"91"
1436,"97"
1437,"102"
1438,"74"
1439,"88"
1440,"96"
1441,"87"
1442,"109"
1443,"87"
1444,"90"
1445,"90"
1446,"99"
1447,"90"
1448,"93"
1449,"85"
1450,"87"
1451,"93"
1452,"95"
1453,"93"
1454,"76"
1455,"94"
1456,"88"
1457,"101"
1458,"91"
1459,"96"
1460,"77"
1461,"83"
1462,"97"
1463,"78"
1464,"97"
1465,"117"
1466,"74"
1467,"103"
1468,"89"
1469,"76"
1470,"75"
1471,"98"
1472,"71"
1473,"87"
1474,"83"
1475,"86"
1476,"87"
1477,"91"
1478,"88"
1479,"86"
1480,"83"
1481,"85"
1482,"68"
1483,"93"
1484,"97"
1485,"71"
1486,"96"
1487,"97"
1488,"89"
1489,"65"
1490,"79"
1491,"99"
1492,"76"
1493,"65"
1494,"88"
1495,"76"
1496,"78"
1497,"64"
1498,"83"
1499,"85"
1500,"80"
1501,"74"
1502,"75"
1503,"70"
1504,"70"
1505,"72"
1506,"60"
1507,"79"
1508,"91"
1509,"65"
1510,"53"
1511,"58"
1512,"81"
1513,"83"
1514,"83"
1515,"59"
1516,"77"
1517,"72"
1518,"72"
1519,"66"
1520,"78"
1521,"81"
1522,"70"
1523,"69"
1524,"62"
1525,"72"
1526,"81"
1527,"69"
1528,"62"
1529,"70"
1530,"72"
1531,"73"
1532,"52"
1533,"82"
1534,"62"
1535,"52"
1536,"62"
1537,"56"
1538,"66"
1539,"55"
1540,"66"
1541,"66"
1542,"68"
1543,"57"
1544,"72"
1545,"72"
1546,"60"
1547,"57"
1548,"59"
1549,"58"
1550,"72"
1551,"61"
1552,"64"
1553,"60"
1554,"56"
1555,"64"
1556,"57"
1557,"63"
1558,"54"
1559,"58"
1560,"61"
1561,"55"
1562,"54"
1563,"51"
1564,"58"
1565,"44"
1566,"52"
1567,"58"
1568,"57"
1569,"50"
1570,"39"
1571,"58"
1572,"57"
1573,"51"
1574,"46"
1575,"55"
1576,"46"
1577,"53"
1578,"43"
1579,"55"
1580,"48"
1581,"43"
1582,"47"
1583,"49"
1584,"41"
1585,"49"
1586,"49"
1587,"46"
1588,"40"
1589,"51"
1590,"56"
1591,"38"
1592,"36"
1593,"50"
1594,"40"
1595,"38"
1596,"34"
1597,"37"
1598,"46"
1599,"37"
1600,"44"
1601,"40"
1602,"45"
1603,"30"
1604,"37"
1605,"48"
1606,"50"
1607,"35"
1608,"38"
1609,"39"
1610,"41"
1611,"47"
1612,"34"
1613,"41"
1614,"40"
1615,"37"
1616,"34"
1617,"33"
1618,"39"
1619,"32"
1620,"45"
1621,"37"
1622,"33"
1623,"25"
1624,"36"
1625,"34"
1626,"25"
1627,"37"
1628,"28"
1629,"32"
1630,"34"
1631,"27"
1632,"29"
1633,"21"
1634,"40"
1635,"29"
1636,"20"
1637,"37"
1638,"31"
1639,"27"
1640,"27"
1641,"18"
1642,"26"
1643,"25"
1644,"30"
1645,"21"
1646,"24"
1647,"35"
1648,"22"
1649,"34"
1650,"28"
1651,"30"
1652,"30"
1653,"25"
1654,"33"
1655,"29"
1656,"28"
1657,"29"
1658,"32"
1659,"29"
1660,"15"
1661,"24"
1662,"27"
1663,"23"
1664,"22"
1665,"21"
1666,"23"
1667,"24"
1668,"13"
1669,"15"
1670,"25"
1671,"31"
1672,"15"
1673,"25"
1674,"14"
1675,"17"
1676,"24"
1677,"16"
1678,"20"
1679,"19"
1680,"16"
1681,"17"
1682,"17"
1683,"21"
1684,"24"
1685,"26"
1686,"13"
1687,"21"
1688,"12"
1689,"17"
1690,"13"
1691,"16"
1692,"12"
1693,"11"
1694,"16"
1695,"10"
1696,"13"
1697,"18"
1698,"13"
1699,"10"
1700,"14"
1701,"11"
1702,"9"
1703,"15"
1704,"8"
1705,"14"
1706,"12"
1707,"15"
1708,"5"
1709,"10"
1710,"9"
1711,"9"
1712,"11"
1713,"9"
1714,"8"
1715,"15"
1716,"7"
1717,"7"
1718,"12"
1719,"9"
1720,"6"
1721,"9"
1722,"8"
1723,"12"
1724,"8"
1725,"6"
1726,"9"
1727,"5"
1728,"19"
1729,"6"
1730,"10"
1731,"9"
1732,"11"
1733,"9"
1734,"4"
1735,"4"
1736,"5"
1737,"6"
1738,"5"
1739,"6"
1740,"4"
1741,"6"
1742,"4"
1743,"5"
1744,"4"
1745,"4"
1746,"8"
1747,"5"
1748,"6"
1749,"2"
1750,"3"
1751,"4"
1752,"3"
1753,"3"
1754,"2"
1755,"6"
1756,"3"
1757,"3"
1758,"5"
1759,"3"
1760,"6"
1761,"4"
1762,"5"
1763,"4"
1764,"3"
1765,"3"
1766,"7"
1767,"2"
1768,"2"
1769,"0"
1770,"3"
1771,"5"
1772,"6"
1773,"3"
1774,"2"
1775,"2"
1776,"2"
1777,"3"
1778,"3"
1779,"2"
1780,"2"
1781,"0"
1782,"5"
1783,"3"
1784,"4"
1785,"0"
1786,"3"
1787,"4"
1788,"4"
1789,"3"
1790,"0"
1791,"2"
1792,"3"
1793,"2"
1794,"3"
1795,"3"
1796,"1"
1797,"2"
1798,"2"
1799,"4"
1800,"2"
1801,"3"
1802,"2"
1803,"2"
1804,"3"
1805,"4"
1806,"5"
1807,"0"
1808,"3"
1809,"2"
1810,"4"
1811,"2"
1812,"1"
1813,"4"
1814,"1"
1815,"5"
1816,"1"
1817,"2"
1818,"1"
1819,"1"
1820,"2"
1821,"2"
1822,"3"
1823,"0"
1824,"1"
1825,"0"
1826,"2"
1827,"1"
1828,"3"
1829,"2"
1830,"1"
1831,"1"
1832,"4"
1833,"2"
1834,"2"
1835,"1"
1836,"2"
1837,"3"
1838,"1"
1839,"1"
1840,"0"
1841,"1"
1842,"1"
1843,"1"
1844,"1"
1845,"2"
1846,"1"
1847,"0"
1848,"0"
1849,"2"
1850,"1"
1851,"1"
1852,"0"
1853,"3"
1854,"2"
1855,"0"
1856,"1"
1857,"4"
1858,"2"
1859,"1"
1860,"0"
1861,"0"
1862,"1"
1863,"2"
1864,"0"
1865,"0"
1866,"1"
1867,"0"
1868,"1"
1869,"3"
1870,"0"
1871,"4"
1872,"0"
1873,"0"
1874,"2"
1875,"0"
1876,"0"
1877,"1"
1878,"0"
1879,"1"
1880,"1"
1881,"1"
1882,"1"
1883,"1"
1884,"0"
1885,"2"
1886,"2"
1887,"1"
1888,"1"
1889,"0"
1890,"1"
1891,"0"
1892,"0"
1893,"0"
1894,"0"
1895,"2"
1896,"0"
1897,"1"
1898,"0"
1899,"4"
1900,"2"
1901,"0"
1902,"0"
1903,"0"
1904,"0"
1905,"1"
1906,"1"
1907,"0"
1908,"0"
1909,"0"
1910,"0"
1911,"1"
1912,"1"
1913,"0"
1914,"1"
1915,"2"
1916,"0"
1917,"0"
1918,"0"
1919,"1"
1920,"0"
1921,"0"
1922,"1"
1923,"0"
1924,"1"
1925,"1"
1926,"0"
1927,"0"
1928,"0"
1929,"0"
1930,"0"
1931,"0"
1932,"0"
1933,"0"
1934,"1"
1935,"0"
1936,"0"
1937,"0"
1938,"0"
1939,"0"
1940,"0"
1941,"0"
1942,"0"
1943,"1"
1944,"0"
1945,"1"
1946,"1"
1947,"0"
1948,"0"
1949,"0"
1950,"0"
1951,"0"
1952,"0"
1953,"1"
1954,"0"
1955,"2"
1956,"0"
1957,"0"
1958,"0"
1959,"0"
1960,"0"
1961,"0"
1962,"1"
1963,"0"
1964,"0"
1965,"0"
1966,"1"
1967,"0"
1968,"0"
1969,"0"
1970,"1"
1971,"0"
1972,"0"
1973,"2"
1974,"0"
1975,"0"
1976,"0"
1977,"0"
1978,"0"
1979,"0"
1980,"1"
1981,"0"
1982,"0"
1983,"0"
1984,"0"
1985,"0"
1986,"0"
1987,"0"
1988,"1"
1989,"0"
1990,"1"
1991,"0"
1992,"0"
1993,"1"
1994,"0"
1995,"0"
1996,"0"
1997,"0"
1998,"1"
1999,"0"
2000,"0"
2001,"0"
2002,"1"
2003,"3"
2004,"0"
2005,"0"
2006,"0"
2007,"0"
2008,"0"
2009,"0"
2010,"0"
2011,"0"
2012,"0"
2013,"0"
2014,"0"
2015,"0"
2016,"0"
2017,"0"
2018,"0"
2019,"0"
2020,"0"
2021,"0"
2022,"0"
2023,"0"
2024,"1"
2025,"0"
2026,"1"
2027,"0"
2028,"1"
2029,"0"
2030,"0"
2031,"0"
2032,"1"
2033,"0"
2034,"0"
2035,"0"
2036,"0"
2037,"0"
2038,"0"
2039,"0"
2040,"0"
2041,"0"
2042,"0"
2043,"0"
2044,"0"
2045,"0"
2046,"0"
2047,"0"


