Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"AM-0102 -1phi 4"
277,"368"
278,"370"
279,"399"
280,"382"
281,"407"
282,"416"
283,"440"
284,"403"
285,"432"
286,"408"
287,"444"
288,"527"
289,"490"
290,"524"
291,"592"
292,"529"
293,"533"
294,"550"
295,"485"
296,"505"
297,"506"
298,"447"
299,"457"
300,"508"
301,"456"
302,"498"
303,"519"
304,"496"
305,"517"
306,"605"
307,"613"
308,"831"
309,"1220"
310,"1949"
311,"3093"
312,"4835"
313,"7467"
314,"10414"
315,"13570"
316,"16282"
317,"17816"
318,"18068"
319,"16319"
320,"13872"
321,"10790"
322,"7856"
323,"5166"
324,"3235"
325,"1946"
326,"1127"
327,"826"
328,"612"
329,"498"
330,"476"
331,"456"
332,"460"
333,"460"
334,"482"
335,"523"
336,"520"
337,"529"
338,"541"
339,"501"
340,"586"
341,"635"
342,"731"
343,"886"
344,"1148"
345,"1483"
346,"1791"
347,"2353"
348,"2728"
349,"3027"
350,"3157"
351,"3047"
352,"2776"
353,"2436"
354,"1998"
355,"1531"
356,"1201"
357,"1002"
358,"825"
359,"826"
360,"778"
361,"743"
362,"816"
363,"859"
364,"862"
365,"952"
366,"975"
367,"1117"
368,"1125"
369,"1187"
370,"1290"
371,"1221"
372,"1072"
373,"1028"
374,"951"
375,"789"
376,"687"
377,"517"
378,"486"
379,"423"
380,"404"
381,"420"
382,"426"
383,"431"
384,"375"
385,"458"
386,"385"
387,"403"
388,"420"
389,"431"
390,"475"
391,"493"
392,"467"
393,"510"
394,"555"
395,"537"
396,"614"
397,"591"
398,"646"
399,"724"
400,"703"
401,"656"
402,"620"
403,"571"
404,"549"
405,"573"
406,"601"
407,"525"
408,"543"
409,"558"
410,"547"
411,"508"
412,"540"
413,"524"
414,"525"
415,"443"
416,"468"
417,"460"
418,"425"
419,"411"
420,"459"
421,"426"
422,"465"
423,"463"
424,"472"
425,"480"
426,"493"
427,"467"
428,"498"
429,"471"
430,"483"
431,"488"
432,"465"
433,"447"
434,"420"
435,"420"
436,"417"
437,"446"
438,"436"
439,"462"
440,"467"
441,"433"
442,"446"
443,"453"
444,"444"
445,"456"
446,"405"
447,"431"
448,"424"
449,"399"
450,"427"
451,"466"
452,"470"
453,"441"
454,"473"
455,"494"
456,"450"
457,"494"
458,"461"
459,"490"
460,"490"
461,"463"
462,"479"
463,"447"
464,"405"
465,"455"
466,"436"
467,"462"
468,"462"
469,"443"
470,"460"
471,"417"
472,"457"
473,"424"
474,"452"
475,"473"
476,"440"
477,"456"
478,"455"
479,"429"
480,"479"
481,"429"
482,"410"
483,"464"
484,"448"
485,"415"
486,"419"
487,"415"
488,"460"
489,"445"
490,"449"
491,"454"
492,"420"
493,"427"
494,"462"
495,"425"
496,"488"
497,"455"
498,"442"
499,"460"
500,"463"
501,"427"
502,"419"
503,"421"
504,"445"
505,"449"
506,"433"
507,"461"
508,"436"
509,"459"
510,"475"
511,"445"
512,"448"
513,"427"
514,"478"
515,"441"
516,"477"
517,"425"
518,"475"
519,"427"
520,"447"
521,"485"
522,"428"
523,"443"
524,"473"
525,"452"
526,"452"
527,"444"
528,"449"
529,"437"
530,"397"
531,"379"
532,"417"
533,"390"
534,"409"
535,"415"
536,"449"
537,"405"
538,"402"
539,"440"
540,"402"
541,"413"
542,"438"
543,"382"
544,"443"
545,"425"
546,"442"
547,"403"
548,"407"
549,"416"
550,"410"
551,"435"
552,"417"
553,"400"
554,"427"
555,"429"
556,"426"
557,"428"
558,"388"
559,"466"
560,"412"
561,"415"
562,"398"
563,"382"
564,"420"
565,"377"
566,"408"
567,"421"
568,"399"
569,"385"
570,"403"
571,"388"
572,"419"
573,"420"
574,"427"
575,"402"
576,"444"
577,"417"
578,"387"
579,"407"
580,"366"
581,"394"
582,"425"
583,"409"
584,"437"
585,"393"
586,"438"
587,"440"
588,"409"
589,"415"
590,"425"
591,"412"
592,"427"
593,"403"
594,"415"
595,"416"
596,"390"
597,"383"
598,"446"
599,"405"
600,"395"
601,"399"
602,"398"
603,"425"
604,"400"
605,"406"
606,"416"
607,"420"
608,"400"
609,"414"
610,"431"
611,"403"
612,"446"
613,"413"
614,"453"
615,"415"
616,"422"
617,"410"
618,"426"
619,"373"
620,"410"
621,"393"
622,"415"
623,"432"
624,"400"
625,"440"
626,"422"
627,"426"
628,"413"
629,"410"
630,"425"
631,"458"
632,"387"
633,"403"
634,"411"
635,"397"
636,"398"
637,"429"
638,"400"
639,"424"
640,"408"
641,"367"
642,"390"
643,"415"
644,"446"
645,"417"
646,"429"
647,"393"
648,"403"
649,"428"
650,"474"
651,"409"
652,"407"
653,"437"
654,"429"
655,"407"
656,"458"
657,"455"
658,"489"
659,"463"
660,"516"
661,"547"
662,"530"
663,"583"
664,"582"
665,"566"
666,"520"
667,"513"
668,"523"
669,"452"
670,"473"
671,"416"
672,"444"
673,"396"
674,"407"
675,"381"
676,"428"
677,"416"
678,"402"
679,"377"
680,"374"
681,"409"
682,"438"
683,"373"
684,"401"
685,"425"
686,"386"
687,"404"
688,"402"
689,"401"
690,"421"
691,"424"
692,"432"
693,"407"
694,"495"
695,"513"
696,"572"
697,"654"
698,"626"
699,"588"
700,"684"
701,"769"
702,"784"
703,"678"
704,"777"
705,"652"
706,"643"
707,"585"
708,"512"
709,"481"
710,"479"
711,"391"
712,"411"
713,"397"
714,"372"
715,"395"
716,"367"
717,"377"
718,"427"
719,"365"
720,"387"
721,"349"
722,"366"
723,"355"
724,"364"
725,"384"
726,"398"
727,"356"
728,"319"
729,"360"
730,"386"
731,"367"
732,"360"
733,"373"
734,"386"
735,"369"
736,"397"
737,"367"
738,"382"
739,"395"
740,"408"
741,"412"
742,"442"
743,"393"
744,"382"
745,"380"
746,"395"
747,"367"
748,"383"
749,"371"
750,"390"
751,"355"
752,"351"
753,"409"
754,"370"
755,"355"
756,"359"
757,"341"
758,"370"
759,"369"
760,"328"
761,"354"
762,"377"
763,"360"
764,"357"
765,"358"
766,"350"
767,"365"
768,"354"
769,"351"
770,"364"
771,"348"
772,"351"
773,"386"
774,"350"
775,"413"
776,"374"
777,"400"
778,"459"
779,"444"
780,"454"
781,"454"
782,"465"
783,"489"
784,"457"
785,"443"
786,"461"
787,"434"
788,"392"
789,"428"
790,"360"
791,"414"
792,"365"
793,"374"
794,"377"
795,"360"
796,"374"
797,"337"
798,"369"
799,"362"
800,"363"
801,"365"
802,"360"
803,"350"
804,"325"
805,"337"
806,"331"
807,"329"
808,"305"
809,"330"
810,"314"
811,"296"
812,"333"
813,"330"
814,"373"
815,"353"
816,"341"
817,"348"
818,"326"
819,"372"
820,"344"
821,"322"
822,"343"
823,"351"
824,"332"
825,"333"
826,"332"
827,"381"
828,"304"
829,"327"
830,"343"
831,"357"
832,"341"
833,"324"
834,"329"
835,"331"
836,"304"
837,"363"
838,"335"
839,"350"
840,"351"
841,"366"
842,"342"
843,"337"
844,"331"
845,"349"
846,"374"
847,"355"
848,"361"
849,"354"
850,"335"
851,"308"
852,"345"
853,"334"
854,"330"
855,"322"
856,"348"
857,"349"
858,"341"
859,"355"
860,"316"
861,"346"
862,"359"
863,"373"
864,"359"
865,"350"
866,"354"
867,"352"
868,"370"
869,"323"
870,"375"
871,"370"
872,"370"
873,"373"
874,"392"
875,"391"
876,"363"
877,"358"
878,"363"
879,"370"
880,"361"
881,"388"
882,"347"
883,"404"
884,"365"
885,"372"
886,"365"
887,"371"
888,"363"
889,"424"
890,"430"
891,"377"
892,"393"
893,"381"
894,"422"
895,"416"
896,"387"
897,"369"
898,"377"
899,"465"
900,"428"
901,"439"
902,"428"
903,"474"
904,"470"
905,"455"
906,"510"
907,"480"
908,"520"
909,"483"
910,"503"
911,"564"
912,"530"
913,"576"
914,"609"
915,"565"
916,"634"
917,"625"
918,"655"
919,"700"
920,"714"
921,"739"
922,"837"
923,"852"
924,"853"
925,"934"
926,"982"
927,"935"
928,"984"
929,"1074"
930,"1125"
931,"1054"
932,"1188"
933,"1132"
934,"1135"
935,"1190"
936,"1184"
937,"1177"
938,"1135"
939,"1201"
940,"1171"
941,"1162"
942,"1159"
943,"1231"
944,"1124"
945,"1066"
946,"1048"
947,"1110"
948,"996"
949,"957"
950,"950"
951,"986"
952,"883"
953,"864"
954,"817"
955,"780"
956,"808"
957,"725"
958,"691"
959,"690"
960,"615"
961,"605"
962,"534"
963,"571"
964,"528"
965,"501"
966,"552"
967,"515"
968,"458"
969,"465"
970,"454"
971,"430"
972,"422"
973,"424"
974,"426"
975,"405"
976,"376"
977,"340"
978,"342"
979,"366"
980,"361"
981,"361"
982,"367"
983,"338"
984,"378"
985,"367"
986,"340"
987,"355"
988,"354"
989,"385"
990,"418"
991,"452"
992,"442"
993,"547"
994,"599"
995,"630"
996,"688"
997,"679"
998,"702"
999,"712"
1000,"695"
1001,"766"
1002,"756"
1003,"763"
1004,"731"
1005,"672"
1006,"607"
1007,"561"
1008,"520"
1009,"498"
1010,"471"
1011,"411"
1012,"362"
1013,"345"
1014,"350"
1015,"296"
1016,"295"
1017,"311"
1018,"296"
1019,"303"
1020,"310"
1021,"288"
1022,"291"
1023,"322"
1024,"297"
1025,"357"
1026,"317"
1027,"316"
1028,"308"
1029,"334"
1030,"328"
1031,"355"
1032,"369"
1033,"326"
1034,"419"
1035,"349"
1036,"399"
1037,"415"
1038,"454"
1039,"443"
1040,"469"
1041,"489"
1042,"514"
1043,"513"
1044,"574"
1045,"542"
1046,"557"
1047,"591"
1048,"556"
1049,"584"
1050,"608"
1051,"536"
1052,"617"
1053,"545"
1054,"528"
1055,"521"
1056,"447"
1057,"458"
1058,"433"
1059,"419"
1060,"373"
1061,"355"
1062,"359"
1063,"349"
1064,"338"
1065,"340"
1066,"358"
1067,"324"
1068,"307"
1069,"293"
1070,"352"
1071,"309"
1072,"318"
1073,"312"
1074,"297"
1075,"293"
1076,"267"
1077,"296"
1078,"291"
1079,"326"
1080,"271"
1081,"281"
1082,"268"
1083,"258"
1084,"241"
1085,"223"
1086,"259"
1087,"266"
1088,"211"
1089,"242"
1090,"264"
1091,"209"
1092,"248"
1093,"232"
1094,"260"
1095,"218"
1096,"218"
1097,"237"
1098,"218"
1099,"210"
1100,"248"
1101,"209"
1102,"235"
1103,"217"
1104,"218"
1105,"192"
1106,"224"
1107,"236"
1108,"200"
1109,"223"
1110,"241"
1111,"203"
1112,"205"
1113,"199"
1114,"218"
1115,"205"
1116,"202"
1117,"215"
1118,"214"
1119,"254"
1120,"219"
1121,"243"
1122,"231"
1123,"259"
1124,"256"
1125,"260"
1126,"306"
1127,"267"
1128,"283"
1129,"253"
1130,"245"
1131,"236"
1132,"206"
1133,"239"
1134,"203"
1135,"215"
1136,"210"
1137,"210"
1138,"194"
1139,"204"
1140,"195"
1141,"198"
1142,"211"
1143,"207"
1144,"201"
1145,"226"
1146,"179"
1147,"189"
1148,"204"
1149,"197"
1150,"197"
1151,"198"
1152,"205"
1153,"170"
1154,"199"
1155,"197"
1156,"194"
1157,"194"
1158,"180"
1159,"195"
1160,"192"
1161,"190"
1162,"154"
1163,"179"
1164,"168"
1165,"179"
1166,"170"
1167,"178"
1168,"194"
1169,"180"
1170,"169"
1171,"181"
1172,"194"
1173,"189"
1174,"185"
1175,"173"
1176,"210"
1177,"192"
1178,"196"
1179,"202"
1180,"194"
1181,"201"
1182,"196"
1183,"200"
1184,"184"
1185,"213"
1186,"193"
1187,"168"
1188,"186"
1189,"181"
1190,"173"
1191,"167"
1192,"176"
1193,"174"
1194,"176"
1195,"180"
1196,"176"
1197,"180"
1198,"168"
1199,"168"
1200,"180"
1201,"162"
1202,"149"
1203,"194"
1204,"158"
1205,"165"
1206,"178"
1207,"183"
1208,"181"
1209,"152"
1210,"188"
1211,"146"
1212,"147"
1213,"143"
1214,"154"
1215,"152"
1216,"160"
1217,"155"
1218,"166"
1219,"155"
1220,"181"
1221,"167"
1222,"150"
1223,"151"
1224,"151"
1225,"154"
1226,"139"
1227,"175"
1228,"145"
1229,"159"
1230,"145"
1231,"143"
1232,"142"
1233,"135"
1234,"136"
1235,"172"
1236,"148"
1237,"166"
1238,"179"
1239,"135"
1240,"148"
1241,"157"
1242,"131"
1243,"132"
1244,"155"
1245,"171"
1246,"144"
1247,"131"
1248,"157"
1249,"174"
1250,"142"
1251,"134"
1252,"147"
1253,"138"
1254,"166"
1255,"130"
1256,"141"
1257,"146"
1258,"152"
1259,"157"
1260,"168"
1261,"158"
1262,"152"
1263,"129"
1264,"135"
1265,"142"
1266,"145"
1267,"130"
1268,"136"
1269,"137"
1270,"136"
1271,"113"
1272,"157"
1273,"148"
1274,"114"
1275,"149"
1276,"144"
1277,"135"
1278,"123"
1279,"132"
1280,"141"
1281,"130"
1282,"138"
1283,"142"
1284,"154"
1285,"137"
1286,"133"
1287,"137"
1288,"145"
1289,"142"
1290,"139"
1291,"129"
1292,"147"
1293,"148"
1294,"127"
1295,"139"
1296,"109"
1297,"125"
1298,"128"
1299,"147"
1300,"121"
1301,"125"
1302,"131"
1303,"120"
1304,"124"
1305,"133"
1306,"127"
1307,"119"
1308,"130"
1309,"113"
1310,"120"
1311,"131"
1312,"142"
1313,"125"
1314,"118"
1315,"118"
1316,"114"
1317,"110"
1318,"135"
1319,"98"
1320,"112"
1321,"116"
1322,"121"
1323,"126"
1324,"126"
1325,"143"
1326,"102"
1327,"125"
1328,"106"
1329,"133"
1330,"110"
1331,"121"
1332,"112"
1333,"93"
1334,"124"
1335,"117"
1336,"100"
1337,"107"
1338,"123"
1339,"106"
1340,"123"
1341,"127"
1342,"107"
1343,"101"
1344,"113"
1345,"115"
1346,"111"
1347,"107"
1348,"119"
1349,"119"
1350,"118"
1351,"106"
1352,"123"
1353,"117"
1354,"137"
1355,"94"
1356,"97"
1357,"120"
1358,"118"
1359,"106"
1360,"112"
1361,"106"
1362,"117"
1363,"108"
1364,"113"
1365,"106"
1366,"140"
1367,"106"
1368,"101"
1369,"98"
1370,"103"
1371,"97"
1372,"98"
1373,"89"
1374,"128"
1375,"94"
1376,"103"
1377,"113"
1378,"112"
1379,"106"
1380,"107"
1381,"91"
1382,"101"
1383,"84"
1384,"98"
1385,"105"
1386,"85"
1387,"106"
1388,"91"
1389,"108"
1390,"100"
1391,"110"
1392,"77"
1393,"104"
1394,"101"
1395,"82"
1396,"77"
1397,"96"
1398,"95"
1399,"86"
1400,"104"
1401,"121"
1402,"104"
1403,"92"
1404,"84"
1405,"92"
1406,"107"
1407,"87"
1408,"106"
1409,"88"
1410,"106"
1411,"97"
1412,"103"
1413,"79"
1414,"99"
1415,"98"
1416,"85"
1417,"105"
1418,"92"
1419,"84"
1420,"95"
1421,"87"
1422,"96"
1423,"82"
1424,"66"
1425,"93"
1426,"91"
1427,"80"
1428,"94"
1429,"93"
1430,"71"
1431,"91"
1432,"98"
1433,"103"
1434,"78"
1435,"100"
1436,"88"
1437,"90"
1438,"81"
1439,"78"
1440,"91"
1441,"91"
1442,"67"
1443,"81"
1444,"75"
1445,"73"
1446,"62"
1447,"80"
1448,"87"
1449,"87"
1450,"81"
1451,"90"
1452,"77"
1453,"65"
1454,"76"
1455,"72"
1456,"65"
1457,"82"
1458,"88"
1459,"79"
1460,"77"
1461,"61"
1462,"63"
1463,"75"
1464,"66"
1465,"80"
1466,"67"
1467,"76"
1468,"72"
1469,"74"
1470,"74"
1471,"94"
1472,"86"
1473,"57"
1474,"72"
1475,"69"
1476,"75"
1477,"70"
1478,"66"
1479,"79"
1480,"77"
1481,"64"
1482,"59"
1483,"49"
1484,"81"
1485,"73"
1486,"62"
1487,"73"
1488,"71"
1489,"56"
1490,"75"
1491,"66"
1492,"63"
1493,"63"
1494,"63"
1495,"72"
1496,"71"
1497,"63"
1498,"68"
1499,"51"
1500,"66"
1501,"66"
1502,"74"
1503,"54"
1504,"69"
1505,"55"
1506,"65"
1507,"66"
1508,"75"
1509,"56"
1510,"63"
1511,"68"
1512,"58"
1513,"64"
1514,"61"
1515,"61"
1516,"56"
1517,"49"
1518,"56"
1519,"48"
1520,"57"
1521,"56"
1522,"57"
1523,"52"
1524,"54"
1525,"59"
1526,"60"
1527,"60"
1528,"58"
1529,"58"
1530,"57"
1531,"61"
1532,"42"
1533,"49"
1534,"55"
1535,"45"
1536,"47"
1537,"59"
1538,"40"
1539,"48"
1540,"45"
1541,"50"
1542,"50"
1543,"38"
1544,"43"
1545,"49"
1546,"60"
1547,"43"
1548,"56"
1549,"52"
1550,"38"
1551,"58"
1552,"62"
1553,"39"
1554,"47"
1555,"56"
1556,"34"
1557,"50"
1558,"52"
1559,"44"
1560,"40"
1561,"51"
1562,"44"
1563,"47"
1564,"48"
1565,"45"
1566,"43"
1567,"35"
1568,"51"
1569,"41"
1570,"26"
1571,"50"
1572,"44"
1573,"43"
1574,"24"
1575,"45"
1576,"42"
1577,"44"
1578,"46"
1579,"42"
1580,"48"
1581,"42"
1582,"47"
1583,"47"
1584,"44"
1585,"37"
1586,"34"
1587,"32"
1588,"38"
1589,"51"
1590,"35"
1591,"40"
1592,"31"
1593,"41"
1594,"39"
1595,"37"
1596,"32"
1597,"46"
1598,"30"
1599,"31"
1600,"26"
1601,"21"
1602,"30"
1603,"33"
1604,"34"
1605,"37"
1606,"33"
1607,"36"
1608,"30"
1609,"29"
1610,"21"
1611,"41"
1612,"33"
1613,"38"
1614,"30"
1615,"31"
1616,"29"
1617,"32"
1618,"40"
1619,"29"
1620,"24"
1621,"28"
1622,"33"
1623,"27"
1624,"26"
1625,"21"
1626,"24"
1627,"23"
1628,"36"
1629,"27"
1630,"27"
1631,"25"
1632,"33"
1633,"25"
1634,"22"
1635,"31"
1636,"31"
1637,"20"
1638,"20"
1639,"26"
1640,"34"
1641,"18"
1642,"24"
1643,"25"
1644,"22"
1645,"27"
1646,"25"
1647,"27"
1648,"29"
1649,"24"
1650,"18"
1651,"18"
1652,"23"
1653,"19"
1654,"17"
1655,"27"
1656,"15"
1657,"21"
1658,"21"
1659,"12"
1660,"24"
1661,"19"
1662,"29"
1663,"20"
1664,"17"
1665,"27"
1666,"21"
1667,"19"
1668,"17"
1669,"20"
1670,"20"
1671,"18"
1672,"14"
1673,"14"
1674,"12"
1675,"19"
1676,"13"
1677,"17"
1678,"12"
1679,"10"
1680,"14"
1681,"12"
1682,"16"
1683,"15"
1684,"8"
1685,"16"
1686,"17"
1687,"12"
1688,"13"
1689,"19"
1690,"14"
1691,"11"
1692,"12"
1693,"3"
1694,"10"
1695,"9"
1696,"10"
1697,"11"
1698,"9"
1699,"7"
1700,"6"
1701,"10"
1702,"11"
1703,"11"
1704,"7"
1705,"8"
1706,"6"
1707,"4"
1708,"11"
1709,"10"
1710,"12"
1711,"8"
1712,"9"
1713,"7"
1714,"5"
1715,"9"
1716,"11"
1717,"4"
1718,"8"
1719,"5"
1720,"7"
1721,"5"
1722,"5"
1723,"6"
1724,"7"
1725,"6"
1726,"6"
1727,"7"
1728,"4"
1729,"4"
1730,"4"
1731,"6"
1732,"3"
1733,"4"
1734,"8"
1735,"6"
1736,"3"
1737,"3"
1738,"2"
1739,"5"
1740,"6"
1741,"4"
1742,"4"
1743,"5"
1744,"8"
1745,"3"
1746,"6"
1747,"4"
1748,"1"
1749,"2"
1750,"5"
1751,"3"
1752,"5"
1753,"3"
1754,"3"
1755,"0"
1756,"7"
1757,"4"
1758,"6"
1759,"3"
1760,"2"
1761,"4"
1762,"0"
1763,"3"
1764,"3"
1765,"5"
1766,"1"
1767,"4"
1768,"2"
1769,"2"
1770,"0"
1771,"3"
1772,"1"
1773,"1"
1774,"4"
1775,"1"
1776,"4"
1777,"3"
1778,"3"
1779,"3"
1780,"2"
1781,"1"
1782,"3"
1783,"2"
1784,"5"
1785,"2"
1786,"1"
1787,"3"
1788,"2"
1789,"2"
1790,"1"
1791,"3"
1792,"1"
1793,"2"
1794,"3"
1795,"2"
1796,"0"
1797,"2"
1798,"1"
1799,"4"
1800,"1"
1801,"3"
1802,"2"
1803,"0"
1804,"3"
1805,"2"
1806,"4"
1807,"2"
1808,"1"
1809,"4"
1810,"0"
1811,"0"
1812,"1"
1813,"1"
1814,"1"
1815,"2"
1816,"1"
1817,"0"
1818,"1"
1819,"1"
1820,"1"
1821,"2"
1822,"1"
1823,"0"
1824,"1"
1825,"0"
1826,"3"
1827,"0"
1828,"1"
1829,"3"
1830,"0"
1831,"3"
1832,"2"
1833,"1"
1834,"0"
1835,"0"
1836,"0"
1837,"0"
1838,"0"
1839,"1"
1840,"0"
1841,"0"
1842,"1"
1843,"0"
1844,"0"
1845,"0"
1846,"2"
1847,"1"
1848,"1"
1849,"2"
1850,"0"
1851,"1"
1852,"2"
1853,"0"
1854,"3"
1855,"3"
1856,"0"
1857,"0"
1858,"0"
1859,"2"
1860,"0"
1861,"0"
1862,"0"
1863,"1"
1864,"0"
1865,"0"
1866,"0"
1867,"0"
1868,"0"
1869,"0"
1870,"1"
1871,"0"
1872,"2"
1873,"2"
1874,"2"
1875,"0"
1876,"0"
1877,"0"
1878,"0"
1879,"0"
1880,"0"
1881,"0"
1882,"0"
1883,"1"
1884,"0"
1885,"0"
1886,"2"
1887,"1"
1888,"0"
1889,"1"
1890,"0"
1891,"2"
1892,"0"
1893,"0"
1894,"0"
1895,"0"
1896,"1"
1897,"1"
1898,"0"
1899,"1"
1900,"2"
1901,"0"
1902,"0"
1903,"1"
1904,"0"
1905,"0"
1906,"0"
1907,"1"
1908,"1"
1909,"0"
1910,"0"
1911,"0"
1912,"1"
1913,"0"
1914,"0"
1915,"0"
1916,"0"
1917,"0"
1918,"0"
1919,"0"
1920,"1"
1921,"1"
1922,"0"
1923,"1"
1924,"0"
1925,"0"
1926,"0"
1927,"0"
1928,"0"
1929,"0"
1930,"1"
1931,"0"
1932,"0"
1933,"2"
1934,"0"
1935,"1"
1936,"0"
1937,"0"
1938,"0"
1939,"1"
1940,"1"
1941,"0"
1942,"0"
1943,"1"
1944,"0"
1945,"0"
1946,"0"
1947,"0"
1948,"0"
1949,"0"
1950,"0"
1951,"0"
1952,"1"
1953,"0"
1954,"0"
1955,"0"
1956,"0"
1957,"0"
1958,"0"
1959,"0"
1960,"0"
1961,"0"
1962,"0"
1963,"0"
1964,"0"
1965,"0"
1966,"0"
1967,"0"
1968,"0"
1969,"0"
1970,"0"
1971,"0"
1972,"0"
1973,"0"
1974,"0"
1975,"0"
1976,"0"
1977,"0"
1978,"0"
1979,"0"
1980,"1"
1981,"0"
1982,"0"
1983,"1"
1984,"0"
1985,"0"
1986,"0"
1987,"0"
1988,"1"
1989,"0"
1990,"1"
1991,"0"
1992,"0"
1993,"0"
1994,"0"
1995,"1"
1996,"0"
1997,"0"
1998,"0"
1999,"0"
2000,"0"
2001,"0"
2002,"0"
2003,"0"
2004,"0"
2005,"0"
2006,"0"
2007,"0"
2008,"0"
2009,"0"
2010,"0"
2011,"0"
2012,"0"
2013,"0"
2014,"0"
2015,"0"
2016,"1"
2017,"0"
2018,"0"
2019,"0"
2020,"0"
2021,"0"
2022,"0"
2023,"0"
2024,"0"
2025,"0"
2026,"0"
2027,"0"
2028,"0"
2029,"0"
2030,"0"
2031,"0"
2032,"1"
2033,"0"
2034,"0"
2035,"0"
2036,"0"
2037,"0"
2038,"0"
2039,"1"
2040,"0"
2041,"1"
2042,"0"
2043,"0"
2044,"0"
2045,"0"
2046,"0"
2047,"0"


