Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"AL-0102 -1phi 5"
1031,"308"
1032,"319"
1033,"343"
1034,"310"
1035,"362"
1036,"368"
1037,"391"
1038,"395"
1039,"418"
1040,"416"
1041,"476"
1042,"458"
1043,"465"
1044,"532"
1045,"489"
1046,"564"
1047,"557"
1048,"520"
1049,"536"
1050,"581"
1051,"581"
1052,"505"
1053,"491"
1054,"507"
1055,"477"
1056,"461"
1057,"431"
1058,"403"
1059,"374"
1060,"375"
1061,"420"
1062,"376"
1063,"354"
1064,"368"
1065,"320"
1066,"313"
1067,"335"
1068,"289"
1069,"318"
1070,"279"
1071,"292"
1072,"271"
1073,"265"
1074,"280"
1075,"312"
1076,"233"
1077,"258"
1078,"270"
1079,"266"
1080,"266"
1081,"242"
1082,"271"
1083,"244"
1084,"232"
1085,"249"
1086,"238"
1087,"237"
1088,"206"
1089,"239"
1090,"225"
1091,"247"
1092,"219"
1093,"199"
1094,"234"
1095,"216"
1096,"212"
1097,"220"
1098,"205"
1099,"203"
1100,"211"
1101,"220"
1102,"184"
1103,"206"
1104,"208"
1105,"224"
1106,"201"
1107,"190"
1108,"200"
1109,"221"
1110,"197"
1111,"214"
1112,"197"
1113,"186"
1114,"209"
1115,"200"
1116,"214"
1117,"202"
1118,"197"
1119,"221"
1120,"237"
1121,"235"
1122,"239"
1123,"243"
1124,"291"
1125,"279"
1126,"279"
1127,"238"
1128,"263"
1129,"267"
1130,"244"
1131,"232"
1132,"221"
1133,"213"
1134,"235"
1135,"217"
1136,"196"
1137,"189"
1138,"198"
1139,"189"
1140,"163"
1141,"184"
1142,"179"
1143,"196"
1144,"171"
1145,"197"
1146,"199"
1147,"201"
1148,"181"
1149,"193"
1150,"217"
1151,"176"
1152,"192"
1153,"177"
1154,"199"
1155,"182"
1156,"211"
1157,"144"
1158,"154"
1159,"165"
1160,"188"
1161,"177"
1162,"179"
1163,"188"
1164,"157"
1165,"146"
1166,"177"
1167,"144"
1168,"177"
1169,"185"
1170,"178"
1171,"162"
1172,"164"
1173,"157"
1174,"169"
1175,"190"
1176,"212"
1177,"182"
1178,"188"
1179,"170"
1180,"192"
1181,"180"
1182,"222"
1183,"205"
1184,"202"
1185,"180"
1186,"175"
1187,"178"
1188,"167"
1189,"186"
1190,"173"
1191,"151"
1192,"184"
1193,"158"
1194,"178"
1195,"182"
1196,"150"
1197,"147"
1198,"139"
1199,"144"
1200,"175"
1201,"162"
1202,"137"
1203,"170"
1204,"182"
1205,"184"
1206,"175"
1207,"158"
1208,"171"
1209,"170"
1210,"139"
1211,"147"
1212,"158"
1213,"141"
1214,"174"
1215,"164"
1216,"139"
1217,"146"
1218,"157"
1219,"142"
1220,"149"
1221,"154"
1222,"151"
1223,"163"
1224,"135"
1225,"122"
1226,"153"
1227,"146"
1228,"136"
1229,"150"
1230,"160"
1231,"146"
1232,"120"
1233,"144"
1234,"149"
1235,"143"
1236,"135"
1237,"137"
1238,"139"
1239,"172"
1240,"142"
1241,"170"
1242,"134"
1243,"149"
1244,"136"
1245,"136"
1246,"162"
1247,"137"
1248,"126"
1249,"140"
1250,"120"
1251,"149"
1252,"161"
1253,"130"
1254,"144"
1255,"121"
1256,"127"
1257,"155"
1258,"160"
1259,"141"
1260,"136"
1261,"152"
1262,"134"
1263,"137"
1264,"131"
1265,"149"
1266,"142"
1267,"140"
1268,"136"
1269,"136"
1270,"155"
1271,"138"
1272,"135"
1273,"114"
1274,"129"
1275,"111"
1276,"154"
1277,"137"
1278,"128"
1279,"137"
1280,"120"
1281,"144"
1282,"130"
1283,"130"
1284,"112"
1285,"142"
1286,"114"
1287,"126"
1288,"126"
1289,"175"
1290,"115"
1291,"118"
1292,"125"
1293,"125"
1294,"120"
1295,"114"
1296,"135"
1297,"125"
1298,"114"
1299,"115"
1300,"113"
1301,"127"
1302,"138"
1303,"141"
1304,"130"
1305,"132"
1306,"104"
1307,"139"
1308,"133"
1309,"110"
1310,"152"
1311,"136"
1312,"106"
1313,"121"
1314,"127"
1315,"135"
1316,"105"
1317,"136"
1318,"121"
1319,"113"
1320,"131"
1321,"112"
1322,"120"
1323,"112"
1324,"110"
1325,"117"
1326,"125"
1327,"133"
1328,"119"
1329,"107"
1330,"119"
1331,"111"
1332,"111"
1333,"118"
1334,"123"
1335,"131"
1336,"103"
1337,"120"
1338,"112"
1339,"112"
1340,"101"
1341,"114"
1342,"93"
1343,"125"
1344,"104"
1345,"111"
1346,"110"
1347,"120"
1348,"94"
1349,"119"
1350,"115"
1351,"96"
1352,"96"
1353,"119"
1354,"101"
1355,"103"
1356,"116"
1357,"110"
1358,"101"
1359,"102"
1360,"110"
1361,"110"
1362,"102"
1363,"108"
1364,"117"
1365,"104"
1366,"99"
1367,"100"
1368,"94"
1369,"99"
1370,"108"
1371,"96"
1372,"103"
1373,"82"
1374,"95"
1375,"108"
1376,"105"
1377,"89"
1378,"94"
1379,"90"
1380,"92"
1381,"93"
1382,"89"
1383,"107"
1384,"93"
1385,"98"
1386,"85"
1387,"85"
1388,"101"
1389,"97"
1390,"96"
1391,"90"
1392,"97"
1393,"96"
1394,"105"
1395,"102"
1396,"84"
1397,"103"
1398,"93"
1399,"89"
1400,"113"
1401,"95"
1402,"83"
1403,"96"
1404,"91"
1405,"88"
1406,"87"
1407,"102"
1408,"96"
1409,"105"
1410,"97"
1411,"80"
1412,"80"
1413,"97"
1414,"73"
1415,"99"
1416,"88"
1417,"88"
1418,"87"
1419,"88"
1420,"93"
1421,"89"
1422,"89"
1423,"83"
1424,"87"
1425,"79"
1426,"79"
1427,"78"
1428,"86"
1429,"75"
1430,"65"
1431,"64"
1432,"91"
1433,"93"
1434,"90"
1435,"82"
1436,"94"
1437,"84"
1438,"89"
1439,"85"
1440,"92"
1441,"88"
1442,"93"
1443,"89"
1444,"76"
1445,"54"
1446,"89"
1447,"67"
1448,"79"
1449,"68"
1450,"71"
1451,"92"
1452,"74"
1453,"89"
1454,"79"
1455,"85"
1456,"84"
1457,"70"
1458,"89"
1459,"79"
1460,"67"
1461,"85"
1462,"79"
1463,"76"
1464,"89"
1465,"65"
1466,"74"
1467,"69"
1468,"80"
1469,"77"
1470,"75"
1471,"90"
1472,"60"
1473,"74"
1474,"67"
1475,"62"
1476,"67"
1477,"78"
1478,"78"
1479,"74"
1480,"57"
1481,"72"
1482,"71"
1483,"70"
1484,"76"
1485,"72"
1486,"78"
1487,"73"
1488,"71"
1489,"77"
1490,"66"
1491,"64"
1492,"71"
1493,"73"
1494,"63"
1495,"68"
1496,"65"
1497,"69"
1498,"68"
1499,"57"
1500,"58"
1501,"58"
1502,"58"
1503,"68"
1504,"63"
1505,"67"
1506,"51"
1507,"70"
1508,"76"
1509,"71"
1510,"52"
1511,"55"
1512,"66"
1513,"65"
1514,"65"
1515,"59"
1516,"70"
1517,"54"
1518,"53"
1519,"76"
1520,"57"
1521,"72"
1522,"47"
1523,"55"
1524,"62"
1525,"64"
1526,"59"
1527,"57"
1528,"51"
1529,"59"
1530,"67"
1531,"58"
1532,"58"
1533,"49"
1534,"63"
1535,"50"
1536,"56"
1537,"54"
1538,"43"
1539,"57"
1540,"46"
1541,"61"
1542,"49"
1543,"46"
1544,"62"
1545,"49"
1546,"53"
1547,"55"
1548,"49"
1549,"43"
1550,"45"
1551,"54"
1552,"47"
1553,"61"
1554,"51"
1555,"33"
1556,"40"
1557,"38"
1558,"59"
1559,"34"
1560,"40"
1561,"43"
1562,"44"
1563,"52"
1564,"42"
1565,"38"
1566,"32"
1567,"43"
1568,"55"
1569,"29"
1570,"48"
1571,"42"
1572,"66"
1573,"46"
1574,"40"
1575,"43"
1576,"46"
1577,"49"
1578,"49"
1579,"42"
1580,"51"
1581,"33"
1582,"40"
1583,"42"
1584,"41"
1585,"45"
1586,"35"
1587,"34"
1588,"41"
1589,"44"
1590,"38"
1591,"34"
1592,"33"
1593,"62"
1594,"32"
1595,"35"
1596,"40"
1597,"29"
1598,"42"
1599,"31"
1600,"47"
1601,"34"
1602,"36"
1603,"37"
1604,"30"
1605,"41"
1606,"48"
1607,"33"
1608,"34"
1609,"38"
1610,"35"
1611,"28"
1612,"34"
1613,"40"
1614,"27"
1615,"28"
1616,"32"
1617,"36"
1618,"32"
1619,"38"
1620,"32"
1621,"38"
1622,"28"
1623,"32"
1624,"25"
1625,"30"
1626,"29"
1627,"34"
1628,"21"
1629,"26"
1630,"23"
1631,"34"
1632,"28"
1633,"23"
1634,"18"
1635,"21"
1636,"33"
1637,"38"
1638,"18"
1639,"31"
1640,"23"
1641,"31"
1642,"15"
1643,"23"
1644,"23"
1645,"28"
1646,"25"
1647,"29"
1648,"20"
1649,"23"
1650,"22"
1651,"28"
1652,"21"
1653,"15"
1654,"13"
1655,"26"
1656,"25"
1657,"24"
1658,"23"
1659,"17"
1660,"22"
1661,"19"
1662,"16"
1663,"28"
1664,"27"
1665,"13"
1666,"19"
1667,"18"
1668,"20"
1669,"28"
1670,"14"
1671,"24"
1672,"18"
1673,"15"
1674,"13"
1675,"12"
1676,"11"
1677,"9"
1678,"18"
1679,"7"
1680,"14"
1681,"12"
1682,"12"
1683,"9"
1684,"8"
1685,"18"
1686,"8"
1687,"19"
1688,"10"
1689,"13"
1690,"7"
1691,"19"
1692,"8"
1693,"16"
1694,"21"
1695,"17"
1696,"9"
1697,"19"
1698,"15"
1699,"17"
1700,"11"
1701,"10"
1702,"16"
1703,"10"
1704,"7"
1705,"8"
1706,"11"
1707,"4"
1708,"4"
1709,"8"
1710,"11"
1711,"14"
1712,"14"
1713,"5"
1714,"10"
1715,"12"
1716,"7"
1717,"8"
1718,"2"
1719,"7"
1720,"5"
1721,"11"
1722,"9"
1723,"4"
1724,"11"
1725,"11"
1726,"8"
1727,"6"
1728,"10"
1729,"9"
1730,"4"
1731,"4"
1732,"4"
1733,"2"
1734,"10"
1735,"7"
1736,"6"
1737,"8"
1738,"3"
1739,"4"
1740,"3"
1741,"6"
1742,"6"
1743,"2"
1744,"4"
1745,"7"
1746,"9"
1747,"1"
1748,"3"
1749,"2"
1750,"3"
1751,"3"
1752,"10"
1753,"5"
1754,"4"
1755,"2"
1756,"5"
1757,"5"
1758,"9"
1759,"7"
1760,"7"
1761,"2"
1762,"3"
1763,"3"
1764,"8"
1765,"2"
1766,"1"
1767,"2"
1768,"4"
1769,"6"
1770,"2"
1771,"4"
1772,"3"
1773,"3"
1774,"5"
1775,"2"
1776,"8"
1777,"2"
1778,"3"
1779,"4"
1780,"5"
1781,"2"
1782,"0"
1783,"3"
1784,"8"
1785,"2"
1786,"3"
1787,"1"
1788,"4"
1789,"2"
1790,"5"
1791,"4"
1792,"1"
1793,"1"
1794,"3"
1795,"1"
1796,"1"
1797,"0"
1798,"2"
1799,"1"
1800,"2"
1801,"2"
1802,"3"
1803,"2"
1804,"1"
1805,"2"
1806,"3"
1807,"1"
1808,"1"
1809,"4"
1810,"2"
1811,"5"
1812,"4"
1813,"1"
1814,"2"
1815,"3"
1816,"4"
1817,"0"
1818,"0"
1819,"0"
1820,"2"
1821,"5"
1822,"0"
1823,"1"
1824,"2"
1825,"0"
1826,"0"
1827,"1"
1828,"2"
1829,"1"
1830,"2"
1831,"0"
1832,"0"
1833,"2"
1834,"1"
1835,"1"
1836,"0"
1837,"2"
1838,"2"
1839,"0"
1840,"0"
1841,"1"
1842,"0"
1843,"2"
1844,"0"
1845,"0"
1846,"3"
1847,"2"
1848,"2"
1849,"4"
1850,"1"
1851,"1"
1852,"0"
1853,"2"
1854,"0"
1855,"2"
1856,"2"
1857,"2"
1858,"3"
1859,"0"
1860,"1"
1861,"1"
1862,"2"
1863,"2"
1864,"2"
1865,"3"
1866,"2"
1867,"0"
1868,"1"
1869,"0"
1870,"0"
1871,"0"
1872,"1"
1873,"1"
1874,"0"
1875,"1"
1876,"0"
1877,"1"
1878,"1"
1879,"3"
1880,"1"
1881,"0"
1882,"1"
1883,"0"
1884,"1"
1885,"0"
1886,"1"
1887,"1"
1888,"0"
1889,"0"
1890,"0"
1891,"0"
1892,"1"
1893,"1"
1894,"1"
1895,"1"
1896,"0"
1897,"0"
1898,"1"
1899,"1"
1900,"1"
1901,"2"
1902,"0"
1903,"1"
1904,"1"
1905,"1"
1906,"1"
1907,"0"
1908,"0"
1909,"0"
1910,"1"
1911,"1"
1912,"0"
1913,"0"
1914,"0"
1915,"1"
1916,"1"
1917,"1"
1918,"1"
1919,"1"
1920,"1"
1921,"0"
1922,"0"
1923,"0"
1924,"2"
1925,"0"
1926,"0"
1927,"0"
1928,"0"
1929,"0"
1930,"0"
1931,"0"
1932,"0"
1933,"0"
1934,"0"
1935,"1"
1936,"0"
1937,"0"
1938,"0"
1939,"0"
1940,"0"
1941,"0"
1942,"0"
1943,"0"
1944,"0"
1945,"0"
1946,"0"
1947,"0"
1948,"0"
1949,"0"
1950,"1"
1951,"0"
1952,"0"
1953,"0"
1954,"0"
1955,"0"
1956,"0"
1957,"0"
1958,"0"
1959,"0"
1960,"1"
1961,"0"
1962,"0"
1963,"1"
1964,"0"
1965,"0"
1966,"0"
1967,"0"
1968,"0"
1969,"0"
1970,"0"
1971,"0"
1972,"0"
1973,"1"
1974,"0"
1975,"0"
1976,"0"
1977,"0"
1978,"0"
1979,"0"
1980,"0"
1981,"0"
1982,"0"
1983,"0"
1984,"0"
1985,"0"
1986,"0"
1987,"0"
1988,"0"
1989,"0"
1990,"0"
1991,"1"
1992,"0"
1993,"1"
1994,"0"
1995,"0"
1996,"0"
1997,"0"
1998,"0"
1999,"0"
2000,"0"
2001,"0"
2002,"0"
2003,"0"
2004,"0"
2005,"0"
2006,"0"
2007,"0"
2008,"0"
2009,"0"
2010,"0"
2011,"0"
2012,"0"
2013,"0"
2014,"0"
2015,"0"
2016,"0"
2017,"0"
2018,"0"
2019,"0"
2020,"0"
2021,"0"
2022,"0"
2023,"0"
2024,"0"
2025,"0"
2026,"0"
2027,"0"
2028,"0"
2029,"0"
2030,"0"
2031,"1"
2032,"0"
2033,"0"
2034,"1"
2035,"0"
2036,"0"
2037,"0"
2038,"0"
2039,"0"
2040,"0"
2041,"0"
2042,"0"
2043,"1"
2044,"0"
2045,"0"
2046,"0"
2047,"0"


