Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"AL-0102 0phi 3"
694,"478"
695,"532"
696,"558"
697,"564"
698,"591"
699,"658"
700,"673"
701,"693"
702,"670"
703,"698"
704,"674"
705,"587"
706,"583"
707,"521"
708,"511"
709,"461"
710,"466"
711,"399"
712,"419"
713,"388"
714,"399"
715,"383"
716,"400"
717,"400"
718,"361"
719,"383"
720,"359"
721,"383"
722,"381"
723,"388"
724,"386"
725,"348"
726,"403"
727,"357"
728,"359"
729,"409"
730,"390"
731,"424"
732,"380"
733,"395"
734,"426"
735,"379"
736,"375"
737,"440"
738,"402"
739,"486"
740,"475"
741,"436"
742,"467"
743,"487"
744,"465"
745,"440"
746,"413"
747,"414"
748,"389"
749,"371"
750,"371"
751,"393"
752,"378"
753,"349"
754,"372"
755,"395"
756,"372"
757,"389"
758,"359"
759,"349"
760,"376"
761,"327"
762,"367"
763,"372"
764,"310"
765,"352"
766,"380"
767,"383"
768,"356"
769,"367"
770,"398"
771,"410"
772,"440"
773,"384"
774,"421"
775,"445"
776,"464"
777,"534"
778,"555"
779,"571"
780,"535"
781,"506"
782,"561"
783,"550"
784,"609"
785,"540"
786,"522"
787,"521"
788,"461"
789,"425"
790,"429"
791,"397"
792,"392"
793,"378"
794,"362"
795,"358"
796,"375"
797,"357"
798,"369"
799,"384"
800,"336"
801,"350"
802,"370"
803,"365"
804,"360"
805,"380"
806,"386"
807,"344"
808,"340"
809,"369"
810,"384"
811,"363"
812,"349"
813,"362"
814,"338"
815,"369"
816,"340"
817,"377"
818,"356"
819,"351"
820,"343"
821,"354"
822,"354"
823,"365"
824,"346"
825,"333"
826,"383"
827,"389"
828,"389"
829,"374"
830,"379"
831,"365"
832,"375"
833,"320"
834,"371"
835,"339"
836,"355"
837,"353"
838,"357"
839,"330"
840,"362"
841,"355"
842,"315"
843,"349"
844,"376"
845,"379"
846,"329"
847,"362"
848,"340"
849,"368"
850,"355"
851,"347"
852,"350"
853,"368"
854,"362"
855,"346"
856,"384"
857,"371"
858,"370"
859,"374"
860,"352"
861,"365"
862,"362"
863,"360"
864,"373"
865,"378"
866,"351"
867,"397"
868,"392"
869,"332"
870,"365"
871,"379"
872,"387"
873,"387"
874,"402"
875,"383"
876,"402"
877,"401"
878,"413"
879,"395"
880,"391"
881,"403"
882,"417"
883,"422"
884,"387"
885,"402"
886,"410"
887,"404"
888,"396"
889,"396"
890,"389"
891,"426"
892,"438"
893,"419"
894,"399"
895,"427"
896,"393"
897,"439"
898,"425"
899,"466"
900,"441"
901,"461"
902,"427"
903,"473"
904,"431"
905,"477"
906,"502"
907,"443"
908,"513"
909,"534"
910,"532"
911,"577"
912,"528"
913,"564"
914,"562"
915,"577"
916,"613"
917,"671"
918,"710"
919,"726"
920,"765"
921,"760"
922,"768"
923,"844"
924,"860"
925,"878"
926,"958"
927,"1019"
928,"1016"
929,"1029"
930,"1062"
931,"1099"
932,"1178"
933,"1176"
934,"1203"
935,"1234"
936,"1213"
937,"1261"
938,"1207"
939,"1301"
940,"1211"
941,"1234"
942,"1187"
943,"1202"
944,"1206"
945,"1239"
946,"1209"
947,"1151"
948,"1087"
949,"1108"
950,"1021"
951,"1022"
952,"999"
953,"898"
954,"888"
955,"835"
956,"860"
957,"786"
958,"724"
959,"709"
960,"690"
961,"654"
962,"634"
963,"609"
964,"577"
965,"556"
966,"542"
967,"494"
968,"491"
969,"465"
970,"486"
971,"446"
972,"447"
973,"456"
974,"391"
975,"404"
976,"421"
977,"408"
978,"413"
979,"385"
980,"372"
981,"410"
982,"381"
983,"380"
984,"365"
985,"372"
986,"341"
987,"384"
988,"417"
989,"408"
990,"478"
991,"468"
992,"547"
993,"563"
994,"585"
995,"669"
996,"682"
997,"734"
998,"780"
999,"797"
1000,"856"
1001,"826"
1002,"835"
1003,"777"
1004,"778"
1005,"747"
1006,"677"
1007,"638"
1008,"598"
1009,"574"
1010,"466"
1011,"409"
1012,"416"
1013,"356"
1014,"338"
1015,"319"
1016,"340"
1017,"303"
1018,"314"
1019,"322"
1020,"317"
1021,"327"
1022,"289"
1023,"293"
1024,"325"
1025,"326"
1026,"333"
1027,"332"
1028,"336"
1029,"349"
1030,"333"
1031,"380"
1032,"354"
1033,"417"
1034,"361"
1035,"395"
1036,"405"
1037,"389"
1038,"463"
1039,"467"
1040,"525"
1041,"501"
1042,"544"
1043,"514"
1044,"563"
1045,"588"
1046,"532"
1047,"594"
1048,"621"
1049,"579"
1050,"570"
1051,"606"
1052,"607"
1053,"595"
1054,"538"
1055,"507"
1056,"468"
1057,"469"
1058,"439"
1059,"423"
1060,"404"
1061,"405"
1062,"406"
1063,"365"
1064,"376"
1065,"350"
1066,"321"
1067,"355"
1068,"312"
1069,"340"
1070,"313"
1071,"346"
1072,"350"
1073,"320"
1074,"314"
1075,"314"
1076,"308"
1077,"308"
1078,"276"
1079,"275"
1080,"262"
1081,"298"
1082,"280"
1083,"239"
1084,"278"
1085,"268"
1086,"263"
1087,"267"
1088,"244"
1089,"233"
1090,"264"
1091,"262"
1092,"241"
1093,"242"
1094,"236"
1095,"235"
1096,"225"
1097,"265"
1098,"247"
1099,"223"
1100,"235"
1101,"262"
1102,"218"
1103,"227"
1104,"220"
1105,"240"
1106,"215"
1107,"234"
1108,"251"
1109,"224"
1110,"222"
1111,"200"
1112,"230"
1113,"225"
1114,"191"
1115,"215"
1116,"215"
1117,"217"
1118,"237"
1119,"233"
1120,"231"
1121,"267"
1122,"271"
1123,"255"
1124,"266"
1125,"298"
1126,"316"
1127,"272"
1128,"285"
1129,"310"
1130,"302"
1131,"253"
1132,"272"
1133,"250"
1134,"242"
1135,"223"
1136,"224"
1137,"233"
1138,"226"
1139,"188"
1140,"208"
1141,"217"
1142,"218"
1143,"200"
1144,"219"
1145,"222"
1146,"207"
1147,"221"
1148,"191"
1149,"205"
1150,"198"
1151,"245"
1152,"199"
1153,"198"
1154,"174"
1155,"236"
1156,"192"
1157,"197"
1158,"199"
1159,"182"
1160,"205"
1161,"198"
1162,"211"
1163,"176"
1164,"183"
1165,"216"
1166,"189"
1167,"194"
1168,"165"
1169,"179"
1170,"173"
1171,"189"
1172,"188"
1173,"190"
1174,"180"
1175,"220"
1176,"208"
1177,"181"
1178,"197"
1179,"212"
1180,"203"
1181,"203"
1182,"189"
1183,"228"
1184,"195"
1185,"225"
1186,"182"
1187,"187"
1188,"175"
1189,"197"
1190,"199"
1191,"189"
1192,"174"
1193,"193"
1194,"181"
1195,"180"
1196,"176"
1197,"186"
1198,"169"
1199,"184"
1200,"165"
1201,"178"
1202,"201"
1203,"170"
1204,"164"
1205,"203"
1206,"170"
1207,"179"
1208,"192"
1209,"192"
1210,"188"
1211,"181"
1212,"179"
1213,"159"
1214,"193"
1215,"158"
1216,"166"
1217,"146"
1218,"166"
1219,"163"
1220,"175"
1221,"174"
1222,"154"
1223,"154"
1224,"167"
1225,"149"
1226,"149"
1227,"165"
1228,"155"
1229,"174"
1230,"143"
1231,"167"
1232,"148"
1233,"176"
1234,"163"
1235,"171"
1236,"160"
1237,"155"
1238,"172"
1239,"176"
1240,"189"
1241,"183"
1242,"173"
1243,"152"
1244,"145"
1245,"157"
1246,"150"
1247,"166"
1248,"185"
1249,"166"
1250,"171"
1251,"167"
1252,"164"
1253,"159"
1254,"167"
1255,"187"
1256,"161"
1257,"173"
1258,"161"
1259,"150"
1260,"153"
1261,"177"
1262,"156"
1263,"178"
1264,"154"
1265,"139"
1266,"161"
1267,"147"
1268,"141"
1269,"145"
1270,"165"
1271,"142"
1272,"144"
1273,"159"
1274,"144"
1275,"151"
1276,"147"
1277,"142"
1278,"134"
1279,"121"
1280,"147"
1281,"147"
1282,"134"
1283,"137"
1284,"150"
1285,"141"
1286,"155"
1287,"153"
1288,"140"
1289,"139"
1290,"132"
1291,"138"
1292,"155"
1293,"151"
1294,"147"
1295,"145"
1296,"169"
1297,"141"
1298,"135"
1299,"161"
1300,"145"
1301,"151"
1302,"125"
1303,"121"
1304,"140"
1305,"163"
1306,"147"
1307,"127"
1308,"135"
1309,"133"
1310,"124"
1311,"147"
1312,"164"
1313,"129"
1314,"141"
1315,"106"
1316,"141"
1317,"117"
1318,"133"
1319,"115"
1320,"115"
1321,"118"
1322,"148"
1323,"146"
1324,"125"
1325,"135"
1326,"143"
1327,"119"
1328,"128"
1329,"116"
1330,"111"
1331,"135"
1332,"126"
1333,"103"
1334,"115"
1335,"124"
1336,"111"
1337,"118"
1338,"136"
1339,"122"
1340,"127"
1341,"110"
1342,"131"
1343,"109"
1344,"124"
1345,"104"
1346,"105"
1347,"127"
1348,"109"
1349,"112"
1350,"135"
1351,"114"
1352,"117"
1353,"131"
1354,"119"
1355,"117"
1356,"114"
1357,"127"
1358,"122"
1359,"120"
1360,"104"
1361,"135"
1362,"133"
1363,"129"
1364,"100"
1365,"122"
1366,"99"
1367,"112"
1368,"129"
1369,"113"
1370,"118"
1371,"116"
1372,"107"
1373,"119"
1374,"101"
1375,"112"
1376,"110"
1377,"97"
1378,"111"
1379,"105"
1380,"106"
1381,"109"
1382,"119"
1383,"94"
1384,"102"
1385,"103"
1386,"105"
1387,"119"
1388,"125"
1389,"118"
1390,"107"
1391,"102"
1392,"95"
1393,"100"
1394,"114"
1395,"98"
1396,"108"
1397,"129"
1398,"108"
1399,"115"
1400,"105"
1401,"89"
1402,"111"
1403,"101"
1404,"95"
1405,"97"
1406,"107"
1407,"112"
1408,"91"
1409,"87"
1410,"124"
1411,"106"
1412,"114"
1413,"102"
1414,"94"
1415,"103"
1416,"101"
1417,"99"
1418,"106"
1419,"90"
1420,"103"
1421,"92"
1422,"93"
1423,"89"
1424,"110"
1425,"104"
1426,"74"
1427,"75"
1428,"98"
1429,"81"
1430,"92"
1431,"119"
1432,"104"
1433,"101"
1434,"94"
1435,"86"
1436,"78"
1437,"86"
1438,"107"
1439,"95"
1440,"81"
1441,"87"
1442,"79"
1443,"98"
1444,"80"
1445,"85"
1446,"92"
1447,"91"
1448,"100"
1449,"97"
1450,"101"
1451,"82"
1452,"81"
1453,"74"
1454,"88"
1455,"112"
1456,"89"
1457,"83"
1458,"88"
1459,"82"
1460,"81"
1461,"86"
1462,"92"
1463,"91"
1464,"87"
1465,"82"
1466,"99"
1467,"83"
1468,"69"
1469,"74"
1470,"67"
1471,"69"
1472,"77"
1473,"88"
1474,"64"
1475,"84"
1476,"68"
1477,"75"
1478,"72"
1479,"63"
1480,"85"
1481,"73"
1482,"70"
1483,"77"
1484,"69"
1485,"76"
1486,"77"
1487,"66"
1488,"64"
1489,"78"
1490,"80"
1491,"84"
1492,"65"
1493,"76"
1494,"69"
1495,"90"
1496,"77"
1497,"100"
1498,"71"
1499,"71"
1500,"86"
1501,"71"
1502,"87"
1503,"62"
1504,"69"
1505,"69"
1506,"64"
1507,"66"
1508,"54"
1509,"75"
1510,"69"
1511,"73"
1512,"69"
1513,"68"
1514,"54"
1515,"73"
1516,"49"
1517,"64"
1518,"59"
1519,"80"
1520,"57"
1521,"62"
1522,"50"
1523,"47"
1524,"58"
1525,"61"
1526,"77"
1527,"53"
1528,"76"
1529,"50"
1530,"51"
1531,"60"
1532,"64"
1533,"56"
1534,"69"
1535,"65"
1536,"61"
1537,"60"
1538,"53"
1539,"52"
1540,"48"
1541,"55"
1542,"63"
1543,"47"
1544,"63"
1545,"60"
1546,"55"
1547,"51"
1548,"49"
1549,"58"
1550,"54"
1551,"56"
1552,"63"
1553,"55"
1554,"59"
1555,"42"
1556,"53"
1557,"56"
1558,"42"
1559,"67"
1560,"60"
1561,"53"
1562,"46"
1563,"50"
1564,"47"
1565,"54"
1566,"45"
1567,"46"
1568,"42"
1569,"55"
1570,"45"
1571,"36"
1572,"54"
1573,"44"
1574,"50"
1575,"37"
1576,"54"
1577,"55"
1578,"55"
1579,"48"
1580,"49"
1581,"50"
1582,"40"
1583,"45"
1584,"40"
1585,"52"
1586,"43"
1587,"41"
1588,"49"
1589,"44"
1590,"52"
1591,"47"
1592,"31"
1593,"49"
1594,"38"
1595,"43"
1596,"47"
1597,"38"
1598,"42"
1599,"44"
1600,"34"
1601,"39"
1602,"43"
1603,"46"
1604,"39"
1605,"41"
1606,"35"
1607,"34"
1608,"36"
1609,"40"
1610,"33"
1611,"31"
1612,"33"
1613,"30"
1614,"30"
1615,"38"
1616,"39"
1617,"25"
1618,"36"
1619,"33"
1620,"27"
1621,"32"
1622,"33"
1623,"31"
1624,"34"
1625,"37"
1626,"33"
1627,"29"
1628,"32"
1629,"26"
1630,"23"
1631,"29"
1632,"31"
1633,"35"
1634,"22"
1635,"29"
1636,"27"
1637,"33"
1638,"23"
1639,"29"
1640,"27"
1641,"25"
1642,"23"
1643,"29"
1644,"20"
1645,"29"
1646,"17"
1647,"17"
1648,"22"
1649,"23"
1650,"32"
1651,"22"
1652,"29"
1653,"19"
1654,"28"
1655,"27"
1656,"23"
1657,"30"
1658,"21"
1659,"18"
1660,"15"
1661,"20"
1662,"18"
1663,"18"
1664,"20"
1665,"14"
1666,"12"
1667,"19"
1668,"19"
1669,"21"
1670,"19"
1671,"17"
1672,"21"
1673,"15"
1674,"17"
1675,"22"
1676,"22"
1677,"26"
1678,"19"
1679,"18"
1680,"14"
1681,"15"
1682,"16"
1683,"18"
1684,"13"
1685,"18"
1686,"13"
1687,"17"
1688,"12"
1689,"12"
1690,"14"
1691,"12"
1692,"19"
1693,"9"
1694,"15"
1695,"11"
1696,"17"
1697,"14"
1698,"16"
1699,"7"
1700,"11"
1701,"11"
1702,"10"
1703,"8"
1704,"10"
1705,"8"
1706,"11"
1707,"13"
1708,"5"
1709,"3"
1710,"9"
1711,"14"
1712,"11"
1713,"13"
1714,"13"
1715,"8"
1716,"5"
1717,"12"
1718,"7"
1719,"13"
1720,"10"
1721,"4"
1722,"10"
1723,"7"
1724,"10"
1725,"8"
1726,"7"
1727,"9"
1728,"7"
1729,"7"
1730,"7"
1731,"7"
1732,"8"
1733,"8"
1734,"3"
1735,"1"
1736,"6"
1737,"4"
1738,"5"
1739,"8"
1740,"4"
1741,"6"
1742,"9"
1743,"12"
1744,"5"
1745,"4"
1746,"4"
1747,"2"
1748,"6"
1749,"4"
1750,"2"
1751,"2"
1752,"5"
1753,"6"
1754,"4"
1755,"5"
1756,"7"
1757,"5"
1758,"4"
1759,"3"
1760,"1"
1761,"0"
1762,"1"
1763,"3"
1764,"6"
1765,"1"
1766,"2"
1767,"4"
1768,"6"
1769,"2"
1770,"5"
1771,"3"
1772,"2"
1773,"3"
1774,"4"
1775,"2"
1776,"2"
1777,"1"
1778,"2"
1779,"1"
1780,"1"
1781,"2"
1782,"3"
1783,"1"
1784,"3"
1785,"0"
1786,"1"
1787,"1"
1788,"0"
1789,"1"
1790,"5"
1791,"4"
1792,"2"
1793,"0"
1794,"0"
1795,"2"
1796,"4"
1797,"4"
1798,"1"
1799,"4"
1800,"1"
1801,"2"
1802,"1"
1803,"3"
1804,"4"
1805,"3"
1806,"1"
1807,"1"
1808,"5"
1809,"2"
1810,"1"
1811,"2"
1812,"2"
1813,"1"
1814,"1"
1815,"3"
1816,"1"
1817,"0"
1818,"4"
1819,"0"
1820,"1"
1821,"0"
1822,"0"
1823,"1"
1824,"1"
1825,"0"
1826,"1"
1827,"2"
1828,"1"
1829,"6"
1830,"2"
1831,"2"
1832,"0"
1833,"2"
1834,"1"
1835,"2"
1836,"0"
1837,"0"
1838,"1"
1839,"0"
1840,"1"
1841,"2"
1842,"1"
1843,"2"
1844,"2"
1845,"2"
1846,"1"
1847,"1"
1848,"0"
1849,"0"
1850,"1"
1851,"1"
1852,"1"
1853,"0"
1854,"1"
1855,"0"
1856,"0"
1857,"1"
1858,"1"
1859,"2"
1860,"2"
1861,"1"
1862,"0"
1863,"1"
1864,"1"
1865,"0"
1866,"2"
1867,"0"
1868,"2"
1869,"0"
1870,"0"
1871,"1"
1872,"1"
1873,"1"
1874,"3"
1875,"1"
1876,"0"
1877,"1"
1878,"0"
1879,"1"
1880,"1"
1881,"0"
1882,"0"
1883,"0"
1884,"0"
1885,"0"
1886,"0"
1887,"0"
1888,"0"
1889,"1"
1890,"0"
1891,"0"
1892,"1"
1893,"2"
1894,"1"
1895,"0"
1896,"1"
1897,"0"
1898,"1"
1899,"0"
1900,"1"
1901,"0"
1902,"0"
1903,"1"
1904,"0"
1905,"0"
1906,"0"
1907,"0"
1908,"1"
1909,"0"
1910,"0"
1911,"1"
1912,"0"
1913,"0"
1914,"0"
1915,"1"
1916,"0"
1917,"0"
1918,"0"
1919,"0"
1920,"1"
1921,"0"
1922,"0"
1923,"0"
1924,"0"
1925,"1"
1926,"0"
1927,"1"
1928,"1"
1929,"1"
1930,"1"
1931,"0"
1932,"0"
1933,"2"
1934,"0"
1935,"1"
1936,"0"
1937,"0"
1938,"0"
1939,"0"
1940,"0"
1941,"0"
1942,"0"
1943,"0"
1944,"0"
1945,"0"
1946,"0"
1947,"0"
1948,"1"
1949,"0"
1950,"0"
1951,"0"
1952,"0"
1953,"1"
1954,"0"
1955,"0"
1956,"0"
1957,"0"
1958,"0"
1959,"0"
1960,"1"
1961,"0"
1962,"0"
1963,"0"
1964,"1"
1965,"1"
1966,"0"
1967,"1"
1968,"0"
1969,"0"
1970,"1"
1971,"1"
1972,"0"
1973,"0"
1974,"0"
1975,"0"
1976,"0"
1977,"0"
1978,"0"
1979,"0"
1980,"0"
1981,"0"
1982,"0"
1983,"0"
1984,"0"
1985,"0"
1986,"0"
1987,"0"
1988,"1"
1989,"1"
1990,"1"
1991,"0"
1992,"0"
1993,"1"
1994,"0"
1995,"0"
1996,"1"
1997,"0"
1998,"0"
1999,"0"
2000,"0"
2001,"0"
2002,"0"
2003,"0"
2004,"0"
2005,"0"
2006,"0"
2007,"0"
2008,"0"
2009,"1"
2010,"0"
2011,"0"
2012,"1"
2013,"0"
2014,"0"
2015,"0"
2016,"0"
2017,"0"
2018,"0"
2019,"0"
2020,"0"
2021,"0"
2022,"0"
2023,"0"
2024,"0"
2025,"0"
2026,"0"
2027,"0"
2028,"0"
2029,"0"
2030,"0"
2031,"0"
2032,"0"
2033,"0"
2034,"0"
2035,"1"
2036,"0"
2037,"0"
2038,"0"
2039,"0"
2040,"0"
2041,"0"
2042,"1"
2043,"0"
2044,"0"
2045,"0"
2046,"0"
2047,"0"


