Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"AL-0102 1phi 0"
701,"1026"
702,"1009"
703,"951"
704,"918"
705,"844"
706,"842"
707,"767"
708,"684"
709,"603"
710,"617"
711,"543"
712,"550"
713,"577"
714,"480"
715,"500"
716,"513"
717,"483"
718,"524"
719,"492"
720,"480"
721,"514"
722,"467"
723,"470"
724,"535"
725,"506"
726,"494"
727,"576"
728,"503"
729,"498"
730,"494"
731,"495"
732,"520"
733,"502"
734,"464"
735,"506"
736,"505"
737,"533"
738,"513"
739,"567"
740,"588"
741,"569"
742,"577"
743,"563"
744,"577"
745,"547"
746,"517"
747,"548"
748,"527"
749,"508"
750,"509"
751,"501"
752,"509"
753,"478"
754,"476"
755,"450"
756,"469"
757,"470"
758,"463"
759,"490"
760,"453"
761,"450"
762,"477"
763,"476"
764,"528"
765,"473"
766,"468"
767,"504"
768,"460"
769,"476"
770,"506"
771,"501"
772,"481"
773,"550"
774,"537"
775,"585"
776,"616"
777,"647"
778,"658"
779,"699"
780,"718"
781,"728"
782,"719"
783,"691"
784,"715"
785,"697"
786,"670"
787,"581"
788,"650"
789,"553"
790,"589"
791,"531"
792,"510"
793,"503"
794,"488"
795,"477"
796,"457"
797,"497"
798,"487"
799,"523"
800,"507"
801,"435"
802,"482"
803,"472"
804,"476"
805,"458"
806,"455"
807,"474"
808,"451"
809,"455"
810,"461"
811,"451"
812,"426"
813,"437"
814,"478"
815,"450"
816,"486"
817,"442"
818,"425"
819,"435"
820,"464"
821,"443"
822,"454"
823,"448"
824,"457"
825,"452"
826,"466"
827,"442"
828,"460"
829,"477"
830,"429"
831,"442"
832,"459"
833,"432"
834,"464"
835,"450"
836,"434"
837,"425"
838,"468"
839,"418"
840,"408"
841,"419"
842,"400"
843,"453"
844,"429"
845,"437"
846,"421"
847,"418"
848,"435"
849,"477"
850,"437"
851,"449"
852,"417"
853,"445"
854,"465"
855,"479"
856,"510"
857,"482"
858,"492"
859,"453"
860,"432"
861,"423"
862,"420"
863,"417"
864,"432"
865,"426"
866,"447"
867,"469"
868,"488"
869,"461"
870,"439"
871,"435"
872,"465"
873,"482"
874,"522"
875,"465"
876,"517"
877,"564"
878,"491"
879,"512"
880,"502"
881,"529"
882,"493"
883,"493"
884,"511"
885,"507"
886,"510"
887,"503"
888,"505"
889,"502"
890,"507"
891,"479"
892,"555"
893,"542"
894,"528"
895,"531"
896,"560"
897,"561"
898,"534"
899,"538"
900,"575"
901,"576"
902,"542"
903,"540"
904,"599"
905,"623"
906,"617"
907,"610"
908,"643"
909,"613"
910,"689"
911,"703"
912,"713"
913,"705"
914,"748"
915,"765"
916,"808"
917,"788"
918,"840"
919,"869"
920,"841"
921,"987"
922,"1002"
923,"996"
924,"1092"
925,"1040"
926,"1147"
927,"1198"
928,"1228"
929,"1310"
930,"1351"
931,"1373"
932,"1417"
933,"1476"
934,"1487"
935,"1499"
936,"1477"
937,"1539"
938,"1547"
939,"1587"
940,"1578"
941,"1652"
942,"1573"
943,"1546"
944,"1469"
945,"1519"
946,"1430"
947,"1352"
948,"1345"
949,"1380"
950,"1303"
951,"1235"
952,"1165"
953,"1141"
954,"1109"
955,"1021"
956,"1044"
957,"1001"
958,"903"
959,"799"
960,"877"
961,"795"
962,"815"
963,"741"
964,"690"
965,"711"
966,"660"
967,"678"
968,"607"
969,"644"
970,"600"
971,"561"
972,"562"
973,"557"
974,"536"
975,"553"
976,"517"
977,"508"
978,"510"
979,"510"
980,"496"
981,"452"
982,"471"
983,"437"
984,"449"
985,"466"
986,"451"
987,"509"
988,"493"
989,"505"
990,"547"
991,"619"
992,"618"
993,"764"
994,"755"
995,"786"
996,"905"
997,"871"
998,"1039"
999,"961"
1000,"1012"
1001,"1026"
1002,"994"
1003,"1041"
1004,"955"
1005,"897"
1006,"860"
1007,"752"
1008,"724"
1009,"639"
1010,"543"
1011,"529"
1012,"471"
1013,"438"
1014,"436"
1015,"456"
1016,"396"
1017,"400"
1018,"394"
1019,"412"
1020,"397"
1021,"413"
1022,"371"
1023,"405"
1024,"382"
1025,"423"
1026,"430"
1027,"410"
1028,"436"
1029,"406"
1030,"409"
1031,"430"
1032,"465"
1033,"474"
1034,"496"
1035,"495"
1036,"497"
1037,"559"
1038,"543"
1039,"529"
1040,"553"
1041,"597"
1042,"661"
1043,"655"
1044,"681"
1045,"703"
1046,"675"
1047,"679"
1048,"727"
1049,"731"
1050,"660"
1051,"701"
1052,"691"
1053,"709"
1054,"671"
1055,"650"
1056,"582"
1057,"556"
1058,"606"
1059,"533"
1060,"486"
1061,"532"
1062,"454"
1063,"509"
1064,"440"
1065,"490"
1066,"452"
1067,"452"
1068,"436"
1069,"386"
1070,"409"
1071,"391"
1072,"370"
1073,"370"
1074,"429"
1075,"384"
1076,"397"
1077,"368"
1078,"352"
1079,"347"
1080,"346"
1081,"329"
1082,"320"
1083,"348"
1084,"324"
1085,"352"
1086,"323"
1087,"331"
1088,"309"
1089,"319"
1090,"317"
1091,"298"
1092,"297"
1093,"321"
1094,"306"
1095,"319"
1096,"299"
1097,"291"
1098,"306"
1099,"285"
1100,"295"
1101,"272"
1102,"300"
1103,"305"
1104,"296"
1105,"255"
1106,"234"
1107,"280"
1108,"286"
1109,"269"
1110,"286"
1111,"296"
1112,"275"
1113,"244"
1114,"244"
1115,"278"
1116,"288"
1117,"287"
1118,"268"
1119,"297"
1120,"286"
1121,"305"
1122,"377"
1123,"336"
1124,"362"
1125,"355"
1126,"339"
1127,"355"
1128,"369"
1129,"368"
1130,"319"
1131,"303"
1132,"327"
1133,"340"
1134,"265"
1135,"296"
1136,"291"
1137,"247"
1138,"261"
1139,"273"
1140,"234"
1141,"241"
1142,"258"
1143,"260"
1144,"263"
1145,"249"
1146,"247"
1147,"242"
1148,"242"
1149,"274"
1150,"254"
1151,"266"
1152,"277"
1153,"246"
1154,"249"
1155,"251"
1156,"247"
1157,"235"
1158,"239"
1159,"209"
1160,"244"
1161,"233"
1162,"226"
1163,"187"
1164,"195"
1165,"210"
1166,"199"
1167,"224"
1168,"227"
1169,"216"
1170,"225"
1171,"223"
1172,"210"
1173,"219"
1174,"234"
1175,"226"
1176,"225"
1177,"274"
1178,"258"
1179,"273"
1180,"254"
1181,"278"
1182,"240"
1183,"269"
1184,"251"
1185,"250"
1186,"234"
1187,"271"
1188,"209"
1189,"238"
1190,"237"
1191,"200"
1192,"235"
1193,"232"
1194,"220"
1195,"183"
1196,"243"
1197,"241"
1198,"217"
1199,"216"
1200,"225"
1201,"204"
1202,"231"
1203,"201"
1204,"216"
1205,"195"
1206,"213"
1207,"195"
1208,"221"
1209,"213"
1210,"218"
1211,"220"
1212,"183"
1213,"195"
1214,"205"
1215,"205"
1216,"197"
1217,"194"
1218,"192"
1219,"197"
1220,"189"
1221,"204"
1222,"233"
1223,"200"
1224,"211"
1225,"205"
1226,"148"
1227,"209"
1228,"168"
1229,"199"
1230,"204"
1231,"215"
1232,"215"
1233,"193"
1234,"207"
1235,"192"
1236,"185"
1237,"210"
1238,"208"
1239,"195"
1240,"177"
1241,"179"
1242,"172"
1243,"202"
1244,"175"
1245,"206"
1246,"200"
1247,"183"
1248,"184"
1249,"229"
1250,"194"
1251,"195"
1252,"183"
1253,"193"
1254,"194"
1255,"169"
1256,"187"
1257,"171"
1258,"172"
1259,"158"
1260,"192"
1261,"202"
1262,"153"
1263,"209"
1264,"199"
1265,"177"
1266,"190"
1267,"172"
1268,"180"
1269,"187"
1270,"179"
1271,"174"
1272,"183"
1273,"165"
1274,"187"
1275,"153"
1276,"195"
1277,"171"
1278,"164"
1279,"183"
1280,"183"
1281,"175"
1282,"177"
1283,"176"
1284,"150"
1285,"177"
1286,"183"
1287,"176"
1288,"188"
1289,"173"
1290,"171"
1291,"172"
1292,"180"
1293,"173"
1294,"170"
1295,"170"
1296,"172"
1297,"160"
1298,"148"
1299,"166"
1300,"142"
1301,"144"
1302,"160"
1303,"176"
1304,"159"
1305,"160"
1306,"120"
1307,"146"
1308,"150"
1309,"157"
1310,"182"
1311,"141"
1312,"171"
1313,"167"
1314,"177"
1315,"139"
1316,"165"
1317,"159"
1318,"148"
1319,"173"
1320,"173"
1321,"149"
1322,"158"
1323,"157"
1324,"178"
1325,"180"
1326,"158"
1327,"143"
1328,"144"
1329,"141"
1330,"153"
1331,"126"
1332,"152"
1333,"172"
1334,"124"
1335,"149"
1336,"153"
1337,"139"
1338,"140"
1339,"157"
1340,"145"
1341,"149"
1342,"134"
1343,"132"
1344,"157"
1345,"150"
1346,"147"
1347,"174"
1348,"139"
1349,"131"
1350,"148"
1351,"136"
1352,"132"
1353,"139"
1354,"125"
1355,"147"
1356,"135"
1357,"135"
1358,"141"
1359,"133"
1360,"132"
1361,"148"
1362,"131"
1363,"129"
1364,"145"
1365,"133"
1366,"119"
1367,"137"
1368,"132"
1369,"146"
1370,"125"
1371,"126"
1372,"125"
1373,"128"
1374,"119"
1375,"134"
1376,"131"
1377,"129"
1378,"139"
1379,"125"
1380,"114"
1381,"126"
1382,"144"
1383,"120"
1384,"128"
1385,"117"
1386,"142"
1387,"132"
1388,"130"
1389,"138"
1390,"115"
1391,"129"
1392,"125"
1393,"140"
1394,"132"
1395,"122"
1396,"126"
1397,"141"
1398,"118"
1399,"117"
1400,"113"
1401,"117"
1402,"116"
1403,"143"
1404,"135"
1405,"105"
1406,"118"
1407,"120"
1408,"125"
1409,"129"
1410,"118"
1411,"118"
1412,"106"
1413,"118"
1414,"106"
1415,"127"
1416,"119"
1417,"109"
1418,"127"
1419,"113"
1420,"106"
1421,"117"
1422,"78"
1423,"104"
1424,"127"
1425,"118"
1426,"109"
1427,"107"
1428,"113"
1429,"78"
1430,"133"
1431,"119"
1432,"103"
1433,"93"
1434,"127"
1435,"106"
1436,"117"
1437,"113"
1438,"109"
1439,"106"
1440,"94"
1441,"81"
1442,"111"
1443,"103"
1444,"91"
1445,"101"
1446,"114"
1447,"105"
1448,"95"
1449,"99"
1450,"101"
1451,"109"
1452,"105"
1453,"98"
1454,"97"
1455,"109"
1456,"98"
1457,"100"
1458,"103"
1459,"105"
1460,"103"
1461,"78"
1462,"105"
1463,"90"
1464,"71"
1465,"85"
1466,"88"
1467,"93"
1468,"82"
1469,"103"
1470,"85"
1471,"90"
1472,"115"
1473,"92"
1474,"87"
1475,"115"
1476,"98"
1477,"78"
1478,"88"
1479,"75"
1480,"91"
1481,"81"
1482,"86"
1483,"89"
1484,"79"
1485,"98"
1486,"88"
1487,"67"
1488,"83"
1489,"84"
1490,"81"
1491,"93"
1492,"95"
1493,"84"
1494,"89"
1495,"83"
1496,"82"
1497,"90"
1498,"74"
1499,"87"
1500,"96"
1501,"83"
1502,"80"
1503,"78"
1504,"77"
1505,"72"
1506,"78"
1507,"79"
1508,"83"
1509,"75"
1510,"82"
1511,"84"
1512,"71"
1513,"80"
1514,"88"
1515,"86"
1516,"67"
1517,"79"
1518,"63"
1519,"78"
1520,"73"
1521,"73"
1522,"77"
1523,"70"
1524,"64"
1525,"71"
1526,"68"
1527,"81"
1528,"70"
1529,"72"
1530,"65"
1531,"54"
1532,"70"
1533,"61"
1534,"70"
1535,"59"
1536,"42"
1537,"75"
1538,"68"
1539,"60"
1540,"55"
1541,"65"
1542,"70"
1543,"69"
1544,"79"
1545,"65"
1546,"61"
1547,"54"
1548,"66"
1549,"61"
1550,"72"
1551,"64"
1552,"50"
1553,"57"
1554,"64"
1555,"71"
1556,"62"
1557,"55"
1558,"51"
1559,"57"
1560,"54"
1561,"54"
1562,"48"
1563,"59"
1564,"62"
1565,"58"
1566,"54"
1567,"60"
1568,"68"
1569,"61"
1570,"59"
1571,"52"
1572,"44"
1573,"58"
1574,"64"
1575,"58"
1576,"53"
1577,"55"
1578,"56"
1579,"52"
1580,"56"
1581,"44"
1582,"54"
1583,"51"
1584,"53"
1585,"61"
1586,"54"
1587,"66"
1588,"69"
1589,"59"
1590,"43"
1591,"59"
1592,"38"
1593,"52"
1594,"41"
1595,"43"
1596,"34"
1597,"53"
1598,"61"
1599,"49"
1600,"34"
1601,"57"
1602,"40"
1603,"34"
1604,"40"
1605,"46"
1606,"51"
1607,"47"
1608,"40"
1609,"48"
1610,"43"
1611,"40"
1612,"38"
1613,"41"
1614,"38"
1615,"44"
1616,"39"
1617,"35"
1618,"38"
1619,"35"
1620,"39"
1621,"33"
1622,"44"
1623,"35"
1624,"42"
1625,"29"
1626,"36"
1627,"49"
1628,"39"
1629,"37"
1630,"50"
1631,"34"
1632,"35"
1633,"42"
1634,"44"
1635,"37"
1636,"32"
1637,"39"
1638,"39"
1639,"40"
1640,"35"
1641,"36"
1642,"42"
1643,"23"
1644,"29"
1645,"26"
1646,"33"
1647,"27"
1648,"30"
1649,"23"
1650,"33"
1651,"24"
1652,"38"
1653,"32"
1654,"23"
1655,"19"
1656,"27"
1657,"31"
1658,"17"
1659,"28"
1660,"24"
1661,"28"
1662,"16"
1663,"19"
1664,"17"
1665,"23"
1666,"26"
1667,"21"
1668,"20"
1669,"26"
1670,"29"
1671,"23"
1672,"29"
1673,"20"
1674,"23"
1675,"24"
1676,"24"
1677,"18"
1678,"25"
1679,"25"
1680,"21"
1681,"23"
1682,"15"
1683,"20"
1684,"16"
1685,"12"
1686,"17"
1687,"16"
1688,"15"
1689,"14"
1690,"12"
1691,"9"
1692,"20"
1693,"18"
1694,"11"
1695,"14"
1696,"21"
1697,"15"
1698,"14"
1699,"13"
1700,"19"
1701,"14"
1702,"11"
1703,"12"
1704,"11"
1705,"9"
1706,"12"
1707,"10"
1708,"13"
1709,"15"
1710,"8"
1711,"16"
1712,"12"
1713,"7"
1714,"8"
1715,"10"
1716,"8"
1717,"9"
1718,"12"
1719,"8"
1720,"8"
1721,"8"
1722,"10"
1723,"7"
1724,"10"
1725,"7"
1726,"11"
1727,"6"
1728,"13"
1729,"8"
1730,"9"
1731,"10"
1732,"4"
1733,"7"
1734,"4"
1735,"8"
1736,"7"
1737,"8"
1738,"11"
1739,"9"
1740,"6"
1741,"2"
1742,"3"
1743,"5"
1744,"9"
1745,"3"
1746,"5"
1747,"4"
1748,"5"
1749,"6"
1750,"6"
1751,"5"
1752,"3"
1753,"2"
1754,"3"
1755,"7"
1756,"4"
1757,"6"
1758,"6"
1759,"6"
1760,"5"
1761,"2"
1762,"3"
1763,"4"
1764,"3"
1765,"2"
1766,"2"
1767,"4"
1768,"3"
1769,"4"
1770,"4"
1771,"3"
1772,"7"
1773,"1"
1774,"3"
1775,"3"
1776,"5"
1777,"5"
1778,"3"
1779,"5"
1780,"2"
1781,"7"
1782,"3"
1783,"5"
1784,"1"
1785,"2"
1786,"2"
1787,"2"
1788,"5"
1789,"4"
1790,"2"
1791,"5"
1792,"1"
1793,"2"
1794,"7"
1795,"3"
1796,"4"
1797,"3"
1798,"4"
1799,"0"
1800,"3"
1801,"5"
1802,"3"
1803,"3"
1804,"3"
1805,"4"
1806,"1"
1807,"1"
1808,"2"
1809,"2"
1810,"0"
1811,"3"
1812,"0"
1813,"3"
1814,"0"
1815,"2"
1816,"1"
1817,"4"
1818,"1"
1819,"3"
1820,"3"
1821,"1"
1822,"1"
1823,"1"
1824,"0"
1825,"1"
1826,"1"
1827,"2"
1828,"1"
1829,"0"
1830,"2"
1831,"1"
1832,"2"
1833,"1"
1834,"1"
1835,"3"
1836,"1"
1837,"2"
1838,"2"
1839,"1"
1840,"1"
1841,"3"
1842,"0"
1843,"1"
1844,"2"
1845,"1"
1846,"0"
1847,"1"
1848,"0"
1849,"2"
1850,"3"
1851,"0"
1852,"2"
1853,"3"
1854,"1"
1855,"0"
1856,"4"
1857,"1"
1858,"1"
1859,"0"
1860,"1"
1861,"0"
1862,"0"
1863,"1"
1864,"4"
1865,"0"
1866,"0"
1867,"1"
1868,"1"
1869,"0"
1870,"0"
1871,"1"
1872,"1"
1873,"0"
1874,"2"
1875,"0"
1876,"1"
1877,"3"
1878,"0"
1879,"0"
1880,"0"
1881,"0"
1882,"1"
1883,"1"
1884,"3"
1885,"1"
1886,"0"
1887,"3"
1888,"1"
1889,"1"
1890,"1"
1891,"1"
1892,"1"
1893,"0"
1894,"0"
1895,"1"
1896,"1"
1897,"0"
1898,"1"
1899,"0"
1900,"0"
1901,"0"
1902,"0"
1903,"1"
1904,"1"
1905,"1"
1906,"2"
1907,"0"
1908,"1"
1909,"0"
1910,"1"
1911,"0"
1912,"1"
1913,"0"
1914,"1"
1915,"0"
1916,"0"
1917,"0"
1918,"1"
1919,"1"
1920,"1"
1921,"1"
1922,"0"
1923,"0"
1924,"0"
1925,"2"
1926,"0"
1927,"1"
1928,"2"
1929,"0"
1930,"0"
1931,"0"
1932,"0"
1933,"2"
1934,"0"
1935,"0"
1936,"1"
1937,"0"
1938,"0"
1939,"0"
1940,"0"
1941,"0"
1942,"0"
1943,"0"
1944,"3"
1945,"0"
1946,"0"
1947,"0"
1948,"1"
1949,"0"
1950,"0"
1951,"0"
1952,"0"
1953,"1"
1954,"0"
1955,"0"
1956,"0"
1957,"0"
1958,"0"
1959,"0"
1960,"0"
1961,"0"
1962,"0"
1963,"0"
1964,"0"
1965,"0"
1966,"0"
1967,"0"
1968,"0"
1969,"0"
1970,"0"
1971,"0"
1972,"0"
1973,"0"
1974,"0"
1975,"0"
1976,"0"
1977,"0"
1978,"0"
1979,"0"
1980,"0"
1981,"0"
1982,"1"
1983,"0"
1984,"0"
1985,"0"
1986,"0"
1987,"1"
1988,"0"
1989,"0"
1990,"0"
1991,"0"
1992,"0"
1993,"0"
1994,"0"
1995,"1"
1996,"0"
1997,"0"
1998,"0"
1999,"0"
2000,"0"
2001,"0"
2002,"0"
2003,"0"
2004,"0"
2005,"0"
2006,"0"
2007,"0"
2008,"0"
2009,"1"
2010,"0"
2011,"0"
2012,"0"
2013,"0"
2014,"0"
2015,"0"
2016,"1"
2017,"0"
2018,"0"
2019,"0"
2020,"0"
2021,"0"
2022,"0"
2023,"0"
2024,"0"
2025,"0"
2026,"0"
2027,"0"
2028,"2"
2029,"0"
2030,"3"
2031,"0"
2032,"0"
2033,"0"
2034,"0"
2035,"0"
2036,"0"
2037,"0"
2038,"0"
2039,"1"
2040,"0"
2041,"0"
2042,"0"
2043,"1"
2044,"0"
2045,"1"
2046,"0"
2047,"0"


