Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"AL-0102 3phi 0"
563,"543"
564,"508"
565,"559"
566,"520"
567,"569"
568,"485"
569,"534"
570,"521"
571,"578"
572,"539"
573,"556"
574,"526"
575,"546"
576,"537"
577,"563"
578,"533"
579,"554"
580,"554"
581,"530"
582,"555"
583,"552"
584,"568"
585,"508"
586,"567"
587,"529"
588,"504"
589,"567"
590,"519"
591,"536"
592,"561"
593,"521"
594,"524"
595,"507"
596,"562"
597,"476"
598,"529"
599,"536"
600,"538"
601,"510"
602,"528"
603,"534"
604,"561"
605,"539"
606,"544"
607,"502"
608,"578"
609,"496"
610,"540"
611,"510"
612,"531"
613,"549"
614,"524"
615,"492"
616,"531"
617,"616"
618,"553"
619,"540"
620,"548"
621,"595"
622,"556"
623,"564"
624,"530"
625,"554"
626,"597"
627,"604"
628,"573"
629,"592"
630,"594"
631,"589"
632,"570"
633,"569"
634,"562"
635,"570"
636,"532"
637,"548"
638,"565"
639,"546"
640,"558"
641,"611"
642,"538"
643,"553"
644,"565"
645,"567"
646,"553"
647,"526"
648,"569"
649,"537"
650,"538"
651,"533"
652,"545"
653,"589"
654,"561"
655,"582"
656,"598"
657,"647"
658,"689"
659,"704"
660,"723"
661,"766"
662,"834"
663,"831"
664,"864"
665,"806"
666,"791"
667,"720"
668,"711"
669,"677"
670,"658"
671,"611"
672,"584"
673,"528"
674,"544"
675,"548"
676,"495"
677,"517"
678,"514"
679,"475"
680,"572"
681,"536"
682,"534"
683,"517"
684,"487"
685,"521"
686,"514"
687,"489"
688,"540"
689,"514"
690,"507"
691,"548"
692,"545"
693,"524"
694,"617"
695,"667"
696,"682"
697,"729"
698,"800"
699,"864"
700,"958"
701,"920"
702,"965"
703,"886"
704,"941"
705,"821"
706,"756"
707,"722"
708,"649"
709,"583"
710,"611"
711,"505"
712,"578"
713,"517"
714,"531"
715,"535"
716,"504"
717,"525"
718,"519"
719,"510"
720,"508"
721,"516"
722,"509"
723,"520"
724,"491"
725,"490"
726,"467"
727,"503"
728,"432"
729,"460"
730,"511"
731,"481"
732,"508"
733,"505"
734,"493"
735,"527"
736,"572"
737,"557"
738,"545"
739,"606"
740,"596"
741,"541"
742,"550"
743,"602"
744,"561"
745,"551"
746,"503"
747,"541"
748,"516"
749,"528"
750,"512"
751,"499"
752,"472"
753,"458"
754,"440"
755,"545"
756,"475"
757,"462"
758,"482"
759,"481"
760,"490"
761,"472"
762,"470"
763,"437"
764,"513"
765,"483"
766,"461"
767,"451"
768,"526"
769,"489"
770,"478"
771,"536"
772,"565"
773,"549"
774,"596"
775,"634"
776,"740"
777,"740"
778,"796"
779,"786"
780,"831"
781,"869"
782,"892"
783,"908"
784,"837"
785,"850"
786,"756"
787,"765"
788,"697"
789,"617"
790,"598"
791,"537"
792,"520"
793,"506"
794,"538"
795,"426"
796,"484"
797,"467"
798,"457"
799,"453"
800,"462"
801,"423"
802,"472"
803,"486"
804,"433"
805,"429"
806,"432"
807,"430"
808,"404"
809,"468"
810,"459"
811,"426"
812,"462"
813,"448"
814,"418"
815,"425"
816,"397"
817,"471"
818,"450"
819,"458"
820,"434"
821,"463"
822,"477"
823,"460"
824,"478"
825,"471"
826,"452"
827,"492"
828,"442"
829,"485"
830,"506"
831,"451"
832,"490"
833,"433"
834,"433"
835,"421"
836,"453"
837,"464"
838,"432"
839,"417"
840,"433"
841,"437"
842,"398"
843,"419"
844,"458"
845,"428"
846,"411"
847,"408"
848,"436"
849,"412"
850,"451"
851,"466"
852,"437"
853,"440"
854,"418"
855,"398"
856,"450"
857,"435"
858,"437"
859,"400"
860,"423"
861,"419"
862,"438"
863,"430"
864,"422"
865,"444"
866,"439"
867,"419"
868,"500"
869,"473"
870,"492"
871,"473"
872,"476"
873,"499"
874,"516"
875,"500"
876,"528"
877,"511"
878,"518"
879,"501"
880,"513"
881,"474"
882,"494"
883,"458"
884,"486"
885,"509"
886,"517"
887,"500"
888,"488"
889,"470"
890,"480"
891,"474"
892,"513"
893,"537"
894,"514"
895,"520"
896,"493"
897,"538"
898,"528"
899,"525"
900,"506"
901,"551"
902,"521"
903,"557"
904,"533"
905,"554"
906,"577"
907,"551"
908,"580"
909,"574"
910,"628"
911,"640"
912,"620"
913,"657"
914,"711"
915,"705"
916,"797"
917,"787"
918,"785"
919,"826"
920,"891"
921,"888"
922,"916"
923,"997"
924,"976"
925,"1066"
926,"1081"
927,"1138"
928,"1160"
929,"1222"
930,"1275"
931,"1326"
932,"1420"
933,"1383"
934,"1451"
935,"1428"
936,"1410"
937,"1503"
938,"1482"
939,"1521"
940,"1455"
941,"1505"
942,"1451"
943,"1353"
944,"1413"
945,"1355"
946,"1353"
947,"1349"
948,"1245"
949,"1280"
950,"1172"
951,"1097"
952,"1149"
953,"1084"
954,"1045"
955,"988"
956,"975"
957,"865"
958,"827"
959,"865"
960,"812"
961,"784"
962,"752"
963,"738"
964,"708"
965,"604"
966,"672"
967,"597"
968,"623"
969,"573"
970,"552"
971,"519"
972,"516"
973,"493"
974,"505"
975,"493"
976,"474"
977,"486"
978,"469"
979,"444"
980,"466"
981,"447"
982,"458"
983,"425"
984,"395"
985,"462"
986,"444"
987,"469"
988,"475"
989,"499"
990,"515"
991,"566"
992,"636"
993,"704"
994,"725"
995,"762"
996,"830"
997,"922"
998,"901"
999,"923"
1000,"949"
1001,"974"
1002,"938"
1003,"951"
1004,"886"
1005,"847"
1006,"794"
1007,"736"
1008,"663"
1009,"631"
1010,"562"
1011,"482"
1012,"473"
1013,"450"
1014,"388"
1015,"367"
1016,"425"
1017,"382"
1018,"367"
1019,"362"
1020,"383"
1021,"345"
1022,"350"
1023,"357"
1024,"365"
1025,"373"
1026,"361"
1027,"346"
1028,"347"
1029,"370"
1030,"389"
1031,"435"
1032,"392"
1033,"420"
1034,"406"
1035,"442"
1036,"437"
1037,"490"
1038,"457"
1039,"533"
1040,"579"
1041,"530"
1042,"623"
1043,"584"
1044,"628"
1045,"630"
1046,"618"
1047,"620"
1048,"655"
1049,"678"
1050,"611"
1051,"638"
1052,"649"
1053,"612"
1054,"579"
1055,"611"
1056,"570"
1057,"528"
1058,"485"
1059,"480"
1060,"454"
1061,"410"
1062,"468"
1063,"399"
1064,"426"
1065,"434"
1066,"399"
1067,"415"
1068,"376"
1069,"347"
1070,"346"
1071,"346"
1072,"333"
1073,"336"
1074,"366"
1075,"371"
1076,"348"
1077,"324"
1078,"351"
1079,"299"
1080,"339"
1081,"300"
1082,"330"
1083,"303"
1084,"294"
1085,"277"
1086,"326"
1087,"292"
1088,"306"
1089,"290"
1090,"300"
1091,"292"
1092,"298"
1093,"263"
1094,"279"
1095,"255"
1096,"301"
1097,"239"
1098,"267"
1099,"238"
1100,"260"
1101,"250"
1102,"281"
1103,"258"
1104,"262"
1105,"218"
1106,"250"
1107,"239"
1108,"284"
1109,"246"
1110,"253"
1111,"231"
1112,"256"
1113,"249"
1114,"240"
1115,"256"
1116,"259"
1117,"242"
1118,"277"
1119,"271"
1120,"294"
1121,"275"
1122,"290"
1123,"332"
1124,"311"
1125,"347"
1126,"315"
1127,"351"
1128,"306"
1129,"339"
1130,"308"
1131,"309"
1132,"260"
1133,"287"
1134,"273"
1135,"285"
1136,"252"
1137,"238"
1138,"249"
1139,"221"
1140,"244"
1141,"252"
1142,"241"
1143,"244"
1144,"229"
1145,"217"
1146,"231"
1147,"243"
1148,"218"
1149,"215"
1150,"246"
1151,"231"
1152,"228"
1153,"234"
1154,"225"
1155,"222"
1156,"211"
1157,"243"
1158,"209"
1159,"218"
1160,"217"
1161,"228"
1162,"193"
1163,"193"
1164,"226"
1165,"210"
1166,"222"
1167,"180"
1168,"231"
1169,"213"
1170,"206"
1171,"227"
1172,"212"
1173,"203"
1174,"218"
1175,"211"
1176,"194"
1177,"242"
1178,"212"
1179,"242"
1180,"235"
1181,"236"
1182,"232"
1183,"243"
1184,"190"
1185,"233"
1186,"225"
1187,"197"
1188,"233"
1189,"231"
1190,"187"
1191,"183"
1192,"199"
1193,"197"
1194,"188"
1195,"197"
1196,"199"
1197,"191"
1198,"182"
1199,"200"
1200,"203"
1201,"200"
1202,"199"
1203,"163"
1204,"185"
1205,"186"
1206,"193"
1207,"186"
1208,"196"
1209,"187"
1210,"200"
1211,"167"
1212,"192"
1213,"168"
1214,"208"
1215,"179"
1216,"190"
1217,"162"
1218,"210"
1219,"170"
1220,"201"
1221,"195"
1222,"181"
1223,"201"
1224,"180"
1225,"176"
1226,"169"
1227,"186"
1228,"169"
1229,"180"
1230,"183"
1231,"177"
1232,"189"
1233,"169"
1234,"162"
1235,"185"
1236,"174"
1237,"191"
1238,"168"
1239,"159"
1240,"196"
1241,"169"
1242,"168"
1243,"177"
1244,"177"
1245,"167"
1246,"167"
1247,"155"
1248,"200"
1249,"161"
1250,"169"
1251,"175"
1252,"172"
1253,"171"
1254,"201"
1255,"183"
1256,"188"
1257,"188"
1258,"171"
1259,"176"
1260,"167"
1261,"197"
1262,"151"
1263,"157"
1264,"164"
1265,"155"
1266,"163"
1267,"169"
1268,"182"
1269,"159"
1270,"142"
1271,"163"
1272,"164"
1273,"166"
1274,"149"
1275,"183"
1276,"157"
1277,"155"
1278,"173"
1279,"140"
1280,"165"
1281,"156"
1282,"176"
1283,"140"
1284,"143"
1285,"167"
1286,"165"
1287,"143"
1288,"146"
1289,"161"
1290,"155"
1291,"159"
1292,"150"
1293,"151"
1294,"153"
1295,"164"
1296,"146"
1297,"158"
1298,"154"
1299,"157"
1300,"143"
1301,"151"
1302,"161"
1303,"150"
1304,"138"
1305,"123"
1306,"149"
1307,"159"
1308,"131"
1309,"149"
1310,"142"
1311,"135"
1312,"153"
1313,"162"
1314,"126"
1315,"140"
1316,"137"
1317,"134"
1318,"128"
1319,"153"
1320,"125"
1321,"152"
1322,"136"
1323,"138"
1324,"121"
1325,"117"
1326,"139"
1327,"132"
1328,"125"
1329,"146"
1330,"150"
1331,"117"
1332,"149"
1333,"137"
1334,"123"
1335,"121"
1336,"132"
1337,"132"
1338,"143"
1339,"123"
1340,"119"
1341,"132"
1342,"149"
1343,"131"
1344,"138"
1345,"146"
1346,"114"
1347,"126"
1348,"139"
1349,"126"
1350,"126"
1351,"122"
1352,"124"
1353,"134"
1354,"122"
1355,"116"
1356,"126"
1357,"131"
1358,"134"
1359,"128"
1360,"122"
1361,"145"
1362,"127"
1363,"137"
1364,"111"
1365,"118"
1366,"111"
1367,"104"
1368,"109"
1369,"119"
1370,"128"
1371,"143"
1372,"126"
1373,"120"
1374,"119"
1375,"111"
1376,"117"
1377,"103"
1378,"113"
1379,"116"
1380,"127"
1381,"114"
1382,"112"
1383,"124"
1384,"134"
1385,"119"
1386,"125"
1387,"117"
1388,"102"
1389,"106"
1390,"116"
1391,"109"
1392,"105"
1393,"109"
1394,"110"
1395,"112"
1396,"110"
1397,"110"
1398,"121"
1399,"117"
1400,"97"
1401,"111"
1402,"107"
1403,"116"
1404,"114"
1405,"107"
1406,"126"
1407,"104"
1408,"97"
1409,"102"
1410,"95"
1411,"112"
1412,"99"
1413,"116"
1414,"115"
1415,"104"
1416,"102"
1417,"109"
1418,"102"
1419,"110"
1420,"116"
1421,"129"
1422,"83"
1423,"90"
1424,"120"
1425,"116"
1426,"104"
1427,"75"
1428,"94"
1429,"115"
1430,"93"
1431,"106"
1432,"104"
1433,"102"
1434,"111"
1435,"107"
1436,"89"
1437,"94"
1438,"89"
1439,"90"
1440,"97"
1441,"85"
1442,"99"
1443,"90"
1444,"94"
1445,"84"
1446,"85"
1447,"95"
1448,"102"
1449,"96"
1450,"102"
1451,"82"
1452,"96"
1453,"98"
1454,"85"
1455,"89"
1456,"79"
1457,"94"
1458,"104"
1459,"106"
1460,"78"
1461,"108"
1462,"97"
1463,"96"
1464,"101"
1465,"86"
1466,"96"
1467,"83"
1468,"68"
1469,"71"
1470,"77"
1471,"92"
1472,"68"
1473,"86"
1474,"83"
1475,"93"
1476,"81"
1477,"62"
1478,"70"
1479,"77"
1480,"89"
1481,"65"
1482,"88"
1483,"104"
1484,"100"
1485,"71"
1486,"78"
1487,"97"
1488,"98"
1489,"79"
1490,"72"
1491,"91"
1492,"75"
1493,"76"
1494,"81"
1495,"65"
1496,"76"
1497,"66"
1498,"67"
1499,"82"
1500,"72"
1501,"65"
1502,"72"
1503,"67"
1504,"64"
1505,"73"
1506,"70"
1507,"73"
1508,"84"
1509,"77"
1510,"73"
1511,"57"
1512,"67"
1513,"72"
1514,"60"
1515,"66"
1516,"62"
1517,"59"
1518,"69"
1519,"71"
1520,"60"
1521,"82"
1522,"54"
1523,"73"
1524,"77"
1525,"75"
1526,"59"
1527,"64"
1528,"58"
1529,"59"
1530,"65"
1531,"68"
1532,"75"
1533,"55"
1534,"37"
1535,"55"
1536,"57"
1537,"61"
1538,"63"
1539,"73"
1540,"69"
1541,"50"
1542,"67"
1543,"69"
1544,"77"
1545,"71"
1546,"51"
1547,"59"
1548,"60"
1549,"54"
1550,"50"
1551,"51"
1552,"55"
1553,"53"
1554,"40"
1555,"57"
1556,"52"
1557,"39"
1558,"51"
1559,"48"
1560,"50"
1561,"72"
1562,"48"
1563,"52"
1564,"54"
1565,"51"
1566,"60"
1567,"55"
1568,"59"
1569,"52"
1570,"57"
1571,"54"
1572,"50"
1573,"54"
1574,"52"
1575,"41"
1576,"32"
1577,"35"
1578,"50"
1579,"64"
1580,"53"
1581,"38"
1582,"52"
1583,"50"
1584,"46"
1585,"44"
1586,"46"
1587,"40"
1588,"48"
1589,"52"
1590,"38"
1591,"39"
1592,"52"
1593,"58"
1594,"49"
1595,"52"
1596,"50"
1597,"44"
1598,"35"
1599,"36"
1600,"40"
1601,"39"
1602,"51"
1603,"35"
1604,"47"
1605,"34"
1606,"50"
1607,"44"
1608,"32"
1609,"43"
1610,"46"
1611,"42"
1612,"52"
1613,"34"
1614,"32"
1615,"40"
1616,"43"
1617,"41"
1618,"44"
1619,"47"
1620,"23"
1621,"34"
1622,"29"
1623,"38"
1624,"36"
1625,"36"
1626,"30"
1627,"37"
1628,"35"
1629,"29"
1630,"25"
1631,"35"
1632,"27"
1633,"28"
1634,"34"
1635,"42"
1636,"31"
1637,"31"
1638,"24"
1639,"27"
1640,"29"
1641,"30"
1642,"32"
1643,"29"
1644,"24"
1645,"18"
1646,"23"
1647,"35"
1648,"30"
1649,"32"
1650,"26"
1651,"31"
1652,"27"
1653,"17"
1654,"16"
1655,"24"
1656,"24"
1657,"23"
1658,"30"
1659,"26"
1660,"21"
1661,"25"
1662,"17"
1663,"29"
1664,"23"
1665,"26"
1666,"19"
1667,"19"
1668,"27"
1669,"25"
1670,"18"
1671,"12"
1672,"21"
1673,"22"
1674,"22"
1675,"13"
1676,"19"
1677,"15"
1678,"22"
1679,"17"
1680,"12"
1681,"20"
1682,"13"
1683,"22"
1684,"15"
1685,"19"
1686,"11"
1687,"20"
1688,"11"
1689,"22"
1690,"9"
1691,"21"
1692,"23"
1693,"14"
1694,"7"
1695,"17"
1696,"17"
1697,"16"
1698,"15"
1699,"12"
1700,"18"
1701,"18"
1702,"13"
1703,"12"
1704,"11"
1705,"9"
1706,"12"
1707,"9"
1708,"10"
1709,"11"
1710,"8"
1711,"9"
1712,"9"
1713,"7"
1714,"8"
1715,"13"
1716,"12"
1717,"12"
1718,"8"
1719,"11"
1720,"11"
1721,"11"
1722,"15"
1723,"15"
1724,"12"
1725,"9"
1726,"11"
1727,"5"
1728,"11"
1729,"7"
1730,"8"
1731,"8"
1732,"6"
1733,"8"
1734,"6"
1735,"7"
1736,"11"
1737,"6"
1738,"5"
1739,"6"
1740,"5"
1741,"3"
1742,"2"
1743,"7"
1744,"6"
1745,"6"
1746,"6"
1747,"4"
1748,"3"
1749,"1"
1750,"2"
1751,"4"
1752,"4"
1753,"6"
1754,"1"
1755,"4"
1756,"3"
1757,"10"
1758,"4"
1759,"5"
1760,"4"
1761,"3"
1762,"6"
1763,"7"
1764,"7"
1765,"3"
1766,"2"
1767,"2"
1768,"6"
1769,"2"
1770,"2"
1771,"2"
1772,"5"
1773,"4"
1774,"4"
1775,"3"
1776,"5"
1777,"4"
1778,"3"
1779,"2"
1780,"5"
1781,"2"
1782,"3"
1783,"3"
1784,"1"
1785,"2"
1786,"0"
1787,"4"
1788,"1"
1789,"0"
1790,"4"
1791,"5"
1792,"0"
1793,"2"
1794,"4"
1795,"2"
1796,"1"
1797,"2"
1798,"3"
1799,"1"
1800,"4"
1801,"4"
1802,"1"
1803,"2"
1804,"2"
1805,"1"
1806,"2"
1807,"2"
1808,"2"
1809,"3"
1810,"3"
1811,"3"
1812,"2"
1813,"3"
1814,"2"
1815,"1"
1816,"1"
1817,"0"
1818,"3"
1819,"1"
1820,"2"
1821,"0"
1822,"2"
1823,"0"
1824,"2"
1825,"1"
1826,"1"
1827,"0"
1828,"0"
1829,"3"
1830,"1"
1831,"1"
1832,"0"
1833,"1"
1834,"0"
1835,"0"
1836,"1"
1837,"2"
1838,"0"
1839,"3"
1840,"0"
1841,"0"
1842,"1"
1843,"1"
1844,"1"
1845,"3"
1846,"1"
1847,"1"
1848,"0"
1849,"0"
1850,"1"
1851,"1"
1852,"1"
1853,"0"
1854,"1"
1855,"0"
1856,"1"
1857,"0"
1858,"1"
1859,"3"
1860,"0"
1861,"1"
1862,"3"
1863,"2"
1864,"3"
1865,"1"
1866,"0"
1867,"1"
1868,"0"
1869,"2"
1870,"1"
1871,"1"
1872,"1"
1873,"0"
1874,"0"
1875,"2"
1876,"2"
1877,"2"
1878,"1"
1879,"1"
1880,"0"
1881,"0"
1882,"2"
1883,"0"
1884,"2"
1885,"0"
1886,"1"
1887,"0"
1888,"0"
1889,"1"
1890,"0"
1891,"0"
1892,"1"
1893,"1"
1894,"0"
1895,"2"
1896,"1"
1897,"0"
1898,"1"
1899,"1"
1900,"0"
1901,"1"
1902,"2"
1903,"0"
1904,"0"
1905,"1"
1906,"1"
1907,"3"
1908,"0"
1909,"0"
1910,"0"
1911,"0"
1912,"0"
1913,"0"
1914,"0"
1915,"0"
1916,"1"
1917,"0"
1918,"1"
1919,"0"
1920,"0"
1921,"1"
1922,"1"
1923,"2"
1924,"1"
1925,"1"
1926,"0"
1927,"0"
1928,"0"
1929,"0"
1930,"1"
1931,"0"
1932,"0"
1933,"0"
1934,"3"
1935,"0"
1936,"0"
1937,"0"
1938,"0"
1939,"0"
1940,"0"
1941,"0"
1942,"1"
1943,"0"
1944,"2"
1945,"1"
1946,"1"
1947,"0"
1948,"1"
1949,"0"
1950,"0"
1951,"0"
1952,"0"
1953,"1"
1954,"0"
1955,"0"
1956,"1"
1957,"0"
1958,"0"
1959,"0"
1960,"0"
1961,"0"
1962,"0"
1963,"1"
1964,"1"
1965,"0"
1966,"0"
1967,"0"
1968,"0"
1969,"0"
1970,"0"
1971,"1"
1972,"0"
1973,"0"
1974,"0"
1975,"0"
1976,"0"
1977,"0"
1978,"0"
1979,"0"
1980,"0"
1981,"0"
1982,"0"
1983,"0"
1984,"1"
1985,"0"
1986,"0"
1987,"0"
1988,"0"
1989,"0"
1990,"0"
1991,"0"
1992,"0"
1993,"0"
1994,"0"
1995,"1"
1996,"0"
1997,"0"
1998,"0"
1999,"0"
2000,"0"
2001,"0"
2002,"0"
2003,"0"
2004,"1"
2005,"0"
2006,"0"
2007,"1"
2008,"0"
2009,"0"
2010,"0"
2011,"0"
2012,"0"
2013,"0"
2014,"0"
2015,"1"
2016,"0"
2017,"0"
2018,"0"
2019,"0"
2020,"0"
2021,"0"
2022,"0"
2023,"0"
2024,"0"
2025,"1"
2026,"0"
2027,"0"
2028,"0"
2029,"0"
2030,"0"
2031,"0"
2032,"0"
2033,"0"
2034,"0"
2035,"0"
2036,"0"
2037,"0"
2038,"0"
2039,"0"
2040,"0"
2041,"0"
2042,"0"
2043,"0"
2044,"0"
2045,"0"
2046,"0"
2047,"0"


