Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"AL-0102 4phi 1"
Duration Time,60.257
Ambient Temperature,"98.1"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"513716"
Raw Accumulated Counts,"529027"
Valid Count Last Packet,"8095"
Raw Count Last Packet,"8301"
Live Time,59.028023
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,19.7949
Number of Channels,2048
Vacuum,1020
Channel#,Intensity
0,"1728"
1,"1472"
2,"993"
3,"516"
4,"212"
5,"72"
6,"26"
7,"0"
8,"2"
9,"1"
10,"1"
11,"0"
12,"0"
13,"0"
14,"2"
15,"0"
16,"0"
17,"0"
18,"0"
19,"0"
20,"0"
21,"0"
22,"23"
23,"63"
24,"95"
25,"113"
26,"120"
27,"119"
28,"101"
29,"129"
30,"110"
31,"110"
32,"107"
33,"96"
34,"104"
35,"102"
36,"104"
37,"114"
38,"107"
39,"104"
40,"109"
41,"112"
42,"96"
43,"107"
44,"123"
45,"114"
46,"116"
47,"124"
48,"121"
49,"100"
50,"117"
51,"109"
52,"114"
53,"100"
54,"111"
55,"110"
56,"96"
57,"100"
58,"103"
59,"125"
60,"105"
61,"111"
62,"112"
63,"107"
64,"93"
65,"89"
66,"96"
67,"90"
68,"101"
69,"76"
70,"72"
71,"101"
72,"100"
73,"98"
74,"111"
75,"121"
76,"92"
77,"102"
78,"84"
79,"97"
80,"98"
81,"98"
82,"120"
83,"150"
84,"183"
85,"192"
86,"202"
87,"188"
88,"174"
89,"139"
90,"118"
91,"109"
92,"103"
93,"113"
94,"88"
95,"90"
96,"84"
97,"88"
98,"110"
99,"110"
100,"105"
101,"104"
102,"95"
103,"96"
104,"106"
105,"88"
106,"90"
107,"103"
108,"77"
109,"100"
110,"111"
111,"128"
112,"161"
113,"202"
114,"179"
115,"198"
116,"215"
117,"182"
118,"173"
119,"179"
120,"164"
121,"175"
122,"176"
123,"155"
124,"172"
125,"204"
126,"290"
127,"366"
128,"476"
129,"749"
130,"996"
131,"1388"
132,"1695"
133,"1933"
134,"1959"
135,"1877"
136,"1663"
137,"1449"
138,"1309"
139,"1255"
140,"1376"
141,"1399"
142,"1470"
143,"1587"
144,"1654"
145,"1789"
146,"1842"
147,"1821"
148,"1683"
149,"1373"
150,"1007"
151,"689"
152,"482"
153,"360"
154,"289"
155,"275"
156,"324"
157,"308"
158,"364"
159,"357"
160,"403"
161,"493"
162,"612"
163,"679"
164,"735"
165,"704"
166,"580"
167,"476"
168,"400"
169,"280"
170,"218"
171,"172"
172,"154"
173,"142"
174,"161"
175,"171"
176,"242"
177,"265"
178,"345"
179,"415"
180,"461"
181,"604"
182,"597"
183,"652"
184,"582"
185,"532"
186,"406"
187,"338"
188,"272"
189,"212"
190,"183"
191,"179"
192,"161"
193,"212"
194,"182"
195,"234"
196,"220"
197,"263"
198,"241"
199,"225"
200,"266"
201,"243"
202,"231"
203,"227"
204,"197"
205,"218"
206,"207"
207,"224"
208,"191"
209,"214"
210,"218"
211,"214"
212,"220"
213,"211"
214,"232"
215,"240"
216,"235"
217,"259"
218,"321"
219,"408"
220,"491"
221,"593"
222,"723"
223,"750"
224,"755"
225,"762"
226,"632"
227,"511"
228,"466"
229,"385"
230,"385"
231,"308"
232,"323"
233,"263"
234,"288"
235,"278"
236,"301"
237,"261"
238,"237"
239,"300"
240,"292"
241,"296"
242,"328"
243,"313"
244,"376"
245,"362"
246,"339"
247,"328"
248,"327"
249,"298"
250,"280"
251,"260"
252,"294"
253,"274"
254,"267"
255,"285"
256,"285"
257,"299"
258,"313"
259,"293"
260,"296"
261,"285"
262,"305"
263,"269"
264,"283"
265,"302"
266,"296"
267,"328"
268,"337"
269,"321"
270,"321"
271,"315"
272,"325"
273,"350"
274,"330"
275,"300"
276,"331"
277,"325"
278,"310"
279,"341"
280,"335"
281,"362"
282,"346"
283,"332"
284,"333"
285,"357"
286,"364"
287,"383"
288,"398"
289,"422"
290,"484"
291,"559"
292,"511"
293,"539"
294,"538"
295,"523"
296,"492"
297,"442"
298,"464"
299,"377"
300,"349"
301,"397"
302,"410"
303,"416"
304,"467"
305,"457"
306,"485"
307,"533"
308,"693"
309,"943"
310,"1464"
