Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"AL-0102 4phi 2"
497,"274"
498,"273"
499,"296"
500,"313"
501,"293"
502,"321"
503,"317"
504,"306"
505,"309"
506,"268"
507,"288"
508,"332"
509,"286"
510,"283"
511,"280"
512,"300"
513,"273"
514,"318"
515,"304"
516,"295"
517,"286"
518,"321"
519,"309"
520,"327"
521,"312"
522,"309"
523,"321"
524,"350"
525,"333"
526,"301"
527,"311"
528,"322"
529,"313"
530,"318"
531,"292"
532,"289"
533,"314"
534,"295"
535,"302"
536,"307"
537,"304"
538,"279"
539,"273"
540,"293"
541,"275"
542,"271"
543,"290"
544,"281"
545,"262"
546,"278"
547,"305"
548,"265"
549,"286"
550,"284"
551,"276"
552,"296"
553,"280"
554,"292"
555,"276"
556,"310"
557,"253"
558,"271"
559,"287"
560,"294"
561,"267"
562,"283"
563,"313"
564,"250"
565,"299"
566,"292"
567,"242"
568,"281"
569,"287"
570,"267"
571,"267"
572,"258"
573,"268"
574,"274"
575,"268"
576,"287"
577,"282"
578,"279"
579,"269"
580,"252"
581,"288"
582,"261"
583,"248"
584,"291"
585,"262"
586,"276"
587,"271"
588,"269"
589,"296"
590,"283"
591,"243"
592,"286"
593,"260"
594,"277"
595,"257"
596,"258"
597,"266"
598,"272"
599,"269"
600,"276"
601,"255"
602,"267"
603,"254"
604,"252"
605,"271"
606,"276"
607,"275"
608,"252"
609,"279"
610,"246"
611,"284"
612,"262"
613,"249"
614,"295"
615,"244"
616,"289"
617,"257"
618,"267"
619,"266"
620,"266"
621,"268"
622,"275"
623,"283"
624,"276"
625,"296"
626,"330"
627,"279"
628,"272"
629,"286"
630,"261"
631,"292"
632,"315"
633,"265"
634,"285"
635,"262"
636,"262"
637,"251"
638,"260"
639,"275"
640,"292"
641,"258"
642,"280"
643,"261"
644,"284"
645,"275"
646,"289"
647,"266"
648,"262"
649,"253"
650,"253"
651,"258"
652,"253"
653,"245"
654,"288"
655,"266"
656,"301"
657,"287"
658,"274"
659,"331"
660,"340"
661,"348"
662,"293"
663,"360"
664,"347"
665,"352"
666,"348"
667,"314"
668,"328"
669,"280"
670,"268"
671,"245"
672,"258"
673,"252"
674,"254"
675,"217"
676,"257"
677,"235"
678,"225"
679,"238"
680,"242"
681,"259"
682,"237"
683,"222"
684,"231"
685,"244"
686,"223"
687,"224"
688,"248"
689,"216"
690,"254"
691,"222"
692,"263"
693,"265"
694,"263"
695,"296"
696,"269"
697,"301"
698,"317"
699,"303"
700,"304"
701,"314"
702,"351"
703,"364"
704,"322"
705,"301"
706,"291"
707,"292"
708,"251"
709,"249"
710,"272"
711,"264"
712,"225"
713,"232"
714,"222"
715,"226"
716,"210"
717,"213"
718,"209"
719,"236"
720,"189"
721,"200"
722,"233"
723,"211"
724,"224"
725,"235"
726,"218"
727,"220"
728,"238"
729,"249"
730,"247"
731,"229"
732,"224"
733,"252"
734,"256"
735,"254"
736,"266"
737,"289"
738,"287"
739,"294"
740,"316"
741,"298"
742,"318"
743,"300"
744,"299"
745,"263"
746,"245"
747,"281"
748,"248"
749,"228"
750,"228"
751,"265"
752,"223"
753,"230"
754,"217"
755,"235"
756,"232"
757,"205"
758,"229"
759,"210"
760,"223"
761,"229"
762,"206"
763,"239"
764,"216"
765,"231"
766,"217"
767,"260"
768,"267"
769,"272"
770,"344"
771,"390"
772,"465"
773,"642"
774,"702"
775,"920"
776,"1103"
777,"1233"
778,"1387"
779,"1632"
780,"1717"
781,"1777"
782,"1800"
783,"1695"
784,"1579"
785,"1475"
786,"1216"
787,"1005"
788,"876"
789,"652"
790,"592"
791,"498"
792,"369"
793,"305"
794,"251"
795,"255"
796,"221"
797,"219"
798,"187"
799,"211"
800,"202"
801,"201"
802,"198"
803,"181"
804,"199"
805,"206"
806,"211"
807,"214"
808,"214"
809,"208"
810,"212"
811,"214"
812,"196"
813,"200"
814,"200"
815,"215"
816,"190"
817,"222"
818,"201"
819,"185"
820,"218"
821,"214"
822,"246"
823,"203"
824,"193"
825,"214"
826,"224"
827,"190"
828,"192"
829,"208"
830,"229"
831,"225"
832,"192"
833,"216"
834,"188"
835,"192"
836,"195"
837,"201"
838,"199"
839,"173"
840,"187"
841,"191"
842,"202"
843,"178"
844,"213"
845,"185"
846,"223"
847,"214"
848,"179"
849,"227"
850,"183"
851,"184"
852,"203"
853,"202"
854,"202"
855,"200"
856,"196"
857,"185"
858,"196"
859,"210"
860,"181"
861,"183"
862,"212"
863,"217"
864,"219"
865,"208"
866,"211"
867,"255"
868,"244"
869,"267"
870,"267"
871,"317"
872,"319"
873,"384"
874,"425"
875,"417"
876,"444"
877,"473"
878,"434"
879,"419"
880,"415"
881,"372"
882,"335"
883,"327"
884,"290"
885,"288"
886,"283"
887,"242"
888,"277"
889,"230"
890,"248"
891,"264"
892,"255"
893,"266"
894,"255"
895,"231"
896,"257"
897,"230"
898,"260"
899,"256"
900,"232"
901,"250"
902,"228"
903,"235"
904,"244"
905,"239"
906,"289"
907,"277"
908,"247"
909,"269"
910,"291"
911,"271"
912,"329"
913,"335"
914,"301"
915,"381"
916,"388"
917,"347"
918,"405"
919,"395"
920,"431"
921,"447"
922,"453"
923,"496"
924,"501"
925,"503"
926,"528"
927,"572"
928,"548"
929,"576"
930,"610"
931,"643"
932,"622"
933,"642"
934,"645"
935,"644"
936,"660"
937,"609"
938,"654"
939,"603"
940,"591"
941,"556"
942,"556"
943,"597"
944,"543"
945,"535"
946,"535"
947,"556"
948,"497"
949,"447"
950,"485"
951,"495"
952,"451"
953,"411"
954,"391"
955,"386"
956,"376"
957,"362"
958,"348"
959,"337"
960,"323"
961,"302"
962,"282"
963,"281"
964,"258"
965,"265"
966,"230"
967,"241"
968,"231"
969,"240"
970,"222"
971,"218"
972,"233"
973,"192"
974,"196"
975,"211"
976,"204"
977,"196"
978,"182"
979,"163"
980,"206"
981,"160"
982,"155"
983,"200"
984,"176"
985,"173"
986,"166"
987,"166"
988,"189"
989,"217"
990,"216"
991,"228"
992,"223"
993,"255"
994,"262"
995,"288"
996,"314"
997,"329"
998,"344"
999,"373"
1000,"385"
1001,"386"
1002,"383"
1003,"373"
1004,"343"
1005,"343"
1006,"306"
1007,"284"
1008,"288"
1009,"243"
1010,"205"
1011,"208"
1012,"170"
1013,"163"
1014,"183"
1015,"168"
1016,"140"
1017,"145"
1018,"146"
1019,"126"
1020,"155"
1021,"158"
1022,"157"
1023,"160"
1024,"168"
1025,"163"
1026,"152"
1027,"183"
1028,"174"
1029,"169"
1030,"192"
1031,"187"
1032,"162"
1033,"218"
1034,"213"
1035,"210"
1036,"244"
1037,"226"
1038,"216"
1039,"224"
1040,"257"
1041,"247"
1042,"276"
1043,"278"
1044,"295"
1045,"294"
1046,"277"
1047,"293"
1048,"325"
1049,"273"
1050,"299"
1051,"311"
1052,"272"
1053,"281"
1054,"283"
1055,"275"
1056,"230"
1057,"216"
1058,"220"
1059,"160"
1060,"180"
1061,"191"
1062,"183"
1063,"166"
1064,"159"
1065,"166"
1066,"127"
1067,"164"
1068,"168"
1069,"142"
1070,"142"
1071,"136"
1072,"145"
1073,"136"
1074,"117"
1075,"137"
1076,"133"
1077,"128"
1078,"120"
1079,"121"
1080,"119"
1081,"124"
1082,"127"
1083,"135"
1084,"141"
1085,"134"
1086,"115"
1087,"121"
1088,"111"
1089,"113"
1090,"99"
1091,"114"
1092,"131"
1093,"113"
1094,"119"
1095,"121"
1096,"106"
1097,"106"
1098,"115"
1099,"104"
1100,"107"
1101,"104"
1102,"100"
1103,"115"
1104,"102"
1105,"120"
1106,"110"
1107,"109"
1108,"97"
1109,"105"
1110,"103"
1111,"89"
1112,"86"
1113,"97"
1114,"102"
1115,"94"
1116,"90"
1117,"103"
1118,"104"
1119,"110"
1120,"107"
1121,"102"
1122,"106"
1123,"113"
1124,"115"
1125,"122"
1126,"116"
1127,"144"
1128,"129"
1129,"106"
1130,"115"
1131,"116"
1132,"108"
1133,"120"
1134,"101"
1135,"108"
1136,"114"
1137,"127"
1138,"105"
1139,"121"
1140,"130"
1141,"103"
1142,"103"
1143,"115"
1144,"117"
1145,"113"
1146,"99"
1147,"107"
1148,"118"
1149,"108"
1150,"118"
1151,"110"
1152,"110"
1153,"110"
1154,"114"
1155,"83"
1156,"94"
1157,"76"
1158,"102"
1159,"88"
1160,"82"
1161,"74"
1162,"84"
1163,"82"
1164,"64"
1165,"90"
1166,"88"
1167,"80"
1168,"97"
1169,"74"
1170,"91"
1171,"87"
1172,"92"
1173,"77"
1174,"81"
1175,"88"
1176,"87"
1177,"103"
1178,"91"
1179,"95"
1180,"91"
1181,"84"
1182,"102"
1183,"86"
1184,"109"
1185,"107"
1186,"79"
1187,"88"
1188,"84"
1189,"81"
1190,"89"
1191,"80"
1192,"83"
1193,"90"
1194,"79"
1195,"84"
1196,"74"
1197,"78"
1198,"77"
1199,"86"
1200,"78"
1201,"87"
1202,"81"
1203,"85"
1204,"75"
1205,"71"
1206,"74"
1207,"61"
1208,"93"
1209,"68"
1210,"78"
1211,"65"
1212,"51"
1213,"69"
1214,"73"
1215,"66"
1216,"71"
1217,"72"
1218,"88"
1219,"80"
1220,"63"
1221,"69"
1222,"69"
1223,"68"
1224,"82"
1225,"66"
1226,"61"
1227,"56"
1228,"71"
1229,"78"
1230,"65"
1231,"65"
1232,"72"
1233,"74"
1234,"63"
1235,"68"
1236,"56"
1237,"67"
1238,"61"
1239,"78"
1240,"72"
1241,"75"
1242,"72"
1243,"81"
1244,"58"
1245,"62"
1246,"60"
1247,"74"
1248,"75"
1249,"70"
1250,"78"
1251,"69"
1252,"76"
1253,"63"
1254,"64"
1255,"67"
1256,"68"
1257,"58"
1258,"65"
1259,"68"
1260,"65"
1261,"57"
1262,"52"
1263,"81"
1264,"68"
1265,"55"
1266,"66"
1267,"58"
1268,"63"
1269,"79"
1270,"72"
1271,"65"
1272,"62"
1273,"64"
1274,"56"
1275,"64"
1276,"54"
1277,"63"
1278,"76"
1279,"65"
1280,"75"
1281,"62"
1282,"74"
1283,"59"
1284,"56"
1285,"64"
1286,"69"
1287,"57"
1288,"62"
1289,"52"
1290,"44"
1291,"54"
1292,"60"
1293,"71"
1294,"66"
1295,"56"
1296,"71"
1297,"66"
1298,"53"
1299,"70"
1300,"59"
1301,"56"
1302,"51"
1303,"66"
1304,"64"
1305,"51"
1306,"58"
1307,"54"
1308,"67"
1309,"43"
1310,"46"
1311,"50"
1312,"55"
1313,"63"
1314,"54"
1315,"50"
1316,"50"
1317,"52"
1318,"60"
1319,"53"
1320,"50"
1321,"50"
1322,"55"
1323,"50"
1324,"59"
1325,"53"
1326,"43"
1327,"47"
1328,"54"
1329,"52"
1330,"53"
1331,"44"
1332,"47"
1333,"46"
1334,"48"
1335,"47"
1336,"54"
1337,"49"
1338,"50"
1339,"42"
1340,"44"
1341,"57"
1342,"50"
1343,"53"
1344,"53"
1345,"57"
1346,"45"
1347,"46"
1348,"41"
1349,"54"
1350,"53"
1351,"45"
1352,"50"
1353,"52"
1354,"59"
1355,"44"
1356,"43"
1357,"60"
1358,"48"
1359,"37"
1360,"58"
1361,"50"
1362,"54"
1363,"35"
1364,"50"
1365,"28"
1366,"57"
1367,"45"
1368,"44"
1369,"42"
1370,"44"
1371,"44"
1372,"43"
1373,"43"
1374,"38"
1375,"34"
1376,"35"
1377,"40"
1378,"62"
1379,"45"
1380,"31"
1381,"41"
1382,"56"
1383,"45"
1384,"52"
1385,"34"
1386,"46"
1387,"47"
1388,"30"
1389,"45"
1390,"42"
1391,"34"
1392,"39"
1393,"35"
1394,"34"
1395,"44"
1396,"29"
1397,"44"
1398,"29"
1399,"50"
1400,"42"
1401,"47"
1402,"40"
1403,"38"
1404,"37"
1405,"40"
1406,"48"
1407,"30"
1408,"39"
1409,"44"
1410,"36"
1411,"34"
1412,"51"
1413,"51"
1414,"30"
1415,"34"
1416,"33"
1417,"39"
1418,"30"
1419,"30"
1420,"35"
1421,"32"
1422,"36"
1423,"27"
1424,"47"
1425,"37"
1426,"44"
1427,"36"
1428,"30"
1429,"42"
1430,"46"
1431,"31"
1432,"32"
1433,"34"
1434,"35"
1435,"16"
1436,"45"
1437,"32"
1438,"39"
1439,"27"
1440,"35"
1441,"41"
1442,"28"
1443,"23"
1444,"39"
1445,"36"
1446,"36"
1447,"37"
1448,"36"
1449,"30"
1450,"22"
1451,"34"
1452,"30"
1453,"22"
1454,"30"
1455,"35"
1456,"34"
1457,"34"
1458,"39"
1459,"33"
1460,"33"
1461,"24"
1462,"42"
1463,"44"
1464,"32"
1465,"33"
1466,"30"
1467,"46"
1468,"30"
1469,"31"
1470,"41"
1471,"36"
1472,"29"
1473,"31"
1474,"29"
1475,"34"
1476,"20"
1477,"23"
1478,"34"
1479,"28"
1480,"26"
1481,"26"
1482,"42"
1483,"27"
1484,"28"
1485,"33"
1486,"28"
1487,"28"
1488,"24"
1489,"26"
1490,"27"
1491,"25"
1492,"19"
1493,"23"
1494,"30"
1495,"28"
1496,"25"
1497,"35"
1498,"23"
1499,"25"
1500,"25"
1501,"23"
1502,"26"
1503,"25"
1504,"19"
1505,"35"
1506,"23"
1507,"27"
1508,"22"
1509,"26"
1510,"16"
1511,"24"
1512,"17"
1513,"30"
1514,"21"
1515,"32"
1516,"25"
1517,"22"
1518,"26"
1519,"25"
1520,"28"
1521,"26"
1522,"26"
1523,"26"
1524,"20"
1525,"26"
1526,"33"
1527,"34"
1528,"24"
1529,"25"
1530,"26"
1531,"24"
1532,"19"
1533,"23"
1534,"30"
1535,"12"
1536,"28"
1537,"33"
1538,"23"
1539,"24"
1540,"17"
1541,"17"
1542,"19"
1543,"30"
1544,"17"
1545,"18"
1546,"22"
1547,"11"
1548,"21"
1549,"15"
1550,"31"
1551,"25"
1552,"10"
1553,"17"
1554,"14"
1555,"20"
1556,"19"
1557,"10"
1558,"20"
1559,"17"
1560,"17"
1561,"22"
1562,"12"
1563,"18"
1564,"16"
1565,"16"
1566,"13"
1567,"16"
1568,"17"
1569,"16"
1570,"24"
1571,"16"
1572,"21"
1573,"15"
1574,"17"
1575,"14"
1576,"22"
1577,"16"
1578,"19"
1579,"27"
1580,"12"
1581,"19"
1582,"14"
1583,"10"
1584,"16"
1585,"23"
1586,"13"
1587,"13"
1588,"18"
1589,"19"
1590,"13"
1591,"16"
1592,"11"
1593,"13"
1594,"13"
1595,"13"
1596,"12"
1597,"14"
1598,"12"
1599,"10"
1600,"18"
1601,"18"
1602,"6"
1603,"16"
1604,"13"
1605,"16"
1606,"18"
1607,"15"
1608,"22"
1609,"15"
1610,"16"
1611,"8"
1612,"9"
1613,"14"
1614,"14"
1615,"13"
1616,"9"
1617,"6"
1618,"12"
1619,"17"
1620,"15"
1621,"10"
1622,"11"
1623,"12"
1624,"15"
1625,"8"
1626,"9"
1627,"7"
1628,"7"
1629,"11"
1630,"11"
1631,"7"
1632,"6"
1633,"11"
1634,"8"
1635,"17"
1636,"6"
1637,"9"
1638,"7"
1639,"11"
1640,"6"
1641,"10"
1642,"15"
1643,"14"
1644,"9"
1645,"6"
1646,"9"
1647,"9"
1648,"9"
1649,"5"
1650,"12"
1651,"4"
1652,"3"
1653,"7"
1654,"7"
1655,"15"
1656,"9"
1657,"8"
1658,"1"
1659,"7"
1660,"11"
1661,"13"
1662,"6"
1663,"9"
1664,"7"
1665,"5"
1666,"8"
1667,"7"
1668,"5"
1669,"4"
1670,"5"
1671,"6"
1672,"5"
1673,"4"
1674,"1"
1675,"7"
1676,"5"
1677,"3"
1678,"0"
1679,"6"
1680,"2"
1681,"3"
1682,"4"
1683,"5"
1684,"9"
1685,"5"
1686,"7"
1687,"7"
1688,"5"
1689,"2"
1690,"4"
1691,"3"
1692,"3"
1693,"2"
1694,"4"
1695,"5"
1696,"5"
1697,"4"
1698,"6"
1699,"2"
1700,"3"
1701,"4"
1702,"5"
1703,"4"
1704,"3"
1705,"1"
1706,"0"
1707,"5"
1708,"3"
1709,"4"
1710,"5"
1711,"3"
1712,"6"
1713,"2"
1714,"2"
1715,"1"
1716,"2"
1717,"2"
1718,"4"
1719,"3"
1720,"4"
1721,"3"
1722,"1"
1723,"2"
1724,"2"
1725,"2"
1726,"0"
1727,"0"
1728,"2"
1729,"0"
1730,"2"
1731,"1"
1732,"1"
1733,"1"
1734,"2"
1735,"3"
1736,"2"
1737,"1"
1738,"0"
1739,"0"
1740,"2"
1741,"1"
1742,"2"
1743,"2"
1744,"1"
1745,"1"
1746,"2"
1747,"0"
1748,"0"
1749,"0"
1750,"0"
1751,"1"
1752,"1"
1753,"1"
1754,"0"
1755,"1"
1756,"2"
1757,"2"
1758,"3"
1759,"1"
1760,"0"
1761,"0"
1762,"0"
1763,"1"
1764,"3"
1765,"1"
1766,"1"
1767,"2"
1768,"0"
1769,"1"
1770,"1"
1771,"2"
1772,"0"
1773,"0"
1774,"0"
1775,"1"
1776,"2"
1777,"2"
1778,"0"
1779,"1"
1780,"0"
1781,"0"
1782,"1"
1783,"0"
1784,"2"
1785,"1"
1786,"1"
1787,"0"
1788,"0"
1789,"1"
1790,"0"
1791,"0"
1792,"0"
1793,"0"
1794,"1"
1795,"4"
1796,"0"
1797,"1"
1798,"0"
1799,"0"
1800,"2"
1801,"1"
1802,"0"
1803,"1"
1804,"1"
1805,"0"
1806,"1"
1807,"1"
1808,"1"
1809,"2"
1810,"2"
1811,"0"
1812,"1"
1813,"0"
1814,"0"
1815,"1"
1816,"0"
1817,"0"
1818,"0"
1819,"0"
1820,"1"
1821,"2"
1822,"0"
1823,"0"
1824,"0"
1825,"1"
1826,"0"
1827,"0"
1828,"0"
1829,"1"
1830,"0"
1831,"0"
1832,"0"
1833,"1"
1834,"1"
1835,"1"
1836,"1"
1837,"1"
1838,"0"
1839,"1"
1840,"0"
1841,"0"
1842,"0"
1843,"0"
1844,"0"
1845,"1"
1846,"0"
1847,"0"
1848,"0"
1849,"0"
1850,"1"
1851,"0"
1852,"0"
1853,"0"
1854,"0"
1855,"0"
1856,"2"
1857,"0"
1858,"0"
1859,"0"
1860,"0"
1861,"1"
1862,"0"
1863,"1"
1864,"0"
1865,"0"
1866,"0"
1867,"0"
1868,"0"
1869,"0"
1870,"1"
1871,"0"
1872,"0"
1873,"0"
1874,"0"
1875,"2"
1876,"0"
1877,"0"
1878,"0"
1879,"0"
1880,"0"
1881,"1"
1882,"0"
1883,"0"
1884,"1"
1885,"0"
1886,"0"
1887,"1"
1888,"0"
1889,"0"
1890,"1"
1891,"0"
1892,"0"
1893,"0"
1894,"0"
1895,"0"
1896,"0"
1897,"0"
1898,"0"
1899,"0"
1900,"0"
1901,"0"
1902,"0"
1903,"0"
1904,"0"
1905,"1"
1906,"0"
1907,"0"
1908,"0"
1909,"0"
1910,"0"
1911,"0"
1912,"0"
1913,"0"
1914,"0"
1915,"0"
1916,"1"
1917,"0"
1918,"0"
1919,"0"
1920,"0"
1921,"0"
1922,"0"
1923,"0"
1924,"0"
1925,"0"
1926,"0"
1927,"0"
1928,"0"
1929,"1"
1930,"0"
1931,"1"
1932,"0"
1933,"0"
1934,"0"
1935,"0"
1936,"0"
1937,"0"
1938,"0"
1939,"0"
1940,"0"
1941,"0"
1942,"0"
1943,"0"
1944,"1"
1945,"0"
1946,"2"
1947,"0"
1948,"0"
1949,"0"
1950,"0"
1951,"0"
1952,"1"
1953,"0"
1954,"0"
1955,"0"
1956,"0"
1957,"0"
1958,"0"
1959,"0"
1960,"0"
1961,"0"
1962,"0"
1963,"0"
1964,"0"
1965,"0"
1966,"0"
1967,"0"
1968,"0"
1969,"0"
1970,"0"
1971,"0"
1972,"0"
1973,"0"
1974,"0"
1975,"0"
1976,"0"
1977,"0"
1978,"0"
1979,"0"
1980,"0"
1981,"0"
1982,"0"
1983,"0"
1984,"0"
1985,"0"
1986,"0"
1987,"0"
1988,"0"
1989,"0"
1990,"0"
1991,"0"
1992,"0"
1993,"0"
1994,"0"
1995,"0"
1996,"0"
1997,"0"
1998,"0"
1999,"0"
2000,"0"
2001,"0"
2002,"0"
2003,"0"
2004,"0"
2005,"0"
2006,"0"
2007,"0"
2008,"0"
2009,"0"
2010,"0"
2011,"0"
2012,"0"
2013,"0"
2014,"0"
2015,"0"
2016,"0"
2017,"0"
2018,"0"
2019,"0"
2020,"0"
2021,"0"
2022,"0"
2023,"0"
2024,"0"
2025,"0"
2026,"0"
2027,"0"
2028,"0"
2029,"0"
2030,"0"
2031,"0"
2032,"0"
2033,"0"
2034,"0"
2035,"0"
2036,"0"
2037,"0"
2038,"0"
2039,"1"
2040,"0"
2041,"0"
2042,"0"
2043,"0"
2044,"0"
2045,"0"
2046,"0"
2047,"0"


