Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"AL-0102 0phi 0"
754,"487"
755,"448"
756,"480"
757,"483"
758,"467"
759,"422"
760,"448"
761,"447"
762,"476"
763,"492"
764,"424"
765,"452"
766,"456"
767,"429"
768,"478"
769,"457"
770,"505"
771,"447"
772,"485"
773,"498"
774,"536"
775,"548"
776,"613"
777,"562"
778,"616"
779,"630"
780,"659"
781,"662"
782,"684"
783,"646"
784,"674"
785,"599"
786,"604"
787,"604"
788,"532"
789,"581"
790,"491"
791,"508"
792,"466"
793,"465"
794,"449"
795,"455"
796,"455"
797,"427"
798,"451"
799,"447"
800,"471"
801,"439"
802,"466"
803,"444"
804,"429"
805,"448"
806,"431"
807,"444"
808,"424"
809,"423"
810,"409"
811,"427"
812,"433"
813,"418"
814,"421"
815,"452"
816,"468"
817,"404"
818,"418"
819,"435"
820,"394"
821,"471"
822,"422"
823,"493"
824,"410"
825,"437"
826,"438"
827,"475"
828,"451"
829,"471"
830,"448"
831,"425"
832,"402"
833,"442"
834,"445"
835,"446"
836,"422"
837,"471"
838,"408"
839,"429"
840,"427"
841,"467"
842,"447"
843,"454"
844,"440"
845,"453"
846,"469"
847,"453"
848,"427"
849,"441"
850,"460"
851,"454"
852,"449"
853,"464"
854,"446"
855,"417"
856,"430"
857,"446"
858,"468"
859,"435"
860,"452"
861,"425"
862,"411"
863,"449"
864,"449"
865,"454"
866,"488"
867,"456"
868,"436"
869,"502"
870,"505"
871,"508"
872,"483"
873,"474"
874,"525"
875,"454"
876,"488"
877,"485"
878,"496"
879,"531"
880,"496"
881,"521"
882,"481"
883,"480"
884,"456"
885,"459"
886,"507"
887,"473"
888,"513"
889,"517"
890,"488"
891,"501"
892,"511"
893,"489"
894,"507"
895,"528"
896,"579"
897,"535"
898,"525"
899,"548"
900,"541"
901,"529"
902,"591"
903,"554"
904,"546"
905,"605"
906,"568"
907,"611"
908,"591"
909,"650"
910,"623"
911,"638"
912,"677"
913,"689"
914,"734"
915,"790"
916,"747"
917,"827"
918,"820"
919,"845"
920,"859"
921,"931"
922,"1009"
923,"929"
924,"997"
925,"1044"
926,"1106"
927,"1149"
928,"1182"
929,"1211"
930,"1299"
931,"1359"
932,"1394"
933,"1452"
934,"1473"
935,"1565"
936,"1532"
937,"1576"
938,"1539"
939,"1616"
940,"1593"
941,"1550"
942,"1566"
943,"1550"
944,"1471"
945,"1514"
946,"1439"
947,"1461"
948,"1394"
949,"1414"
950,"1284"
951,"1279"
952,"1206"
953,"1209"
954,"1196"
955,"1025"
956,"1013"
957,"987"
958,"909"
959,"860"
960,"844"
961,"830"
962,"787"
963,"783"
964,"734"
965,"660"
966,"670"
967,"658"
968,"621"
969,"590"
970,"579"
971,"592"
972,"564"
973,"558"
974,"557"
975,"507"
976,"511"
977,"506"
978,"472"
979,"474"
980,"496"
981,"453"
982,"474"
983,"439"
984,"479"
985,"447"
986,"496"
987,"475"
988,"509"
989,"516"
990,"554"
991,"618"
992,"651"
993,"699"
994,"780"
995,"797"
996,"819"
997,"940"
998,"968"
999,"919"
1000,"1030"
1001,"992"
1002,"983"
1003,"1028"
1004,"965"
1005,"886"
1006,"884"
1007,"771"
1008,"680"
1009,"606"
1010,"595"
1011,"507"
1012,"466"
1013,"411"
1014,"414"
1015,"394"
1016,"394"
1017,"401"
1018,"370"
1019,"379"
1020,"377"
1021,"371"
1022,"380"
1023,"362"
1024,"417"
1025,"419"
1026,"414"
1027,"397"
1028,"433"
1029,"403"
1030,"412"
1031,"437"
1032,"446"
1033,"424"
1034,"484"
1035,"441"
1036,"461"
1037,"529"
1038,"536"
1039,"561"
1040,"610"
1041,"596"
1042,"626"
1043,"601"
1044,"686"
1045,"674"
1046,"722"
1047,"674"
1048,"704"
1049,"722"
1050,"743"
1051,"700"
1052,"692"
1053,"720"
1054,"672"
1055,"659"
1056,"557"
1057,"596"
1058,"563"
1059,"519"
1060,"504"
1061,"474"
1062,"515"
1063,"454"
1064,"466"
1065,"465"
1066,"440"
1067,"454"
1068,"414"
1069,"418"
1070,"402"
1071,"414"
1072,"368"
1073,"371"
1074,"424"
1075,"379"
1076,"362"
1077,"325"
1078,"340"
1079,"344"
1080,"355"
1081,"346"
1082,"333"
1083,"321"
1084,"356"
1085,"304"
1086,"321"
1087,"335"
1088,"314"
1089,"327"
1090,"342"
1091,"323"
1092,"296"
1093,"293"
1094,"323"
1095,"284"
1096,"321"
1097,"305"
1098,"281"
1099,"282"
1100,"278"
1101,"291"
1102,"285"
1103,"294"
1104,"280"
1105,"288"
1106,"297"
1107,"267"
1108,"282"
1109,"244"
1110,"242"
1111,"246"
1112,"282"
1113,"254"
1114,"264"
1115,"298"
1116,"257"
1117,"288"
1118,"277"
1119,"312"
1120,"310"
1121,"300"
1122,"340"
1123,"342"
1124,"349"
1125,"344"
1126,"357"
1127,"380"
1128,"373"
1129,"343"
1130,"315"
1131,"308"
1132,"332"
1133,"305"
1134,"282"
1135,"282"
1136,"273"
1137,"290"
1138,"248"
1139,"263"
1140,"265"
1141,"301"
1142,"258"
1143,"244"
1144,"237"
1145,"249"
1146,"244"
1147,"245"
1148,"251"
1149,"266"
1150,"253"
1151,"259"
1152,"282"
1153,"242"
1154,"263"
1155,"263"
1156,"261"
1157,"235"
1158,"249"
1159,"264"
1160,"245"
1161,"228"
1162,"212"
1163,"230"
1164,"228"
1165,"226"
1166,"229"
1167,"210"
1168,"266"
1169,"192"
1170,"226"
1171,"213"
1172,"226"
1173,"246"
1174,"238"
1175,"236"
1176,"236"
1177,"276"
1178,"263"
1179,"244"
1180,"265"
1181,"209"
1182,"201"
1183,"246"
1184,"253"
1185,"260"
1186,"241"
1187,"276"
1188,"240"
1189,"237"
1190,"240"
1191,"266"
1192,"223"
1193,"198"
1194,"192"
1195,"224"
1196,"216"
1197,"220"
1198,"228"
1199,"224"
1200,"185"
1201,"245"
1202,"223"
1203,"203"
1204,"208"
1205,"197"
1206,"213"
1207,"207"
1208,"219"
1209,"221"
1210,"216"
1211,"196"
1212,"229"
1213,"194"
1214,"198"
1215,"216"
1216,"199"
1217,"213"
1218,"198"
1219,"189"
1220,"179"
1221,"206"
1222,"212"
1223,"204"
1224,"190"
1225,"204"
1226,"193"
1227,"211"
1228,"226"
1229,"232"
1230,"212"
1231,"197"
1232,"173"
1233,"220"
1234,"191"
1235,"210"
1236,"178"
1237,"201"
1238,"182"
1239,"165"
1240,"195"
1241,"210"
1242,"195"
1243,"191"
1244,"175"
1245,"214"
1246,"206"
1247,"175"
1248,"174"
1249,"213"
1250,"209"
1251,"222"
1252,"193"
1253,"179"
1254,"213"
1255,"187"
1256,"220"
1257,"209"
1258,"170"
1259,"178"
1260,"179"
1261,"202"
1262,"216"
1263,"195"
1264,"172"
1265,"180"
1266,"167"
1267,"191"
1268,"188"
1269,"171"
1270,"179"
1271,"185"
1272,"164"
1273,"182"
1274,"175"
1275,"211"
1276,"168"
1277,"167"
1278,"206"
1279,"169"
1280,"168"
1281,"206"
1282,"196"
1283,"174"
1284,"174"
1285,"182"
1286,"169"
1287,"169"
1288,"149"
1289,"166"
1290,"168"
1291,"146"
1292,"178"
1293,"180"
1294,"170"
1295,"164"
1296,"176"
1297,"147"
1298,"150"
1299,"154"
1300,"168"
1301,"165"
1302,"135"
1303,"182"
1304,"164"
1305,"168"
1306,"169"
1307,"161"
1308,"173"
1309,"158"
1310,"167"
1311,"155"
1312,"155"
1313,"155"
1314,"180"
1315,"164"
1316,"169"
1317,"168"
1318,"155"
1319,"162"
1320,"166"
1321,"139"
1322,"162"
1323,"179"
1324,"175"
1325,"151"
1326,"160"
1327,"130"
1328,"166"
1329,"151"
1330,"155"
1331,"148"
1332,"158"
1333,"147"
1334,"148"
1335,"153"
1336,"148"
1337,"146"
1338,"150"
1339,"165"
1340,"154"
1341,"143"
1342,"148"
1343,"143"
1344,"161"
1345,"147"
1346,"146"
1347,"151"
1348,"147"
1349,"137"
1350,"141"
1351,"145"
1352,"153"
1353,"141"
1354,"147"
1355,"160"
1356,"152"
1357,"141"
1358,"150"
1359,"155"
1360,"123"
1361,"145"
1362,"137"
1363,"160"
1364,"153"
1365,"123"
1366,"123"
1367,"140"
1368,"149"
1369,"127"
1370,"127"
1371,"129"
1372,"125"
1373,"129"
1374,"147"
1375,"132"
1376,"150"
1377,"123"
1378,"112"
1379,"112"
1380,"136"
1381,"134"
1382,"120"
1383,"146"
1384,"118"
1385,"114"
1386,"156"
1387,"123"
1388,"125"
1389,"140"
1390,"116"
1391,"136"
1392,"123"
1393,"128"
1394,"129"
1395,"107"
1396,"126"
1397,"135"
1398,"117"
1399,"115"
1400,"132"
1401,"127"
1402,"141"
1403,"113"
1404,"141"
1405,"134"
1406,"112"
1407,"122"
1408,"125"
1409,"113"
1410,"122"
1411,"107"
1412,"106"
1413,"115"
1414,"118"
1415,"119"
1416,"107"
1417,"107"
1418,"104"
1419,"132"
1420,"142"
1421,"130"
1422,"105"
1423,"113"
1424,"127"
1425,"122"
1426,"112"
1427,"127"
1428,"131"
1429,"117"
1430,"112"
1431,"101"
1432,"105"
1433,"107"
1434,"111"
1435,"99"
1436,"109"
1437,"125"
1438,"93"
1439,"107"
1440,"106"
1441,"116"
1442,"123"
1443,"109"
1444,"115"
1445,"88"
1446,"113"
1447,"125"
1448,"100"
1449,"113"
1450,"119"
1451,"106"
1452,"91"
1453,"96"
1454,"108"
1455,"98"
1456,"110"
1457,"93"
1458,"78"
1459,"109"
1460,"95"
1461,"93"
1462,"98"
1463,"106"
1464,"112"
1465,"82"
1466,"83"
1467,"90"
1468,"89"
1469,"91"
1470,"107"
1471,"93"
1472,"84"
1473,"105"
1474,"88"
1475,"92"
1476,"104"
1477,"88"
1478,"89"
1479,"89"
1480,"89"
1481,"100"
1482,"80"
1483,"90"
1484,"94"
1485,"85"
1486,"101"
1487,"83"
1488,"79"
1489,"91"
1490,"97"
1491,"75"
1492,"76"
1493,"84"
1494,"83"
1495,"77"
1496,"103"
1497,"92"
1498,"86"
1499,"78"
1500,"79"
1501,"72"
1502,"79"
1503,"102"
1504,"84"
1505,"80"
1506,"70"
1507,"72"
1508,"97"
1509,"86"
1510,"69"
1511,"87"
1512,"76"
1513,"96"
1514,"93"
1515,"82"
1516,"75"
1517,"78"
1518,"70"
1519,"67"
1520,"67"
1521,"86"
1522,"71"
1523,"79"
1524,"81"
1525,"82"
1526,"77"
1527,"62"
1528,"74"
1529,"63"
1530,"72"
1531,"79"
1532,"71"
1533,"73"
1534,"77"
1535,"78"
1536,"86"
1537,"71"
1538,"86"
1539,"81"
1540,"65"
1541,"71"
1542,"73"
1543,"70"
1544,"68"
1545,"72"
1546,"64"
1547,"72"
1548,"60"
1549,"77"
1550,"73"
1551,"58"
1552,"47"
1553,"60"
1554,"74"
1555,"57"
1556,"53"
1557,"59"
1558,"57"
1559,"71"
1560,"53"
1561,"58"
1562,"60"
1563,"54"
1564,"47"
1565,"57"
1566,"67"
1567,"62"
1568,"64"
1569,"60"
1570,"68"
1571,"64"
1572,"55"
1573,"67"
1574,"72"
1575,"54"
1576,"53"
1577,"68"
1578,"63"
1579,"60"
1580,"41"
1581,"51"
1582,"52"
1583,"53"
1584,"39"
1585,"45"
1586,"49"
1587,"50"
1588,"58"
1589,"50"
1590,"71"
1591,"50"
1592,"56"
1593,"57"
1594,"46"
1595,"57"
1596,"43"
1597,"65"
1598,"47"
1599,"38"
1600,"59"
1601,"58"
1602,"37"
1603,"40"
1604,"47"
1605,"58"
1606,"56"
1607,"62"
1608,"35"
1609,"35"
1610,"41"
1611,"42"
1612,"33"
1613,"45"
1614,"40"
1615,"39"
1616,"35"
1617,"59"
1618,"39"
1619,"41"
1620,"40"
1621,"36"
1622,"29"
1623,"33"
1624,"39"
1625,"30"
1626,"41"
1627,"35"
1628,"33"
1629,"43"
1630,"43"
1631,"39"
1632,"34"
1633,"31"
1634,"35"
1635,"32"
1636,"26"
1637,"38"
1638,"34"
1639,"31"
1640,"46"
1641,"34"
1642,"30"
1643,"33"
1644,"34"
1645,"27"
1646,"27"
1647,"20"
1648,"31"
1649,"39"
1650,"26"
1651,"30"
1652,"40"
1653,"25"
1654,"23"
1655,"31"
1656,"33"
1657,"36"
1658,"37"
1659,"30"
1660,"18"
1661,"34"
1662,"33"
1663,"18"
1664,"36"
1665,"27"
1666,"34"
1667,"30"
1668,"26"
1669,"28"
1670,"24"
1671,"17"
1672,"25"
1673,"18"
1674,"21"
1675,"14"
1676,"16"
1677,"17"
1678,"16"
1679,"16"
1680,"26"
1681,"26"
1682,"20"
1683,"28"
1684,"16"
1685,"16"
1686,"27"
1687,"23"
1688,"21"
1689,"14"
1690,"19"
1691,"21"
1692,"18"
1693,"13"
1694,"16"
1695,"14"
1696,"16"
1697,"18"
1698,"16"
1699,"10"
1700,"14"
1701,"15"
1702,"4"
1703,"15"
1704,"15"
1705,"10"
1706,"13"
1707,"10"
1708,"16"
1709,"12"
1710,"14"
1711,"18"
1712,"12"
1713,"14"
1714,"9"
1715,"14"
1716,"10"
1717,"13"
1718,"7"
1719,"10"
1720,"8"
1721,"12"
1722,"11"
1723,"9"
1724,"10"
1725,"9"
1726,"7"
1727,"5"
1728,"12"
1729,"5"
1730,"9"
1731,"6"
1732,"5"
1733,"6"
1734,"5"
1735,"10"
1736,"11"
1737,"4"
1738,"7"
1739,"6"
1740,"7"
1741,"4"
1742,"4"
1743,"6"
1744,"5"
1745,"5"
1746,"7"
1747,"6"
1748,"8"
1749,"7"
1750,"10"
1751,"6"
1752,"3"
1753,"7"
1754,"6"
1755,"10"
1756,"3"
1757,"6"
1758,"3"
1759,"5"
1760,"12"
1761,"5"
1762,"1"
1763,"5"
1764,"3"
1765,"6"
1766,"3"
1767,"2"
1768,"2"
1769,"2"
1770,"1"
1771,"5"
1772,"3"
1773,"1"
1774,"1"
1775,"3"
1776,"5"
1777,"2"
1778,"6"
1779,"3"
1780,"2"
1781,"1"
1782,"1"
1783,"0"
1784,"5"
1785,"1"
1786,"2"
1787,"2"
1788,"2"
1789,"5"
1790,"2"
1791,"3"
1792,"3"
1793,"2"
1794,"2"
1795,"3"
1796,"3"
1797,"2"
1798,"1"
1799,"2"
1800,"1"
1801,"1"
1802,"4"
1803,"2"
1804,"2"
1805,"2"
1806,"3"
1807,"3"
1808,"0"
1809,"3"
1810,"4"
1811,"3"
1812,"4"
1813,"1"
1814,"2"
1815,"2"
1816,"1"
1817,"3"
1818,"1"
1819,"1"
1820,"3"
1821,"1"
1822,"0"
1823,"1"
1824,"3"
1825,"2"
1826,"1"
1827,"3"
1828,"1"
1829,"1"
1830,"1"
1831,"4"
1832,"1"
1833,"1"
1834,"1"
1835,"1"
1836,"1"
1837,"0"
1838,"2"
1839,"1"
1840,"1"
1841,"2"
1842,"1"
1843,"3"
1844,"0"
1845,"3"
1846,"1"
1847,"2"
1848,"1"
1849,"2"
1850,"0"
1851,"2"
1852,"0"
1853,"1"
1854,"2"
1855,"2"
1856,"0"
1857,"1"
1858,"0"
1859,"0"
1860,"0"
1861,"3"
1862,"1"
1863,"1"
1864,"3"
1865,"3"
1866,"0"
1867,"2"
1868,"3"
1869,"1"
1870,"0"
1871,"0"
1872,"1"
1873,"1"
1874,"1"
1875,"1"
1876,"0"
1877,"1"
1878,"1"
1879,"0"
1880,"0"
1881,"0"
1882,"0"
1883,"0"
1884,"0"
1885,"1"
1886,"0"
1887,"0"
1888,"2"
1889,"1"
1890,"0"
1891,"1"
1892,"3"
1893,"0"
1894,"1"
1895,"1"
1896,"1"
1897,"1"
1898,"1"
1899,"0"
1900,"1"
1901,"1"
1902,"1"
1903,"0"
1904,"1"
1905,"0"
1906,"0"
1907,"2"
1908,"0"
1909,"1"
1910,"1"
1911,"0"
1912,"1"
1913,"1"
1914,"1"
1915,"1"
1916,"1"
1917,"0"
1918,"2"
1919,"1"
1920,"1"
1921,"1"
1922,"2"
1923,"1"
1924,"1"
1925,"1"
1926,"0"
1927,"0"
1928,"0"
1929,"0"
1930,"3"
1931,"0"
1932,"0"
1933,"0"
1934,"1"
1935,"1"
1936,"0"
1937,"0"
1938,"0"
1939,"0"
1940,"0"
1941,"0"
1942,"1"
1943,"0"
1944,"2"
1945,"1"
1946,"1"
1947,"0"
1948,"0"
1949,"0"
1950,"0"
1951,"0"
1952,"0"
1953,"0"
1954,"1"
1955,"1"
1956,"1"
1957,"0"
1958,"0"
1959,"0"
1960,"0"
1961,"0"
1962,"0"
1963,"0"
1964,"0"
1965,"1"
1966,"0"
1967,"0"
1968,"1"
1969,"0"
1970,"0"
1971,"0"
1972,"0"
1973,"0"
1974,"0"
1975,"1"
1976,"1"
1977,"0"
1978,"0"
1979,"0"
1980,"0"
1981,"0"
1982,"0"
1983,"0"
1984,"0"
1985,"0"
1986,"0"
1987,"0"
1988,"0"
1989,"0"
1990,"0"
1991,"0"
1992,"0"
1993,"0"
1994,"0"
1995,"0"
1996,"0"
1997,"0"
1998,"0"
1999,"0"
2000,"0"
2001,"0"
2002,"0"
2003,"0"
2004,"0"
2005,"0"
2006,"0"
2007,"0"
2008,"1"
2009,"0"
2010,"1"
2011,"0"
2012,"1"
2013,"0"
2014,"0"
2015,"0"
2016,"0"
2017,"0"
2018,"0"
2019,"0"
2020,"0"
2021,"0"
2022,"0"
2023,"0"
2024,"1"
2025,"0"
2026,"0"
2027,"0"
2028,"0"
2029,"0"
2030,"0"
2031,"0"
2032,"0"
2033,"0"
2034,"0"
2035,"0"
2036,"1"
2037,"0"
2038,"0"
2039,"0"
2040,"0"
2041,"0"
2042,"0"
2043,"0"
2044,"0"
2045,"0"
2046,"0"
2047,"0"


