Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"AL-0102 2phi 4"
362,"1011"
363,"942"
364,"1017"
365,"1016"
366,"1065"
367,"1255"
368,"1294"
369,"1332"
370,"1304"
371,"1277"
372,"1233"
373,"1095"
374,"1037"
375,"848"
376,"722"
377,"592"
378,"554"
379,"515"
380,"489"
381,"482"
382,"490"
383,"461"
384,"477"
385,"458"
386,"410"
387,"440"
388,"493"
389,"507"
390,"468"
391,"482"
392,"543"
393,"557"
394,"585"
395,"625"
396,"686"
397,"737"
398,"851"
399,"753"
400,"840"
401,"724"
402,"764"
403,"647"
404,"660"
405,"639"
406,"615"
407,"617"
408,"618"
409,"622"
410,"623"
411,"603"
412,"614"
413,"610"
414,"574"
415,"525"
416,"540"
417,"538"
418,"549"
419,"506"
420,"525"
421,"586"
422,"609"
423,"560"
424,"559"
425,"596"
426,"608"
427,"591"
428,"623"
429,"609"
430,"626"
431,"564"
432,"530"
433,"516"
434,"547"
435,"554"
436,"506"
437,"556"
438,"534"
439,"613"
440,"612"
441,"571"
442,"530"
443,"560"
444,"536"
445,"579"
446,"572"
447,"527"
448,"559"
449,"536"
450,"537"
451,"502"
452,"523"
453,"517"
454,"554"
455,"540"
456,"566"
457,"537"
458,"553"
459,"590"
460,"577"
461,"598"
462,"613"
463,"527"
464,"598"
465,"514"
466,"577"
467,"560"
468,"585"
469,"579"
470,"573"
471,"564"
472,"584"
473,"544"
474,"574"
475,"536"
476,"574"
477,"574"
478,"579"
479,"554"
480,"552"
481,"600"
482,"589"
483,"559"
484,"559"
485,"572"
486,"569"
487,"560"
488,"577"
489,"540"
490,"534"
491,"577"
492,"512"
493,"529"
494,"580"
495,"529"
496,"545"
497,"547"
498,"538"
499,"547"
500,"508"
501,"577"
502,"567"
503,"522"
504,"538"
505,"541"
506,"552"
507,"559"
508,"536"
509,"594"
510,"540"
511,"590"
512,"565"
513,"548"
514,"544"
515,"493"
516,"560"
517,"553"
518,"573"
519,"592"
520,"547"
521,"610"
522,"557"
523,"551"
524,"615"
525,"597"
526,"545"
527,"554"
528,"557"
529,"573"
530,"535"
531,"549"
532,"499"
533,"499"
534,"488"
535,"540"
536,"512"
537,"535"
538,"516"
539,"512"
540,"528"
541,"524"
542,"514"
543,"535"
544,"531"
545,"514"
546,"536"
547,"488"
548,"563"
549,"564"
550,"548"
551,"583"
552,"507"
553,"512"
554,"548"
555,"502"
556,"500"
557,"552"
558,"504"
559,"520"
560,"515"
561,"544"
562,"550"
563,"519"
564,"555"
565,"535"
566,"526"
567,"548"
568,"512"
569,"598"
570,"566"
571,"543"
572,"554"
573,"551"
574,"500"
575,"565"
576,"552"
577,"522"
578,"550"
579,"526"
580,"535"
581,"562"
582,"553"
583,"537"
584,"488"
585,"583"
586,"527"
587,"512"
588,"522"
589,"503"
590,"555"
591,"542"
592,"500"
593,"561"
594,"551"
595,"523"
596,"540"
597,"537"
598,"525"
599,"501"
600,"563"
601,"555"
602,"500"
603,"503"
604,"563"
605,"517"
606,"537"
607,"524"
608,"530"
609,"553"
610,"517"
611,"544"
612,"526"
613,"505"
614,"551"
615,"554"
616,"570"
617,"595"
618,"478"
619,"525"
620,"525"
621,"571"
622,"555"
623,"584"
624,"570"
625,"544"
626,"564"
627,"537"
628,"591"
629,"558"
630,"574"
631,"524"
632,"546"
633,"569"
634,"531"
635,"529"
636,"559"
637,"484"
638,"522"
639,"553"
640,"545"
641,"509"
642,"527"
643,"521"
644,"534"
645,"554"
646,"514"
647,"556"
648,"532"
649,"554"
650,"545"
651,"523"
652,"492"
653,"534"
654,"509"
655,"589"
656,"610"
657,"606"
658,"684"
659,"707"
660,"765"
661,"787"
662,"791"
663,"833"
664,"805"
665,"812"
666,"825"
667,"758"
668,"771"
669,"693"
670,"631"
671,"624"
672,"564"
673,"558"
674,"547"
675,"530"
676,"543"
677,"526"
678,"554"
679,"523"
680,"509"
681,"490"
682,"510"
683,"523"
684,"542"
685,"518"
686,"522"
687,"569"
688,"491"
689,"487"
690,"533"
691,"566"
692,"577"
693,"618"
694,"632"
695,"692"
696,"710"
697,"768"
698,"819"
699,"877"
700,"885"
701,"892"
702,"867"
703,"945"
704,"920"
705,"853"
706,"764"
707,"715"
708,"656"
709,"599"
710,"601"
711,"523"
712,"549"
713,"501"
714,"481"
715,"530"
716,"530"
717,"474"
718,"506"
719,"492"
720,"449"
721,"479"
722,"499"
723,"512"
724,"509"
725,"470"
726,"483"
727,"517"
728,"491"
729,"515"
730,"450"
731,"482"
732,"504"
733,"550"
734,"494"
735,"554"
736,"555"
737,"517"
738,"541"
739,"524"
740,"547"
741,"607"
742,"564"
743,"574"
744,"542"
745,"457"
746,"532"
747,"534"
748,"531"
749,"472"
750,"456"
751,"476"
752,"518"
753,"491"
754,"495"
755,"461"
756,"478"
757,"460"
758,"443"
759,"465"
760,"447"
761,"491"
762,"454"
763,"486"
764,"458"
765,"468"
766,"436"
767,"423"
768,"489"
769,"455"
770,"478"
771,"497"
772,"523"
773,"507"
774,"528"
775,"564"
776,"599"
777,"590"
778,"627"
779,"692"
780,"677"
781,"721"
782,"710"
783,"690"
784,"681"
785,"691"
786,"660"
787,"649"
788,"566"
789,"564"
790,"570"
791,"503"
792,"482"
793,"445"
794,"471"
795,"469"
796,"475"
797,"460"
798,"450"
799,"494"
800,"466"
801,"463"
802,"483"
803,"433"
804,"480"
805,"451"
806,"476"
807,"485"
808,"473"
809,"441"
810,"462"
811,"425"
812,"424"
813,"427"
814,"436"
815,"466"
816,"508"
817,"460"
818,"400"
819,"457"
820,"447"
821,"468"
822,"474"
823,"518"
824,"452"
825,"479"
826,"456"
827,"434"
828,"468"
829,"435"
830,"486"
831,"482"
832,"454"
833,"479"
834,"462"
835,"484"
836,"450"
837,"475"
838,"442"
839,"385"
840,"403"
841,"410"
842,"433"
843,"438"
844,"436"
845,"479"
846,"415"
847,"437"
848,"430"
849,"433"
850,"451"
851,"427"
852,"461"
853,"477"
854,"426"
855,"433"
856,"426"
857,"433"
858,"442"
859,"423"
860,"432"
861,"410"
862,"433"
863,"473"
864,"440"
865,"484"
866,"441"
867,"448"
868,"426"
869,"488"
870,"455"
871,"477"
872,"475"
873,"443"
874,"458"
875,"535"
876,"484"
877,"444"
878,"500"
879,"503"
880,"467"
881,"520"
882,"480"
883,"459"
884,"478"
885,"468"
886,"497"
887,"499"
888,"541"
889,"530"
890,"474"
891,"507"
892,"491"
893,"512"
894,"556"
895,"536"
896,"532"
897,"531"
898,"486"
899,"536"
900,"542"
901,"562"
902,"594"
903,"559"
904,"587"
905,"547"
906,"589"
907,"636"
908,"654"
909,"602"
910,"638"
911,"695"
912,"644"
913,"707"
914,"721"
915,"773"
916,"809"
917,"807"
918,"794"
919,"894"
920,"957"
921,"917"
922,"988"
923,"1011"
924,"1046"
925,"1073"
926,"1194"
927,"1197"
928,"1216"
929,"1290"
930,"1290"
931,"1387"
932,"1365"
933,"1421"
934,"1511"
935,"1505"
936,"1468"
937,"1498"
938,"1495"
939,"1497"
940,"1482"
941,"1504"
942,"1504"
943,"1460"
944,"1456"
945,"1501"
946,"1401"
947,"1342"
948,"1341"
949,"1268"
950,"1232"
951,"1220"
952,"1240"
953,"1129"
954,"1087"
955,"1025"
956,"1011"
957,"913"
958,"911"
959,"823"
960,"821"
961,"786"
962,"721"
963,"754"
964,"723"
965,"690"
966,"646"
967,"589"
968,"600"
969,"587"
970,"567"
971,"530"
972,"514"
973,"532"
974,"517"
975,"484"
976,"521"
977,"505"
978,"474"
979,"469"
980,"443"
981,"448"
982,"415"
983,"402"
984,"442"
985,"449"
986,"482"
987,"477"
988,"495"
989,"537"
990,"561"
991,"593"
992,"628"
993,"631"
994,"682"
995,"822"
996,"856"
997,"918"
998,"904"
999,"990"
1000,"987"
1001,"1056"
1002,"962"
1003,"980"
1004,"893"
1005,"862"
1006,"807"
1007,"801"
1008,"689"
1009,"608"
1010,"601"
1011,"496"
1012,"486"
1013,"454"
1014,"380"
1015,"357"
1016,"344"
1017,"356"
1018,"369"
1019,"385"
1020,"386"
1021,"377"
1022,"402"
1023,"383"
1024,"373"
1025,"398"
1026,"407"
1027,"371"
1028,"420"
1029,"359"
1030,"406"
1031,"418"
1032,"400"
1033,"445"
1034,"449"
1035,"448"
1036,"434"
1037,"511"
1038,"519"
1039,"547"
1040,"596"
1041,"588"
1042,"572"
1043,"633"
1044,"584"
1045,"720"
1046,"705"
1047,"728"
1048,"700"
1049,"716"
1050,"730"
1051,"715"
1052,"693"
1053,"614"
1054,"620"
1055,"574"
1056,"554"
1057,"538"
1058,"512"
1059,"494"
1060,"480"
1061,"496"
1062,"455"
1063,"426"
1064,"438"
1065,"412"
1066,"428"
1067,"425"
1068,"416"
1069,"363"
1070,"383"
1071,"352"
1072,"370"
1073,"355"
1074,"375"
1075,"337"
1076,"327"
1077,"335"
1078,"347"
1079,"341"
1080,"332"
1081,"299"
1082,"295"
1083,"359"
1084,"307"
1085,"316"
1086,"327"
1087,"314"
1088,"288"
1089,"291"
1090,"314"
1091,"274"
1092,"294"
1093,"288"
1094,"294"
1095,"272"
1096,"292"
1097,"277"
1098,"314"
1099,"243"
1100,"280"
1101,"279"
1102,"257"
1103,"270"
1104,"258"
1105,"263"
1106,"258"
1107,"279"
1108,"257"
1109,"279"
1110,"238"
1111,"253"
1112,"259"
1113,"254"
1114,"258"
1115,"244"
1116,"268"
1117,"244"
1118,"286"
1119,"295"
1120,"281"
1121,"284"
1122,"317"
1123,"323"
1124,"300"
1125,"334"
1126,"321"
1127,"358"
1128,"311"
1129,"327"
1130,"335"
1131,"316"
1132,"316"
1133,"279"
1134,"263"
1135,"286"
1136,"282"
1137,"263"
1138,"247"
1139,"231"
1140,"236"
1141,"279"
1142,"252"
1143,"256"
1144,"224"
1145,"234"
1146,"253"
1147,"255"
1148,"245"
1149,"246"
1150,"231"
1151,"221"
1152,"229"
1153,"217"
1154,"238"
1155,"244"
1156,"225"
1157,"229"
1158,"203"
1159,"253"
1160,"217"
1161,"208"
1162,"208"
1163,"237"
1164,"237"
1165,"189"
1166,"222"
1167,"251"
1168,"205"
1169,"226"
1170,"261"
1171,"213"
1172,"213"
1173,"240"
1174,"225"
1175,"241"
1176,"245"
1177,"242"
1178,"263"
1179,"229"
1180,"273"
1181,"262"
1182,"241"
1183,"218"
1184,"242"
1185,"217"
1186,"210"
1187,"240"
1188,"224"
1189,"200"
1190,"219"
1191,"219"
1192,"223"
1193,"195"
1194,"212"
1195,"189"
1196,"212"
1197,"184"
1198,"220"
1199,"200"
1200,"206"
1201,"184"
1202,"188"
1203,"191"
1204,"207"
1205,"209"
1206,"196"
1207,"203"
1208,"198"
1209,"206"
1210,"198"
1211,"209"
1212,"181"
1213,"204"
1214,"167"
1215,"172"
1216,"206"
1217,"182"
1218,"200"
1219,"199"
1220,"180"
1221,"162"
1222,"196"
1223,"187"
1224,"178"
1225,"180"
1226,"175"
1227,"183"
1228,"180"
1229,"178"
1230,"188"
1231,"205"
1232,"190"
1233,"197"
1234,"182"
1235,"179"
1236,"176"
1237,"190"
1238,"175"
1239,"214"
1240,"167"
1241,"182"
1242,"164"
1243,"204"
1244,"189"
1245,"196"
1246,"166"
1247,"195"
1248,"187"
1249,"190"
1250,"163"
1251,"202"
1252,"190"
1253,"174"
1254,"177"
1255,"191"
1256,"206"
1257,"177"
1258,"194"
1259,"165"
1260,"184"
1261,"182"
1262,"173"
1263,"160"
1264,"157"
1265,"185"
1266,"152"
1267,"180"
1268,"175"
1269,"182"
1270,"156"
1271,"175"
1272,"160"
1273,"152"
1274,"164"
1275,"154"
1276,"171"
1277,"166"
1278,"175"
1279,"147"
1280,"159"
1281,"176"
1282,"168"
1283,"156"
1284,"148"
1285,"151"
1286,"138"
1287,"169"
1288,"149"
1289,"160"
1290,"152"
1291,"171"
1292,"161"
1293,"160"
1294,"169"
1295,"181"
1296,"167"
1297,"162"
1298,"158"
1299,"162"
1300,"189"
1301,"139"
1302,"156"
1303,"157"
1304,"145"
1305,"158"
1306,"155"
1307,"141"
1308,"162"
1309,"144"
1310,"142"
1311,"133"
1312,"152"
1313,"147"
1314,"132"
1315,"134"
1316,"142"
1317,"157"
1318,"157"
1319,"137"
1320,"139"
1321,"163"
1322,"154"
1323,"135"
1324,"144"
1325,"153"
1326,"161"
1327,"134"
1328,"151"
1329,"144"
1330,"144"
1331,"173"
1332,"166"
1333,"142"
1334,"160"
1335,"148"
1336,"159"
1337,"152"
1338,"155"
1339,"117"
1340,"138"
1341,"134"
1342,"121"
1343,"134"
1344,"142"
1345,"145"
1346,"143"
1347,"148"
1348,"126"
1349,"137"
1350,"144"
1351,"126"
1352,"116"
1353,"141"
1354,"120"
1355,"119"
1356,"123"
1357,"115"
1358,"135"
1359,"119"
1360,"123"
1361,"113"
1362,"114"
1363,"129"
1364,"119"
1365,"117"
1366,"117"
1367,"123"
1368,"135"
1369,"133"
1370,"146"
1371,"129"
1372,"121"
1373,"134"
1374,"127"
1375,"121"
1376,"117"
1377,"123"
1378,"132"
1379,"130"
1380,"145"
1381,"122"
1382,"123"
1383,"123"
1384,"117"
1385,"106"
1386,"111"
1387,"109"
1388,"127"
1389,"111"
1390,"93"
1391,"104"
1392,"128"
1393,"115"
1394,"120"
1395,"105"
1396,"103"
1397,"107"
1398,"109"
1399,"125"
1400,"105"
1401,"129"
1402,"117"
1403,"118"
1404,"104"
1405,"112"
1406,"111"
1407,"118"
1408,"112"
1409,"123"
1410,"123"
1411,"100"
1412,"122"
1413,"111"
1414,"117"
1415,"105"
1416,"132"
1417,"126"
1418,"110"
1419,"115"
1420,"110"
1421,"100"
1422,"121"
1423,"100"
1424,"97"
1425,"110"
1426,"102"
1427,"104"
1428,"84"
1429,"97"
1430,"92"
1431,"112"
1432,"117"
1433,"85"
1434,"105"
1435,"103"
1436,"97"
1437,"97"
1438,"104"
1439,"101"
1440,"118"
1441,"106"
1442,"101"
1443,"94"
1444,"95"
1445,"103"
1446,"81"
1447,"118"
1448,"102"
1449,"94"
1450,"115"
1451,"92"
1452,"99"
1453,"104"
1454,"79"
1455,"80"
1456,"75"
1457,"91"
1458,"79"
1459,"110"
1460,"85"
1461,"90"
1462,"100"
1463,"98"
1464,"84"
1465,"88"
1466,"92"
1467,"100"
1468,"85"
1469,"54"
1470,"94"
1471,"83"
1472,"98"
1473,"107"
1474,"80"
1475,"102"
1476,"93"
1477,"82"
1478,"78"
1479,"87"
1480,"83"
1481,"101"
1482,"73"
1483,"87"
1484,"73"
1485,"83"
1486,"103"
1487,"102"
1488,"70"
1489,"79"
1490,"86"
1491,"85"
1492,"71"
1493,"70"
1494,"68"
1495,"91"
1496,"89"
1497,"60"
1498,"82"
1499,"78"
1500,"81"
1501,"76"
1502,"82"
1503,"57"
1504,"76"
1505,"76"
1506,"76"
1507,"65"
1508,"84"
1509,"78"
1510,"70"
1511,"71"
1512,"86"
1513,"87"
1514,"87"
1515,"79"
1516,"81"
1517,"68"
1518,"66"
1519,"73"
1520,"67"
1521,"84"
1522,"62"
1523,"62"
1524,"67"
1525,"60"
1526,"80"
1527,"64"
1528,"67"
1529,"66"
1530,"75"
1531,"68"
1532,"74"
1533,"67"
1534,"57"
1535,"70"
1536,"78"
1537,"67"
1538,"67"
1539,"55"
1540,"66"
1541,"56"
1542,"53"
1543,"55"
1544,"55"
1545,"65"
1546,"69"
1547,"51"
1548,"71"
1549,"56"
1550,"51"
1551,"52"
1552,"51"
1553,"49"
1554,"60"
1555,"57"
1556,"53"
1557,"59"
1558,"49"
1559,"53"
1560,"70"
1561,"54"
1562,"54"
1563,"59"
1564,"63"
1565,"48"
1566,"47"
1567,"52"
1568,"40"
1569,"72"
1570,"59"
1571,"42"
1572,"60"
1573,"54"
1574,"47"
1575,"44"
1576,"71"
1577,"51"
1578,"50"
1579,"42"
1580,"57"
1581,"46"
1582,"45"
1583,"34"
1584,"35"
1585,"57"
1586,"61"
1587,"61"
1588,"43"
1589,"48"
1590,"47"
1591,"40"
1592,"54"
1593,"32"
1594,"46"
1595,"39"
1596,"39"
1597,"46"
1598,"37"
1599,"45"
1600,"38"
1601,"50"
1602,"32"
1603,"32"
1604,"39"
1605,"36"
1606,"56"
1607,"28"
1608,"35"
1609,"50"
1610,"39"
1611,"30"
1612,"36"
1613,"31"
1614,"38"
1615,"37"
1616,"49"
1617,"41"
1618,"41"
1619,"35"
1620,"44"
1621,"36"
1622,"35"
1623,"33"
1624,"24"
1625,"35"
1626,"40"
1627,"35"
1628,"33"
1629,"46"
1630,"38"
1631,"37"
1632,"35"
1633,"32"
1634,"43"
1635,"25"
1636,"32"
1637,"28"
1638,"39"
1639,"31"
1640,"29"
1641,"28"
1642,"26"
1643,"28"
1644,"26"
1645,"19"
1646,"19"
1647,"24"
1648,"33"
1649,"22"
1650,"23"
1651,"18"
1652,"24"
1653,"26"
1654,"23"
1655,"22"
1656,"22"
1657,"24"
1658,"24"
1659,"19"
1660,"26"
1661,"22"
1662,"25"
1663,"20"
1664,"18"
1665,"22"
1666,"35"
1667,"28"
1668,"23"
1669,"23"
1670,"17"
1671,"24"
1672,"27"
1673,"21"
1674,"19"
1675,"28"
1676,"24"
1677,"24"
1678,"16"
1679,"17"
1680,"20"
1681,"22"
1682,"30"
1683,"18"
1684,"16"
1685,"14"
1686,"23"
1687,"12"
1688,"25"
1689,"22"
1690,"9"
1691,"4"
1692,"18"
1693,"9"
1694,"14"
1695,"13"
1696,"13"
1697,"15"
1698,"8"
1699,"17"
1700,"10"
1701,"16"
1702,"11"
1703,"6"
1704,"7"
1705,"13"
1706,"14"
1707,"16"
1708,"13"
1709,"14"
1710,"9"
1711,"9"
1712,"8"
1713,"6"
1714,"9"
1715,"7"
1716,"14"
1717,"10"
1718,"4"
1719,"7"
1720,"6"
1721,"10"
1722,"9"
1723,"10"
1724,"6"
1725,"11"
1726,"9"
1727,"6"
1728,"7"
1729,"4"
1730,"7"
1731,"4"
1732,"6"
1733,"6"
1734,"5"
1735,"6"
1736,"5"
1737,"5"
1738,"6"
1739,"5"
1740,"1"
1741,"4"
1742,"7"
1743,"2"
1744,"4"
1745,"3"
1746,"4"
1747,"5"
1748,"4"
1749,"4"
1750,"8"
1751,"3"
1752,"3"
1753,"3"
1754,"1"
1755,"5"
1756,"8"
1757,"7"
1758,"6"
1759,"7"
1760,"3"
1761,"5"
1762,"2"
1763,"3"
1764,"5"
1765,"5"
1766,"6"
1767,"1"
1768,"7"
1769,"1"
1770,"3"
1771,"3"
1772,"2"
1773,"1"
1774,"6"
1775,"5"
1776,"3"
1777,"3"
1778,"1"
1779,"4"
1780,"4"
1781,"3"
1782,"0"
1783,"1"
1784,"1"
1785,"1"
1786,"3"
1787,"5"
1788,"2"
1789,"2"
1790,"2"
1791,"6"
1792,"4"
1793,"2"
1794,"3"
1795,"5"
1796,"0"
1797,"3"
1798,"7"
1799,"3"
1800,"6"
1801,"2"
1802,"4"
1803,"2"
1804,"0"
1805,"5"
1806,"1"
1807,"2"
1808,"4"
1809,"4"
1810,"5"
1811,"1"
1812,"4"
1813,"1"
1814,"3"
1815,"0"
1816,"0"
1817,"0"
1818,"1"
1819,"2"
1820,"0"
1821,"1"
1822,"2"
1823,"2"
1824,"2"
1825,"4"
1826,"1"
1827,"1"
1828,"1"
1829,"1"
1830,"1"
1831,"0"
1832,"1"
1833,"0"
1834,"3"
1835,"1"
1836,"0"
1837,"3"
1838,"1"
1839,"1"
1840,"2"
1841,"2"
1842,"0"
1843,"1"
1844,"0"
1845,"2"
1846,"2"
1847,"1"
1848,"1"
1849,"1"
1850,"3"
1851,"2"
1852,"0"
1853,"1"
1854,"2"
1855,"1"
1856,"2"
1857,"2"
1858,"0"
1859,"1"
1860,"0"
1861,"0"
1862,"4"
1863,"1"
1864,"1"
1865,"1"
1866,"0"
1867,"1"
1868,"1"
1869,"2"
1870,"0"
1871,"1"
1872,"0"
1873,"0"
1874,"3"
1875,"0"
1876,"1"
1877,"1"
1878,"0"
1879,"0"
1880,"2"
1881,"1"
1882,"0"
1883,"0"
1884,"0"
1885,"0"
1886,"1"
1887,"1"
1888,"0"
1889,"0"
1890,"1"
1891,"0"
1892,"3"
1893,"1"
1894,"1"
1895,"0"
1896,"1"
1897,"0"
1898,"2"
1899,"1"
1900,"0"
1901,"1"
1902,"1"
1903,"0"
1904,"1"
1905,"0"
1906,"3"
1907,"1"
1908,"1"
1909,"1"
1910,"2"
1911,"1"
1912,"0"
1913,"1"
1914,"0"
1915,"1"
1916,"1"
1917,"1"
1918,"1"
1919,"0"
1920,"1"
1921,"0"
1922,"1"
1923,"0"
1924,"0"
1925,"1"
1926,"0"
1927,"0"
1928,"0"
1929,"1"
1930,"1"
1931,"0"
1932,"1"
1933,"0"
1934,"0"
1935,"1"
1936,"0"
1937,"0"
1938,"1"
1939,"0"
1940,"0"
1941,"0"
1942,"1"
1943,"0"
1944,"0"
1945,"2"
1946,"0"
1947,"0"
1948,"0"
1949,"0"
1950,"1"
1951,"0"
1952,"0"
1953,"0"
1954,"0"
1955,"0"
1956,"0"
1957,"0"
1958,"0"
1959,"0"
1960,"0"
1961,"0"
1962,"0"
1963,"0"
1964,"0"
1965,"0"
1966,"1"
1967,"0"
1968,"0"
1969,"0"
1970,"0"
1971,"1"
1972,"0"
1973,"1"
1974,"0"
1975,"0"
1976,"0"
1977,"0"
1978,"0"
1979,"0"
1980,"1"
1981,"0"
1982,"1"
1983,"0"
1984,"0"
1985,"0"
1986,"0"
1987,"0"
1988,"1"
1989,"0"
1990,"0"
1991,"0"
1992,"0"
1993,"0"
1994,"0"
1995,"0"
1996,"0"
1997,"0"
1998,"0"
1999,"0"
2000,"0"
2001,"0"
2002,"0"
2003,"0"
2004,"1"
2005,"1"
2006,"0"
2007,"0"
2008,"0"
2009,"0"
2010,"0"
2011,"0"
2012,"0"
2013,"0"
2014,"0"
2015,"0"
2016,"0"
2017,"0"
2018,"0"
2019,"1"
2020,"0"
2021,"0"
2022,"0"
2023,"0"
2024,"0"
2025,"0"
2026,"0"
2027,"0"
2028,"0"
2029,"1"
2030,"1"
2031,"0"
2032,"0"
2033,"0"
2034,"0"
2035,"0"
2036,"0"
2037,"0"
2038,"0"
2039,"0"
2040,"1"
2041,"1"
2042,"0"
2043,"0"
2044,"0"
2045,"0"
2046,"0"
2047,"0"


