Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"AL-0102 4phi 0"
306,"495"
307,"557"
308,"682"
309,"962"
310,"1539"
311,"2338"
312,"3667"
313,"5416"
314,"7536"
315,"9765"
316,"11688"
317,"12878"
318,"12870"
319,"11720"
320,"9913"
321,"7879"
322,"5531"
323,"3603"
324,"2381"
325,"1502"
326,"951"
327,"665"
328,"512"
329,"403"
330,"415"
331,"411"
332,"404"
333,"369"
334,"410"
335,"414"
336,"419"
337,"453"
338,"403"
339,"439"
340,"509"
341,"517"
342,"588"
343,"736"
344,"830"
345,"1153"
346,"1404"
347,"1793"
348,"2054"
349,"2286"
350,"2413"
351,"2327"
352,"2079"
353,"1831"
354,"1538"
355,"1148"
356,"931"
357,"820"
358,"657"
359,"670"
360,"655"
361,"663"
362,"682"
363,"681"
364,"683"
365,"711"
366,"795"
367,"849"
368,"878"
369,"949"
370,"915"
371,"908"
372,"842"
373,"762"
374,"718"
375,"602"
376,"519"
377,"424"
378,"380"
379,"342"
380,"323"
381,"328"
382,"314"
383,"327"
384,"336"
385,"310"
386,"331"
387,"368"
388,"318"
389,"331"
390,"360"
391,"381"
392,"358"
393,"409"
394,"401"
395,"492"
396,"516"
397,"561"
398,"547"
399,"583"
400,"560"
401,"547"
402,"540"
403,"473"
404,"408"
405,"437"
406,"420"
407,"391"
408,"427"
409,"388"
410,"401"
411,"408"
412,"390"
413,"373"
414,"350"
415,"326"
416,"291"
417,"310"
418,"317"
419,"339"
420,"308"
421,"340"
422,"365"
423,"324"
424,"328"
425,"356"
426,"369"
427,"352"
428,"361"
429,"339"
430,"372"
431,"355"
432,"379"
433,"321"
434,"340"
435,"319"
436,"351"
437,"310"
438,"311"
439,"321"
440,"329"
441,"351"
442,"341"
443,"350"
444,"335"
445,"352"
446,"324"
447,"347"
448,"337"
449,"348"
450,"328"
451,"301"
452,"312"
453,"322"
454,"351"
455,"329"
456,"303"
457,"299"
458,"299"
459,"325"
460,"330"
461,"325"
462,"307"
463,"329"
464,"326"
465,"341"
466,"330"
467,"312"
468,"291"
469,"284"
470,"330"
471,"286"
472,"310"
473,"335"
474,"316"
475,"314"
476,"341"
477,"319"
478,"344"
479,"322"
480,"301"
481,"306"
482,"308"
483,"302"
484,"335"
485,"317"
486,"308"
487,"330"
488,"332"
489,"282"
490,"314"
491,"297"
492,"276"
493,"272"
494,"303"
495,"293"
496,"318"
497,"283"
498,"308"
499,"292"
500,"314"
501,"309"
502,"282"
503,"303"
504,"304"
505,"293"
506,"290"
507,"287"
508,"305"
509,"304"
510,"333"
511,"288"
512,"309"
513,"288"
514,"278"
515,"302"
516,"311"
517,"293"
518,"325"
519,"321"
520,"362"
521,"323"
522,"348"
523,"354"
524,"339"
525,"356"
526,"326"
527,"345"
528,"326"
529,"303"
530,"285"
531,"288"
532,"306"
533,"297"
534,"300"
535,"297"
536,"281"
537,"280"
538,"275"
539,"286"
540,"293"
541,"287"
542,"295"
543,"250"
544,"286"
545,"251"
546,"309"
547,"281"
548,"265"
549,"253"
550,"292"
551,"316"
552,"285"
553,"280"
554,"286"
555,"273"
556,"264"
557,"270"
558,"265"
559,"285"
560,"259"
561,"295"
562,"304"
563,"273"
564,"291"
565,"287"
566,"268"
567,"287"
568,"276"
569,"298"
570,"284"
571,"288"
572,"298"
573,"257"
574,"275"
575,"290"
576,"268"
577,"270"
578,"306"
579,"276"
580,"232"
581,"247"
582,"311"
583,"304"
584,"275"
585,"274"
586,"286"
587,"281"
588,"283"
589,"251"
590,"272"
591,"253"
592,"282"
593,"275"
594,"271"
595,"277"
596,"281"
597,"281"
598,"271"
599,"278"
600,"254"
601,"226"
602,"289"
603,"246"
604,"266"
605,"260"
606,"277"
607,"267"
608,"257"
609,"238"
610,"255"
611,"260"
612,"274"
613,"264"
614,"243"
615,"255"
616,"287"
617,"267"
618,"271"
619,"270"
620,"277"
621,"267"
622,"291"
623,"279"
624,"294"
625,"290"
626,"331"
627,"282"
628,"272"
629,"280"
630,"287"
631,"286"
632,"274"
633,"276"
634,"252"
635,"279"
636,"257"
637,"293"
638,"235"
639,"255"
640,"275"
641,"280"
642,"254"
643,"285"
644,"269"
645,"269"
646,"274"
647,"301"
648,"273"
649,"253"
650,"243"
651,"255"
652,"231"
653,"247"
654,"263"
655,"271"
656,"267"
657,"268"
658,"281"
659,"299"
660,"311"
661,"318"
662,"330"
663,"348"
664,"332"
665,"320"
666,"275"
667,"329"
668,"286"
669,"285"
670,"299"
671,"252"
672,"252"
673,"248"
674,"269"
675,"256"
676,"225"
677,"246"
678,"239"
679,"276"
680,"241"
681,"263"
682,"241"
683,"230"
684,"233"
685,"243"
686,"245"
687,"203"
688,"243"
689,"233"
690,"199"
691,"250"
692,"232"
693,"261"
694,"281"
695,"268"
696,"277"
697,"300"
698,"329"
699,"326"
700,"364"
701,"346"
702,"358"
703,"329"
704,"329"
705,"302"
706,"277"
707,"304"
708,"282"
709,"250"
710,"245"
711,"235"
712,"208"
713,"238"
714,"239"
715,"218"
716,"237"
717,"212"
718,"235"
719,"224"
720,"218"
721,"217"
722,"233"
723,"228"
724,"242"
725,"216"
726,"211"
727,"233"
728,"226"
729,"243"
730,"235"
731,"248"
732,"250"
733,"237"
734,"272"
735,"245"
736,"288"
737,"281"
738,"327"
739,"286"
740,"267"
741,"294"
742,"298"
743,"290"
744,"287"
745,"304"
746,"290"
747,"244"
748,"248"
749,"249"
750,"227"
751,"234"
752,"209"
753,"227"
754,"225"
755,"244"
756,"220"
757,"224"
758,"225"
759,"225"
760,"215"
761,"210"
762,"214"
763,"243"
764,"212"
765,"231"
766,"251"
767,"246"
768,"281"
769,"307"
770,"357"
771,"386"
772,"529"
773,"593"
774,"707"
775,"896"
776,"1054"
777,"1284"
778,"1481"
779,"1521"
780,"1674"
781,"1787"
782,"1712"
783,"1732"
784,"1593"
785,"1391"
786,"1248"
787,"1096"
788,"933"
789,"741"
790,"578"
791,"441"
792,"358"
793,"286"
794,"256"
795,"229"
796,"226"
797,"203"
798,"256"
799,"220"
800,"202"
801,"218"
802,"201"
803,"192"
804,"191"
805,"204"
806,"175"
807,"211"
808,"217"
809,"215"
810,"193"
811,"188"
812,"202"
813,"190"
814,"207"
815,"185"
816,"214"
817,"183"
818,"211"
819,"196"
820,"184"
821,"205"
822,"193"
823,"216"
824,"206"
825,"209"
826,"217"
827,"186"
828,"201"
829,"211"
830,"214"
831,"205"
832,"224"
833,"208"
834,"194"
835,"208"
836,"191"
837,"189"
838,"214"
839,"203"
840,"183"
841,"175"
842,"214"
843,"199"
844,"197"
845,"173"
846,"189"
847,"193"
848,"220"
849,"202"
850,"201"
851,"199"
852,"168"
853,"193"
854,"201"
855,"199"
856,"186"
857,"212"
858,"201"
859,"192"
860,"194"
861,"190"
862,"196"
863,"209"
864,"202"
865,"213"
866,"205"
867,"236"
868,"253"
869,"241"
870,"303"
871,"312"
872,"333"
873,"377"
874,"409"
875,"454"
876,"439"
877,"426"
878,"446"
879,"417"
880,"369"
881,"363"
882,"352"
883,"277"
884,"298"
885,"292"
886,"259"
887,"247"
888,"239"
889,"226"
890,"257"
891,"242"
892,"252"
893,"225"
894,"227"
895,"245"
896,"247"
897,"253"
898,"227"
899,"251"
900,"258"
901,"236"
902,"231"
903,"262"
904,"259"
905,"293"
906,"250"
907,"268"
908,"282"
909,"276"
910,"270"
911,"304"
912,"287"
913,"332"
914,"320"
915,"344"
916,"378"
917,"376"
918,"404"
919,"427"
920,"421"
921,"407"
922,"503"
923,"472"
924,"486"
925,"535"
926,"540"
927,"548"
928,"594"
929,"580"
930,"582"
931,"581"
932,"605"
933,"654"
934,"668"
935,"656"
936,"583"
937,"609"
938,"557"
939,"626"
940,"627"
941,"584"
942,"581"
943,"539"
944,"593"
945,"535"
946,"532"
947,"514"
948,"456"
949,"480"
950,"434"
951,"451"
952,"436"
953,"413"
954,"410"
955,"380"
956,"405"
957,"350"
958,"368"
959,"360"
960,"321"
961,"304"
962,"288"
963,"311"
964,"301"
965,"262"
966,"273"
967,"251"
968,"234"
969,"237"
970,"258"
971,"213"
972,"234"
973,"203"
974,"207"
975,"179"
976,"210"
977,"191"
978,"193"
979,"193"
980,"187"
981,"190"
982,"178"
983,"162"
984,"179"
985,"174"
986,"173"
987,"189"
988,"198"
989,"171"
990,"210"
991,"251"
992,"218"
993,"267"
994,"255"
995,"291"
996,"313"
997,"325"
998,"345"
999,"382"
1000,"374"
1001,"380"
1002,"339"
1003,"363"
1004,"359"
1005,"315"
1006,"328"
1007,"299"
1008,"269"
1009,"235"
1010,"204"
1011,"197"
1012,"215"
1013,"156"
1014,"146"
1015,"146"
1016,"177"
1017,"141"
1018,"150"
1019,"156"
1020,"149"
1021,"155"
1022,"167"
1023,"170"
1024,"168"
1025,"186"
1026,"160"
1027,"177"
1028,"183"
1029,"164"
1030,"201"
1031,"182"
1032,"196"
1033,"220"
1034,"189"
1035,"219"
1036,"229"
1037,"245"
1038,"230"
1039,"236"
1040,"278"
1041,"265"
1042,"251"
1043,"295"
1044,"273"
1045,"321"
1046,"294"
1047,"295"
1048,"308"
1049,"306"
1050,"289"
1051,"313"
1052,"303"
1053,"283"
1054,"287"
1055,"240"
1056,"204"
1057,"224"
1058,"224"
1059,"203"
1060,"228"
1061,"170"
1062,"172"
1063,"144"
1064,"163"
1065,"156"
1066,"157"
1067,"145"
1068,"151"
1069,"172"
1070,"156"
1071,"136"
1072,"161"
1073,"127"
1074,"126"
1075,"130"
1076,"123"
1077,"155"
1078,"116"
1079,"149"
1080,"128"
1081,"130"
1082,"139"
1083,"117"
1084,"134"
1085,"108"
1086,"123"
1087,"127"
1088,"114"
1089,"122"
1090,"138"
1091,"140"
1092,"117"
1093,"85"
1094,"112"
1095,"117"
1096,"102"
1097,"96"
1098,"115"
1099,"119"
1100,"117"
1101,"106"
1102,"109"
1103,"96"
1104,"110"
1105,"99"
1106,"98"
1107,"105"
1108,"107"
1109,"117"
1110,"107"
1111,"93"
1112,"89"
1113,"79"
1114,"127"
1115,"94"
1116,"94"
1117,"108"
1118,"99"
1119,"91"
1120,"110"
1121,"99"
1122,"109"
1123,"115"
1124,"120"
1125,"125"
1126,"119"
1127,"140"
1128,"108"
1129,"119"
1130,"123"
1131,"126"
1132,"119"
1133,"116"
1134,"111"
1135,"115"
1136,"93"
1137,"106"
1138,"115"
1139,"128"
1140,"122"
1141,"108"
1142,"115"
1143,"125"
1144,"133"
1145,"124"
1146,"101"
1147,"137"
1148,"115"
1149,"120"
1150,"127"
1151,"126"
1152,"113"
1153,"119"
1154,"115"
1155,"86"
1156,"95"
1157,"106"
1158,"79"
1159,"86"
1160,"88"
1161,"86"
1162,"78"
1163,"70"
1164,"86"
1165,"78"
1166,"75"
1167,"79"
1168,"88"
1169,"77"
1170,"71"
1171,"74"
1172,"89"
1173,"85"
1174,"69"
1175,"92"
1176,"94"
1177,"102"
1178,"96"
1179,"98"
1180,"93"
1181,"105"
1182,"86"
1183,"102"
1184,"100"
1185,"106"
1186,"102"
1187,"99"
1188,"104"
1189,"84"
1190,"80"
1191,"87"
1192,"99"
1193,"62"
1194,"68"
1195,"84"
1196,"70"
1197,"79"
1198,"78"
1199,"87"
1200,"78"
1201,"83"
1202,"89"
1203,"68"
1204,"73"
1205,"85"
1206,"73"
1207,"65"
1208,"80"
1209,"70"
1210,"63"
1211,"67"
1212,"75"
1213,"71"
1214,"66"
1215,"64"
1216,"85"
1217,"90"
1218,"84"
1219,"76"
1220,"71"
1221,"68"
1222,"64"
1223,"77"
1224,"78"
1225,"71"
1226,"67"
1227,"69"
1228,"72"
1229,"72"
1230,"67"
1231,"74"
1232,"79"
1233,"77"
1234,"75"
1235,"72"
1236,"56"
1237,"85"
1238,"73"
1239,"65"
1240,"66"
1241,"66"
1242,"68"
1243,"75"
1244,"86"
1245,"89"
1246,"76"
1247,"75"
1248,"58"
1249,"70"
1250,"69"
1251,"65"
1252,"69"
1253,"76"
1254,"68"
1255,"61"
1256,"66"
1257,"61"
1258,"70"
1259,"68"
1260,"77"
1261,"64"
1262,"75"
1263,"72"
1264,"78"
1265,"69"
1266,"67"
1267,"77"
1268,"56"
1269,"51"
1270,"66"
1271,"63"
1272,"60"
1273,"48"
1274,"65"
1275,"48"
1276,"69"
1277,"62"
1278,"63"
1279,"61"
1280,"57"
1281,"58"
1282,"62"
1283,"51"
1284,"62"
1285,"72"
1286,"68"
1287,"79"
1288,"73"
1289,"67"
1290,"50"
1291,"59"
1292,"69"
1293,"76"
1294,"77"
1295,"65"
1296,"65"
1297,"59"
1298,"58"
1299,"72"
1300,"76"
1301,"71"
1302,"43"
1303,"55"
1304,"56"
1305,"51"
1306,"47"
1307,"56"
1308,"42"
1309,"73"
1310,"55"
1311,"67"
1312,"63"
1313,"48"
1314,"45"
1315,"61"
1316,"48"
1317,"44"
1318,"63"
1319,"55"
1320,"56"
1321,"38"
1322,"67"
1323,"46"
1324,"51"
1325,"45"
1326,"56"
1327,"43"
1328,"55"
1329,"55"
1330,"48"
1331,"45"
1332,"40"
1333,"50"
1334,"50"
1335,"50"
1336,"44"
1337,"54"
1338,"39"
1339,"44"
1340,"42"
1341,"49"
1342,"45"
1343,"57"
1344,"46"
1345,"47"
1346,"46"
1347,"59"
1348,"44"
1349,"47"
1350,"51"
1351,"33"
1352,"50"
1353,"38"
1354,"50"
1355,"46"
1356,"52"
1357,"41"
1358,"36"
1359,"63"
1360,"37"
1361,"49"
1362,"56"
1363,"57"
1364,"49"
1365,"48"
1366,"45"
1367,"47"
1368,"41"
1369,"41"
1370,"43"
1371,"47"
1372,"40"
1373,"48"
1374,"47"
1375,"46"
1376,"43"
1377,"49"
1378,"33"
1379,"45"
1380,"50"
1381,"53"
1382,"40"
1383,"31"
1384,"43"
1385,"51"
1386,"47"
1387,"49"
1388,"31"
1389,"32"
1390,"44"
1391,"44"
1392,"40"
1393,"40"
1394,"35"
1395,"35"
1396,"47"
1397,"44"
1398,"47"
1399,"45"
1400,"39"
1401,"41"
1402,"44"
1403,"48"
1404,"34"
1405,"41"
1406,"34"
1407,"39"
1408,"38"
1409,"41"
1410,"36"
1411,"42"
1412,"39"
1413,"31"
1414,"42"
1415,"32"
1416,"43"
1417,"38"
1418,"39"
1419,"38"
1420,"35"
1421,"30"
1422,"38"
1423,"36"
1424,"35"
1425,"29"
1426,"33"
1427,"47"
1428,"30"
1429,"36"
1430,"37"
1431,"28"
1432,"34"
1433,"41"
1434,"40"
1435,"31"
1436,"34"
1437,"37"
1438,"40"
1439,"42"
1440,"36"
1441,"36"
1442,"35"
1443,"34"
1444,"50"
1445,"28"
1446,"28"
1447,"44"
1448,"31"
1449,"29"
1450,"36"
1451,"28"
1452,"34"
1453,"25"
1454,"33"
1455,"33"
1456,"40"
1457,"38"
1458,"32"
1459,"31"
1460,"39"
1461,"39"
1462,"46"
1463,"22"
1464,"29"
1465,"46"
1466,"32"
1467,"23"
1468,"30"
1469,"31"
1470,"32"
1471,"27"
1472,"28"
1473,"19"
1474,"24"
1475,"35"
1476,"25"
1477,"17"
1478,"27"
1479,"35"
1480,"34"
1481,"27"
1482,"26"
1483,"30"
1484,"27"
1485,"23"
1486,"23"
1487,"27"
1488,"34"
1489,"22"
1490,"23"
1491,"38"
1492,"23"
1493,"20"
1494,"21"
1495,"21"
1496,"23"
1497,"23"
1498,"19"
1499,"27"
1500,"33"
1501,"22"
1502,"23"
1503,"27"
1504,"24"
1505,"21"
1506,"20"
1507,"28"
1508,"23"
1509,"31"
1510,"21"
1511,"23"
1512,"28"
1513,"20"
1514,"20"
1515,"29"
1516,"25"
1517,"27"
1518,"14"
1519,"18"
1520,"30"
1521,"30"
1522,"17"
1523,"24"
1524,"17"
1525,"16"
1526,"36"
1527,"22"
1528,"29"
1529,"22"
1530,"19"
1531,"21"
1532,"18"
1533,"18"
1534,"26"
1535,"25"
1536,"23"
1537,"23"
1538,"20"
1539,"19"
1540,"20"
1541,"13"
1542,"18"
1543,"20"
1544,"22"
1545,"18"
1546,"23"
1547,"17"
1548,"23"
1549,"20"
1550,"28"
1551,"15"
1552,"24"
1553,"24"
1554,"19"
1555,"24"
1556,"15"
1557,"17"
1558,"16"
1559,"21"
1560,"22"
1561,"23"
1562,"20"
1563,"22"
1564,"17"
1565,"15"
1566,"18"
1567,"14"
1568,"14"
1569,"24"
1570,"25"
1571,"25"
1572,"8"
1573,"24"
1574,"16"
1575,"11"
1576,"20"
1577,"15"
1578,"12"
1579,"21"
1580,"12"
1581,"14"
1582,"12"
1583,"11"
1584,"18"
1585,"13"
1586,"16"
1587,"19"
1588,"12"
1589,"17"
1590,"10"
1591,"17"
1592,"24"
1593,"18"
1594,"21"
1595,"22"
1596,"13"
1597,"21"
1598,"14"
1599,"13"
1600,"17"
1601,"23"
1602,"17"
1603,"13"
1604,"12"
1605,"17"
1606,"11"
1607,"13"
1608,"13"
1609,"19"
1610,"6"
1611,"14"
1612,"15"
1613,"17"
1614,"14"
1615,"6"
1616,"13"
1617,"17"
1618,"11"
1619,"13"
1620,"10"
1621,"10"
1622,"7"
1623,"4"
1624,"9"
1625,"13"
1626,"10"
1627,"7"
1628,"9"
1629,"13"
1630,"13"
1631,"8"
1632,"8"
1633,"10"
1634,"11"
1635,"6"
1636,"3"
1637,"9"
1638,"13"
1639,"10"
1640,"11"
1641,"12"
1642,"9"
1643,"15"
1644,"12"
1645,"16"
1646,"4"
1647,"3"
1648,"7"
1649,"4"
1650,"10"
1651,"8"
1652,"8"
1653,"11"
1654,"6"
1655,"8"
1656,"4"
1657,"7"
1658,"6"
1659,"7"
1660,"6"
1661,"5"
1662,"14"
1663,"9"
1664,"3"
1665,"9"
1666,"7"
1667,"7"
1668,"8"
1669,"4"
1670,"4"
1671,"6"
1672,"6"
1673,"3"
1674,"3"
1675,"6"
1676,"1"
1677,"6"
1678,"3"
1679,"4"
1680,"2"
1681,"5"
1682,"6"
1683,"6"
1684,"5"
1685,"3"
1686,"5"
1687,"5"
1688,"4"
1689,"7"
1690,"5"
1691,"8"
1692,"0"
1693,"4"
1694,"1"
1695,"5"
1696,"2"
1697,"4"
1698,"2"
1699,"2"
1700,"4"
1701,"5"
1702,"2"
1703,"6"
1704,"2"
1705,"3"
1706,"2"
1707,"3"
1708,"3"
1709,"4"
1710,"3"
1711,"5"
1712,"1"
1713,"0"
1714,"3"
1715,"4"
1716,"3"
1717,"1"
1718,"4"
1719,"2"
1720,"4"
1721,"0"
1722,"1"
1723,"0"
1724,"1"
1725,"1"
1726,"1"
1727,"1"
1728,"4"
1729,"2"
1730,"2"
1731,"1"
1732,"1"
1733,"2"
1734,"0"
1735,"1"
1736,"0"
1737,"1"
1738,"2"
1739,"0"
1740,"3"
1741,"1"
1742,"0"
1743,"2"
1744,"1"
1745,"0"
1746,"1"
1747,"1"
1748,"1"
1749,"0"
1750,"2"
1751,"1"
1752,"4"
1753,"0"
1754,"2"
1755,"0"
1756,"2"
1757,"1"
1758,"0"
1759,"0"
1760,"0"
1761,"1"
1762,"0"
1763,"1"
1764,"0"
1765,"1"
1766,"1"
1767,"0"
1768,"0"
1769,"3"
1770,"0"
1771,"2"
1772,"1"
1773,"1"
1774,"2"
1775,"2"
1776,"0"
1777,"1"
1778,"0"
1779,"1"
1780,"0"
1781,"1"
1782,"1"
1783,"1"
1784,"2"
1785,"0"
1786,"0"
1787,"0"
1788,"0"
1789,"0"
1790,"1"
1791,"0"
1792,"2"
1793,"3"
1794,"0"
1795,"1"
1796,"0"
1797,"0"
1798,"0"
1799,"0"
1800,"2"
1801,"1"
1802,"0"
1803,"0"
1804,"0"
1805,"0"
1806,"0"
1807,"0"
1808,"1"
1809,"1"
1810,"0"
1811,"0"
1812,"2"
1813,"0"
1814,"2"
1815,"0"
1816,"1"
1817,"0"
1818,"0"
1819,"0"
1820,"1"
1821,"0"
1822,"1"
1823,"0"
1824,"0"
1825,"1"
1826,"0"
1827,"0"
1828,"1"
1829,"0"
1830,"1"
1831,"1"
1832,"1"
1833,"0"
1834,"0"
1835,"1"
1836,"0"
1837,"0"
1838,"1"
1839,"0"
1840,"1"
1841,"0"
1842,"0"
1843,"0"
1844,"1"
1845,"0"
1846,"1"
1847,"1"
1848,"0"
1849,"0"
1850,"0"
1851,"0"
1852,"2"
1853,"0"
1854,"0"
1855,"0"
1856,"1"
1857,"0"
1858,"0"
1859,"0"
1860,"0"
1861,"0"
1862,"0"
1863,"0"
1864,"0"
1865,"1"
1866,"1"
1867,"0"
1868,"0"
1869,"0"
1870,"0"
1871,"0"
1872,"0"
1873,"0"
1874,"0"
1875,"0"
1876,"1"
1877,"1"
1878,"0"
1879,"0"
1880,"0"
1881,"0"
1882,"0"
1883,"0"
1884,"0"
1885,"0"
1886,"1"
1887,"0"
1888,"0"
1889,"0"
1890,"0"
1891,"0"
1892,"1"
1893,"0"
1894,"0"
1895,"0"
1896,"0"
1897,"0"
1898,"0"
1899,"0"
1900,"0"
1901,"0"
1902,"0"
1903,"0"
1904,"0"
1905,"0"
1906,"1"
1907,"0"
1908,"0"
1909,"0"
1910,"0"
1911,"0"
1912,"0"
1913,"0"
1914,"0"
1915,"0"
1916,"0"
1917,"0"
1918,"0"
1919,"0"
1920,"0"
1921,"0"
1922,"0"
1923,"0"
1924,"0"
1925,"0"
1926,"0"
1927,"0"
1928,"0"
1929,"0"
1930,"0"
1931,"0"
1932,"1"
1933,"0"
1934,"0"
1935,"0"
1936,"1"
1937,"0"
1938,"1"
1939,"0"
1940,"0"
1941,"0"
1942,"1"
1943,"0"
1944,"0"
1945,"0"
1946,"0"
1947,"0"
1948,"0"
1949,"0"
1950,"0"
1951,"0"
1952,"0"
1953,"0"
1954,"0"
1955,"0"
1956,"0"
1957,"0"
1958,"0"
1959,"0"
1960,"0"
1961,"0"
1962,"0"
1963,"0"
1964,"0"
1965,"0"
1966,"0"
1967,"0"
1968,"0"
1969,"0"
1970,"0"
1971,"0"
1972,"0"
1973,"0"
1974,"0"
1975,"0"
1976,"0"
1977,"0"
1978,"0"
1979,"0"
1980,"0"
1981,"0"
1982,"0"
1983,"0"
1984,"0"
1985,"0"
1986,"0"
1987,"0"
1988,"0"
1989,"0"
1990,"0"
1991,"0"
1992,"0"
1993,"0"
1994,"0"
1995,"0"
1996,"0"
1997,"0"
1998,"0"
1999,"0"
2000,"0"
2001,"0"
2002,"0"
2003,"0"
2004,"0"
2005,"0"
2006,"0"
2007,"0"
2008,"0"
2009,"0"
2010,"0"
2011,"0"
2012,"0"
2013,"0"
2014,"0"
2015,"0"
2016,"0"
2017,"0"
2018,"0"
2019,"0"
2020,"1"
2021,"0"
2022,"0"
2023,"0"
2024,"0"
2025,"0"
2026,"0"
2027,"0"
2028,"0"
2029,"0"
2030,"0"
2031,"0"
2032,"0"
2033,"1"
2034,"0"
2035,"0"
2036,"0"
2037,"0"
2038,"0"
2039,"0"
2040,"0"
2041,"0"
2042,"0"
2043,"0"
2044,"0"
2045,"0"
2046,"0"
2047,"0"


