Area (µm^2);Equivalent circular diameter (µm);Class;;3-D diameter (µm);;;;;;;;;
162824,4387;455,3180363;Others;;738,1337979;;;;;;;;;
1178524,642;1224,967011;Plagioclase;;1985,84172;;;;;;;;;
199075,9957;503,4594623;Plagioclase;;816,1777382;;;;;;;;;
361167,8005;678,1247126;Plagioclase;;1099,334377;;;;;;;;;
826998,5806;1026,141947;Plagioclase;;1663,518667;;;;;;;;;
162202,391;454,447465;Plagioclase;;736,7224809;;;;;;;;;
267204,0411;583,2793084;Plagioclase;;945,5767987;;;;;;;;;
187264,0013;488,2949229;Plagioclase;;791,5939128;;;;;;;;;
413841,4165;725,8920421;Plagioclase;;1176,771854;;;;;;;;;
763798,5353;986,1533853;Plagioclase;;1598,691652;;;;;;;;;
258633,6062;573,8488782;Plagioclase;;930,2887612;;;;;;;;;
65591,47309;288,9872961;Plagioclase;;468,4885585;;;;;;;;;
1328327,549;1300,491893;Plagioclase;;2108,278047;;;;;;;;;
77583,17023;314,2959757;Plagioclase;;509,5174443;;;;;;;;;
171616,046;467,4487526;Plagioclase;;757,7993745;;;;;;;;;
90922,63736;340,2444671;Plagioclase;;551,5835541;;;;;;;;;
304907,0427;623,0727921;Plagioclase;;1010,087565;;;;;;;;;
796739,4163;1007,194188;Plagioclase;;1632,801716;;;;;;;;;
140741,7457;423,3177958;Plagioclase;;686,256962;;;;;;;;;
482515,4815;783,8097932;Plagioclase;;1270,664576;;;;;;;;;
961153,5324;1106,24531;Plagioclase;;1793,377347;;;;;;;;;
393396,7824;707,7346538;Plagioclase;;1147,336205;;;;;;;;;
387715,4135;702,6055768;Plagioclase;;1139,021259;;;;;;;;;
143506,4021;427,4552913;Plagioclase;;692,9644171;;;;;;;;;
1504761,009;1384,168061;Plagioclase;;2243,928741;;;;;;;;;
125100,7021;399,1029454;Plagioclase;;647,0013251;;;;;;;;;
137735,1818;418,7718713;Plagioclase;;678,8873869;;;;;;;;;
546385,956;834,0744606;Plagioclase;;1352,150586;;;;;;;;;
128017,4146;403,7286647;Plagioclase;;654,5002588;;;;;;;;;
556027,6952;841,4014794;Plagioclase;;1364,028701;;;;;;;;;
112217,4033;377,9942268;Plagioclase;;612,7811594;;;;;;;;;
376877,9604;692,7163364;Plagioclase;;1122,989426;;;;;;;;;
130726,7779;407,9785572;Plagioclase;;661,3899251;;;;;;;;;
1119388,641;1193,838299;Plagioclase;;1935,377753;;;;;;;;;
218083,0085;526,9458325;Plagioclase;;854,2524075;;;;;;;;;
1267498,196;1270,365627;Plagioclase;;2059,439184;;;;;;;;;
400425,9213;714,0294936;Plagioclase;;1157,541015;;;;;;;;;
3144893,418;2001,05039;Plagioclase;;3243,980705;;;;;;;;;
7877466,802;3167,002091;Plagioclase;;5134,150407;;;;;;;;;
1796549,757;1512,427914;Plagioclase;;2451,855782;;;;;;;;;
101856,8534;360,1224426;Plagioclase;;583,8085143;;;;;;;;;
396631,4304;710,63832;Plagioclase;;1152,043452;;;;;;;;;
121907,524;393,9764971;Plagioclase;;638,6906403;;;;;;;;;
120753,2799;392,1069384;Plagioclase;;635,6598258;;;;;;;;;
42465,1223;232,5258545;Plagioclase;;376,9567168;;;;;;;;;
403715,8625;716,9567636;Plagioclase;;1162,286527;;;;;;;;;
815649,6661;1019,076744;Plagioclase;;1652,06499;;;;;;;;;
1094962,902;1180,741321;Plagioclase;;1914,145731;;;;;;;;;
714843,3821;954,026657;Plagioclase;;1546,609762;;;;;;;;;
484658,0902;785,5481183;Plagioclase;;1273,482642;;;;;;;;;
61665,661;280,2055641;Plagioclase;;454,2521506;;;;;;;;;
382794,3251;698,1324174;Plagioclase;;1131,769646;;;;;;;;;
137776,6517;418,8349093;Plagioclase;;678,9895802;;;;;;;;;
585526,579;863,4324495;Plagioclase;;1399,743964;;;;;;;;;
1698570,334;1470,60767;Plagioclase;;2384,059357;;;;;;;;;
897718,4913;1069,116777;Plagioclase;;1733,186837;;;;;;;;;
556511,51;841,7674629;Plagioclase;;1364,622011;;;;;;;;;
317202,8521;635,511774;Plagioclase;;1030,252883;;;;;;;;;
429821,1305;739,7737901;Plagioclase;;1199,276097;;;;;;;;;
1370288,121;1320,872827;Plagioclase;;2141,318372;;;;;;;;;
361264,5634;678,2155471;Plagioclase;;1099,481632;;;;;;;;;
345374,7008;663,1325107;Plagioclase;;1075,029934;;;;;;;;;
439877,5682;748,3779223;Plagioclase;;1213,22459;;;;;;;;;
284807,9907;602,186679;Plagioclase;;976,2282735;;;;;;;;;
791728,4766;1004,021915;Plagioclase;;1627,659021;;;;;;;;;
1008733,269;1133,295676;Plagioclase;;1837,229748;;;;;;;;;
172314,1218;468,3984991;Plagioclase;;759,3390455;;;;;;;;;
1424399,359;1346,70026;Plagioclase;;2183,18823;;;;;;;;;
362252,9281;679,1426604;Plagioclase;;1100,984612;;;;;;;;;
901692,6849;1071,48065;Plagioclase;;1737,019004;;;;;;;;;
1095826,857;1181,207047;Plagioclase;;1914,900739;;;;;;;;;
211558,4194;519,0034158;Plagioclase;;841,3766464;;;;;;;;;
426316,9285;736,7520424;Plagioclase;;1194,377424;;;;;;;;;
316449,4832;634,7566431;Plagioclase;;1029,02871;;;;;;;;;
47552,09008;246,0593455;Plagioclase;;398,8963862;;;;;;;;;
658755,4154;915,8348351;Plagioclase;;1484,695512;;;;;;;;;
321370,5716;639,6731355;Plagioclase;;1036,999028;;;;;;;;;
2776032,961;1880,041208;Plagioclase;;3047,808008;;;;;;;;;
283550,072;600,8553608;Plagioclase;;974,0700217;;;;;;;;;
110323,6136;374,7911253;Plagioclase;;607,588487;;;;;;;;;
61955,94992;280,8643186;Plagioclase;;455,3200833;;;;;;;;;
453949,6692;760,2543457;Plagioclase;;1232,477923;;;;;;;;;
105126,0596;365,8560595;Plagioclase;;593,1035039;;;;;;;;;
482826,5053;784,0623699;Plagioclase;;1271,074038;;;;;;;;;
111408,7413;376,6298117;Plagioclase;;610,569253;;;;;;;;;
48478,24997;248,4440076;Plagioclase;;402,7622547;;;;;;;;;
748599,8367;976,2924333;Plagioclase;;1582,705679;;;;;;;;;
218089,9201;526,9541826;Plagioclase;;854,2659442;;;;;;;;;
1655393,313;1451,796207;Plagioclase;;2353,563362;;;;;;;;;
462554,6623;767,4261447;Plagioclase;;1244,104405;;;;;;;;;
260181,8138;575,563875;Plagioclase;;933,0690092;;;;;;;;;
132523,8045;410,7731108;Plagioclase;;665,9202847;;;;;;;;;
1380386,029;1325,730772;Plagioclase;;2149,193776;;;;;;;;;
268220,0523;584,387181;Plagioclase;;947,3728141;;;;;;;;;
156161,6168;445,9048618;Plagioclase;;722,8737343;;;;;;;;;
128369,9083;404,2841125;Plagioclase;;655,4007168;;;;;;;;;
63732,24166;284,8620901;Plagioclase;;461,8010262;;;;;;;;;
477905,4169;780,0564566;Plagioclase;;1264,579896;;;;;;;;;
462582,3088;767,4490786;Plagioclase;;1244,141585;;;;;;;;;
208994,2006;515,8485056;Plagioclase;;836,2620987;;;;;;;;;
914251,1366;1078,916448;Plagioclase;;1749,073464;;;;;;;;;
529943,162;821,4283842;Plagioclase;;1331,649539;;;;;;;;;
68660,24169;295,6703145;Plagioclase;;479,3226597;;;;;;;;;
1456801,132;1361,931279;Plagioclase;;2207,879828;;;;;;;;;
80105,91919;319,3650327;Plagioclase;;517,73509;;;;;;;;;
55389,89097;265,5646806;Plagioclase;;430,5172443;;;;;;;;;
1034257,959;1147,544393;Plagioclase;;1860,328898;;;;;;;;;
719819,7636;957,3416256;Plagioclase;;1551,983786;;;;;;;;;
76954,21089;313,0193995;Plagioclase;;507,4479369;;;;;;;;;
2349584,711;1729,61966;Plagioclase;;2803,953779;;;;;;;;;
1818508,04;1521,642648;Plagioclase;;2466,794147;;;;;;;;;
2000125,231;1595,819081;Plagioclase;;2587,04445;;;;;;;;;
109031,1368;372,5892577;Plagioclase;;604,0189536;;;;;;;;;
73982,20526;306,9154107;Plagioclase;;497,5525231;;;;;;;;;
88330,77198;335,3598543;Plagioclase;;543,6649182;;;;;;;;;
975840,7695;1114,665446;Plagioclase;;1807,027558;;;;;;;;;
179847,8105;478,5283109;Plagioclase;;775,7608778;;;;;;;;;
34309,38592;209,007337;Plagioclase;;338,8299324;;;;;;;;;
21695,6411;166,2039356;Plagioclase;;269,4396716;;;;;;;;;
511385,4059;806,9176671;Plagioclase;;1308,12565;;;;;;;;;
66331,01868;290,6118993;Plagioclase;;471,1222659;;;;;;;;;
310049,3036;628,3048895;Plagioclase;;1018,569521;;;;;;;;;
291636,692;609,3630847;Plagioclase;;987,8622241;;;;;;;;;
57484,1182;270,5384492;Plagioclase;;438,5804143;;;;;;;;;
43688,48276;235,8514446;Plagioclase;;382,3479604;;;;;;;;;
70540,20805;299,6908113;Plagioclase;;485,8404436;;;;;;;;;
230392,6411;541,6133505;Plagioclase;;878,030492;;;;;;;;;
124886,4412;398,7610256;Plagioclase;;646,4470257;;;;;;;;;
277011,6596;593,8873626;Plagioclase;;962,7739284;;;;;;;;;
348692,2885;666,3098458;Quartz;;1080,180836;;;;;;;;;
253187,2331;567,7746009;Quartz;;920,4415137;;;;;;;;;
850816,0955;1040,813479;Quartz;;1687,303258;;;;;;;;;
414843,6045;726,7704466;Quartz;;1178,19587;;;;;;;;;
255613,2191;570,4882634;Quartz;;924,8407377;;;;;;;;;
762243,416;985,1489532;Quartz;;1597,063328;;;;;;;;;
175293,039;472,4299199;Quartz;;765,8745388;;;;;;;;;
451399,2737;758,1156942;Quartz;;1229,010872;;;;;;;;;
154005,1848;442,8154145;Quartz;;717,8653109;;;;;;;;;
102465,0778;361,1960535;Quartz;;585,5489866;;;;;;;;;
971583,1987;1112,231158;Quartz;;1803,081239;;;;;;;;;
625289,2496;892,2684571;Quartz;;1446,491139;;;;;;;;;
224013,1965;534,0622251;Quartz;;865,7890686;;;;;;;;;
299854,6331;617,8889679;Quartz;;1001,683865;;;;;;;;;
397758,0279;711,6468579;Quartz;;1153,678432;;;;;;;;;
361734,555;678,6565701;Quartz;;1100,196592;;;;;;;;;
162852,0852;455,3566897;Quartz;;738,1964605;;;;;;;;;
139338,6826;421,20247;Quartz;;682,827725;;;;;;;;;
245736,4841;559,3580331;Quartz;;906,7970878;;;;;;;;;
336631,4749;654,6850432;Quartz;;1061,335416;;;;;;;;;
384066,0671;699,2911442;Quartz;;1133,648103;;;;;;;;;
448067,8627;755,3129958;Quartz;;1224,467308;;;;;;;;;
448371,975;755,569275;Quartz;;1224,882772;;;;;;;;;
69600,22487;297,6873505;Quartz;;482,5925553;;;;;;;;;
220820,0183;530,2421896;Quartz;;859,5962602;;;;;;;;;
210445,6452;517,6366655;Quartz;;839,1609543;;;;;;;;;
124174,5422;397,6228585;Quartz;;644,6018986;;;;;;;;;
273258,6386;589,8505782;Quartz;;956,22974;;;;;;;;;
363842,6055;680,6311728;Quartz;;1103,397697;;;;;;;;;
342368,1369;660,2398434;Quartz;;1070,340519;;;;;;;;;
966102,2673;1109,089541;Quartz;;1797,988242;;;;;;;;;
203402,683;508,9011097;Quartz;;824,9994047;;;;;;;;;
523501,5126;816,4207418;Quartz;;1323,531455;;;;;;;;;
157516,2984;447,8347687;Quartz;;726,0023814;;;;;;;;;
50385,86289;253,2849643;Quartz;;410,6101181;;;;;;;;;
211012,3997;518,3332246;Quartz;;840,2901735;;;;;;;;;
690942,9275;937,9423535;Quartz;;1520,534871;;;;;;;;;
343750,4651;661,5713761;Quartz;;1072,499118;;;;;;;;;
286459,8729;603,9304911;Quartz;;979,0552352;;;;;;;;;
407095,6549;719,9515861;Quartz;;1167,14155;;;;;;;;;
1035937,488;1148,475762;Quartz;;1861,838777;;;;;;;;;
1990421,287;1591,943181;Quartz;;2580,761079;;;;;;;;;
237186,7842;549,541257;Quartz;;890,8827299;;;;;;;;;
56385,16728;267,9399648;Quartz;;434,36791;;;;;;;;;
159762,5817;451,0166702;Quartz;;731,1606859;;;;;;;;;
251445,4996;565,8183042;Quartz;;917,270085;;;;;;;;;
148524,2534;434,8642924;Quartz;;704,9754373;;;;;;;;;
137569,3025;418,5196244;Quartz;;678,4784596;;;;;;;;;
138308,8481;419,6430563;Quartz;;680,2996988;;;;;;;;;
381868,1653;697,2873503;Quartz;;1130,399675;;;;;;;;;
274329,9429;591,0056951;Quartz;;958,1023451;;;;;;;;;
39486,20503;224,2217601;Quartz;;363,4946262;;;;;;;;;
547236,0878;834,7230842;Quartz;;1353,202094;;;;;;;;;
360213,994;677,2286923;Quartz;;1097,881803;;;;;;;;;
1084346,622;1175,003404;Quartz;;1904,84377;;;;;;;;;
230772,7813;542,0599884;Quartz;;878,7545541;;;;;;;;;
506740,7832;803,2449216;Quartz;;1302,171619;;;;;;;;;
407268,4459;720,104361;Quartz;;1167,389219;;;;;;;;;
221331,4797;530,8559056;Quartz;;860,5911792;;;;;;;;;
218297,2693;527,2046243;Quartz;;854,6719448;;;;;;;;;
374790,6449;690,7953894;Quartz;;1119,875304;;;;;;;;;
225893,1628;536,2985249;Quartz;;869,4144212;;;;;;;;;
343985,4609;661,7974703;Quartz;;1072,865648;;;;;;;;;
173675,715;470,2454554;Quartz;;762,3332184;;;;;;;;;
559117,1987;843,7358162;Quartz;;1367,812985;;;;;;;;;
304264,2601;622,4156875;Quartz;;1009,022307;;;;;;;;;
352521,3376;669,9582878;Quartz;;1086,095467;;;;;;;;;
1036269,247;1148,659647;Quartz;;1862,13688;;;;;;;;;
583342,5004;861,820596;Quartz;;1397,130926;;;;;;;;;
878822,0648;1057,804805;Quartz;;1714,848559;;;;;;;;;
857423,6243;1044,847197;Quartz;;1693,842476;;;;;;;;;
284828,7256;602,2085992;Quartz;;976,2638091;;;;;;;;;
362722,9197;679,5830818;Quartz;;1101,698596;;;;;;;;;
290067,7495;607,7217532;Quartz;;985,2013977;;;;;;;;;
225754,93;536,1344088;Quartz;;869,1483662;;;;;;;;;
234574,1839;546,5062919;Quartz;;885,9626299;;;;;;;;;
338158,9476;656,168686;Quartz;;1063,740607;;;;;;;;;
358064,4736;675,205041;Quartz;;1094,601183;;;;;;;;;
414000,3843;726,0314461;Quartz;;1176,997848;;;;;;;;;
607671,4767;879,608637;Quartz;;1425,967812;;;;;;;;;
893398,7157;1066,541408;Quartz;;1729,011805;;;;;;;;;
524773,2546;817,4118055;Quartz;;1325,138106;;;;;;;;;
170109,3083;465,3921983;Quartz;;754,4654142;;;;;;;;;
848376,2862;1039,320084;Quartz;;1684,882257;;;;;;;;;
693652,2908;939,7795097;Quartz;;1523,513157;;;;;;;;;
63469,5993;284,2745218;Quartz;;460,8484964;;;;;;;;;
242031,8445;555,1256755;Quartz;;899,9358481;;;;;;;;;
339299,3683;657,2741995;Quartz;;1065,532798;;;;;;;;;
732744,5323;965,8981906;Quartz;;1565,855167;;;;;;;;;
242052,5795;555,1494538;Quartz;;899,9743961;;;;;;;;;
597532,0994;872,2393583;Quartz;;1414,021187;;;;;;;;;
345485,287;663,2386671;Quartz;;1075,202029;;;;;;;;;
953861,7511;1102,041062;Quartz;;1786,561677;;;;;;;;;
439393,7533;747,9662442;Quartz;;1212,557203;;;;;;;;;
162637,8244;455,0570398;Quartz;;737,7106863;;;;;;;;;
518780,8618;812,7313876;Quartz;;1317,550499;;;;;;;;;
196726,0378;500,4791412;Quartz;;811,3462236;;;;;;;;;
308411,2447;626,6429548;Quartz;;1015,875294;;;;;;;;;
346508,2099;664,2198096;Quartz;;1076,792597;;;;;;;;;
297822,6107;615,7917873;Quartz;;998,2840442;;;;;;;;;
87190,35122;333,1879396;Quartz;;540,1439426;;;;;;;;;
252274,8965;566,7507162;Quartz;;918,7816544;;;;;;;;;
129033,4258;405,3275963;Quartz;;657,0923492;;;;;;;;;
207763,9285;514,3279593;Quartz;;833,7970818;;;;;;;;;
318751,0596;637,0607931;Quartz;;1032,764058;;;;;;;;;
172562,9408;468,7365574;Quartz;;759,887085;;;;;;;;;
203616,9439;509,169073;Quartz;;825,4338104;;;;;;;;;
607083,9872;879,1833367;Quartz;;1425,278341;;;;;;;;;
300006,6892;618,0456136;Quartz;;1001,93781;;;;;;;;;
355057,9098;672,3643145;Quartz;;1089,995971;;;;;;;;;
189461,9031;491,1521019;Quartz;;796,2257971;;;;;;;;;
269961,7858;586,2815205;Quartz;;950,4438017;;;;;;;;;
405554,359;718,5873972;Quartz;;1164,93001;;;;;;;;;
373809,1918;689,8903139;Quartz;;1118,408051;;;;;;;;;
73049,13373;304,9738444;Quartz;;494,4049743;;;;;;;;;
372337,0123;688,5304699;Quartz;;1116,203555;;;;;;;;;
426068,1094;736,537009;Quartz;;1194,028825;;;;;;;;;
637916,8177;901,2329991;Quartz;;1461,023907;;;;;;;;;
477352,4857;779,6050677;Quartz;;1263,848132;;;;;;;;;
484353,978;785,3016226;Quartz;;1273,083039;;;;;;;;;
70422,71015;299,4411118;Quartz;;485,435646;;;;;;;;;
136000,36;416,1262265;Quartz;;674,598429;;;;;;;;;
90452,64577;339,3639426;Quartz;;550,1561015;;;;;;;;;
327494,2855;645,7388597;Quartz;;1046,832409;;;;;;;;;
234525,8024;546,4499299;Quartz;;885,8712592;;;;;;;;;
184146,8512;484,2138504;Quartz;;784,9779274;;;;;;;;;
269028,7143;585,2674583;Quartz;;948,7998659;;;;;;;;;
786406,513;1000,641729;Quartz;;1622,179271;;;;;;;;;
215892,0183;524,2921467;Quartz;;849,950414;;;;;;;;;
294615,6093;612,4673413;Quartz;;992,8946555;;;;;;;;;
163135,4625;455,7526983;Quartz;;738,8384455;;;;;;;;;
328441,1803;646,6717088;Quartz;;1048,344687;;;;;;;;;
380741,5678;696,2580128;Quartz;;1128,730976;;;;;;;;;
125010,8508;398,9595953;Quartz;;646,7689348;;;;;;;;;
129779,8831;406,4983139;Quartz;;658,990245;;;;;;;;;
348305,2366;665,9399378;Quartz;;1079,581164;;;;;;;;;
644538,1698;905,8981653;Quartz;;1468,58679;;;;;;;;;
269747,5249;586,048817;Quartz;;950,0665569;;;;;;;;;
171588,3995;467,4110992;Quartz;;757,738333;;;;;;;;;
97495,60795;352,3283461;Quartz;;571,1732009;;;;;;;;;
146927,6644;432,5206498;Quartz;;701,176067;;;;;;;;;
308259,1886;626,4884588;Quartz;;1015,624835;;;;;;;;;
149657,7626;436,5205396;Quartz;;707,6604441;;;;;;;;;
338262,6222;656,2692641;Quartz;;1063,903658;;;;;;;;;
193650,3575;496,5514002;Quartz;;804,9788098;;;;;;;;;
103916,5224;363,7452759;Quartz;;589,6816303;;;;;;;;;
183863,4739;483,8411369;Quartz;;784,373707;;;;;;;;;
252710,3299;567,239619;Quartz;;919,5742337;;;;;;;;;
147535,8888;433,4149604;Quartz;;702,6258687;;;;;;;;;
262690,7395;578,3322899;Quartz;;937,5569944;;;;;;;;;
73767,94439;306,4706575;Quartz;;496,8315164;;;;;;;;;
297566,88;615,5273502;Quartz;;997,8553549;;;;;;;;;
196615,4515;500,3384534;Quartz;;811,1181492;;;;;;;;;
118894,0485;389,0766045;Quartz;;630,7472335;;;;;;;;;
163819,715;456,7074986;Quartz;;740,3863095;;;;;;;;;
307111,8562;625,3214853;Quartz;;1013,733009;;;;;;;;;
164932,4892;458,2560064;Quartz;;742,8966557;;;;;;;;;
64285,17294;286,0951316;Quartz;;463,7999579;;;;;;;;;
67823,93313;293,8641076;Quartz;;476,3945474;;;;;;;;;
134113,482;413,2294625;Quartz;;669,9023722;;;;;;;;;
126641,998;401,5539813;Quartz;;650,974795;;;;;;;;;
94053,61073;346,0531412;Quartz;;561,0002218;;;;;;;;;
169584,0236;464,6730947;Quartz;;753,2996474;;;;;;;;;
