Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L1-4A -1phi 1"
1018,"336"
1019,"359"
1020,"318"
1021,"327"
1022,"317"
1023,"343"
1024,"351"
1025,"309"
1026,"357"
1027,"323"
1028,"363"
1029,"367"
1030,"375"
1031,"322"
1032,"372"
1033,"387"
1034,"424"
1035,"405"
1036,"433"
1037,"431"
1038,"446"
1039,"454"
1040,"498"
1041,"497"
1042,"533"
1043,"585"
1044,"534"
1045,"574"
1046,"588"
1047,"596"
1048,"640"
1049,"576"
1050,"583"
1051,"613"
1052,"627"
1053,"591"
1054,"565"
1055,"537"
1056,"524"
1057,"484"
1058,"504"
1059,"496"
1060,"476"
1061,"430"
1062,"423"
1063,"385"
1064,"383"
1065,"364"
1066,"379"
1067,"331"
1068,"334"
1069,"344"
1070,"342"
1071,"345"
1072,"290"
1073,"331"
1074,"305"
1075,"271"
1076,"304"
1077,"274"
1078,"305"
1079,"288"
1080,"279"
1081,"317"
1082,"305"
1083,"273"
1084,"287"
1085,"288"
1086,"286"
1087,"271"
1088,"245"
1089,"237"
1090,"285"
1091,"246"
1092,"246"
1093,"265"
1094,"239"
1095,"244"
1096,"263"
1097,"244"
1098,"210"
1099,"237"
1100,"249"
1101,"243"
1102,"219"
1103,"227"
1104,"232"
1105,"249"
1106,"223"
1107,"229"
1108,"208"
1109,"258"
1110,"238"
1111,"231"
1112,"216"
1113,"210"
1114,"223"
1115,"222"
1116,"219"
1117,"211"
1118,"237"
1119,"230"
1120,"241"
1121,"266"
1122,"276"
1123,"255"
1124,"255"
1125,"272"
1126,"276"
1127,"292"
1128,"319"
1129,"299"
1130,"265"
1131,"254"
1132,"277"
1133,"267"
1134,"221"
1135,"241"
1136,"249"
1137,"222"
1138,"218"
1139,"223"
1140,"202"
1141,"207"
1142,"217"
1143,"211"
1144,"230"
1145,"208"
1146,"192"
1147,"241"
1148,"206"
1149,"198"
1150,"223"
1151,"247"
1152,"197"
1153,"209"
1154,"197"
1155,"211"
1156,"206"
1157,"247"
1158,"177"
1159,"189"
1160,"205"
1161,"193"
1162,"187"
1163,"176"
1164,"199"
1165,"195"
1166,"194"
1167,"185"
1168,"192"
1169,"191"
1170,"205"
1171,"191"
1172,"200"
1173,"170"
1174,"224"
1175,"209"
1176,"204"
1177,"196"
1178,"244"
1179,"212"
1180,"222"
1181,"187"
1182,"191"
1183,"209"
1184,"210"
1185,"202"
1186,"197"
1187,"206"
1188,"192"
1189,"222"
1190,"192"
1191,"190"
1192,"189"
1193,"204"
1194,"180"
1195,"171"
1196,"190"
1197,"181"
1198,"145"
1199,"189"
1200,"196"
1201,"189"
1202,"212"
1203,"190"
1204,"183"
1205,"156"
1206,"161"
1207,"172"
1208,"171"
1209,"180"
1210,"166"
1211,"159"
1212,"174"
1213,"175"
1214,"154"
1215,"177"
1216,"151"
1217,"147"
1218,"182"
1219,"169"
1220,"160"
1221,"173"
1222,"154"
1223,"173"
1224,"151"
1225,"145"
1226,"153"
1227,"176"
1228,"166"
1229,"137"
1230,"149"
1231,"141"
1232,"164"
1233,"146"
1234,"154"
1235,"165"
1236,"140"
1237,"150"
1238,"180"
1239,"147"
1240,"153"
1241,"159"
1242,"172"
1243,"175"
1244,"160"
1245,"167"
1246,"169"
1247,"177"
1248,"138"
1249,"166"
1250,"177"
1251,"150"
1252,"152"
1253,"139"
1254,"159"
1255,"138"
1256,"140"
1257,"151"
1258,"156"
1259,"167"
1260,"149"
1261,"139"
1262,"156"
1263,"124"
1264,"153"
1265,"141"
1266,"176"
1267,"157"
1268,"137"
1269,"159"
1270,"145"
1271,"135"
1272,"149"
1273,"159"
1274,"153"
1275,"142"
1276,"147"
1277,"139"
1278,"137"
1279,"145"
1280,"138"
1281,"141"
1282,"161"
1283,"131"
1284,"145"
1285,"142"
1286,"151"
1287,"133"
1288,"127"
1289,"139"
1290,"154"
1291,"131"
1292,"161"
1293,"149"
1294,"105"
1295,"126"
1296,"147"
1297,"148"
1298,"145"
1299,"138"
1300,"134"
1301,"136"
1302,"161"
1303,"140"
1304,"134"
1305,"132"
1306,"138"
1307,"130"
1308,"139"
1309,"149"
1310,"130"
1311,"149"
1312,"149"
1313,"120"
1314,"149"
1315,"147"
1316,"128"
1317,"125"
1318,"137"
1319,"108"
1320,"141"
1321,"130"
1322,"124"
1323,"116"
1324,"137"
1325,"122"
1326,"113"
1327,"122"
1328,"140"
1329,"126"
1330,"120"
1331,"122"
1332,"122"
1333,"120"
1334,"114"
1335,"126"
1336,"141"
1337,"98"
1338,"123"
1339,"112"
1340,"114"
1341,"120"
1342,"120"
1343,"120"
1344,"117"
1345,"130"
1346,"117"
1347,"150"
1348,"137"
1349,"103"
1350,"94"
1351,"125"
1352,"116"
1353,"106"
1354,"118"
1355,"122"
1356,"111"
1357,"122"
1358,"119"
1359,"100"
1360,"142"
1361,"93"
1362,"132"
1363,"108"
1364,"111"
1365,"126"
1366,"127"
1367,"120"
1368,"119"
1369,"122"
1370,"106"
1371,"107"
1372,"115"
1373,"111"
1374,"113"
1375,"121"
1376,"99"
1377,"123"
1378,"112"
1379,"111"
1380,"96"
1381,"100"
1382,"96"
1383,"108"
1384,"98"
1385,"102"
1386,"92"
1387,"103"
1388,"89"
1389,"106"
1390,"100"
1391,"129"
1392,"128"
1393,"111"
1394,"98"
1395,"127"
1396,"111"
1397,"115"
1398,"93"
1399,"102"
1400,"91"
1401,"108"
1402,"110"
1403,"74"
1404,"115"
1405,"111"
1406,"106"
1407,"110"
1408,"100"
1409,"112"
1410,"98"
1411,"98"
1412,"96"
1413,"97"
1414,"80"
1415,"121"
1416,"94"
1417,"82"
1418,"92"
1419,"88"
1420,"105"
1421,"87"
1422,"96"
1423,"99"
1424,"105"
1425,"100"
1426,"87"
1427,"104"
1428,"94"
1429,"98"
1430,"85"
1431,"113"
1432,"81"
1433,"93"
1434,"99"
1435,"83"
1436,"93"
1437,"89"
1438,"73"
1439,"103"
1440,"96"
1441,"84"
1442,"93"
1443,"99"
1444,"72"
1445,"83"
1446,"82"
1447,"75"
1448,"72"
1449,"80"
1450,"82"
1451,"81"
1452,"68"
1453,"88"
1454,"81"
1455,"69"
1456,"76"
1457,"77"
1458,"75"
1459,"92"
1460,"72"
1461,"80"
1462,"82"
1463,"78"
1464,"85"
1465,"80"
1466,"78"
1467,"77"
1468,"78"
1469,"95"
1470,"69"
1471,"62"
1472,"83"
1473,"78"
1474,"74"
1475,"79"
1476,"87"
1477,"72"
1478,"81"
1479,"74"
1480,"63"
1481,"66"
1482,"65"
1483,"80"
1484,"78"
1485,"78"
1486,"68"
1487,"62"
1488,"64"
1489,"68"
1490,"60"
1491,"76"
1492,"68"
1493,"69"
1494,"67"
1495,"73"
1496,"75"
1497,"66"
1498,"74"
1499,"69"
1500,"77"
1501,"71"
1502,"58"
1503,"70"
1504,"61"
1505,"62"
1506,"67"
1507,"65"
1508,"43"
1509,"69"
1510,"70"
1511,"69"
1512,"53"
1513,"69"
1514,"78"
1515,"53"
1516,"52"
1517,"73"
1518,"64"
1519,"60"
1520,"56"
1521,"67"
1522,"62"
1523,"54"
1524,"70"
1525,"74"
1526,"52"
1527,"58"
1528,"60"
1529,"56"
1530,"52"
1531,"70"
1532,"53"
1533,"71"
1534,"49"
1535,"49"
1536,"60"
1537,"63"
1538,"75"
1539,"40"
1540,"47"
1541,"56"
1542,"58"
1543,"53"
1544,"52"
1545,"54"
1546,"41"
1547,"49"
1548,"46"
1549,"61"
1550,"59"
1551,"62"
1552,"54"
1553,"44"
1554,"48"
1555,"42"
1556,"49"
1557,"56"
1558,"47"
1559,"53"
1560,"51"
1561,"53"
1562,"43"
1563,"44"
1564,"39"
1565,"41"
1566,"49"
1567,"43"
1568,"37"
1569,"45"
1570,"45"
1571,"47"
1572,"52"
1573,"25"
1574,"40"
1575,"46"
1576,"59"
1577,"50"
1578,"38"
1579,"43"
1580,"33"
1581,"32"
1582,"35"
1583,"39"
1584,"47"
1585,"33"
1586,"43"
1587,"44"
1588,"38"
1589,"36"
1590,"39"
1591,"44"
1592,"38"
1593,"45"
1594,"40"
1595,"43"
1596,"40"
1597,"35"
1598,"40"
1599,"36"
1600,"38"
1601,"45"
1602,"35"
1603,"31"
1604,"32"
1605,"35"
1606,"25"
1607,"36"
1608,"31"
1609,"29"
1610,"33"
1611,"34"
1612,"36"
1613,"32"
1614,"38"
1615,"31"
1616,"27"
1617,"44"
1618,"44"
1619,"33"
1620,"31"
1621,"42"
1622,"27"
1623,"32"
1624,"23"
1625,"22"
1626,"30"
1627,"33"
1628,"32"
1629,"25"
1630,"34"
1631,"37"
1632,"24"
1633,"31"
1634,"23"
1635,"33"
1636,"25"
1637,"32"
1638,"23"
1639,"25"
1640,"22"
1641,"14"
1642,"22"
1643,"22"
1644,"30"
1645,"20"
1646,"30"
1647,"20"
1648,"27"
1649,"32"
1650,"22"
1651,"20"
1652,"22"
1653,"16"
1654,"18"
1655,"23"
1656,"20"
1657,"22"
1658,"23"
1659,"16"
1660,"26"
1661,"16"
1662,"19"
1663,"23"
1664,"21"
1665,"31"
1666,"5"
1667,"15"
1668,"14"
1669,"18"
1670,"19"
1671,"11"
1672,"18"
1673,"19"
1674,"21"
1675,"18"
1676,"13"
1677,"21"
1678,"12"
1679,"9"
1680,"10"
1681,"12"
1682,"17"
1683,"20"
1684,"17"
1685,"11"
1686,"10"
1687,"9"
1688,"17"
1689,"13"
1690,"10"
1691,"14"
1692,"10"
1693,"11"
1694,"17"
1695,"14"
1696,"19"
1697,"10"
1698,"9"
1699,"14"
1700,"16"
1701,"12"
1702,"7"
1703,"6"
1704,"12"
1705,"11"
1706,"11"
1707,"8"
1708,"13"
1709,"11"
1710,"11"
1711,"9"
1712,"12"
1713,"4"
1714,"10"
1715,"7"
1716,"10"
1717,"4"
1718,"7"
1719,"4"
1720,"6"
1721,"10"
1722,"5"
1723,"7"
1724,"4"
1725,"7"
1726,"1"
1727,"13"
1728,"7"
1729,"4"
1730,"7"
1731,"5"
1732,"9"
1733,"7"
1734,"11"
1735,"5"
1736,"7"
1737,"6"
1738,"4"
1739,"4"
1740,"2"
1741,"6"
1742,"6"
1743,"3"
1744,"4"
1745,"5"
1746,"4"
1747,"6"
1748,"4"
1749,"2"
1750,"7"
1751,"1"
1752,"3"
1753,"1"
1754,"5"
1755,"4"
1756,"1"
1757,"5"
1758,"4"
1759,"1"
1760,"2"
1761,"4"
1762,"3"
1763,"2"
1764,"7"
1765,"7"
1766,"2"
1767,"1"
1768,"4"
1769,"4"
1770,"1"
1771,"4"
1772,"4"
1773,"4"
1774,"0"
1775,"1"
1776,"2"
1777,"0"
1778,"3"
1779,"7"
1780,"3"
1781,"0"
1782,"1"
1783,"2"
1784,"1"
1785,"3"
1786,"1"
1787,"2"
1788,"2"
1789,"2"
1790,"4"
1791,"1"
1792,"4"
1793,"2"
1794,"2"
1795,"1"
1796,"1"
1797,"1"
1798,"0"
1799,"2"
1800,"2"
1801,"2"
1802,"3"
1803,"2"
1804,"1"
1805,"2"
1806,"2"
1807,"2"
1808,"0"
1809,"1"
1810,"0"
1811,"3"
1812,"2"
1813,"1"
1814,"4"
1815,"1"
1816,"1"
1817,"1"
1818,"0"
1819,"3"
1820,"0"
1821,"4"
1822,"1"
1823,"0"
1824,"1"
1825,"1"
1826,"0"
1827,"2"
1828,"1"
1829,"1"
1830,"0"
1831,"3"
1832,"2"
1833,"3"
1834,"3"
1835,"1"
1836,"1"
1837,"0"
1838,"2"
1839,"0"
1840,"1"
1841,"0"
1842,"2"
1843,"2"
1844,"0"
1845,"3"
1846,"1"
1847,"1"
1848,"1"
1849,"1"
1850,"0"
1851,"0"
1852,"4"
1853,"1"
1854,"0"
1855,"0"
1856,"0"
1857,"4"
1858,"0"
1859,"1"
1860,"2"
1861,"0"
1862,"1"
1863,"2"
1864,"2"
1865,"1"
1866,"0"
1867,"1"
1868,"2"
1869,"0"
1870,"0"
1871,"0"
1872,"0"
1873,"1"
1874,"0"
1875,"0"
1876,"0"
1877,"0"
1878,"0"
1879,"1"
1880,"1"
1881,"0"
1882,"0"
1883,"3"
1884,"0"
1885,"1"
1886,"0"
1887,"0"
1888,"2"
1889,"1"
1890,"0"
1891,"0"
1892,"0"
1893,"0"
1894,"0"
1895,"0"
1896,"2"
1897,"1"
1898,"0"
1899,"2"
1900,"1"
1901,"1"
1902,"0"
1903,"0"
1904,"1"
1905,"0"
1906,"0"
1907,"1"
1908,"1"
1909,"0"
1910,"0"
1911,"0"
1912,"0"
1913,"0"
1914,"0"
1915,"1"
1916,"0"
1917,"0"
1918,"1"
1919,"0"
1920,"0"
1921,"0"
1922,"0"
1923,"0"
1924,"0"
1925,"0"
1926,"0"
1927,"0"
1928,"0"
1929,"1"
1930,"0"
1931,"2"
1932,"0"
1933,"0"
1934,"1"
1935,"0"
1936,"1"
1937,"0"
1938,"1"
1939,"0"
1940,"1"
1941,"0"
1942,"1"
1943,"0"
1944,"0"
1945,"1"
1946,"0"
1947,"1"
1948,"0"
1949,"0"
1950,"0"
1951,"0"
1952,"0"
1953,"0"
1954,"0"
1955,"0"
1956,"0"
1957,"0"
1958,"0"
1959,"0"
1960,"0"
1961,"0"
1962,"1"
1963,"0"
1964,"0"
1965,"0"
1966,"0"
1967,"0"
1968,"0"
1969,"1"
1970,"0"
1971,"0"
1972,"0"
1973,"0"
1974,"0"
1975,"0"
1976,"0"
1977,"0"
1978,"0"
1979,"0"
1980,"0"
1981,"0"
1982,"0"
1983,"0"
1984,"0"
1985,"0"
1986,"0"
1987,"0"
1988,"0"
1989,"0"
1990,"0"
1991,"0"
1992,"1"
1993,"0"
1994,"0"
1995,"0"
1996,"0"
1997,"0"
1998,"0"
1999,"0"
2000,"0"
2001,"0"
2002,"0"
2003,"0"
2004,"0"
2005,"0"
2006,"0"
2007,"0"
2008,"0"
2009,"0"
2010,"0"
2011,"0"
2012,"0"
2013,"0"
2014,"0"
2015,"0"
2016,"0"
2017,"0"
2018,"0"
2019,"0"
2020,"0"
2021,"1"
2022,"0"
2023,"0"
2024,"0"
2025,"1"
2026,"0"
2027,"0"
2028,"0"
2029,"0"
2030,"0"
2031,"0"
2032,"0"
2033,"1"
2034,"0"
2035,"0"
2036,"0"
2037,"1"
2038,"0"
2039,"0"
2040,"0"
2041,"0"
2042,"0"
2043,"1"
2044,"0"
2045,"0"
2046,"0"
2047,"0"


