Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-5B 0phi 1"
Duration Time,60.097
Ambient Temperature,"99.4"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"632378"
Raw Accumulated Counts,"653683"
Valid Count Last Packet,"9845"
Raw Count Last Packet,"10220"
Live Time,58.539028
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,20.085
Number of Channels,2048
Vacuum,764
Channel#,Intensity
0,"1792"
1,"1496"
2,"940"
3,"478"
4,"191"
5,"72"
6,"26"
7,"1"
8,"3"
9,"0"
10,"0"
11,"0"
12,"1"
13,"0"
14,"0"
15,"0"
16,"0"
17,"0"
18,"0"
19,"0"
20,"0"
21,"1"
22,"34"
23,"84"
24,"151"
25,"166"
26,"177"
27,"156"
28,"182"
29,"158"
30,"173"
31,"163"
32,"124"
33,"164"
34,"159"
35,"155"
36,"142"
37,"143"
38,"148"
39,"141"
40,"159"
41,"146"
42,"138"
43,"146"
44,"154"
45,"142"
46,"158"
47,"149"
48,"169"
49,"164"
50,"154"
51,"142"
52,"141"
53,"137"
54,"151"
55,"150"
56,"151"
57,"139"
58,"163"
59,"168"
60,"135"
61,"145"
62,"139"
63,"124"
64,"129"
65,"136"
66,"132"
67,"117"
68,"125"
69,"129"
70,"141"
71,"129"
72,"166"
73,"198"
74,"199"
75,"183"
76,"154"
77,"177"
78,"160"
79,"168"
80,"176"
81,"268"
82,"463"
83,"717"
84,"1093"
85,"1408"
86,"1470"
87,"1449"
88,"1212"
89,"910"
90,"652"
91,"368"
92,"267"
93,"217"
94,"135"
95,"136"
96,"141"
97,"120"
98,"151"
99,"121"
100,"138"
101,"123"
102,"120"
103,"114"
104,"117"
105,"118"
106,"114"
107,"127"
108,"114"
109,"113"
110,"128"
111,"146"
112,"170"
113,"201"
114,"205"
115,"226"
116,"223"
117,"192"
118,"200"
119,"189"
120,"173"
121,"195"
122,"169"
123,"188"
124,"211"
125,"239"
126,"276"
127,"366"
128,"540"
129,"708"
130,"1025"
131,"1410"
132,"1680"
133,"1873"
134,"1987"
135,"1839"
136,"1629"
137,"1469"
138,"1323"
139,"1265"
140,"1318"
141,"1389"
142,"1473"
143,"1550"
144,"1629"
145,"1710"
146,"1804"
147,"1798"
148,"1569"
149,"1240"
150,"989"
151,"705"
152,"462"
153,"364"
154,"294"
155,"286"
156,"337"
157,"357"
158,"440"
159,"563"
160,"743"
161,"1042"
162,"1494"
163,"1859"
164,"2009"
165,"1969"
166,"1842"
167,"1404"
168,"991"
169,"653"
170,"462"
171,"297"
172,"202"
173,"232"
174,"237"
175,"286"
176,"305"
177,"459"
178,"480"
179,"530"
180,"559"
181,"567"
182,"594"
183,"588"
184,"509"
185,"494"
186,"392"
187,"312"
188,"254"
189,"191"
190,"190"
191,"158"
192,"174"
193,"160"
194,"189"
