Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-2B 2phi 0"
Duration Time,60.042
Ambient Temperature,"102.8"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"705191"
Raw Accumulated Counts,"730534"
Valid Count Last Packet,"11080"
Raw Count Last Packet,"11526"
Live Time,58.349972
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,20.0892
Number of Channels,2048
Vacuum,764
Channel#,Intensity
0,"1809"
1,"1516"
2,"938"
3,"471"
4,"215"
5,"69"
6,"14"
7,"5"
8,"0"
9,"2"
10,"1"
11,"1"
12,"0"
13,"0"
14,"0"
15,"0"
16,"1"
17,"0"
18,"0"
19,"0"
20,"0"
21,"1"
22,"25"
23,"94"
24,"160"
25,"161"
26,"171"
27,"200"
28,"171"
29,"210"
30,"159"
31,"167"
32,"170"
33,"161"
34,"165"
35,"154"
36,"138"
37,"143"
38,"167"
39,"150"
40,"141"
41,"167"
42,"131"
43,"141"
44,"143"
45,"143"
46,"167"
47,"159"
48,"168"
49,"165"
50,"160"
51,"149"
52,"143"
53,"134"
54,"141"
55,"152"
56,"142"
57,"152"
58,"152"
59,"160"
60,"158"
61,"147"
62,"156"
63,"139"
64,"130"
65,"111"
66,"122"
67,"139"
68,"127"
69,"146"
70,"182"
71,"201"
72,"255"
73,"268"
74,"245"
75,"254"
76,"223"
77,"231"
78,"230"
79,"206"
80,"240"
81,"281"
82,"453"
83,"656"
84,"925"
85,"1233"
86,"1362"
87,"1280"
88,"1195"
89,"880"
90,"566"
91,"362"
92,"248"
93,"214"
94,"160"
95,"132"
96,"123"
97,"117"
98,"122"
99,"147"
100,"135"
101,"137"
102,"118"
103,"115"
104,"123"
105,"137"
106,"119"
107,"125"
108,"117"
109,"157"
110,"145"
111,"162"
112,"202"
113,"217"
114,"233"
115,"234"
116,"242"
117,"225"
118,"224"
119,"219"
120,"179"
121,"179"
122,"201"
123,"225"
124,"199"
125,"221"
126,"266"
127,"375"
128,"506"
129,"728"
130,"992"
131,"1304"
132,"1686"
133,"1886"
134,"2126"
135,"2007"
136,"1745"
137,"1517"
138,"1418"
139,"1315"
140,"1376"
141,"1509"
142,"1494"
143,"1499"
144,"1677"
145,"1758"
146,"1762"
147,"1729"
148,"1583"
149,"1338"
150,"1046"
151,"652"
152,"521"
153,"399"
154,"354"
155,"318"
156,"356"
157,"447"
158,"626"
159,"842"
160,"1294"
161,"1918"
162,"2750"
163,"3559"
164,"4037"
165,"3932"
166,"3674"
167,"2938"
168,"2082"
169,"1323"
170,"794"
171,"489"
172,"339"
173,"314"
174,"361"
175,"477"
176,"628"
177,"730"
178,"788"
179,"879"
180,"933"
181,"835"
182,"810"
183,"784"
184,"671"
185,"567"
186,"496"
187,"365"
188,"285"
189,"244"
190,"202"
191,"180"
192,"178"
193,"196"
194,"199"
195,"208"
196,"201"
197,"224"
198,"237"
199,"266"
200,"249"
201,"256"
202,"239"
203,"219"
204,"218"
205,"222"
206,"196"
207,"197"
208,"180"
209,"202"
210,"206"
211,"183"
212,"216"
213,"246"
214,"223"
215,"255"
216,"255"
217,"292"
218,"294"
219,"370"
220,"403"
221,"560"
222,"607"
223,"650"
224,"678"
225,"680"
226,"543"
227,"445"
228,"391"
229,"369"
230,"345"
231,"314"
232,"267"
233,"268"
234,"260"
235,"269"
236,"277"
237,"287"
238,"331"
239,"322"
240,"352"
241,"322"
242,"347"
243,"366"
244,"364"
245,"380"
246,"351"
247,"342"
248,"368"
249,"341"
250,"343"
251,"319"
252,"364"
253,"357"
254,"350"
255,"353"
256,"339"
257,"354"
258,"342"
259,"352"
260,"350"
261,"328"
262,"368"
263,"349"
264,"369"
265,"358"
266,"368"
267,"326"
268,"338"
269,"384"
270,"387"
271,"371"
272,"333"
273,"370"
274,"350"
275,"351"
276,"420"
277,"424"
278,"425"
279,"380"
280,"398"
281,"396"
282,"402"
283,"400"
284,"382"
285,"400"
286,"377"
287,"395"
288,"414"
289,"423"
290,"399"
291,"466"
292,"431"
293,"452"
294,"432"
295,"441"
296,"421"
297,"463"
298,"451"
299,"436"
300,"451"
301,"451"
302,"455"
303,"432"
304,"433"
305,"451"
306,"457"
307,"465"
308,"505"
309,"622"
310,"670"
311,"936"
312,"1305"
313,"1664"
314,"2346"
315,"2911"
316,"3516"
317,"4061"
318,"4130"
319,"3968"
320,"3523"
321,"2834"
322,"2229"
323,"1614"
324,"1144"
325,"777"
326,"667"
327,"573"
328,"485"
329,"491"
330,"465"
331,"435"
332,"461"
333,"482"
334,"533"
335,"435"
336,"494"
337,"496"
338,"462"
339,"473"
340,"497"
341,"575"
342,"573"
343,"549"
344,"627"
345,"689"
346,"739"
347,"857"
348,"963"
349,"1025"
350,"1074"
351,"1098"
352,"1030"
353,"1025"
354,"919"
355,"854"
356,"799"
357,"767"
358,"777"
359,"832"
360,"783"
361,"830"
362,"898"
363,"861"
364,"911"
365,"987"
366,"998"
367,"1102"
368,"1201"
369,"1367"
370,"1388"
371,"1364"
372,"1311"
373,"1220"
374,"1053"
375,"883"
376,"796"
377,"709"
378,"568"
379,"559"
380,"492"
381,"494"
382,"463"
383,"465"
384,"478"
385,"492"
386,"460"
387,"493"
388,"483"
389,"485"
390,"472"
391,"480"
392,"463"
393,"533"
394,"587"
395,"603"
396,"670"
397,"703"
398,"734"
399,"813"
400,"727"
401,"783"
402,"700"
403,"702"
404,"636"
405,"624"
406,"663"
407,"605"
408,"598"
409,"617"
410,"646"
411,"600"
412,"619"
413,"563"
414,"564"
415,"581"
416,"493"
417,"519"
418,"461"
419,"487"
420,"466"
421,"487"
422,"503"
423,"504"
424,"488"
425,"494"
426,"558"
427,"565"
428,"535"
429,"556"
430,"573"
431,"542"
432,"505"
433,"538"
434,"584"
435,"529"
436,"516"
437,"526"
438,"572"
439,"484"
440,"514"
441,"525"
442,"583"
443,"562"
444,"507"
445,"543"
446,"531"
447,"478"
448,"535"
449,"535"
450,"480"
451,"547"
452,"531"
453,"497"
454,"537"
455,"539"
456,"513"
457,"528"
458,"589"
459,"593"
460,"556"
461,"546"
462,"577"
463,"551"
464,"504"
465,"540"
466,"532"
467,"514"
468,"517"
469,"519"
470,"510"
471,"538"
472,"513"
473,"553"
474,"542"
475,"512"
476,"542"
477,"528"
478,"514"
479,"543"
480,"525"
481,"525"
482,"525"
483,"538"
484,"532"
485,"577"
486,"528"
487,"552"
488,"528"
489,"511"
490,"575"
491,"522"
492,"508"
493,"532"
494,"529"
495,"534"
496,"534"
497,"566"
498,"522"
499,"503"
500,"501"
501,"500"
502,"552"
503,"550"
504,"554"
505,"526"
506,"511"
507,"530"
508,"497"
509,"542"
510,"505"
511,"573"
512,"499"
513,"579"
514,"476"
515,"512"
516,"542"
517,"529"
518,"540"
519,"501"
520,"550"
521,"590"
522,"566"
523,"560"
524,"529"
525,"567"
526,"570"
527,"524"
528,"531"
529,"541"
530,"558"
531,"514"
532,"522"
533,"520"
534,"521"
535,"525"
536,"488"
537,"485"
538,"533"
539,"520"
540,"560"
541,"482"
542,"526"
543,"533"
544,"526"
545,"519"
546,"531"
547,"517"
548,"515"
549,"536"
550,"507"
551,"508"
552,"517"
553,"526"
554,"569"
555,"515"
556,"482"
557,"520"
558,"506"
559,"492"
560,"497"
561,"519"
562,"560"
563,"529"
564,"524"
565,"537"
566,"542"
567,"459"
568,"519"
569,"523"
570,"558"
571,"548"
572,"509"
573,"544"
574,"576"
575,"500"
576,"549"
577,"524"
578,"530"
579,"528"
580,"502"
581,"516"
582,"544"
583,"514"
584,"516"
585,"487"
586,"507"
587,"531"
588,"464"
589,"511"
590,"505"
591,"532"
592,"535"
593,"537"
594,"551"
595,"531"
596,"517"
597,"494"
598,"488"
599,"456"
600,"510"
601,"535"
602,"477"
603,"519"
604,"524"
605,"513"
606,"519"
607,"493"
608,"520"
609,"531"
610,"568"
611,"507"
612,"508"
613,"525"
614,"518"
615,"541"
616,"505"
617,"538"
618,"486"
619,"515"
620,"524"
621,"560"
622,"541"
623,"560"
624,"540"
625,"529"
626,"581"
627,"532"
628,"582"
629,"539"
630,"609"
631,"568"
632,"546"
633,"535"
634,"536"
635,"498"
636,"522"
637,"493"
638,"529"
639,"521"
640,"538"
641,"551"
642,"559"
643,"557"
644,"543"
645,"500"
646,"505"
647,"530"
648,"515"
649,"511"
650,"515"
651,"507"
652,"491"
653,"591"
654,"593"
655,"675"
656,"698"
657,"797"
658,"872"
659,"987"
660,"1101"
661,"1232"
662,"1428"
663,"1437"
664,"1525"
665,"1543"
666,"1401"
667,"1424"
668,"1226"
669,"1103"
670,"1023"
671,"866"
672,"781"
673,"692"
674,"575"
675,"626"
676,"556"
677,"524"
678,"519"
679,"485"
680,"484"
681,"507"
682,"522"
683,"513"
684,"481"
685,"520"
686,"485"
687,"494"
688,"515"
689,"511"
690,"472"
691,"539"
692,"512"
693,"575"
694,"524"
695,"567"
696,"592"
697,"604"
698,"623"
699,"683"
700,"743"
701,"713"
702,"757"
703,"763"
704,"717"
705,"704"
706,"655"
707,"590"
708,"588"
709,"570"
710,"580"
711,"525"
712,"526"
713,"518"
714,"513"
715,"483"
716,"501"
717,"491"
718,"461"
719,"488"
720,"471"
721,"464"
722,"468"
723,"496"
724,"493"
725,"501"
726,"495"
727,"490"
728,"511"
729,"450"
730,"471"
731,"475"
732,"483"
733,"466"
734,"499"
735,"538"
736,"508"
737,"510"
738,"526"
739,"578"
740,"635"
741,"610"
742,"642"
743,"605"
744,"575"
745,"621"
746,"604"
747,"584"
748,"549"
749,"567"
750,"485"
751,"502"
752,"473"
753,"506"
