Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-2C 0phi 2"
Duration Time,60.097
Ambient Temperature,"97.8"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"650033"
Raw Accumulated Counts,"672721"
Valid Count Last Packet,"10178"
Raw Count Last Packet,"10604"
Live Time,58.499008
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,19.7946
Number of Channels,2048
Vacuum,764
Channel#,Intensity
0,"1732"
1,"1444"
2,"927"
3,"494"
4,"215"
5,"67"
6,"12"
7,"4"
8,"1"
9,"0"
10,"0"
11,"0"
12,"0"
13,"1"
14,"1"
15,"0"
16,"0"
17,"1"
18,"0"
19,"0"
20,"1"
21,"7"
22,"32"
23,"91"
24,"155"
25,"173"
26,"165"
27,"193"
28,"160"
29,"194"
30,"142"
31,"158"
32,"148"
33,"141"
34,"146"
35,"166"
36,"133"
37,"142"
38,"142"
39,"144"
40,"142"
41,"124"
42,"150"
43,"148"
44,"139"
45,"148"
46,"147"
47,"160"
48,"150"
49,"157"
50,"135"
51,"143"
52,"147"
53,"163"
54,"153"
55,"162"
56,"146"
57,"159"
58,"139"
59,"131"
60,"161"
61,"142"
62,"138"
63,"132"
64,"145"
65,"139"
66,"136"
67,"139"
68,"143"
69,"127"
70,"168"
71,"186"
72,"180"
73,"202"
74,"237"
75,"233"
76,"219"
77,"186"
78,"167"
79,"166"
80,"211"
81,"230"
82,"377"
83,"579"
84,"876"
85,"998"
86,"1163"
87,"1044"
88,"926"
89,"683"
90,"482"
91,"313"
92,"226"
93,"159"
94,"136"
95,"121"
96,"116"
97,"123"
98,"118"
99,"140"
100,"135"
101,"120"
102,"119"
103,"110"
104,"128"
105,"118"
106,"129"
107,"115"
108,"111"
109,"137"
110,"150"
111,"152"
112,"182"
113,"200"
114,"227"
115,"234"
116,"214"
117,"192"
118,"190"
119,"196"
120,"199"
121,"192"
122,"196"
123,"222"
124,"235"
125,"261"
126,"291"
127,"342"
128,"521"
129,"750"
130,"1026"
131,"1374"
132,"1661"
133,"1922"
134,"1969"
135,"1886"
136,"1632"
137,"1499"
138,"1256"
139,"1240"
140,"1304"
141,"1361"
142,"1478"
143,"1537"
144,"1658"
145,"1760"
146,"1768"
147,"1726"
148,"1553"
149,"1289"
150,"989"
151,"646"
152,"448"
153,"400"
154,"301"
155,"333"
156,"350"
157,"449"
158,"618"
159,"896"
160,"1377"
161,"1824"
162,"2557"
163,"3235"
164,"3618"
165,"3453"
166,"3125"
167,"2441"
168,"1640"
169,"1079"
170,"626"
171,"410"
172,"333"
173,"272"
174,"374"
175,"468"
176,"514"
177,"689"
178,"740"
179,"750"
180,"781"
181,"737"
182,"707"
183,"637"
184,"596"
185,"469"
186,"387"
187,"312"
188,"248"
189,"227"
190,"180"
191,"190"
192,"165"
193,"174"
194,"170"
195,"200"
196,"200"
197,"208"
198,"225"
199,"257"
200,"254"
201,"221"
202,"230"
203,"220"
204,"247"
205,"180"
206,"193"
207,"185"
208,"205"
209,"220"
210,"199"
211,"206"
212,"220"
213,"211"
214,"214"
215,"227"
216,"251"
217,"278"
218,"315"
219,"408"
220,"539"
221,"609"
222,"668"
223,"694"
224,"704"
225,"593"
226,"599"
227,"504"
228,"404"
229,"350"
230,"333"
231,"256"
232,"255"
233,"264"
234,"267"
235,"267"
236,"286"
237,"297"
238,"320"
239,"304"
240,"310"
241,"318"
242,"369"
243,"415"
244,"361"
245,"407"
246,"448"
247,"502"
248,"460"
249,"508"
250,"480"
251,"462"
252,"448"
253,"447"
254,"439"
255,"374"
256,"390"
257,"353"
258,"358"
259,"329"
260,"332"
261,"356"
262,"363"
263,"330"
264,"379"
265,"369"
266,"425"
267,"377"
268,"379"
269,"360"
270,"363"
271,"425"
272,"399"
273,"403"
274,"345"
275,"354"
276,"349"
277,"364"
278,"337"
279,"358"
280,"329"
281,"339"
282,"355"
283,"362"
284,"383"
285,"355"
286,"367"
287,"352"
288,"397"
289,"412"
290,"431"
291,"415"
292,"405"
293,"426"
294,"440"
295,"431"
296,"413"
297,"411"
298,"441"
299,"423"
300,"389"
301,"419"
302,"427"
303,"425"
304,"409"
305,"466"
306,"450"
307,"486"
308,"466"
309,"623"
310,"812"
311,"980"
312,"1404"
313,"1872"
314,"2475"
315,"3078"
316,"3573"
317,"4000"
318,"3943"
319,"3694"
320,"3206"
321,"2560"
322,"1931"
323,"1382"
324,"1000"
325,"749"
326,"595"
327,"532"
328,"499"
329,"472"
330,"440"
331,"451"
332,"444"
333,"470"
334,"463"
335,"457"
336,"463"
337,"467"
338,"476"
339,"470"
340,"509"
341,"504"
342,"491"
343,"517"
344,"615"
345,"620"
346,"747"
347,"838"
348,"926"
349,"1003"
350,"1022"
351,"999"
352,"954"
353,"899"
354,"780"
355,"729"
356,"685"
357,"719"
358,"674"
359,"703"
360,"779"
361,"794"
362,"874"
363,"851"
364,"871"
365,"947"
366,"1043"
367,"1080"
368,"1164"
369,"1302"
370,"1312"
371,"1288"
372,"1216"
373,"1100"
374,"970"
375,"772"
376,"678"
377,"565"
378,"537"
379,"458"
380,"440"
381,"441"
382,"467"
383,"415"
384,"413"
385,"476"
386,"423"
387,"453"
388,"462"
389,"433"
390,"479"
391,"509"
392,"482"
393,"491"
394,"561"
395,"617"
396,"598"
397,"643"
398,"658"
399,"680"
400,"669"
401,"667"
402,"608"
403,"581"
404,"576"
405,"550"
406,"553"
407,"605"
408,"531"
409,"566"
410,"553"
411,"563"
412,"491"
413,"554"
414,"501"
415,"495"
416,"465"
417,"429"
418,"428"
419,"477"
420,"436"
421,"467"
422,"474"
423,"472"
424,"472"
425,"488"
426,"500"
427,"495"
428,"505"
429,"504"
430,"505"
431,"469"
432,"507"
433,"469"
434,"438"
435,"450"
436,"480"
437,"479"
438,"469"
439,"492"
440,"434"
441,"479"
442,"470"
443,"469"
444,"418"
445,"465"
446,"481"
447,"442"
448,"432"
449,"441"
450,"461"
451,"418"
452,"424"
453,"460"
454,"458"
455,"461"
456,"469"
457,"470"
458,"489"
459,"478"
460,"459"
461,"505"
462,"480"
463,"494"
464,"471"
465,"465"
466,"462"
467,"476"
468,"475"
469,"459"
470,"475"
471,"457"
472,"469"
473,"406"
474,"432"
475,"460"
476,"480"
477,"454"
478,"437"
479,"453"
480,"435"
481,"497"
482,"475"
483,"446"
484,"460"
485,"486"
486,"462"
487,"472"
488,"462"
489,"480"
490,"498"
491,"461"
492,"510"
493,"486"
494,"469"
495,"460"
496,"496"
497,"486"
498,"516"
499,"480"
500,"528"
501,"484"
502,"536"
503,"499"
504,"473"
505,"525"
506,"524"
507,"493"
508,"515"
509,"486"
510,"509"
511,"497"
512,"499"
513,"498"
514,"477"
515,"513"
516,"470"
517,"516"
518,"519"
519,"511"
520,"505"
521,"481"
522,"426"
523,"489"
524,"552"
525,"559"
526,"499"
527,"468"
528,"474"
529,"465"
530,"489"
531,"491"
532,"442"
533,"458"
534,"473"
535,"430"
536,"435"
537,"429"
538,"461"
539,"411"
540,"425"
541,"432"
542,"449"
543,"448"
544,"432"
545,"429"
546,"457"
547,"440"
548,"430"
549,"464"
