Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-4A 4phi 0"
Duration Time,60.034
Ambient Temperature,"101.4"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"799034"
Raw Accumulated Counts,"830159"
Valid Count Last Packet,"12409"
Raw Count Last Packet,"12921"
Live Time,58.078022
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,20.0898
Number of Channels,2048
Vacuum,763
Channel#,Intensity
0,"1859"
1,"1430"
2,"987"
3,"516"
4,"209"
5,"75"
6,"18"
7,"9"
8,"0"
9,"1"
10,"1"
11,"0"
12,"0"
13,"0"
14,"2"
15,"0"
16,"0"
17,"1"
18,"0"
19,"0"
20,"2"
21,"6"
22,"25"
23,"88"
24,"173"
25,"187"
26,"175"
27,"179"
28,"194"
29,"153"
30,"165"
31,"170"
32,"160"
33,"186"
34,"160"
35,"176"
36,"129"
37,"144"
38,"160"
39,"144"
40,"135"
41,"168"
42,"172"
43,"149"
44,"150"
45,"144"
46,"185"
47,"155"
48,"154"
49,"132"
50,"154"
51,"172"
52,"127"
53,"129"
54,"140"
55,"150"
56,"135"
57,"153"
58,"142"
59,"141"
60,"154"
61,"168"
62,"148"
63,"139"
64,"115"
65,"135"
66,"128"
67,"139"
68,"149"
69,"153"
70,"166"
71,"198"
72,"196"
73,"227"
74,"279"
75,"236"
76,"236"
77,"205"
78,"196"
79,"180"
80,"208"
81,"282"
82,"391"
83,"682"
84,"944"
85,"1279"
86,"1342"
87,"1293"
88,"1105"
89,"810"
90,"586"
91,"378"
92,"294"
93,"183"
94,"157"
95,"125"
96,"140"
97,"137"
98,"180"
99,"157"
100,"151"
101,"128"
102,"142"
103,"139"
104,"108"
105,"123"
106,"121"
107,"101"
108,"134"
109,"146"
110,"127"
111,"173"
112,"193"
113,"230"
114,"202"
115,"237"
116,"245"
117,"231"
118,"229"
119,"189"
120,"189"
121,"200"
122,"186"
123,"205"
124,"211"
125,"224"
126,"283"
127,"371"
128,"510"
129,"707"
130,"1023"
131,"1323"
132,"1678"
133,"1924"
134,"2027"
135,"1976"
136,"1647"
137,"1456"
138,"1360"
139,"1318"
140,"1409"
141,"1395"
142,"1477"
143,"1515"
144,"1646"
145,"1796"
146,"1750"
147,"1755"
148,"1579"
149,"1305"
150,"1042"
151,"739"
152,"518"
153,"389"
154,"290"
155,"335"
156,"373"
157,"445"
158,"546"
159,"768"
160,"1127"
161,"1625"
162,"2189"
163,"2821"
164,"3305"
165,"3243"
166,"2870"
167,"2273"
168,"1665"
169,"1016"
170,"612"
171,"414"
172,"328"
173,"283"
174,"325"
175,"425"
176,"517"
177,"657"
178,"771"
179,"850"
180,"910"
181,"947"
182,"986"
183,"1013"
184,"982"
185,"799"
186,"674"
187,"486"
188,"364"
189,"280"
190,"219"
191,"206"
192,"190"
193,"207"
194,"239"
195,"211"
196,"281"
197,"261"
198,"280"
199,"311"
200,"318"
201,"312"
202,"260"
203,"253"
204,"238"
205,"227"
206,"207"
207,"220"
208,"235"
209,"210"
210,"250"
211,"212"
212,"217"
213,"238"
214,"247"
215,"251"
216,"240"
217,"314"
218,"373"
219,"463"
220,"599"
221,"708"
222,"922"
223,"1023"
224,"1029"
225,"1009"
226,"890"
227,"734"
228,"594"
229,"454"
230,"418"
231,"363"
232,"372"
233,"343"
234,"326"
235,"356"
236,"327"
237,"335"
238,"352"
239,"347"
240,"354"
241,"363"
242,"394"
243,"454"
244,"470"
245,"442"
246,"414"
247,"450"
248,"385"
249,"401"
250,"390"
251,"386"
252,"365"
253,"336"
254,"331"
255,"371"
256,"375"
257,"372"
258,"369"
259,"389"
260,"354"
261,"391"
262,"384"
263,"350"
264,"399"
265,"372"
266,"398"
267,"375"
268,"423"
269,"412"
270,"418"
271,"428"
272,"402"
273,"445"
274,"419"
275,"424"
276,"393"
277,"423"
278,"415"
279,"409"
280,"415"
281,"428"
282,"415"
283,"468"
284,"470"
285,"472"
286,"462"
287,"493"
288,"495"
289,"499"
290,"559"
291,"609"
292,"585"
293,"574"
294,"584"
295,"541"
296,"489"
297,"525"
298,"507"
299,"481"
300,"515"
301,"476"
302,"543"
303,"499"
304,"502"
305,"513"
306,"591"
307,"628"
308,"784"
309,"1010"
310,"1456"
311,"2189"
312,"3397"
313,"5189"
314,"7412"
315,"9846"
316,"12085"
317,"13718"
318,"14063"
319,"13371"
320,"11742"
321,"9129"
322,"6928"
323,"4760"
324,"3068"
325,"1956"
326,"1245"
327,"868"
328,"649"
329,"591"
330,"538"
331,"533"
332,"541"
333,"528"
334,"552"
335,"568"
336,"539"
337,"558"
338,"587"
339,"594"
340,"576"
341,"683"
342,"743"
343,"887"
344,"979"
345,"1180"
346,"1531"
347,"1849"
348,"2223"
349,"2458"
350,"2547"
351,"2678"
352,"2502"
353,"2269"
354,"1849"
355,"1543"
356,"1266"
357,"1092"
358,"1008"
359,"894"
360,"845"
361,"869"
362,"946"
363,"970"
364,"1005"
365,"1058"
366,"1124"
367,"1135"
368,"1364"
369,"1309"
370,"1465"
371,"1509"
372,"1485"
373,"1296"
374,"1161"
375,"938"
376,"813"
377,"742"
378,"651"
379,"585"
380,"536"
381,"520"
382,"442"
383,"502"
384,"470"
385,"505"
386,"477"
387,"516"
388,"507"
389,"490"
390,"492"
391,"491"
392,"510"
393,"547"
394,"597"
395,"642"
396,"675"
397,"667"
398,"739"
399,"783"
400,"756"
401,"800"
402,"738"
403,"695"
404,"673"
405,"699"
406,"646"
407,"684"
408,"656"
409,"664"
410,"688"
411,"657"
412,"630"
413,"615"
414,"604"
415,"608"
416,"533"
417,"559"
418,"539"
419,"518"
420,"542"
421,"513"
422,"555"
423,"548"
424,"554"
425,"604"
426,"589"
427,"623"
428,"686"
429,"606"
430,"634"
431,"605"
432,"595"
433,"620"
434,"606"
435,"582"
436,"543"
437,"554"
438,"521"
439,"513"
440,"537"
441,"564"
442,"599"
443,"565"
444,"580"
445,"555"
446,"600"
447,"538"
448,"546"
449,"543"
450,"485"
451,"507"
452,"564"
453,"563"
454,"562"
455,"600"
456,"565"
457,"623"
458,"595"
459,"589"
460,"574"
461,"562"
462,"591"
463,"568"
464,"565"
465,"581"
466,"602"
467,"521"
468,"525"
469,"542"
470,"548"
471,"566"
472,"571"
473,"583"
474,"562"
475,"568"
476,"569"
477,"556"
478,"562"
479,"598"
480,"543"
481,"537"
482,"596"
483,"569"
484,"544"
485,"513"
486,"577"
487,"536"
488,"563"
489,"561"
490,"541"
491,"583"
492,"558"
493,"580"
494,"538"
495,"558"
496,"514"
497,"587"
498,"561"
499,"583"
500,"538"
501,"584"
502,"557"
503,"574"
504,"517"
505,"533"
506,"543"
507,"575"
508,"557"
509,"538"
510,"566"
511,"556"
512,"551"
513,"515"
514,"531"
515,"527"
516,"524"
517,"547"
518,"550"
519,"548"
520,"543"
521,"568"
522,"564"
523,"538"
524,"622"
525,"577"
526,"604"
527,"535"
528,"555"
529,"577"
530,"560"
531,"543"
532,"530"
533,"558"
534,"528"
535,"545"
536,"527"
537,"511"
538,"487"
539,"549"
540,"524"
541,"533"
542,"503"
543,"540"
544,"542"
545,"509"
546,"531"
547,"562"
548,"506"
549,"523"
550,"547"
551,"550"
552,"541"
553,"527"
554,"528"
555,"543"
556,"543"
557,"566"
558,"565"
559,"524"
560,"519"
561,"509"
562,"553"
563,"494"
564,"535"
565,"520"
566,"538"
567,"510"
568,"535"
569,"544"
570,"516"
571,"531"
572,"519"
573,"528"
574,"543"
575,"540"
576,"528"
577,"554"
578,"527"
579,"501"
580,"532"
581,"520"
582,"526"
583,"502"
584,"517"
585,"497"
586,"488"
587,"550"
588,"519"
589,"531"
590,"540"
591,"538"
592,"580"
593,"549"
594,"548"
595,"543"
596,"496"
597,"495"
598,"516"
599,"525"
600,"529"
601,"550"
602,"480"
603,"506"
604,"522"
605,"517"
606,"491"
607,"492"
608,"497"
609,"521"
610,"510"
611,"478"
612,"502"
613,"527"
614,"527"
615,"547"
616,"544"
617,"547"
618,"478"
619,"541"
620,"516"
621,"506"
622,"584"
623,"521"
624,"544"
625,"550"
626,"563"
627,"564"
628,"545"
629,"524"
630,"544"
631,"565"
632,"523"
633,"541"
634,"530"
635,"513"
636,"526"
637,"519"
638,"497"
639,"535"
640,"523"
641,"528"
642,"520"
643,"547"
644,"500"
645,"475"
646,"536"
647,"538"
648,"494"
649,"558"
650,"510"
651,"510"
652,"540"
653,"562"
654,"595"
655,"598"
656,"675"
657,"725"
658,"776"
659,"855"
660,"974"
661,"1062"
662,"1170"
663,"1258"
664,"1265"
665,"1302"
666,"1239"
667,"1215"
668,"1110"
669,"1074"
670,"896"
671,"869"
672,"667"
673,"659"
674,"620"
675,"523"
676,"528"
677,"514"
678,"531"
679,"465"
680,"505"
681,"517"
682,"521"
683,"508"
684,"505"
685,"476"
686,"449"
687,"525"
688,"495"
689,"543"
690,"482"
691,"508"
692,"482"
693,"489"
694,"540"
695,"583"
696,"570"
697,"559"
698,"674"
699,"675"
700,"743"
701,"688"
702,"772"
703,"790"
704,"745"
705,"669"
706,"705"
707,"636"
708,"640"
709,"562"
710,"546"
711,"536"
712,"499"
713,"472"
714,"496"
715,"531"
716,"475"
717,"508"
718,"417"
719,"469"
720,"461"
721,"515"
722,"456"
723,"467"
724,"437"
725,"430"
726,"506"
727,"412"
728,"443"
729,"494"
730,"487"
731,"505"
732,"479"
733,"465"
734,"524"
735,"493"
736,"475"
737,"476"
738,"535"
739,"556"
740,"578"
741,"567"
742,"641"
743,"589"
744,"604"
745,"563"
746,"568"
747,"491"
748,"510"
749,"484"
750,"475"
751,"476"
752,"481"
753,"505"
754,"465"
755,"458"
756,"468"
757,"453"
758,"460"
759,"425"
760,"449"
761,"437"
762,"466"
763,"455"
764,"397"
765,"419"
766,"451"
767,"449"
768,"427"
769,"427"
770,"422"
771,"434"
772,"456"
773,"477"
774,"462"
775,"511"
776,"479"
777,"512"
778,"554"
779,"596"
780,"636"
781,"672"
782,"633"
783,"676"
784,"640"
785,"603"
786,"572"
787,"599"
788,"516"
789,"500"
790,"550"
791,"504"
792,"432"
793,"448"
794,"397"
795,"429"
796,"455"
797,"443"
798,"412"
799,"435"
800,"425"
801,"404"
802,"447"
803,"370"
804,"415"
805,"396"
806,"378"
807,"433"
808,"418"
809,"405"
810,"418"
811,"466"
812,"423"
813,"398"
814,"400"
815,"398"
816,"468"
817,"429"
818,"431"
819,"448"
820,"410"
821,"437"
822,"432"
823,"448"
824,"460"
825,"447"
826,"485"
827,"429"
828,"381"
829,"433"
830,"429"
831,"405"
832,"413"
833,"438"
834,"434"
835,"414"
836,"412"
837,"424"
838,"432"
839,"357"
840,"410"
841,"420"
842,"421"
843,"418"
844,"403"
845,"392"
846,"402"
847,"387"
848,"443"
849,"383"
850,"422"
851,"397"
852,"396"
853,"378"
854,"417"
855,"458"
856,"407"
857,"380"
858,"398"
859,"437"
860,"397"
861,"406"
862,"414"
863,"452"
864,"382"
865,"413"
866,"401"
867,"452"
868,"403"
869,"414"
870,"453"
871,"438"
872,"436"
873,"439"
874,"461"
875,"424"
876,"421"
877,"454"
878,"444"
879,"475"
880,"487"
881,"477"
882,"416"
883,"470"
884,"403"
885,"446"
886,"431"
887,"456"
888,"407"
889,"480"
890,"442"
891,"478"
892,"450"
893,"454"
894,"468"
895,"470"
896,"500"
897,"471"
898,"495"
899,"491"
900,"491"
901,"491"
902,"472"
903,"467"
904,"566"
905,"544"
906,"584"
907,"606"
908,"543"
909,"558"
910,"610"
911,"602"
912,"558"
913,"584"
914,"623"
915,"659"
916,"701"
917,"710"
918,"740"
919,"753"
920,"830"
921,"869"
922,"919"
923,"889"
924,"932"
925,"962"
926,"1135"
927,"1053"
928,"1082"
929,"1123"
930,"1248"
931,"1168"
932,"1275"
933,"1275"
934,"1338"
935,"1255"
936,"1327"
937,"1315"
938,"1380"
939,"1460"
940,"1435"
941,"1361"
942,"1424"
943,"1345"
944,"1322"
945,"1323"
946,"1305"
947,"1265"
948,"1165"
949,"1183"
950,"1136"
951,"1113"
952,"1051"
953,"1024"
954,"1068"
955,"983"
956,"867"
957,"862"
958,"822"
959,"762"
960,"719"
961,"744"
962,"703"
963,"664"
964,"668"
965,"592"
966,"602"
967,"568"
968,"542"
969,"558"
970,"517"
971,"506"
972,"474"
973,"486"
974,"471"
975,"446"
976,"412"
977,"443"
978,"415"
979,"413"
980,"420"
981,"398"
982,"425"
983,"389"
984,"405"
985,"407"
986,"358"
987,"411"
988,"421"
989,"384"
990,"453"
991,"479"
992,"560"
993,"536"
994,"609"
995,"675"
996,"659"
997,"703"
998,"773"
999,"801"
1000,"816"
1001,"850"
1002,"886"
1003,"862"
1004,"854"
1005,"847"
1006,"804"
1007,"720"
1008,"704"
1009,"592"
1010,"571"
1011,"518"
1012,"440"
1013,"425"
1014,"398"
