Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-4A -1phi 3"
948,"1235"
949,"1276"
950,"1141"
951,"1100"
952,"1088"
953,"1056"
954,"1038"
955,"984"
956,"981"
957,"862"
958,"886"
959,"817"
960,"802"
961,"715"
962,"739"
963,"735"
964,"716"
965,"637"
966,"660"
967,"589"
968,"596"
969,"582"
970,"516"
971,"530"
972,"505"
973,"545"
974,"491"
975,"461"
976,"461"
977,"464"
978,"449"
979,"465"
980,"408"
981,"443"
982,"413"
983,"384"
984,"393"
985,"406"
986,"414"
987,"408"
988,"438"
989,"431"
990,"456"
991,"493"
992,"533"
993,"538"
994,"592"
995,"664"
996,"689"
997,"722"
998,"756"
999,"773"
1000,"776"
1001,"823"
1002,"827"
1003,"878"
1004,"811"
1005,"757"
1006,"713"
1007,"720"
1008,"672"
1009,"642"
1010,"534"
1011,"518"
1012,"449"
1013,"443"
1014,"392"
1015,"406"
1016,"393"
1017,"346"
1018,"398"
1019,"323"
1020,"335"
1021,"333"
1022,"337"
1023,"328"
1024,"341"
1025,"352"
1026,"328"
1027,"367"
1028,"389"
1029,"381"
1030,"358"
1031,"392"
1032,"399"
1033,"401"
1034,"428"
1035,"420"
1036,"438"
1037,"485"
1038,"498"
1039,"472"
1040,"533"
1041,"528"
1042,"549"
1043,"560"
1044,"612"
1045,"615"
1046,"640"
1047,"628"
1048,"617"
1049,"654"
1050,"677"
1051,"654"
1052,"681"
1053,"601"
1054,"600"
1055,"607"
1056,"556"
1057,"574"
1058,"485"
1059,"518"
1060,"472"
1061,"471"
1062,"428"
1063,"422"
1064,"458"
1065,"417"
1066,"424"
1067,"413"
1068,"385"
1069,"367"
1070,"369"
1071,"371"
1072,"327"
1073,"350"
1074,"325"
1075,"329"
1076,"300"
1077,"306"
1078,"344"
1079,"320"
1080,"330"
1081,"326"
1082,"342"
1083,"303"
1084,"335"
1085,"254"
1086,"287"
1087,"300"
1088,"315"
1089,"249"
1090,"313"
1091,"283"
1092,"300"
1093,"270"
1094,"270"
1095,"298"
1096,"258"
1097,"276"
1098,"269"
1099,"284"
1100,"268"
1101,"289"
1102,"262"
1103,"257"
1104,"243"
1105,"257"
1106,"266"
1107,"262"
1108,"267"
1109,"242"
1110,"258"
1111,"239"
1112,"245"
1113,"268"
1114,"215"
1115,"254"
1116,"263"
1117,"242"
1118,"255"
1119,"276"
1120,"272"
1121,"249"
1122,"283"
1123,"278"
1124,"296"
1125,"319"
1126,"330"
1127,"320"
1128,"303"
1129,"300"
1130,"307"
1131,"304"
1132,"319"
1133,"276"
1134,"327"
1135,"259"
1136,"279"
1137,"269"
1138,"257"
1139,"237"
1140,"218"
1141,"231"
1142,"209"
1143,"237"
1144,"253"
1145,"241"
1146,"240"
1147,"244"
1148,"236"
1149,"228"
1150,"231"
1151,"241"
1152,"267"
1153,"262"
1154,"238"
1155,"220"
1156,"235"
1157,"212"
1158,"198"
1159,"207"
1160,"210"
1161,"218"
1162,"191"
1163,"200"
1164,"199"
1165,"213"
1166,"215"
1167,"202"
1168,"188"
1169,"221"
1170,"213"
1171,"206"
1172,"213"
1173,"226"
1174,"230"
1175,"211"
1176,"210"
1177,"202"
1178,"204"
1179,"232"
1180,"197"
1181,"209"
1182,"229"
1183,"234"
1184,"238"
1185,"258"
1186,"214"
1187,"235"
1188,"223"
1189,"216"
1190,"216"
1191,"193"
1192,"227"
1193,"194"
1194,"214"
1195,"198"
1196,"183"
1197,"194"
1198,"197"
1199,"178"
1200,"207"
1201,"210"
1202,"190"
1203,"179"
1204,"215"
1205,"182"
1206,"185"
1207,"216"
1208,"182"
1209,"173"
1210,"205"
1211,"195"
1212,"202"
1213,"168"
1214,"192"
1215,"193"
1216,"198"
1217,"178"
1218,"176"
1219,"195"
1220,"185"
1221,"162"
1222,"173"
1223,"171"
1224,"189"
1225,"175"
1226,"181"
1227,"175"
1228,"163"
1229,"166"
1230,"174"
1231,"193"
1232,"174"
1233,"170"
1234,"209"
1235,"158"
1236,"177"
1237,"159"
1238,"207"
1239,"183"
1240,"168"
1241,"158"
1242,"175"
1243,"201"
1244,"167"
1245,"190"
1246,"176"
1247,"202"
1248,"186"
1249,"160"
1250,"181"
1251,"185"
1252,"174"
1253,"184"
1254,"170"
1255,"183"
1256,"166"
1257,"176"
1258,"158"
1259,"195"
1260,"174"
1261,"181"
1262,"186"
1263,"180"
1264,"164"
1265,"153"
1266,"155"
1267,"178"
1268,"135"
1269,"170"
1270,"147"
1271,"169"
1272,"168"
1273,"157"
1274,"157"
1275,"147"
1276,"154"
1277,"162"
1278,"148"
1279,"153"
1280,"162"
1281,"156"
1282,"151"
1283,"163"
1284,"145"
1285,"144"
1286,"159"
1287,"168"
1288,"127"
1289,"165"
1290,"154"
1291,"161"
1292,"151"
1293,"145"
1294,"146"
1295,"138"
1296,"152"
1297,"153"
1298,"143"
1299,"155"
1300,"147"
1301,"156"
1302,"151"
1303,"156"
1304,"156"
1305,"149"
1306,"153"
1307,"150"
1308,"160"
1309,"131"
1310,"149"
1311,"143"
1312,"143"
1313,"135"
1314,"161"
1315,"161"
1316,"142"
1317,"127"
1318,"148"
1319,"148"
1320,"125"
1321,"115"
1322,"146"
1323,"139"
1324,"138"
1325,"155"
1326,"152"
1327,"117"
1328,"142"
1329,"131"
1330,"145"
1331,"156"
1332,"132"
1333,"155"
1334,"143"
1335,"120"
1336,"134"
1337,"148"
1338,"164"
1339,"156"
1340,"119"
1341,"140"
1342,"144"
1343,"128"
1344,"118"
1345,"136"
1346,"145"
1347,"147"
1348,"140"
1349,"132"
1350,"116"
1351,"117"
1352,"132"
1353,"111"
1354,"118"
1355,"129"
1356,"125"
1357,"138"
1358,"140"
1359,"126"
1360,"120"
1361,"123"
1362,"128"
1363,"113"
1364,"106"
1365,"125"
1366,"103"
1367,"118"
1368,"126"
1369,"132"
1370,"135"
1371,"119"
1372,"121"
1373,"113"
1374,"107"
1375,"120"
1376,"108"
1377,"128"
1378,"113"
1379,"113"
1380,"124"
1381,"89"
1382,"114"
1383,"129"
1384,"126"
1385,"136"
1386,"100"
1387,"114"
1388,"112"
1389,"111"
1390,"128"
1391,"126"
1392,"116"
1393,"120"
1394,"114"
1395,"142"
1396,"109"
1397,"101"
1398,"106"
1399,"108"
1400,"90"
1401,"117"
1402,"106"
1403,"111"
1404,"98"
1405,"99"
1406,"114"
1407,"127"
1408,"107"
1409,"97"
1410,"92"
1411,"102"
1412,"111"
1413,"102"
1414,"114"
1415,"88"
1416,"97"
1417,"118"
1418,"91"
1419,"91"
1420,"109"
1421,"108"
1422,"123"
1423,"102"
1424,"105"
1425,"110"
1426,"104"
1427,"98"
1428,"92"
1429,"83"
1430,"95"
1431,"109"
1432,"109"
1433,"102"
1434,"95"
1435,"99"
1436,"102"
1437,"81"
1438,"89"
1439,"84"
1440,"78"
1441,"114"
1442,"105"
1443,"106"
1444,"102"
1445,"116"
1446,"88"
1447,"99"
1448,"99"
1449,"103"
1450,"103"
1451,"85"
1452,"100"
1453,"81"
1454,"106"
1455,"79"
1456,"91"
1457,"105"
1458,"87"
1459,"81"
1460,"94"
1461,"98"
1462,"89"
1463,"93"
1464,"90"
1465,"82"
1466,"97"
1467,"79"
1468,"81"
1469,"85"
1470,"91"
1471,"100"
1472,"76"
1473,"82"
1474,"105"
1475,"97"
1476,"96"
1477,"71"
1478,"96"
1479,"74"
1480,"70"
1481,"71"
1482,"80"
1483,"95"
1484,"83"
1485,"75"
1486,"84"
1487,"78"
1488,"99"
1489,"76"
1490,"68"
1491,"75"
1492,"73"
1493,"76"
1494,"91"
1495,"79"
1496,"63"
1497,"71"
1498,"73"
1499,"60"
1500,"77"
1501,"66"
1502,"87"
1503,"70"
1504,"85"
1505,"76"
1506,"78"
1507,"69"
1508,"69"
1509,"83"
1510,"65"
1511,"58"
1512,"64"
1513,"56"
1514,"70"
1515,"54"
1516,"68"
1517,"60"
1518,"80"
1519,"85"
1520,"71"
1521,"64"
1522,"73"
1523,"57"
1524,"76"
1525,"69"
1526,"71"
1527,"74"
1528,"64"
1529,"77"
1530,"56"
1531,"54"
1532,"59"
1533,"53"
1534,"61"
1535,"64"
1536,"73"
1537,"64"
1538,"61"
1539,"63"
1540,"54"
1541,"78"
1542,"55"
1543,"52"
1544,"58"
1545,"58"
1546,"63"
1547,"56"
1548,"56"
1549,"50"
1550,"52"
1551,"51"
1552,"61"
1553,"69"
1554,"55"
1555,"51"
1556,"58"
1557,"45"
1558,"56"
1559,"51"
1560,"75"
1561,"64"
1562,"63"
1563,"63"
1564,"59"
1565,"49"
1566,"60"
1567,"68"
1568,"57"
1569,"54"
1570,"49"
1571,"52"
1572,"41"
1573,"39"
1574,"44"
1575,"53"
1576,"62"
1577,"47"
1578,"48"
1579,"52"
1580,"48"
1581,"42"
1582,"38"
1583,"42"
1584,"42"
1585,"38"
1586,"36"
1587,"43"
1588,"46"
1589,"49"
1590,"39"
1591,"41"
1592,"38"
1593,"45"
1594,"46"
1595,"44"
1596,"34"
1597,"38"
1598,"44"
1599,"26"
1600,"47"
1601,"45"
1602,"36"
1603,"56"
1604,"47"
1605,"47"
1606,"42"
1607,"45"
1608,"48"
1609,"25"
1610,"46"
1611,"31"
1612,"46"
1613,"34"
1614,"39"
1615,"36"
1616,"37"
1617,"33"
1618,"43"
1619,"37"
1620,"19"
1621,"42"
1622,"44"
1623,"38"
1624,"46"
1625,"29"
1626,"33"
1627,"36"
1628,"38"
1629,"33"
1630,"36"
1631,"35"
1632,"30"
1633,"30"
1634,"36"
1635,"35"
1636,"35"
1637,"36"
1638,"23"
1639,"28"
1640,"30"
1641,"29"
1642,"29"
1643,"42"
1644,"26"
1645,"22"
1646,"35"
1647,"25"
1648,"26"
1649,"24"
1650,"23"
1651,"24"
1652,"32"
1653,"25"
1654,"29"
1655,"18"
1656,"23"
1657,"32"
1658,"26"
1659,"27"
1660,"18"
1661,"21"
1662,"14"
1663,"35"
1664,"21"
1665,"20"
1666,"25"
1667,"18"
1668,"21"
1669,"20"
1670,"17"
1671,"16"
1672,"18"
1673,"29"
1674,"15"
1675,"22"
1676,"26"
1677,"18"
1678,"12"
1679,"24"
1680,"14"
1681,"19"
1682,"15"
1683,"12"
1684,"17"
1685,"16"
1686,"13"
1687,"18"
1688,"13"
1689,"18"
1690,"16"
1691,"19"
1692,"14"
1693,"7"
1694,"10"
1695,"17"
1696,"21"
1697,"10"
1698,"14"
1699,"14"
1700,"9"
1701,"14"
1702,"12"
1703,"5"
1704,"8"
1705,"15"
1706,"8"
1707,"16"
1708,"11"
1709,"8"
1710,"7"
1711,"13"
1712,"12"
1713,"11"
1714,"13"
1715,"8"
1716,"8"
1717,"4"
1718,"7"
1719,"6"
1720,"5"
1721,"12"
1722,"5"
1723,"8"
1724,"9"
1725,"10"
1726,"8"
1727,"5"
1728,"11"
1729,"13"
1730,"13"
1731,"8"
1732,"6"
1733,"8"
1734,"4"
1735,"6"
1736,"8"
1737,"3"
1738,"5"
1739,"5"
1740,"7"
1741,"4"
1742,"6"
1743,"3"
1744,"5"
1745,"7"
1746,"5"
1747,"4"
1748,"5"
1749,"3"
1750,"6"
1751,"2"
1752,"2"
1753,"2"
1754,"3"
1755,"8"
1756,"1"
1757,"7"
1758,"3"
1759,"3"
1760,"4"
1761,"2"
1762,"6"
1763,"2"
1764,"3"
1765,"3"
1766,"4"
1767,"3"
1768,"7"
1769,"6"
1770,"6"
1771,"3"
1772,"3"
1773,"4"
1774,"4"
1775,"1"
1776,"3"
1777,"2"
1778,"0"
1779,"3"
1780,"2"
1781,"0"
1782,"4"
1783,"0"
1784,"1"
1785,"0"
1786,"4"
1787,"1"
1788,"1"
1789,"1"
1790,"5"
1791,"1"
1792,"2"
1793,"0"
1794,"1"
1795,"1"
1796,"1"
1797,"2"
1798,"2"
1799,"2"
1800,"5"
1801,"3"
1802,"1"
1803,"2"
1804,"3"
1805,"0"
1806,"3"
1807,"0"
1808,"0"
1809,"3"
1810,"1"
1811,"2"
1812,"3"
1813,"0"
1814,"0"
1815,"0"
1816,"0"
1817,"4"
1818,"0"
1819,"0"
1820,"4"
1821,"1"
1822,"0"
1823,"1"
1824,"0"
1825,"4"
1826,"3"
1827,"1"
1828,"0"
1829,"4"
1830,"0"
1831,"0"
1832,"3"
1833,"4"
1834,"0"
1835,"0"
1836,"1"
1837,"1"
1838,"1"
1839,"1"
1840,"0"
1841,"1"
1842,"2"
1843,"1"
1844,"0"
1845,"1"
1846,"2"
1847,"1"
1848,"3"
1849,"3"
1850,"0"
1851,"1"
1852,"1"
1853,"1"
1854,"1"
1855,"1"
1856,"1"
1857,"1"
1858,"0"
1859,"2"
1860,"0"
1861,"0"
1862,"0"
1863,"3"
1864,"1"
1865,"1"
1866,"0"
1867,"0"
1868,"0"
1869,"0"
1870,"3"
1871,"0"
1872,"2"
1873,"1"
1874,"2"
1875,"2"
1876,"0"
1877,"0"
1878,"0"
1879,"0"
1880,"0"
1881,"1"
1882,"1"
1883,"0"
1884,"2"
1885,"0"
1886,"0"
1887,"0"
1888,"1"
1889,"1"
1890,"1"
1891,"0"
1892,"0"
1893,"2"
1894,"0"
1895,"1"
1896,"2"
1897,"1"
1898,"1"
1899,"1"
1900,"3"
1901,"0"
1902,"0"
1903,"1"
1904,"0"
1905,"2"
1906,"0"
1907,"0"
1908,"1"
1909,"1"
1910,"0"
1911,"0"
1912,"1"
1913,"0"
1914,"0"
1915,"2"
1916,"0"
1917,"1"
1918,"0"
1919,"0"
1920,"1"
1921,"1"
1922,"0"
1923,"1"
1924,"2"
1925,"0"
1926,"0"
1927,"0"
1928,"0"
1929,"1"
1930,"0"
1931,"0"
1932,"1"
1933,"0"
1934,"0"
1935,"0"
1936,"0"
1937,"1"
1938,"0"
1939,"2"
1940,"0"
1941,"0"
1942,"0"
1943,"0"
1944,"1"
1945,"0"
1946,"0"
1947,"0"
1948,"0"
1949,"1"
1950,"1"
1951,"0"
1952,"0"
1953,"1"
1954,"0"
1955,"0"
1956,"0"
1957,"0"
1958,"0"
1959,"0"
1960,"0"
1961,"0"
1962,"0"
1963,"0"
1964,"0"
1965,"0"
1966,"0"
1967,"0"
1968,"0"
1969,"0"
1970,"0"
1971,"0"
1972,"0"
1973,"0"
1974,"0"
1975,"0"
1976,"0"
1977,"0"
1978,"0"
1979,"0"
1980,"0"
1981,"0"
1982,"0"
1983,"0"
1984,"0"
1985,"0"
1986,"0"
1987,"0"
1988,"0"
1989,"0"
1990,"0"
1991,"1"
1992,"0"
1993,"0"
1994,"0"
1995,"0"
1996,"0"
1997,"0"
1998,"0"
1999,"0"
2000,"0"
2001,"0"
2002,"0"
2003,"1"
2004,"0"
2005,"1"
2006,"0"
2007,"0"
2008,"0"
2009,"0"
2010,"0"
2011,"0"
2012,"0"
2013,"0"
2014,"0"
2015,"0"
2016,"0"
2017,"0"
2018,"0"
2019,"0"
2020,"0"
2021,"0"
2022,"1"
2023,"0"
2024,"0"
2025,"0"
2026,"0"
2027,"0"
2028,"0"
2029,"0"
2030,"0"
2031,"0"
2032,"0"
2033,"0"
2034,"2"
2035,"0"
2036,"0"
2037,"1"
2038,"1"
2039,"0"
2040,"0"
2041,"0"
2042,"0"
2043,"0"
2044,"0"
2045,"0"
2046,"0"
2047,"0"


