Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-5B 0phi 0"
Duration Time,60.034
Ambient Temperature,"98.7"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"708395"
Raw Accumulated Counts,"733559"
Valid Count Last Packet,"11107"
Raw Count Last Packet,"11453"
Live Time,58.310989
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,20.085
Number of Channels,2048
Vacuum,762
Channel#,Intensity
0,"1770"
1,"1550"
2,"967"
3,"508"
4,"189"
5,"64"
6,"16"
7,"3"
8,"0"
9,"0"
10,"0"
11,"0"
12,"0"
13,"0"
14,"1"
15,"0"
16,"0"
17,"0"
18,"0"
19,"0"
20,"2"
21,"1"
22,"20"
23,"96"
24,"189"
25,"195"
26,"191"
27,"207"
28,"195"
29,"164"
30,"156"
31,"150"
32,"156"
33,"150"
34,"168"
35,"160"
36,"151"
37,"157"
38,"135"
39,"168"
40,"167"
41,"160"
42,"158"
43,"152"
44,"164"
45,"188"
46,"154"
47,"173"
48,"173"
49,"156"
50,"161"
51,"153"
52,"142"
53,"153"
54,"142"
55,"150"
56,"177"
57,"152"
58,"154"
59,"191"
60,"143"
61,"135"
62,"146"
63,"129"
64,"138"
65,"145"
66,"136"
67,"150"
68,"153"
69,"159"
70,"145"
71,"196"
72,"176"
73,"216"
74,"226"
75,"235"
76,"204"
77,"185"
78,"181"
79,"173"
80,"219"
81,"333"
82,"500"
83,"782"
84,"1138"
85,"1507"
86,"1709"
87,"1623"
88,"1388"
89,"1033"
90,"698"
91,"420"
92,"300"
93,"207"
94,"161"
95,"148"
96,"132"
97,"122"
98,"132"
99,"142"
100,"132"
101,"122"
102,"123"
103,"126"
104,"124"
105,"114"
106,"125"
107,"119"
108,"158"
109,"119"
110,"140"
111,"169"
112,"195"
113,"199"
114,"241"
115,"262"
116,"252"
117,"249"
118,"233"
119,"230"
120,"201"
121,"197"
122,"178"
123,"224"
124,"224"
125,"283"
126,"268"
127,"403"
128,"565"
129,"819"
130,"1011"
131,"1332"
132,"1666"
133,"1919"
134,"2065"
135,"1849"
136,"1724"
137,"1470"
138,"1252"
139,"1338"
140,"1359"
141,"1356"
142,"1421"
143,"1429"
144,"1659"
145,"1724"
146,"1824"
147,"1740"
148,"1566"
149,"1317"
150,"1002"
151,"721"
152,"491"
153,"365"
154,"321"
155,"356"
156,"352"
157,"385"
158,"512"
159,"593"
160,"866"
161,"1191"
162,"1616"
163,"2019"
164,"2255"
165,"2295"
166,"2103"
167,"1559"
168,"1155"
169,"767"
170,"446"
171,"319"
172,"240"
173,"239"
174,"269"
175,"335"
176,"442"
177,"440"
178,"522"
179,"626"
180,"568"
181,"664"
182,"621"
183,"663"
184,"595"
185,"512"
186,"428"
187,"329"
188,"269"
189,"210"
190,"185"
191,"181"
192,"185"
193,"160"
194,"217"
195,"210"
196,"226"
197,"245"
198,"229"
199,"249"
200,"230"
201,"222"
202,"199"
203,"220"
204,"200"
205,"195"
206,"208"
207,"206"
208,"217"
209,"242"
210,"209"
211,"199"
212,"227"
213,"221"
214,"206"
215,"247"
216,"243"
217,"255"
218,"317"
219,"304"
220,"353"
221,"457"
222,"519"
223,"553"
224,"667"
225,"539"
226,"509"
227,"429"
228,"386"
229,"388"
230,"334"
231,"322"
232,"304"
233,"274"
234,"282"
235,"334"
236,"343"
237,"379"
238,"358"
239,"405"
240,"420"
241,"422"
242,"462"
243,"475"
244,"500"
245,"458"
246,"443"
247,"435"
248,"458"
249,"396"
250,"401"
251,"363"
252,"378"
253,"325"
254,"306"
255,"340"
256,"359"
257,"337"
258,"359"
259,"328"
260,"329"
261,"356"
262,"334"
263,"340"
264,"333"
265,"337"
266,"369"
267,"319"
268,"359"
269,"352"
270,"363"
271,"372"
272,"353"
273,"331"
274,"346"
275,"347"
276,"356"
277,"357"
278,"400"
279,"414"
280,"398"
281,"414"
282,"415"
283,"400"
284,"418"
285,"415"
286,"400"
287,"390"
288,"410"
289,"392"
290,"408"
291,"446"
292,"413"
293,"432"
294,"455"
295,"476"
296,"493"
297,"424"
298,"437"
299,"458"
300,"482"
301,"430"
302,"450"
303,"469"
304,"446"
305,"437"
306,"456"
307,"516"
308,"535"
309,"681"
310,"851"
311,"1192"
312,"1693"
313,"2440"
314,"3310"
315,"4281"
316,"5154"
317,"5637"
318,"5870"
319,"5595"
320,"4768"
321,"3963"
322,"2935"
323,"2102"
324,"1407"
325,"957"
326,"763"
327,"561"
328,"522"
329,"508"
330,"471"
331,"501"
332,"439"
333,"452"
334,"465"
335,"490"
336,"474"
337,"494"
338,"486"
339,"524"
340,"562"
341,"537"
342,"642"
343,"650"
344,"712"
345,"801"
346,"919"
347,"1061"
348,"1292"
349,"1253"
350,"1387"
351,"1391"
352,"1285"
353,"1199"
354,"1061"
355,"902"
356,"834"
357,"810"
358,"771"
359,"753"
360,"771"
361,"820"
362,"867"
363,"845"
364,"969"
365,"933"
366,"1053"
367,"1033"
368,"1142"
369,"1280"
370,"1371"
371,"1259"
372,"1215"
373,"1126"
374,"990"
375,"868"
376,"785"
377,"679"
378,"588"
379,"542"
380,"495"
381,"463"
382,"476"
383,"495"
384,"478"
385,"491"
386,"495"
387,"479"
388,"498"
389,"451"
390,"485"
391,"473"
392,"514"
393,"489"
394,"539"
395,"604"
396,"564"
397,"679"
398,"682"
399,"697"
400,"685"
401,"637"
402,"632"
403,"598"
404,"556"
405,"581"
406,"564"
407,"534"
408,"548"
409,"558"
410,"566"
411,"513"
412,"594"
413,"511"
414,"495"
415,"534"
416,"520"
417,"432"
418,"423"
419,"465"
420,"475"
421,"454"
422,"463"
423,"486"
424,"505"
425,"489"
426,"499"
427,"504"
428,"556"
429,"520"
430,"494"
431,"486"
432,"508"
433,"542"
434,"498"
435,"508"
436,"474"
437,"510"
438,"455"
439,"475"
440,"463"
441,"477"
442,"508"
443,"491"
444,"510"
445,"487"
446,"501"
447,"465"
448,"474"
449,"471"
450,"477"
451,"460"
452,"450"
453,"480"
454,"494"
455,"508"
456,"507"
457,"487"
458,"533"
459,"493"
460,"538"
461,"513"
462,"499"
463,"505"
464,"480"
465,"534"
466,"516"
467,"486"
468,"536"
469,"487"
470,"521"
471,"511"
472,"492"
473,"568"
474,"522"
475,"541"
476,"562"
477,"563"
478,"585"
479,"558"
480,"564"
481,"565"
482,"527"
483,"555"
484,"526"
485,"527"
486,"512"
487,"524"
488,"572"
489,"514"
490,"527"
491,"502"
492,"516"
493,"500"
494,"525"
495,"480"
496,"534"
497,"467"
498,"535"
499,"529"
500,"504"
501,"502"
502,"486"
503,"509"
504,"537"
505,"517"
506,"511"
507,"520"
508,"494"
509,"491"
510,"522"
511,"534"
512,"524"
513,"508"
514,"515"
515,"518"
516,"488"
517,"497"
518,"524"
519,"469"
520,"471"
521,"547"
522,"532"
523,"533"
524,"507"
525,"502"
526,"500"
527,"506"
528,"462"
529,"456"
530,"496"
531,"492"
532,"460"
533,"489"
534,"485"
535,"518"
536,"511"
537,"502"
538,"510"
539,"525"
540,"471"
541,"527"
542,"520"
543,"535"
544,"530"
545,"542"
546,"554"
547,"538"
548,"531"
549,"525"
550,"472"
551,"521"
552,"538"
553,"552"
554,"504"
555,"513"
556,"555"
557,"554"
558,"497"
559,"475"
560,"516"
561,"510"
562,"528"
563,"468"
564,"487"
565,"493"
566,"548"
567,"509"
568,"496"
569,"503"
570,"504"
571,"500"
572,"509"
573,"463"
574,"491"
575,"522"
576,"479"
577,"508"
578,"517"
579,"496"
580,"529"
581,"479"
582,"458"
583,"475"
584,"487"
585,"512"
586,"494"
587,"500"
588,"499"
589,"533"
590,"504"
591,"499"
592,"510"
593,"543"
594,"510"
595,"511"
596,"493"
597,"505"
598,"473"
599,"489"
600,"477"
601,"500"
602,"483"
603,"506"
604,"533"
605,"504"
606,"474"
607,"505"
608,"474"
609,"489"
610,"477"
611,"500"
612,"501"
613,"490"
614,"476"
615,"484"
616,"506"
617,"473"
618,"465"
619,"521"
620,"480"
621,"468"
622,"540"
623,"545"
624,"503"
625,"499"
626,"525"
627,"509"
628,"517"
629,"539"
630,"529"
631,"526"
632,"502"
633,"505"
634,"500"
635,"486"
636,"525"
637,"475"
638,"476"
639,"499"
640,"488"
641,"531"
642,"501"
643,"505"
644,"510"
645,"500"
646,"479"
647,"475"
648,"540"
649,"521"
650,"489"
651,"487"
652,"504"
653,"506"
654,"535"
655,"566"
656,"611"
657,"667"
658,"719"
659,"847"
660,"902"
661,"964"
662,"989"
663,"1008"
664,"1076"
665,"1065"
666,"1036"
667,"1008"
668,"913"
669,"856"
670,"757"
671,"685"
672,"701"
673,"628"
674,"547"
675,"526"
676,"502"
677,"536"
678,"519"
679,"497"
680,"450"
681,"535"
682,"500"
683,"507"
684,"463"
685,"493"
686,"489"
687,"537"
688,"494"
689,"498"
690,"494"
691,"479"
692,"534"
693,"489"
694,"496"
695,"564"
696,"558"
697,"606"
698,"613"
699,"648"
700,"682"
701,"683"
702,"730"
703,"719"
704,"708"
705,"652"
706,"641"
707,"610"
708,"578"
709,"551"
710,"537"
711,"521"
712,"504"
713,"480"
714,"497"
715,"454"
716,"475"
717,"491"
718,"463"
719,"450"
720,"460"
721,"466"
722,"467"
723,"458"
724,"469"
725,"451"
726,"471"
727,"464"
728,"402"
729,"482"
730,"434"
731,"472"
732,"471"
733,"447"
734,"476"
735,"511"
736,"470"
737,"484"
738,"529"
739,"504"
740,"521"
741,"550"
742,"541"
743,"539"
744,"569"
745,"541"
746,"500"
747,"508"
748,"523"
749,"507"
750,"503"
751,"460"
752,"476"
753,"518"
754,"449"
755,"448"
756,"458"
757,"470"
758,"464"
759,"417"
760,"434"
761,"471"
762,"435"
763,"463"
764,"417"
765,"456"
766,"410"
767,"452"
768,"453"
769,"421"
770,"429"
771,"462"
772,"443"
773,"463"
774,"487"
775,"474"
776,"495"
777,"531"
778,"519"
779,"556"
780,"544"
781,"573"
782,"552"
783,"566"
784,"555"
785,"554"
786,"509"
787,"554"
788,"544"
789,"491"
790,"471"
791,"499"
792,"474"
793,"450"
794,"439"
795,"426"
796,"425"
797,"453"
798,"428"
799,"424"
800,"436"
801,"392"
802,"441"
803,"456"
804,"420"
805,"451"
806,"454"
807,"409"
808,"446"
809,"431"
810,"392"
811,"435"
812,"427"
813,"398"
814,"423"
815,"441"
816,"413"
817,"446"
818,"427"
819,"423"
820,"439"
821,"461"
822,"462"
823,"441"
824,"436"
825,"426"
826,"455"
827,"448"
828,"451"
829,"440"
830,"429"
831,"401"
832,"409"
833,"443"
834,"458"
835,"458"
836,"395"
837,"447"
838,"411"
839,"430"
840,"403"
841,"390"
842,"406"
843,"402"
844,"437"
845,"442"
846,"399"
847,"399"
848,"422"
849,"446"
850,"399"
851,"427"
852,"432"
853,"435"
854,"400"
855,"423"
856,"403"
857,"450"
858,"435"
859,"407"
860,"427"
861,"407"
862,"399"
863,"404"
864,"442"
865,"434"
866,"469"
867,"430"
868,"413"
869,"474"
870,"451"
871,"449"
872,"460"
873,"434"
874,"441"
875,"415"
876,"437"
877,"437"
878,"501"
879,"459"
880,"454"
881,"476"
882,"482"
883,"434"
884,"475"
885,"480"
886,"503"
887,"489"
888,"485"
889,"471"
890,"494"
891,"500"
892,"493"
893,"500"
894,"501"
895,"500"
896,"514"
897,"500"
898,"555"
899,"539"
900,"489"
901,"495"
902,"536"
903,"545"
904,"533"
905,"554"
906,"618"
907,"594"
908,"595"
909,"620"
910,"649"
911,"654"
912,"698"
913,"645"
914,"675"
915,"703"
916,"739"
917,"779"
918,"791"
919,"867"
920,"917"
921,"893"
922,"914"
923,"971"
924,"1069"
925,"1053"
926,"1076"
927,"1115"
928,"1235"
929,"1253"
930,"1322"
931,"1284"
932,"1347"
933,"1337"
934,"1453"
935,"1425"
936,"1480"
937,"1458"
938,"1547"
939,"1503"
940,"1531"
941,"1512"
942,"1466"
943,"1385"
944,"1414"
945,"1428"
946,"1392"
947,"1346"
948,"1314"
949,"1336"
950,"1242"
951,"1163"
952,"1173"
953,"1107"
954,"1036"
955,"1016"
956,"980"
957,"929"
958,"897"
959,"871"
960,"831"
961,"762"
962,"785"
963,"703"
964,"728"
965,"689"
966,"656"
967,"687"
968,"626"
969,"615"
970,"578"
971,"540"
972,"513"
973,"548"
974,"486"
975,"528"
976,"533"
977,"464"
978,"457"
979,"455"
980,"465"
981,"432"
982,"467"
983,"438"
984,"445"
985,"443"
986,"418"
987,"438"
988,"469"
989,"507"
990,"536"
991,"527"
992,"572"
993,"607"
994,"640"
995,"696"
996,"818"
997,"834"
998,"825"
999,"859"
1000,"863"
1001,"909"
1002,"949"
1003,"979"
1004,"881"
1005,"908"
1006,"801"
1007,"763"
1008,"718"
1009,"659"
1010,"578"
1011,"536"
1012,"480"
1013,"413"
1014,"423"
1015,"403"
1016,"394"
1017,"361"
1018,"344"
1019,"404"
1020,"341"
1021,"360"
1022,"374"
1023,"401"
1024,"364"
1025,"387"
1026,"376"
1027,"365"
1028,"416"
1029,"417"
1030,"442"
1031,"390"
1032,"383"
1033,"447"
1034,"438"
1035,"449"
1036,"448"
1037,"510"
1038,"511"
1039,"502"
1040,"546"
1041,"568"
1042,"585"
1043,"628"
1044,"592"
1045,"610"
1046,"688"
1047,"644"
1048,"708"
1049,"735"
1050,"668"
1051,"704"
1052,"707"
1053,"675"
1054,"618"
1055,"607"
1056,"650"
1057,"530"
1058,"523"
1059,"523"
1060,"522"
1061,"513"
1062,"474"
1063,"465"
1064,"463"
1065,"433"
1066,"413"
1067,"427"
1068,"432"
1069,"402"
1070,"371"
1071,"385"
1072,"393"
1073,"384"
1074,"330"
1075,"337"
1076,"339"
1077,"366"
1078,"343"
1079,"339"
1080,"324"
1081,"328"
1082,"327"
1083,"317"
1084,"306"
1085,"320"
1086,"288"
1087,"325"
1088,"328"
1089,"308"
1090,"310"
1091,"271"
1092,"297"
1093,"287"
1094,"303"
1095,"287"
1096,"274"
1097,"295"
1098,"283"
1099,"293"
1100,"252"
1101,"261"
1102,"250"
1103,"294"
1104,"253"
1105,"273"
1106,"247"
1107,"237"
1108,"283"
1109,"297"
1110,"249"
1111,"279"
1112,"295"
1113,"282"
1114,"260"
1115,"278"
1116,"261"
1117,"283"
1118,"252"
1119,"263"
1120,"286"
1121,"273"
1122,"288"
1123,"315"
1124,"289"
1125,"332"
1126,"291"
1127,"321"
1128,"324"
1129,"340"
1130,"343"
1131,"309"
1132,"282"
1133,"304"
1134,"324"
1135,"317"
1136,"276"
1137,"247"
1138,"252"
1139,"212"
1140,"212"
1141,"213"
1142,"252"
1143,"219"
1144,"283"
1145,"233"
1146,"227"
1147,"243"
1148,"224"
1149,"216"
1150,"273"
1151,"252"
1152,"227"
1153,"243"
1154,"229"
1155,"214"
1156,"256"
1157,"262"
1158,"228"
1159,"221"
1160,"218"
1161,"228"
1162,"224"
1163,"205"
1164,"236"
1165,"221"
1166,"204"
1167,"220"
1168,"224"
1169,"235"
1170,"206"
1171,"205"
1172,"211"
1173,"215"
1174,"210"
1175,"244"
1176,"221"
1177,"267"
1178,"250"
1179,"256"
1180,"238"
1181,"245"
1182,"251"
1183,"235"
1184,"255"
1185,"242"
1186,"234"
1187,"220"
1188,"224"
1189,"227"
1190,"217"
1191,"232"
1192,"210"
1193,"193"
1194,"233"
1195,"223"
1196,"203"
1197,"226"
1198,"170"
1199,"182"
1200,"207"
1201,"178"
1202,"179"
1203,"207"
1204,"189"
1205,"223"
1206,"189"
1207,"205"
1208,"208"
1209,"198"
1210,"202"
1211,"195"
1212,"203"
1213,"197"
1214,"231"
1215,"209"
1216,"186"
1217,"183"
1218,"209"
1219,"203"
1220,"197"
1221,"212"
1222,"201"
1223,"183"
1224,"185"
1225,"214"
1226,"192"
1227,"202"
1228,"174"
1229,"197"
1230,"179"
1231,"178"
1232,"201"
1233,"179"
1234,"184"
1235,"177"
1236,"168"
1237,"187"
1238,"219"
1239,"172"
1240,"201"
1241,"167"
1242,"181"
1243,"199"
1244,"172"
1245,"201"
1246,"202"
1247,"183"
1248,"197"
1249,"210"
1250,"173"
1251,"195"
1252,"208"
1253,"172"
1254,"207"
1255,"206"
1256,"200"
1257,"177"
1258,"189"
1259,"189"
1260,"187"
1261,"185"
1262,"194"
1263,"145"
1264,"150"
1265,"152"
1266,"175"
1267,"180"
1268,"175"
1269,"161"
1270,"169"
1271,"182"
1272,"171"
1273,"158"
1274,"202"
1275,"178"
1276,"161"
1277,"171"
1278,"147"
1279,"158"
1280,"182"
1281,"131"
1282,"178"
1283,"145"
1284,"191"
1285,"169"
1286,"153"
1287,"157"
1288,"162"
1289,"129"
1290,"159"
1291,"151"
1292,"147"
1293,"153"
1294,"166"
1295,"150"
1296,"169"
1297,"157"
1298,"157"
1299,"161"
1300,"152"
1301,"181"
1302,"171"
1303,"157"
