Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L2-2A -1phi 3"
Duration Time,60.161
Ambient Temperature,"101.2"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"589454"
Raw Accumulated Counts,"609109"
Valid Count Last Packet,"9176"
Raw Count Last Packet,"9452"
Live Time,58.700981
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,20.0899
Number of Channels,2048
Vacuum,754
Channel#,Intensity
0,"1811"
1,"1500"
2,"982"
3,"509"
4,"195"
5,"55"
6,"17"
7,"8"
8,"3"
9,"1"
10,"1"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"0"
17,"0"
18,"0"
19,"0"
20,"0"
21,"3"
22,"19"
23,"82"
24,"140"
25,"152"
26,"144"
27,"174"
28,"145"
29,"147"
30,"144"
31,"140"
32,"149"
33,"136"
34,"143"
35,"126"
36,"117"
37,"123"
38,"135"
39,"132"
40,"136"
41,"121"
42,"133"
43,"141"
44,"144"
45,"148"
46,"130"
47,"141"
48,"166"
49,"149"
50,"134"
51,"132"
52,"130"
53,"126"
54,"149"
55,"117"
56,"143"
57,"104"
58,"128"
59,"145"
60,"141"
61,"141"
62,"128"
63,"134"
64,"122"
65,"123"
66,"114"
67,"100"
68,"111"
69,"111"
70,"142"
71,"172"
72,"169"
73,"217"
74,"173"
75,"187"
76,"152"
77,"172"
78,"161"
79,"168"
80,"176"
81,"231"
82,"302"
83,"470"
84,"708"
85,"896"
86,"1015"
87,"971"
88,"853"
89,"600"
90,"453"
91,"313"
92,"219"
93,"155"
94,"130"
95,"116"
96,"121"
97,"120"
98,"108"
99,"128"
100,"128"
101,"102"
102,"131"
103,"122"
104,"135"
105,"97"
106,"105"
107,"107"
108,"124"
109,"116"
110,"133"
111,"139"
112,"178"
113,"210"
114,"227"
115,"224"
116,"230"
117,"216"
118,"196"
119,"201"
120,"191"
121,"178"
122,"187"
123,"165"
124,"197"
125,"211"
126,"298"
127,"383"
128,"517"
129,"711"
130,"1048"
131,"1363"
132,"1647"
133,"2011"
134,"1956"
135,"1899"
136,"1663"
137,"1479"
138,"1310"
139,"1285"
140,"1326"
141,"1435"
142,"1502"
143,"1498"
144,"1640"
145,"1716"
146,"1789"
147,"1846"
148,"1547"
149,"1305"
150,"1022"
151,"701"
152,"463"
153,"355"
154,"321"
155,"323"
156,"353"
157,"380"
158,"497"
159,"651"
160,"862"
161,"1200"
162,"1628"
163,"2059"
164,"2214"
165,"2340"
166,"2061"
167,"1637"
168,"1147"
169,"756"
170,"486"
171,"294"
172,"250"
173,"228"
174,"258"
175,"352"
176,"383"
177,"499"
178,"586"
179,"610"
180,"693"
181,"643"
182,"685"
183,"687"
184,"595"
185,"516"
186,"455"
187,"365"
188,"303"
189,"220"
190,"198"
191,"184"
192,"181"
193,"177"
194,"207"
195,"219"
196,"238"
197,"196"
198,"252"
199,"230"
200,"253"
201,"245"
202,"252"
203,"217"
204,"242"
205,"218"
206,"164"
207,"178"
208,"200"
209,"187"
210,"205"
211,"186"
212,"192"
213,"210"
214,"227"
215,"229"
216,"245"
217,"278"
218,"305"
219,"361"
220,"455"
221,"480"
222,"514"
223,"567"
224,"619"
225,"583"
226,"499"
227,"447"
228,"390"
229,"327"
230,"339"
231,"306"
232,"282"
233,"296"
234,"264"
235,"314"
236,"280"
237,"274"
238,"274"
239,"285"
240,"278"
241,"275"
242,"304"
243,"331"
244,"341"
245,"355"
246,"319"
247,"315"
248,"307"
249,"303"
250,"284"
251,"264"
252,"316"
253,"293"
254,"275"
255,"291"
256,"274"
257,"302"
258,"298"
259,"314"
260,"316"
261,"312"
262,"324"
263,"303"
264,"331"
265,"337"
266,"329"
267,"371"
268,"334"
269,"353"
270,"371"
271,"377"
272,"328"
273,"359"
274,"352"
275,"319"
276,"340"
277,"361"
278,"338"
279,"369"
280,"376"
281,"349"
282,"409"
283,"338"
284,"367"
285,"352"
286,"390"
287,"350"
288,"366"
289,"367"
290,"381"
291,"341"
292,"438"
293,"398"
294,"409"
295,"399"
296,"399"
297,"414"
298,"417"
299,"406"
300,"384"
301,"413"
302,"389"
303,"392"
304,"445"
305,"456"
306,"465"
307,"423"
308,"523"
309,"618"
310,"742"
311,"1023"
312,"1466"
313,"2113"
314,"2844"
315,"3688"
316,"4577"
317,"4999"
318,"5248"
319,"4875"
320,"4297"
321,"3445"
322,"2633"
323,"1910"
324,"1252"
325,"888"
326,"661"
327,"484"
328,"480"
329,"462"
330,"463"
331,"428"
332,"467"
333,"450"
334,"458"
335,"449"
336,"493"
337,"449"
338,"439"
339,"465"
340,"497"
341,"498"
342,"482"
343,"550"
344,"615"
345,"654"
346,"830"
347,"905"
348,"925"
349,"1166"
350,"1144"
351,"1128"
352,"1119"
353,"1007"
354,"925"
355,"871"
356,"690"
357,"709"
358,"768"
359,"711"
360,"723"
361,"781"
362,"774"
363,"864"
364,"852"
365,"976"
366,"955"
367,"1057"
368,"1159"
369,"1166"
370,"1165"
371,"1183"
372,"1129"
373,"1114"
374,"909"
375,"827"
376,"684"
377,"571"
378,"486"
379,"425"
380,"414"
381,"386"
382,"410"
383,"392"
384,"414"
385,"388"
386,"401"
387,"394"
388,"406"
389,"429"
390,"453"
391,"401"
392,"460"
393,"468"
394,"492"
395,"537"
396,"609"
397,"618"
398,"645"
399,"699"
400,"687"
401,"667"
402,"651"
403,"575"
404,"553"
405,"545"
406,"570"
407,"504"
408,"539"
409,"518"
410,"541"
411,"540"
412,"534"
413,"518"
414,"467"
415,"495"
416,"456"
417,"443"
418,"427"
419,"407"
420,"426"
421,"412"
422,"428"
423,"401"
424,"398"
425,"455"
426,"426"
427,"464"
428,"451"
429,"423"
430,"473"
431,"532"
432,"494"
433,"475"
434,"440"
435,"497"
436,"477"
437,"525"
438,"451"
439,"462"
440,"539"
441,"448"
442,"491"
443,"460"
444,"450"
445,"444"
446,"426"
447,"396"
448,"428"
449,"427"
450,"426"
451,"395"
452,"379"
453,"436"
454,"435"
455,"428"
456,"423"
457,"459"
458,"457"
459,"480"
460,"502"
461,"480"
462,"436"
463,"483"
464,"449"
465,"418"
466,"405"
467,"454"
468,"422"
469,"408"
470,"423"
471,"447"
