Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-2C 3phi 0"
Duration Time,60.037
Ambient Temperature,"96.9"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"701552"
Raw Accumulated Counts,"726750"
Valid Count Last Packet,"10863"
Raw Count Last Packet,"11281"
Live Time,58.359966
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,19.7946
Number of Channels,2048
Vacuum,762
Channel#,Intensity
0,"1784"
1,"1477"
2,"932"
3,"528"
4,"208"
5,"57"
6,"24"
7,"6"
8,"1"
9,"3"
10,"0"
11,"0"
12,"1"
13,"0"
14,"0"
15,"2"
16,"1"
17,"0"
18,"0"
19,"0"
20,"0"
21,"6"
22,"25"
23,"121"
24,"155"
25,"199"
26,"176"
27,"162"
28,"184"
29,"172"
30,"157"
31,"163"
32,"164"
33,"144"
34,"161"
35,"161"
36,"156"
37,"141"
38,"149"
39,"150"
40,"142"
41,"127"
42,"165"
43,"164"
44,"152"
45,"185"
46,"160"
47,"179"
48,"183"
49,"185"
50,"133"
51,"177"
52,"139"
53,"143"
54,"143"
55,"145"
56,"155"
57,"155"
58,"142"
59,"164"
60,"146"
61,"158"
62,"135"
63,"152"
64,"124"
65,"129"
66,"137"
67,"116"
68,"137"
69,"144"
70,"142"
71,"190"
72,"210"
73,"221"
74,"227"
75,"237"
76,"207"
77,"221"
78,"184"
79,"170"
80,"208"
81,"278"
82,"436"
83,"637"
84,"879"
85,"1101"
86,"1298"
87,"1230"
88,"1073"
89,"743"
90,"567"
91,"367"
92,"266"
93,"187"
94,"154"
95,"150"
96,"127"
97,"131"
98,"128"
99,"141"
100,"143"
101,"141"
102,"154"
103,"107"
104,"112"
105,"133"
106,"106"
107,"111"
108,"117"
109,"139"
110,"157"
111,"166"
112,"195"
113,"214"
114,"251"
115,"246"
116,"234"
117,"259"
118,"203"
119,"216"
120,"187"
121,"185"
122,"202"
123,"174"
124,"196"
125,"275"
126,"267"
127,"344"
128,"478"
129,"693"
130,"978"
131,"1291"
132,"1681"
133,"1871"
134,"1967"
135,"1856"
136,"1570"
137,"1397"
138,"1361"
139,"1297"
140,"1355"
141,"1436"
142,"1471"
143,"1513"
144,"1569"
145,"1754"
146,"1758"
147,"1708"
148,"1601"
149,"1254"
150,"923"
151,"671"
152,"488"
153,"380"
154,"290"
155,"338"
156,"362"
157,"405"
158,"571"
159,"852"
160,"1242"
161,"1822"
162,"2449"
163,"3215"
164,"3503"
165,"3505"
166,"3116"
167,"2410"
168,"1726"
169,"1131"
170,"658"
171,"421"
172,"283"
173,"306"
174,"366"
175,"487"
176,"623"
177,"683"
178,"783"
179,"901"
180,"942"
181,"1001"
182,"1005"
183,"941"
184,"862"
185,"727"
186,"560"
187,"459"
188,"342"
189,"256"
190,"202"
191,"204"
192,"176"
193,"167"
194,"207"
195,"212"
196,"253"
197,"260"
198,"273"
199,"295"
200,"301"
201,"263"
202,"254"
203,"245"
204,"246"
205,"212"
206,"208"
207,"200"
208,"177"
209,"222"
210,"218"
211,"214"
212,"223"
213,"208"
214,"233"
215,"230"
216,"256"
217,"267"
218,"291"
219,"377"
220,"456"
221,"501"
222,"552"
223,"613"
224,"594"
225,"608"
226,"565"
227,"486"
228,"401"
229,"349"
230,"347"
231,"302"
232,"272"
233,"284"
234,"277"
235,"283"
236,"281"
237,"284"
238,"357"
239,"382"
240,"350"
241,"400"
242,"371"
243,"371"
244,"412"
245,"379"
246,"378"
247,"382"
248,"359"
249,"352"
250,"331"
251,"315"
252,"338"
253,"322"
