Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L1-4B -1phi 4"
Duration Time,60.156
Ambient Temperature,"91.8"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"552612"
Raw Accumulated Counts,"569941"
Valid Count Last Packet,"8609"
Raw Count Last Packet,"8869"
Live Time,58.788967
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,19.7856
Number of Channels,2048
Vacuum,754
Channel#,Intensity
0,"1738"
1,"1547"
2,"922"
3,"542"
4,"222"
5,"72"
6,"27"
7,"6"
8,"0"
9,"1"
10,"0"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"0"
17,"0"
18,"0"
19,"0"
20,"0"
21,"5"
22,"34"
23,"94"
24,"146"
25,"164"
26,"150"
27,"179"
28,"162"
29,"184"
30,"140"
31,"149"
32,"152"
33,"149"
34,"130"
35,"132"
36,"132"
37,"137"
38,"130"
39,"141"
40,"135"
41,"107"
42,"114"
43,"151"
44,"133"
45,"147"
46,"149"
47,"146"
48,"140"
49,"135"
50,"129"
51,"133"
52,"134"
53,"127"
54,"140"
55,"140"
56,"129"
57,"139"
58,"116"
59,"112"
60,"143"
61,"124"
62,"135"
63,"133"
64,"103"
65,"111"
66,"121"
67,"115"
68,"109"
69,"116"
70,"153"
71,"140"
72,"138"
73,"160"
74,"157"
75,"164"
76,"159"
77,"156"
78,"134"
79,"139"
80,"151"
81,"210"
82,"328"
83,"475"
84,"770"
85,"943"
86,"1023"
87,"979"
88,"848"
89,"609"
90,"418"
91,"270"
92,"217"
93,"159"
94,"113"
95,"105"
96,"113"
97,"121"
98,"121"
99,"130"
100,"116"
101,"126"
102,"118"
103,"127"
104,"113"
105,"124"
106,"95"
107,"126"
108,"127"
109,"121"
110,"136"
111,"153"
112,"181"
113,"188"
114,"197"
115,"230"
116,"214"
117,"209"
118,"215"
119,"182"
120,"180"
121,"158"
122,"190"
123,"217"
124,"225"
125,"240"
126,"286"
127,"393"
128,"494"
129,"753"
130,"1050"
131,"1316"
132,"1665"
133,"1867"
134,"1944"
135,"1792"
136,"1652"
137,"1455"
138,"1315"
139,"1414"
140,"1320"
141,"1360"
142,"1455"
143,"1516"
144,"1768"
145,"1796"
146,"1790"
147,"1844"
148,"1663"
149,"1259"
150,"963"
151,"763"
152,"485"
153,"322"
154,"306"
155,"277"
156,"316"
157,"378"
158,"385"
159,"471"
160,"658"
161,"856"
162,"1111"
163,"1384"
164,"1461"
165,"1493"
166,"1294"
167,"1075"
168,"766"
169,"549"
170,"354"
171,"269"
172,"197"
173,"175"
174,"205"
175,"207"
176,"280"
177,"329"
178,"389"
179,"429"
180,"457"
181,"491"
182,"474"
183,"490"
184,"501"
185,"421"
186,"403"
187,"307"
188,"247"
189,"225"
190,"212"
191,"215"
192,"192"
193,"212"
194,"177"
195,"197"
196,"223"
197,"195"
198,"213"
199,"225"
200,"203"
201,"215"
202,"210"
203,"187"
204,"225"
205,"216"
206,"200"
207,"192"
208,"199"
209,"193"
210,"193"
211,"198"
212,"228"
213,"183"
214,"194"
215,"216"
216,"234"
217,"262"
218,"319"
219,"401"
220,"494"
221,"580"
222,"697"
223,"777"
224,"819"
225,"758"
226,"632"
227,"542"
228,"440"
229,"319"
230,"331"
231,"288"
232,"222"
233,"260"
234,"255"
235,"230"
236,"228"
237,"285"
238,"269"
239,"282"
240,"283"
241,"327"
242,"290"
243,"341"
244,"323"
