Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L2-3B -1phi 0"
Duration Time,60.161
Ambient Temperature,"99.4"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"702436"
Raw Accumulated Counts,"727686"
Valid Count Last Packet,"11078"
Raw Count Last Packet,"11485"
Live Time,58.440998
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,20.085
Number of Channels,2048
Vacuum,762
Channel#,Intensity
0,"1729"
1,"1452"
2,"943"
3,"553"
4,"197"
5,"72"
6,"15"
7,"5"
8,"2"
9,"0"
10,"0"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"1"
17,"0"
18,"0"
19,"0"
20,"0"
21,"1"
22,"22"
23,"77"
24,"150"
25,"159"
26,"142"
27,"150"
28,"174"
29,"158"
30,"142"
31,"156"
32,"135"
33,"148"
34,"138"
35,"126"
36,"136"
37,"109"
38,"137"
39,"131"
40,"140"
41,"125"
42,"140"
43,"123"
44,"144"
45,"128"
46,"149"
47,"171"
48,"137"
49,"165"
50,"148"
51,"118"
52,"132"
53,"129"
54,"138"
55,"134"
56,"120"
57,"129"
58,"148"
59,"117"
60,"126"
61,"124"
62,"126"
63,"124"
64,"152"
65,"116"
66,"113"
67,"125"
68,"119"
69,"131"
70,"102"
71,"156"
72,"183"
73,"170"
74,"185"
75,"176"
76,"147"
77,"155"
78,"151"
79,"139"
80,"164"
81,"202"
82,"253"
83,"349"
84,"499"
85,"566"
86,"687"
87,"656"
88,"523"
89,"415"
90,"308"
91,"226"
92,"171"
93,"151"
94,"124"
95,"113"
96,"118"
97,"133"
98,"148"
99,"142"
100,"140"
101,"153"
102,"127"
103,"135"
104,"135"
105,"127"
106,"135"
107,"126"
108,"100"
109,"124"
110,"140"
111,"156"
112,"176"
113,"206"
114,"210"
115,"223"
116,"243"
117,"224"
118,"234"
119,"183"
120,"197"
121,"195"
122,"184"
123,"197"
124,"211"
125,"260"
126,"268"
127,"363"
128,"518"
129,"671"
130,"947"
131,"1325"
132,"1623"
133,"1879"
134,"2021"
135,"1925"
136,"1673"
137,"1620"
138,"1445"
139,"1387"
140,"1388"
141,"1468"
142,"1443"
143,"1510"
144,"1660"
145,"1690"
146,"1797"
147,"1863"
148,"1670"
149,"1361"
150,"1071"
151,"722"
152,"515"
153,"409"
154,"335"
155,"290"
156,"288"
157,"413"
158,"450"
159,"568"
160,"755"
161,"1096"
162,"1451"
163,"1825"
164,"2011"
165,"2149"
166,"1855"
167,"1514"
168,"1075"
169,"772"
170,"445"
171,"315"
172,"255"
173,"237"
174,"240"
175,"311"
176,"374"
177,"420"
178,"478"
179,"567"
180,"561"
181,"568"
182,"600"
183,"595"
184,"550"
185,"480"
186,"353"
187,"328"
188,"259"
189,"227"
190,"185"
191,"201"
192,"176"
193,"180"
194,"192"
195,"187"
196,"195"
197,"253"
198,"238"
199,"236"
200,"235"
201,"250"
202,"244"
203,"224"
204,"198"
205,"211"
206,"206"
207,"227"
208,"227"
209,"212"
210,"237"
211,"229"
212,"235"
213,"254"
214,"239"
215,"256"
216,"235"
217,"313"
218,"338"
219,"380"
220,"446"
221,"643"
222,"691"
223,"709"
224,"782"
225,"777"
226,"662"
227,"587"
228,"512"
229,"456"
230,"410"
231,"344"
232,"385"
233,"305"
234,"325"
235,"323"
236,"291"
237,"304"
238,"333"
239,"323"
240,"310"
241,"328"
242,"311"
243,"393"
244,"402"
245,"381"
246,"376"
247,"403"
248,"356"
249,"360"
250,"321"
251,"293"
252,"319"
253,"293"
254,"281"
255,"295"
256,"342"
257,"357"
258,"350"
259,"344"
260,"327"
261,"359"
262,"302"
263,"340"
264,"357"
265,"343"
266,"359"
267,"392"
268,"365"
269,"387"
270,"385"
271,"394"
272,"417"
273,"371"
274,"357"
275,"362"
276,"365"
277,"357"
278,"388"
279,"367"
280,"409"
281,"424"
282,"409"
283,"404"
284,"400"
285,"427"
286,"416"
287,"388"
288,"409"
289,"441"
290,"452"
291,"453"
292,"480"
293,"477"
294,"445"
295,"488"
296,"472"
297,"476"
298,"476"
299,"437"
300,"449"
301,"472"
302,"500"
303,"498"
304,"491"
305,"548"
306,"619"
307,"640"
308,"808"
309,"1203"
310,"1824"
311,"3108"
312,"4986"
313,"7680"
314,"11135"
315,"14774"
316,"18396"
317,"20971"
318,"21797"
319,"20970"
320,"18312"
321,"14851"
322,"10825"
323,"7530"
324,"4724"
325,"2821"
326,"1733"
327,"1111"
328,"724"
329,"593"
330,"498"
331,"504"
332,"469"
333,"445"
334,"467"
335,"467"
336,"496"
337,"534"
338,"526"
339,"511"
340,"638"
341,"593"
342,"685"
343,"887"
344,"1107"
345,"1502"
346,"2002"
347,"2360"
348,"3015"
349,"3486"
350,"3777"
351,"3737"
352,"3410"
353,"3044"
354,"2478"
355,"1969"
356,"1525"
357,"1223"
358,"877"
359,"807"
360,"789"
361,"770"
362,"698"
363,"769"
364,"770"
365,"805"
366,"862"
367,"888"
368,"1014"
369,"1057"
370,"1077"
371,"1072"
372,"1025"
373,"923"
374,"827"
375,"659"
376,"614"
377,"519"
378,"451"
379,"390"
380,"398"
381,"382"
382,"357"
383,"381"
384,"388"
385,"392"
386,"380"
387,"410"
388,"388"
389,"407"
390,"393"
391,"434"
392,"397"
393,"422"
394,"503"
395,"525"
396,"536"
397,"564"
398,"622"
399,"663"
400,"646"
401,"612"
402,"620"
403,"576"
404,"550"
405,"511"
406,"504"
407,"500"
408,"510"
409,"477"
410,"475"
411,"519"
