Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-4A 6phi 0"
Duration Time,60.034
Ambient Temperature,"101.4"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"947657"
Raw Accumulated Counts,"989764"
Valid Count Last Packet,"14805"
Raw Count Last Packet,"15461"
Live Time,57.714001
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,20.0895
Number of Channels,2048
Vacuum,763
Channel#,Intensity
0,"1777"
1,"1458"
2,"975"
3,"504"
4,"226"
5,"76"
6,"15"
7,"5"
8,"2"
9,"0"
10,"0"
11,"0"
12,"0"
13,"0"
14,"0"
15,"1"
16,"0"
17,"0"
18,"0"
19,"0"
20,"0"
21,"4"
22,"18"
23,"108"
24,"175"
25,"182"
26,"161"
27,"152"
28,"192"
29,"174"
30,"184"
31,"193"
32,"169"
33,"166"
34,"152"
35,"156"
36,"172"
37,"141"
38,"147"
39,"151"
40,"150"
41,"175"
42,"150"
43,"140"
44,"163"
45,"171"
46,"177"
47,"151"
48,"170"
49,"164"
50,"150"
51,"150"
52,"142"
53,"141"
54,"167"
55,"144"
56,"137"
57,"158"
58,"137"
59,"144"
60,"161"
61,"149"
62,"150"
63,"133"
64,"134"
65,"122"
66,"118"
67,"136"
68,"117"
69,"138"
70,"159"
71,"167"
72,"193"
73,"228"
74,"257"
75,"208"
76,"219"
77,"205"
78,"168"
79,"148"
80,"176"
81,"258"
82,"406"
83,"590"
84,"839"
85,"1051"
86,"1246"
87,"1186"
88,"1031"
89,"739"
90,"506"
91,"351"
92,"241"
93,"185"
94,"126"
95,"144"
96,"141"
97,"174"
98,"147"
99,"136"
100,"151"
101,"154"
102,"138"
103,"154"
104,"109"
105,"138"
106,"123"
107,"132"
108,"132"
109,"148"
110,"185"
111,"168"
112,"182"
113,"233"
114,"254"
115,"270"
116,"256"
117,"245"
118,"227"
119,"209"
120,"180"
121,"195"
122,"188"
123,"245"
124,"254"
125,"285"
126,"328"
127,"436"
128,"632"
129,"814"
130,"1091"
131,"1493"
132,"1832"
133,"2029"
134,"2007"
135,"1996"
136,"1683"
137,"1513"
138,"1353"
139,"1351"
140,"1350"
141,"1443"
142,"1514"
143,"1512"
144,"1635"
145,"1736"
146,"1812"
147,"1784"
148,"1568"
149,"1307"
150,"971"
151,"699"
152,"541"
153,"374"
154,"325"
155,"339"
156,"364"
157,"399"
158,"462"
159,"638"
160,"881"
161,"1178"
162,"1653"
163,"1933"
164,"2275"
165,"2302"
166,"2038"
167,"1581"
168,"1224"
169,"801"
170,"512"
171,"341"
172,"284"
173,"275"
174,"315"
175,"345"
176,"433"
177,"553"
178,"658"
179,"788"
180,"940"
181,"1138"
182,"1186"
183,"1222"
184,"1213"
185,"1036"
186,"835"
187,"639"
188,"495"
189,"330"
190,"268"
191,"258"
192,"239"
193,"242"
194,"228"
195,"295"
196,"303"
197,"312"
198,"340"
199,"388"
200,"379"
201,"353"
202,"369"
203,"306"
204,"271"
205,"256"
206,"253"
207,"277"
208,"275"
209,"267"
210,"233"
211,"255"
212,"276"
213,"266"
214,"261"
215,"322"
216,"339"
217,"415"
218,"581"
219,"836"
220,"1131"
221,"1541"
222,"1883"
223,"2128"
224,"2306"
225,"2166"
226,"1902"
227,"1561"
228,"1169"
229,"840"
230,"719"
231,"557"
232,"483"
233,"478"
234,"362"
235,"415"
236,"395"
237,"414"
238,"409"
239,"431"
240,"491"
241,"583"
242,"599"
243,"694"
244,"752"
245,"715"
246,"674"
247,"632"
248,"640"
249,"508"
250,"505"
251,"433"
252,"400"
253,"413"
254,"402"
255,"392"
256,"386"
257,"393"
258,"356"
259,"355"
260,"416"
261,"436"
262,"398"
263,"459"
264,"442"
265,"481"
266,"476"
267,"487"
268,"507"
269,"515"
270,"504"
271,"475"
272,"515"
273,"477"
274,"446"
275,"477"
276,"463"
277,"419"
278,"460"
279,"449"
280,"456"
281,"455"
282,"466"
283,"493"
284,"505"
285,"466"
286,"482"
287,"543"
288,"561"
289,"600"
290,"629"
291,"690"
292,"695"
293,"725"
294,"757"
295,"645"
296,"658"
297,"618"
298,"578"
299,"616"
300,"611"
301,"566"
302,"604"
303,"617"
304,"641"
305,"677"
306,"734"
307,"931"
308,"1150"
309,"1754"
310,"2817"
311,"4782"
312,"7792"
313,"12386"
314,"17754"
315,"23768"
316,"29193"
317,"33208"
318,"33877"
319,"32535"
320,"28705"
321,"22495"
322,"16346"
323,"11130"
324,"6925"
325,"4006"
326,"2485"
327,"1474"
328,"880"
329,"744"
330,"606"
331,"615"
332,"612"
333,"561"
334,"600"
335,"588"
336,"628"
337,"599"
338,"636"
339,"687"
340,"753"
341,"897"
342,"1022"
343,"1231"
344,"1702"
345,"2268"
346,"3045"
347,"3890"
348,"4773"
349,"5515"
350,"5983"
351,"5783"
352,"5402"
353,"4871"
354,"3704"
355,"2894"
356,"2222"
357,"1604"
358,"1217"
359,"1004"
360,"905"
361,"910"
362,"865"
363,"868"
364,"893"
365,"972"
366,"1069"
367,"1192"
368,"1247"
369,"1316"
370,"1439"
371,"1430"
372,"1351"
373,"1234"
374,"1149"
375,"944"
376,"906"
377,"692"
378,"590"
379,"508"
380,"513"
381,"473"
382,"423"
383,"442"
384,"452"
385,"461"
386,"478"
387,"494"
388,"428"
389,"477"
390,"472"
391,"467"
392,"530"
393,"527"
394,"552"
395,"654"
396,"634"
397,"700"
398,"774"
399,"771"
400,"735"
401,"770"
402,"702"
403,"715"
404,"637"
405,"645"
406,"630"
407,"618"
408,"556"
409,"611"
410,"604"
411,"589"
412,"618"
413,"560"
414,"556"
415,"521"
416,"479"
417,"518"
418,"465"
419,"501"
420,"466"
421,"504"
422,"552"
423,"541"
424,"531"
425,"593"
426,"636"
427,"644"
428,"737"
429,"718"
430,"652"
431,"634"
432,"646"
433,"606"
434,"580"
435,"519"
436,"484"
437,"494"
438,"531"
439,"510"
440,"476"
441,"495"
442,"510"
443,"508"
444,"470"
445,"512"
446,"509"
447,"512"
448,"513"
449,"477"
450,"471"
451,"444"
452,"490"
453,"481"
454,"502"
455,"542"
456,"520"
457,"510"
458,"521"
459,"527"
460,"565"
461,"553"
462,"532"
463,"511"
464,"533"
465,"478"
466,"513"
467,"541"
468,"518"
469,"527"
470,"497"
471,"532"
472,"483"
473,"493"
474,"546"
475,"558"
476,"555"
477,"513"
478,"543"
479,"501"
480,"514"
481,"488"
482,"493"
483,"451"
484,"485"
485,"469"
486,"471"
487,"503"
488,"468"
489,"540"
490,"502"
491,"484"
492,"489"
493,"514"
494,"495"
495,"504"
496,"523"
497,"448"
498,"476"
499,"536"
500,"517"
501,"498"
502,"477"
503,"469"
504,"534"
505,"502"
506,"480"
507,"463"
508,"459"
509,"489"
510,"484"
511,"516"
512,"496"
513,"526"
514,"504"
515,"486"
516,"528"
517,"502"
518,"535"
519,"529"
520,"510"
521,"565"
522,"538"
523,"598"
524,"611"
525,"571"
526,"590"
527,"593"
528,"556"
529,"472"
530,"510"
531,"495"
532,"487"
533,"474"
534,"472"
535,"492"
536,"485"
537,"501"
538,"474"
539,"471"
540,"493"
541,"493"
542,"457"
543,"504"
544,"469"
545,"460"
546,"465"
547,"460"
548,"476"
549,"476"
550,"461"
551,"478"
552,"489"
553,"453"
554,"495"
555,"471"
556,"467"
557,"458"
558,"489"
559,"450"
560,"477"
561,"437"
562,"489"
563,"494"
564,"499"
565,"469"
566,"482"
567,"448"
568,"477"
569,"448"
570,"482"
571,"492"
572,"469"
573,"430"
574,"499"
575,"465"
576,"439"
577,"476"
578,"444"
579,"453"
580,"504"
581,"493"
582,"505"
583,"487"
584,"489"
585,"528"
586,"518"
587,"550"
588,"556"
589,"557"
590,"565"
591,"607"
592,"585"
593,"611"
594,"563"
595,"550"
596,"534"
597,"520"
598,"494"
599,"499"
600,"500"
601,"493"
602,"470"
603,"433"
604,"453"
605,"496"
606,"483"
607,"497"
608,"479"
609,"445"
610,"447"
611,"468"
612,"458"
613,"474"
614,"448"
615,"412"
616,"442"
617,"449"
618,"456"
619,"443"
620,"432"
621,"454"
622,"460"
623,"491"
624,"496"
625,"528"
626,"478"
627,"462"
628,"483"
629,"452"
630,"449"
631,"465"
632,"483"
633,"477"
634,"510"
635,"482"
636,"463"
637,"454"
638,"462"
639,"526"
640,"503"
641,"500"
642,"482"
643,"454"
644,"457"
645,"481"
646,"479"
647,"497"
648,"475"
649,"462"
650,"459"
651,"436"
652,"441"
653,"471"
654,"513"
655,"505"
656,"536"
657,"640"
658,"567"
659,"643"
660,"810"
661,"828"
662,"846"
663,"905"
664,"929"
665,"918"
666,"859"
667,"828"
668,"755"
669,"797"
670,"696"
671,"575"
672,"546"
673,"548"
674,"523"
675,"467"
676,"458"
677,"432"
678,"449"
679,"393"
680,"436"
681,"414"
682,"398"
683,"402"
684,"424"
685,"427"
686,"419"
687,"419"
688,"403"
689,"413"
690,"419"
691,"444"
692,"437"
693,"449"
694,"471"
695,"485"
696,"521"
697,"563"
698,"588"
699,"642"
700,"582"
701,"668"
702,"648"
703,"628"
704,"672"
705,"659"
706,"608"
707,"588"
708,"503"
709,"502"
710,"469"
711,"430"
712,"449"
713,"397"
714,"417"
715,"383"
716,"412"
717,"432"
718,"411"
719,"406"
720,"401"
721,"351"
722,"377"
723,"394"
724,"356"
725,"402"
726,"402"
727,"411"
728,"413"
729,"398"
730,"393"
731,"394"
732,"410"
733,"390"
734,"406"
735,"425"
736,"417"
737,"446"
738,"470"
739,"471"
740,"487"
741,"511"
742,"476"
743,"479"
744,"467"
745,"481"
746,"491"
747,"468"
748,"461"
749,"437"
750,"386"
751,"443"
752,"384"
753,"406"
754,"384"
755,"394"
756,"378"
757,"403"
758,"390"
759,"366"
760,"364"
761,"373"
762,"397"
763,"376"
764,"390"
765,"376"
766,"361"
767,"365"
768,"399"
769,"370"
770,"418"
771,"462"
772,"487"
773,"516"
774,"563"
775,"620"
776,"736"
777,"823"
778,"907"
779,"1009"
780,"1052"
781,"1148"
782,"1172"
783,"1155"
784,"1158"
785,"1087"
786,"1016"
787,"905"
788,"774"
789,"711"
790,"642"
791,"536"
792,"489"
793,"449"
794,"408"
795,"376"
796,"362"
797,"362"
798,"349"
799,"372"
800,"328"
801,"334"
802,"357"
803,"379"
804,"357"
805,"363"
806,"378"
807,"363"
808,"327"
809,"342"
810,"377"
811,"329"
812,"345"
813,"363"
814,"325"
815,"359"
816,"358"
817,"372"
818,"350"
819,"371"
820,"379"
821,"377"
822,"398"
823,"388"
824,"376"
825,"417"
826,"403"
827,"379"
828,"355"
829,"362"
830,"339"
831,"331"
832,"351"
833,"374"
834,"342"
835,"337"
836,"357"
837,"340"
838,"341"
839,"360"
840,"354"
841,"342"
842,"363"
843,"315"
844,"338"
845,"369"
846,"351"
847,"330"
848,"314"
849,"323"
850,"366"
851,"369"
852,"350"
853,"330"
854,"315"
855,"318"
856,"311"
857,"350"
858,"336"
859,"334"
860,"325"
861,"320"
862,"328"
863,"355"
864,"352"
865,"337"
866,"331"
867,"340"
868,"339"
869,"367"
870,"405"
871,"409"
872,"445"
873,"456"
874,"421"
875,"469"
876,"446"
877,"466"
878,"482"
879,"482"
880,"480"
881,"461"
882,"453"
883,"402"
884,"431"
885,"424"
886,"394"
887,"329"
888,"411"
889,"372"
890,"377"
891,"409"
892,"398"
893,"364"
894,"402"
895,"382"
896,"383"
897,"402"
898,"438"
899,"395"
900,"394"
901,"431"
902,"448"
903,"436"
904,"413"
905,"459"
906,"420"
907,"492"
908,"454"
909,"471"
910,"455"
911,"472"
912,"493"
913,"514"
914,"527"
915,"543"
916,"571"
917,"596"
918,"589"
919,"628"
920,"685"
921,"713"
922,"719"
923,"771"
924,"756"
925,"841"
926,"849"
927,"847"
928,"887"
929,"949"
930,"987"
931,"976"
932,"1036"
933,"1065"
934,"1040"
935,"1054"
936,"1148"
937,"1067"
938,"1087"
939,"1128"
940,"1095"
941,"1095"
942,"1106"
943,"1100"
944,"1056"
945,"1083"
946,"972"
947,"992"
948,"997"
949,"892"
950,"924"
951,"936"
952,"802"
953,"753"
954,"769"
955,"736"
956,"687"
957,"682"
958,"623"
959,"589"
960,"620"
961,"575"
962,"508"
963,"509"
964,"515"
965,"505"
966,"491"
967,"448"
968,"431"
969,"416"
970,"386"
971,"405"
972,"381"
973,"381"
974,"368"
975,"354"
976,"315"
977,"363"
978,"368"
979,"322"
980,"364"
981,"325"
982,"341"
983,"334"
984,"313"
985,"335"
986,"308"
987,"313"
988,"314"
989,"326"
990,"355"
991,"433"
992,"441"
993,"407"
994,"465"
995,"503"
996,"512"
997,"538"
998,"605"
999,"662"
1000,"653"
1001,"725"
1002,"720"
1003,"717"
1004,"721"
1005,"623"
1006,"634"
1007,"602"
1008,"567"
1009,"550"
1010,"450"
1011,"431"
1012,"408"
1013,"349"
1014,"360"
1015,"305"
