Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L1-4B 0phi 0"
Duration Time,60.096
Ambient Temperature,"92.0"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"605724"
Raw Accumulated Counts,"626170"
Valid Count Last Packet,"9577"
Raw Count Last Packet,"9880"
Live Time,58.586010
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,19.7856
Number of Channels,2048
Vacuum,751
Channel#,Intensity
0,"1829"
1,"1452"
2,"961"
3,"537"
4,"202"
5,"65"
6,"22"
7,"4"
8,"1"
9,"0"
10,"0"
11,"1"
12,"0"
13,"1"
14,"0"
15,"0"
16,"0"
17,"0"
18,"0"
19,"0"
20,"0"
21,"6"
22,"48"
23,"94"
24,"172"
25,"181"
26,"172"
27,"175"
28,"184"
29,"186"
30,"156"
31,"126"
32,"157"
33,"154"
34,"132"
35,"170"
36,"140"
37,"150"
38,"126"
39,"154"
40,"149"
41,"148"
42,"164"
43,"153"
44,"149"
45,"148"
46,"162"
47,"168"
48,"135"
49,"173"
50,"151"
51,"132"
52,"133"
53,"137"
54,"152"
55,"144"
56,"159"
57,"121"
58,"138"
59,"124"
60,"161"
61,"156"
62,"150"
63,"131"
64,"120"
65,"129"
66,"111"
67,"124"
68,"128"
69,"129"
70,"141"
71,"143"
72,"158"
73,"166"
74,"206"
75,"180"
76,"158"
77,"184"
78,"187"
79,"189"
80,"174"
81,"263"
82,"398"
83,"666"
84,"954"
85,"1211"
86,"1291"
87,"1325"
88,"1072"
89,"780"
90,"591"
91,"392"
92,"250"
93,"184"
94,"135"
95,"145"
96,"131"
97,"134"
98,"120"
99,"124"
100,"111"
101,"137"
102,"113"
103,"113"
104,"118"
105,"124"
106,"117"
107,"141"
108,"120"
109,"122"
110,"154"
111,"135"
112,"202"
113,"195"
114,"209"
115,"240"
116,"233"
117,"225"
118,"202"
119,"163"
120,"200"
121,"182"
122,"182"
123,"199"
124,"212"
125,"227"
126,"289"
127,"396"
128,"488"
129,"757"
130,"1054"
131,"1355"
132,"1711"
133,"1840"
134,"1961"
135,"1841"
136,"1647"
137,"1458"
138,"1272"
139,"1273"
140,"1329"
141,"1415"
142,"1469"
143,"1458"
144,"1642"
145,"1787"
146,"1808"
147,"1770"
148,"1565"
149,"1338"
150,"906"
151,"683"
152,"493"
153,"360"
154,"288"
155,"307"
156,"332"
157,"359"
158,"501"
159,"683"
160,"929"
161,"1272"
162,"1789"
163,"2212"
164,"2411"
165,"2417"
166,"2134"
167,"1703"
168,"1197"
169,"817"
170,"512"
171,"336"
172,"242"
173,"283"
174,"296"
175,"335"
176,"411"
177,"502"
178,"603"
179,"607"
180,"627"
181,"635"
182,"662"
183,"635"
184,"561"
185,"522"
186,"402"
187,"314"
188,"250"
189,"211"
190,"199"
191,"193"
192,"157"
193,"173"
194,"197"
195,"211"
196,"242"
197,"259"
198,"271"
199,"256"
200,"269"
201,"238"
202,"225"
203,"230"
204,"232"
205,"212"
206,"217"
207,"196"
208,"208"
209,"213"
210,"175"
211,"189"
212,"188"
213,"197"
214,"198"
215,"232"
216,"223"
217,"220"
218,"254"
219,"265"
220,"306"
221,"339"
222,"372"
223,"346"
224,"328"
225,"329"
226,"311"
227,"284"
228,"263"
229,"256"
230,"224"
231,"242"
232,"213"
233,"245"
234,"212"
235,"243"
236,"229"
237,"239"
238,"279"
239,"244"
240,"283"
241,"306"
242,"307"
243,"306"
244,"290"
245,"322"
246,"294"
247,"259"
248,"298"
249,"293"
250,"236"
251,"279"
252,"265"
253,"262"
254,"259"
255,"266"
256,"283"
257,"290"
258,"251"
259,"270"
260,"291"
261,"277"
262,"292"
263,"322"
264,"308"
265,"290"
266,"327"
267,"316"
268,"332"
269,"344"
270,"337"
271,"321"
272,"322"
273,"340"
274,"366"
275,"345"
276,"366"
277,"310"
278,"366"
279,"367"
280,"369"
281,"368"
282,"418"
283,"377"
284,"395"
285,"406"
286,"399"
287,"419"
288,"416"
289,"411"
290,"386"
291,"407"
292,"430"
293,"450"
294,"456"
295,"441"
296,"421"
297,"396"
298,"403"
299,"391"
300,"387"
301,"396"
302,"379"
303,"362"
304,"360"
305,"375"
306,"412"
307,"358"
308,"435"
309,"456"
310,"482"
311,"581"
312,"684"
313,"891"
314,"1078"
315,"1209"
316,"1455"
317,"1547"
318,"1605"
319,"1541"
320,"1389"
321,"1152"
322,"973"
323,"758"
324,"627"
325,"526"
326,"448"
327,"397"
328,"379"
329,"412"
330,"380"
331,"429"
332,"382"
333,"378"
334,"381"
335,"405"
336,"400"
337,"392"
338,"429"
339,"416"
340,"469"
341,"408"
342,"410"
343,"427"
344,"483"
345,"474"
346,"492"
347,"491"
348,"529"
349,"578"
350,"536"
351,"554"
352,"580"
353,"566"
354,"580"
355,"613"
356,"616"
357,"612"
358,"656"
359,"698"
360,"720"
361,"768"
362,"787"
363,"808"
364,"985"
365,"951"
366,"1061"
367,"1202"
368,"1286"
369,"1305"
370,"1447"
371,"1424"
372,"1312"
373,"1216"
374,"1036"
375,"904"
376,"783"
377,"682"
378,"514"
379,"465"
380,"424"
381,"378"
382,"394"
383,"407"
384,"384"
385,"401"
386,"384"
387,"352"
388,"410"
389,"384"
390,"400"
391,"433"
392,"439"
393,"508"
394,"516"
395,"552"
396,"608"
397,"668"
398,"690"
399,"718"
400,"717"
401,"725"
402,"694"
403,"642"
404,"650"
405,"637"
406,"554"
407,"566"
408,"630"
409,"570"
410,"591"
411,"541"
412,"576"
413,"583"
414,"540"
415,"488"
416,"508"
417,"476"
418,"457"
419,"456"
420,"436"
421,"426"
422,"453"
423,"464"
424,"488"
425,"430"
426,"428"
427,"388"
428,"482"
429,"467"
430,"405"
431,"419"
432,"391"
433,"450"
434,"436"
435,"377"
436,"449"
437,"404"
438,"418"
439,"486"
440,"422"
441,"464"
442,"491"
443,"476"
444,"553"
445,"451"
446,"476"
447,"502"
448,"512"
449,"454"
450,"470"
451,"430"
452,"405"
453,"453"
454,"440"
455,"412"
456,"472"
457,"456"
458,"433"
459,"469"
460,"463"
461,"447"
462,"443"
463,"485"
464,"445"
465,"492"
466,"500"
467,"498"
468,"456"
469,"516"
470,"535"
471,"538"
472,"588"
473,"573"
474,"570"
475,"558"
476,"589"
477,"507"
478,"541"
479,"557"
480,"527"
481,"484"
482,"469"
483,"438"
484,"471"
485,"453"
486,"479"
487,"441"
488,"476"
489,"474"
490,"471"
491,"505"
492,"457"
493,"461"
494,"440"
495,"444"
496,"417"
497,"437"
498,"448"
499,"466"
500,"434"
501,"449"
502,"449"
503,"458"
504,"482"
505,"463"
506,"489"
507,"457"
508,"452"
509,"441"
510,"476"
511,"434"
512,"463"
513,"454"
514,"465"
515,"490"
516,"452"
517,"501"
