Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L1-3FG 4phi 0"
891,"491"
892,"514"
893,"458"
894,"510"
895,"457"
896,"486"
897,"504"
898,"487"
899,"517"
900,"517"
901,"529"
902,"537"
903,"473"
904,"541"
905,"559"
906,"560"
907,"572"
908,"608"
909,"557"
910,"561"
911,"596"
912,"619"
913,"667"
914,"706"
915,"729"
916,"706"
917,"734"
918,"785"
919,"786"
920,"855"
921,"854"
922,"980"
923,"903"
924,"971"
925,"981"
926,"1130"
927,"1084"
928,"1190"
929,"1182"
930,"1205"
931,"1245"
932,"1320"
933,"1267"
934,"1297"
935,"1442"
936,"1359"
937,"1443"
938,"1462"
939,"1475"
940,"1418"
941,"1420"
942,"1429"
943,"1437"
944,"1377"
945,"1350"
946,"1289"
947,"1240"
948,"1247"
949,"1227"
950,"1200"
951,"1087"
952,"1103"
953,"1069"
954,"1007"
955,"949"
956,"909"
957,"829"
958,"811"
959,"833"
960,"830"
961,"678"
962,"707"
963,"641"
964,"641"
965,"626"
966,"605"
967,"563"
968,"579"
969,"569"
970,"533"
971,"548"
972,"497"
973,"518"
974,"452"
975,"457"
976,"446"
977,"475"
978,"437"
979,"421"
980,"423"
981,"412"
982,"420"
983,"429"
984,"419"
985,"405"
986,"457"
987,"403"
988,"417"
989,"442"
990,"485"
991,"501"
992,"521"
993,"552"
994,"610"
995,"690"
996,"689"
997,"746"
998,"806"
999,"834"
1000,"846"
1001,"882"
1002,"871"
1003,"877"
1004,"822"
1005,"791"
1006,"793"
1007,"761"
1008,"706"
1009,"598"
1010,"521"
1011,"531"
1012,"452"
1013,"424"
1014,"409"
1015,"380"
1016,"371"
1017,"390"
1018,"366"
1019,"357"
1020,"336"
1021,"380"
1022,"342"
1023,"347"
1024,"361"
1025,"341"
1026,"386"
1027,"355"
1028,"369"
1029,"343"
1030,"371"
1031,"395"
1032,"366"
1033,"394"
1034,"436"
1035,"419"
1036,"445"
1037,"490"
1038,"436"
1039,"496"
1040,"468"
1041,"505"
1042,"548"
1043,"560"
1044,"572"
1045,"572"
1046,"569"
1047,"611"
1048,"628"
1049,"670"
1050,"581"
1051,"627"
1052,"649"
1053,"614"
1054,"615"
1055,"534"
1056,"577"
1057,"534"
1058,"492"
1059,"505"
1060,"525"
1061,"404"
1062,"420"
1063,"414"
1064,"391"
1065,"387"
1066,"378"
1067,"368"
1068,"342"
1069,"355"
1070,"385"
1071,"358"
1072,"349"
1073,"311"
1074,"312"
1075,"331"
1076,"298"
1077,"312"
1078,"316"
1079,"321"
1080,"272"
1081,"286"
1082,"308"
1083,"275"
1084,"277"
1085,"295"
1086,"290"
1087,"266"
1088,"252"
1089,"277"
1090,"308"
1091,"264"
1092,"269"
1093,"283"
1094,"262"
1095,"220"
1096,"238"
1097,"280"
1098,"251"
1099,"218"
1100,"220"
1101,"240"
1102,"227"
1103,"252"
1104,"226"
1105,"267"
1106,"221"
1107,"249"
1108,"240"
1109,"253"
1110,"214"
1111,"244"
1112,"233"
1113,"221"
1114,"212"
1115,"250"
1116,"229"
1117,"231"
1118,"243"
1119,"222"
1120,"230"
1121,"282"
1122,"255"
1123,"296"
1124,"280"
1125,"346"
1126,"303"
1127,"291"
1128,"318"
1129,"269"
1130,"283"
1131,"272"
1132,"273"
1133,"277"
1134,"249"
1135,"261"
1136,"221"
1137,"224"
1138,"205"
1139,"232"
1140,"203"
1141,"224"
1142,"211"
1143,"220"
1144,"218"
1145,"222"
1146,"231"
1147,"236"
1148,"210"
1149,"210"
1150,"218"
1151,"231"
1152,"217"
1153,"184"
1154,"229"
1155,"232"
1156,"190"
1157,"195"
1158,"190"
1159,"251"
1160,"193"
1161,"204"
1162,"183"
1163,"197"
1164,"189"
1165,"199"
1166,"219"
1167,"170"
1168,"199"
1169,"192"
1170,"199"
1171,"205"
1172,"169"
1173,"221"
1174,"207"
1175,"199"
1176,"205"
1177,"177"
1178,"188"
1179,"219"
1180,"216"
1181,"218"
1182,"212"
1183,"203"
1184,"234"
1185,"231"
1186,"210"
1187,"231"
1188,"232"
1189,"194"
1190,"222"
1191,"189"
1192,"199"
1193,"175"
1194,"190"
1195,"191"
1196,"146"
1197,"203"
1198,"210"
1199,"199"
1200,"194"
1201,"182"
1202,"186"
1203,"188"
1204,"189"
1205,"183"
1206,"189"
1207,"176"
1208,"152"
1209,"200"
1210,"181"
1211,"179"
1212,"175"
1213,"159"
1214,"174"
1215,"170"
1216,"185"
1217,"151"
1218,"165"
1219,"180"
1220,"169"
1221,"168"
1222,"181"
1223,"183"
1224,"162"
1225,"160"
1226,"175"
1227,"157"
1228,"155"
1229,"170"
1230,"154"
1231,"162"
1232,"184"
1233,"184"
1234,"170"
1235,"152"
1236,"171"
1237,"170"
1238,"161"
1239,"154"
1240,"151"
1241,"169"
1242,"165"
1243,"157"
1244,"165"
1245,"154"
1246,"174"
1247,"173"
1248,"164"
1249,"166"
1250,"134"
1251,"131"
1252,"155"
1253,"167"
1254,"170"
1255,"180"
1256,"154"
1257,"154"
1258,"159"
1259,"171"
1260,"149"
1261,"140"
1262,"151"
1263,"146"
1264,"142"
1265,"148"
1266,"158"
1267,"173"
1268,"139"
1269,"129"
1270,"173"
1271,"132"
1272,"149"
1273,"133"
1274,"154"
1275,"150"
1276,"142"
1277,"140"
1278,"146"
1279,"148"
1280,"148"
1281,"137"
1282,"123"
1283,"143"
1284,"134"
1285,"121"
1286,"135"
1287,"136"
1288,"148"
1289,"136"
1290,"157"
1291,"139"
1292,"147"
1293,"149"
1294,"148"
1295,"161"
1296,"127"
1297,"136"
1298,"133"
1299,"141"
1300,"148"
1301,"131"
1302,"120"
1303,"128"
1304,"135"
1305,"145"
1306,"128"
1307,"117"
1308,"129"
1309,"137"
1310,"161"
1311,"130"
1312,"142"
1313,"136"
1314,"142"
1315,"137"
1316,"125"
1317,"125"
1318,"138"
1319,"121"
1320,"116"
1321,"154"
1322,"111"
1323,"124"
1324,"141"
1325,"121"
1326,"141"
1327,"121"
1328,"153"
1329,"123"
1330,"120"
1331,"117"
1332,"135"
1333,"119"
1334,"127"
1335,"108"
1336,"142"
1337,"127"
1338,"112"
1339,"122"
1340,"139"
1341,"123"
1342,"105"
1343,"113"
1344,"112"
1345,"112"
1346,"116"
1347,"105"
1348,"110"
1349,"114"
1350,"130"
1351,"102"
1352,"116"
1353,"123"
1354,"115"
1355,"107"
1356,"124"
1357,"104"
1358,"104"
1359,"115"
1360,"119"
1361,"105"
1362,"106"
1363,"110"
1364,"100"
1365,"122"
1366,"126"
1367,"125"
1368,"112"
1369,"112"
1370,"112"
1371,"107"
1372,"116"
1373,"113"
1374,"114"
1375,"115"
1376,"97"
1377,"99"
1378,"94"
1379,"110"
1380,"128"
1381,"113"
1382,"113"
1383,"108"
1384,"112"
1385,"96"
1386,"106"
1387,"100"
1388,"106"
1389,"104"
1390,"104"
1391,"97"
1392,"86"
1393,"99"
1394,"127"
1395,"83"
1396,"100"
1397,"81"
1398,"101"
1399,"124"
1400,"104"
1401,"100"
1402,"107"
1403,"118"
1404,"98"
1405,"101"
1406,"102"
1407,"87"
1408,"97"
1409,"90"
1410,"95"
1411,"91"
1412,"95"
1413,"88"
1414,"93"
1415,"89"
1416,"85"
1417,"93"
1418,"99"
1419,"96"
1420,"94"
1421,"96"
1422,"91"
1423,"104"
1424,"87"
1425,"88"
1426,"85"
1427,"85"
1428,"89"
1429,"91"
1430,"101"
1431,"80"
1432,"88"
1433,"85"
1434,"90"
1435,"82"
1436,"101"
1437,"77"
1438,"100"
1439,"82"
1440,"77"
1441,"85"
1442,"82"
1443,"95"
1444,"82"
1445,"71"
1446,"82"
1447,"84"
1448,"84"
1449,"80"
1450,"81"
1451,"87"
1452,"75"
1453,"85"
1454,"76"
1455,"93"
1456,"78"
1457,"74"
1458,"87"
1459,"92"
1460,"79"
1461,"76"
1462,"88"
1463,"85"
1464,"83"
1465,"81"
1466,"80"
1467,"76"
1468,"81"
1469,"75"
1470,"73"
1471,"82"
1472,"70"
1473,"73"
1474,"64"
1475,"72"
1476,"67"
1477,"73"
1478,"89"
1479,"74"
1480,"76"
1481,"94"
1482,"75"
1483,"72"
1484,"65"
1485,"69"
1486,"70"
1487,"74"
1488,"72"
1489,"62"
1490,"64"
1491,"75"
1492,"71"
1493,"72"
1494,"57"
1495,"78"
1496,"70"
1497,"71"
1498,"46"
1499,"67"
1500,"66"
1501,"60"
1502,"63"
1503,"65"
1504,"66"
1505,"52"
1506,"66"
1507,"62"
1508,"70"
1509,"50"
1510,"61"
1511,"64"
1512,"67"
1513,"74"
1514,"76"
1515,"52"
1516,"70"
1517,"64"
1518,"56"
1519,"66"
1520,"65"
1521,"60"
1522,"58"
1523,"74"
1524,"60"
1525,"53"
1526,"47"
1527,"66"
1528,"53"
1529,"65"
1530,"44"
1531,"60"
1532,"55"
1533,"58"
1534,"58"
1535,"48"
1536,"58"
1537,"63"
1538,"55"
1539,"54"
1540,"50"
1541,"62"
1542,"54"
1543,"54"
1544,"39"
1545,"59"
1546,"52"
1547,"42"
1548,"49"
1549,"59"
1550,"59"
1551,"46"
1552,"47"
1553,"54"
1554,"57"
1555,"56"
1556,"53"
1557,"49"
1558,"51"
1559,"49"
1560,"51"
1561,"53"
1562,"52"
1563,"41"
1564,"46"
1565,"41"
1566,"44"
1567,"48"
1568,"70"
1569,"48"
1570,"44"
1571,"60"
1572,"50"
1573,"42"
1574,"34"
1575,"54"
1576,"46"
1577,"32"
1578,"46"
1579,"56"
1580,"36"
1581,"44"
1582,"42"
1583,"37"
1584,"43"
1585,"32"
1586,"40"
1587,"39"
1588,"47"
1589,"44"
1590,"34"
1591,"42"
1592,"31"
1593,"32"
1594,"36"
1595,"43"
1596,"29"
1597,"36"
1598,"43"
1599,"40"
1600,"43"
1601,"27"
1602,"46"
1603,"34"
1604,"26"
1605,"37"
1606,"30"
1607,"29"
1608,"30"
1609,"34"
1610,"32"
1611,"41"
1612,"40"
1613,"28"
1614,"26"
1615,"34"
1616,"35"
1617,"32"
1618,"34"
1619,"28"
1620,"27"
1621,"26"
1622,"27"
1623,"29"
1624,"42"
1625,"42"
1626,"26"
1627,"26"
1628,"34"
1629,"40"
1630,"27"
1631,"23"
1632,"24"
1633,"27"
1634,"23"
1635,"33"
1636,"29"
1637,"21"
1638,"21"
1639,"37"
1640,"21"
1641,"22"
1642,"31"
1643,"22"
1644,"35"
1645,"23"
1646,"26"
1647,"22"
1648,"24"
1649,"23"
1650,"23"
1651,"25"
1652,"19"
1653,"29"
1654,"32"
1655,"20"
1656,"32"
1657,"20"
1658,"24"
1659,"15"
1660,"26"
1661,"24"
1662,"17"
1663,"19"
1664,"16"
1665,"15"
1666,"15"
1667,"12"
1668,"14"
1669,"23"
1670,"20"
1671,"15"
1672,"18"
1673,"21"
1674,"12"
1675,"13"
1676,"13"
1677,"19"
1678,"15"
1679,"7"
1680,"11"
1681,"12"
1682,"11"
1683,"11"
1684,"17"
1685,"13"
1686,"10"
1687,"13"
1688,"10"
1689,"13"
1690,"23"
1691,"12"
1692,"16"
1693,"10"
1694,"13"
1695,"15"
1696,"10"
1697,"10"
1698,"10"
1699,"13"
1700,"7"
1701,"5"
1702,"5"
1703,"8"
1704,"14"
1705,"10"
1706,"19"
1707,"6"
1708,"8"
1709,"5"
1710,"6"
1711,"8"
1712,"6"
1713,"4"
1714,"6"
1715,"6"
1716,"11"
1717,"14"
1718,"8"
1719,"6"
1720,"10"
1721,"3"
1722,"9"
1723,"6"
1724,"5"
1725,"8"
1726,"9"
1727,"9"
1728,"12"
1729,"5"
1730,"6"
1731,"10"
1732,"5"
1733,"2"
1734,"3"
1735,"4"
1736,"11"
1737,"3"
1738,"7"
1739,"4"
1740,"3"
1741,"7"
1742,"6"
1743,"4"
1744,"4"
1745,"9"
1746,"4"
1747,"4"
1748,"5"
1749,"3"
1750,"3"
1751,"2"
1752,"2"
1753,"4"
1754,"2"
1755,"4"
1756,"3"
1757,"1"
1758,"4"
1759,"3"
1760,"3"
1761,"3"
1762,"5"
1763,"3"
1764,"0"
1765,"3"
1766,"3"
1767,"5"
1768,"1"
1769,"0"
1770,"4"
1771,"3"
1772,"1"
1773,"3"
1774,"3"
1775,"1"
1776,"1"
1777,"2"
1778,"1"
1779,"3"
1780,"1"
1781,"1"
1782,"4"
1783,"4"
1784,"3"
1785,"4"
1786,"0"
1787,"0"
1788,"1"
1789,"3"
1790,"3"
1791,"2"
1792,"2"
1793,"1"
1794,"2"
1795,"1"
1796,"1"
1797,"0"
1798,"1"
1799,"2"
1800,"3"
1801,"0"
1802,"0"
1803,"2"
1804,"4"
1805,"0"
1806,"0"
1807,"0"
1808,"3"
1809,"0"
1810,"3"
1811,"2"
1812,"3"
1813,"2"
1814,"0"
1815,"0"
1816,"2"
1817,"3"
1818,"1"
1819,"2"
1820,"5"
1821,"2"
1822,"2"
1823,"0"
1824,"2"
1825,"1"
1826,"1"
1827,"0"
1828,"0"
1829,"0"
1830,"3"
1831,"1"
1832,"1"
1833,"1"
1834,"1"
1835,"1"
1836,"0"
1837,"4"
1838,"3"
1839,"1"
1840,"0"
1841,"2"
1842,"1"
1843,"0"
1844,"1"
1845,"0"
1846,"1"
1847,"1"
1848,"0"
1849,"1"
1850,"0"
1851,"1"
1852,"0"
1853,"0"
1854,"1"
1855,"1"
1856,"0"
1857,"0"
1858,"1"
1859,"2"
1860,"1"
1861,"0"
1862,"1"
1863,"1"
1864,"0"
1865,"0"
1866,"1"
1867,"1"
1868,"1"
1869,"1"
1870,"0"
1871,"0"
1872,"2"
1873,"0"
1874,"0"
1875,"2"
1876,"0"
1877,"0"
1878,"1"
1879,"0"
1880,"1"
1881,"0"
1882,"0"
1883,"1"
1884,"0"
1885,"1"
1886,"3"
1887,"1"
1888,"0"
1889,"3"
1890,"0"
1891,"2"
1892,"0"
1893,"1"
1894,"0"
1895,"1"
1896,"0"
1897,"0"
1898,"1"
1899,"0"
1900,"1"
1901,"1"
1902,"1"
1903,"1"
1904,"0"
1905,"0"
1906,"0"
1907,"0"
1908,"0"
1909,"1"
1910,"1"
1911,"0"
1912,"0"
1913,"0"
1914,"1"
1915,"0"
1916,"2"
1917,"0"
1918,"0"
1919,"1"
1920,"0"
1921,"0"
1922,"0"
1923,"1"
1924,"1"
1925,"0"
1926,"0"
1927,"0"
1928,"0"
1929,"0"
1930,"0"
1931,"0"
1932,"0"
1933,"0"
1934,"0"
1935,"0"
1936,"0"
1937,"1"
1938,"0"
1939,"0"
1940,"1"
1941,"1"
1942,"0"
1943,"0"
1944,"0"
1945,"0"
1946,"0"
1947,"1"
1948,"0"
1949,"0"
1950,"0"
1951,"0"
1952,"0"
1953,"0"
1954,"0"
1955,"0"
1956,"0"
1957,"0"
1958,"1"
1959,"0"
1960,"0"
1961,"0"
1962,"0"
1963,"0"
1964,"0"
1965,"0"
1966,"0"
1967,"0"
1968,"0"
1969,"0"
1970,"0"
1971,"0"
1972,"0"
1973,"0"
1974,"0"
1975,"0"
1976,"0"
1977,"0"
1978,"0"
1979,"0"
1980,"0"
1981,"0"
1982,"0"
1983,"1"
1984,"0"
1985,"1"
1986,"0"
1987,"0"
1988,"0"
1989,"0"
1990,"0"
1991,"0"
1992,"0"
1993,"0"
1994,"0"
1995,"0"
1996,"0"
1997,"0"
1998,"0"
1999,"0"
2000,"0"
2001,"0"
2002,"0"
2003,"0"
2004,"0"
2005,"0"
2006,"0"
2007,"0"
2008,"0"
2009,"0"
2010,"0"
2011,"0"
2012,"0"
2013,"0"
2014,"0"
2015,"0"
2016,"0"
2017,"0"
2018,"0"
2019,"0"
2020,"0"
2021,"0"
2022,"0"
2023,"0"
2024,"0"
2025,"0"
2026,"0"
2027,"1"
2028,"1"
2029,"0"
2030,"0"
2031,"0"
2032,"0"
2033,"0"
2034,"0"
2035,"0"
2036,"0"
2037,"0"
2038,"0"
2039,"0"
2040,"0"
2041,"0"
2042,"0"
2043,"0"
2044,"0"
2045,"0"
2046,"0"
2047,"0"


