Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-2C 4phi 0"
Duration Time,60.08
Ambient Temperature,"96.3"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"703139"
Raw Accumulated Counts,"728675"
Valid Count Last Packet,"10968"
Raw Count Last Packet,"11379"
Live Time,58.354977
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,19.7982
Number of Channels,2048
Vacuum,762
Channel#,Intensity
0,"1789"
1,"1455"
2,"955"
3,"488"
4,"211"
5,"75"
6,"23"
7,"6"
8,"2"
9,"0"
10,"0"
11,"0"
12,"0"
13,"0"
14,"0"
15,"1"
16,"0"
17,"0"
18,"0"
19,"0"
20,"0"
21,"3"
22,"31"
23,"108"
24,"165"
25,"182"
26,"167"
27,"166"
28,"169"
29,"158"
30,"186"
31,"176"
32,"154"
33,"166"
34,"159"
35,"165"
36,"138"
37,"126"
38,"157"
39,"133"
40,"147"
41,"141"
42,"155"
43,"153"
44,"151"
45,"172"
46,"123"
47,"170"
48,"139"
49,"151"
50,"172"
51,"129"
52,"138"
53,"157"
54,"139"
55,"129"
56,"132"
57,"118"
58,"142"
59,"145"
60,"159"
61,"130"
62,"130"
63,"134"
64,"119"
65,"114"
66,"117"
67,"138"
68,"136"
69,"128"
70,"162"
71,"176"
72,"220"
73,"215"
74,"229"
75,"210"
76,"208"
77,"201"
78,"191"
79,"201"
80,"190"
81,"244"
82,"368"
83,"546"
84,"761"
85,"962"
86,"1109"
87,"1078"
88,"915"
89,"657"
90,"428"
91,"322"
92,"220"
93,"163"
94,"150"
95,"136"
96,"155"
97,"119"
98,"138"
99,"141"
100,"150"
101,"112"
102,"133"
103,"121"
104,"127"
105,"134"
106,"126"
107,"127"
108,"128"
109,"131"
110,"132"
111,"162"
112,"222"
113,"208"
114,"218"
115,"239"
116,"216"
117,"214"
118,"213"
119,"193"
120,"188"
121,"179"
122,"185"
123,"179"
124,"208"
125,"204"
126,"333"
127,"370"
128,"475"
129,"672"
130,"978"
131,"1429"
132,"1692"
133,"1940"
134,"1956"
135,"1927"
136,"1779"
137,"1479"
138,"1317"
139,"1318"
140,"1311"
141,"1411"
142,"1437"
143,"1556"
144,"1674"
145,"1805"
146,"1758"
147,"1848"
148,"1628"
149,"1312"
150,"981"
151,"730"
152,"500"
153,"368"
154,"308"
155,"311"
156,"357"
157,"424"
158,"571"
159,"775"
160,"1176"
161,"1768"
162,"2280"
163,"2900"
164,"3159"
165,"3251"
166,"2861"
167,"2324"
168,"1541"
169,"1058"
170,"644"
171,"408"
172,"291"
173,"293"
174,"337"
175,"431"
176,"586"
177,"653"
178,"790"
179,"839"
180,"895"
181,"942"
182,"969"
183,"916"
184,"853"
185,"698"
186,"611"
187,"436"
188,"379"
189,"236"
190,"242"
191,"207"
192,"189"
193,"204"
194,"218"
195,"221"
196,"252"
197,"271"
198,"301"
199,"286"
200,"280"
201,"263"
202,"304"
203,"247"
204,"224"
205,"205"
206,"216"
207,"212"
208,"211"
209,"233"
210,"201"
211,"213"
212,"244"
213,"230"
214,"217"
215,"222"
216,"270"
217,"314"
218,"343"
219,"416"
220,"465"
221,"610"
222,"708"
223,"804"
224,"801"
225,"811"
226,"721"
227,"590"
228,"488"
229,"421"
230,"346"
231,"344"
232,"325"
233,"310"
234,"289"
235,"286"
236,"271"
237,"305"
238,"308"
239,"334"
240,"360"
241,"362"
242,"416"
243,"409"
244,"430"
245,"407"
246,"392"
247,"411"
248,"354"
249,"358"
250,"390"
251,"329"
252,"347"
253,"339"
254,"316"
255,"349"
256,"325"
257,"340"
258,"309"
259,"351"
260,"325"
261,"401"
262,"348"
263,"312"
264,"317"
265,"355"
266,"337"
267,"372"
268,"381"
269,"382"
270,"380"
271,"341"
272,"419"
273,"359"
274,"392"
275,"390"
276,"362"
277,"408"
278,"414"
279,"367"
280,"383"
281,"376"
282,"425"
283,"393"
284,"417"
285,"407"
286,"453"
287,"412"
288,"453"
289,"435"
290,"455"
291,"499"
292,"498"
293,"548"
294,"543"
295,"502"
296,"468"
297,"514"
298,"450"
299,"444"
300,"491"
301,"429"
302,"462"
303,"466"
304,"468"
305,"475"
306,"520"
307,"517"
308,"605"
309,"715"
310,"1052"
311,"1279"
312,"1928"
313,"2933"
314,"3980"
315,"4980"
316,"6004"
317,"6795"
318,"6923"
319,"6276"
320,"5726"
321,"4436"
322,"3340"
323,"2372"
324,"1630"
325,"1070"
326,"761"
327,"644"
328,"547"
329,"516"
330,"489"
331,"485"
332,"498"
333,"496"
334,"483"
335,"500"
336,"499"
337,"486"
338,"536"
339,"515"
340,"502"
341,"583"
342,"623"
343,"646"
344,"709"
345,"878"
346,"1003"
347,"1212"
348,"1367"
349,"1493"
350,"1535"
351,"1580"
352,"1477"
353,"1267"
354,"1162"
355,"946"
356,"877"
357,"848"
358,"828"
359,"803"
360,"850"
361,"875"
362,"925"
363,"950"
364,"958"
365,"1064"
366,"1094"
367,"1226"
368,"1286"
369,"1384"
370,"1472"
371,"1397"
372,"1383"
373,"1252"
374,"1127"
375,"954"
376,"740"
377,"683"
378,"598"
379,"536"
380,"510"
381,"458"
382,"449"
383,"494"
384,"501"
385,"471"
386,"467"
387,"498"
388,"494"
389,"503"
390,"484"
391,"487"
392,"512"
393,"541"
394,"534"
395,"689"
396,"635"
397,"720"
398,"690"
399,"750"
400,"783"
401,"750"
402,"703"
403,"644"
404,"693"
405,"655"
406,"629"
407,"640"
408,"637"
409,"630"
410,"681"
411,"674"
412,"621"
413,"583"
414,"559"
415,"546"
416,"545"
417,"501"
418,"501"
419,"511"
420,"483"
421,"544"
422,"507"
423,"580"
424,"551"
425,"529"
426,"581"
427,"623"
428,"590"
429,"598"
430,"600"
431,"559"
432,"564"
433,"562"
434,"551"
435,"530"
436,"558"
437,"547"
438,"532"
439,"564"
440,"543"
441,"507"
442,"563"
443,"561"
444,"541"
445,"553"
446,"556"
447,"531"
448,"506"
449,"504"
450,"525"
451,"532"
452,"543"
453,"538"
454,"543"
455,"575"
456,"590"
457,"574"
458,"598"
459,"570"
460,"580"
461,"558"
462,"582"
463,"542"
464,"570"
465,"594"
466,"534"
467,"549"
468,"521"
469,"586"
470,"551"
471,"524"
472,"524"
473,"533"
474,"541"
475,"549"
476,"573"
477,"530"
478,"493"
479,"580"
480,"525"
481,"535"
482,"529"
483,"522"
484,"580"
485,"562"
486,"561"
487,"541"
488,"517"
489,"541"
490,"509"
491,"570"
492,"521"
493,"551"
494,"533"
495,"504"
496,"528"
497,"542"
498,"564"
499,"525"
500,"509"
501,"519"
502,"540"
503,"529"
504,"538"
505,"529"
506,"550"
507,"573"
508,"550"
509,"522"
510,"511"
511,"531"
512,"547"
513,"534"
514,"512"
515,"509"
516,"536"
517,"561"
518,"492"
519,"560"
520,"584"
521,"549"
522,"569"
523,"553"
524,"551"
525,"565"
526,"580"
527,"555"
528,"539"
529,"548"
530,"515"
531,"509"
532,"478"
533,"535"
534,"508"
535,"554"
536,"505"
537,"543"
538,"506"
539,"515"
540,"560"
541,"517"
542,"519"
543,"496"
544,"537"
545,"488"
546,"527"
547,"525"
548,"525"
549,"473"
550,"476"
551,"524"
552,"496"
553,"509"
554,"538"
555,"513"
556,"516"
557,"481"
558,"550"
559,"484"
560,"505"
561,"551"
562,"516"
563,"482"
564,"488"
565,"500"
566,"503"
567,"510"
568,"508"
569,"493"
570,"500"
571,"513"
572,"505"
573,"471"
574,"514"
575,"532"
576,"488"
577,"482"
578,"522"
579,"517"
580,"516"
581,"521"
582,"502"
583,"492"
584,"518"
585,"471"
586,"549"
587,"492"
588,"484"
589,"523"
590,"516"
591,"505"
592,"498"
593,"501"
594,"487"
595,"532"
596,"519"
597,"520"
598,"498"
599,"473"
600,"515"
601,"513"
602,"504"
603,"528"
604,"510"
605,"523"
606,"506"
607,"522"
608,"506"
609,"514"
610,"504"
611,"454"
612,"491"
613,"490"
614,"512"
615,"448"
616,"520"
617,"475"
618,"532"
619,"487"
620,"499"
621,"539"
622,"557"
623,"537"
624,"556"
625,"543"
626,"522"
627,"517"
628,"548"
629,"530"
630,"534"
631,"555"
632,"520"
633,"569"
634,"537"
635,"497"
636,"511"
637,"513"
638,"510"
639,"523"
640,"548"
641,"483"
642,"532"
643,"505"
644,"533"
645,"520"
646,"506"
647,"491"
648,"477"
649,"525"
650,"515"
651,"512"
652,"520"
653,"546"
654,"591"
655,"586"
656,"684"
657,"785"
658,"839"
659,"956"
660,"1038"
661,"1165"
662,"1249"
663,"1214"
664,"1318"
665,"1278"
666,"1263"
667,"1183"
668,"1032"
669,"969"
670,"855"
671,"747"
672,"696"
673,"609"
674,"532"
675,"519"
676,"483"
677,"484"
678,"511"
679,"488"
680,"497"
681,"488"
682,"470"
683,"464"
684,"466"
685,"501"
686,"515"
687,"496"
688,"493"
689,"461"
690,"495"
691,"458"
692,"461"
693,"504"
694,"521"
695,"547"
696,"589"
697,"577"
698,"640"
699,"674"
700,"739"
701,"711"
702,"746"
703,"684"
704,"710"
705,"695"
706,"641"
707,"604"
708,"558"
709,"538"
710,"545"
711,"492"
712,"484"
713,"470"
714,"456"
715,"461"
716,"443"
717,"469"
718,"463"
719,"436"
720,"443"
721,"460"
722,"472"
723,"491"
724,"439"
725,"440"
726,"432"
727,"469"
728,"452"
729,"476"
730,"465"
731,"460"
732,"453"
733,"503"
734,"468"
735,"498"
736,"493"
737,"501"
738,"503"
739,"573"
740,"521"
741,"585"
742,"565"
743,"585"
744,"541"
745,"556"
746,"538"
747,"530"
748,"510"
749,"537"
750,"530"
751,"510"
752,"442"
753,"436"
754,"451"
755,"424"
756,"440"
757,"412"
758,"447"
759,"454"
760,"446"
761,"417"
762,"468"
763,"454"
764,"417"
765,"393"
766,"419"
767,"412"
768,"395"
769,"445"
770,"413"
771,"440"
772,"473"
773,"461"
774,"487"
775,"455"
776,"487"
777,"499"
778,"520"
779,"539"
780,"528"
781,"550"
782,"564"
783,"579"
784,"532"
785,"563"
786,"537"
787,"489"
788,"504"
789,"502"
790,"503"
791,"493"
792,"418"
793,"455"
794,"444"
795,"423"
796,"449"
797,"432"
798,"454"
799,"411"
800,"383"
801,"379"
802,"423"
803,"415"
804,"392"
805,"444"
806,"381"
807,"426"
808,"422"
809,"362"
810,"417"
811,"376"
812,"392"
813,"449"
814,"365"
815,"409"
816,"377"
817,"423"
818,"415"
819,"407"
820,"366"
821,"409"
822,"411"
823,"395"
824,"417"
825,"431"
826,"392"
827,"427"
828,"422"
829,"443"
830,"420"
831,"412"
832,"403"
833,"349"
834,"347"
835,"388"
836,"375"
837,"427"
838,"393"
839,"411"
840,"382"
841,"436"
842,"373"
843,"409"
844,"374"
845,"379"
846,"384"
847,"403"
848,"385"
849,"407"
850,"434"
851,"423"
852,"401"
853,"399"
854,"373"
855,"413"
856,"396"
857,"404"
858,"401"
859,"405"
860,"414"
861,"372"
862,"355"
863,"399"
864,"362"
865,"364"
866,"397"
867,"450"
868,"390"
869,"393"
870,"419"
871,"421"
872,"402"
873,"416"
874,"430"
875,"470"
876,"427"
877,"454"
878,"429"
879,"420"
880,"460"
881,"429"
882,"390"
883,"417"
884,"432"
885,"420"
886,"437"
887,"439"
888,"439"
889,"455"
890,"467"
891,"471"
892,"456"
893,"462"
894,"432"
895,"471"
896,"475"
897,"468"
898,"488"
899,"486"
900,"498"
901,"508"
902,"475"
903,"524"
904,"538"
905,"542"
906,"546"
907,"560"
908,"537"
909,"579"
910,"585"
911,"543"
912,"600"
913,"635"
914,"651"
915,"673"
916,"677"
917,"712"
918,"708"
919,"845"
920,"796"
921,"823"
922,"886"
923,"942"
924,"967"
925,"1005"
926,"1031"
927,"1100"
928,"1135"
929,"1102"
930,"1171"
931,"1260"
932,"1266"
933,"1335"
934,"1265"
935,"1301"
936,"1309"
937,"1327"
938,"1348"
939,"1374"
940,"1290"
941,"1277"
942,"1357"
943,"1328"
944,"1263"
945,"1229"
946,"1185"
947,"1218"
948,"1167"
949,"1058"
950,"1027"
951,"991"
952,"1019"
953,"980"
954,"904"
955,"886"
956,"817"
957,"790"
958,"778"
959,"749"
960,"686"
961,"668"
962,"639"
963,"604"
964,"568"
965,"595"
966,"566"
967,"498"
968,"511"
969,"510"
970,"514"
971,"491"
972,"430"
973,"473"
974,"465"
975,"434"
976,"413"
977,"434"
978,"399"
979,"399"
980,"365"
981,"390"
982,"403"
983,"364"
984,"375"
985,"397"
986,"360"
987,"336"
988,"433"
989,"384"
990,"432"
991,"456"
992,"492"
993,"549"
994,"560"
995,"639"
996,"701"
997,"727"
998,"771"
999,"758"
1000,"782"
1001,"771"
1002,"846"
1003,"824"
1004,"758"
1005,"741"
1006,"705"
1007,"646"
1008,"660"
1009,"579"
1010,"491"
1011,"484"
1012,"418"
1013,"413"
1014,"377"
1015,"322"
1016,"349"
1017,"338"
1018,"316"
1019,"296"
1020,"313"
1021,"323"
1022,"328"
1023,"315"
1024,"329"
1025,"343"
1026,"311"
1027,"350"
1028,"340"
1029,"369"
1030,"348"
1031,"334"
1032,"350"
1033,"358"
1034,"405"
1035,"391"
1036,"387"
1037,"422"
1038,"411"
1039,"454"
1040,"425"
1041,"510"
1042,"527"
1043,"520"
1044,"546"
1045,"573"
1046,"543"
1047,"568"
1048,"588"
1049,"588"
1050,"618"
1051,"562"
1052,"594"
1053,"551"
1054,"540"
1055,"550"
1056,"531"
1057,"486"
1058,"441"
1059,"437"
1060,"413"
1061,"400"
1062,"394"
1063,"386"
1064,"373"
1065,"313"
1066,"359"
1067,"313"
1068,"350"
1069,"331"
1070,"317"
1071,"303"
1072,"307"
1073,"335"
1074,"298"
1075,"323"
1076,"322"
1077,"295"
1078,"262"
1079,"271"
1080,"271"
1081,"263"
1082,"302"
1083,"276"
1084,"275"
1085,"255"
1086,"274"
1087,"234"
1088,"223"
1089,"252"
1090,"267"
1091,"255"
1092,"224"
1093,"220"
1094,"243"
1095,"267"
1096,"261"
1097,"256"
1098,"219"
1099,"260"
1100,"202"
1101,"235"
1102,"209"
1103,"222"
1104,"246"
1105,"237"
1106,"205"
1107,"228"
1108,"196"
1109,"217"
1110,"228"
