Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-5B -1phi 0"
543,"356"
544,"410"
545,"425"
546,"388"
547,"410"
548,"400"
549,"420"
550,"425"
551,"411"
552,"439"
553,"414"
554,"417"
555,"418"
556,"438"
557,"413"
558,"426"
559,"467"
560,"411"
561,"396"
562,"402"
563,"468"
564,"387"
565,"420"
566,"411"
567,"375"
568,"381"
569,"401"
570,"370"
571,"397"
572,"413"
573,"393"
574,"384"
575,"400"
576,"368"
577,"378"
578,"391"
579,"375"
580,"395"
581,"403"
582,"421"
583,"395"
584,"423"
585,"412"
586,"400"
587,"382"
588,"385"
589,"389"
590,"380"
591,"392"
592,"408"
593,"441"
594,"403"
595,"386"
596,"368"
597,"402"
598,"372"
599,"407"
600,"394"
601,"393"
602,"370"
603,"377"
604,"398"
605,"354"
606,"331"
607,"379"
608,"382"
609,"399"
610,"367"
611,"370"
612,"385"
613,"391"
614,"349"
615,"391"
616,"372"
617,"374"
618,"397"
619,"391"
620,"400"
621,"359"
622,"409"
623,"385"
624,"432"
625,"417"
626,"423"
627,"427"
628,"423"
629,"438"
630,"420"
631,"444"
632,"424"
633,"467"
634,"448"
635,"437"
636,"429"
637,"426"
638,"429"
639,"440"
640,"423"
641,"455"
642,"425"
643,"403"
644,"401"
645,"447"
646,"381"
647,"433"
648,"432"
649,"458"
650,"406"
651,"419"
652,"438"
653,"465"
654,"460"
655,"438"
656,"492"
657,"499"
658,"555"
659,"587"
660,"638"
661,"639"
662,"645"
663,"765"
664,"719"
665,"724"
666,"707"
667,"664"
668,"678"
669,"544"
670,"543"
671,"483"
672,"474"
673,"449"
674,"434"
675,"398"
676,"401"
677,"385"
678,"380"
679,"420"
680,"354"
681,"375"
682,"406"
683,"397"
684,"369"
685,"374"
686,"420"
687,"373"
688,"351"
689,"389"
690,"366"
691,"390"
692,"371"
693,"411"
694,"380"
695,"386"
696,"372"
697,"389"
698,"423"
699,"411"
700,"458"
701,"430"
702,"484"
703,"464"
704,"435"
705,"461"
706,"422"
707,"413"
708,"396"
709,"386"
710,"404"
711,"367"
712,"371"
713,"367"
714,"375"
715,"386"
716,"380"
717,"362"
718,"332"
719,"330"
720,"344"
721,"388"
722,"356"
723,"358"
724,"367"
725,"361"
726,"333"
727,"365"
728,"353"
729,"363"
730,"345"
731,"367"
732,"390"
733,"368"
734,"349"
735,"405"
736,"415"
737,"382"
738,"391"
739,"359"
740,"392"
741,"429"
742,"382"
743,"430"
744,"418"
745,"415"
746,"385"
747,"360"
748,"386"
749,"395"
750,"365"
751,"390"
752,"381"
753,"366"
754,"337"
755,"359"
756,"352"
757,"381"
758,"386"
759,"359"
760,"358"
761,"359"
762,"351"
763,"347"
764,"384"
765,"335"
766,"386"
767,"381"
768,"357"
769,"373"
770,"348"
771,"369"
772,"353"
773,"344"
774,"373"
775,"396"
776,"371"
777,"377"
778,"411"
779,"371"
780,"412"
781,"422"
782,"432"
783,"450"
784,"423"
785,"394"
786,"392"
787,"424"
788,"395"
789,"390"
790,"356"
791,"331"
792,"359"
793,"396"
794,"334"
795,"320"
796,"325"
797,"347"
798,"319"
799,"334"
800,"340"
801,"333"
802,"362"
803,"355"
804,"337"
805,"300"
806,"313"
807,"325"
808,"332"
809,"327"
810,"385"
811,"309"
812,"310"
813,"360"
814,"334"
815,"341"
816,"327"
817,"324"
818,"341"
819,"336"
820,"343"
821,"341"
822,"384"
823,"356"
824,"346"
825,"368"
826,"350"
827,"305"
828,"320"
829,"350"
830,"310"
831,"361"
832,"324"
833,"320"
834,"319"
835,"346"
836,"323"
837,"353"
838,"355"
839,"335"
840,"351"
841,"323"
842,"339"
843,"324"
844,"343"
845,"340"
846,"356"
847,"365"
848,"367"
849,"322"
850,"342"
851,"358"
852,"324"
853,"382"
854,"370"
855,"365"
856,"324"
857,"337"
858,"351"
859,"336"
860,"375"
861,"347"
862,"360"
863,"338"
864,"382"
865,"350"
866,"360"
867,"333"
868,"329"
869,"357"
870,"329"
871,"363"
872,"350"
873,"368"
874,"351"
875,"374"
876,"392"
877,"348"
878,"376"
879,"373"
880,"351"
881,"356"
882,"422"
883,"374"
884,"387"
885,"367"
886,"412"
887,"404"
888,"404"
889,"387"
890,"380"
891,"418"
892,"396"
893,"404"
894,"415"
895,"418"
896,"429"
897,"427"
898,"430"
899,"448"
900,"442"
901,"433"
902,"442"
903,"467"
904,"469"
905,"487"
906,"487"
907,"512"
908,"515"
909,"494"
910,"522"
911,"545"
912,"550"
913,"542"
914,"577"
915,"582"
916,"604"
917,"631"
918,"630"
919,"712"
920,"694"
921,"728"
922,"809"
923,"825"
924,"864"
925,"910"
926,"925"
927,"939"
928,"948"
929,"1036"
930,"1056"
931,"1098"
932,"1114"
933,"1128"
934,"1092"
935,"1196"
936,"1251"
937,"1227"
938,"1225"
939,"1202"
940,"1252"
941,"1285"
942,"1182"
943,"1180"
944,"1184"
945,"1129"
946,"1125"
947,"1076"
948,"1037"
949,"1057"
950,"941"
951,"950"
952,"920"
953,"890"
954,"855"
955,"826"
956,"759"
957,"796"
958,"704"
959,"714"
960,"647"
961,"672"
962,"589"
963,"571"
964,"571"
965,"515"
966,"524"
967,"547"
968,"510"
969,"445"
970,"461"
971,"439"
972,"460"
973,"431"
974,"440"
975,"410"
976,"419"
977,"408"
978,"351"
979,"394"
980,"387"
981,"375"
982,"340"
983,"350"
984,"353"
985,"382"
986,"339"
987,"365"
988,"377"
989,"392"
990,"371"
991,"451"
992,"443"
993,"494"
994,"531"
995,"566"
996,"658"
997,"659"
998,"611"
999,"735"
1000,"707"
1001,"754"
1002,"780"
1003,"758"
1004,"748"
1005,"685"
1006,"691"
1007,"628"
1008,"632"
1009,"561"
1010,"494"
1011,"446"
1012,"408"
1013,"361"
1014,"363"
1015,"306"
1016,"300"
1017,"288"
1018,"301"
1019,"305"
1020,"333"
1021,"316"
1022,"320"
1023,"317"
1024,"323"
1025,"340"
1026,"307"
1027,"325"
1028,"330"
1029,"327"
1030,"345"
1031,"337"
1032,"346"
1033,"351"
1034,"350"
1035,"375"
1036,"376"
1037,"448"
1038,"431"
1039,"453"
1040,"454"
1041,"495"
1042,"515"
1043,"557"
1044,"515"
1045,"552"
1046,"552"
1047,"620"
1048,"611"
1049,"556"
1050,"604"
1051,"598"
1052,"542"
1053,"573"
1054,"563"
1055,"520"
1056,"489"
1057,"461"
1058,"463"
1059,"463"
1060,"436"
1061,"435"
1062,"400"
1063,"384"
1064,"383"
1065,"355"
1066,"325"
1067,"313"
1068,"344"
1069,"350"
1070,"326"
1071,"309"
1072,"324"
1073,"326"
1074,"320"
1075,"314"
1076,"303"
1077,"302"
1078,"288"
1079,"272"
1080,"284"
1081,"257"
1082,"271"
1083,"294"
1084,"245"
1085,"268"
1086,"260"
1087,"235"
1088,"240"
1089,"240"
1090,"236"
1091,"240"
1092,"247"
1093,"255"
1094,"255"
1095,"213"
1096,"208"
1097,"251"
1098,"241"
1099,"230"
1100,"231"
1101,"217"
1102,"230"
1103,"220"
1104,"235"
1105,"221"
1106,"223"
1107,"225"
1108,"184"
1109,"227"
1110,"199"
1111,"218"
1112,"234"
1113,"238"
1114,"250"
1115,"230"
1116,"221"
1117,"214"
1118,"218"
1119,"227"
1120,"230"
1121,"252"
1122,"285"
1123,"249"
1124,"262"
1125,"266"
1126,"290"
1127,"284"
1128,"276"
1129,"261"
1130,"265"
1131,"228"
1132,"252"
1133,"268"
1134,"254"
1135,"236"
1136,"230"
1137,"233"
1138,"225"
1139,"211"
1140,"230"
1141,"217"
1142,"184"
1143,"197"
1144,"216"
1145,"206"
1146,"205"
1147,"185"
1148,"214"
1149,"205"
1150,"201"
1151,"210"
1152,"210"
1153,"219"
1154,"209"
1155,"189"
1156,"219"
1157,"174"
1158,"211"
1159,"220"
1160,"201"
1161,"191"
1162,"195"
1163,"193"
1164,"181"
1165,"177"
1166,"200"
1167,"188"
1168,"184"
1169,"173"
1170,"206"
1171,"203"
1172,"197"
1173,"179"
1174,"205"
1175,"195"
1176,"207"
1177,"222"
1178,"203"
1179,"195"
1180,"204"
1181,"206"
1182,"210"
1183,"226"
1184,"184"
1185,"202"
1186,"207"
1187,"177"
1188,"225"
1189,"197"
1190,"191"
1191,"212"
1192,"163"
1193,"189"
1194,"183"
1195,"193"
1196,"187"
1197,"165"
1198,"170"
1199,"158"
1200,"153"
1201,"148"
1202,"152"
1203,"189"
1204,"190"
1205,"178"
1206,"182"
1207,"175"
1208,"147"
1209,"194"
1210,"170"
1211,"190"
1212,"165"
1213,"175"
1214,"153"
1215,"173"
1216,"180"
1217,"160"
1218,"166"
1219,"162"
1220,"171"
1221,"167"
1222,"140"
1223,"136"
1224,"159"
1225,"198"
1226,"152"
1227,"150"
1228,"134"
1229,"164"
1230,"162"
1231,"161"
1232,"139"
1233,"165"
1234,"158"
1235,"174"
1236,"158"
1237,"140"
1238,"154"
1239,"152"
1240,"158"
1241,"155"
1242,"155"
1243,"157"
1244,"172"
1245,"146"
1246,"139"
1247,"147"
1248,"182"
1249,"175"
1250,"155"
1251,"170"
1252,"164"
1253,"147"
1254,"168"
1255,"185"
1256,"168"
1257,"165"
1258,"161"
1259,"151"
1260,"136"
1261,"162"
1262,"147"
1263,"125"
1264,"136"
1265,"145"
1266,"143"
1267,"156"
1268,"135"
1269,"151"
1270,"138"
1271,"172"
1272,"167"
1273,"144"
1274,"128"
1275,"159"
1276,"146"
1277,"143"
1278,"155"
1279,"161"
1280,"147"
1281,"124"
1282,"129"
1283,"152"
1284,"143"
1285,"139"
1286,"131"
1287,"131"
1288,"141"
1289,"141"
1290,"134"
1291,"146"
1292,"145"
1293,"140"
1294,"141"
1295,"127"
1296,"146"
1297,"135"
1298,"141"
1299,"138"
1300,"147"
1301,"140"
1302,"134"
1303,"140"
1304,"99"
1305,"120"
1306,"133"
1307,"141"
1308,"122"
1309,"133"
1310,"124"
1311,"143"
1312,"125"
1313,"121"
1314,"125"
1315,"138"
1316,"134"
1317,"117"
1318,"138"
1319,"136"
1320,"132"
1321,"135"
1322,"122"
1323,"147"
1324,"114"
1325,"125"
1326,"109"
1327,"133"
1328,"129"
1329,"99"
1330,"105"
1331,"142"
1332,"121"
1333,"130"
1334,"120"
1335,"123"
1336,"108"
1337,"119"
1338,"114"
1339,"130"
1340,"106"
1341,"111"
1342,"139"
1343,"99"
1344,"122"
1345,"107"
1346,"133"
1347,"128"
1348,"119"
1349,"135"
1350,"111"
1351,"113"
1352,"128"
1353,"105"
1354,"114"
1355,"116"
1356,"110"
1357,"125"
1358,"119"
1359,"118"
1360,"118"
1361,"111"
1362,"127"
1363,"126"
1364,"118"
1365,"122"
1366,"115"
1367,"117"
1368,"107"
1369,"100"
1370,"100"
1371,"94"
1372,"103"
1373,"110"
1374,"92"
1375,"123"
1376,"92"
1377,"113"
1378,"99"
1379,"111"
1380,"103"
1381,"99"
1382,"131"
1383,"98"
1384,"106"
1385,"97"
1386,"108"
1387,"116"
1388,"95"
1389,"90"
1390,"103"
1391,"97"
1392,"95"
1393,"88"
1394,"114"
1395,"107"
1396,"112"
1397,"103"
1398,"112"
1399,"107"
1400,"101"
1401,"89"
1402,"103"
1403,"98"
1404,"101"
1405,"116"
1406,"100"
1407,"101"
1408,"104"
1409,"97"
1410,"95"
1411,"107"
1412,"94"
1413,"105"
1414,"99"
1415,"99"
1416,"74"
1417,"91"
1418,"78"
1419,"84"
1420,"94"
1421,"95"
1422,"71"
1423,"101"
1424,"86"
1425,"92"
1426,"104"
1427,"103"
1428,"100"
1429,"107"
1430,"88"
1431,"93"
1432,"86"
1433,"102"
1434,"97"
1435,"85"
1436,"98"
1437,"81"
1438,"87"
1439,"86"
1440,"94"
1441,"83"
1442,"89"
1443,"91"
1444,"83"
1445,"102"
1446,"96"
1447,"98"
1448,"87"
1449,"78"
1450,"81"
1451,"75"
1452,"93"
1453,"71"
1454,"86"
1455,"63"
1456,"87"
1457,"82"
1458,"78"
1459,"67"
1460,"88"
1461,"72"
1462,"68"
1463,"87"
1464,"91"
1465,"88"
1466,"64"
1467,"76"
1468,"67"
1469,"91"
1470,"77"
1471,"81"
1472,"90"
1473,"85"
1474,"67"
1475,"74"
1476,"82"
1477,"78"
1478,"65"
1479,"64"
1480,"80"
1481,"69"
1482,"78"
1483,"62"
1484,"76"
1485,"83"
1486,"73"
1487,"58"
1488,"65"
1489,"65"
1490,"60"
1491,"71"
1492,"60"
1493,"67"
1494,"70"
1495,"66"
1496,"72"
1497,"89"
1498,"70"
1499,"77"
1500,"74"
1501,"58"
1502,"72"
1503,"76"
1504,"73"
1505,"78"
1506,"68"
1507,"59"
1508,"64"
1509,"62"
1510,"71"
1511,"54"
1512,"73"
1513,"58"
1514,"61"
1515,"51"
1516,"46"
1517,"57"
1518,"65"
1519,"73"
1520,"52"
1521,"54"
1522,"66"
1523,"57"
1524,"56"
1525,"48"
1526,"51"
1527,"58"
1528,"53"
1529,"56"
1530,"68"
1531,"80"
1532,"56"
1533,"47"
1534,"70"
1535,"59"
1536,"54"
1537,"59"
1538,"68"
1539,"53"
1540,"56"
1541,"61"
1542,"60"
1543,"59"
1544,"58"
1545,"51"
1546,"64"
1547,"63"
1548,"56"
1549,"48"
1550,"55"
1551,"55"
1552,"44"
1553,"45"
1554,"47"
1555,"42"
1556,"50"
1557,"49"
1558,"58"
1559,"41"
1560,"48"
1561,"43"
1562,"56"
1563,"65"
1564,"66"
1565,"47"
1566,"46"
1567,"39"
1568,"44"
1569,"52"
1570,"40"
1571,"31"
1572,"43"
1573,"40"
1574,"51"
1575,"33"
1576,"51"
1577,"49"
1578,"33"
1579,"45"
1580,"47"
1581,"41"
1582,"41"
1583,"37"
1584,"58"
1585,"46"
1586,"39"
1587,"48"
1588,"47"
1589,"40"
1590,"36"
1591,"49"
1592,"38"
1593,"53"
1594,"38"
1595,"39"
1596,"43"
1597,"45"
1598,"39"
1599,"42"
1600,"28"
1601,"49"
1602,"28"
1603,"42"
1604,"39"
1605,"35"
1606,"44"
1607,"32"
1608,"37"
1609,"44"
1610,"43"
1611,"33"
1612,"30"
1613,"24"
1614,"28"
1615,"40"
1616,"32"
1617,"30"
1618,"34"
1619,"28"
1620,"31"
1621,"35"
1622,"27"
1623,"35"
1624,"34"
1625,"39"
1626,"26"
1627,"27"
1628,"40"
1629,"28"
1630,"36"
1631,"24"
1632,"31"
1633,"19"
1634,"23"
1635,"25"
1636,"25"
1637,"25"
1638,"24"
1639,"19"
1640,"26"
1641,"28"
1642,"32"
1643,"27"
1644,"20"
1645,"23"
1646,"26"
1647,"29"
1648,"31"
1649,"25"
1650,"31"
1651,"27"
1652,"24"
1653,"24"
1654,"21"
1655,"17"
1656,"18"
1657,"17"
1658,"30"
1659,"21"
1660,"21"
1661,"26"
1662,"22"
1663,"23"
1664,"24"
1665,"13"
1666,"18"
1667,"23"
1668,"11"
1669,"19"
1670,"10"
1671,"17"
1672,"13"
1673,"17"
1674,"19"
1675,"12"
1676,"21"
1677,"7"
1678,"13"
1679,"14"
1680,"24"
1681,"17"
1682,"19"
1683,"13"
1684,"13"
1685,"15"
1686,"17"
1687,"19"
1688,"10"
1689,"7"
1690,"17"
1691,"14"
1692,"14"
1693,"14"
1694,"15"
1695,"11"
1696,"18"
1697,"10"
1698,"7"
1699,"16"
1700,"6"
1701,"11"
1702,"9"
1703,"10"
1704,"10"
1705,"15"
1706,"14"
1707,"8"
1708,"11"
1709,"13"
1710,"8"
1711,"7"
1712,"11"
1713,"12"
1714,"11"
1715,"8"
1716,"9"
1717,"12"
1718,"13"
1719,"8"
1720,"2"
1721,"10"
1722,"10"
1723,"5"
1724,"5"
1725,"5"
1726,"3"
1727,"6"
1728,"4"
1729,"8"
1730,"7"
1731,"8"
1732,"3"
1733,"8"
1734,"4"
1735,"6"
1736,"7"
1737,"5"
1738,"8"
1739,"5"
1740,"2"
1741,"8"
1742,"3"
1743,"7"
1744,"1"
1745,"4"
1746,"2"
1747,"4"
1748,"6"
1749,"7"
1750,"3"
1751,"3"
1752,"3"
1753,"3"
1754,"2"
1755,"3"
1756,"4"
1757,"1"
1758,"5"
1759,"3"
1760,"3"
1761,"1"
1762,"4"
1763,"1"
1764,"3"
1765,"2"
1766,"3"
1767,"3"
1768,"1"
1769,"2"
1770,"1"
1771,"3"
1772,"2"
1773,"4"
1774,"1"
1775,"1"
1776,"2"
1777,"4"
1778,"0"
1779,"2"
1780,"2"
1781,"1"
1782,"2"
1783,"2"
1784,"0"
1785,"3"
1786,"3"
1787,"4"
1788,"1"
1789,"1"
1790,"2"
1791,"4"
1792,"0"
1793,"4"
1794,"1"
1795,"5"
1796,"0"
1797,"0"
1798,"2"
1799,"1"
1800,"3"
1801,"2"
1802,"1"
1803,"3"
1804,"1"
1805,"5"
1806,"3"
1807,"5"
1808,"1"
1809,"2"
1810,"2"
1811,"1"
1812,"2"
1813,"0"
1814,"3"
1815,"1"
1816,"1"
1817,"2"
1818,"2"
1819,"1"
1820,"4"
1821,"1"
1822,"2"
1823,"1"
1824,"1"
1825,"2"
1826,"0"
1827,"0"
1828,"2"
1829,"0"
1830,"1"
1831,"0"
1832,"1"
1833,"0"
1834,"1"
1835,"3"
1836,"2"
1837,"1"
1838,"0"
1839,"0"
1840,"1"
1841,"1"
1842,"0"
1843,"1"
1844,"2"
1845,"1"
1846,"1"
1847,"3"
1848,"0"
1849,"0"
1850,"1"
1851,"0"
1852,"0"
1853,"0"
1854,"0"
1855,"1"
1856,"2"
1857,"2"
1858,"1"
1859,"0"
1860,"4"
1861,"1"
1862,"2"
1863,"1"
1864,"1"
1865,"0"
1866,"2"
1867,"0"
1868,"1"
1869,"1"
1870,"0"
1871,"2"
1872,"0"
1873,"2"
1874,"1"
1875,"2"
1876,"1"
1877,"2"
1878,"0"
1879,"0"
1880,"0"
1881,"0"
1882,"1"
1883,"2"
1884,"0"
1885,"0"
1886,"1"
1887,"0"
1888,"1"
1889,"0"
1890,"1"
1891,"0"
1892,"0"
1893,"0"
1894,"1"
1895,"0"
1896,"1"
1897,"0"
1898,"0"
1899,"0"
1900,"0"
1901,"0"
1902,"0"
1903,"0"
1904,"1"
1905,"0"
1906,"0"
1907,"1"
1908,"0"
1909,"0"
1910,"0"
1911,"0"
1912,"0"
1913,"0"
1914,"1"
1915,"0"
1916,"1"
1917,"1"
1918,"1"
1919,"0"
1920,"2"
1921,"0"
1922,"0"
1923,"0"
1924,"0"
1925,"1"
1926,"1"
1927,"1"
1928,"0"
1929,"1"
1930,"0"
1931,"0"
1932,"1"
1933,"1"
1934,"0"
1935,"0"
1936,"0"
1937,"0"
1938,"1"
1939,"1"
1940,"0"
1941,"0"
1942,"0"
1943,"0"
1944,"0"
1945,"0"
1946,"0"
1947,"0"
1948,"0"
1949,"1"
1950,"0"
1951,"1"
1952,"0"
1953,"1"
1954,"1"
1955,"0"
1956,"0"
1957,"0"
1958,"0"
1959,"0"
1960,"0"
1961,"0"
1962,"0"
1963,"0"
1964,"0"
1965,"0"
1966,"0"
1967,"0"
1968,"0"
1969,"0"
1970,"0"
1971,"0"
1972,"0"
1973,"0"
1974,"0"
1975,"0"
1976,"0"
1977,"0"
1978,"0"
1979,"0"
1980,"0"
1981,"0"
1982,"0"
1983,"0"
1984,"0"
1985,"0"
1986,"0"
1987,"0"
1988,"0"
1989,"0"
1990,"0"
1991,"0"
1992,"0"
1993,"0"
1994,"0"
1995,"1"
1996,"0"
1997,"0"
1998,"0"
1999,"0"
2000,"0"
2001,"1"
2002,"0"
2003,"0"
2004,"0"
2005,"0"
2006,"0"
2007,"0"
2008,"0"
2009,"0"
2010,"0"
2011,"0"
2012,"0"
2013,"0"
2014,"1"
2015,"0"
2016,"0"
2017,"0"
2018,"0"
2019,"0"
2020,"0"
2021,"0"
2022,"0"
2023,"1"
2024,"0"
2025,"0"
2026,"1"
2027,"0"
2028,"0"
2029,"0"
2030,"0"
2031,"0"
2032,"0"
2033,"0"
2034,"0"
2035,"1"
2036,"0"
2037,"0"
2038,"0"
2039,"0"
2040,"0"
2041,"0"
2042,"1"
2043,"1"
2044,"0"
2045,"0"
2046,"0"
2047,"0"


