Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L1-5A -1phi 2"
641,"445"
642,"447"
643,"442"
644,"511"
645,"471"
646,"508"
647,"528"
648,"437"
649,"446"
650,"445"
651,"470"
652,"476"
653,"471"
654,"513"
655,"541"
656,"516"
657,"640"
658,"687"
659,"711"
660,"815"
661,"908"
662,"942"
663,"1000"
664,"1037"
665,"1007"
666,"903"
667,"922"
668,"893"
669,"806"
670,"697"
671,"651"
672,"589"
673,"556"
674,"482"
675,"499"
676,"470"
677,"460"
678,"470"
679,"472"
680,"460"
681,"459"
682,"471"
683,"426"
684,"445"
685,"458"
686,"446"
687,"458"
688,"459"
689,"434"
690,"472"
691,"461"
692,"513"
693,"554"
694,"603"
695,"701"
696,"849"
697,"835"
698,"992"
699,"1135"
700,"1186"
701,"1289"
702,"1272"
703,"1278"
704,"1265"
705,"1075"
706,"1071"
707,"874"
708,"794"
709,"730"
710,"635"
711,"540"
712,"518"
713,"506"
714,"411"
715,"426"
716,"399"
717,"361"
718,"406"
719,"425"
720,"373"
721,"367"
722,"378"
723,"399"
724,"377"
725,"389"
726,"407"
727,"420"
728,"384"
729,"396"
730,"435"
731,"418"
732,"372"
733,"414"
734,"416"
735,"401"
736,"445"
737,"459"
738,"427"
739,"450"
740,"488"
741,"477"
742,"487"
743,"482"
744,"467"
745,"476"
746,"451"
747,"428"
748,"476"
749,"423"
750,"452"
751,"367"
752,"433"
753,"426"
754,"425"
755,"389"
756,"433"
757,"380"
758,"403"
759,"410"
760,"386"
761,"395"
762,"382"
763,"387"
764,"374"
765,"412"
766,"394"
767,"391"
768,"370"
769,"392"
770,"390"
771,"388"
772,"396"
773,"427"
774,"447"
775,"411"
776,"434"
777,"459"
778,"504"
779,"507"
780,"532"
781,"599"
782,"642"
783,"626"
784,"637"
785,"664"
786,"611"
787,"580"
788,"590"
789,"539"
790,"491"
791,"482"
792,"436"
793,"419"
794,"407"
795,"385"
796,"394"
797,"406"
798,"371"
799,"385"
800,"377"
801,"361"
802,"407"
803,"385"
804,"356"
805,"364"
806,"371"
807,"351"
808,"375"
809,"371"
810,"384"
811,"358"
812,"353"
813,"387"
814,"381"
815,"388"
816,"335"
817,"345"
818,"376"
819,"363"
820,"416"
821,"342"
822,"369"
823,"360"
824,"336"
825,"330"
826,"384"
827,"358"
828,"361"
829,"359"
830,"367"
831,"345"
832,"337"
833,"356"
834,"344"
835,"328"
836,"379"
837,"364"
838,"340"
839,"367"
840,"395"
841,"341"
842,"363"
843,"342"
844,"354"
845,"349"
846,"377"
847,"384"
848,"383"
849,"383"
850,"368"
851,"337"
852,"375"
853,"390"
854,"352"
855,"371"
856,"357"
857,"386"
858,"353"
859,"376"
860,"371"
861,"395"
862,"350"
863,"373"
864,"373"
865,"343"
866,"379"
867,"379"
868,"387"
869,"410"
870,"393"
871,"378"
872,"396"
873,"373"
874,"414"
875,"401"
876,"428"
877,"438"
878,"423"
879,"400"
880,"425"
881,"413"
882,"408"
883,"417"
884,"386"
885,"396"
886,"409"
887,"380"
888,"432"
889,"400"
890,"383"
891,"422"
892,"413"
893,"451"
894,"398"
895,"448"
896,"426"
897,"478"
898,"412"
899,"447"
900,"445"
901,"464"
902,"471"
903,"479"
904,"487"
905,"495"
906,"479"
907,"491"
908,"531"
909,"509"
910,"526"
911,"529"
912,"567"
913,"572"
914,"560"
915,"570"
916,"611"
917,"638"
918,"674"
919,"704"
920,"699"
921,"711"
922,"768"
923,"776"
924,"823"
925,"894"
926,"918"
927,"943"
928,"989"
929,"1038"
930,"1053"
931,"1092"
932,"1096"
933,"1098"
934,"1145"
935,"1121"
936,"1153"
937,"1178"
938,"1265"
939,"1291"
940,"1303"
941,"1234"
942,"1250"
943,"1216"
944,"1201"
945,"1179"
946,"1162"
947,"1174"
948,"1101"
949,"1134"
950,"1041"
951,"1055"
952,"1011"
953,"949"
954,"925"
955,"849"
956,"836"
957,"852"
958,"809"
959,"767"
960,"744"
961,"750"
962,"668"
963,"653"
964,"600"
965,"600"
966,"586"
967,"563"
968,"546"
969,"529"
970,"458"
971,"474"
972,"441"
973,"471"
974,"493"
975,"431"
976,"415"
977,"407"
978,"428"
979,"381"
980,"407"
981,"359"
982,"403"
983,"362"
984,"357"
985,"368"
986,"348"
987,"389"
988,"412"
989,"423"
990,"447"
991,"499"
992,"458"
993,"549"
994,"598"
995,"640"
996,"705"
997,"738"
998,"706"
999,"803"
1000,"819"
1001,"823"
1002,"813"
1003,"818"
1004,"834"
1005,"734"
1006,"729"
1007,"674"
1008,"622"
1009,"553"
1010,"510"
1011,"440"
1012,"414"
1013,"398"
1014,"363"
1015,"364"
1016,"345"
1017,"348"
1018,"314"
1019,"299"
1020,"311"
1021,"330"
1022,"325"
1023,"319"
1024,"303"
1025,"320"
1026,"343"
1027,"329"
1028,"341"
1029,"294"
1030,"310"
1031,"353"
1032,"359"
1033,"388"
1034,"415"
1035,"390"
1036,"419"
1037,"420"
1038,"444"
1039,"442"
1040,"489"
1041,"504"
1042,"480"
1043,"506"
1044,"542"
1045,"537"
1046,"572"
1047,"591"
1048,"607"
1049,"633"
1050,"626"
1051,"607"
1052,"573"
1053,"590"
1054,"585"
1055,"544"
1056,"570"
1057,"457"
1058,"483"
1059,"473"
1060,"448"
1061,"436"
1062,"406"
1063,"376"
1064,"387"
1065,"386"
1066,"364"
1067,"393"
1068,"362"
1069,"344"
1070,"337"
1071,"306"
1072,"329"
1073,"308"
1074,"327"
1075,"334"
1076,"344"
1077,"278"
1078,"311"
1079,"296"
1080,"297"
1081,"307"
1082,"284"
1083,"290"
1084,"271"
1085,"267"
1086,"274"
1087,"274"
1088,"270"
1089,"264"
1090,"275"
1091,"255"
1092,"256"
1093,"255"
1094,"269"
1095,"249"
1096,"254"
1097,"237"
1098,"226"
1099,"270"
1100,"227"
1101,"210"
1102,"224"
1103,"242"
1104,"235"
1105,"236"
1106,"235"
1107,"242"
1108,"231"
1109,"225"
1110,"240"
1111,"227"
1112,"214"
1113,"210"
1114,"221"
1115,"205"
1116,"234"
1117,"223"
1118,"207"
1119,"270"
1120,"270"
1121,"270"
1122,"262"
1123,"298"
1124,"288"
1125,"286"
1126,"260"
1127,"306"
1128,"307"
1129,"301"
1130,"298"
1131,"294"
1132,"268"
1133,"274"
1134,"249"
1135,"229"
1136,"217"
1137,"211"
1138,"207"
1139,"216"
1140,"199"
1141,"230"
1142,"197"
1143,"211"
1144,"207"
1145,"209"
1146,"212"
1147,"204"
1148,"207"
1149,"237"
1150,"210"
1151,"218"
1152,"195"
1153,"202"
1154,"204"
1155,"166"
1156,"210"
1157,"204"
1158,"200"
1159,"203"
1160,"197"
1161,"206"
1162,"196"
1163,"199"
1164,"191"
1165,"179"
1166,"209"
1167,"171"
1168,"210"
1169,"201"
1170,"205"
1171,"199"
1172,"208"
1173,"204"
1174,"200"
1175,"187"
1176,"175"
1177,"208"
1178,"209"
1179,"218"
1180,"222"
1181,"207"
1182,"193"
1183,"194"
1184,"205"
1185,"219"
1186,"216"
1187,"242"
1188,"182"
1189,"200"
1190,"222"
1191,"190"
1192,"183"
1193,"185"
1194,"181"
1195,"203"
1196,"190"
1197,"158"
1198,"173"
1199,"189"
1200,"174"
1201,"164"
1202,"180"
1203,"191"
1204,"157"
1205,"185"
1206,"195"
1207,"202"
1208,"181"
1209,"166"
1210,"170"
1211,"186"
1212,"188"
1213,"181"
1214,"169"
1215,"176"
1216,"177"
1217,"159"
1218,"173"
1219,"155"
1220,"159"
1221,"161"
1222,"195"
1223,"173"
1224,"155"
1225,"159"
1226,"167"
1227,"157"
1228,"166"
1229,"170"
1230,"154"
1231,"166"
1232,"167"
1233,"178"
1234,"163"
1235,"172"
1236,"183"
1237,"171"
1238,"161"
1239,"163"
1240,"163"
1241,"171"
1242,"168"
1243,"169"
1244,"174"
1245,"168"
1246,"163"
1247,"153"
1248,"160"
1249,"179"
1250,"145"
1251,"153"
1252,"171"
1253,"172"
1254,"174"
1255,"179"
1256,"146"
1257,"138"
1258,"137"
1259,"149"
1260,"141"
1261,"173"
1262,"159"
1263,"155"
1264,"163"
1265,"162"
1266,"155"
1267,"146"
1268,"160"
1269,"169"
1270,"162"
1271,"143"
1272,"135"
1273,"131"
1274,"178"
1275,"169"
1276,"152"
1277,"133"
1278,"156"
1279,"148"
1280,"146"
1281,"135"
1282,"134"
1283,"149"
1284,"154"
1285,"151"
1286,"141"
1287,"152"
1288,"151"
1289,"123"
1290,"146"
1291,"161"
1292,"165"
1293,"165"
1294,"161"
1295,"158"
1296,"128"
1297,"125"
1298,"144"
1299,"144"
1300,"141"
1301,"140"
1302,"123"
1303,"148"
1304,"149"
1305,"158"
1306,"126"
1307,"146"
1308,"130"
1309,"144"
1310,"135"
1311,"148"
1312,"155"
1313,"142"
1314,"137"
1315,"141"
1316,"151"
1317,"132"
1318,"137"
1319,"130"
1320,"118"
1321,"126"
1322,"135"
1323,"132"
1324,"142"
1325,"147"
1326,"122"
1327,"147"
1328,"150"
1329,"124"
1330,"139"
1331,"114"
1332,"138"
1333,"133"
1334,"113"
1335,"139"
1336,"125"
1337,"121"
1338,"133"
1339,"145"
1340,"117"
1341,"127"
1342,"134"
1343,"108"
1344,"128"
1345,"126"
1346,"114"
1347,"135"
1348,"129"
1349,"103"
1350,"123"
1351,"135"
1352,"124"
1353,"136"
1354,"118"
1355,"137"
1356,"116"
1357,"121"
1358,"135"
1359,"124"
1360,"110"
1361,"104"
1362,"102"
1363,"105"
1364,"142"
1365,"113"
1366,"126"
1367,"137"
1368,"118"
1369,"127"
1370,"128"
1371,"118"
1372,"142"
1373,"130"
1374,"95"
1375,"114"
1376,"127"
1377,"111"
1378,"123"
1379,"105"
1380,"104"
1381,"104"
1382,"96"
1383,"116"
1384,"110"
1385,"104"
1386,"113"
1387,"103"
1388,"131"
1389,"89"
1390,"111"
1391,"110"
1392,"109"
1393,"110"
1394,"108"
1395,"121"
1396,"94"
1397,"114"
1398,"94"
1399,"98"
1400,"101"
1401,"93"
1402,"116"
1403,"107"
1404,"103"
1405,"104"
1406,"104"
1407,"113"
1408,"100"
1409,"106"
1410,"99"
1411,"80"
1412,"107"
1413,"96"
1414,"118"
1415,"112"
1416,"109"
1417,"102"
1418,"96"
1419,"91"
1420,"93"
1421,"108"
1422,"102"
1423,"106"
1424,"107"
1425,"83"
1426,"102"
1427,"93"
1428,"86"
1429,"106"
1430,"104"
1431,"86"
1432,"102"
1433,"85"
1434,"108"
1435,"89"
1436,"106"
1437,"92"
1438,"78"
1439,"77"
1440,"93"
1441,"89"
1442,"97"
1443,"99"
1444,"93"
1445,"83"
1446,"74"
1447,"89"
1448,"105"
1449,"93"
1450,"95"
1451,"88"
1452,"95"
1453,"90"
1454,"90"
1455,"92"
1456,"83"
1457,"94"
1458,"75"
1459,"81"
1460,"96"
1461,"87"
1462,"84"
1463,"76"
1464,"75"
1465,"85"
1466,"88"
1467,"97"
1468,"89"
1469,"73"
1470,"86"
1471,"81"
1472,"81"
1473,"79"
1474,"85"
1475,"75"
1476,"65"
1477,"77"
1478,"80"
1479,"83"
1480,"58"
1481,"69"
1482,"80"
1483,"70"
1484,"76"
1485,"81"
1486,"83"
1487,"82"
1488,"76"
1489,"79"
1490,"77"
1491,"66"
1492,"66"
1493,"64"
1494,"75"
1495,"65"
1496,"61"
1497,"76"
1498,"79"
1499,"85"
1500,"83"
1501,"73"
1502,"69"
1503,"70"
1504,"63"
1505,"55"
1506,"73"
1507,"73"
1508,"78"
1509,"63"
1510,"73"
1511,"76"
1512,"55"
1513,"74"
1514,"69"
1515,"63"
1516,"65"
1517,"53"
1518,"66"
1519,"62"
1520,"69"
1521,"65"
1522,"66"
1523,"71"
1524,"63"
1525,"82"
1526,"66"
1527,"64"
1528,"51"
1529,"50"
1530,"61"
1531,"63"
1532,"49"
1533,"59"
1534,"55"
1535,"50"
1536,"56"
1537,"60"
1538,"59"
1539,"66"
1540,"58"
1541,"64"
1542,"56"
1543,"58"
1544,"59"
1545,"64"
1546,"61"
1547,"53"
1548,"48"
1549,"46"
1550,"59"
1551,"63"
1552,"66"
1553,"70"
1554,"65"
1555,"52"
1556,"72"
1557,"58"
1558,"64"
1559,"70"
1560,"44"
1561,"44"
1562,"51"
1563,"44"
1564,"49"
1565,"56"
1566,"52"
1567,"54"
1568,"38"
1569,"60"
1570,"51"
1571,"47"
1572,"37"
1573,"54"
1574,"48"
1575,"46"
1576,"59"
1577,"56"
1578,"53"
1579,"44"
1580,"62"
1581,"47"
1582,"46"
1583,"51"
1584,"55"
1585,"51"
1586,"49"
1587,"47"
1588,"52"
1589,"52"
1590,"55"
1591,"44"
1592,"51"
1593,"47"
1594,"52"
1595,"54"
1596,"45"
1597,"46"
1598,"47"
1599,"58"
1600,"60"
1601,"57"
1602,"52"
1603,"37"
1604,"53"
1605,"42"
1606,"37"
1607,"35"
1608,"66"
1609,"45"
1610,"42"
1611,"41"
1612,"44"
1613,"50"
1614,"34"
1615,"32"
1616,"39"
1617,"37"
1618,"34"
1619,"40"
1620,"42"
1621,"46"
1622,"39"
1623,"25"
1624,"37"
1625,"42"
1626,"37"
1627,"24"
1628,"33"
1629,"39"
1630,"28"
1631,"33"
1632,"37"
1633,"33"
1634,"27"
1635,"37"
1636,"35"
1637,"43"
1638,"31"
1639,"34"
1640,"30"
1641,"30"
1642,"35"
1643,"32"
1644,"33"
1645,"38"
1646,"27"
1647,"29"
1648,"29"
1649,"30"
1650,"30"
1651,"18"
1652,"24"
1653,"22"
1654,"20"
1655,"30"
1656,"32"
1657,"24"
1658,"26"
1659,"22"
1660,"22"
1661,"17"
1662,"24"
1663,"29"
1664,"14"
1665,"23"
1666,"27"
1667,"21"
1668,"21"
1669,"27"
1670,"21"
1671,"19"
1672,"24"
1673,"19"
1674,"20"
1675,"13"
1676,"26"
1677,"18"
1678,"21"
1679,"9"
1680,"20"
1681,"22"
1682,"8"
1683,"12"
1684,"15"
1685,"13"
1686,"16"
1687,"15"
1688,"19"
1689,"14"
1690,"14"
1691,"18"
1692,"15"
1693,"15"
1694,"14"
1695,"12"
1696,"8"
1697,"6"
1698,"12"
1699,"11"
1700,"12"
1701,"11"
1702,"15"
1703,"10"
1704,"12"
1705,"16"
1706,"11"
1707,"13"
1708,"17"
1709,"17"
1710,"9"
1711,"7"
1712,"8"
1713,"10"
1714,"8"
1715,"8"
1716,"9"
1717,"8"
1718,"10"
1719,"7"
1720,"3"
1721,"12"
1722,"13"
1723,"17"
1724,"7"
1725,"9"
1726,"11"
1727,"8"
1728,"11"
1729,"7"
1730,"7"
1731,"5"
1732,"5"
1733,"6"
1734,"8"
1735,"14"
1736,"4"
1737,"8"
1738,"8"
1739,"8"
1740,"3"
1741,"4"
1742,"6"
1743,"4"
1744,"5"
1745,"5"
1746,"2"
1747,"8"
1748,"6"
1749,"8"
1750,"4"
1751,"4"
1752,"3"
1753,"7"
1754,"3"
1755,"7"
1756,"2"
1757,"5"
1758,"6"
1759,"2"
1760,"6"
1761,"5"
1762,"8"
1763,"2"
1764,"6"
1765,"4"
1766,"3"
1767,"1"
1768,"8"
1769,"2"
1770,"4"
1771,"2"
1772,"1"
1773,"4"
1774,"1"
1775,"5"
1776,"3"
1777,"3"
1778,"0"
1779,"4"
1780,"2"
1781,"1"
1782,"1"
1783,"1"
1784,"3"
1785,"2"
1786,"3"
1787,"3"
1788,"0"
1789,"0"
1790,"2"
1791,"5"
1792,"3"
1793,"4"
1794,"2"
1795,"1"
1796,"1"
1797,"6"
1798,"1"
1799,"0"
1800,"6"
1801,"7"
1802,"6"
1803,"5"
1804,"6"
1805,"4"
1806,"5"
1807,"8"
1808,"1"
1809,"4"
1810,"1"
1811,"3"
1812,"2"
1813,"2"
1814,"3"
1815,"6"
1816,"2"
1817,"4"
1818,"3"
1819,"2"
1820,"0"
1821,"2"
1822,"2"
1823,"0"
1824,"4"
1825,"1"
1826,"5"
1827,"0"
1828,"1"
1829,"3"
1830,"4"
1831,"1"
1832,"0"
1833,"1"
1834,"2"
1835,"3"
1836,"1"
1837,"1"
1838,"2"
1839,"0"
1840,"2"
1841,"2"
1842,"1"
1843,"0"
1844,"2"
1845,"2"
1846,"0"
1847,"2"
1848,"2"
1849,"0"
1850,"1"
1851,"2"
1852,"2"
1853,"3"
1854,"3"
1855,"1"
1856,"0"
1857,"2"
1858,"2"
1859,"1"
1860,"0"
1861,"2"
1862,"1"
1863,"1"
1864,"0"
1865,"1"
1866,"2"
1867,"1"
1868,"1"
1869,"0"
1870,"1"
1871,"2"
1872,"1"
1873,"0"
1874,"2"
1875,"0"
1876,"1"
1877,"0"
1878,"0"
1879,"1"
1880,"3"
1881,"2"
1882,"0"
1883,"0"
1884,"0"
1885,"1"
1886,"0"
1887,"0"
1888,"0"
1889,"0"
1890,"0"
1891,"0"
1892,"1"
1893,"0"
1894,"0"
1895,"0"
1896,"3"
1897,"0"
1898,"0"
1899,"0"
1900,"0"
1901,"0"
1902,"1"
1903,"2"
1904,"0"
1905,"2"
1906,"0"
1907,"0"
1908,"0"
1909,"1"
1910,"1"
1911,"0"
1912,"0"
1913,"2"
1914,"0"
1915,"0"
1916,"1"
1917,"0"
1918,"0"
1919,"0"
1920,"0"
1921,"2"
1922,"0"
1923,"0"
1924,"1"
1925,"0"
1926,"0"
1927,"0"
1928,"0"
1929,"0"
1930,"0"
1931,"0"
1932,"0"
1933,"0"
1934,"0"
1935,"0"
1936,"0"
1937,"0"
1938,"0"
1939,"0"
1940,"0"
1941,"0"
1942,"0"
1943,"0"
1944,"0"
1945,"0"
1946,"0"
1947,"0"
1948,"0"
1949,"0"
1950,"0"
1951,"1"
1952,"1"
1953,"1"
1954,"0"
1955,"0"
1956,"0"
1957,"0"
1958,"0"
1959,"0"
1960,"0"
1961,"0"
1962,"0"
1963,"0"
1964,"0"
1965,"1"
1966,"0"
1967,"0"
1968,"0"
1969,"0"
1970,"0"
1971,"0"
1972,"0"
1973,"0"
1974,"0"
1975,"0"
1976,"0"
1977,"0"
1978,"0"
1979,"0"
1980,"0"
1981,"1"
1982,"0"
1983,"0"
1984,"1"
1985,"0"
1986,"0"
1987,"0"
1988,"0"
1989,"0"
1990,"0"
1991,"0"
1992,"0"
1993,"0"
1994,"1"
1995,"0"
1996,"0"
1997,"0"
1998,"1"
1999,"1"
2000,"0"
2001,"0"
2002,"0"
2003,"0"
2004,"0"
2005,"0"
2006,"0"
2007,"0"
2008,"1"
2009,"0"
2010,"0"
2011,"0"
2012,"0"
2013,"0"
2014,"1"
2015,"0"
2016,"0"
2017,"0"
2018,"0"
2019,"0"
2020,"0"
2021,"0"
2022,"0"
2023,"0"
2024,"0"
2025,"0"
2026,"1"
2027,"1"
2028,"0"
2029,"0"
2030,"0"
2031,"0"
2032,"0"
2033,"0"
2034,"0"
2035,"0"
2036,"0"
2037,"0"
2038,"1"
2039,"0"
2040,"0"
2041,"0"
2042,"0"
2043,"0"
2044,"0"
2045,"0"
2046,"0"
2047,"0"


