Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L1-4B 1phi 1"
Duration Time,60.037
Ambient Temperature,"93.3"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"664344"
Raw Accumulated Counts,"687610"
Valid Count Last Packet,"10364"
Raw Count Last Packet,"10721"
Live Time,58.405998
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,19.7856
Number of Channels,2048
Vacuum,751
Channel#,Intensity
0,"1938"
1,"1465"
2,"930"
3,"500"
4,"193"
5,"57"
6,"25"
7,"4"
8,"0"
9,"0"
10,"0"
11,"0"
12,"0"
13,"1"
14,"0"
15,"0"
16,"0"
17,"0"
18,"1"
19,"0"
20,"1"
21,"6"
22,"39"
23,"103"
24,"176"
25,"199"
26,"187"
27,"188"
28,"201"
29,"176"
30,"165"
31,"174"
32,"173"
33,"168"
34,"173"
35,"168"
36,"160"
37,"161"
38,"139"
39,"149"
40,"159"
41,"148"
42,"154"
43,"133"
44,"193"
45,"153"
46,"178"
47,"195"
48,"180"
49,"155"
50,"150"
51,"159"
52,"150"
53,"172"
54,"139"
55,"134"
56,"158"
57,"147"
58,"166"
59,"152"
60,"165"
61,"153"
62,"139"
63,"124"
64,"142"
65,"135"
66,"122"
67,"110"
68,"141"
69,"137"
70,"149"
71,"176"
72,"186"
73,"197"
74,"232"
75,"208"
76,"183"
77,"185"
78,"192"
79,"201"
80,"198"
81,"286"
82,"469"
83,"698"
84,"978"
85,"1302"
86,"1447"
87,"1396"
88,"1210"
89,"842"
90,"606"
91,"375"
92,"246"
93,"208"
94,"155"
95,"133"
96,"125"
97,"154"
98,"123"
99,"127"
100,"125"
101,"122"
102,"134"
103,"126"
104,"115"
105,"113"
106,"118"
107,"117"
108,"124"
109,"122"
110,"138"
111,"165"
112,"179"
113,"210"
114,"226"
115,"222"
116,"236"
117,"211"
118,"217"
119,"186"
120,"180"
121,"194"
122,"175"
123,"203"
124,"220"
125,"241"
126,"295"
127,"383"
128,"539"
129,"795"
130,"1023"
131,"1412"
132,"1597"
133,"1949"
134,"1920"
135,"1873"
136,"1656"
137,"1355"
138,"1333"
139,"1418"
140,"1374"
141,"1419"
142,"1462"
143,"1517"
144,"1685"
145,"1643"
146,"1840"
147,"1842"
148,"1626"
149,"1357"
150,"1011"
151,"717"
152,"473"
153,"356"
154,"327"
155,"326"
156,"330"
157,"401"
158,"526"
159,"704"
160,"1049"
161,"1481"
162,"1885"
163,"2507"
164,"2795"
165,"2606"
166,"2252"
167,"1871"
168,"1346"
169,"859"
170,"519"
171,"353"
172,"254"
173,"256"
174,"260"
175,"370"
176,"456"
177,"565"
178,"666"
179,"723"
180,"782"
181,"822"
182,"874"
183,"841"
184,"767"
185,"665"
186,"521"
187,"424"
188,"315"
189,"257"
190,"194"
191,"191"
192,"180"
193,"197"
194,"179"
195,"230"
196,"236"
197,"265"
198,"262"
199,"281"
200,"284"
201,"260"
202,"239"
203,"238"
204,"216"
205,"233"
206,"209"
207,"223"
208,"210"
209,"226"
210,"215"
211,"244"
212,"234"
213,"249"
214,"236"
215,"259"
216,"260"
217,"299"
218,"279"
219,"268"
220,"392"
221,"371"
222,"415"
223,"414"
224,"396"
225,"407"
226,"361"
227,"334"
228,"318"
229,"296"
230,"307"
231,"296"
232,"347"
233,"303"
234,"321"
235,"329"
236,"314"
237,"349"
238,"329"
239,"385"
240,"368"
241,"328"
242,"315"
243,"313"
244,"337"
245,"338"
246,"310"
247,"306"
248,"312"
249,"329"
250,"298"
251,"303"
252,"324"
253,"302"
254,"347"
255,"357"
256,"356"
257,"350"
258,"358"
259,"340"
260,"328"
261,"355"
262,"385"
263,"376"
264,"377"
265,"358"
266,"383"
267,"395"
268,"381"
269,"365"
270,"369"
271,"358"
272,"412"
273,"368"
274,"358"
275,"333"
276,"389"
277,"380"
278,"412"
279,"352"
280,"359"
281,"382"
282,"380"
283,"362"
284,"388"
285,"379"
286,"418"
287,"439"
288,"394"
289,"411"
290,"430"
291,"428"
292,"449"
293,"421"
294,"450"
295,"389"
296,"405"
297,"416"
298,"414"
299,"338"
300,"416"
301,"440"
302,"424"
303,"407"
304,"417"
305,"396"
306,"409"
307,"418"
308,"463"
309,"522"
310,"594"
311,"704"
312,"920"
313,"1150"
314,"1452"
315,"1697"
316,"2062"
317,"2255"
318,"2436"
319,"2216"
320,"2039"
321,"1638"
322,"1318"
323,"1009"
324,"783"
325,"636"
326,"548"
327,"475"
328,"476"
329,"451"
330,"475"
331,"433"
332,"476"
333,"495"
334,"509"
335,"464"
336,"435"
337,"481"
338,"496"
339,"473"
340,"458"
341,"485"
342,"520"
343,"497"
344,"553"
345,"587"
346,"607"
347,"649"
348,"676"
349,"722"
350,"794"
351,"795"
352,"754"
353,"722"
354,"704"
355,"730"
356,"655"
357,"671"
