Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-4C 5phi 0"
Duration Time,60.921
Ambient Temperature,"98.3"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"846642"
Raw Accumulated Counts,"880552"
Valid Count Last Packet,"13224"
Raw Count Last Packet,"13806"
Live Time,58.885006
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,19.796
Number of Channels,2048
Vacuum,766
Channel#,Intensity
0,"1786"
1,"1496"
2,"966"
3,"479"
4,"217"
5,"82"
6,"16"
7,"2"
8,"1"
9,"0"
10,"0"
11,"0"
12,"0"
13,"1"
14,"0"
15,"0"
16,"0"
17,"0"
18,"1"
19,"0"
20,"0"
21,"4"
22,"27"
23,"110"
24,"193"
25,"207"
26,"224"
27,"192"
28,"178"
29,"178"
30,"172"
31,"169"
32,"166"
33,"162"
34,"186"
35,"184"
36,"168"
37,"181"
38,"170"
39,"170"
40,"148"
41,"160"
42,"172"
43,"168"
44,"163"
45,"178"
46,"164"
47,"173"
48,"189"
49,"148"
50,"163"
51,"160"
52,"167"
53,"176"
54,"160"
55,"148"
56,"159"
57,"148"
58,"151"
59,"144"
60,"156"
61,"138"
62,"147"
63,"147"
64,"135"
65,"132"
66,"129"
67,"107"
68,"130"
69,"150"
70,"174"
71,"210"
72,"216"
73,"270"
74,"229"
75,"202"
76,"216"
77,"218"
78,"200"
79,"192"
80,"223"
81,"295"
82,"479"
83,"754"
84,"1063"
85,"1344"
86,"1561"
87,"1450"
88,"1219"
89,"851"
90,"641"
91,"401"
92,"288"
93,"205"
94,"184"
95,"154"
96,"148"
97,"148"
98,"124"
99,"161"
100,"128"
101,"144"
102,"125"
103,"129"
104,"132"
105,"134"
106,"140"
107,"130"
108,"130"
109,"110"
110,"181"
111,"172"
112,"195"
113,"200"
114,"240"
115,"262"
116,"237"
117,"258"
118,"242"
119,"212"
120,"223"
121,"180"
122,"164"
123,"211"
124,"226"
125,"254"
126,"303"
127,"367"
128,"495"
129,"742"
130,"1068"
131,"1365"
132,"1777"
133,"1998"
134,"2000"
135,"1870"
136,"1665"
137,"1440"
138,"1324"
139,"1337"
140,"1389"
141,"1434"
142,"1489"
143,"1565"
144,"1647"
145,"1736"
146,"1855"
147,"1669"
148,"1604"
149,"1267"
150,"963"
151,"684"
152,"499"
153,"378"
154,"356"
155,"330"
156,"372"
157,"398"
158,"545"
159,"695"
160,"1034"
161,"1523"
162,"1963"
163,"2438"
164,"2683"
165,"2683"
166,"2345"
167,"1852"
168,"1232"
169,"849"
170,"497"
171,"315"
172,"278"
173,"250"
174,"369"
175,"364"
176,"523"
177,"626"
178,"769"
179,"831"
180,"943"
181,"1023"
182,"1162"
183,"1118"
184,"1043"
185,"917"
186,"770"
187,"567"
188,"411"
189,"299"
190,"250"
191,"233"
192,"227"
193,"194"
194,"230"
195,"290"
196,"325"
197,"296"
198,"338"
199,"410"
200,"335"
201,"350"
202,"302"
203,"269"
204,"251"
205,"240"
206,"219"
207,"234"
208,"191"
209,"237"
210,"229"
211,"231"
212,"237"
213,"242"
214,"268"
215,"276"
216,"310"
217,"379"
218,"456"
219,"626"
220,"815"
221,"1103"
222,"1290"
223,"1423"
224,"1426"
225,"1336"
226,"1192"
227,"895"
228,"718"
229,"579"
230,"467"
231,"384"
232,"359"
233,"360"
234,"314"
235,"308"
236,"344"
237,"350"
238,"363"
239,"410"
240,"439"
241,"470"
242,"503"
243,"551"
244,"543"
245,"541"
246,"515"
247,"481"
248,"488"
249,"413"
250,"387"
251,"443"
252,"384"
253,"349"
254,"361"
255,"372"
256,"343"
257,"391"
258,"365"
259,"395"
260,"396"
261,"354"
262,"425"
263,"405"
264,"411"
265,"411"
266,"409"
267,"440"
268,"426"
269,"422"
270,"474"
271,"421"
272,"446"
273,"419"
274,"409"
275,"430"
276,"446"
277,"439"
278,"440"
279,"501"
280,"454"
281,"433"
282,"461"
283,"466"
284,"477"
285,"468"
286,"477"
287,"541"
288,"491"
289,"565"
290,"586"
291,"609"
292,"679"
293,"694"
294,"593"
295,"628"
296,"573"
297,"569"
298,"540"
299,"546"
300,"543"
301,"521"
302,"559"
303,"569"
304,"552"
305,"560"
306,"644"
307,"712"
308,"872"
309,"1224"
310,"1798"
311,"2907"
312,"4742"
313,"6880"
314,"9394"
315,"12288"
316,"14652"
317,"16402"
318,"16142"
319,"14960"
320,"12543"
321,"9796"
322,"6987"
323,"4721"
324,"2964"
325,"1911"
326,"1247"
327,"879"
328,"693"
329,"646"
330,"565"
331,"550"
332,"536"
333,"561"
334,"549"
335,"607"
336,"555"
337,"620"
338,"621"
339,"618"
340,"627"
341,"742"
342,"818"
343,"1031"
344,"1136"
345,"1522"
346,"1956"
347,"2233"
348,"2694"
349,"2852"
350,"2969"
351,"2951"
352,"2748"
353,"2357"
354,"1939"
355,"1597"
356,"1337"
357,"1124"
358,"1059"
359,"910"
360,"888"
361,"873"
362,"987"
363,"974"
364,"1036"
365,"1084"
366,"1198"
367,"1320"
368,"1429"
369,"1515"
370,"1580"
371,"1603"
372,"1507"
373,"1339"
374,"1150"
375,"978"
376,"876"
377,"723"
378,"637"
379,"556"
380,"524"
381,"501"
382,"533"
383,"517"
384,"506"
385,"526"
386,"515"
387,"560"
388,"505"
389,"538"
390,"518"
391,"519"
392,"582"
393,"567"
394,"577"
395,"656"
396,"728"
397,"755"
398,"786"
399,"839"
400,"806"
401,"778"
402,"751"
403,"718"
404,"729"
405,"741"
406,"701"
407,"637"
408,"663"
409,"657"
410,"726"
411,"668"
412,"666"
413,"674"
414,"644"
415,"628"
416,"551"
417,"591"
418,"571"
419,"546"
420,"555"
421,"599"
422,"617"
423,"599"
424,"627"
425,"589"
426,"666"
427,"671"
428,"684"
429,"729"
430,"640"
431,"614"
432,"635"
433,"561"
434,"579"
435,"576"
436,"589"
437,"592"
438,"613"
439,"591"
440,"618"
441,"589"
442,"590"
443,"590"
444,"597"
445,"557"
446,"584"
447,"568"
448,"542"
449,"555"
450,"599"
451,"580"
452,"571"
453,"570"
454,"567"
455,"580"
456,"636"
457,"548"
458,"584"
459,"586"
460,"586"
461,"608"
462,"578"
463,"560"
464,"604"
465,"528"
466,"606"
467,"620"
468,"577"
469,"557"
470,"624"
471,"568"
472,"580"
473,"573"
474,"589"
475,"592"
476,"610"
477,"595"
478,"620"
479,"603"
480,"570"
481,"566"
482,"583"
483,"564"
484,"568"
485,"535"
486,"579"
487,"578"
488,"577"
489,"550"
490,"572"
491,"565"
492,"582"
493,"553"
494,"625"
495,"541"
496,"582"
497,"577"
498,"590"
499,"538"
500,"585"
501,"583"
502,"559"
503,"564"
504,"541"
505,"586"
506,"590"
507,"563"
508,"557"
509,"560"
510,"581"
511,"558"
512,"609"
513,"560"
514,"578"
515,"586"
516,"553"
517,"557"
518,"591"
519,"589"
520,"561"
521,"639"
522,"572"
523,"675"
524,"640"
525,"620"
526,"636"
527,"608"
528,"544"
529,"532"
530,"550"
531,"576"
532,"575"
533,"508"
534,"570"
535,"549"
536,"573"
537,"577"
538,"564"
539,"553"
540,"545"
541,"565"
542,"562"
543,"582"
544,"536"
545,"553"
546,"550"
547,"539"
548,"517"
549,"555"
550,"544"
551,"501"
552,"545"
553,"540"
554,"588"
555,"555"
556,"539"
557,"539"
558,"527"
559,"533"
560,"512"
561,"525"
562,"556"
563,"558"
564,"533"
565,"540"
566,"581"
567,"553"
568,"548"
569,"510"
570,"513"
571,"548"
572,"557"
573,"544"
574,"561"
575,"553"
576,"556"
577,"584"
578,"541"
579,"560"
580,"586"
581,"551"
582,"553"
583,"544"
584,"516"
585,"554"
586,"566"
587,"560"
588,"576"
589,"569"
590,"557"
591,"552"
592,"574"
593,"564"
594,"548"
595,"526"
596,"511"
597,"534"
598,"510"
599,"537"
600,"586"
601,"541"
602,"504"
603,"550"
604,"530"
605,"542"
606,"542"
607,"519"
608,"501"
609,"520"
610,"520"
611,"549"
612,"519"
613,"505"
614,"509"
615,"539"
616,"527"
617,"547"
618,"521"
619,"542"
620,"580"
621,"561"
622,"589"
623,"553"
624,"573"
625,"577"
626,"541"
627,"582"
628,"563"
629,"613"
630,"587"
631,"533"
632,"556"
633,"522"
634,"511"
635,"547"
636,"524"
637,"536"
638,"505"
639,"564"
640,"532"
641,"603"
642,"588"
643,"560"
644,"532"
645,"543"
646,"559"
647,"534"
648,"609"
649,"562"
650,"550"
651,"561"
652,"539"
653,"587"
654,"544"
655,"619"
656,"657"
657,"749"
658,"783"
659,"839"
660,"935"
661,"997"
662,"1015"
663,"1041"
664,"1058"
665,"1124"
666,"1037"
667,"960"
668,"877"
669,"836"
670,"758"
671,"640"
672,"646"
673,"577"
674,"604"
675,"549"
676,"539"
677,"540"
678,"542"
679,"511"
680,"528"
681,"509"
682,"533"
683,"467"
684,"552"
685,"532"
686,"496"
687,"538"
688,"473"
689,"545"
690,"500"
691,"472"
692,"539"
693,"547"
694,"541"
695,"581"
696,"598"
697,"683"
698,"590"
699,"729"
700,"732"
701,"711"
702,"763"
703,"709"
704,"762"
705,"680"
706,"647"
707,"647"
708,"586"
709,"585"
710,"525"
711,"522"
712,"509"
713,"483"
714,"500"
715,"481"
716,"474"
717,"481"
718,"484"
719,"453"
720,"493"
721,"504"
722,"514"
723,"530"
724,"432"
725,"474"
726,"486"
727,"471"
728,"494"
729,"507"
730,"444"
731,"473"
732,"561"
733,"534"
734,"502"
735,"529"
736,"554"
737,"588"
738,"556"
739,"595"
740,"593"
741,"599"
742,"619"
743,"588"
744,"586"
745,"579"
746,"570"
747,"535"
748,"504"
749,"550"
750,"504"
751,"469"
752,"469"
753,"474"
754,"485"
755,"468"
756,"462"
757,"507"
758,"473"
759,"442"
760,"444"
761,"471"
762,"448"
763,"448"
764,"434"
765,"432"
766,"473"
767,"488"
768,"479"
769,"527"
770,"501"
771,"531"
772,"574"
773,"660"
774,"752"
775,"802"
776,"909"
777,"1013"
778,"1089"
779,"1176"
780,"1260"
781,"1242"
782,"1242"
783,"1243"
784,"1170"
785,"1089"
786,"999"
787,"887"
788,"850"
789,"733"
790,"650"
791,"581"
792,"532"
793,"485"
794,"450"
795,"442"
796,"462"
797,"463"
798,"429"
799,"493"
800,"422"
801,"410"
802,"478"
803,"455"
804,"440"
805,"443"
806,"477"
807,"451"
808,"450"
809,"417"
810,"431"
811,"422"
812,"423"
813,"426"
814,"447"
815,"412"
816,"412"
817,"432"
818,"400"
819,"452"
820,"465"
821,"468"
822,"450"
823,"458"
824,"459"
825,"489"
826,"478"
827,"414"
828,"451"
829,"433"
830,"429"
831,"424"
832,"427"
833,"398"
834,"455"
835,"432"
836,"427"
837,"407"
838,"440"
839,"394"
840,"427"
841,"435"
842,"389"
843,"450"
844,"421"
845,"409"
846,"444"
847,"433"
848,"424"
849,"452"
850,"403"
851,"420"
852,"377"
853,"418"
854,"416"
855,"459"
856,"393"
857,"388"
858,"460"
859,"425"
860,"399"
861,"403"
862,"408"
863,"416"
864,"417"
865,"449"
866,"407"
867,"464"
868,"440"
869,"474"
870,"464"
871,"509"
872,"524"
873,"506"
874,"558"
875,"544"
876,"558"
877,"555"
878,"531"
879,"563"
880,"479"
881,"543"
882,"521"
883,"472"
884,"472"
885,"521"
886,"465"
887,"477"
888,"506"
889,"494"
890,"459"
891,"474"
892,"499"
893,"474"
894,"509"
895,"523"
896,"537"
897,"511"
898,"520"
899,"520"
900,"479"
901,"543"
902,"563"
903,"514"
904,"534"
905,"562"
906,"560"
907,"554"
908,"567"
909,"606"
910,"594"
911,"580"
912,"658"
913,"681"
914,"702"
915,"715"
916,"742"
917,"776"
918,"798"
919,"805"
920,"818"
921,"910"
922,"962"
923,"987"
924,"1022"
925,"1023"
926,"1107"
927,"1152"
928,"1101"
929,"1194"
930,"1233"
931,"1243"
932,"1293"
933,"1359"
934,"1397"
935,"1362"
936,"1373"
937,"1399"
938,"1391"
939,"1387"
940,"1435"
941,"1407"
942,"1416"
943,"1449"
944,"1321"
945,"1260"
946,"1287"
947,"1216"
948,"1243"
949,"1201"
950,"1091"
951,"1094"
952,"1024"
953,"998"
954,"904"
955,"939"
956,"821"
957,"832"
958,"794"
959,"789"
960,"779"
961,"681"
962,"692"
963,"648"
964,"620"
965,"571"
966,"569"
967,"522"
968,"573"
969,"503"
970,"496"
971,"499"
972,"474"
973,"451"
974,"440"
975,"472"
976,"437"
977,"396"
978,"432"
979,"438"
980,"447"
981,"409"
982,"424"
983,"419"
984,"375"
985,"397"
986,"420"
987,"394"
988,"450"
989,"485"
990,"508"
991,"536"
992,"600"
993,"570"
994,"671"
995,"672"
996,"786"
997,"763"
998,"809"
999,"852"
1000,"822"
1001,"921"
1002,"852"
1003,"881"
1004,"838"
1005,"775"
1006,"783"
1007,"718"
1008,"624"
1009,"555"
1010,"522"
1011,"454"
1012,"432"
1013,"365"
1014,"387"
1015,"362"
1016,"329"
1017,"310"
1018,"352"
1019,"321"
1020,"348"
1021,"318"
1022,"384"
1023,"338"
1024,"348"
1025,"335"
1026,"348"
1027,"378"
1028,"357"
1029,"402"
1030,"366"
1031,"379"
1032,"387"
1033,"398"
1034,"391"
1035,"443"
1036,"451"
1037,"455"
1038,"464"
1039,"491"
1040,"485"
1041,"529"
1042,"551"
1043,"596"
1044,"576"
1045,"576"
1046,"601"
1047,"617"
1048,"647"
1049,"610"
1050,"621"
1051,"607"
1052,"587"
1053,"572"
1054,"552"
1055,"542"
1056,"525"
1057,"484"
1058,"427"
1059,"457"
1060,"407"
1061,"414"
1062,"418"
1063,"432"
1064,"370"
1065,"386"
1066,"348"
1067,"399"
1068,"386"
1069,"337"
1070,"359"
1071,"361"
1072,"321"
1073,"300"
1074,"320"
1075,"330"
1076,"308"
1077,"293"
1078,"276"
1079,"278"
1080,"286"
1081,"300"
1082,"270"
1083,"252"
1084,"291"
1085,"319"
1086,"279"
1087,"276"
1088,"278"
1089,"259"
1090,"260"
1091,"246"
1092,"266"
1093,"255"
1094,"237"
1095,"270"
1096,"236"
1097,"238"
1098,"228"
1099,"235"
1100,"268"
1101,"235"
1102,"242"
1103,"242"
1104,"250"
1105,"257"
1106,"234"
1107,"247"
1108,"249"
1109,"234"
1110,"228"
1111,"245"
1112,"232"
1113,"211"
1114,"212"
1115,"227"
1116,"210"
1117,"238"
1118,"242"
1119,"251"
1120,"250"
1121,"249"
1122,"226"
1123,"269"
1124,"288"
1125,"272"
1126,"288"
1127,"288"
1128,"286"
1129,"285"
1130,"281"
1131,"270"
1132,"286"
1133,"235"
1134,"247"
1135,"256"
1136,"236"
1137,"229"
1138,"200"
1139,"187"
1140,"231"
1141,"184"
1142,"211"
1143,"187"
1144,"211"
1145,"236"
1146,"220"
1147,"239"
1148,"208"
1149,"229"
1150,"233"
1151,"229"
1152,"223"
1153,"249"
1154,"199"
1155,"246"
1156,"178"
1157,"209"
1158,"200"
