Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-4C 3phi 0"
Duration Time,60.034
Ambient Temperature,"97.4"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"704403"
Raw Accumulated Counts,"731034"
Valid Count Last Packet,"10915"
Raw Count Last Packet,"11341"
Live Time,58.305984
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,19.7969
Number of Channels,2048
Vacuum,767
Channel#,Intensity
0,"1766"
1,"1494"
2,"946"
3,"482"
4,"212"
5,"67"
6,"21"
7,"3"
8,"2"
9,"0"
10,"0"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"1"
17,"0"
18,"0"
19,"0"
20,"0"
21,"8"
22,"22"
23,"107"
24,"174"
25,"156"
26,"192"
27,"178"
28,"184"
29,"190"
30,"154"
31,"142"
32,"157"
33,"163"
34,"159"
35,"153"
36,"146"
37,"172"
38,"129"
39,"145"
40,"170"
41,"133"
42,"132"
43,"158"
44,"157"
45,"174"
46,"177"
47,"124"
48,"160"
49,"149"
50,"153"
51,"147"
52,"144"
53,"156"
54,"140"
55,"129"
56,"145"
57,"142"
58,"147"
59,"159"
60,"171"
61,"125"
62,"129"
63,"126"
64,"144"
65,"132"
66,"120"
67,"127"
68,"122"
69,"145"
70,"174"
71,"183"
72,"227"
73,"229"
74,"237"
75,"210"
76,"203"
77,"191"
78,"173"
79,"192"
80,"190"
81,"262"
82,"386"
83,"597"
84,"848"
85,"1040"
86,"1133"
87,"1140"
88,"983"
89,"689"
90,"478"
91,"343"
92,"225"
93,"171"
94,"150"
95,"131"
96,"143"
97,"113"
98,"125"
99,"143"
100,"131"
101,"129"
102,"121"
103,"130"
104,"121"
105,"131"
106,"118"
107,"117"
108,"120"
109,"127"
110,"153"
111,"156"
112,"179"
113,"236"
114,"231"
115,"219"
116,"212"
117,"227"
118,"191"
119,"182"
120,"192"
121,"190"
122,"188"
123,"187"
124,"200"
125,"246"
126,"271"
127,"394"
128,"556"
129,"717"
130,"997"
131,"1421"
132,"1713"
133,"1861"
134,"1949"
135,"1893"
136,"1634"
137,"1434"
138,"1311"
139,"1291"
140,"1358"
141,"1423"
142,"1403"
143,"1535"
144,"1656"
145,"1731"
146,"1851"
147,"1736"
148,"1505"
149,"1240"
150,"1031"
151,"664"
152,"465"
153,"355"
154,"317"
155,"341"
156,"389"
157,"442"
158,"568"
159,"757"
160,"1194"
161,"1698"
162,"2300"
163,"2908"
164,"3201"
165,"3088"
166,"2745"
167,"2135"
168,"1492"
169,"926"
170,"565"
171,"386"
172,"307"
173,"308"
174,"341"
175,"420"
176,"553"
177,"672"
178,"763"
179,"839"
180,"873"
181,"899"
182,"951"
183,"984"
184,"861"
185,"727"
186,"588"
187,"470"
188,"346"
189,"269"
190,"219"
191,"219"
192,"197"
193,"189"
194,"204"
195,"266"
196,"244"
197,"250"
198,"307"
199,"262"
200,"265"
201,"299"
202,"250"
203,"226"
204,"240"
205,"199"
206,"198"
207,"197"
208,"207"
209,"192"
210,"210"
211,"224"
212,"241"
213,"211"
214,"235"
215,"247"
216,"239"
217,"237"
218,"288"
219,"344"
220,"410"
221,"481"
222,"523"
223,"552"
224,"597"
225,"597"
226,"503"
227,"413"
228,"405"
229,"341"
230,"300"
231,"302"
232,"252"
233,"295"
234,"246"
235,"264"
236,"296"
237,"277"
238,"311"
239,"313"
240,"324"
241,"337"
242,"356"
243,"350"
244,"380"
245,"353"
246,"363"
247,"349"
248,"333"
249,"309"
250,"330"
251,"282"
252,"332"
253,"286"
254,"278"
255,"272"
256,"310"
257,"334"
258,"310"
259,"347"
260,"331"
261,"322"
262,"324"
263,"351"
264,"294"
265,"315"
266,"316"
267,"364"
268,"371"
269,"392"
270,"391"
271,"353"
272,"401"
273,"389"
274,"351"
275,"431"
276,"354"
277,"382"
278,"418"
279,"362"
280,"398"
281,"386"
282,"396"
283,"375"
284,"395"
285,"399"
286,"431"
287,"418"
288,"481"
289,"494"
290,"482"
291,"492"
292,"564"
293,"513"
294,"501"
295,"470"
296,"462"
297,"433"
298,"446"
299,"449"
300,"444"
301,"385"
302,"426"
303,"457"
304,"492"
305,"455"
306,"497"
307,"573"
308,"655"
309,"718"
310,"951"
311,"1473"
312,"2014"
313,"2843"
314,"3950"
315,"4827"
316,"5697"
317,"6216"
318,"6251"
319,"5805"
320,"4942"
321,"3994"
322,"2782"
323,"1999"
324,"1338"
325,"944"
326,"698"
327,"557"
328,"482"
329,"510"
330,"482"
331,"475"
332,"480"
333,"511"
334,"486"
335,"504"
336,"491"
337,"482"
338,"545"
339,"527"
340,"597"
341,"586"
342,"623"
343,"633"
344,"705"
345,"826"
346,"966"
347,"1098"
348,"1270"
349,"1389"
350,"1440"
351,"1458"
352,"1346"
353,"1172"
354,"1056"
355,"891"
356,"822"
357,"820"
358,"785"
359,"783"
360,"829"
361,"891"
362,"912"
363,"923"
364,"983"
365,"1007"
366,"1137"
367,"1243"
368,"1369"
369,"1407"
370,"1434"
371,"1422"
372,"1323"
373,"1227"
374,"943"
375,"916"
376,"791"
377,"626"
378,"573"
379,"515"
380,"518"
381,"523"
382,"480"
383,"487"
384,"510"
385,"461"
386,"473"
387,"465"
388,"482"
389,"514"
390,"543"
391,"507"
392,"547"
393,"588"
394,"601"
395,"657"
396,"710"
397,"696"
398,"765"
399,"755"
400,"737"
401,"782"
402,"725"
403,"638"
404,"687"
405,"666"
406,"672"
407,"636"
408,"633"
409,"664"
410,"636"
411,"610"
412,"635"
413,"604"
414,"579"
415,"510"
416,"526"
417,"488"
418,"472"
419,"528"
420,"519"
421,"517"
422,"522"
423,"530"
424,"517"
425,"609"
426,"515"
427,"570"
428,"555"
429,"584"
430,"519"
431,"585"
432,"537"
433,"571"
434,"526"
435,"554"
436,"582"
437,"544"
438,"490"
439,"500"
440,"554"
441,"513"
442,"521"
443,"562"
444,"578"
445,"512"
446,"521"
447,"529"
448,"508"
449,"536"
450,"527"
451,"495"
452,"501"
453,"493"
454,"535"
455,"555"
456,"575"
457,"559"
458,"580"
