Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-4C -1phi 0"
564,"401"
565,"441"
566,"454"
567,"393"
568,"407"
569,"457"
570,"424"
571,"464"
572,"415"
573,"444"
574,"455"
575,"414"
576,"416"
577,"451"
578,"416"
579,"445"
580,"442"
581,"417"
582,"409"
583,"407"
584,"394"
585,"421"
586,"407"
587,"398"
588,"459"
589,"428"
590,"465"
591,"449"
592,"462"
593,"441"
594,"473"
595,"475"
596,"460"
597,"457"
598,"482"
599,"426"
600,"474"
601,"442"
602,"494"
603,"424"
604,"460"
605,"431"
606,"438"
607,"417"
608,"454"
609,"457"
610,"475"
611,"445"
612,"461"
613,"424"
614,"475"
615,"449"
616,"433"
617,"444"
618,"466"
619,"460"
620,"431"
621,"454"
622,"445"
623,"445"
624,"474"
625,"463"
626,"494"
627,"485"
628,"460"
629,"434"
630,"470"
631,"453"
632,"445"
633,"453"
634,"418"
635,"473"
636,"403"
637,"432"
638,"474"
639,"460"
640,"394"
641,"434"
642,"431"
643,"438"
644,"446"
645,"448"
646,"471"
647,"448"
648,"394"
649,"420"
650,"452"
651,"496"
652,"464"
653,"450"
654,"533"
655,"504"
656,"549"
657,"619"
658,"634"
659,"748"
660,"781"
661,"829"
662,"902"
663,"966"
664,"932"
665,"948"
666,"852"
667,"850"
668,"732"
669,"729"
670,"607"
671,"554"
672,"500"
673,"505"
674,"487"
675,"426"
676,"458"
677,"397"
678,"442"
679,"454"
680,"431"
681,"416"
682,"425"
683,"421"
684,"402"
685,"426"
686,"436"
687,"395"
688,"438"
689,"456"
690,"387"
691,"417"
692,"412"
693,"471"
694,"477"
695,"502"
696,"508"
697,"478"
698,"558"
699,"561"
700,"514"
701,"567"
702,"520"
703,"610"
704,"547"
705,"543"
706,"528"
707,"467"
708,"516"
709,"467"
710,"410"
711,"443"
712,"446"
713,"442"
714,"407"
715,"422"
716,"409"
717,"385"
718,"402"
719,"435"
720,"377"
721,"411"
722,"402"
723,"387"
724,"407"
725,"388"
726,"394"
727,"396"
728,"395"
729,"388"
730,"411"
731,"388"
732,"387"
733,"445"
734,"397"
735,"424"
736,"410"
737,"430"
738,"460"
739,"428"
740,"470"
741,"444"
742,"474"
743,"455"
744,"468"
745,"435"
746,"457"
747,"455"
748,"410"
749,"441"
750,"411"
751,"415"
752,"417"
753,"395"
754,"348"
755,"400"
756,"379"
757,"377"
758,"386"
759,"414"
760,"378"
761,"374"
762,"396"
763,"350"
764,"381"
765,"388"
766,"401"
767,"405"
768,"376"
769,"348"
770,"397"
771,"369"
772,"413"
773,"423"
774,"429"
775,"438"
776,"399"
777,"451"
778,"419"
779,"452"
780,"460"
781,"503"
782,"468"
783,"503"
784,"493"
785,"491"
786,"423"
787,"437"
788,"439"
789,"408"
790,"413"
791,"403"
792,"389"
793,"367"
794,"356"
795,"365"
796,"408"
797,"371"
798,"381"
799,"351"
800,"378"
801,"358"
802,"361"
803,"378"
804,"376"
805,"376"
806,"362"
807,"391"
808,"326"
809,"401"
810,"369"
811,"382"
812,"385"
813,"342"
814,"387"
815,"373"
816,"354"
817,"386"
818,"341"
819,"335"
820,"357"
821,"371"
822,"376"
823,"403"
824,"380"
825,"370"
826,"368"
827,"384"
828,"359"
829,"374"
830,"365"
831,"378"
832,"360"
833,"366"
834,"336"
835,"383"
836,"355"
837,"363"
838,"359"
839,"381"
840,"350"
841,"357"
842,"326"
843,"382"
844,"363"
845,"413"
846,"366"
847,"391"
848,"359"
849,"355"
850,"394"
851,"368"
852,"364"
853,"373"
854,"368"
855,"352"
856,"383"
857,"387"
858,"356"
859,"381"
860,"367"
861,"386"
862,"375"
863,"358"
864,"400"
865,"360"
866,"419"
867,"384"
868,"382"
869,"354"
870,"353"
871,"400"
872,"387"
873,"401"
874,"370"
875,"418"
876,"361"
877,"411"
878,"427"
879,"397"
880,"426"
881,"425"
882,"424"
883,"399"
884,"411"
885,"428"
886,"419"
887,"369"
888,"407"
889,"439"
890,"454"
891,"445"
892,"415"
893,"437"
894,"427"
895,"416"
896,"457"
897,"433"
898,"447"
899,"453"
900,"442"
901,"471"
902,"473"
903,"527"
904,"506"
905,"538"
906,"502"
907,"574"
908,"516"
909,"527"
910,"516"
911,"579"
912,"573"
913,"594"
914,"644"
915,"600"
916,"697"
917,"698"
918,"716"
919,"777"
920,"812"
921,"839"
922,"937"
923,"918"
924,"953"
925,"990"
926,"1033"
927,"1050"
928,"1141"
929,"1151"
930,"1132"
931,"1242"
932,"1196"
933,"1227"
934,"1267"
935,"1263"
936,"1355"
937,"1303"
938,"1279"
939,"1281"
940,"1276"
941,"1284"
942,"1238"
943,"1257"
944,"1238"
945,"1202"
946,"1219"
947,"1155"
948,"1088"
949,"1074"
950,"1058"
951,"929"
952,"955"
953,"928"
954,"867"
955,"841"
956,"829"
957,"825"
958,"712"
959,"692"
960,"650"
961,"715"
962,"646"
963,"590"
964,"553"
965,"535"
966,"564"
967,"507"
968,"476"
969,"472"
970,"481"
971,"469"
972,"462"
973,"447"
974,"415"
975,"374"
976,"390"
977,"391"
978,"413"
979,"424"
980,"423"
981,"396"
982,"375"
983,"383"
984,"345"
985,"379"
986,"338"
987,"403"
988,"446"
989,"440"
990,"460"
991,"432"
992,"463"
993,"545"
994,"590"
995,"625"
996,"724"
997,"697"
998,"778"
999,"766"
1000,"794"
1001,"769"
1002,"762"
1003,"826"
1004,"718"
1005,"725"
1006,"662"
1007,"659"
1008,"576"
1009,"501"
1010,"472"
1011,"407"
1012,"391"
1013,"351"
1014,"362"
1015,"340"
1016,"335"
1017,"312"
1018,"320"
1019,"337"
1020,"330"
1021,"307"
1022,"333"
1023,"313"
1024,"316"
1025,"336"
1026,"338"
1027,"334"
1028,"361"
1029,"355"
1030,"372"
1031,"373"
1032,"355"
1033,"442"
1034,"365"
1035,"425"
1036,"474"
1037,"448"
1038,"445"
1039,"500"
1040,"495"
1041,"516"
1042,"567"
1043,"552"
1044,"561"
1045,"616"
1046,"599"
1047,"621"
1048,"625"
1049,"638"
1050,"664"
1051,"633"
1052,"590"
1053,"598"
1054,"544"
1055,"507"
1056,"510"
1057,"503"
1058,"447"
1059,"433"
1060,"424"
1061,"406"
1062,"384"
1063,"367"
1064,"357"
1065,"367"
1066,"375"
1067,"362"
1068,"343"
1069,"316"
1070,"342"
1071,"324"
1072,"339"
1073,"303"
1074,"317"
1075,"337"
1076,"306"
1077,"299"
1078,"275"
1079,"286"
1080,"283"
1081,"264"
1082,"304"
1083,"256"
1084,"289"
1085,"291"
1086,"255"
1087,"265"
1088,"245"
1089,"262"
1090,"258"
1091,"277"
1092,"249"
1093,"247"
1094,"248"
1095,"253"
1096,"236"
1097,"249"
1098,"224"
1099,"248"
1100,"249"
1101,"243"
1102,"250"
1103,"234"
1104,"223"
1105,"220"
1106,"198"
1107,"219"
1108,"232"
1109,"255"
1110,"214"
1111,"236"
1112,"212"
1113,"241"
1114,"210"
1115,"236"
1116,"233"
1117,"221"
1118,"239"
1119,"222"
1120,"250"
1121,"249"
1122,"288"
1123,"268"
1124,"271"
1125,"264"
1126,"325"
1127,"283"
1128,"288"
1129,"297"
1130,"271"
1131,"265"
1132,"260"
1133,"250"
1134,"253"
1135,"237"
1136,"234"
1137,"232"
1138,"204"
1139,"227"
1140,"188"
1141,"204"
1142,"213"
1143,"207"
1144,"206"
1145,"237"
1146,"213"
1147,"253"
1148,"186"
1149,"213"
1150,"219"
1151,"222"
1152,"215"
1153,"202"
1154,"231"
1155,"215"
1156,"200"
1157,"205"
1158,"178"
1159,"202"
1160,"206"
1161,"182"
1162,"231"
1163,"182"
1164,"190"
1165,"165"
1166,"202"
1167,"202"
1168,"202"
1169,"193"
1170,"180"
1171,"178"
1172,"197"
1173,"172"
1174,"169"
1175,"199"
1176,"187"
1177,"225"
1178,"233"
1179,"233"
1180,"223"
1181,"229"
1182,"249"
1183,"231"
1184,"222"
1185,"210"
1186,"197"
1187,"196"
1188,"228"
1189,"196"
1190,"181"
1191,"196"
1192,"207"
1193,"165"
1194,"171"
1195,"187"
1196,"181"
1197,"182"
1198,"168"
1199,"179"
1200,"183"
1201,"186"
1202,"168"
1203,"183"
1204,"155"
1205,"168"
1206,"173"
1207,"170"
1208,"148"
1209,"183"
1210,"157"
1211,"177"
1212,"183"
1213,"163"
1214,"142"
1215,"159"
1216,"157"
1217,"168"
1218,"159"
1219,"195"
1220,"188"
1221,"164"
1222,"164"
1223,"187"
1224,"176"
1225,"163"
1226,"151"
1227,"158"
1228,"185"
1229,"171"
1230,"176"
1231,"187"
1232,"164"
1233,"169"
1234,"155"
1235,"144"
1236,"181"
1237,"171"
1238,"170"
1239,"169"
1240,"163"
1241,"159"
1242,"177"
1243,"158"
1244,"164"
1245,"159"
1246,"163"
1247,"153"
1248,"157"
1249,"155"
1250,"150"
1251,"174"
1252,"160"
1253,"158"
1254,"152"
1255,"167"
1256,"154"
1257,"180"
1258,"153"
1259,"167"
1260,"165"
1261,"159"
1262,"149"
1263,"165"
1264,"158"
1265,"147"
1266,"164"
1267,"145"
1268,"152"
1269,"142"
1270,"148"
1271,"157"
1272,"139"
1273,"135"
1274,"150"
1275,"132"
1276,"157"
1277,"138"
1278,"138"
1279,"140"
1280,"148"
1281,"128"
1282,"136"
1283,"117"
1284,"158"
1285,"145"
1286,"143"
1287,"145"
1288,"160"
1289,"126"
1290,"134"
1291,"153"
1292,"138"
1293,"122"
1294,"133"
1295,"131"
1296,"126"
1297,"130"
1298,"149"
1299,"135"
1300,"160"
1301,"155"
1302,"145"
1303,"143"
1304,"119"
1305,"139"
1306,"147"
1307,"143"
1308,"138"
1309,"125"
1310,"131"
1311,"144"
1312,"127"
1313,"157"
1314,"131"
1315,"168"
1316,"127"
1317,"139"
1318,"125"
1319,"131"
1320,"131"
1321,"118"
1322,"140"
1323,"117"
1324,"111"
1325,"118"
1326,"127"
1327,"110"
1328,"118"
1329,"134"
1330,"113"
1331,"119"
1332,"130"
1333,"130"
1334,"145"
1335,"116"
1336,"132"
1337,"129"
1338,"105"
1339,"108"
1340,"131"
1341,"122"
1342,"128"
1343,"119"
1344,"103"
1345,"119"
1346,"114"
1347,"121"
1348,"121"
1349,"123"
1350,"121"
1351,"102"
1352,"112"
1353,"134"
1354,"119"
1355,"127"
1356,"106"
1357,"114"
1358,"109"
1359,"92"
1360,"99"
1361,"115"
1362,"106"
1363,"88"
1364,"104"
1365,"108"
1366,"117"
1367,"116"
1368,"111"
1369,"113"
1370,"89"
1371,"108"
1372,"95"
1373,"95"
1374,"126"
1375,"97"
1376,"113"
1377,"103"
1378,"102"
1379,"97"
1380,"100"
1381,"89"
1382,"94"
1383,"101"
1384,"110"
1385,"127"
1386,"115"
1387,"99"
1388,"90"
1389,"115"
1390,"112"
1391,"104"
1392,"103"
1393,"104"
1394,"91"
1395,"108"
1396,"113"
1397,"101"
1398,"111"
1399,"95"
1400,"110"
1401,"94"
1402,"109"
1403,"124"
1404,"101"
1405,"112"
1406,"88"
1407,"98"
1408,"113"
1409,"90"
1410,"98"
1411,"109"
1412,"95"
1413,"100"
1414,"98"
1415,"92"
1416,"93"
1417,"105"
1418,"102"
1419,"98"
1420,"110"
1421,"106"
1422,"93"
1423,"96"
1424,"73"
1425,"91"
1426,"94"
1427,"87"
1428,"88"
1429,"105"
1430,"91"
1431,"78"
1432,"97"
1433,"96"
1434,"82"
1435,"85"
1436,"83"
1437,"83"
1438,"81"
1439,"94"
1440,"91"
1441,"89"
1442,"93"
1443,"93"
1444,"63"
1445,"81"
1446,"69"
1447,"78"
1448,"92"
1449,"85"
1450,"81"
1451,"86"
1452,"77"
1453,"80"
1454,"92"
1455,"81"
1456,"91"
1457,"82"
1458,"64"
1459,"91"
1460,"77"
1461,"86"
1462,"74"
1463,"86"
1464,"90"
1465,"61"
1466,"71"
1467,"85"
1468,"79"
1469,"93"
1470,"67"
1471,"84"
1472,"74"
1473,"75"
1474,"59"
1475,"86"
1476,"90"
1477,"83"
1478,"64"
1479,"77"
1480,"75"
1481,"84"
1482,"92"
1483,"62"
1484,"55"
1485,"75"
1486,"71"
1487,"65"
1488,"80"
1489,"79"
1490,"61"
1491,"64"
1492,"72"
1493,"51"
1494,"76"
1495,"75"
1496,"59"
1497,"64"
1498,"70"
1499,"62"
1500,"69"
1501,"57"
1502,"71"
1503,"71"
1504,"82"
1505,"57"
1506,"58"
1507,"75"
1508,"59"
1509,"65"
1510,"57"
1511,"66"
1512,"66"
1513,"61"
1514,"68"
1515,"61"
1516,"54"
1517,"54"
1518,"69"
1519,"62"
1520,"62"
1521,"46"
1522,"65"
1523,"59"
1524,"56"
1525,"65"
1526,"67"
1527,"55"
1528,"68"
1529,"58"
1530,"47"
1531,"50"
1532,"62"
1533,"55"
1534,"51"
1535,"63"
1536,"48"
1537,"62"
1538,"56"
1539,"53"
1540,"57"
1541,"50"
1542,"54"
1543,"54"
1544,"45"
1545,"62"
1546,"69"
1547,"48"
1548,"54"
1549,"47"
1550,"44"
1551,"38"
1552,"57"
1553,"53"
1554,"47"
1555,"54"
1556,"47"
1557,"44"
1558,"62"
1559,"49"
1560,"42"
1561,"42"
1562,"59"
1563,"51"
1564,"49"
1565,"45"
1566,"55"
1567,"54"
1568,"41"
1569,"38"
1570,"40"
1571,"50"
1572,"50"
1573,"44"
1574,"47"
1575,"43"
1576,"38"
1577,"29"
1578,"49"
1579,"45"
1580,"38"
1581,"51"
1582,"42"
1583,"57"
1584,"35"
1585,"50"
1586,"34"
1587,"34"
1588,"61"
1589,"36"
1590,"36"
1591,"39"
1592,"45"
1593,"32"
1594,"39"
1595,"37"
1596,"35"
1597,"34"
1598,"39"
1599,"45"
1600,"34"
1601,"46"
1602,"43"
1603,"35"
1604,"28"
1605,"39"
1606,"28"
1607,"25"
1608,"33"
1609,"33"
1610,"27"
1611,"31"
1612,"33"
1613,"34"
1614,"43"
1615,"38"
1616,"25"
1617,"41"
1618,"28"
1619,"33"
1620,"41"
1621,"26"
1622,"29"
1623,"33"
1624,"32"
1625,"29"
1626,"31"
1627,"32"
1628,"31"
1629,"25"
1630,"34"
1631,"32"
1632,"31"
1633,"24"
1634,"20"
1635,"25"
1636,"40"
1637,"23"
1638,"26"
1639,"18"
1640,"39"
1641,"30"
1642,"23"
1643,"22"
1644,"27"
1645,"31"
1646,"24"
1647,"26"
1648,"22"
1649,"23"
1650,"19"
1651,"19"
1652,"25"
1653,"31"
1654,"27"
1655,"21"
1656,"23"
1657,"25"
1658,"17"
1659,"25"
1660,"15"
1661,"13"
1662,"17"
1663,"13"
1664,"17"
1665,"21"
1666,"17"
1667,"23"
1668,"23"
1669,"20"
1670,"12"
1671,"21"
1672,"24"
1673,"16"
1674,"20"
1675,"24"
1676,"14"
1677,"22"
1678,"17"
1679,"12"
1680,"14"
1681,"16"
1682,"13"
1683,"11"
1684,"17"
1685,"13"
1686,"21"
1687,"20"
1688,"12"
1689,"15"
1690,"14"
1691,"15"
1692,"10"
1693,"13"
1694,"9"
1695,"12"
1696,"11"
1697,"13"
1698,"15"
1699,"10"
1700,"16"
1701,"11"
1702,"8"
1703,"19"
1704,"11"
1705,"13"
1706,"8"
1707,"10"
1708,"10"
1709,"3"
1710,"11"
1711,"9"
1712,"13"
1713,"5"
1714,"7"
1715,"7"
1716,"2"
1717,"5"
1718,"8"
1719,"2"
1720,"4"
1721,"5"
1722,"3"
1723,"7"
1724,"7"
1725,"8"
1726,"8"
1727,"4"
1728,"7"
1729,"9"
1730,"4"
1731,"2"
1732,"3"
1733,"7"
1734,"6"
1735,"6"
1736,"3"
1737,"10"
1738,"3"
1739,"5"
1740,"5"
1741,"9"
1742,"9"
1743,"8"
1744,"8"
1745,"4"
1746,"6"
1747,"6"
1748,"6"
1749,"4"
1750,"8"
1751,"4"
1752,"2"
1753,"1"
1754,"1"
1755,"2"
1756,"3"
1757,"3"
1758,"3"
1759,"3"
1760,"3"
1761,"8"
1762,"6"
1763,"7"
1764,"6"
1765,"1"
1766,"2"
1767,"5"
1768,"0"
1769,"2"
1770,"5"
1771,"2"
1772,"2"
1773,"3"
1774,"3"
1775,"3"
1776,"1"
1777,"3"
1778,"4"
1779,"2"
1780,"2"
1781,"4"
1782,"4"
1783,"2"
1784,"1"
1785,"2"
1786,"2"
1787,"2"
1788,"0"
1789,"1"
1790,"2"
1791,"1"
1792,"5"
1793,"1"
1794,"3"
1795,"3"
1796,"3"
1797,"1"
1798,"3"
1799,"5"
1800,"2"
1801,"1"
1802,"0"
1803,"1"
1804,"0"
1805,"2"
1806,"1"
1807,"1"
1808,"1"
1809,"1"
1810,"2"
1811,"1"
1812,"1"
1813,"2"
1814,"0"
1815,"2"
1816,"2"
1817,"2"
1818,"1"
1819,"0"
1820,"0"
1821,"1"
1822,"0"
1823,"1"
1824,"1"
1825,"3"
1826,"2"
1827,"1"
1828,"0"
1829,"2"
1830,"2"
1831,"5"
1832,"0"
1833,"0"
1834,"0"
1835,"2"
1836,"0"
1837,"0"
1838,"2"
1839,"2"
1840,"3"
1841,"0"
1842,"0"
1843,"1"
1844,"1"
1845,"0"
1846,"0"
1847,"2"
1848,"3"
1849,"0"
1850,"3"
1851,"4"
1852,"0"
1853,"2"
1854,"0"
1855,"0"
1856,"0"
1857,"0"
1858,"2"
1859,"2"
1860,"0"
1861,"1"
1862,"0"
1863,"1"
1864,"0"
1865,"0"
1866,"1"
1867,"0"
1868,"1"
1869,"1"
1870,"0"
1871,"1"
1872,"1"
1873,"1"
1874,"1"
1875,"2"
1876,"2"
1877,"0"
1878,"1"
1879,"0"
1880,"2"
1881,"0"
1882,"1"
1883,"1"
1884,"2"
1885,"0"
1886,"1"
1887,"2"
1888,"0"
1889,"1"
1890,"0"
1891,"0"
1892,"0"
1893,"1"
1894,"0"
1895,"1"
1896,"0"
1897,"0"
1898,"0"
1899,"1"
1900,"1"
1901,"0"
1902,"0"
1903,"0"
1904,"1"
1905,"1"
1906,"1"
1907,"0"
1908,"0"
1909,"0"
1910,"0"
1911,"0"
1912,"1"
1913,"0"
1914,"0"
1915,"0"
1916,"1"
1917,"0"
1918,"0"
1919,"0"
1920,"0"
1921,"0"
1922,"0"
1923,"0"
1924,"0"
1925,"1"
1926,"1"
1927,"0"
1928,"0"
1929,"0"
1930,"0"
1931,"1"
1932,"0"
1933,"0"
1934,"1"
1935,"0"
1936,"0"
1937,"0"
1938,"0"
1939,"0"
1940,"0"
1941,"0"
1942,"1"
1943,"0"
1944,"0"
1945,"0"
1946,"0"
1947,"0"
1948,"2"
1949,"0"
1950,"1"
1951,"0"
1952,"1"
1953,"0"
1954,"1"
1955,"0"
1956,"0"
1957,"0"
1958,"0"
1959,"0"
1960,"0"
1961,"0"
1962,"1"
1963,"0"
1964,"0"
1965,"0"
1966,"0"
1967,"0"
1968,"0"
1969,"0"
1970,"0"
1971,"0"
1972,"1"
1973,"0"
1974,"0"
1975,"0"
1976,"0"
1977,"0"
1978,"0"
1979,"0"
1980,"0"
1981,"0"
1982,"0"
1983,"1"
1984,"0"
1985,"0"
1986,"0"
1987,"0"
1988,"0"
1989,"0"
1990,"0"
1991,"0"
1992,"0"
1993,"0"
1994,"0"
1995,"0"
1996,"0"
1997,"0"
1998,"0"
1999,"0"
2000,"0"
2001,"0"
2002,"0"
2003,"0"
2004,"0"
2005,"0"
2006,"0"
2007,"0"
2008,"0"
2009,"0"
2010,"0"
2011,"0"
2012,"0"
2013,"1"
2014,"0"
2015,"0"
2016,"0"
2017,"0"
2018,"0"
2019,"0"
2020,"0"
2021,"0"
2022,"0"
2023,"0"
2024,"0"
2025,"0"
2026,"0"
2027,"0"
2028,"0"
2029,"0"
2030,"0"
2031,"0"
2032,"0"
2033,"0"
2034,"0"
2035,"0"
2036,"0"
2037,"0"
2038,"1"
2039,"0"
2040,"0"
2041,"1"
2042,"0"
2043,"0"
2044,"0"
2045,"0"
2046,"0"
2047,"0"


